"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.489533333333331,6.09062,-0.932979691334385,0.385851307460484,0.60458887969439,-7.00210724180088,"NVL_HUMAN",14,-0.96380908599699,0.369115600149344,0.591075759226776,-0.489533333333331,"Non-significant",0.228356851258321,"NVL","Nuclear valosin-containing protein-like","NVL_HUMAN"
0.0569191666666704,8.25701142857143,0.867770301497957,0.417955887617244,0.631880327217437,-7.06218777329578,"VP13D_HUMAN",103,0.963731004644159,0.369151974535386,0.591075759226776,0.0569191666666704,"Non-significant",0.228356851258321,"VPS13D","Intermembrane lipid transfer protein VPS13D","VP13D_HUMAN"
-0.028149999999993,11.9100857142857,-0.790476979080564,0.458517363588289,0.667145261669704,-7.12894382462288,"EPB41_HUMAN",34,-0.963158013744296,0.369418988266008,0.591285938087557,-0.028149999999993,"Non-significant",0.22820244923292,"EPB41","Protein 4.1","EPB41_HUMAN"
-0.145010833333331,7.89353,-0.930300097033164,0.387132452134699,0.605554635107854,-7.00464128995165,"ABTB2_HUMAN",20,-0.963139771817429,0.369427491447239,0.591285938087557,-0.145010833333331,"Non-significant",0.22820244923292,"ABTB2","Ankyrin repeat and BTB/POZ domain-containing protein 2","ABTB2_HUMAN"
0.175770833333335,8.05888285714286,0.937949663223198,0.383483730347336,0.602438157463323,-6.99739272480123,"GALT4_HUMAN",13,0.96269140098289,0.369636539727664,0.591505046396132,0.175770833333335,"Non-significant",0.228041545858291,"GALNT4","Polypeptide N-acetylgalactosaminyltransferase 4","GALT4_HUMAN"
0.036900000000001,13.4833142857143,0.954706526230714,0.375583631578974,0.594982533658826,-6.98135933733793,"IMPA1_HUMAN",17,0.961215477032051,0.370325317825785,0.592491599441019,0.036900000000001,"Non-significant",0.227317802857561,"IMPA1","Inositol monophosphatase 1","IMPA1_HUMAN"
-0.0427666666666671,10.8923714285714,-0.906246111280488,0.398778994703572,0.61520327410235,-7.02714125594081,"ARI1_HUMAN",21,-0.960835345784772,0.370502875856136,0.592660014881679,-0.0427666666666671,"Non-significant",0.227194372410091,"ARIH1","E3 ubiquitin-protein ligase ARIH1","ARI1_HUMAN"
0.300646666666665,7.68985857142857,0.931945775871318,0.386345248221557,0.604669405292159,-7.00308564854696,"CMTR2_HUMAN",12,0.960189783518274,0.370804565959229,0.592998610876896,0.300646666666665,"Non-significant",0.226946323986842,"CMTR2","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2","CMTR2_HUMAN"
-0.0827166666666628,10.6491,-1.17638838827313,0.282780915599134,0.508720198832938,-6.75069628743201,"GGACT_HUMAN",7,-0.960072878985977,0.370859219073658,0.592998610876896,-0.0827166666666628,"Non-significant",0.226946323986842,"GGACT","Gamma-glutamylaminecyclotransferase","GGACT_HUMAN"
-0.0277666666666629,12.9271,-0.778970523101432,0.464787482119405,0.671660105484732,-7.13845078293028,"DJC11_HUMAN",36,-0.95899286811679,0.371364419577081,0.593581205784553,-0.0277666666666629,"Non-significant",0.226519858324172,"DNAJC11","DnaJ homolog subfamily C member 11","DJC11_HUMAN"
0.0761625000000006,9.08792857142857,0.979303575962037,0.36421702301741,0.585346236952898,-6.95744452431657,"WAC2A_HUMAN",12,0.958984399468024,0.371368383077455,0.593581205784553,0.0761625000000006,"Non-significant",0.226519858324172,"WASHC2A","WASH complex subunit 2A","WAC2A_HUMAN"
0.470844166666669,6.42103285714286,0.927189832528365,0.388623591800749,0.606514468517118,-7.00757572744548,"ESIP1_HUMAN",18,0.958424063550951,0.371630704008815,0.593806053665243,0.470844166666669,"Non-significant",0.226355379222277,"EPSTI1","Epithelial-stromal interaction protein 1","ESIP1_HUMAN"
0.0619683333333363,9.20652285714286,0.877885403977596,0.412849019375249,0.626533924627599,-7.05308840081718,"FRYL_HUMAN",65,0.958364544238457,0.371658576308509,0.593806053665243,0.0619683333333363,"Non-significant",0.226355379222277,"FRYL","Protein furry homolog-like","FRYL_HUMAN"
-0.124199999999998,11.4492714285714,-2.18528956436036,0.0702529741228962,0.224535626455947,-5.42711863295589,"Q9HB66_HUMAN",2,-0.957848369265801,0.371900363302107,0.593806053665243,-0.124199999999998,"Non-significant",0.226355379222277,"MKKS","Alternative protein MKKS","Q9HB66_HUMAN"
0.0703775000000011,9.36394428571429,0.915370803822066,0.394330006820109,0.610522643231587,-7.01865876758514,"AVL9_HUMAN",22,0.957796907370282,0.371924475741102,0.593806053665243,0.0703775000000011,"Non-significant",0.226355379222277,"AVL9","Late secretory pathway protein AVL9 homolog","AVL9_HUMAN"
-0.0447666666666642,11.1313142857143,-1.00783717723495,0.351372004954295,0.573814282194284,-6.92914837704702,"ADPPT_HUMAN",14,-0.957507731243429,0.372059991381652,0.593806053665243,-0.0447666666666642,"Non-significant",0.226355379222277,"AASDHPPT","L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","ADPPT_HUMAN"
-1.10713416666666,9.34842142857143,-0.926976454079231,0.388726051824057,0.606542857414089,-7.00777677159499,"K1143_HUMAN",8,-0.957490003228411,0.372068300436342,0.593806053665243,-1.10713416666666,"Non-significant",0.226355379222277,"KIAA1143","Uncharacterized protein KIAA1143","K1143_HUMAN"
-0.566002499999999,5.58964,-0.927760030161602,0.38834989584103,0.606445582911626,-7.00703831863948,"GPTC1_HUMAN",10,-0.957453698870683,0.372085316598789,0.593806053665243,-0.566002499999999,"Non-significant",0.226355379222277,"GPATCH1","G patch domain-containing protein 1","GPTC1_HUMAN"
-0.0163916666666619,12.6099,-0.547541931250976,0.603215902427476,0.776442764657002,-7.30407108254595,"VWA8_HUMAN",112,-0.957314955072976,0.372150352511495,0.593806053665243,-0.0163916666666619,"Non-significant",0.226355379222277,"VWA8","von Willebrand factor A domain-containing protein 8","VWA8_HUMAN"
-0.442061666666666,6.52188,-0.927470059504859,0.388489063866653,0.606514468517118,-7.0073116458868,"SMAL1_HUMAN",12,-0.957292339507051,0.372160954346428,0.593806053665243,-0.442061666666666,"Non-significant",0.226355379222277,"SMARCAL1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1","SMAL1_HUMAN"
0.268954166666668,6.92671857142857,0.932485808656608,0.386087193502731,0.604611807513924,-7.00257471078442,"MATN2_HUMAN",10,0.956824714738318,0.372380221771998,0.594033974657006,0.268954166666668,"Non-significant",0.226188715651615,"MATN2","Matrilin-2","MATN2_HUMAN"
0.659205000000002,5.93614142857143,0.932246335717601,0.386201609340684,0.604669405292159,-7.00280130926514,"NF2IP_HUMAN",4,0.956678668052722,0.372448722827154,0.594033974657006,0.659205000000002,"Non-significant",0.226188715651615,"NFATC2IP","NFATC2-interacting protein","NF2IP_HUMAN"
-0.7782325,6.73244428571429,-0.934940729120452,0.384915777338817,0.603815450176736,-7.00024924756003,"M4K2_HUMAN",2,-0.956354545731736,0.372600782225332,0.594160905015225,-0.7782325,"Non-significant",0.226095927582396,"MAP4K2","Mitogen-activated protein kinase kinase kinase kinase 2","M4K2_HUMAN"
0.0539875000000016,9.7736,0.87873582847503,0.412421785983265,0.626117370646445,-7.05231963312686,"ZC3HE_HUMAN",35,0.955806677895285,0.372857918453069,0.594455312228367,0.0539875000000016,"Non-significant",0.225880787608938,"ZC3H14","Zinc finger CCCH domain-containing protein 14","ZC3HE_HUMAN"
-0.449237499999996,7.57214714285714,-0.934970716499957,0.384901485140143,0.603815450176736,-7.00022081312492,"CLCN5_HUMAN",5,-0.955507787534846,0.372998257055461,0.594563428221013,-0.449237499999996,"Non-significant",0.225801807896435,"CLCN5","H(+)/Cl(-) exchange transporter 5","CLCN5_HUMAN"
-0.143333333333334,7.33060142857143,-0.97018248672129,0.368400175165891,0.589046420435605,-6.9663648091059,"TTC33_HUMAN",8,-0.955283117311568,0.373103773620836,0.594616006248759,-0.143333333333334,"Non-significant",0.2257634043609,"TTC33","Tetratricopeptide repeat protein 33","TTC33_HUMAN"
0.0592325000000002,9.68344285714286,1.05105105155865,0.332609054051422,0.558162799988607,-6.88519504719052,"SNX18_HUMAN",11,0.955034027157152,0.373220785811461,0.594686880871206,0.0592325000000002,"Non-significant",0.225711642176842,"SNX18","Sorting nexin-18","SNX18_HUMAN"
0.333934166666671,9.80818714285714,1.00250419938374,0.353745063824456,0.575589039586598,-6.93448151595735,"RLA0L_HUMAN",1,0.954214002935315,0.373606198063127,0.595185311255638,0.333934166666671,"Non-significant",0.225347795404616,"RPLP0P6","Putative ribosomal protein uL10-like","RLA0L_HUMAN"
0.414851666666666,6.38550857142857,0.923397388589387,0.390447728851448,0.607980723737551,-7.0111437381289,"ZER1_HUMAN",15,0.953946394538532,0.373732040361742,0.595270112081905,0.414851666666666,"Non-significant",0.225285922393248,"ZER1","Protein zer-1 homolog","ZER1_HUMAN"
0.174882500000001,8.22952714285714,0.963141495214696,0.371654980196451,0.59127256503988,-6.9732088306812,"MCRI2_HUMAN",7,0.953358499161628,0.374008611131817,0.5955949094908,0.174882500000001,"Non-significant",0.22504902278941,"MCRIP2","MAPK regulated corepressor interacting protein 2","MCRI2_HUMAN"
-0.0374916666666643,13.1472571428571,-0.856124298560134,0.423893425690045,0.636228923128845,-7.07256203036309,"RHG01_HUMAN",27,-0.952163311101805,0.374571361838508,0.596375223218507,-0.0374916666666643,"Non-significant",0.224480407880014,"ARHGAP1","Rho GTPase-activating protein 1","RHG01_HUMAN"
0.0371683333333355,9.26509428571429,0.832096804174888,0.43633874307114,0.647205539297487,-7.09361542458212,"PLD1_HUMAN",35,0.951696432908102,0.374791366236892,0.596433068457411,0.0371683333333355,"Non-significant",0.224438285657599,"PLD1","Phospholipase D1","PLD1_HUMAN"
-0.0357500000000002,10.9209285714286,-0.854536158202614,0.424707904368577,0.636817187643753,-7.07396820813991,"NEMO_HUMAN",26,-0.951590535820926,0.374841281303093,0.596433068457411,-0.0357500000000002,"Non-significant",0.224438285657599,"IKBKG","NF-kappa-B essential modulator","NEMO_HUMAN"
-0.451939999999999,5.55722142857143,-0.930815731180786,0.38688566837825,0.605284104840628,-7.00415408960159,"RUBIC_HUMAN",5,-0.95148418527704,0.374891415234457,0.596433068457411,-0.451939999999999,"Non-significant",0.224438285657599,"RUBCN","Run domain Beclin-1-interacting and cysteine-rich domain-containing protein","RUBIC_HUMAN"
0.171760000000001,8.14741142857143,0.927168416324212,0.38863387449627,0.606514468517118,-7.00759590726692,"CP2U1_HUMAN",13,0.951468717494497,0.374898707216521,0.596433068457411,0.171760000000001,"Non-significant",0.224438285657599,"CYP2U1","Cytochrome P450 2U1","CP2U1_HUMAN"
-0.0312833333333309,13.4715428571429,-0.84280837528614,0.43075808096456,0.642648725704725,-7.08428840501109,"AP2M1_HUMAN",25,-0.950727140675779,0.3752484365369,0.596833871577176,-0.0312833333333309,"Non-significant",0.224146537710933,"AP2M1","AP-2 complex subunit mu","AP2M1_HUMAN"
0.708446666666666,7.12195,0.927722698745744,0.388367810476462,0.606445582911626,-7.00707351096439,"CDKA1_HUMAN",3,0.950625809480354,0.375296243959544,0.596833871577176,0.708446666666666,"Non-significant",0.224146537710933,"CDK2AP1","Cyclin-dependent kinase 2-associated protein 1","CDKA1_HUMAN"
-0.113385833333332,7.41999857142857,-0.934616419088248,0.385070371868259,0.603917105083687,-7.00055671890851,"TRIM2_HUMAN",13,-0.949991586171578,0.375595572504716,0.597194046430113,-0.113385833333332,"Non-significant",0.223884530510705,"TRIM2","Tripartite motif-containing protein 2","TRIM2_HUMAN"
0.0766158333333333,9.22749285714286,0.894365123254388,0.404628677974746,0.619448347719321,-7.03808849761331,"CYTSB_HUMAN",37,0.949681306393817,0.375742078970425,0.59726161741493,0.0766158333333333,"Non-significant",0.223835393976362,"SPECC1","Cytospin-B","CYTSB_HUMAN"
0.0309000000000044,11.3191428571429,0.87697940039475,0.413304537035473,0.626722421117746,-7.05390677429462,"PCY1A_HUMAN",21,0.949593008001042,0.375783779290828,0.59726161741493,0.0309000000000044,"Non-significant",0.223835393976362,"PCYT1A","Choline-phosphate cytidylyltransferase A","PCY1A_HUMAN"
-0.0586749999999991,9.10797857142857,-0.947884541447616,0.378784546314992,0.597973370053978,-6.98791232652395,"MPP10_HUMAN",15,-0.949298647799003,0.375922821167549,0.59736679355138,-0.0586749999999991,"Non-significant",0.223758922639524,"MPHOSPH10","U3 small nucleolar ribonucleoprotein protein MPP10","MPP10_HUMAN"
-0.0607058333333317,9.67121571428571,-0.893563900305781,0.405025478913283,0.619500903844203,-7.03882275447869,"I2BP2_HUMAN",26,-0.948911560226856,0.376105723008636,0.59741353946826,-0.0607058333333317,"Non-significant",0.223724938997172,"IRF2BP2","Interferon regulatory factor 2-binding protein 2","I2BP2_HUMAN"
0.0711708333333334,9.03200428571429,0.998847106750059,0.355379736828183,0.577254424909342,-6.93812695618107,"MICU2_HUMAN",11,0.948887368569809,0.376117156012294,0.59741353946826,0.0711708333333334,"Non-significant",0.223724938997172,"MICU2","Calcium uptake protein 2, mitochondrial","MICU2_HUMAN"
0.192060833333333,7.79181428571429,0.918016642627878,0.393047038969434,0.610149521960124,-7.01618705469555,"1A1L1_HUMAN",18,0.948773746222729,0.376170857615901,0.59741353946826,0.192060833333333,"Non-significant",0.223724938997172,"ACCS","1-aminocyclopropane-1-carboxylate synthase-like protein 1","1A1L1_HUMAN"
-0.246783333333328,10.8737857142857,-1.07746768131831,0.32154460402754,0.547006155596135,-6.8576948424169,"LSM5_HUMAN",1,-0.948266496653926,0.376410671759017,0.597678614580752,-0.246783333333328,"Non-significant",0.223532283292517,"LSM5","U6 snRNA-associated Sm-like protein LSm5","LSM5_HUMAN"
0.0220333333333382,13.3132428571429,0.725525806663255,0.494690899138431,0.69471690209127,-7.18109149058007,"RUVB2_HUMAN",33,0.947782188273856,0.376639749034694,0.5979265419416,0.0220333333333382,"Non-significant",0.223352167832685,"RUVBL2","RuvB-like 2","RUVB2_HUMAN"
-0.487342499999998,6.82599142857143,-0.916656032519971,0.393706401629919,0.610488850343554,-7.01745879822743,"EMIL1_HUMAN",17,-0.947434141353681,0.376804440636888,0.598062147475026,-0.487342499999998,"Non-significant",0.223253684066649,"EMILIN1","EMILIN-1","EMIL1_HUMAN"
0.606793333333337,5.75061428571429,0.917366846880516,0.393361830259531,0.610188809635052,-7.01679458850715,"MFRN2_HUMAN",11,0.947293359219189,0.376871072683092,0.598062147475026,0.606793333333337,"Non-significant",0.223253684066649,"SLC25A28","Mitoferrin-2","MFRN2_HUMAN"
0.450955000000001,6.20482142857143,0.926348194377702,0.389027849497741,0.606758985425324,-7.00836851201203,"S2538_HUMAN",5,0.946972489406748,0.377022973715164,0.598156811561504,0.450955000000001,"Non-significant",0.223184947335523,"SLC25A38","Mitochondrial glycine transporter","S2538_HUMAN"
1.02328416666667,6.30856285714286,0.923364978534719,0.390463345996366,0.607980723737551,-7.01117418253846,"TM45B_HUMAN",1,0.946859122792812,0.377076653104398,0.598156811561504,1.02328416666667,"Non-significant",0.223184947335523,"TMEM45B","Transmembrane protein 45B","TM45B_HUMAN"
0.200726666666673,8.10359571428571,1.03290298998024,0.340387951822143,0.564733843429685,-6.90381213625672,"CEBPA_HUMAN",3,0.946136618983168,0.377418897815407,0.59847694274114,0.200726666666673,"Non-significant",0.222952576808421,"CEBPA","CCAAT/enhancer-binding protein alpha","CEBPA_HUMAN"
-0.42587,6.85921428571429,-0.915503712195224,0.394265483596748,0.610522643231587,-7.01853473539393,"DEN6A_HUMAN",16,-0.946034501230247,0.377467289379833,0.59847694274114,-0.42587,"Non-significant",0.222952576808421,"DENND6A","Protein DENND6A","DEN6A_HUMAN"
0.125770000000003,7.83109142857143,0.924025827827243,0.390145002750213,0.607980723737551,-7.01055325347138,"UBP3_HUMAN",14,0.945970814930598,0.377497471446015,0.59847694274114,0.125770000000003,"Non-significant",0.222952576808421,"USP3","Ubiquitin carboxyl-terminal hydrolase 3","UBP3_HUMAN"
0.100130833333331,9.27313571428571,0.900475658518137,0.401612088588764,0.617366567082447,-7.03247204085155,"ZFYV1_HUMAN",37,0.945627521432052,0.377660196077926,0.598619158439064,0.100130833333331,"Non-significant",0.22284938794484,"ZFYVE1","Zinc finger FYVE domain-containing protein 1","ZFYV1_HUMAN"
0.144291666666666,8.80796428571429,0.915892980777517,0.394076551015781,0.610522643231587,-7.01817138505828,"TCF25_HUMAN",17,0.945241440537191,0.377843266386405,0.598793562311182,0.144291666666666,"Non-significant",0.222722877446819,"TCF25","Ribosome quality control complex subunit TCF25","TCF25_HUMAN"
-0.154927499999998,9.58289,-1.1410394595651,0.296156145723369,0.522688500030179,-6.78963763765879,"TIM22_HUMAN",3,-0.944252249050698,0.37831262655997,0.599281378147686,-0.154927499999998,"Non-significant",0.222369217203154,"TIMM22","Mitochondrial import inner membrane translocase subunit Tim22","TIM22_HUMAN"
0.0385583333333344,15.9273,0.843383067858941,0.430460146325236,0.642648725704725,-7.08378531814065,"ARLY_HUMAN",30,0.944177839622207,0.378347950985749,0.599281378147686,0.0385583333333344,"Non-significant",0.222369217203154,"ASL","Argininosuccinate lyase","ARLY_HUMAN"
-0.091050000000001,13.0658285714286,-1.34321301366598,0.226454080136254,0.446481613505775,-6.55732167084662,"GLRX5_HUMAN",5,-0.944130586815763,0.378370384641671,0.599281378147686,-0.091050000000001,"Non-significant",0.222369217203154,"GLRX5","Glutaredoxin-related protein 5, mitochondrial","GLRX5_HUMAN"
0.0555583333333338,11.4944857142857,0.960177276340796,0.37303192572506,0.592199017640209,-6.97607912662611,"CPNE1_HUMAN",14,0.942793242001449,0.379005721065969,0.600171702008656,0.0555583333333338,"Non-significant",0.221724485337712,"CPNE1","Copine-1","CPNE1_HUMAN"
0.0781916666666689,11.0659857142857,1.33963915933011,0.227548385653117,0.447777644163286,-6.56161762728122,"MSS4_HUMAN",6,0.941481671076328,0.379629603110923,0.6010435469879,0.0781916666666689,"Non-significant",0.221094061222859,"RABIF","Guanine nucleotide exchange factor MSS4","MSS4_HUMAN"
-0.908864166666666,5.98069428571429,-0.917401733968687,0.393344924455128,0.610188809635052,-7.01676197873013,"S35C2_HUMAN",2,-0.941300427630503,0.379715877701342,0.601064059740413,-0.908864166666666,"Non-significant",0.221079239629225,"SLC35C2","Solute carrier family 35 member C2","S35C2_HUMAN"
-0.0578333333333294,14.5166142857143,-1.09386358691607,0.314830262309936,0.540405881578068,-6.8403922394008,"GBB1_HUMAN",10,-0.941037199109002,0.379841205026906,0.601146370426753,-0.0578333333333294,"Non-significant",0.221019770710909,"GNB1","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1","GBB1_HUMAN"
-0.19079083333333,6.6295,-0.934044305188602,0.385343207709936,0.604023636100585,-7.00109893234223,"TM260_HUMAN",8,-0.940729422568139,0.379987782356788,0.601150273809353,-0.19079083333333,"Non-significant",0.221016950745417,"TMEM260","Protein O-mannosyl-transferase TMEM260","TM260_HUMAN"
0.127979166666668,9.65729571428571,0.915789740104835,0.394126652448163,0.610522643231587,-7.01826776320885,"MET14_HUMAN",15,0.940657865917061,0.380021867096526,0.601150273809353,0.127979166666668,"Non-significant",0.221016950745417,"METTL14","N6-adenosine-methyltransferase non-catalytic subunit","MET14_HUMAN"
0.0868583333333373,16.0341,1.41472518252332,0.205529886317336,0.421971952924999,-6.47008583562415,"COX6C_HUMAN",5,0.940570137589237,0.380063658106108,0.601150273809353,0.0868583333333373,"Non-significant",0.221016950745417,"COX6C","Cytochrome c oxidase subunit 6C","COX6C_HUMAN"
-0.0615666666666623,14.0789142857143,-0.935566212625878,0.384617751911852,0.603578929971931,-6.99965601387018,"S61A1_HUMAN",15,-0.940292292093787,0.380196038047668,0.601243657390969,-0.0615666666666623,"Non-significant",0.220949492031221,"SEC61A1","Protein transport protein Sec61 subunit alpha isoform 1","S61A1_HUMAN"
-0.0908833333333323,12.4669,-1.33328927973379,0.229504372728414,0.449576307676831,-6.56923501223293,"CRP_HUMAN",5,-0.939965486397641,0.380351790111863,0.601373958599239,-0.0908833333333323,"Non-significant",0.220855382157549,"CRP","C-reactive protein","CRP_HUMAN"
0.118105833333336,8.36377428571429,0.915814497478119,0.394114637556801,0.610522643231587,-7.01824465223828,"MCAF1_HUMAN",15,0.939646624635411,0.380503803022427,0.601389679350376,0.118105833333336,"Non-significant",0.220844029244549,"ATF7IP","Activating transcription factor 7-interacting protein 1","MCAF1_HUMAN"
-0.0463583333333322,12.7589571428571,-0.9234589278829,0.390418076772362,0.607980723737551,-7.01108592892191,"DHB2_HUMAN",17,-0.93963688029368,0.380508449230349,0.601389679350376,-0.0463583333333322,"Non-significant",0.220844029244549,"HSD17B2","17-beta-hydroxysteroid dehydrogenase type 2","DHB2_HUMAN"
-0.0615058333333316,9.66249285714286,-1.26848896569528,0.250335633220864,0.473961090333635,-6.64579960437784,"HINT3_HUMAN",8,-0.939351712608326,0.380644439413089,0.601488649635409,-0.0615058333333316,"Non-significant",0.220772563581359,"HINT3","Adenosine 5'-monophosphoramidase HINT3","HINT3_HUMAN"
-0.0494999999999965,11.4141857142857,-0.891775515233991,0.405912220818937,0.620139468183684,-7.04045983756736,"RL1D1_HUMAN",21,-0.938757680189221,0.380927839213033,0.601820471356417,-0.0494999999999965,"Non-significant",0.220533043505348,"RSL1D1","Ribosomal L1 domain-containing protein 1","RL1D1_HUMAN"
0.0612083333333349,14.7102571428571,1.01853677067532,0.346649177033298,0.570190600585669,-6.91838746982277,"PSB4_HUMAN",11,0.938440943878032,0.381079012780641,0.601943303810346,0.0612083333333349,"Non-significant",0.220444412399768,"PSMB4","Proteasome subunit beta type-4","PSB4_HUMAN"
0.0487833333333327,10.2256571428571,0.848334052730067,0.427899665503765,0.640122511179957,-7.07943997231295,"FARP2_HUMAN",41,0.937647866654353,0.381457737131245,0.602420413822217,0.0487833333333327,"Non-significant",0.220100319908069,"FARP2","FERM, ARHGEF and pleckstrin domain-containing protein 2","FARP2_HUMAN"
-0.0652474999999981,9.20717428571429,-0.929579904270264,0.387477340119604,0.605555440255577,-7.00532142843779,"GPI8_HUMAN",15,-0.937383385777953,0.381584100400917,0.602420413822217,-0.0652474999999981,"Non-significant",0.220100319908069,"PIGK","GPI-anchor transamidase","GPI8_HUMAN"
-0.0516908333333301,9.34079428571428,-0.862183971846289,0.420796278844522,0.633900752290958,-7.06717779631513,"CHD1L_HUMAN",33,-0.937346944700002,0.381601513659279,0.602420413822217,-0.0516908333333301,"Non-significant",0.220100319908069,"CHD1L","Chromodomain-helicase-DNA-binding protein 1-like","CHD1L_HUMAN"
0.1933375,8.26473142857143,0.90184117977972,0.400940295573703,0.617028072670023,-7.03121291885406,"TASOR_HUMAN",52,0.937087745362513,0.381725388715631,0.602488034905246,0.1933375,"Non-significant",0.220051573526912,"TASOR","Protein TASOR","TASOR_HUMAN"
-0.0337333333333287,12.1642428571429,-0.826984525197468,0.439020617385485,0.649303810450335,-7.09803336118293,"STXB3_HUMAN",28,-0.936760681935043,0.381881740629003,0.602488034905246,-0.0337333333333287,"Non-significant",0.220051573526912,"STXBP3","Syntaxin-binding protein 3","STXB3_HUMAN"
-0.103289166666666,9.14811571428571,-0.903560890789401,0.40009546014334,0.616074865186909,-7.02962512510685,"GTPB1_HUMAN",20,-0.93668533365062,0.381917767603041,0.602488034905246,-0.103289166666666,"Non-significant",0.220051573526912,"GTPBP1","GTP-binding protein 1","GTPB1_HUMAN"
-0.232508333333332,7.62802857142857,-0.914743956756323,0.39463443146056,0.610763275271601,-7.01924356658373,"ZC12C_HUMAN",10,-0.93664235959168,0.381938316345763,0.602488034905246,-0.232508333333332,"Non-significant",0.220051573526912,"ZC3H12C","Probable ribonuclease ZC3H12C","ZC12C_HUMAN"
0.195220833333332,6.98806857142857,0.902634503026594,0.400550395617543,0.616543774553626,-7.03048073854019,"DOCK6_HUMAN",32,0.936418590617794,0.382045328693207,0.602540901236419,0.195220833333332,"Non-significant",0.220013467295214,"DOCK6","Dedicator of cytokinesis protein 6","DOCK6_HUMAN"
0.183824166666668,6.84271428571429,0.902650881527505,0.400542348983128,0.616543774553626,-7.03046561716461,"ERCC5_HUMAN",26,0.935826659088432,0.382328516192425,0.602596284004976,0.183824166666668,"Non-significant",0.219973550792614,"ERCC5","DNA excision repair protein ERCC-5","ERCC5_HUMAN"
-0.217589166666664,6.22475,-0.904713836069726,0.399529811197371,0.615712337157084,-7.02855932428983,"UGGG2_HUMAN",20,-0.935822794843296,0.382330365420051,0.602596284004976,-0.217589166666664,"Non-significant",0.219973550792614,"UGGT2","UDP-glucose:glycoprotein glucosyltransferase 2","UGGG2_HUMAN"
0.0444000000000013,11.0720285714286,1.07246457315675,0.323616708269447,0.548709363886851,-6.8629391694988,"NUP62_HUMAN",12,0.93578563953206,0.382348146374996,0.602596284004976,0.0444000000000013,"Non-significant",0.219973550792614,"NUP62","Nuclear pore glycoprotein p62","NUP62_HUMAN"
0.157859166666669,7.32888142857143,1.03952091144174,0.337534434218017,0.561963300511638,-6.89704948844402,"GP180_HUMAN",4,0.935730644849718,0.382374465649413,0.602596284004976,0.157859166666669,"Non-significant",0.219973550792614,"GPR180","Integral membrane protein GPR180","GP180_HUMAN"
0.128186666666669,7.75256714285714,0.916150553816166,0.393951575105779,0.610522643231587,-7.01793089719038,"ALKB3_HUMAN",13,0.935075758307434,0.382687986122249,0.602974459010225,0.128186666666669,"Non-significant",0.219701083458264,"ALKBH3","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3","ALKB3_HUMAN"
-0.0968274999999981,9.43945,-1.00711699438197,0.351691728891123,0.573993389100024,-6.92986976709122,"TMM9B_HUMAN",8,-0.934438407467522,0.382993299054974,0.603250732205871,-0.0968274999999981,"Non-significant",0.219502142286518,"TMEM9B","Transmembrane protein 9B","TMM9B_HUMAN"
-0.761927499999997,8.74819714285714,-0.904239461825912,0.3997624717014,0.615863070522877,-7.02899796927771,"TRPM7_HUMAN",13,-0.934402515960678,0.38301049782039,0.603250732205871,-0.761927499999997,"Non-significant",0.219502142286518,"TRPM7","Transient receptor potential cation channel subfamily M member 7","TRPM7_HUMAN"
-0.0640333333333309,11.4306571428571,-0.900696747006996,0.401503262490345,0.617315817199632,-7.0322682784979,"SAE1_HUMAN",19,-0.934018416315261,0.383194590341738,0.60342475059961,-0.0640333333333309,"Non-significant",0.219376880391748,"SAE1","SUMO-activating enzyme subunit 1","SAE1_HUMAN"
0.402450000000003,6.34602857142857,0.908105144531422,0.397869500940562,0.614262555312755,-7.02541832203089,"SNX8_HUMAN",8,0.93344565967527,0.383469227785677,0.603741257804298,0.402450000000003,"Non-significant",0.219149144795033,"SNX8","Sorting nexin-8","SNX8_HUMAN"
0.0807750000000063,14.5319428571429,1.27049184640146,0.249667609369627,0.472916785568804,-6.64346597505257,"CD81_HUMAN",6,0.933197969784502,0.383588041636771,0.603812358935915,0.0807750000000063,"Non-significant",0.219098002007292,"CD81","CD81 antigen","CD81_HUMAN"
-0.0951999999999966,15.4564,-1.25152340055642,0.256057228147813,0.480686319293741,-6.6654798574698,"ATP5I_HUMAN",5,-0.932831273284137,0.383763992825662,0.603954993512573,-0.0951999999999966,"Non-significant",0.218995423626226,"ATP5ME","ATP synthase subunit e, mitochondrial","ATP5I_HUMAN"
0.074991666666671,12.5352142857143,1.38153883441178,0.215012357332476,0.433167120944978,-6.51086533108769,"RALB_HUMAN",6,0.932541829135344,0.383902919434855,0.603954993512573,0.074991666666671,"Non-significant",0.218995423626226,"RALB","Ras-related protein Ral-B","RALB_HUMAN"
