"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_BD"
-0.159065833333335,9.33572857142857,-2.17530926320479,0.0713692178927589,0.126810507088475,-6.49920502785638,"DAAF5_HUMAN",32,2.31080666678306,0.0563230454648137,0.104987795980114,0.159065833333335,"Non-significant",0.978861181373219,"DNAAF5","Dynein axonemal assembly factor 5","DAAF5_HUMAN",-0.159065833333335
0.0460833333333284,16.3853,1.86976199417966,0.109459242725654,0.179433487675447,-6.93009622315411,"ODO2_HUMAN",25,-2.31004645417819,0.0563844786578397,0.105072025017151,-0.0460833333333284,"Non-significant",0.978512897653013,"DLST","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","ODO2_HUMAN",0.0460833333333284
-0.112825000000001,11.2484285714286,-2.09648549539376,0.0796789324734742,0.138450167108423,-6.61154237341667,"MFN1_HUMAN",43,2.30993036930789,0.0563938655861751,0.105072025017151,0.112825000000001,"Non-significant",0.978512897653013,"MFN1","Mitofusin-1","MFN1_HUMAN",-0.112825000000001
-0.245050000000003,16.8746714285714,-2.27031304927468,0.0625222180480764,0.113952232894204,-6.36311409923315,"MYL6B_HUMAN",13,2.30881440556721,0.0564841871622349,0.105216397717792,0.245050000000003,"Non-significant",0.977916571176628,"MYL6B","Myosin light chain 6B","MYL6B_HUMAN",-0.245050000000003
-0.0642083333333296,16.5165428571429,-1.87790287335428,0.108218330882475,0.177861643258727,-6.91881004139971,"MOES_HUMAN",43,2.30765748256233,0.0565779804532328,0.105367170321582,0.0642083333333296,"Non-significant",0.977294682948154,"MSN","Moesin","MOES_HUMAN",-0.0642083333333296
2.05630583333333,8.74023857142857,2.25165113024021,0.0641662643389986,0.116276532946753,-6.38989488640476,"EMP3_HUMAN",1,-2.3071917419899,0.056615783739398,0.10541362595857,-2.05630583333333,"Non-significant",0.977103247793907,"EMP3","Epithelial membrane protein 3","EMP3_HUMAN",2.05630583333333
-0.505752500000001,6.17760857142857,-2.24915392798111,0.0643896193508511,0.116629717065461,-6.39347691887806,"GPBL1_HUMAN",10,2.30447426674695,0.0568368731128527,0.105801245635596,0.505752500000001,"Non-significant",0.975509219167738,"GPBP1L1","Vasculin-like protein 1","GPBL1_HUMAN",-0.505752500000001
-0.395820000000001,6.29573714285714,-2.21664431539932,0.0673715582068172,0.120961899732695,-6.44007219631537,"NCOR2_HUMAN",25,2.30132580169666,0.0570941342950146,0.106256007480257,0.395820000000001,"Non-significant",0.973646506531579,"NCOR2","Nuclear receptor corepressor 2","NCOR2_HUMAN",-0.395820000000001
-0.308006666666671,7.32741285714286,-2.23493707940571,0.0656765676206873,0.118489546952992,-6.41386230314356,"RGPS2_HUMAN",15,2.30115126306391,0.0571084307220349,0.106258491842769,0.308006666666671,"Non-significant",0.973636352448597,"RALGPS2","Ras-specific guanine nucleotide-releasing factor RalGPS2","RGPS2_HUMAN",-0.308006666666671
-0.12516666666667,10.4956428571429,-2.38641636410872,0.053228070642648,0.100037533958833,-6.19613768538054,"NSUN4_HUMAN",13,2.30005939673425,0.0571979485964624,0.106400903697254,0.12516666666667,"Non-significant",0.973054683421948,"NSUN4","5-methylcytosine rRNA methyltransferase NSUN4","NSUN4_HUMAN",-0.12516666666667
-0.0935750000000031,13.4956285714286,-2.05792347075886,0.0840966347040731,0.144715409593617,-6.66625499805697,"ESYT2_HUMAN",35,2.29960145393067,0.0572355363397032,0.106446671259729,0.0935750000000031,"Non-significant",0.972867915025422,"ESYT2","Extended synaptotagmin-2","ESYT2_HUMAN",-0.0935750000000031
0.0483916666666655,13.2594857142857,1.71697454687882,0.135521891927833,0.212877652811722,-7.13913323659122,"SYFB_HUMAN",39,-2.29728508864006,0.0574260507729224,0.106776766667366,-0.0483916666666655,"Non-significant",0.971523234253363,"FARSB","Phenylalanine--tRNA ligase beta subunit","SYFB_HUMAN",0.0483916666666655
-0.778458333333337,8.8779,-2.34842493474481,0.0561000598054347,0.104548372422131,-6.25083094601995,"NDUC1_HUMAN",2,2.2969008096231,0.0574577194092213,0.106811424879092,0.778458333333337,"Non-significant",0.971382291347032,"NDUFC1","NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","NDUC1_HUMAN",-0.778458333333337
0.0709333333333309,13.9039,1.97385188640371,0.0946059447468633,0.159485818431994,-6.78485278015039,"ERF3B_HUMAN",32,-2.29624091705736,0.0575121432547978,0.106885707753447,-0.0709333333333309,"Non-significant",0.971080362693762,"GSPT2","Eukaryotic peptide chain release factor GTP-binding subunit ERF3B","ERF3B_HUMAN",0.0709333333333309
0.228738333333332,7.32625428571429,2.33711069904546,0.0569861832822828,0.10598292435303,-6.26711052804799,"SRFB1_HUMAN",10,-2.29610020802937,0.0575237548924383,0.106885707753447,-0.228738333333332,"Non-significant",0.971080362693762,"SRFBP1","Serum response factor-binding protein 1","SRFB1_HUMAN",0.228738333333332
-0.190545833333339,10.11785,-2.34500648605094,0.056366270152294,0.104972894754318,-6.25575007754644,"LST8_HUMAN",11,2.29392715034314,0.0577033859505833,0.107195186499633,0.190545833333339,"Non-significant",0.969824715796072,"MLST8","Target of rapamycin complex subunit LST8","LST8_HUMAN",-0.190545833333339
0.196439166666664,9.15604428571429,2.17170307512832,0.0717293291108706,0.127363448137517,-6.50435733890278,"SLMAP_HUMAN",39,-2.29338433334432,0.0577483463557152,0.107254404944303,-0.196439166666664,"Non-significant",0.969584862278726,"SLMAP","Sarcolemmal membrane-associated protein","SLMAP_HUMAN",0.196439166666664
0.294466666666666,6.95067,2.2837736715136,0.0613634492760813,0.112139446537074,-6.34378527430734,"TADA3_HUMAN",10,-2.29251024132459,0.0578208210067044,0.107347501371758,-0.294466666666666,"Non-significant",0.969208059780008,"TADA3","Transcriptional adapter 3","TADA3_HUMAN",0.294466666666666
0.513369166666665,6.27633714285714,2.43466144589255,0.0498004282678835,0.0949145535259369,-6.12663662996012,"TBPL1_HUMAN",3,-2.29246396687081,0.057824660412013,0.107347501371758,-0.513369166666665,"Non-significant",0.969208059780008,"TBPL1","TATA box-binding protein-like 1","TBPL1_HUMAN",0.513369166666665
1.8737775,5.95066,2.24090083742964,0.0651335136456306,0.11768867467908,-6.4053125208364,"ST2B1_HUMAN",1,-2.29168475497017,0.0578893510876104,0.107443264708225,-1.8737775,"Non-significant",0.968820803920632,"SULT2B1","Sulfotransferase 2B1","ST2B1_HUMAN",1.8737775
0.158604999999998,10.0423014285714,2.17528620105309,0.0713715149678243,0.126810507088475,-6.49923798126793,"RUFY2_HUMAN",25,-2.29130078568727,0.0579212557209289,0.107478147215974,-0.158604999999998,"Non-significant",0.968679828848601,"RUFY2","RUN and FYVE domain-containing protein 2","RUFY2_HUMAN",0.158604999999998
0.0850958333333285,9.51665285714286,2.16818897302481,0.0720820351600873,0.127823604638199,-6.50937699653893,"TMTC3_HUMAN",20,-2.29100944583237,0.0579454756387299,0.107498757475969,-0.0850958333333285,"Non-significant",0.968596555510691,"TMTC3","Protein O-mannosyl-transferase TMTC3","TMTC3_HUMAN",0.0850958333333285
-0.105500000000001,10.3990142857143,-2.18292702528722,0.0706145911729949,0.125710840051295,-6.48831757147637,"GLYR1_HUMAN",20,2.29035576875881,0.0579998554357814,0.107575297480212,0.105500000000001,"Non-significant",0.968287444280166,"GLYR1","Cytokine-like nuclear factor N-PAC","GLYR1_HUMAN",-0.105500000000001
-0.144375,10.2722,-2.45168362397712,0.0486468523568287,0.0930487390623616,-6.10210727399708,"RM17_HUMAN",11,2.28994304302194,0.0580342172548995,0.107614682889768,0.144375,"Non-significant",0.968128469720109,"MRPL17","Large ribosomal subunit protein bL17m","RM17_HUMAN",-0.144375
0.162948333333334,9.12124,2.30255439901884,0.0597837037935336,0.109963384271795,-6.31680152443166,"PTPM1_HUMAN",13,-2.28903312216966,0.0581100471170041,0.107730928599095,-0.162948333333334,"Non-significant",0.967659596687032,"PTPMT1","Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1","PTPM1_HUMAN",0.162948333333334
-0.118516666666668,12.1764428571429,-3.82494476658068,0.00828997692349412,0.0235485900273059,-4.18735886316292,"SH3L1_HUMAN",8,2.28885566408132,0.0581248477185148,0.107734004430564,0.118516666666668,"Non-significant",0.967647197299203,"SH3BGRL","Adapter SH3BGRL","SH3L1_HUMAN",-0.118516666666668
-0.422592499999999,7.33649857142857,-2.25442624017517,0.0639189901475445,0.115905304408222,-6.38591376946494,"TR10B_HUMAN",9,2.28838787200934,0.0581638816509546,0.107781985030408,0.422592499999999,"Non-significant",0.967453822226224,"TNFRSF10B","Tumor necrosis factor receptor superfamily member 10B","TR10B_HUMAN",-0.422592499999999
0.383455833333334,8.15922428571429,2.21735588024809,0.0673047910327683,0.120868494389186,-6.43905310478254,"ORC4_HUMAN",15,-2.28757779577309,0.0582315402602517,0.107882975605321,-0.383455833333334,"Non-significant",0.967047083435784,"ORC4","Origin recognition complex subunit 4","ORC4_HUMAN",0.383455833333334
0.756904999999999,7.64237714285714,2.21943294745108,0.0671102857830719,0.120598448673745,-6.43607815496496,"SFR19_HUMAN",10,-2.28730115907356,0.0582546637648848,0.107901430986111,-0.756904999999999,"Non-significant",0.966972795676213,"SCAF1","Splicing factor, arginine/serine-rich 19","SFR19_HUMAN",0.756904999999999
0.246079166666666,8.64453,2.80666886900571,0.0300447631331057,0.0635988511144242,-5.59174815929214,"PLS4_HUMAN",5,-2.28711410504113,0.0582703045615842,0.107906021413117,-0.246079166666666,"Non-significant",0.966954319973948,"PLSCR4","Phospholipid scramblase 4","PLS4_HUMAN",0.246079166666666
-0.710671666666666,6.39514857142857,-2.26087916180042,0.0633478018582016,0.115149729408766,-6.37665474735136,"RCBT2_HUMAN",5,2.2866046109486,0.0583129284611349,0.107960566288253,0.710671666666666,"Non-significant",0.966734846093861,"RCBTB2","RCC1 and BTB domain-containing protein 2","RCBT2_HUMAN",-0.710671666666666
-0.248700000000005,10.7066857142857,-2.34027517847468,0.0567368874757247,0.105567181916929,-6.26255774351994,"RBM3_HUMAN",9,2.28422182566741,0.0585126945801391,0.108305953977869,0.248700000000005,"Non-significant",0.965347667948479,"RBM3","RNA-binding protein 3","RBM3_HUMAN",-0.248700000000005
0.130761666666665,10.0407842857143,2.19724614382393,0.0692181860252441,0.123627601096939,-6.46783946187698,"KC1D_HUMAN",19,-2.28339098815485,0.0585825142771573,0.108361058929635,-0.130761666666665,"Non-significant",0.965126759590787,"CSNK1D","Casein kinase I isoform delta","KC1D_HUMAN",0.130761666666665
-0.134925000000004,13.3958,-2.2254107335845,0.0665537217440291,0.119808390614306,-6.42751456023494,"VAPB_HUMAN",17,2.28333141137042,0.0585875241063417,0.108361058929635,0.134925000000004,"Non-significant",0.965126759590787,"VAPB","Vesicle-associated membrane protein-associated protein B/C","VAPB_HUMAN",-0.134925000000004
-0.112208333333333,11.3424142857143,-2.16755029495968,0.0721463289449599,0.127909949111328,-6.51028918874548,"CHRD1_HUMAN",21,2.28330108802657,0.0585900741735444,0.108361058929635,0.112208333333333,"Non-significant",0.965126759590787,"CHORDC1","Cysteine and histidine-rich domain-containing protein 1","CHRD1_HUMAN",-0.112208333333333
-0.215620833333332,8.91563142857143,-2.22065234838933,0.0669963654591915,0.120438456272464,-6.43433148308064,"SPHK2_HUMAN",16,2.28323850881737,0.0585953371840781,0.108361058929635,0.215620833333332,"Non-significant",0.965126759590787,"SPHK2","Sphingosine kinase 2","SPHK2_HUMAN",-0.215620833333332
-0.128558333333336,8.89971142857143,-2.14767530415977,0.0741766846317111,0.130604787230037,-6.5386572278705,"MTMRA_HUMAN",25,2.28174333259565,0.0587212278426091,0.1085693788574,0.128558333333336,"Non-significant",0.9642926468325,"MTMR10","Myotubularin-related protein 10","MTMRA_HUMAN",-0.128558333333336
0.236313333333332,7.71229285714286,2.41370484802067,0.0512600807195562,0.0970508410482499,-6.1568311203647,"PKHJ1_HUMAN",8,-2.28143687958635,0.0587470646927946,0.108592657576444,-0.236313333333332,"Non-significant",0.964199538299981,"PLEKHJ1","Pleckstrin homology domain-containing family J member 1","PKHJ1_HUMAN",0.236313333333332
0.112408333333329,11.8617,3.25754208640713,0.0166711153034363,0.0404587931490738,-4.95533037603338,"MYCBP_HUMAN",9,-2.28120574415546,0.0587665592627292,0.108604204877334,-0.112408333333329,"Non-significant",0.964153359648914,"MYCBP","c-Myc-binding protein","MYCBP_HUMAN",0.112408333333329
0.206058333333331,11.2101142857143,4.39963210902555,0.00429517200065279,0.0140960048284034,-3.45514291973461,"RWDD1_HUMAN",4,-2.27937574159698,0.0589211403360129,0.10884141166585,-0.206058333333331,"Non-significant",0.963205834085285,"RWDD1","RWD domain-containing protein 1","RWDD1_HUMAN",0.206058333333331
0.105758333333332,13.8038,2.12831162226994,0.0762109806356689,0.13338548660359,-6.56625941467418,"PGAM5_HUMAN",24,-2.27937188175315,0.0589214668178878,0.10884141166585,-0.105758333333332,"Non-significant",0.963205834085285,"PGAM5","Serine/threonine-protein phosphatase PGAM5, mitochondrial","PGAM5_HUMAN",0.105758333333332
0.448519166666665,7.91731,2.20676780340601,0.0683053503057479,0.122263776707029,-6.45421334694789,"REN3B_HUMAN",14,-2.27623983357998,0.0591869996149774,0.109307281559717,-0.448519166666665,"Non-significant",0.961350906340581,"UPF3B","Regulator of nonsense transcripts 3B","REN3B_HUMAN",0.448519166666665
0.243371666666665,8.34371285714286,2.20960754539046,0.0680355071789377,0.121937425404086,-6.45014815540115,"CG025_HUMAN",16,-2.27533544074412,0.059263900899018,0.10942465305634,-0.243371666666665,"Non-significant",0.960884821694112,"C7orf25","UPF0415 protein C7orf25","CG025_HUMAN",0.243371666666665
0.2415975,7.91403571428571,2.47693981529051,0.0469866081817572,0.0904216464493064,-6.06570929063009,"PX11A_HUMAN",7,-2.27437380549262,0.0593457816508196,0.109551163695884,-0.2415975,"Non-significant",0.960383004830646,"PEX11A","Peroxisomal membrane protein 11A","PX11A_HUMAN",0.2415975
0.0890666666666622,13.3858285714286,2.20653015392593,0.0683279824803586,0.122277406761401,-6.45455352315475,"RTRAF_HUMAN",18,-2.27394472794804,0.0593823538099476,0.109593997418719,-0.0890666666666622,"Non-significant",0.960213231976806,"RTRAF","RNA transcription, translation and transport factor protein","RTRAF_HUMAN",0.0890666666666622
0.0699083333333324,12.0950142857143,2.21141279769612,0.06786453508156,0.121713729730612,-6.44756355983083,"CC90B_HUMAN",18,-2.27249613433333,0.0595059941176195,0.109797465625983,-0.0699083333333324,"Non-significant",0.959407684269837,"CCDC90B","Coiled-coil domain-containing protein 90B, mitochondrial","CC90B_HUMAN",0.0699083333333324
-0.0913583333333374,12.1588285714286,-2.41487284563853,0.0511775625184016,0.0969617881964078,-6.15514842169031,"UBA5_HUMAN",14,2.27137076311519,0.0596022284074155,0.109930908968626,0.0913583333333374,"Non-significant",0.958880181032367,"UBA5","Ubiquitin-like modifier-activating enzyme 5","UBA5_HUMAN",-0.0913583333333374
0.5913425,6.44695,2.30040065921236,0.0599627080596617,0.110218448581414,-6.31989683619833,"CPEB3_HUMAN",4,-2.27133681117582,0.0596051342236573,0.109930908968626,-0.5913425,"Non-significant",0.958880181032367,"CPEB3","Cytoplasmic polyadenylation element-binding protein 3","CPEB3_HUMAN",0.5913425
-0.302094166666667,8.05278142857143,-2.4251606583883,0.0504567070348361,0.0959063492398762,-6.14032619529827,"NDKM_HUMAN",6,2.27036089694398,0.0596887209199311,0.110060309064686,0.302094166666667,"Non-significant",0.95836927196372,"NME4","Nucleoside diphosphate kinase, mitochondrial","NDKM_HUMAN",-0.302094166666667
0.117116666666664,10.8802571428571,2.21766972634268,0.0672753640248444,0.120842119692304,-6.43860360794599,"AGAL_HUMAN",17,-2.26899614495936,0.0598058124208729,0.11022983646691,-0.117116666666664,"Non-significant",0.957700836889842,"GLA","Alpha-galactosidase A","AGAL_HUMAN",0.117116666666664
0.151791666666663,11.6624714285714,2.22205110377098,0.066865934244392,0.120264793535657,-6.43232777367056,"DNJC8_HUMAN",16,-2.26897588815092,0.0598075521596507,0.11022983646691,-0.151791666666663,"Non-significant",0.957700836889842,"DNAJC8","DnaJ homolog subfamily C member 8","DNJC8_HUMAN",0.151791666666663
0.17834583333333,9.16319857142857,2.59758921213045,0.0398389519462935,0.0791948904111819,-5.89189301166299,"UBE2F_HUMAN",8,-2.26797383535355,0.0598936772127525,0.110363759449347,-0.17834583333333,"Non-significant",0.957173514061848,"UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F_HUMAN",0.17834583333333
-0.0653916666666721,12.469,-1.9127629480997,0.103060568399224,0.171256665538699,-6.87033418248346,"ACAD9_HUMAN",33,2.26743210687472,0.0599402908042465,0.11042483236252,0.0653916666666721,"Non-significant",0.956933251377589,"ACAD9","Complex I assembly factor ACAD9, mitochondrial","ACAD9_HUMAN",-0.0653916666666721
0.221695833333328,8.81962,2.17075875656026,0.0718239351804843,0.127503815636555,-6.50570634020254,"TRI32_HUMAN",25,-2.26703359814594,0.05997460457064,0.110463223605955,-0.221695833333328,"Non-significant",0.956782287077848,"TRIM32","E3 ubiquitin-protein ligase TRIM32","TRI32_HUMAN",0.221695833333328
0.35093333333333,10.8273,2.42274824195609,0.0506247839135442,0.0961589384900917,-6.14380203417677,"TV23B_HUMAN",5,-2.26618267153024,0.0600479411873089,0.110573455043477,-0.35093333333333,"Non-significant",0.956349119973554,"TVP23B","Golgi apparatus membrane protein TVP23 homolog B","TV23B_HUMAN",0.35093333333333
-0.0874916666666667,13.6277714285714,-2.43024537927264,0.0501043554881919,0.0953250188656758,-6.13299981978301,"LYPL1_HUMAN",14,2.26530924392883,0.0601233123469042,0.110687382578019,0.0874916666666667,"Non-significant",0.955901882184046,"LYPLAL1","Lysophospholipase-like protein 1","LYPL1_HUMAN",-0.0874916666666667
0.368699999999995,10.4589857142857,3.49678819741356,0.0123432879482741,0.0319615523057331,-4.62642032595423,"NU3M_HUMAN",1,-2.26338829018013,0.0602894185180156,0.110968265157317,-0.368699999999995,"Non-significant",0.954801203534137,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN",0.368699999999995
-0.188460000000003,10.1618085714286,-2.98449044539084,0.0237366573368703,0.0528164595727484,-5.33856127417435,"RT24_HUMAN",6,2.26103656309725,0.0604934124542227,0.111318741930352,0.188460000000003,"Non-significant",0.953431710492805,"MRPS24","Small ribosomal subunit protein uS3m","RT24_HUMAN",-0.188460000000003
1.200525,7.41751428571429,2.19538407273955,0.069398161141799,0.123868087315582,-6.47050338402296,"ZBT7A_HUMAN",6,-2.25974772935295,0.0606055076393905,0.111499989144462,-1.200525,"Non-significant",0.952725174898335,"ZBTB7A","Zinc finger and BTB domain-containing protein 7A","ZBT7A_HUMAN",1.200525
0.144358333333331,10.1525571428571,2.65193662349389,0.0370035308362429,0.0746811781869817,-5.81369624007195,"CAVN3_HUMAN",9,-2.2594944737054,0.0606275592546748,0.111515533042366,-0.144358333333331,"Non-significant",0.95266463535354,"CAVIN3","Caveolae-associated protein 3","CAVN3_HUMAN",0.144358333333331
0.450349166666667,8.35332571428571,2.20954876341508,0.0680410817477425,0.121937425404086,-6.45023231000069,"RND3_HUMAN",10,-2.2588771292869,0.0606813473475563,0.111589431483909,-0.450349166666667,"Non-significant",0.952376935018182,"RND3","Rho-related GTP-binding protein RhoE","RND3_HUMAN",0.450349166666667
0.361883333333333,6.73887714285714,2.18959616269176,0.0699606538556935,0.124682052241082,-6.47878194279546,"MRP4_HUMAN",15,-2.25819900677273,0.0607404870943,0.111673135949556,-0.361883333333333,"Non-significant",0.952051288048675,"ABCC4","ATP-binding cassette sub-family C member 4","MRP4_HUMAN",0.361883333333333
0.191401666666662,8.44651571428571,2.15330030259638,0.0735961965241369,0.129862595588651,-6.53063222540469,"TBCK_HUMAN",26,-2.25763310764588,0.0607898847782312,0.111738895832273,-0.191401666666662,"Non-significant",0.951795624512636,"TBCK","TBC domain-containing protein kinase-like protein","TBCK_HUMAN",0.191401666666662
0.116116666666667,14.5939857142857,2.30641501667052,0.0594642199122835,0.109523180148483,-6.31125258701836,"RS5_HUMAN",14,-2.25679148307646,0.0608634265891026,0.111848996004811,-0.116116666666667,"Non-significant",0.951367909927005,"RPS5","Small ribosomal subunit protein uS7","RS5_HUMAN",0.116116666666667
-0.0957500000000024,14.9258857142857,-2.60542629813169,0.0394162540938991,0.0785259905374933,-5.88061131628243,"RD23B_HUMAN",12,2.2542139984556,0.0610892147822691,0.112238767993062,0.0957500000000024,"Non-significant",0.949857109056954,"RAD23B","UV excision repair protein RAD23 homolog B","RD23B_HUMAN",-0.0957500000000024
0.204186666666667,9.05642142857143,2.37530897167379,0.0540515429243783,0.101329647586109,-6.21213222759357,"DTBP1_HUMAN",9,-2.25323235054121,0.0611754320340679,0.112371990099773,-0.204186666666667,"Non-significant",0.949341927744284,"DTNBP1","Dysbindin","DTBP1_HUMAN",0.204186666666667
0.0905666666666622,14.8872857142857,2.39500801917162,0.0526000886221058,0.0991409320166893,-6.18376380277992,"RS8_HUMAN",14,-2.25251206303956,0.0612387732319196,0.112463141343028,-0.0905666666666622,"Non-significant",0.94898978985659,"RPS8","Small ribosomal subunit protein eS8","RS8_HUMAN",0.0905666666666622
-0.213741666666669,10.3449285714286,-2.30130015607226,0.0598878805397249,0.110105594228451,-6.3186041235748,"GLTP_HUMAN",10,2.24861115522328,0.0615829789789349,0.113057433063177,0.213741666666669,"Non-significant",0.946700879296502,"GLTP","Glycolipid transfer protein","GLTP_HUMAN",-0.213741666666669
0.215705833333331,9.75437714285714,2.26484256318355,0.0629995912698927,0.11461843081016,-6.37096661790778,"CPTP_HUMAN",11,-2.24853226372663,0.0615899604855022,0.113057433063177,-0.215705833333331,"Non-significant",0.946700879296502,"CPTP","Ceramide-1-phosphate transfer protein","CPTP_HUMAN",0.215705833333331
0.0972416666666653,16.7613,2.57602614979412,0.0410269064274888,0.0811236321496751,-5.92294148762302,"NPM_HUMAN",12,-2.24652862666806,0.0617675433840128,0.11335803014599,-0.0972416666666653,"Non-significant",0.945547709550997,"NPM1","Nucleophosmin","NPM_HUMAN",0.0972416666666653
-0.175876666666671,9.98519571428571,-2.24075735835016,0.0651465242368461,0.11768867467908,-6.40551824304283,"SAHH3_HUMAN",13,2.24400353703211,0.0619920869237919,0.113744657251846,0.175876666666671,"Non-significant",0.944068993620611,"AHCYL2","Adenosylhomocysteinase 3","SAHH3_HUMAN",-0.175876666666671
0.0333083333333324,14.6791,1.3883589786748,0.213167541445926,0.305836105140655,-7.5642989429595,"XRCC6_HUMAN",43,-2.24348818592235,0.0620380167162197,0.113803459619505,-0.0333083333333324,"Non-significant",0.943844535209643,"XRCC6","X-ray repair cross-complementing protein 6","XRCC6_HUMAN",0.0333083333333324
-0.995019166666668,6.20932428571429,-2.17407072985889,0.0714926876238929,0.126998278036982,-6.50097469837355,"DTX4_HUMAN",9,2.24316715024227,0.0620666460181414,0.113830506500385,0.995019166666668,"Non-significant",0.94374133170821,"DTX4","E3 ubiquitin-protein ligase DTX4","DTX4_HUMAN",-0.995019166666668
0.05223333333333,12.9307142857143,1.82373016352797,0.116745018881828,0.188787189222205,-6.99365139737461,"EMAL2_HUMAN",29,-2.24123149697071,0.0622395493470652,0.114122081312288,-0.05223333333333,"Non-significant",0.942630316455907,"EML2","Echinoderm microtubule-associated protein-like 2","EMAL2_HUMAN",0.05223333333333
0.0683500000000006,11.9312571428571,1.97671484333696,0.0942272022392812,0.158945391760829,-6.78083130642255,"NEUA_HUMAN",26,-2.23994617225695,0.0623546329816012,0.114307531570476,-0.0683500000000006,"Non-significant",0.941925153579023,"CMAS","N-acylneuraminate cytidylyltransferase","NEUA_HUMAN",0.0683500000000006
0.0820250000000016,14.9629714285714,2.14184966549588,0.0747828115533823,0.131450574841715,-6.54696530993135,"RCN1_HUMAN",19,-2.23796935200103,0.0625320543711066,0.114587994247945,-0.0820250000000016,"Non-significant",0.940860882412299,"RCN1","Reticulocalbin-1","RCN1_HUMAN",0.0820250000000016
-0.191604166666669,7.42404857142857,-2.16377589027646,0.072527487289891,0.12842645755774,-6.51567924606705,"RBM34_HUMAN",18,2.23793012564916,0.0625355801738601,0.114587994247945,0.191604166666669,"Non-significant",0.940860882412299,"RBM34","RNA-binding protein 34","RBM34_HUMAN",-0.191604166666669
-0.399400000000002,11.7695714285714,-3.07884205569035,0.0209831461221414,0.0481983277975106,-5.20529254701357,"LITAF_HUMAN",1,2.23747111686736,0.0625768525632471,0.114637997165028,0.399400000000002,"Non-significant",0.940671410082578,"LITAF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor","LITAF_HUMAN",-0.399400000000002
-0.220847500000005,9.00943142857143,-2.48903643186369,0.0462125896929613,0.0892253439243751,-6.04827585770393,"MTMR2_HUMAN",7,2.23630057800247,0.0626822288605407,0.114805386997032,0.220847500000005,"Non-significant",0.940037733121016,"MTMR2","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR2","MTMR2_HUMAN",-0.220847500000005
-0.209082500000001,9.47760428571429,-2.19556976706411,0.0693801916485999,0.123862981518994,-6.47023773768047,"RT30_HUMAN",14,2.23596724831633,0.062712269520605,0.114831146533134,0.209082500000001,"Non-significant",0.939940298934385,"MRPS30","Large ribosomal subunit protein mL65","RT30_HUMAN",-0.209082500000001
-0.227986666666668,9.99248857142857,-2.60061929889879,0.0396749562912752,0.0789263022751454,-5.88753092756902,"RM14_HUMAN",6,2.235833719413,0.0627243076574011,0.114831146533134,0.227986666666668,"Non-significant",0.939940298934385,"MRPL14","Large ribosomal subunit protein uL14m","RM14_HUMAN",-0.227986666666668
0.403971666666665,7.42457428571429,2.22054311298324,0.0670065624614186,0.120438456272464,-6.43448795636586,"AL14E_HUMAN",8,-2.2351207150437,0.0627886275775772,0.114923234847282,-0.403971666666665,"Non-significant",0.939592158032055,"ARL14EP","ARL14 effector protein","AL14E_HUMAN",0.403971666666665
0.150174166666663,9.80543714285714,3.1584608664231,0.0189281999325093,0.0445516460082434,-5.09350552706474,"NHEJ1_HUMAN",7,-2.23459746989014,0.0628358721332307,0.114968521938633,-0.150174166666663,"Non-significant",0.939421051991503,"NHEJ1","Non-homologous end-joining factor 1","NHEJ1_HUMAN",0.150174166666663
0.392327500000002,8.22954714285714,2.15893172337655,0.0730196972569557,0.129011956489768,-6.52259511200057,"RPC3_HUMAN",18,-2.23453607157833,0.0628414182492091,0.114968521938633,-0.392327500000002,"Non-significant",0.939421051991503,"POLR3C","DNA-directed RNA polymerase III subunit RPC3","RPC3_HUMAN",0.392327500000002
0.130716666666666,11.6500285714286,2.43719584378955,0.049626875350479,0.0946582420016815,-6.12298467338668,"STX4_HUMAN",11,-2.23411171874491,0.0628797637260703,0.115013008261116,-0.130716666666666,"Non-significant",0.93925303706788,"STX4","Syntaxin-4","STX4_HUMAN",0.130716666666666
-0.825608333333337,11.3504571428571,-2.20752096108038,0.0682336753954913,0.122215353046152,-6.45313523391735,"DCD_HUMAN",4,2.23352652373474,0.0629326823786523,0.115084124501493,0.825608333333337,"Non-significant",0.93898458181699,"DCD","Dermcidin","DCD_HUMAN",-0.825608333333337
0.105374999999999,10.1449142857143,2.37772471011614,0.0538713233045901,0.101038002390993,-6.20865384802478,"THTPA_HUMAN",13,-2.23285260457302,0.062993680500312,0.115169980540044,-0.105374999999999,"Non-significant",0.938660706544475,"THTPA","Thiamine-triphosphatase","THTPA_HUMAN",0.105374999999999
