"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.106499999999997,14.0403,-2.34259121373495,0.0505187036759878,0.151537626321166,-5.15927635984294,"LYPA1_HUMAN",9,-1.94207854303204,0.0894778853281953,0.224079649839195,-0.106499999999997,"Non-significant",0.649597582839541,"LYPLA1","Acyl-protein thioesterase 1","LYPA1_HUMAN"
-0.0732250000000008,16.7400875,-1.76647633113543,0.119300151553676,0.270770388271604,-6.00256508573042,"ROA2_HUMAN",30,-1.94199172490114,0.0894897259787174,0.224079649839195,-0.0732250000000008,"Non-significant",0.649597582839541,"HNRNPA2B1","Heterogeneous nuclear ribonucleoproteins A2/B1","ROA2_HUMAN"
-0.859830000000001,7.2209475,-1.88056893853625,0.100746883720647,0.241410315848131,-5.84112614422646,"SUGP2_HUMAN",18,-1.94069159196617,0.0896672252203623,0.224455545757719,-0.859830000000001,"Non-significant",0.648869659755663,"SUGP2","SURP and G-patch domain-containing protein 2","SUGP2_HUMAN"
0.347435000000002,7.7403575,1.88969855621768,0.0993887671937626,0.239151486191507,-5.8280533942152,"DAXX_HUMAN",13,1.94014645431782,0.0897417507224844,0.224573526380625,0.347435000000002,"Non-significant",0.648641441415881,"DAXX","Death domain-associated protein 6","DAXX_HUMAN"
-0.0775375000000018,8.46523375,-1.83422491680138,0.107922027053373,0.253145859165537,-5.90714673515698,"HPS6_HUMAN",22,-1.93969463908274,0.0898035635124613,0.224659631881342,-0.0775375000000018,"Non-significant",0.648474957069865,"HPS6","BLOC-2 complex member HPS6","HPS6_HUMAN"
-0.107254999999999,9.88603,-1.91180080305816,0.0961738956174855,0.234583039652528,-5.79631788401733,"INP5K_HUMAN",16,-1.93641396283481,0.0902536275468291,0.225628531038522,-0.107254999999999,"Non-significant",0.646605984080812,"INPP5K","Inositol polyphosphate 5-phosphatase K","INP5K_HUMAN"
-0.220465000000001,7.9248725,-2.2006382432504,0.062465272281062,0.175493592241311,-5.37226397745796,"RN128_HUMAN",5,-1.93622500313837,0.0902796164808183,0.225628531038522,-0.220465000000001,"Non-significant",0.646605984080812,"RNF128","E3 ubiquitin-protein ligase RNF128","RN128_HUMAN"
0.0683249999999997,11.6396625,1.96739003812558,0.088528737640711,0.223172998517389,-5.7159821262878,"ACY3_HUMAN",16,1.9362105847001,0.0902815998450807,0.225628531038522,0.0683249999999997,"Non-significant",0.646605984080812,"ACY3","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)","ACY3_HUMAN"
-0.267875000000002,16.1150125,-1.90633351169107,0.0969596180218916,0.235564409759138,-5.80417940667781,"H2B1K_HUMAN;H2B1D_HUMAN;H2B1C_HUMAN;H2B2F_HUMAN;H2B1H_HUMAN;H2B1N_HUMAN;H2B1M_HUMAN",11,-1.93606991145364,0.0903009527125385,0.225628531038522,-0.267875000000002,"Non-significant",0.646605984080812,"H2BC12;H2BC5;H2BC10;H2BC18;H2BC9;H2BC15;H2BC14","Histone H2B type 1-K;Histone H2B type 1-D;Histone H2B type 1-C/E/F/G/I;Histone H2B type 2-F;Histone H2B type 1-H;Histone H2B type 1-N;Histone H2B type 1-M","H2B1K_HUMAN;H2B1D_HUMAN;H2B1C_HUMAN;H2B2F_HUMAN;H2B1H_HUMAN;H2B1N_HUMAN;H2B1M_HUMAN"
0.0846199999999993,9.7658825,2.00599578120232,0.083572171555751,0.21510978411744,-5.65978451609609,"BIN3_HUMAN",14,1.93555437095774,0.0903719115109517,0.225737029423151,0.0846199999999993,"Non-significant",0.646397194333542,"BIN3","Bridging integrator 3","BIN3_HUMAN"
0.303915,7.635585,1.93168351855029,0.0933683122769868,0.231189187891096,-5.76766700853617,"MAFG_HUMAN",8,1.9343261077481,0.0905411861923305,0.226090966921939,0.303915,"Non-significant",0.645716788801585,"MAFG","Transcription factor MafG","MAFG_HUMAN"
-0.133979999999998,9.8117375,-1.90730102832219,0.0968201207115747,0.235388893710999,-5.8027887319076,"NTAN1_HUMAN",15,-1.93320516843353,0.0906959370127253,0.226408432286943,-0.133979999999998,"Non-significant",0.645107402450668,"NTAN1","Protein N-terminal asparagine amidohydrolase","NTAN1_HUMAN"
-0.0826750000000001,10.7349875,-1.93263085239949,0.0932366436090782,0.231102811478863,-5.76629955022561,"WDR18_HUMAN",16,-1.93209191882627,0.0908498789098277,0.226723685632501,-0.0826750000000001,"Non-significant",0.644503107124634,"WDR18","WD repeat-containing protein 18","WDR18_HUMAN"
-0.860035,6.1472625,-1.90513686753598,0.0971324209389865,0.235798515504238,-5.80589910135548,"UIMC1_HUMAN",3,-1.93125195740621,0.0909661969806285,0.22694488218113,-0.860035,"Non-significant",0.64407960655654,"UIMC1","BRCA1-A complex subunit RAP80","UIMC1_HUMAN"
0.0565500000000014,10.53695,1.5736571331634,0.158211731644113,0.323527008236078,-6.26576672999983,"MYO5B_HUMAN",79,1.93045610499506,0.0910765394132838,0.227151040495923,0.0565500000000014,"Non-significant",0.643685269500453,"MYO5B","Unconventional myosin-Vb","MYO5B_HUMAN"
-0.225200000000003,11.51805,-1.91223831835842,0.0961112867009671,0.234500097730514,-5.79568845536286,"GRB7_HUMAN",11,-1.92919345863633,0.0912518663992091,0.22751909998197,-0.225200000000003,"Non-significant",0.642982138925175,"GRB7","Growth factor receptor-bound protein 7","GRB7_HUMAN"
-0.0566750000000003,13.9272375,-2.19913256833251,0.0626061722909741,0.175739508218929,-5.37451063658338,"DBLOH_HUMAN",14,-1.92787856833364,0.0914347939128221,0.227905880357955,-0.0566750000000003,"Non-significant",0.64224446914141,"DIABLO","Diablo IAP-binding mitochondrial protein","DBLOH_HUMAN"
-0.100925000000004,10.9550625,-1.95529772099804,0.0901396257057907,0.226052202978303,-5.73351813700309,"TIDC1_HUMAN",14,-1.92736038127559,0.0915069812168423,0.228016483895341,-0.100925000000004,"Non-significant",0.642033755604746,"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","TIDC1_HUMAN"
-0.0626250000000006,17.1476625,-1.83587118375907,0.107658921286149,0.252870167958422,-5.90481152617599,"CATB_HUMAN",20,-1.9256931659106,0.0917396098272097,0.228526685312508,-0.0626250000000006,"Non-significant",0.641063079588454,"CTSB","Cathepsin B","CATB_HUMAN"
-0.0733749999999986,10.4401875,-1.90921671756736,0.0965444895993449,0.234927790363737,-5.80003450588974,"PPM1L_HUMAN",17,-1.92547016081745,0.0917707692153731,0.228534862098308,-0.0733749999999986,"Non-significant",0.641047540617946,"PPM1L","Protein phosphatase 1L","PPM1L_HUMAN"
-0.296610000000001,9.6275075,-2.80728415997633,0.0253949426550158,0.0969668094484487,-4.45410477219285,"SMLR1_HUMAN",1,-1.92359123261183,0.0920337079997452,0.22910221040427,-0.296610000000001,"Non-significant",0.639970720667668,"SMLR1","Small leucine-rich protein 1","SMLR1_HUMAN"
0.399609999999999,6.914205,1.89562680889414,0.0985163941834857,0.237820200093114,-5.8195533152263,"DCP2_HUMAN",8,1.92332781914934,0.0920706283040881,0.22910221040427,0.399609999999999,"Non-significant",0.639970720667668,"DCP2","m7GpppN-mRNA hydrolase","DCP2_HUMAN"
-0.7582375,5.99495125,-1.86456059625083,0.103171710136689,0.245230988605561,-5.86399633450956,"SVEP1_HUMAN",15,-1.9232436203896,0.0920824327009111,0.22910221040427,-0.7582375,"Non-significant",0.639970720667668,"SVEP1","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","SVEP1_HUMAN"
-0.3050625,7.65850875,-1.9181647024703,0.0952671052627465,0.233423139709889,-5.78715790407739,"EYA3_HUMAN",8,-1.92199063960804,0.0922582690948491,0.229470051589676,-0.3050625,"Non-significant",0.639273986719534,"EYA3","Eyes absent homolog 3","EYA3_HUMAN"
0.128332499999999,10.02435875,2.2642947468449,0.0567908199433917,0.16453107907908,-5.2770229615291,"NUP58_HUMAN",8,1.92134478951026,0.0923490304923313,0.229626130414356,0.128332499999999,"Non-significant",0.638978692715493,"NUP58","Nucleoporin p58/p45","NUP58_HUMAN"
0.0501750000000012,12.6452875,1.64393396903489,0.142828510196533,0.303344074246419,-6.17141019627828,"DD19A_HUMAN",30,1.91978633709632,0.0925683945146572,0.230101788426671,0.0501750000000012,"Non-significant",0.638080005838893,"DDX19A","ATP-dependent RNA helicase DDX19A","DD19A_HUMAN"
-0.0579999999999998,12.041825,-1.6619258104074,0.139120163786558,0.298562068775446,-6.14694925325582,"SF3A1_HUMAN",35,-1.91938660248261,0.0926247410657275,0.230144767865845,-0.0579999999999998,"Non-significant",0.637998893951937,"SF3A1","Splicing factor 3A subunit 1","SF3A1_HUMAN"
0.157325,13.1616125,1.82364230969942,0.109628141554108,0.255854475214737,-5.92213983386853,"ILF3_HUMAN",42,1.91926540614837,0.0926418314170881,0.230144767865845,0.157325,"Non-significant",0.637998893951937,"ILF3","Interleukin enhancer-binding factor 3","ILF3_HUMAN"
0.0899999999999963,11.1394,1.81782150619604,0.110577568749725,0.257752319764073,-5.93037300227992,"5NT3A_HUMAN",23,1.91771783924695,0.0928603269247164,0.230558660739586,0.0899999999999963,"Non-significant",0.637218559236093,"NT5C3A","Cytosolic 5'-nucleotidase 3A","5NT3A_HUMAN"
0.122099999999998,10.5661,1.88456314487017,0.100150512481354,0.240560768040474,-5.83540945024189,"AL3A1_HUMAN",16,1.91767310178052,0.0928666506274567,0.230558660739586,0.122099999999998,"Non-significant",0.637218559236093,"ALDH3A1","Aldehyde dehydrogenase, dimeric NADP-preferring","AL3A1_HUMAN"
-0.103925,11.8504375,-2.32817236060716,0.0516186495356437,0.154104038198546,-5.18100381044106,"DAP1_HUMAN",9,-1.91748785900729,0.0928928393652033,0.230558660739586,-0.103925,"Non-significant",0.637218559236093,"DAP","Death-associated protein 1","DAP1_HUMAN"
-0.953239999999998,6.3309925,-1.857638409337,0.104237595195538,0.24732284449623,-5.87386467068305,"FRAS1_HUMAN",20,-1.91728919263009,0.0929209337745293,0.230558660739586,-0.953239999999998,"Non-significant",0.637218559236093,"FRAS1","Extracellular matrix organizing protein FRAS1","FRAS1_HUMAN"
-0.294644999999999,8.4803425,-1.91687576232193,0.0954500925464057,0.233582047371771,-5.78901395548132,"UBXN8_HUMAN",8,-1.91682513992527,0.0929865896889429,0.230640351275361,-0.294644999999999,"Non-significant",0.637064709169819,"UBXN8","UBX domain-containing protein 8","UBXN8_HUMAN"
-0.107035,8.6504425,-1.79395077263297,0.114554140188419,0.263870424631823,-5.96403379425362,"PLCB3_HUMAN",34,-1.91665887333308,0.0930101245811593,0.230640351275361,-0.107035,"Non-significant",0.637064709169819,"PLCB3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3","PLCB3_HUMAN"
0.0518499999999964,13.36385,1.78551733144559,0.115991457831214,0.265688173037243,-5.97588565504944,"MGLL_HUMAN",21,1.91513231611056,0.0932264757677888,0.231106939323959,0.0518499999999964,"Non-significant",0.636187013997924,"MGLL","Monoglyceride lipase","MGLL_HUMAN"
0.246229999999997,8.1942425,2.09305273605155,0.0733755137818712,0.195811348302012,-5.53197299182575,"FBX44_HUMAN",5,1.91484241393127,0.0932676168544321,0.231124082844897,0.246229999999997,"Non-significant",0.63615479921272,"FBXO44","F-box only protein 44","FBX44_HUMAN"
0.0508750000000013,10.2195125,1.53778918409117,0.166638865730021,0.334647690616445,-6.31315264591818,"PLCG2_HUMAN",59,1.91462531783681,0.0932984372098659,0.231124082844897,0.0508750000000013,"Non-significant",0.63615479921272,"PLCG2","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2","PLCG2_HUMAN"
0.573722500000001,7.99488125,1.85622199574484,0.104457000995584,0.247496674613237,-5.87588233977537,"WIZ_HUMAN",16,1.91448776949303,0.0933179695311793,0.231124082844897,0.573722500000001,"Non-significant",0.63615479921272,"WIZ","Protein Wiz","WIZ_HUMAN"
-0.227552500000002,8.81999875,-2.14240916111395,0.0681524955483168,0.186198078657156,-5.45892099812112,"CLN3_HUMAN",5,-1.91406150424727,0.0933785256242202,0.231204214155046,-0.227552500000002,"Non-significant",0.636004254301669,"CLN3","Battenin","CLN3_HUMAN"
-0.0760750000000012,15.4736375,-1.8087366023334,0.112075170741554,0.260281090577693,-5.94320353882254,"LMAN2_HUMAN",22,-1.91322572994044,0.0934973672379872,0.231399712306362,-0.0760750000000012,"Non-significant",0.635637185331708,"LMAN2","Vesicular integral-membrane protein VIP36","LMAN2_HUMAN"
0.208844999999998,8.149085,1.86256137031477,0.103478468223191,0.245817584031794,-5.8668477651986,"HMCES_HUMAN",16,1.91310928888563,0.0935139359442518,0.231399712306362,0.208844999999998,"Non-significant",0.635637185331708,"HMCES","Abasic site processing protein HMCES","HMCES_HUMAN"
0.185074999999998,11.1798875,2.17948976717986,0.0644737693441695,0.179719809956988,-5.40379240815527,"CIRBP_HUMAN",6,1.9122601468354,0.0936348481188778,0.231628993626602,0.185074999999998,"Non-significant",0.63520707972898,"CIRBP","Cold-inducible RNA-binding protein","CIRBP_HUMAN"
-0.137450000000003,10.796425,-3.301226449268,0.0125079253509181,0.0608682775711016,-3.71040558187961,"RTL8A_HUMAN",5,-1.91171677455552,0.093712299669527,0.231750658428592,-0.137450000000003,"Non-significant",0.634979023304294,"RTL8A","Retrotransposon Gag-like protein 8A","RTL8A_HUMAN"
0.0482750000000038,15.9031125,1.61499303328811,0.148987391125617,0.310845004406935,-6.2105017067265,"CAP1_HUMAN",31,1.91057384897884,0.0938754120665294,0.232084025368338,0.0482750000000038,"Non-significant",0.634354751543828,"CAP1","Adenylyl cyclase-associated protein 1","CAP1_HUMAN"
-0.09145,10.792025,-1.99974842649163,0.0843553915180622,0.21658174120422,-5.66889998069004,"CC127_HUMAN",13,-1.9091083275816,0.0940849635261611,0.232531965929294,-0.09145,"Non-significant",0.633517336655995,"CCDC127","Coiled-coil domain-containing protein 127","CC127_HUMAN"
-0.8226625,6.60157875,-1.86695614915784,0.102805296030664,0.244785889299851,-5.86057823643838,"CHIC2_HUMAN",5,-1.90832121111515,0.094197697195597,0.232740422426011,-0.8226625,"Non-significant",0.633128181767099,"CHIC2","Cysteine-rich hydrophobic domain-containing protein 2","CHIC2_HUMAN"
-0.129425000000001,12.6976875,-2.79054420010492,0.026024295359603,0.0983947980047674,-4.47953372521151,"PTRD1_HUMAN",6,-1.90484544565228,0.0946970647946945,0.233820897527361,-0.129425000000001,"Non-significant",0.631116676770241,"PTRHD1","Putative peptidyl-tRNA hydrolase PTRHD1","PTRD1_HUMAN"
0.139975,11.3475125,2.15661924949916,0.0667185885168344,0.183604897167173,-5.43781821215802,"MOB1B_HUMAN",8,1.90471867941088,0.0947153255049717,0.233820897527361,0.139975,"Non-significant",0.631116676770241,"MOB1B","MOB kinase activator 1B","MOB1B_HUMAN"
-0.108850000000002,12.5008,-2.04439715150243,0.0789125915211339,0.205634273773126,-5.60358162199004,"PIN1_HUMAN",11,-1.90450518098409,0.094746087664364,0.233820897527361,-0.108850000000002,"Non-significant",0.631116676770241,"PIN1","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1","PIN1_HUMAN"
-0.175754999999999,8.471785,-1.88214974930218,0.100510444692593,0.24127759574752,-5.83886410601308,"TBC20_HUMAN",13,-1.90432136106486,0.0947725812606345,0.233820897527361,-0.175754999999999,"Non-significant",0.631116676770241,"TBC1D20","TBC1 domain family member 20","TBC20_HUMAN"
-0.0623674999999988,10.02519125,-1.63231156829453,0.145272833246119,0.306313448290041,-6.18714733362046,"RABE1_HUMAN",50,-1.90428647949247,0.0947776094758989,0.233820897527361,-0.0623674999999988,"Non-significant",0.631116676770241,"RABEP1","Rab GTPase-binding effector protein 1","RABE1_HUMAN"
0.118152499999999,9.07777875,1.86080651596714,0.103748455388248,0.246387554250538,-5.86934977806421,"TTC4_HUMAN",17,1.90403279126943,0.0948141866183386,0.233840764710331,0.118152499999999,"Non-significant",0.631079777410567,"TTC4","Tetratricopeptide repeat protein 4","TTC4_HUMAN"
-0.18075,10.4333,-1.80771170131153,0.112245335088439,0.260528668475376,-5.94464949316873,"CKAP5_HUMAN",96,-1.90366016346443,0.0948679372598813,0.233896378657841,-0.18075,"Non-significant",0.630976502180124,"CKAP5","Cytoskeleton-associated protein 5","CKAP5_HUMAN"
0.286512499999998,6.84601625,1.96014672881027,0.0894902502317814,0.224698643614133,-5.72649013779984,"PHF23_HUMAN",6,1.90348095599947,0.0948937979282725,0.233896378657841,0.286512499999998,"Non-significant",0.630976502180124,"PHF23","PHD finger protein 23","PHF23_HUMAN"
-0.265099999999999,14.089975,-1.89689626333064,0.098330554198798,0.23780989630993,-5.8177319854258,"RL21_HUMAN",9,-1.90309895249844,0.0949489458592009,0.233961965179961,-0.265099999999999,"Non-significant",0.630854739406388,"RPL21","Large ribosomal subunit protein eL21","RL21_HUMAN"
0.811665,5.95137,1.85362925306461,0.104859776720738,0.24802901981146,-5.87957427712965,"SH23A_HUMAN",7,1.90276964545193,0.0949965109996741,0.234008833285856,0.811665,"Non-significant",0.630767748680034,"SH2D3A","SH2 domain-containing protein 3A","SH23A_HUMAN"
-0.984417500000001,6.45257125,-1.85512430450023,0.104627342083527,0.247820834838141,-5.87744561956237,"ZMAT3_HUMAN",5,-1.90186201777237,0.0951277274473835,0.23419790340178,-0.984417500000001,"Non-significant",0.630416997159101,"ZMAT3","Zinc finger matrin-type protein 3","ZMAT3_HUMAN"
-0.266562499999999,7.50465875,-1.83299767937094,0.108118565603577,0.253458892322097,-5.90888706273861,"PLXA1_HUMAN",32,-1.90174659299493,0.0951444269822634,0.23419790340178,-0.266562499999999,"Non-significant",0.630416997159101,"PLXNA1","Plexin-A1","PLXA1_HUMAN"
0.0983500000000017,10.655725,1.74342171585617,0.12342649705526,0.276915824537225,-6.03471646158609,"SART3_HUMAN",55,1.90130367267015,0.0952085343880521,0.23419790340178,0.0983500000000017,"Non-significant",0.630416997159101,"SART3","Squamous cell carcinoma antigen recognized by T-cells 3","SART3_HUMAN"
0.0700999999999965,16.38935,1.79042567550497,0.115152844127333,0.264592153896827,-5.96899035953055,"PDIA6_HUMAN",22,1.90126291716173,0.0952144353450057,0.23419790340178,0.0700999999999965,"Non-significant",0.630416997159101,"PDIA6","Protein disulfide-isomerase A6","PDIA6_HUMAN"
-0.149117499999999,8.17137625,-1.87935634695089,0.100928613359591,0.241721522735007,-5.84286084665236,"PUS10_HUMAN",14,-1.90125140008717,0.0952161029565911,0.23419790340178,-0.149117499999999,"Non-significant",0.630416997159101,"PUS10","tRNA pseudouridine synthase Pus10","PUS10_HUMAN"
-0.5027375,6.43005375,-1.84486171508591,0.106232904543859,0.250329793460924,-5.89204528153361,"RHG26_HUMAN",14,-1.90069052113088,0.0952973492544625,0.234283450711978,-0.5027375,"Non-significant",0.630258387964317,"ARHGAP26","Rho GTPase-activating protein 26","RHG26_HUMAN"
-0.0910499999999956,16.698325,-1.86841016516439,0.102583508600856,0.244541902736207,-5.85850283022948,"1433B_HUMAN",17,-1.90057654377871,0.0953138676248271,0.234283450711978,-0.0910499999999956,"Non-significant",0.630258387964317,"YWHAB","14-3-3 protein beta/alpha","1433B_HUMAN"
1.000465,6.88322,1.85321853367714,0.104923718066131,0.24802901981146,-5.88015895436887,"HFE_HUMAN",5,1.90033298295562,0.0953491753350589,0.234283450711978,1.000465,"Non-significant",0.630258387964317,"HFE","Hereditary hemochromatosis protein","HFE_HUMAN"
0.058250000000001,17.286875,1.72370342834067,0.127062730206184,0.281624605111319,-6.06207893136974,"ADH4_HUMAN",25,1.90022249876087,0.0953651957826142,0.234283450711978,0.058250000000001,"Non-significant",0.630258387964317,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN"
0.0853399999999986,9.7083175,1.80487850671814,0.112717018305268,0.261401447260703,-5.94864503145635,"CHMP7_HUMAN",22,1.89916430801844,0.0955187668437308,0.234518196778777,0.0853399999999986,"Non-significant",0.629823453784689,"CHMP7","Charged multivesicular body protein 7","CHMP7_HUMAN"
-0.0761500000000055,11.28645,-1.69768605012027,0.132015628087985,0.289298080477225,-6.09798358648192,"CUL4A_HUMAN",45,-1.89881448719805,0.0955695872170457,0.234518196778777,-0.0761500000000055,"Non-significant",0.629823453784689,"CUL4A","Cullin-4A","CUL4A_HUMAN"
-0.156025,14.6772875,-1.90430332512278,0.0972529662248142,0.236021260246012,-5.80709677382452,"RL35A_HUMAN",12,-1.89865424981339,0.095592874449765,0.234518196778777,-0.156025,"Non-significant",0.629823453784689,"RPL35A","Large ribosomal subunit protein eL33","RL35A_HUMAN"
0.2632025,8.30882375,1.84784866896981,0.105763169502975,0.249366253547711,-5.8877989760547,"KRT86_HUMAN",15,1.89858430350933,0.0956030414267597,0.234518196778777,0.2632025,"Non-significant",0.629823453784689,"KRT86","Keratin, type II cuticular Hb6","KRT86_HUMAN"
0.218152500000002,10.00171125,1.85645825168119,0.104420373482956,0.247481417118611,-5.87554583276653,"GIPC1_HUMAN",14,1.89839822451877,0.0956300938170199,0.234518196778777,0.218152500000002,"Non-significant",0.629823453784689,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1_HUMAN"
-0.121560000000002,9.7991775,-1.79273288281456,0.11476065011221,0.264232666088252,-5.96574666453127,"CTR9_HUMAN",33,-1.89837225043098,0.0956338705465541,0.234518196778777,-0.121560000000002,"Non-significant",0.629823453784689,"CTR9","RNA polymerase-associated protein CTR9 homolog","CTR9_HUMAN"
-0.359874999999999,9.0751675,-2.16376127481317,0.0660093132294797,0.182449207638326,-5.42720064532247,"IQCC_HUMAN",2,-1.89818572269499,0.0956609965879762,0.234518196778777,-0.359874999999999,"Non-significant",0.629823453784689,"IQCC","IQ domain-containing protein C","IQCC_HUMAN"
0.0784749999999974,11.5603375,2.52132599995068,0.0387093776767733,0.126733018448158,-4.8887516383178,"MESH1_HUMAN",10,1.89740322674949,0.0957748726761445,0.234719465851246,0.0784749999999974,"Non-significant",0.629450891819301,"HDDC3","Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1","MESH1_HUMAN"
-0.716905,6.305325,-1.93040026451611,0.0935469587809115,0.231353697163354,-5.76951902334658,"MFAP2_HUMAN",1,-1.89722822937423,0.0958003577382616,0.234719465851246,-0.716905,"Non-significant",0.629450891819301,"MFAP2","Microfibrillar-associated protein 2","MFAP2_HUMAN"
0.0921100000000017,9.782615,2.26154301988374,0.0570250332779988,0.16484175698626,-5.28114982718941,"HEM4_HUMAN",10,1.89665651655095,0.0958836623333542,0.234853380283489,0.0921100000000017,"Non-significant",0.629203184563544,"UROS","Uroporphyrinogen-III synthase","HEM4_HUMAN"
0.0913750000000011,10.3369875,1.79931699738895,0.113648445334289,0.26292389279856,-5.95648133607628,"TBC13_HUMAN",23,1.8960896202975,0.0959663338185563,0.234985664469691,0.0913750000000011,"Non-significant",0.628958631479801,"TBC1D13","TBC1 domain family member 13","TBC13_HUMAN"
0.130949999999999,12.694025,3.61706520216607,0.00808615392403269,0.0459909331555395,-3.2460272801427,"SAA4_HUMAN",5,1.89555813189813,0.0960439039049432,0.235105381968565,0.130949999999999,"Non-significant",0.628737429009913,"SAA4","Serum amyloid A-4 protein","SAA4_HUMAN"
0.128472499999997,8.84953125,1.82448894794769,0.10949070015924,0.255688382497546,-5.92094151022098,"ERBB3_HUMAN",21,1.89493498550349,0.0961349280709297,0.235257952335965,0.128472499999997,"Non-significant",0.628455687359767,"ERBB3","Receptor tyrosine-protein kinase erbB-3","ERBB3_HUMAN"
0.768475,6.4697375,1.86389765869539,0.103273332857618,0.245401386309204,-5.86494197864223,"FGFR4_HUMAN",4,1.89456041580384,0.0961896820389084,0.235321699001782,0.768475,"Non-significant",0.628338024705656,"FGFR4","Fibroblast growth factor receptor 4","FGFR4_HUMAN"
0.0612749999999966,11.2915125,1.63429572963198,0.144852803018359,0.305643923960601,-6.1844643221681,"UBA7_HUMAN",43,1.89347720765623,0.096348192184264,0.235639164536574,0.0612749999999966,"Non-significant",0.627752525733188,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
-0.0505000000000031,12.74685,-1.73929344616006,0.124179534459722,0.2778169206087,-6.04045566979406,"TOIP2_HUMAN",22,-1.89300842814479,0.0964168682944987,0.235736798770743,-0.0505000000000031,"Non-significant",0.627572618342692,"TOR1AIP2","Torsin-1A-interacting protein 2","TOIP2_HUMAN"
-0.153739999999999,8.135755,-1.82817505950845,0.108894230107816,0.254624899721585,-5.9157218513509,"INT2_HUMAN",20,-1.89172418868318,0.0966052499950527,0.23612696465696,-0.153739999999999,"Non-significant",0.62685441557672,"INTS2","Integrator complex subunit 2","INT2_HUMAN"
0.201942499999999,7.82830375,1.86982817727422,0.102367658034434,0.244169351343115,-5.85647827677722,"ZN330_HUMAN",12,1.89124063241442,0.0966762731317193,0.236230130293244,0.201942499999999,"Non-significant",0.626664710509296,"ZNF330","Zinc finger protein 330","ZN330_HUMAN"
0.111475000000002,11.4018375,1.76541765404263,0.119486727611743,0.271118791298385,-6.00404516908675,"PNPT1_HUMAN",42,1.89098389095003,0.0967140028354412,0.2362519056153,0.111475000000002,"Non-significant",0.626624679771624,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
-1.0795725,6.54880125,-1.83879486358502,0.107193179077082,0.252230103924777,-5.90066246015634,"MEGF8_HUMAN",6,-1.89013810337224,0.0968383964245727,0.236485306490511,-1.0795725,"Non-significant",0.626195838048077,"MEGF8","Multiple epidermal growth factor-like domains protein 8","MEGF8_HUMAN"
-0.0948250000000037,16.1448875,-1.92533124293277,0.0942558941156211,0.232118721657898,-5.77683090676587,"UD14_HUMAN",14,-1.88968513987092,0.0969050788364665,0.236577676087359,-0.0948250000000037,"Non-significant",0.62602623861547,"UGT1A4","UDP-glucuronosyltransferase 1A4","UD14_HUMAN"
0.269665000000003,8.2070625,2.10306559114506,0.0722847131696212,0.193811291699984,-5.51718513568951,"TM147_HUMAN",4,1.88946887744034,0.0969369311615019,0.236584984120867,0.269665000000003,"Non-significant",0.626012823192431,"TMEM147","BOS complex subunit TMEM147","TM147_HUMAN"
-0.346312500000002,10.32759375,-2.35364847617815,0.0496913349639198,0.149713180460939,-5.14260238840821,"MGN2_HUMAN",1,-1.88867877243256,0.0970533876332295,0.236735566422019,-0.346312500000002,"Non-significant",0.625736490104447,"MAGOHB","Protein mago nashi homolog 2","MGN2_HUMAN"
-0.246650000000002,13.642525,-2.38074421176752,0.0477216024662045,0.145872126253884,-5.1017015399474,"RL29_HUMAN",3,-1.8884187486826,0.0970917428440899,0.236735566422019,-0.246650000000002,"Non-significant",0.625736490104447,"RPL29","Large ribosomal subunit protein eL29","RL29_HUMAN"
-0.0740300000000023,9.4281325,-1.67186605234238,0.137110156654589,0.296421166733735,-6.13338410086216,"TDRD7_HUMAN",52,-1.88835470001991,0.097101192675148,0.236735566422019,-0.0740300000000023,"Non-significant",0.625736490104447,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
-0.0474250000000023,10.4474625,-1.44571685654043,0.190174751617665,0.366908429463049,-6.43218904461544,"MTOR_HUMAN",107,-1.88813436018699,0.0971337086702006,0.236735566422019,-0.0474250000000023,"Non-significant",0.625736490104447,"MTOR","Serine/threonine-protein kinase mTOR","MTOR_HUMAN"
-0.109549999999999,13.239,-1.82749697790005,0.109003719579145,0.254808238696843,-5.91668232683304,"PLBL2_HUMAN",19,-1.88807130324524,0.0971430160336268,0.236735566422019,-0.109549999999999,"Non-significant",0.625736490104447,"PLBD2","Putative phospholipase B-like 2","PLBL2_HUMAN"
