"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.396165,6.2636025,4.36645404119144,0.00287596905255587,0.00930230406234859,-3.12521893272093,"PHLP1_HUMAN",20,3.84637108284313,0.00599075200750769,0.0171526716631113,0.396165,"Non-significant",1.76566822558156,"PHLPP1","PH domain leucine-rich repeat-containing protein phosphatase 1","PHLP1_HUMAN"
0.210675000000002,10.7076625,5.41656092650729,0.000821578852705568,0.00345516226140432,-1.74957281256796,"RU2B_HUMAN",9,3.8461464708241,0.00599253020703342,0.0171526716631113,0.210675000000002,"Non-significant",1.76566822558156,"SNRPB2","U2 small nuclear ribonucleoprotein B''","RU2B_HUMAN"
0.3512425,8.32802625,3.87023556773097,0.00549895276179798,0.0154979202139516,-3.82904193011326,"SENP3_HUMAN",11,3.84612267313719,0.0059927186411761,0.0171526716631113,0.3512425,"Non-significant",1.76566822558156,"SENP3","Sentrin-specific protease 3","SENP3_HUMAN"
0.188949999999998,10.7606,5.00594821156158,0.00131620643964607,0.00500232964472658,-2.26893596258018,"SART3_HUMAN",55,3.84256718276797,0.00602094400326355,0.017227359425975,0.188949999999998,"Non-significant",1.76378128521083,"SART3","Squamous cell carcinoma antigen recognized by T-cells 3","SART3_HUMAN"
0.0860500000000002,13.576425,2.94268917463573,0.0202995219187048,0.0445751251477562,-5.22159467488424,"LIS1_HUMAN",26,3.84031046592337,0.00603893383959713,0.0172727184095767,0.0860500000000002,"Non-significant",1.76263930705488,"PAFAH1B1","Platelet-activating factor acetylhydrolase IB subunit beta","LIS1_HUMAN"
-0.404602500000001,8.71692625,-4.33414686988032,0.00299657959850843,0.00962692881349112,-3.17001538132173,"CO040_HUMAN",3,-3.8394517603073,0.00604579448351596,0.017286224552621,-0.404602500000001,"Non-significant",1.76229984969931,"C15orf40","UPF0235 protein C15orf40","CO040_HUMAN"
0.126125000000004,13.3622375,4.82112138935878,0.0016397942448038,0.00592386575914937,-2.51044853956879,"CTNB1_HUMAN",35,3.83400872349434,0.0060894789168377,0.0174049710342288,0.126125000000004,"Non-significant",1.75932669514241,"CTNNB1","Catenin beta-1","CTNB1_HUMAN"
0.213349999999998,10.814525,4.66982478226031,0.00197025470989223,0.0068526543976157,-2.71176079987984,"RMXL1_HUMAN",8,3.83222515774156,0.0061038677676007,0.0174399304225933,0.213349999999998,"Non-significant",1.75845525203786,"RBMXL1","RNA binding motif protein, X-linked-like-1","RMXL1_HUMAN"
-0.176600000000001,10.477175,-4.09258446183733,0.00409422920159655,0.0122842073632164,-3.50955042421907,"GALD1_HUMAN",9,-3.83137512028749,0.00611073838945148,0.0174533916614616,-0.176600000000001,"Non-significant",1.7581201654539,"GATD1","Glutamine amidotransferase-like class 1 domain-containing protein 1","GALD1_HUMAN"
-0.156900000000004,15.4759,-3.69745191240015,0.00695061470805049,0.0188482191521607,-4.08168192948643,"TBA8_HUMAN",10,-3.83068991186017,0.00611628285091965,0.0174630569706759,-0.156900000000004,"Non-significant",1.75787972917075,"TUBA8","Tubulin alpha-8 chain","TBA8_HUMAN"
0.137550000000001,13.639425,3.52263482185815,0.00884863148975212,0.0228509547385516,-4.34090392488526,"IF2B_HUMAN",29,3.82959962670194,0.00612511630292918,0.017482102781277,0.137550000000001,"Non-significant",1.75740633077594,"EIF2S2","Eukaryotic translation initiation factor 2 subunit 2","IF2B_HUMAN"
-0.634117500000001,7.74086125,-3.98891009331885,0.00469361149177159,0.0136616714756895,-3.65770883947446,"MP2K6_HUMAN",10,-3.82836050591129,0.00613517242311901,0.017504623613156,-0.634117500000001,"Up in B2",1.75684722305872,"MAP2K6","Dual specificity mitogen-activated protein kinase kinase 6","MP2K6_HUMAN"
-0.235200000000001,8.6251275,-3.70338394284551,0.00689443584797961,0.0187446098080118,-4.07294778825936,"CPNE2_HUMAN",20,-3.82800157500441,0.00613808868164065,0.0175067645778763,-0.235200000000001,"Non-significant",1.75679410838871,"CPNE2","Copine-2","CPNE2_HUMAN"
-0.354520000000003,8.5770225,-3.81801747900044,0.00589967053671839,0.0164438058442396,-3.90500325827461,"NEBL_HUMAN",8,-3.82524513634666,0.00616053450459366,0.0175645856792348,-0.354520000000003,"Non-significant",1.75536209007032,"NEBL","Nebulette","NEBL_HUMAN"
0.333129999999999,9.3307875,4.04543770743667,0.00435580936323684,0.0128637219886896,-3.57674854217873,"RRP1_HUMAN",16,3.82482044501923,0.00616400069718954,0.0175682713806005,0.333129999999999,"Non-significant",1.75527096854449,"RRP1","Ribosomal RNA processing protein 1 homolog A","RRP1_HUMAN"
0.2657925,8.54345875,4.32899838879745,0.00301630531436298,0.00964811866086107,-3.17716766145012,"KC1G3_HUMAN",14,3.82453815822463,0.00616630580066426,0.0175686463823649,0.2657925,"Non-significant",1.75526169845438,"CSNK1G3","Casein kinase I isoform gamma-3","KC1G3_HUMAN"
-0.2588525,9.51742375,-3.91265675883539,0.00519508085925631,0.0147814385935928,-3.76758779254987,"RT30_HUMAN",14,-3.82239898304598,0.00618380434466077,0.017612294051407,-0.2588525,"Non-significant",1.7541840722565,"MRPS30","Large ribosomal subunit protein mL65","RT30_HUMAN"
0.332769999999996,8.4261325,4.14490976479741,0.00382375419219299,0.0116398800023717,-3.4353230136152,"PUS10_HUMAN",14,3.8217226642539,0.00618934786213025,0.0176218734658678,0.332769999999996,"Non-significant",1.75394792154054,"PUS10","tRNA pseudouridine synthase Pus10","PUS10_HUMAN"
0.104199999999999,13.1339,3.69105079606122,0.00701178977614054,0.0189870340906345,-4.09111143735596,"FUBP2_HUMAN",29,3.82032994441233,0.00620078042226401,0.0176451037528415,0.104199999999999,"Non-significant",1.75337578365402,"KHSRP","Far upstream element-binding protein 2","FUBP2_HUMAN"
0.242045000000003,8.7008075,3.6983692524666,0.00694189496061254,0.0188419533131737,-4.08033099175066,"RASA2_HUMAN",28,3.82019698735014,0.00620187303746416,0.0176451037528415,0.242045000000003,"Non-significant",1.75337578365402,"RASA2","Ras GTPase-activating protein 2","RASA2_HUMAN"
-0.334767499999999,7.21534125,-3.77909958875927,0.0062188241371558,0.0172028595142472,-3.96183930174761,"MTEF4_HUMAN",14,-3.81853091706227,0.0062155821955496,0.0176720348520686,-0.334767499999999,"Non-significant",1.75271344063786,"MTERF4","Transcription termination factor 4, mitochondrial","MTEF4_HUMAN"
-0.126349999999997,11.7699,-3.33127467929427,0.0115819802000617,0.0283430656848619,-4.62840104451057,"NAAA_HUMAN",18,-3.81851523627445,0.0062157113799865,0.0176720348520686,-0.126349999999997,"Non-significant",1.75271344063786,"NAAA","N-acylethanolamine-hydrolyzing acid amidase","NAAA_HUMAN"
0.266425,8.94941,3.71277494564044,0.00680649712224674,0.0185429444688643,-4.05912935551612,"BL1S5_HUMAN",11,3.81517703020144,0.00624327923307168,0.0177441723069333,0.266425,"Non-significant",1.7509442539053,"BLOC1S5","Biogenesis of lysosome-related organelles complex 1 subunit 5","BL1S5_HUMAN"
0.425714999999999,10.2128675,3.8264801097256,0.00583264080954233,0.0162850554969018,-3.89266936674723,"VA0D2_HUMAN",1,3.81209926655127,0.00626881379567914,0.017810482218093,0.425714999999999,"Non-significant",1.74932432187186,"ATP6V0D2","V-type proton ATPase subunit d 2","VA0D2_HUMAN"
-0.1967,12.881025,-3.61475941617652,0.00778725588951471,0.0205835151585832,-4.20386657152833,"GLRX5_HUMAN",5,-3.81083126938897,0.00627936661338886,0.0178341954799797,-0.1967,"Non-significant",1.74874647738176,"GLRX5","Glutaredoxin-related protein 5, mitochondrial","GLRX5_HUMAN"
-0.116469999999998,9.2830775,-3.41678922924229,0.0102629184339299,0.0257384950981865,-4.49947448766578,"TBL1X_HUMAN",14,-3.80657770164257,0.00631490756806107,0.0179288366254435,-0.116469999999998,"Non-significant",1.74644789022266,"TBL1X","F-box-like/WD repeat-containing protein TBL1X","TBL1X_HUMAN"
0.167174999999999,13.9566375,3.56138773678874,0.00838435063177066,0.0218756314256302,-4.28314358642761,"USO1_HUMAN",49,3.80600044824068,0.00631974763104699,0.0179362781256155,0.167174999999999,"Non-significant",1.74626767038896,"USO1","General vesicular transport factor p115","USO1_HUMAN"
-0.204250000000002,11.516475,-3.74727518042265,0.00649366818733864,0.017810763474129,-4.00845496180533,"RM19_HUMAN",16,-3.80520140253638,0.00632645398167258,0.017949009313394,-0.204250000000002,"Non-significant",1.74595951709122,"MRPL19","Large ribosomal subunit protein bL19m","RM19_HUMAN"
0.092925000000001,10.9063875,3.1147440072623,0.015797984186944,0.0364738949394655,-4.95768114268832,"WDR44_HUMAN",49,3.80316556830821,0.00634357553657199,0.0179912705481092,0.092925000000001,"Non-significant",1.74493816558449,"WDR44","WD repeat-containing protein 44","WDR44_HUMAN"
0.517905000000001,8.818235,4.09810813714884,0.00406471770819989,0.0122137967417768,-3.5016971446418,"PAK4_HUMAN",16,3.80073312538658,0.00636409850916311,0.0180431456504965,0.517905000000001,"Up in BD",1.74368774508903,"PAK4","Serine/threonine-protein kinase PAK 4","PAK4_HUMAN"
0.250550000000002,10.7995,3.75314764027144,0.00644198192089869,0.0177050458574036,-3.99984379037829,"OFUT2_HUMAN",21,3.79987083947293,0.00637139104837529,0.0180574873225868,0.250550000000002,"Non-significant",1.74334268136771,"POFUT2","GDP-fucose protein O-fucosyltransferase 2","OFUT2_HUMAN"
0.315642499999999,9.23688875,4.03386861333876,0.00442273507810841,0.0130280494301568,-3.59328348607862,"S14L1_HUMAN",29,3.79745537008243,0.00639186747382831,0.0181091709747473,0.315642499999999,"Non-significant",1.74210143093021,"SEC14L1","SEC14-like protein 1","S14L1_HUMAN"
0.260509999999998,9.383015,3.93955007854035,0.00501188780425429,0.0143758300645094,-3.72874862482783,"DCK_HUMAN",9,3.79718505682827,0.00639416340913039,0.0181093282536794,0.260509999999998,"Non-significant",1.74209765908026,"DCK","Deoxycytidine kinase","DCK_HUMAN"
-0.356172499999996,9.19014375,-3.75748511478855,0.00640409083639838,0.0176308808687357,-3.99348617046607,"GBG7_HUMAN",3,-3.79632825954143,0.0064014466207028,0.0181236052662489,-0.356172499999996,"Non-significant",1.74175540536268,"GNG7","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7","GBG7_HUMAN"
0.387700000000001,8.12428,3.83574933989619,0.00576016559758209,0.0161216823148393,-3.87917021872426,"PUS3_HUMAN",16,3.79598269038936,0.00640438667840959,0.0181255803647005,0.387700000000001,"Non-significant",1.74170807881756,"PUS3","tRNA pseudouridine(38/39) synthase","PUS3_HUMAN"
0.190612499999999,9.82297125,3.8414430634756,0.0057161300267206,0.0160039761018298,-3.8708835897131,"CHMP7_HUMAN",22,3.79269049058703,0.00643246980241214,0.0181986886289455,0.190612499999999,"Non-significant",1.73995990551666,"CHMP7","Charged multivesicular body protein 7","CHMP7_HUMAN"
0.144284999999998,10.0852075,3.38812585172179,0.0106862277593984,0.026569295287363,-4.54261109326598,"CTNL1_HUMAN",29,3.79140784629501,0.00644344712431298,0.0182233670769146,0.144284999999998,"Non-significant",1.73937137665922,"CTNNAL1","Alpha-catulin","CTNL1_HUMAN"
0.233104999999998,8.9772675,3.63496551931857,0.00757326992223065,0.0201430538931854,-4.17393712797644,"AEDO_HUMAN",10,3.79035356240581,0.00645248526225204,0.0182373798929332,0.233104999999998,"Non-significant",1.73903755524973,"ADO","2-aminoethanethiol dioxygenase","AEDO_HUMAN"
0.137074999999996,11.8050625,3.66483533835231,0.00726844846462451,0.0195510379166589,-4.12978010086093,"CYTSA_HUMAN",50,3.79030355267804,0.00645291432559556,0.0182373798929332,0.137074999999996,"Non-significant",1.73903755524973,"SPECC1L","Cytospin-A","CYTSA_HUMAN"
0.393524999999999,11.3144125,4.29245981233865,0.00316043787896023,0.0100376500493656,-3.22803352283681,"RAB20_HUMAN",14,3.78907764676681,0.00646344178122602,0.0182607479614295,0.393524999999999,"Non-significant",1.73848143770704,"RAB20","Ras-related protein Rab-20","RAB20_HUMAN"
-0.514544999999998,8.4323,-3.81352715237854,0.00593557460166041,0.0165210914274177,-3.91155134474909,"WWTR1_HUMAN",8,-3.78427420715854,0.00650487099243229,0.0183713739454333,-0.514544999999998,"Up in B2",1.73585836276839,"WWTR1","WW domain-containing transcription regulator protein 1","WWTR1_HUMAN"
0.171899999999999,10.90745,3.83127779060934,0.00579500592007282,0.0162135800802868,-3.88568096375522,"EM55_HUMAN",23,3.7837236028739,0.00650963825689019,0.0183784163571231,0.171899999999999,"Non-significant",1.73569191389626,"MPP1","55 kDa erythrocyte membrane protein","EM55_HUMAN"
0.1876675,10.00624125,3.7781399704987,0.00622692553093812,0.0172193770326968,-3.96324310945608,"CPSF4_HUMAN",12,3.78233134953939,0.00652170962111793,0.0184060680403269,0.1876675,"Non-significant",1.73503897688276,"CPSF4","Cleavage and polyadenylation specificity factor subunit 4","CPSF4_HUMAN"
0.212472499999999,8.83458875,4.08776764434021,0.00412015431097123,0.0123390912543833,-3.51640209411789,"TRI33_HUMAN",27,3.78157709553162,0.00652825941829764,0.018418122470541,0.212472499999999,"Non-significant",1.73475464353347,"TRIM33","E3 ubiquitin-protein ligase TRIM33","TRI33_HUMAN"
0.128624999999996,16.9506375,3.34485226359018,0.0113610043187416,0.027912157418963,-4.60788466554226,"VTNC_HUMAN",29,3.7808498351865,0.00653458155837499,0.0184295264258008,0.128624999999996,"Non-significant",1.73448582448272,"VTN","Vitronectin","VTNC_HUMAN"
0.373304999999998,8.8518725,3.76905898523213,0.00630415654340762,0.0174091210592292,-3.97653313031006,"ADA15_HUMAN",15,3.78016433704637,0.00654054673026124,0.018439916016987,0.373304999999998,"Non-significant",1.73424106123479,"ADAM15","Disintegrin and metalloproteinase domain-containing protein 15","ADA15_HUMAN"
0.275730000000003,9.59416,5.9783982989955,0.000446997648861055,0.00214553562692631,-1.07612960831633,"BRD4_HUMAN",37,3.77964971504906,0.00654502882384122,0.0184459985293163,0.275730000000003,"Non-significant",1.73409783032417,"BRD4","Bromodomain-containing protein 4","BRD4_HUMAN"
0.284875,13.0425875,5.7240786134588,0.000585859296920897,0.00264370652484853,-1.37577510960911,"GLYG_HUMAN",11,3.77939272585407,0.00654726831382016,0.0184459985293163,0.284875,"Non-significant",1.73409783032417,"GYG1","Glycogenin-1","GLYG_HUMAN"
-0.0974749999999958,14.7647375,-3.34336310218684,0.0113850195250198,0.0279148974687546,-4.61013403177586,"MLEC_HUMAN",17,-3.7773967971196,0.00656468979916766,0.0184886368106872,-0.0974749999999958,"Non-significant",1.73309510871217,"MLEC","Malectin","MLEC_HUMAN"
0.18807,9.1507075,3.77197678974576,0.00627922935823125,0.0173462101512588,-3.97226181710976,"RPP40_HUMAN",12,3.77572461933867,0.00657932409211812,0.0185233983408536,0.18807,"Non-significant",1.73227933378324,"RPP40","Ribonuclease P protein subunit p40","RPP40_HUMAN"
0.3326125,9.53549625,3.74589447907362,0.0065058852345753,0.0178382192507029,-4.01048018444502,"CLN6_HUMAN",6,3.77475449398093,0.00658783047660527,0.0185408891860726,0.3326125,"Non-significant",1.73186944174791,"CLN6","Ceroid-lipofuscinosis neuronal protein 6","CLN6_HUMAN"
0.187950000000001,11.241175,3.54098792376428,0.00862540321562244,0.0223889319819769,-4.31352863707182,"RAP2C_HUMAN",4,3.77267393848866,0.00660611369301451,0.018585606977319,0.187950000000001,"Non-significant",1.73082325094729,"RAP2C","Ras-related protein Rap-2c","RAP2C_HUMAN"
0.180899999999998,13.57785,6.27406274452247,0.000329627682368672,0.00171453060269368,-0.738190992555971,"ABLM3_HUMAN",41,3.77242351801724,0.00660831800727634,0.018585606977319,0.180899999999998,"Non-significant",1.73082325094729,"ABLIM3","Actin-binding LIM protein 3","ABLM3_HUMAN"
-0.2544,8.8825325,-3.73916996155438,0.00656574219594151,0.0179657732463762,-4.02034706865316,"LIPC_HUMAN",8,-3.77046146367976,0.00662561650340561,0.0186277767641835,-0.2544,"Non-significant",1.72983897530578,"LIPC","Hepatic triacylglycerol lipase","LIPC_HUMAN"
-0.117449999999995,17.33235,-3.21215813225197,0.0137286809232401,0.0325136032530179,-4.80908361970748,"PRDX3_HUMAN",13,-3.77016902606846,0.0066281989843103,0.0186285578547219,-0.117449999999995,"Non-significant",1.72982076507043,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","PRDX3_HUMAN"
0.184567500000002,9.47316375,4.92367540749927,0.00145063467717052,0.0053761944500547,-2.37584333983751,"ARBK1_HUMAN",30,3.76911712651653,0.00663749720070419,0.0186482064210261,0.184567500000002,"Non-significant",1.72936293216142,"GRK2","Beta-adrenergic receptor kinase 1","ARBK1_HUMAN"
0.234224999999999,10.4997375,3.64776421378401,0.00744100744388083,0.0198762931820518,-4.15500392101042,"SRP19_HUMAN",6,3.7685072026888,0.0066428950650015,0.0186568870084806,0.234224999999999,"Non-significant",1.72916081867221,"SRP19","Signal recognition particle 19 kDa protein","SRP19_HUMAN"
0.277052499999998,8.85673625,3.67107589287362,0.00720644685384216,0.0194165699732021,-4.12056773599332,"TAF9_HUMAN",12,3.76570686116043,0.00666773937620944,0.0187201588669333,0.277052499999998,"Non-significant",1.72769046998148,"TAF9","Transcription initiation factor TFIID subunit 9","TAF9_HUMAN"
0.107850000000001,11.17775,3.14244517039838,0.0151778933511154,0.0352537103324901,-4.91535595586132,"RETR3_HUMAN",10,3.76481816823966,0.00667564478412602,0.0187358461076704,0.107850000000001,"Non-significant",1.7273266894613,"RETREG3","Reticulophagy regulator 3","RETR3_HUMAN"
-0.177697499999997,9.05553375,-3.59734051429353,0.00797694568253993,0.0209775565811204,-4.2297049753108,"MTG1_HUMAN",14,-3.76170109338862,0.0067034532208694,0.0188073628546641,-0.177697499999997,"Non-significant",1.72567209641983,"MTG1","Mitochondrial ribosome-associated GTPase 1","MTG1_HUMAN"
-0.355740000000001,8.646715,-3.89618635433644,0.00531084680030967,0.0150464685197697,-3.79142045240921,"NDK7_HUMAN",16,-3.75982641683001,0.00672023822416551,0.01884791310407,-0.355740000000001,"Non-significant",1.7247367291484,"NME7","Nucleoside diphosphate kinase homolog 7","NDK7_HUMAN"
0.0919749999999961,13.1112625,3.18547809878543,0.014265184284487,0.0335092951384796,-4.84971254789503,"TB182_HUMAN",93,3.75946538925664,0.00672347592562947,0.0188504529680413,0.0919749999999961,"Non-significant",1.72467820942863,"TNKS1BP1","182 kDa tankyrase-1-binding protein","TB182_HUMAN"
-0.194699999999999,12.845825,-3.6401450182646,0.00751944247417995,0.0200328455895836,-4.1662727726207,"SYJ2B_HUMAN",8,-3.75854995718853,0.00673169311161515,0.0188669470947244,-0.194699999999999,"Non-significant",1.72429836836604,"SYNJ2BP","Synaptojanin-2-binding protein","SYJ2B_HUMAN"
-0.49428,7.0401025,-3.7793133746824,0.00621702084079387,0.0172028595142472,-3.96152657376967,"SPRY3_HUMAN",10,-3.75435660163793,0.0067694731720479,0.0189662570709404,-0.49428,"Non-significant",1.72201836725699,"SPRYD3","SPRY domain-containing protein 3","SPRY3_HUMAN"
0.134250000000002,11.0668,3.39592619750176,0.0105692133307658,0.0263350651518433,-4.53086411470842,"RGPD8_HUMAN",51,3.7537077959421,0.00677533907499406,0.0189671592027783,0.134250000000002,"Non-significant",1.72199771048954,"RGPD8","RANBP2-like and GRIP domain-containing protein 8","RGPD8_HUMAN"
-0.1622,15.6287,-3.49205818299921,0.00923440737356591,0.0237259106168256,-4.38659197586479,"NNTM_HUMAN",53,-3.75355680253164,0.00677670500763709,0.0189671592027783,-0.1622,"Non-significant",1.72199771048954,"NNT","NAD(P) transhydrogenase, mitochondrial","NNTM_HUMAN"
-0.0721499999999988,11.276375,-2.54576857739323,0.0366034741750019,0.0723388463952422,-5.83349805271341,"AKAP1_HUMAN",31,-3.75350006990768,0.00677721830540245,0.0189671592027783,-0.0721499999999988,"Non-significant",1.72199771048954,"AKAP1","A-kinase anchor protein 1, mitochondrial","AKAP1_HUMAN"
-0.249424999999999,10.2055125,-7.06433004840343,0.000153294540754327,0.000974166858571541,0.113431741576955,"COX15_HUMAN",8,-3.7532831446769,0.00677918136048824,0.0189671592027783,-0.249424999999999,"Non-significant",1.72199771048954,"COX15","Heme A synthase COX15","COX15_HUMAN"
0.194174999999998,10.7761125,3.75272161657803,0.00644571658246987,0.0177092886254602,-4.00046835525612,"ATPF1_HUMAN",11,3.75236173648439,0.0067875264674336,0.01898320864714,0.194174999999998,"Non-significant",1.7216303788438,"ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1","ATPF1_HUMAN"
0.117624999999999,10.8521375,3.244888292039,0.0130996108876341,0.0312434803200787,-4.75931789902573,"NOC2L_HUMAN",19,3.751944793726,0.00679130633384607,0.01898320864714,0.117624999999999,"Non-significant",1.7216303788438,"NOC2L","Nucleolar complex protein 2 homolog","NOC2L_HUMAN"
-0.362159999999999,7.4996175,-3.73961579411833,0.00656175537515764,0.0179657732463762,-4.01969272855595,"TAB3_HUMAN",15,-3.75187235117874,0.00679196330663477,0.01898320864714,-0.362159999999999,"Non-significant",1.7216303788438,"TAB3","TGF-beta-activated kinase 1 and MAP3K7-binding protein 3","TAB3_HUMAN"
0.305899999999999,14.6528,3.86145532198557,0.00556421930167352,0.0156382422167688,-3.84179034491565,"RL7A_HUMAN",14,3.74728891986108,0.00683367014573378,0.0190931751773129,0.305899999999999,"Non-significant",1.71912184283108,"RPL7A","Large ribosomal subunit protein eL8","RL7A_HUMAN"
-0.164674999999999,14.3005875,-5.3365224840935,0.000899002335917209,0.00370480400032122,-1.84897107433989,"ODB2_HUMAN",28,-3.74643977604163,0.00684142731548711,0.0191082436043823,-0.164674999999999,"Non-significant",1.7187792306834,"DBT","Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial","ODB2_HUMAN"
0.385692500000003,8.42600875,3.7331917763931,0.00661945476293032,0.0180882531605023,-4.02912346694629,"ZDHC3_HUMAN",5,3.74536360200202,0.00685127217190457,0.0191291305580327,0.385692500000003,"Non-significant",1.71830476873014,"ZDHHC3","Palmitoyltransferase ZDHHC3","ZDHC3_HUMAN"
0.2683375,7.85347875,4.96878779262908,0.0013751448544906,0.00516510030615589,-2.31710452403617,"BRD8_HUMAN",22,3.74218602294645,0.00688043032689091,0.0192039082639017,0.2683375,"Non-significant",1.71661037730069,"BRD8","Bromodomain-containing protein 8","BRD8_HUMAN"
0.695477500000001,9.34437125,3.82701992397212,0.00582839313424943,0.0162788188334963,-3.89188291748667,"RRP12_HUMAN",42,3.74014141176954,0.006899263140471,0.0192498253242758,0.695477500000001,"Up in BD",1.71557320698911,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.485514999999999,7.2037925,-3.75456020682702,0.00642961560079647,0.0176770690140265,-3.99777307944511,"PO2F1_HUMAN",7,-3.73988004172956,0.00690167462717811,0.0192499089066531,-0.485514999999999,"Non-significant",1.71557132129478,"POU2F1","POU domain, class 2, transcription factor 1","PO2F1_HUMAN"
-0.155775000000002,12.2780375,-3.46940079550747,0.00953187915714367,0.0243201323318158,-4.42051057835857,"EIF2D_HUMAN",31,-3.73816830252603,0.00691749027455963,0.0192873659500743,-0.155775000000002,"Non-significant",1.71472707932648,"EIF2D","Eukaryotic translation initiation factor 2D","EIF2D_HUMAN"
0.6389075,6.62034125,3.82814591370231,0.0058195437349231,0.0162597207083939,-3.89024259365052,"SCAPE_HUMAN",12,3.73511371638386,0.00694581074032791,0.0193596511083002,0.6389075,"Up in BD",1.71310247363431,"SCAPER","S phase cyclin A-associated protein in the endoplasmic reticulum","SCAPE_HUMAN"
0.276474999999998,11.1861125,3.66783374090853,0.00723858713865375,0.0194771970178889,-4.12535326069583,"RDH14_HUMAN",16,3.73472576833208,0.006949416556931,0.0193630244845478,0.276474999999998,"Non-significant",1.71302680537683,"RDH14","Retinol dehydrogenase 14","RDH14_HUMAN"
0.219954999999999,9.45611,3.62946762030326,0.00763086012903441,0.0202562372489278,-4.18207601989166,"SYF1_HUMAN",38,3.73388223558855,0.00695726383914884,0.0193782093769263,0.219954999999999,"Non-significant",1.71268635595648,"XAB2","Pre-mRNA-splicing factor SYF1","SYF1_HUMAN"
-0.225375000000003,15.0167625,-3.60422297661054,0.00790140953610722,0.0208239625954857,-4.21949173250418,"ABHEB_HUMAN",11,-3.73346660046931,0.00696113396879248,0.0193823099792455,-0.225375000000003,"Non-significant",1.71259446508422,"ABHD14B","Putative protein-lysine deacylase ABHD14B","ABHEB_HUMAN"
0.362409999999999,8.6948675,4.30466116346659,0.00311148860863675,0.00989384831770687,-3.21102713098966,"MED23_HUMAN",24,3.7316240563634,0.00697831865022324,0.019423467510246,0.362409999999999,"Non-significant",1.71167323652183,"MED23","Mediator of RNA polymerase II transcription subunit 23","MED23_HUMAN"
0.3324,8.939035,3.93857442998747,0.00501841001950067,0.014389098010142,-3.73015600791525,"SRPK1_HUMAN",20,3.73100793172683,0.0069840752410847,0.0194327986828529,0.3324,"Non-significant",1.71146464844852,"SRPK1","SRSF protein kinase 1","SRPK1_HUMAN"
-0.252099999999997,14.93415,-6.74903560000345,0.000206380668832558,0.0012256979766154,-0.217673323559145,"PNCB_HUMAN",33,-3.72953015181199,0.00699790342904277,0.0194645744724545,-0.252099999999997,"Non-significant",1.71075508623223,"NAPRT","Nicotinate phosphoribosyltransferase","PNCB_HUMAN"
-0.160674999999999,12.8123875,-3.65408410787977,0.00737661585331721,0.0197526445566419,-4.14566185988899,"VPS25_HUMAN",13,-3.72795509256192,0.00701267452842504,0.0194989501937597,-0.160674999999999,"Non-significant",1.70998877003904,"VPS25","Vacuolar protein-sorting-associated protein 25","VPS25_HUMAN"
-0.281624999999998,8.9611875,-5.62404692760559,0.000653096595564465,0.00289576510254941,-1.49596979541016,"DAPK2_HUMAN",14,-3.7259422586255,0.00703160026606044,0.0195448503956556,-0.281624999999998,"Non-significant",1.70896764948806,"DAPK2","Death-associated protein kinase 2","DAPK2_HUMAN"
-0.179525,12.5400375,-3.48322284593162,0.00934920776645471,0.0239477631522707,-4.39981229001517,"ACSM5_HUMAN",35,-3.72120305382771,0.00707637943100673,0.0196625558407794,-0.179525,"Non-significant",1.70636003099,"ACSM5","Acyl-coenzyme A synthetase ACSM5, mitochondrial","ACSM5_HUMAN"
0.254305,7.771335,3.62954742764329,0.00763002079006222,0.0202562372489278,-4.18195785109417,"VEZA_HUMAN",24,3.72069852789861,0.00708116467142901,0.0196690907351068,0.254305,"Non-significant",1.70621571622978,"VEZT","Vezatin","VEZA_HUMAN"
0.276942500000001,9.47924875,3.66387285791366,0.00727806197935269,0.0195703842245867,-4.13120132991897,"ARMD3_HUMAN",17,3.7181331444684,0.00710555060273482,0.0197236808426672,0.276942500000001,"Non-significant",1.70501203358918,"ARMH3","Armadillo-like helical domain-containing protein 3","ARMD3_HUMAN"
-1.5768975,5.84587375,-3.76797687993527,0.00631342824495497,0.0174287706639245,-3.9781174676869,"KCD14_HUMAN",4,-3.71788721717387,0.00710789309819153,0.0197236808426672,-1.5768975,"Up in B2",1.70501203358918,"KCTD14","BTB/POZ domain-containing protein KCTD14","KCD14_HUMAN"
0.144275,15.4362125,4.06371485900351,0.004252309232504,0.0126319057428629,-3.55066271816996,"NHRF1_HUMAN",28,3.71786147429007,0.00710813835143999,0.0197236808426672,0.144275,"Non-significant",1.70501203358918,"NHERF1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","NHRF1_HUMAN"
-0.156500000000003,13.166625,-3.59522826694801,0.00800028328713436,0.0210254045893561,-4.23284052205934,"ORNT1_HUMAN",15,-3.71520163129601,0.00713352817048244,0.0197873398085139,-0.156500000000003,"Non-significant",1.70361258801386,"SLC25A15","Mitochondrial ornithine transporter 1","ORNT1_HUMAN"
