"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BT"
0.175437499999997,8.62228125,2.1719082462103,0.0653880453981517,0.142075588702371,-6.2818921031721,"GFRA1_HUMAN",14,-2.20514816395155,0.0598069768547276,0.132752695324011,-0.175437499999997,"Non-significant",0.876956652525501,"GFRA1","GDNF family receptor alpha-1","GFRA1_HUMAN",0.175437499999997
-0.106524999999998,11.5261625,-2.29006693631667,0.0548132430125627,0.124960780371799,-6.10460646285983,"NAA50_HUMAN",13,2.2050177837005,0.0598189541956149,0.132752695324011,0.106524999999998,"Non-significant",0.876956652525501,"NAA50","N-alpha-acetyltransferase 50","NAA50_HUMAN",-0.106524999999998
-1.252035,6.22464,-2.14163534198942,0.068412251282969,0.146549160182331,-6.32701630067687,"NR1H4_HUMAN",5,2.2047151009195,0.0598467692505285,0.132752695324011,1.252035,"Non-significant",0.876956652525501,"NR1H4","Bile acid receptor","NR1H4_HUMAN",-1.252035
-0.184799999999999,12.5281,-2.6011341753369,0.0345332002139374,0.0884144832460521,-5.63227333651222,"SNG2_HUMAN",6,2.20462878269808,0.0598547038256834,0.132752695324011,0.184799999999999,"Non-significant",0.876956652525501,"SYNGR2","Synaptogyrin-2","SNG2_HUMAN",-0.184799999999999
0.0432750000000031,13.4994875,1.7972688994029,0.114191356773834,0.214760436529454,-6.82777520866206,"AGT2_HUMAN",31,-2.20442899187686,0.0598730730830847,0.132752695324011,-0.0432750000000031,"Non-significant",0.876956652525501,"AGXT2","Alanine--glyoxylate aminotransferase 2, mitochondrial","AGT2_HUMAN",0.0432750000000031
0.0590250000000019,12.7191125,2.0579555617302,0.0775157516944215,0.160838808501865,-6.45098490026897,"MAVS_HUMAN",22,-2.20421502986752,0.0598927514897222,0.132752695324011,-0.0590250000000019,"Non-significant",0.876956652525501,"MAVS","Mitochondrial antiviral-signaling protein","MAVS_HUMAN",0.0590250000000019
-0.110282499999999,10.00212625,-2.20741683776831,0.0620108291057426,0.136583765988414,-6.22879800191998,"HS2ST_HUMAN",15,2.20414681579119,0.0598990265922808,0.132752695324011,0.110282499999999,"Non-significant",0.876956652525501,"HS2ST1","Heparan sulfate 2-O-sulfotransferase 1","HS2ST_HUMAN",-0.110282499999999
-0.274519999999999,9.59821,-2.51119496323896,0.0394467799185939,0.0972927766127555,-5.76935015175316,"ATRAP_HUMAN",4,2.20302925838699,0.0600019252900663,0.132944806358909,0.274519999999999,"Non-significant",0.876328624212252,"AGTRAP","Type-1 angiotensin II receptor-associated protein","ATRAP_HUMAN",-0.274519999999999
0.0729575000000047,9.77699375,1.92079183219118,0.0950889497336671,0.18649263395134,-6.65127407510168,"SYMPK_HUMAN",56,-2.20270041404532,0.0600322369636359,0.132976027729772,-0.0729575000000047,"Non-significant",0.876226644469355,"SYMPK","Symplekin","SYMPK_HUMAN",0.0729575000000047
0.0524249999999995,18.6332375,1.82359332380623,0.109833447672325,0.208638104831993,-6.79051222648504,"AK1C1_HUMAN",40,-2.20209748567572,0.060087852249959,0.133063266543804,-0.0524249999999995,"Non-significant",0.875941819349792,"AKR1C1","Aldo-keto reductase family 1 member C1","AK1C1_HUMAN",0.0524249999999995
-0.127352500000001,8.73917625,-2.20664930501623,0.0620819463644402,0.136703678833113,-6.22994744242097,"IMPCT_HUMAN",14,2.20191898223878,0.0601043275783854,0.133063807044992,0.127352500000001,"Non-significant",0.875940055255069,"IMPACT","Protein IMPACT","IMPCT_HUMAN",-0.127352500000001
-0.344139999999999,7.856935,-2.15189166823854,0.0673723307550153,0.14499155801644,-6.31174366169769,"SEN34_HUMAN",11,2.20086724863286,0.0602014906212701,0.133241235498298,0.344139999999999,"Non-significant",0.875361348904867,"TSEN34","tRNA-splicing endonuclease subunit Sen34","SEN34_HUMAN",-0.344139999999999
0.215050000000005,13.58995,3.5564007737757,0.00885290204526352,0.0324145113743057,-4.193496325044,"OSTC_HUMAN",3,-2.20067311445857,0.0602194425153768,0.133241235498298,-0.215050000000005,"Non-significant",0.875361348904867,"OSTC","Oligosaccharyltransferase complex subunit OSTC","OSTC_HUMAN",0.215050000000005
0.973482499999999,7.35718625,2.13657182162789,0.0689315463056931,0.147391970947854,-6.33455043713869,"SPRR3_HUMAN",7,-2.2005240548445,0.0602332299044513,0.133241235498298,-0.973482499999999,"Non-significant",0.875361348904867,"SPRR3","Small proline-rich protein 3","SPRR3_HUMAN",0.973482499999999
0.101600000000001,10.325925,2.1012968108413,0.0726597966529044,0.153245436830592,-6.3869239179795,"DLP1_HUMAN",22,-2.19994305152598,0.0602870002272023,0.133313636242216,-0.101600000000001,"Non-significant",0.87512542566597,"PDSS2","All trans-polyprenyl-diphosphate synthase PDSS2","DLP1_HUMAN",0.101600000000001
0.250485000000001,8.258385,2.17322970710362,0.0652591214658213,0.141910482523237,-6.27991931349886,"SSF1_HUMAN",11,-2.19981904429182,0.0602984829453691,0.133313636242216,-0.250485000000001,"Non-significant",0.87512542566597,"PPAN","Suppressor of SWI4 1 homolog","SSF1_HUMAN",0.250485000000001
0.0587000000000018,13.308575,2.07823617149882,0.0752047313433096,0.157478515339068,-6.42105027653069,"MGLL_HUMAN",21,-2.19832441618909,0.0604370523525692,0.133583972819186,-0.0587000000000018,"Non-significant",0.874245644657828,"MGLL","Monoglyceride lipase","MGLL_HUMAN",0.0587000000000018
-0.331717500000002,7.83632875,-2.17015757794749,0.0655592359864274,0.142183761009717,-6.28450526702574,"R3HD2_HUMAN",9,2.19736130385626,0.0605265116657061,0.133745644915218,0.331717500000002,"Non-significant",0.873720350765298,"R3HDM2","R3H domain-containing protein 2","R3HD2_HUMAN",-0.331717500000002
-0.230449999999999,10.375425,-2.22207667053504,0.0606680885407451,0.134322089095416,-6.20682922618507,"GIPC2_HUMAN",9,2.19646307483545,0.0606100628170663,0.133894178112183,0.230449999999999,"Non-significant",0.873238306249543,"GIPC2","PDZ domain-containing protein GIPC2","GIPC2_HUMAN",-0.230449999999999
-0.3164225,7.75812125,-2.12950729275454,0.0696626290948144,0.148529059380829,-6.34505526366274,"CBLB_HUMAN",15,2.19391818304255,0.0608474053661122,0.13432067747441,0.3164225,"Non-significant",0.871857126409496,"CBLB","E3 ubiquitin-protein ligase CBL-B","CBLB_HUMAN",-0.3164225
-0.4382725,6.89827625,-2.14650047998217,0.067916977853563,0.145716666957213,-6.31977363764185,"PHAR2_HUMAN",9,2.19376960396095,0.0608612906862836,0.13432067747441,0.4382725,"Non-significant",0.871857126409496,"PHACTR2","Phosphatase and actin regulator 2","PHAR2_HUMAN",-0.4382725
-0.368697499999998,6.72503375,-2.14829557253156,0.0677351415407084,0.1454407256026,-6.31710040001085,"PGPS1_HUMAN",10,2.19373230628214,0.0608647768003951,0.13432067747441,0.368697499999998,"Non-significant",0.871857126409496,"PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial","PGPS1_HUMAN",-0.368697499999998
-0.0559425000000005,9.62104875,-1.78628973611491,0.11605740996178,0.217124291845429,-6.84325593829088,"YLPM1_HUMAN",65,2.1936907077258,0.060868665139965,0.13432067747441,0.0559425000000005,"Non-significant",0.871857126409496,"YLPM1","YLP motif-containing protein 1","YLPM1_HUMAN",-0.0559425000000005
0.113199999999996,14.30215,2.64916427318598,0.0321727953063489,0.083917459726837,-5.55900157035895,"RL30_HUMAN",9,-2.19317729375392,0.0609166757746051,0.13439044886981,-0.113199999999996,"Non-significant",0.871631595497472,"RPL30","Large ribosomal subunit protein eL30","RL30_HUMAN",0.113199999999996
-0.0974250000000012,12.0218125,-2.12683558210611,0.0699411238242477,0.148967870384823,-6.34902600353909,"BIEA_HUMAN",19,2.19218855974139,0.0610092407669345,0.134558449235224,0.0974250000000012,"Non-significant",0.871089026692311,"BLVRA","Biliverdin reductase A","BIEA_HUMAN",-0.0974250000000012
0.1189,10.4009,2.05045003740608,0.0783887169720047,0.162031166226977,-6.46204409880991,"VPS41_HUMAN",38,-2.19093626684479,0.0611266805874863,0.134776029629983,-0.1189,"Non-significant",0.870387341666555,"VPS41","Vacuolar protein sorting-associated protein 41 homolog","VPS41_HUMAN",0.1189
-0.135275,9.398665,-2.35321162588435,0.0498879877980426,0.116254043197372,-6.00924133350467,"EXOS9_HUMAN",10,2.19078615988905,0.0611407726511229,0.134776029629983,0.135275,"Non-significant",0.870387341666555,"EXOSC9","Exosome complex component RRP45","EXOS9_HUMAN",-0.135275
0.103825000000001,11.0960125,2.17593447402097,0.0649960324237167,0.141561496761326,-6.27588063420277,"TOR1A_HUMAN",16,-2.18971869454709,0.061241079538196,0.134960852165089,-0.103825000000001,"Non-significant",0.869792188203257,"TOR1A","Torsin-1A","TOR1A_HUMAN",0.103825000000001
-0.120274999999999,11.9774125,-2.06366403278163,0.0768582430727852,0.159879187188707,-6.4425666268553,"FHI2A_HUMAN",31,2.18949333949106,0.0612622764340884,0.134971282506492,0.120274999999999,"Non-significant",0.869758625398862,"FHIP2A","FHF complex subunit HOOK interacting protein 2A","FHI2A_HUMAN",-0.120274999999999
-0.212570000000003,9.8546975,-2.33985159818722,0.0508912000969062,0.118155213365743,-6.02944873191243,"RM53_HUMAN",7,2.18775219492745,0.0614262942147463,0.135284473905557,0.212570000000003,"Non-significant",0.868752042900203,"MRPL53","Large ribosomal subunit protein mL53","RM53_HUMAN",-0.212570000000003
0.177350000000001,11.955825,3.64587404979221,0.00784089948271477,0.0297315883252986,-4.06274704387729,"COXM1_HUMAN",4,-2.18763409097413,0.0614374355148072,0.135284473905557,-0.177350000000001,"Non-significant",0.868752042900203,"CMC1","COX assembly mitochondrial protein homolog","COXM1_HUMAN",0.177350000000001
0.435,8.090635,2.24144311980378,0.0589389547804672,0.131680875876056,-6.17776623473283,"IGKC_HUMAN",4,-2.18723102981715,0.0614754732714426,0.135331882352118,-0.435,"Non-significant",0.868599877471385,"IGKC","Immunoglobulin kappa constant","IGKC_HUMAN",0.435
0.167775000000001,10.7811375,2.15576620640702,0.0669835991468683,0.144394306023146,-6.30596999081528,"A2AP_HUMAN",14,-2.18565611032221,0.0616243260924209,0.135623147733065,-0.167775000000001,"Non-significant",0.867666180123909,"SERPINF2","Alpha-2-antiplasmin","A2AP_HUMAN",0.167775000000001
-0.175025000000002,9.098465,-2.15127861811778,0.0674340440321083,0.14502211253285,-6.31265699744721,"DAPK2_HUMAN",14,2.18477662919829,0.0617076054617414,0.135759394192683,0.175025000000002,"Non-significant",0.867230108664466,"DAPK2","Death-associated protein kinase 2","DAPK2_HUMAN",-0.175025000000002
-0.636845000000001,7.7437775,-2.16814108055331,0.0657569765552751,0.14249952254828,-6.2875146815307,"INAR2_HUMAN",4,2.18465265475189,0.0617193537638608,0.135759394192683,0.636845000000001,"Non-significant",0.867230108664466,"IFNAR2","Interferon alpha/beta receptor 2","INAR2_HUMAN",-0.636845000000001
-0.0481499999999997,14.149975,-2.14290976436083,0.0682821672115898,0.146308731521331,-6.32511943506614,"GALT_HUMAN",19,2.18373491093274,0.0618063918083897,0.135914377694522,0.0481499999999997,"Non-significant",0.866734599020904,"GALT","Galactose-1-phosphate uridylyltransferase","GALT_HUMAN",-0.0481499999999997
0.498582499999999,7.81316375,2.10971366391455,0.0717523840795966,0.151721961486854,-6.37444566617913,"F1711_HUMAN",20,-2.18274779214617,0.061900145274524,0.136049679987619,-0.498582499999999,"Non-significant",0.866302475418766,"FAM171A1","Protein FAM171A1","F1711_HUMAN",0.498582499999999
-0.0538249999999998,11.3440125,-1.8288749267972,0.108978527088585,0.207238683616846,-6.78301182941274,"CCD22_HUMAN",39,2.18273763394598,0.061901110801881,0.136049679987619,0.0538249999999998,"Non-significant",0.866302475418766,"CCDC22","Coiled-coil domain-containing protein 22","CCD22_HUMAN",-0.0538249999999998
-0.241162499999999,7.84791375,-2.1455605176822,0.0680123868449738,0.145845029389248,-6.32117322734367,"ZN330_HUMAN",12,2.18145414387473,0.0620232256174143,0.136281534069033,0.241162499999999,"Non-significant",0.865562986389998,"ZNF330","Zinc finger protein 330","ZN330_HUMAN",-0.241162499999999
-0.181235000000001,9.36373,-3.47242877503462,0.0099315946571719,0.0350880929781868,-4.31703794976788,"LMBD1_HUMAN",4,2.18077324160909,0.06208810554836,0.136387537321933,0.181235000000001,"Non-significant",0.865225312374512,"LMBRD1","Lysosomal cobalamin transport escort protein LMBD1","LMBD1_HUMAN",-0.181235000000001
0.359517499999998,6.67991125,2.39277836731675,0.0470332999413021,0.111246102977148,-5.94931123575948,"CXB2_HUMAN",3,-2.1788168407555,0.0622748965106952,0.136761211249579,-0.359517499999998,"Non-significant",0.864037061453397,"GJB2","Gap junction beta-2 protein","CXB2_HUMAN",0.359517499999998
0.0886074999999984,8.66512125,2.03249318915791,0.0805168707566428,0.164950399633026,-6.48845976905761,"SCAP_HUMAN",27,-2.17841057407512,0.0623137554035024,0.136809900053003,-0.0886074999999984,"Non-significant",0.863882474378907,"SCAP","Sterol regulatory element-binding protein cleavage-activating protein","SCAP_HUMAN",0.0886074999999984
0.274784999999998,8.878785,2.47091255234183,0.0418756739387408,0.101747710417841,-5.83065237251562,"S35D1_HUMAN",4,-2.17801980658904,0.0623511545074469,0.136855358675248,-0.274784999999998,"Non-significant",0.863738192791474,"SLC35D1","Nucleotide sugar transporter SLC35D1","S35D1_HUMAN",0.274784999999998
0.284384999999999,7.0087725,2.11416297468595,0.0712772690815567,0.15102896147082,-6.36784467988626,"DDX31_HUMAN",15,-2.17613886374465,0.0625314851968494,0.137214431382166,-0.284384999999999,"Non-significant",0.862600209765987,"DDX31","ATP-dependent DNA helicase DDX31","DDX31_HUMAN",0.284384999999999
0.0951300000000028,8.8460025,2.05109894921194,0.0783128601070934,0.161986479295492,-6.46108835961135,"TXLNG_HUMAN",25,-2.17558081251849,0.0625850863742509,0.137295300534147,-0.0951300000000028,"Non-significant",0.862344327927244,"TXLNG","Gamma-taxilin","TXLNG_HUMAN",0.0951300000000028
0.0793250000000008,14.7574625,2.25216772797562,0.0580028400182156,0.130168979597408,-6.16165266734224,"DHB12_HUMAN",15,-2.17484611163851,0.0626557243391703,0.137413490672156,-0.0793250000000008,"Non-significant",0.861970627997991,"HSD17B12","Very-long-chain 3-oxoacyl-CoA reductase","DHB12_HUMAN",0.0793250000000008
-0.283175000000002,6.379315,-2.0931489696022,0.0735490639454671,0.154722921792389,-6.39899199331488,"BPTF_HUMAN",29,2.17433436535647,0.0627049729874756,0.137484720126056,0.283175000000002,"Non-significant",0.861745566078667,"BPTF","Nucleosome-remodeling factor subunit BPTF","BPTF_HUMAN",-0.283175000000002
0.1880125,7.65398125,2.0696216411449,0.076177923010255,0.158867110872061,-6.43377460013205,"SZT2_HUMAN",47,-2.17364527219269,0.0627713495072378,0.137593455417202,-0.1880125,"Non-significant",0.861402222668751,"SZT2","KICSTOR complex protein SZT2","SZT2_HUMAN",0.1880125
0.135900000000003,12.20605,2.81192679194122,0.0253472675898361,0.0703204398312949,-5.31072622695186,"CHM1B_HUMAN",7,-2.17294157887064,0.0628392042621925,0.13770537197045,-0.135900000000003,"Non-significant",0.861049117320298,"CHMP1B","Charged multivesicular body protein 1b","CHM1B_HUMAN",0.135900000000003
0.104044999999998,8.384045,2.04241437692205,0.0793341097135395,0.163171188996627,-6.47387269791457,"TTC7A_HUMAN",28,-2.17257576234662,0.0628745074248257,0.137745914449151,-0.104044999999998,"Non-significant",0.860921273481641,"TTC7A","Tetratricopeptide repeat protein 7A","TTC7A_HUMAN",0.104044999999998
0.156675,10.9454125,2.56789420365259,0.036271116813844,0.0914442927923708,-5.68296017846981,"S22A3_HUMAN",7,-2.17116292925173,0.063011037707315,0.138008145104079,-0.156675,"Non-significant",0.860095281212039,"SLC22A3","Solute carrier family 22 member 3","S22A3_HUMAN",0.156675
-0.0810250000000003,10.3757125,-2.29936725889671,0.0540579839588959,0.123893584706466,-6.09058433265204,"PA1B3_HUMAN",14,2.17083938676313,0.0630423448270644,0.138039835174218,0.0810250000000003,"Non-significant",0.859995567947417,"PAFAH1B3","Platelet-activating factor acetylhydrolase IB subunit alpha1","PA1B3_HUMAN",-0.0810250000000003
-0.885512499999999,5.47106375,-2.12537254976051,0.0700940975169394,0.149216154620584,-6.3511999061912,"GTR3_HUMAN;GTR14_HUMAN",4,2.16974664807973,0.0631481960993487,0.138234689351792,0.885512499999999,"Non-significant",0.859382959106461,"SLC2A3;SLC2A14","Solute carrier family 2, facilitated glucose transporter member 3;Solute carrier family 2, facilitated glucose transporter member 14","GTR3_HUMAN;GTR14_HUMAN",-0.885512499999999
-0.40126,7.075225,-2.15219821044244,0.0673414935422995,0.14499155801644,-6.31128694718632,"TAF8_HUMAN",7,2.16948092333334,0.0631739629010448,0.138254177219104,0.40126,"Non-significant",0.859321738028326,"TAF8","Transcription initiation factor TFIID subunit 8","TAF8_HUMAN",-0.40126
-0.0795000000000012,11.670725,-2.05460108952717,0.0779047153256093,0.161359993996803,-6.45592892749257,"RT22_HUMAN",22,2.16580829583854,0.0635311590999808,0.138953917602785,0.0795000000000012,"Non-significant",0.857129204415306,"MRPS22","Small ribosomal subunit protein mS22","RT22_HUMAN",-0.0795000000000012
-0.0744249999999997,15.2353125,-1.95292939561189,0.0906507093005132,0.180071362938117,-6.60471384470142,"PDLI5_HUMAN",34,2.1656330586975,0.063548252416391,0.138953917602785,0.0744249999999997,"Non-significant",0.857129204415306,"PDLIM5","PDZ and LIM domain protein 5","PDLI5_HUMAN",-0.0744249999999997
-0.2192925,9.13293875,-3.30189471197798,0.0125819710299477,0.0415747676354339,-4.57022622794723,"K2C75_HUMAN",3,2.16558079771838,0.0635533510386283,0.138953917602785,0.2192925,"Non-significant",0.857129204415306,"KRT75","Keratin, type II cytoskeletal 75","K2C75_HUMAN",-0.2192925
-0.2737275,8.34836625,-2.12099658272771,0.0705536370553729,0.149969226557712,-6.35770006421314,"RCCD1_HUMAN",12,2.16540796586803,0.0635702155359671,0.138953917602785,0.2737275,"Non-significant",0.857129204415306,"RCCD1","RCC1 domain-containing protein 1","RCCD1_HUMAN",-0.2737275
-0.0890999999999966,11.8706,-2.25379021369895,0.0578625292317687,0.129964399399342,-6.15921374463478,"GNAO_HUMAN",14,2.16532357861108,0.0635784514427967,0.138953917602785,0.0890999999999966,"Non-significant",0.857129204415306,"GNAO1","Guanine nucleotide-binding protein G(o) subunit alpha","GNAO_HUMAN",-0.0890999999999966
0.160204999999999,10.1194225,2.0907376429273,0.0738143055636662,0.15516145564383,-6.40256132713873,"DDX56_HUMAN",20,-2.1650042930223,0.0636096221866184,0.138984990054877,-0.160204999999999,"Non-significant",0.857032099661945,"DDX56","Probable ATP-dependent RNA helicase DDX56","DDX56_HUMAN",0.160204999999999
0.178949999999999,12.416375,2.84794394835794,0.0240526736012152,0.0676213368253643,-5.25585095636802,"CRP_HUMAN",5,-2.16451965013574,0.0636569651175612,0.139044173443441,-0.178949999999999,"Non-significant",0.856847205249152,"CRP","C-reactive protein","CRP_HUMAN",0.178949999999999
-0.146427499999998,8.51719625,-2.13242900085082,0.0693593395841808,0.147997882850368,-6.34071168427577,"GTPB3_HUMAN",15,2.1643798281052,0.0636706302886898,0.139044173443441,0.146427499999998,"Non-significant",0.856847205249152,"GTPBP3","tRNA modification GTPase GTPBP3, mitochondrial","GTPB3_HUMAN",-0.146427499999998
0.0789750000000033,14.0168625,2.19336267953133,0.063326096147648,0.138829485857485,-6.24983290512724,"RAB18_HUMAN",16,-2.163740559085,0.0637331447317105,0.13914362729975,-0.0789750000000033,"Non-significant",0.856536679318657,"RAB18","Ras-related protein Rab-18","RAB18_HUMAN",0.0789750000000033
1.8796075,9.81684625,2.08994226338248,0.0739020039080581,0.155266178379872,-6.40373845746731,"COCA1_HUMAN",34,-2.1623221599412,0.0638720678523447,0.139409800919468,-1.8796075,"Non-significant",0.85570669298394,"COL12A1","Collagen alpha-1(XII) chain","COCA1_HUMAN",1.8796075
-0.327349999999999,13.433625,-2.65073798076945,0.0320983480247977,0.0837765861532287,-5.55660042848151,"H2B2C_HUMAN;H2B2D_HUMAN",2,2.16152360950621,0.0639504126499407,0.139543647299498,0.327349999999999,"Non-significant",0.85528992990679,"H2BC20P;H2BC19P","Putative histone H2B type 2-C;Putative histone H2B type 2-D","H2B2C_HUMAN;H2B2D_HUMAN",-0.327349999999999
-0.0357250000000029,16.4865875,-1.60086300909108,0.152282198068331,0.265336760842546,-7.09865698862458,"GLYM_HUMAN",37,2.16106295448018,0.0639956502150972,0.139605199697543,0.0357250000000029,"Non-significant",0.855098405796698,"SHMT2","Serine hydroxymethyltransferase, mitochondrial","GLYM_HUMAN",-0.0357250000000029
0.0507999999999988,10.819925,1.75525757016194,0.121490366414997,0.224927286330204,-6.88681160785532,"MIOS_HUMAN",47,-2.16000635898249,0.0640995304542837,0.139761848354993,-0.0507999999999988,"Non-significant",0.85461136442849,"MIOS","GATOR2 complex protein MIOS","MIOS_HUMAN",0.0507999999999988
0.130875000000001,12.3166625,2.21751889147607,0.0610823913064984,0.134973974105303,-6.21366230284807,"GGCT_HUMAN",12,-2.15998578121141,0.0641015552347856,0.139761848354993,-0.130875000000001,"Non-significant",0.85461136442849,"GGCT","Gamma-glutamylcyclotransferase","GGCT_HUMAN",0.130875000000001
-0.171047500000002,9.57554375,-2.18606958046593,0.0640196125754258,0.140067463008631,-6.26073806833583,"GFOD2_HUMAN",11,2.1596477468409,0.0641348256961712,0.13979720847041,0.171047500000002,"Non-significant",0.854501500679045,"GFOD2","Glucose-fructose oxidoreductase domain-containing protein 2","GFOD2_HUMAN",-0.171047500000002
0.108599999999999,10.70605,2.01587275456226,0.0825373568438871,0.168151404424997,-6.51285347692468,"M3K20_HUMAN",35,-2.15902306639589,0.0641963538046448,0.139894127722083,-0.108599999999999,"Non-significant",0.854200515325335,"MAP3K20","Mitogen-activated protein kinase kinase kinase 20","M3K20_HUMAN",0.108599999999999
-0.203049999999999,12.08125,-3.76419627550888,0.00669002379096874,0.0263170897496937,-3.8913170898435,"CCL20_HUMAN",3,2.15820680937083,0.0642768393790089,0.139997060172469,0.203049999999999,"Non-significant",0.853881084066616,"CCL20","C-C motif chemokine 20","CCL20_HUMAN",-0.203049999999999
-0.0781525000000016,9.95822875,-1.97194895211244,0.0881200413417633,0.176154132874854,-6.57704688013777,"ATX2_HUMAN",31,2.15819765414682,0.0642777426798212,0.139997060172469,0.0781525000000016,"Non-significant",0.853881084066616,"ATXN2","Ataxin-2","ATX2_HUMAN",-0.0781525000000016
-0.417377500000001,6.97262125,-2.08275282115718,0.0746994141178464,0.156700562164305,-6.41437356918938,"ERCC5_HUMAN",26,2.15780741843682,0.0643162569976476,0.140002925077744,0.417377500000001,"Non-significant",0.853862890522815,"ERCC5","DNA excision repair protein ERCC-5","ERCC5_HUMAN",-0.417377500000001
-0.189747500000003,10.11022625,-2.14432235449791,0.068138268263988,0.146038568164228,-6.32301662875141,"NUBPL_HUMAN",12,2.15775279230844,0.0643216501462265,0.140002925077744,0.189747500000003,"Non-significant",0.853862890522815,"NUBPL","Iron-sulfur cluster transfer protein NUBPL","NUBPL_HUMAN",-0.189747500000003
0.113200000000003,12.050925,2.13300100636373,0.0693001164343603,0.147948529825231,-6.33986115106672,"PITH1_HUMAN",16,-2.15765132992866,0.0643316685493854,0.140002925077744,-0.113200000000003,"Non-significant",0.853862890522815,"PITHD1","PITH domain-containing protein 1","PITH1_HUMAN",0.113200000000003
0.173774999999999,8.0489725,2.07946139103093,0.0750673213593136,0.157271568230956,-6.41923945958739,"ARNT_HUMAN",21,-2.15659502899347,0.0644360595630634,0.140192891798831,-0.173774999999999,"Non-significant",0.853274005847279,"ARNT","Aryl hydrocarbon receptor nuclear translocator","ARNT_HUMAN",0.173774999999999
-0.242817499999999,7.28048875,-2.11061387807936,0.0716560021927534,0.151580539883738,-6.37311037349129,"TBCD7_HUMAN",13,2.15641570887236,0.0644537978647649,0.140194278295395,0.242817499999999,"Non-significant",0.853269710730589,"TBC1D7","TBC1 domain family member 7","TBCD7_HUMAN",-0.242817499999999
0.614805,6.75428,2.09112337093222,0.0737718124839138,0.155111905294467,-6.401990425647,"KPTN_HUMAN",11,-2.15593253859093,0.064501617005206,0.140261075917421,-0.614805,"Non-significant",0.853062834029801,"KPTN","KICSTOR complex protein kaptin","KPTN_HUMAN",0.614805
-0.0866499999999988,12.01335,-1.95854560047016,0.0898961357334066,0.178832448615013,-6.59655263257361,"EPS15_HUMAN",42,2.15570671822468,0.0645239783805107,0.140272493970678,0.0866499999999988,"Non-significant",0.853027481415651,"EPS15","Epidermal growth factor receptor substrate 15","EPS15_HUMAN",-0.0866499999999988
-0.105475000000002,10.6102875,-2.16162571519508,0.0663999680214986,0.143402053435345,-6.29723418102364,"ABHDB_HUMAN",15,2.15486453964627,0.0646074409745335,0.140416702308915,0.105475000000002,"Non-significant",0.85258123060243,"ABHD11","sn-1-specific diacylglycerol lipase ABHD11","ABHDB_HUMAN",-0.105475000000002
-0.0750250000000019,12.1930125,-2.31616151586855,0.0527207377575645,0.12157654237314,-6.06524189211509,"CPSF6_HUMAN",14,2.15392234772264,0.0647009418257636,0.140582645398253,0.0750250000000019,"Non-significant",0.852068288654517,"CPSF6","Cleavage and polyadenylation specificity factor subunit 6","CPSF6_HUMAN",-0.0750250000000019
0.083475,13.6710875,2.0084539989437,0.0834552634480817,0.169390009840895,-6.52372405412633,"HEM6_HUMAN",26,-2.15264577183267,0.0648278397530236,0.140788887011864,-0.083475,"Non-significant",0.851431624312508,"CPOX","Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial","HEM6_HUMAN",0.083475
-0.0584000000000042,15.081975,-2.10150156750742,0.072637587298356,0.153238018700958,-6.38662050034178,"SC22B_HUMAN",19,2.15262196706869,0.0648302084008035,0.140788887011864,0.0584000000000042,"Non-significant",0.851431624312508,"SEC22B","Vesicle-trafficking protein SEC22b","SC22B_HUMAN",-0.0584000000000042
0.198700000000001,10.294475,2.32951189909874,0.051681659238313,0.119685379219121,-6.0450771586292,"COMD6_HUMAN",7,-2.15176646177521,0.0649153906795782,0.140936539404444,-0.198700000000001,"Non-significant",0.850976396497082,"COMMD6","COMM domain-containing protein 6","COMD6_HUMAN",0.198700000000001
-0.115349999999999,10.410075,-3.29245253058206,0.0127493262832516,0.0420599504507432,-4.58432838229386,"FADD_HUMAN",7,2.15096463197237,0.0649953290235211,0.141072731621611,0.115349999999999,"Non-significant",0.850556924238055,"FADD","FAS-associated death domain protein","FADD_HUMAN",-0.115349999999999
-0.212652499999998,7.63380875,-2.04960579477699,0.0784875164023634,0.162116568270742,-6.46328740934321,"SMG1_HUMAN",66,2.14911514655045,0.0651800847758956,0.141436298304074,0.212652499999998,"Non-significant",0.849439118614597,"SMG1","Serine/threonine-protein kinase SMG1","SMG1_HUMAN",-0.212652499999998
-0.0472500000000053,16.85655,-1.70070932964591,0.131630407736845,0.238476482348432,-6.96262074513794,"ECHA_HUMAN",50,2.14861791218007,0.0652298449110364,0.141506818888774,0.0472500000000053,"Non-significant",0.849222631981285,"HADHA","Trifunctional enzyme subunit alpha, mitochondrial","ECHA_HUMAN",-0.0472500000000053
-0.87149,6.9391125,-2.11519202276387,0.0711678295506278,0.150875062491866,-6.36631752466092,"TMM82_HUMAN",3,2.14707887153525,0.0653841007632597,0.141803930702964,0.87149,"Non-significant",0.848311730655439,"TMEM82","Transmembrane protein 82","TMM82_HUMAN",-0.87149
