"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.255031666666665,6.90096571428571,-1.88631715313512,0.106816025745739,0.175736604132467,-6.91217079307344,"DUS1L_HUMAN",16,-1.87269995627399,0.11026532449208,0.183239025055403,-0.255031666666665,"Non-significant",0.736982027604232,"DUS1L","tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like","DUS1L_HUMAN"
-0.160776666666663,10.1610957142857,-2.10347863162397,0.0787760592715186,0.136846526346805,-6.60642095881399,"TM263_HUMAN",6,-1.8719582450223,0.110378762589667,0.183363554778114,-0.160776666666663,"Non-significant",0.736686980179794,"TMEM263","Transmembrane protein 263","TM263_HUMAN"
0.0731791666666677,9.95411,1.82539660792478,0.116337551721147,0.18775242047197,-6.99645128667691,"K319L_HUMAN",25,1.87186875747021,0.110392456753959,0.183363554778114,0.0731791666666677,"Non-significant",0.736686980179794,"KIAA0319L","Dyslexia-associated protein KIAA0319-like protein","K319L_HUMAN"
-0.0609449999999985,9.31501571428571,-1.69636096250312,0.139334861009565,0.217023823974681,-7.17207068130866,"TDRKH_HUMAN",19,-1.87164289298608,0.11042702801834,0.183363554778114,-0.0609449999999985,"Non-significant",0.736686980179794,"TDRKH","Tudor and KH domain-containing protein","TDRKH_HUMAN"
0.0913583333333374,12.1588285714286,2.42053081320741,0.0506678810998862,0.0959579388309232,-6.15140860856443,"UBA5_HUMAN",14,1.87161693791482,0.110431001442516,0.183363554778114,0.0913583333333374,"Non-significant",0.736686980179794,"UBA5","Ubiquitin-like modifier-activating enzyme 5","UBA5_HUMAN"
-0.640675,6.6549,-1.89519366972044,0.105494615585742,0.174129666689718,-6.89982691418066,"GRIN1_HUMAN",16,-1.87130550384792,0.1104786895215,0.183405062107677,-0.640675,"Non-significant",0.736588681669861,"GPRIN1","G protein-regulated inducer of neurite outgrowth 1","GRIN1_HUMAN"
-0.0635583333333312,14.3145857142857,-1.65841541385435,0.146897376559245,0.226640865571365,-7.22284979721659,"ARPC4_HUMAN",13,-1.87103645016713,0.110519904627617,0.183434732629929,-0.0635583333333312,"Non-significant",0.736518428963901,"ARPC4","Actin-related protein 2/3 complex subunit 4","ARPC4_HUMAN"
-0.255086666666664,9.24673714285714,-1.88452832963453,0.107084301528903,0.176070465674964,-6.91465649336702,"SOAT1_HUMAN",3,-1.870892577507,0.110541950097783,0.183434732629929,-0.255086666666664,"Non-significant",0.736518428963901,"SOAT1","Sterol O-acyltransferase 1","SOAT1_HUMAN"
0.223830833333336,9.16483,1.92213772163204,0.101582226822533,0.168844157805169,-6.86226560450815,"IGHA1_HUMAN",12,1.87044378125836,0.110610746816363,0.183511220549397,0.223830833333336,"Non-significant",0.736337376241827,"IGHA1","Immunoglobulin heavy constant alpha 1","IGHA1_HUMAN"
-0.124808333333332,10.7730857142857,-1.80943058659408,0.118968274392745,0.191063095950042,-7.01840539116518,"TEFM_HUMAN",12,-1.86978642253089,0.110711591275453,0.183640835682227,-0.124808333333332,"Non-significant",0.736030739586294,"TEFM","Transcription elongation factor, mitochondrial","TEFM_HUMAN"
0.0810416666666693,11.3635571428571,1.83515177825481,0.114758429303918,0.185853012234737,-6.98300903821797,"F210A_HUMAN",6,1.86839091124575,0.110925977760698,0.18395869475579,0.0810416666666693,"Non-significant",0.735279680541623,"FAM210A","Protein FAM210A","F210A_HUMAN"
0.132822500000003,9.83665142857143,1.83474726688223,0.114823488429158,0.185883888838952,-6.98356685979566,"CA050_HUMAN",11,1.86509534716672,0.111433900585214,0.184763121729289,0.132822500000003,"Non-significant",0.733384708590727,"C1orf50","Uncharacterized protein C1orf50","CA050_HUMAN"
0.221250833333335,8.04240428571429,1.89552476628487,0.105445641728137,0.174084379511546,-6.89936618654879,"ZFY21_HUMAN",7,1.86493009114672,0.111459431134319,0.184767551652727,0.221250833333335,"Non-significant",0.733374295970379,"ZFYVE21","Zinc finger FYVE domain-containing protein 21","ZFY21_HUMAN"
0.734109166666668,10.8943757142857,1.88974441499748,0.106303888442476,0.175143565079603,-6.90740659770931,"HMGN4_HUMAN",3,1.86429187322266,0.111558084562403,0.184893171523048,0.734109166666668,"Non-significant",0.733079127913956,"HMGN4","High mobility group nucleosome-binding domain-containing protein 4","HMGN4_HUMAN"
-1.04257333333333,6.79385285714286,-1.88897781147915,0.106418230473643,0.175260504669613,-6.9084724448233,"GMIP_HUMAN",10,-1.86309061192773,0.111744006572498,0.185163346684195,-1.04257333333333,"Non-significant",0.732444978281625,"GMIP","GEM-interacting protein","GMIP_HUMAN"
-1.61064583333333,6.52595571428571,-1.88919606165621,0.106385665155151,0.175242578245177,-6.90816901247214,"K1C23_HUMAN",9,-1.86256695368124,0.11182515068483,0.185259826395877,-1.61064583333333,"Non-significant",0.732218747255104,"KRT23","Keratin, type I cytoskeletal 23","K1C23_HUMAN"
-0.162644166666665,9.67792285714286,-2.41481937831221,0.0510691168290712,0.0965594552817269,-6.15964535609744,"CDK2_HUMAN",16,-1.86208503005858,0.111899879472536,0.185323821302476,-0.162644166666665,"Non-significant",0.73206875339944,"CDK2","Cyclin-dependent kinase 2","CDK2_HUMAN"
0.0722083333333376,15.5366714285714,1.92255236648118,0.101523160778357,0.168791434364765,-6.86168651402766,"AT5F1_HUMAN",16,1.8620221468787,0.111909634019224,0.185323821302476,0.0722083333333376,"Non-significant",0.73206875339944,"ATP5PB","ATP synthase F(0) complex subunit B1, mitochondrial","AT5F1_HUMAN"
0.298708333333336,13.6386428571429,1.90198689153043,0.104494310040859,0.172831493362034,-6.89036977372045,"RL34_HUMAN",7,1.86148743554262,0.111992613488536,0.185423247609143,0.298708333333336,"Non-significant",0.731835816710266,"RPL34","Large ribosomal subunit protein eL34","RL34_HUMAN"
-0.75667,6.95978285714286,-1.88700861975337,0.10671250290028,0.175602027879267,-6.91120978018786,"DUS11_HUMAN",5,-1.85896412627365,0.112385019845067,0.186034838297702,-0.75667,"Non-significant",0.730405718880603,"DUSP11","RNA/RNP complex-1-interacting phosphatase","DUS11_HUMAN"
-0.0769583333333284,14.9332428571429,-1.70519240056504,0.137629310539014,0.215055193591801,-7.16019177492373,"RAC1_HUMAN",9,-1.858667559744,0.112431229234588,0.1860732239769,-0.0769583333333284,"Non-significant",0.730316117550189,"RAC1","Ras-related C3 botulinum toxin substrate 1","RAC1_HUMAN"
-0.192877499999996,8.60494571428571,-1.84598000235734,0.113030319821213,0.18349549610662,-6.96806357613785,"AATF_HUMAN",18,-1.85822483428717,0.112500247415339,0.186149334669024,-0.192877499999996,"Non-significant",0.730138511688875,"AATF","Protein AATF","AATF_HUMAN"
0.0693916666666698,11.6491142857143,1.66525481847949,0.145505776529302,0.224902528139653,-7.21372917403846,"MITOS_HUMAN",30,1.85765786953725,0.112588695161207,0.186257556894809,0.0693916666666698,"Non-significant",0.72988609790242,"ABCB8","Mitochondrial potassium channel ATP-binding subunit","MITOS_HUMAN"
-0.724664999999999,7.48575428571429,-1.88279714381842,0.107344569233015,0.176237188606942,-6.9170614968686,"KCTD9_HUMAN",14,-1.8572481862222,0.112652649613454,0.186325223414273,-0.724664999999999,"Non-significant",0.729728349354239,"KCTD9","BTB/POZ domain-containing protein KCTD9","KCTD9_HUMAN"
-1.0125125,5.93566857142857,-1.88348122745132,0.107241648762127,0.176150019700117,-6.91611122328358,"NTH_HUMAN",8,-1.85690092249664,0.112706888163343,0.186365537796588,-1.0125125,"Non-significant",0.729634393100576,"NTHL1","Endonuclease III-like protein 1","NTH_HUMAN"
-1.30041416666667,6.90001714285714,-1.88290112986615,0.107328918210948,0.176237188606942,-6.91691705388099,"ARHG2_HUMAN",12,-1.85679692283547,0.112723136742239,0.186365537796588,-1.30041416666667,"Non-significant",0.729634393100576,"ARHGEF2","Rho guanine nucleotide exchange factor 2","ARHG2_HUMAN"
0.297525,7.38074571428571,1.8658233232108,0.109929847226906,0.179471410853379,-6.940609919626,"CYH2_HUMAN",7,1.85558742294294,0.112912276014869,0.18664006687693,0.297525,"Non-significant",0.728995118597735,"CYTH2","Cytohesin-2","CYH2_HUMAN"
0.138095000000002,9.35195857142857,1.81271268891643,0.118422754533177,0.190376118713537,-7.01389711268649,"RAE1_HUMAN",22,1.85521125847321,0.11297116407414,0.186699226990651,0.138095000000002,"Non-significant",0.728857480199768,"CHM","Rab proteins geranylgeranyltransferase component A 1","RAE1_HUMAN"
0.116241666666669,11.0847428571429,2.04500902654544,0.0855013600654776,0.146142417722406,-6.68942065477832,"SYNM_HUMAN",22,1.85480380662162,0.113034984516173,0.18676651264191,0.116241666666669,"Non-significant",0.728700990410916,"NARS2","Asparaginyl-tRNA synthetase","SYNM_HUMAN"
0.112208333333333,11.3424142857143,2.17169189646002,0.0716060378752988,0.126805426250785,-6.50911300247575,"CHRD1_HUMAN",21,1.85368069004015,0.113211086999132,0.187019255306353,0.112208333333333,"Non-significant",0.72811367665716,"CHORDC1","Cysteine and histidine-rich domain-containing protein 1","CHRD1_HUMAN"
-0.959526666666665,6.55121428571429,-1.88348660937493,0.107240839438947,0.176150019700117,-6.91610374678166,"SNX29_HUMAN",14,-1.8533369807652,0.113265034318199,0.187070141478137,-0.959526666666665,"Non-significant",0.727995525306508,"SNX29","Sorting nexin-29","SNX29_HUMAN"
0.535115000000002,5.46187,1.87524042706146,0.108488010809907,0.177665073771269,-6.92755243735307,"AT2B2_HUMAN",7,1.85317532154888,0.113290416560138,0.187073838009314,0.535115000000002,"Non-significant",0.727986943673871,"ATP2B2","Plasma membrane calcium-transporting ATPase 2","AT2B2_HUMAN"
-0.726494999999996,7.69565,-1.88426991748004,0.107123111638722,0.176098456655642,-6.91501552337193,"S35B1_HUMAN",2,-1.84906509828029,0.113937664614127,0.188104195889704,-0.726494999999996,"Non-significant",0.725601516882258,"SLC35B1","Solute carrier family 35 member B1","S35B1_HUMAN"
1.11970833333333,7.09159,1.87445192339358,0.108608015792842,0.177816202481982,-6.92864644826129,"FGD5_HUMAN",5,1.84872904968819,0.113990744973874,0.18815339833037,1.11970833333333,"Non-significant",0.72548793326865,"FGD5","FYVE, RhoGEF and PH domain-containing protein 5","FGD5_HUMAN"
0.488080000000004,7.08742714285714,1.87720432351055,0.10818968939281,0.17734683824013,-6.92482707816439,"UBP34_HUMAN",41,1.84790839861462,0.11412047349624,0.188295126495007,0.488080000000004,"Non-significant",0.725160920364197,"USP34","Ubiquitin carboxyl-terminal hydrolase 34","UBP34_HUMAN"
-0.104891666666665,10.6415714285714,-1.82265468131776,0.116785237956008,0.188230324705566,-7.00022571442379,"T22D2_HUMAN",12,-1.84781558641864,0.114135154457579,0.188295126495007,-0.104891666666665,"Non-significant",0.725160920364197,"TSC22D2","TSC22 domain family protein 2","T22D2_HUMAN"
-0.365550833333334,6.73706285714286,-1.86545354519085,0.109986848473003,0.179528210058013,-6.9411222711551,"DCNL4_HUMAN",7,-1.84769189823605,0.114154722268652,0.188295126495007,-0.365550833333334,"Non-significant",0.725160920364197,"DCUN1D4","DCN1-like protein 4","DCNL4_HUMAN"
-0.0990674999999985,9.46077,-1.75205172863811,0.12891231909397,0.203793912622054,-7.09680075097844,"AVL9_HUMAN",22,-1.84759666752828,0.114169790294696,0.188295126495007,-0.0990674999999985,"Non-significant",0.725160920364197,"AVL9","Late secretory pathway protein AVL9 homolog","AVL9_HUMAN"
-0.174519999999998,9.63420571428571,-1.87928648300907,0.107874290822557,0.176973390038305,-6.92193675168705,"BYST_HUMAN",17,-1.84697988758541,0.114267429001101,0.18841771289594,-0.174519999999998,"Non-significant",0.72487827218344,"BYSL","Bystin","BYST_HUMAN"
0.208928333333333,8.55426571428571,1.84400281367806,0.113343939593849,0.18393074959588,-6.97079446098031,"BICD2_HUMAN",35,1.84636494307343,0.114364859547113,0.188539906122642,0.208928333333333,"Non-significant",0.724596713497455,"BICD2","Protein bicaudal D homolog 2","BICD2_HUMAN"
-0.398516666666666,6.80748714285714,-1.87984836276548,0.107789335332517,0.176905826902078,-6.9211566351766,"CF410_HUMAN",8,-1.84569930285252,0.114470415015186,0.188643006756456,-0.398516666666666,"Non-significant",0.724359290030313,"CFAP410","Cilia- and flagella-associated protein 410","CF410_HUMAN"
-0.048116666666667,10.1403285714286,-1.47497544309621,0.189290527455054,0.277679483211518,-7.46153789916585,"AKP13_HUMAN",101,-1.84567623370943,0.114474074989536,0.188643006756456,-0.048116666666667,"Non-significant",0.724359290030313,"AKAP13","A-kinase anchor protein 13","AKP13_HUMAN"
0.3618375,7.16525571428571,1.86017115314611,0.11080432624668,0.180461690318742,-6.94843826747475,"MARF1_HUMAN",15,1.84500142600683,0.114581186158693,0.188781028887224,0.3618375,"Non-significant",0.724041651264447,"MARF1","Meiosis regulator and mRNA stability factor 1","MARF1_HUMAN"
-1.51201,6.27469571428571,-1.87081406811893,0.109163376965012,0.178508512241187,-6.93369215935135,"PKHB2_HUMAN",3,-1.84352468320478,0.114815933810848,0.18912924250929,-1.51201,"Non-significant",0.723241316852651,"PLEKHB2","Pleckstrin homology domain-containing family B member 2","PKHB2_HUMAN"
-0.495255833333332,7.90228,-1.86495836051633,0.110063226923135,0.179559622572497,-6.94180833742616,"DC1I1_HUMAN",2,-1.842798508193,0.114931543562819,0.189281105667943,-0.495255833333332,"Non-significant",0.722892735817984,"DYNC1I1","Cytoplasmic dynein 1 intermediate chain 1","DC1I1_HUMAN"
0.151583333333335,11.7604142857143,4.71028085000136,0.00304917368962831,0.0106787135759383,-3.07918173659112,"MRP6_HUMAN",47,1.84123997450176,0.115180057367521,0.18962260747893,0.151583333333335,"Non-significant",0.722109885784664,"ABCC6","ATP-binding cassette sub-family C member 6","MRP6_HUMAN"
-0.120676666666668,9.99551142857143,-1.79469975196893,0.121447200874933,0.194080214446834,-7.03860847242261,"5MP1_HUMAN",19,-1.84120385891787,0.115185822432457,0.18962260747893,-0.120676666666668,"Non-significant",0.722109885784664,"BZW2","eIF5-mimic protein 1","5MP1_HUMAN"
0.208033333333333,12.0653571428571,1.93864407001208,0.0992571578004688,0.165660872703116,-6.83918904421111,"MIC10_HUMAN",4,1.84103066736451,0.115213472656483,0.189629505087019,0.208033333333333,"Non-significant",0.722094088413827,"MICOS10","MICOS complex subunit MIC10","MIC10_HUMAN"
0.0706833333333332,11.6581428571429,1.69150610278388,0.140281109200061,0.218098135346045,-7.1785912541048,"KITM_HUMAN",15,1.8406073994876,0.115281075510148,0.189696821631574,0.0706833333333332,"Non-significant",0.721939945650256,"TK2","Thymidine kinase 2, mitochondrial","KITM_HUMAN"
0.0580750000000023,14.5620142857143,2.06527557075413,0.083106765430634,0.142865160564827,-6.66069923271195,"PUR9_HUMAN",41,1.84048076036462,0.115301309498444,0.189696821631574,0.0580750000000023,"Non-significant",0.721939945650256,"ATIC","Bifunctional purine biosynthesis protein ATIC","PUR9_HUMAN"
-1.25123083333333,6.11157571428571,-1.87065096327947,0.109188342554495,0.178513222667472,-6.93391832274585,"ZFAN3_HUMAN",3,-1.83984648385355,0.115402705073198,0.189825003074209,-1.25123083333333,"Non-significant",0.721646584416662,"ZFAND3","AN1-type zinc finger protein 3","ZFAN3_HUMAN"
-0.617858333333333,6.93103857142857,-1.86268974603967,0.110413814392423,0.179970732352078,-6.94495079674635,"ZFP91_HUMAN",8,-1.83966303177279,0.115432048219607,0.189834637997779,-0.617858333333333,"Non-significant",0.721624541546216,"ZFP91","E3 ubiquitin-protein ligase ZFP91","ZFP91_HUMAN"
0.295515833333335,7.52413714285714,1.85008225808294,0.112382351764079,0.182663693808376,-6.96239487004425,"ICOSL_HUMAN",3,1.839246739241,0.115498661584561,0.189905549550042,0.295515833333335,"Non-significant",0.72146234382673,"ICOSLG","ICOS ligand","ICOSL_HUMAN"
-0.282840833333333,8.43008,-1.87929633988364,0.10787279990439,0.176973390038305,-6.92192306690212,"MLH1_HUMAN",22,-1.83812865657186,0.115677760877749,0.190161346588336,-0.282840833333333,"Non-significant",0.720877755902231,"MLH1","DNA mismatch repair protein Mlh1","MLH1_HUMAN"
-1.59756666666667,6.54209857142857,-1.86394921503803,0.110219042283122,0.1797257451633,-6.94320632645086,"DUS9_HUMAN",5,-1.83790295607124,0.115713947894548,0.190182155516802,-1.59756666666667,"Non-significant",0.720830234633872,"DUSP9","Dual specificity protein phosphatase 9","DUS9_HUMAN"
-0.134833333333331,12.6898142857143,-4.18676454609315,0.00541411200243021,0.0168770795663877,-3.72180571303585,"TIM44_HUMAN",26,-1.83721213990722,0.115824777500337,0.190325610192157,-0.134833333333331,"Non-significant",0.720502769165482,"TIMM44","Mitochondrial import inner membrane translocase subunit TIM44","TIM44_HUMAN"
-0.0739283333333312,9.75486142857143,-1.64173446323215,0.150345067412166,0.230727013459756,-7.24503374702583,"PLCG1_HUMAN",51,-1.83572062374622,0.116064424138889,0.190680638275332,-0.0739283333333312,"Non-significant",0.719693403005794,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
0.183191666666669,13.5705857142857,1.84863777463701,0.112610094710901,0.182960280512203,-6.96439134325475,"RL29_HUMAN",3,1.8336148838445,0.11640359568482,0.191198996935664,0.183191666666669,"Non-significant",0.718514390440927,"RPL29","Large ribosomal subunit protein eL29","RL29_HUMAN"
-0.192639166666662,8.49350285714286,-1.82742579937359,0.116007323963282,0.187424984928084,-6.99365689086926,"ABCA1_HUMAN",40,-1.83292967088651,0.116514174276832,0.191230903377282,-0.192639166666662,"Non-significant",0.71844192334799,"ABCA1","Phospholipid-transporting ATPase ABCA1","ABCA1_HUMAN"
-0.0903833333333299,10.1555142857143,-2.80522305415195,0.0300124559553157,0.0632779060218064,-5.59761890648496,"SYEM_HUMAN",24,-1.83278527040089,0.116537490654834,0.191230903377282,-0.0903833333333299,"Non-significant",0.71844192334799,"EARS2","Nondiscriminating glutamyl-tRNA synthetase EARS2, mitochondrial","SYEM_HUMAN"
-0.321236666666665,7.06143714285714,-1.87789809158047,0.108084498379134,0.177210344908426,-6.92386412875872,"RHG21_HUMAN",42,-1.8327771085671,0.116538808685736,0.191230903377282,-0.321236666666665,"Non-significant",0.71844192334799,"ARHGAP21","Rho GTPase-activating protein 21","RHG21_HUMAN"
-0.244624999999997,10.8044857142857,-1.89160663515689,0.106026638158437,0.174829317877325,-6.90481698004178,"SMRD3_HUMAN",7,-1.83274128506783,0.116544593893291,0.191230903377282,-0.244624999999997,"Non-significant",0.71844192334799,"SMARCD3","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3","SMRD3_HUMAN"
-0.350180833333332,7.61488,-1.86867196655876,0.109491707561266,0.178936812013287,-6.93666199206884,"PPR37_HUMAN",9,-1.83273087852251,0.116546274520072,0.191230903377282,-0.350180833333332,"Non-significant",0.71844192334799,"PPP1R37","Protein phosphatase 1 regulatory subunit 37","PPR37_HUMAN"
-0.303718333333331,8.47232,-1.8716503851543,0.109035455085886,0.178371500396523,-6.93253242525861,"NELFA_HUMAN",15,-1.83261511850359,0.116564971042913,0.191230903377282,-0.303718333333331,"Non-significant",0.71844192334799,"NELFA","Negative elongation factor A","NELFA_HUMAN"
-0.412289999999998,7.21251428571429,-1.88380957015838,0.107192284307154,0.176150019700117,-6.91565508309221,"CWC22_HUMAN",21,-1.83167656708938,0.11671666705536,0.191440913110485,-0.412289999999998,"Non-significant",0.717965242947171,"CWC22","Pre-mRNA-splicing factor CWC22 homolog","CWC22_HUMAN"
-0.210058333333329,11.26,-2.46140173189372,0.0478911727575335,0.0916223312187322,-6.09245486001648,"PP1G_HUMAN",5,-1.82777018519038,0.117350147175363,0.192440908829065,-0.210058333333329,"Non-significant",0.715702600748294,"PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit","PP1G_HUMAN"
-1.67943,6.99414428571429,-1.85565252164539,0.111508370951491,0.181462082222851,-6.95469183754483,"CAN15_HUMAN",11,-1.8268991796193,0.117491856986305,0.192634215014261,-1.67943,"Non-significant",0.715266572496131,"CAPN15","Calpain-15","CAN15_HUMAN"
0.0613750000000017,12.9062285714286,1.71602037646551,0.135565687672501,0.21235997160016,-7.14559721566748,"KAT3_HUMAN",25,1.82569420614748,0.117688181201444,0.192916967887096,0.0613750000000017,"Non-significant",0.714629572585999,"KYAT3","Kynurenine--oxoglutarate transaminase 3","KAT3_HUMAN"
-0.111733333333328,12.7511142857143,-2.71822691925149,0.0337368504653214,0.0695118435664525,-5.72241406461989,"LSM4_HUMAN",6,-1.82432889899518,0.117911020099082,0.19324306071794,-0.111733333333328,"Non-significant",0.713896092473113,"LSM4","U6 snRNA-associated Sm-like protein LSm4","LSM4_HUMAN"
-0.518924166666666,7.47573142857143,-1.84482762389644,0.113213004801861,0.183755164219566,-6.96965533931315,"TCPR2_HUMAN",16,-1.81981467941183,0.118650781203349,0.194416027664032,-0.518924166666666,"Non-significant",0.711267934681773,"TECPR2","Tectonin beta-propeller repeat-containing protein 2","TCPR2_HUMAN"
-0.258775833333329,9.30143857142857,-1.85363630806504,0.111823939600812,0.181926559064266,-6.95748079024989,"AP4M1_HUMAN",18,-1.81886667491399,0.118806715441571,0.194632079634013,-0.258775833333329,"Non-significant",0.710785576915456,"AP4M1","AP-4 complex subunit mu-1","AP4M1_HUMAN"
-0.102391666666662,15.4583428571429,-2.44227710681851,0.0491700921231639,0.0937362864697013,-6.12004302993377,"TEBP_HUMAN",10,-1.81785212564189,0.118973819557259,0.194866339104625,-0.102391666666662,"Non-significant",0.710263173728214,"PTGES3","Prostaglandin E synthase 3","TEBP_HUMAN"
0.0900641666666679,10.0494014285714,1.70507556609856,0.137651741819116,0.215055193591801,-7.16034907075686,"DAPK3_HUMAN",20,1.8173314168935,0.119059674398667,0.194946762669368,0.0900641666666679,"Non-significant",0.710083972409842,"DAPK3","Death-associated protein kinase 3","DAPK3_HUMAN"
-0.112084166666664,8.98628142857143,-1.75986002339307,0.127512877507639,0.202016187552772,-7.08618079833649,"CCM2_HUMAN",19,-1.81726179918438,0.119071157651697,0.194946762669368,-0.112084166666664,"Non-significant",0.710083972409842,"CCM2","Cerebral cavernous malformations 2 protein","CCM2_HUMAN"
-0.0984849999999966,10.1138671428571,-1.82708519291641,0.116062689312221,0.187476961972558,-6.99412600401564,"RLGPB_HUMAN",53,-1.81522589465386,0.119407458458895,0.195457773739014,-0.0984849999999966,"Non-significant",0.70894705214491,"RALGAPB","Ral GTPase-activating protein subunit beta","RLGPB_HUMAN"
0.13424166666667,10.1899571428571,2.31481102936351,0.0586580111174534,0.108052120296804,-6.30374062900852,"A4_HUMAN",27,1.81447815138631,0.119531209614531,0.195564996668744,0.13424166666667,"Non-significant",0.708708875080011,"APP","Amyloid-beta precursor protein","A4_HUMAN"
0.0950400000000009,9.43259142857143,1.73132108110574,0.132700613835589,0.208518480099741,-7.1249185819254,"WDR24_HUMAN",26,1.81440046943309,0.119544073195179,0.195564996668744,0.0950400000000009,"Non-significant",0.708708875080011,"WDR24","GATOR2 complex protein WDR24","WDR24_HUMAN"
-0.132799999999996,16.4539857142857,-4.18073610532328,0.00545130592235353,0.0169537921394319,-3.72943775511761,"ACTN1_HUMAN",45,-1.81439157566353,0.119545546027498,0.195564996668744,-0.132799999999996,"Non-significant",0.708708875080011,"ACTN1","Alpha-actinin-1","ACTN1_HUMAN"
0.245433333333333,12.0459857142857,1.82572633699768,0.116283829232396,0.187721628057811,-6.99599728039715,"RPE_HUMAN",11,1.81417964168524,0.119580648165346,0.195582836730168,0.245433333333333,"Non-significant",0.708669259162053,"RPE","Ribulose-phosphate 3-epimerase","RPE_HUMAN"
-0.166599999999997,8.77163,-1.78852789784063,0.122500785957004,0.195339091120629,-7.04705768823039,"ANC2_HUMAN",21,-1.81243199387185,0.119870494989,0.196017238720632,-0.166599999999997,"Non-significant",0.707705732969911,"ANAPC2","Anaphase-promoting complex subunit 2","ANC2_HUMAN"
0.267020833333336,7.31371,2.14141702684525,0.074702282541714,0.130951756622137,-6.55235772839096,"RRP7A_HUMAN",13,1.81201654964124,0.119939498172158,0.196090405284295,0.267020833333336,"Non-significant",0.707543655868312,"RRP7A","Ribosomal RNA-processing protein 7 homolog A","RRP7A_HUMAN"
-1.81444583333333,8.64644285714286,-1.83550494290918,0.114701658153663,0.185822289059879,-6.98252199427401,"RASH_HUMAN",2,-1.80963743638354,0.120335412057601,0.196697904077167,-1.81444583333333,"Non-significant",0.706200267699222,"HRAS","GTPase HRas","RASH_HUMAN"
0.235575000000003,8.26890571428571,1.81144552598103,0.118633078731245,0.190625716069603,-7.01563797708175,"AP1S2_HUMAN",4,1.80945775871049,0.120365364932596,0.196707085473145,0.235575000000003,"Non-significant",0.706179996326382,"AP1S2","AP-1 complex subunit sigma-2","AP1S2_HUMAN"
-0.0495916666666645,13.6737714285714,-1.49422494957484,0.184355239584044,0.271850872528219,-7.43707882379398,"DYN2_HUMAN",54,-1.80886437268844,0.120464336622198,0.196829034347529,-0.0495916666666645,"Non-significant",0.705910838186901,"DNM2","Dynamin-2","DYN2_HUMAN"
0.365937500000003,9.02172285714286,1.86598776784366,0.109904507488435,0.179466289702832,-6.9403820617887,"PHLA1_HUMAN",7,1.8083846722183,0.120544405184274,0.196920053982313,0.365937500000003,"Non-significant",0.705710053844755,"PHLDA1","Pleckstrin homology-like domain family A member 1","PHLA1_HUMAN"
-0.242601666666665,8.42538285714286,-1.90767621154409,0.103663810323216,0.171598316371606,-6.88244263667711,"SEM4G_HUMAN",20,-1.80777670643968,0.12064595836602,0.197046126787743,-0.242601666666665,"Non-significant",0.705432097369007,"SEMA4G","Semaphorin-4G","SEM4G_HUMAN"
-0.213264999999998,8.63635571428572,-1.80597183549951,0.119545823575967,0.191745143235325,-7.02315360007326,"BL1S4_HUMAN",6,-1.80756422032681,0.120681471434717,0.197064309819559,-0.213264999999998,"Non-significant",0.705392023371193,"BLOC1S4","Biogenesis of lysosome-related organelles complex 1 subunit 4","BL1S4_HUMAN"
-0.17360083333333,9.01740714285714,-1.79141105546203,0.122007499133194,0.194667709335492,-7.04311181342939,"PTH_HUMAN",13,-1.80710681476379,0.120757953164781,0.197149370921214,-0.17360083333333,"Non-significant",0.705204604367484,"PTRH1","Peptidyl-tRNA hydrolase","PTH_HUMAN"
-0.0958749999999995,8.93980571428571,-2.23192818862289,0.065830710997114,0.118430811704801,-6.42284067947631,"UQCC4_HUMAN",5,-1.80682074204035,0.120805811007535,0.197187675762097,-0.0958749999999995,"Non-significant",0.705120231969719,"UQCC4","Ubiquinol-cytochrome c reductase complex assembly factor 4","UQCC4_HUMAN"
-0.247353333333329,8.41524142857143,-1.81538595887272,0.117980244239433,0.189777972972604,-7.01022328204457,"CT2NL_HUMAN",19,-1.8056244227847,0.121006148959114,0.197474803560775,-0.247353333333329,"Non-significant",0.704488309519014,"CTTNBP2NL","CTTNBP2 N-terminal-like protein","CT2NL_HUMAN"
-0.300378333333333,8.37194142857143,-1.83766826173982,0.114354508269174,0.185347401311357,-6.97953799475593,"POP1_HUMAN",29,-1.8053930810988,0.121044927650066,0.197498213604256,-0.300378333333333,"Non-significant",0.704436828267003,"POP1","Ribonucleases P/MRP protein subunit POP1","POP1_HUMAN"
-0.146941666666665,15.69,-3.10178673259013,0.0202925019027971,0.0468105858676681,-5.17627867880731,"UD11_HUMAN",10,-1.80482991758373,0.121139379231573,0.197612432356973,-0.146941666666665,"Non-significant",0.704185736194828,"UGT1A1","UDP-glucuronosyltransferase 1A1","UD11_HUMAN"
