"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BDM_vs_B1"
-0.324327499999999,8.55011625,-1.94513163686982,0.0898146251532499,0.220858446768661,-5.55410819473591,"DIDO1_HUMAN",28,1.81603813794629,0.110471557295972,0.256612627588848,0.324327499999999,"Non-significant",0.590721976342924,"DIDO1","Death-inducer obliterator 1","DIDO1_HUMAN",-0.324327499999999
-0.133059999999999,9.931205,-2.86845497596162,0.0221834545188292,0.0849530227253595,-4.15140758544612,"NOTC2_HUMAN",53,1.81598511928018,0.110480260300531,0.256612627588848,0.133059999999999,"Non-significant",0.590721976342924,"NOTCH2","Neurogenic locus notch homolog protein 2","NOTC2_HUMAN",-0.133059999999999
0.212524999999996,15.3120125,1.79642588810682,0.112384823075289,0.2567570731819,-5.76783997597406,"NAKD2_HUMAN",31,-1.81578380741018,0.110513311585146,0.256615655714661,-0.212524999999996,"Non-significant",0.590716851534436,"NADK2","NAD kinase 2, mitochondrial","NAKD2_HUMAN",0.212524999999996
0.207239999999999,8.8816525,1.81296240413823,0.109629314881581,0.252172382523569,-5.74438636981801,"TYY1_HUMAN",15,-1.81508061523206,0.110628835615365,0.256810131613726,-0.207239999999999,"Non-significant",0.590387846580066,"YY1","Transcriptional repressor protein YY1","TYY1_HUMAN",0.207239999999999
-0.1309875,8.63653625,-1.73153726016778,0.123844548491715,0.275160936079859,-5.85902371354471,"UTP6_HUMAN",31,1.81453183957952,0.110719071589881,0.256945809836638,0.1309875,"Non-significant",0.5901584602114,"UTP6","U3 small nucleolar RNA-associated protein 6 homolog","UTP6_HUMAN",-0.1309875
-0.303640000000001,8.0498975,-1.82333106553589,0.107934503611299,0.249195827674986,-5.72963788681387,"DC1I1_HUMAN",2,1.81330641996568,0.110920823425274,0.257267588697622,0.303640000000001,"Non-significant",0.589614923997221,"DYNC1I1","Cytoplasmic dynein 1 intermediate chain 1","DC1I1_HUMAN",-0.303640000000001
0.2162975,8.52661375,1.8086944535423,0.110334272210304,0.253433339663508,-5.75044764342668,"LAR1B_HUMAN",18,-1.81330301826122,0.110921383967736,0.257267588697622,-0.2162975,"Non-significant",0.589614923997221,"LARP1B","La-related protein 1B","LAR1B_HUMAN",0.2162975
-0.057850000000002,10.83885,-1.55123212487231,0.161681653160823,0.32778349698995,-6.10434483813516,"HECD1_HUMAN",119,1.8125811043857,0.111040404315139,0.257469761353777,0.057850000000002,"Non-significant",0.589273769528963,"HECTD1","E3 ubiquitin-protein ligase HECTD1","HECD1_HUMAN",-0.057850000000002
-0.123925000000002,15.9062125,-1.71014674030667,0.127857631991396,0.280758826239189,-5.88877106638369,"ANXA4_HUMAN",33,1.81153310831407,0.111213402566291,0.257796940907177,0.123925000000002,"Non-significant",0.588722240415568,"ANXA4","Annexin A4","ANXA4_HUMAN",-0.123925000000002
1.28547,6.8961275,1.84042454487853,0.105194928203375,0.245411442704066,-5.70525373394194,"SURF2_HUMAN",5,-1.81121801440214,0.111265467178293,0.257806743812165,-1.28547,"Non-significant",0.588705726384852,"SURF2","Surfeit locus protein 2","SURF2_HUMAN",1.28547
-0.402117500000001,6.22555875,-1.82712581218213,0.107320499760078,0.247990737438739,-5.72423210687258,"ENDOV_HUMAN",6,1.81112148803739,0.111281421398075,0.257806743812165,0.402117500000001,"Non-significant",0.588705726384852,"ENDOV","Endonuclease V","ENDOV_HUMAN",-0.402117500000001
0.115949999999998,11.85165,1.74234446837916,0.121862317437171,0.272196091866282,-5.84393410874634,"TMM11_HUMAN",7,-1.81014196126267,0.111443444869517,0.258108127472866,-0.115949999999998,"Non-significant",0.588198319899975,"TMEM11","Transmembrane protein 11, mitochondrial","TMM11_HUMAN",0.115949999999998
-0.205855,8.9398075,-1.78209749300084,0.11482547560648,0.260565502337781,-5.78809269719992,"TXD15_HUMAN",7,1.80913279951543,0.111610606205081,0.258421234590567,0.205855,"Non-significant",0.587671803035282,"TXNDC15","Thioredoxin domain-containing protein 15","TXD15_HUMAN",-0.205855
0.115102500000001,9.08082625,1.67713012892477,0.134291705833023,0.290645766063399,-5.93436581010046,"HG2A_HUMAN",11,-1.80865914563871,0.111689146662904,0.258529029918743,-0.115102500000001,"Non-significant",0.587490683418583,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN",0.115102500000001
0.74478,6.405335,1.83405811030078,0.106207425541034,0.246697213619555,-5.71434567059748,"YAF2_HUMAN",2,-1.80699777684696,0.111965049890408,0.259041594093601,-0.74478,"Non-significant",0.586630496015329,"YAF2","YY1-associated factor 2","YAF2_HUMAN",0.74478
-0.148935000000003,8.36267,-1.74032986452837,0.122229550994589,0.272621815863484,-5.84675002949302,"ARHGB_HUMAN",44,1.80693986570271,0.111974678926518,0.259041594093601,0.148935000000003,"Non-significant",0.586630496015329,"ARHGEF11","Rho guanine nucleotide exchange factor 11","ARHGB_HUMAN",-0.148935000000003
0.0936249999999994,12.7218875,1.6224131230761,0.14562216951902,0.306208115562496,-6.00902634898659,"PROS_HUMAN",30,-1.80632054564622,0.112077704390043,0.259205746662295,-0.0936249999999994,"Non-significant",0.58635537426727,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN",0.0936249999999994
-0.94185,6.3406475,-1.83405243902237,0.106208331619947,0.246697213619555,-5.71435376446145,"CEP76_HUMAN",4,1.80603977389858,0.112124441327573,0.259221709935956,0.94185,"Non-significant",0.586328628918125,"CEP76","Centrosomal protein of 76 kDa","CEP76_HUMAN",-0.94185
-0.1402,12.1112,-1.91723057513513,0.0936866771193899,0.227408231578387,-5.59466741783075,"CC90B_HUMAN",18,1.80571600440149,0.11217835874634,0.259221709935956,0.1402,"Non-significant",0.586328628918125,"CCDC90B","Coiled-coil domain-containing protein 90B, mitochondrial","CC90B_HUMAN",-0.1402
0.297397500000001,6.92222125,1.88525145701713,0.0983230438105517,0.234092831552486,-5.64090760089037,"POGK_HUMAN",8,-1.80567589885888,0.112185039257488,0.259221709935956,-0.297397500000001,"Non-significant",0.586328628918125,"POGK","Pogo transposable element with KRAB domain","POGK_HUMAN",0.297397500000001
-0.713620000000001,5.78881,-1.83362398134909,0.106276806050725,0.246697213619555,-5.71496521784484,"SETX_HUMAN",12,1.80550874519628,0.112212886683893,0.259221709935956,0.713620000000001,"Non-significant",0.586328628918125,"SETX","Probable helicase senataxin","SETX_HUMAN",-0.713620000000001
0.901562499999998,7.24145375,1.8336576808026,0.106271418808371,0.246697213619555,-5.71491712720626,"ASND1_HUMAN",5,-1.80526377266434,0.11225371049626,0.259241926268935,-0.901562499999998,"Non-significant",0.586294760228989,"ASNSD1","Asparagine synthetase domain-containing protein 1","ASND1_HUMAN",0.901562499999998
-0.182120000000003,9.8158175,-1.83673325630773,0.105780849706667,0.246257862470742,-5.71052673212616,"RT30_HUMAN",14,1.80472960315969,0.112342777193677,0.259288830106065,0.182120000000003,"Non-significant",0.586216191783624,"MRPS30","Large ribosomal subunit protein mL65","RT30_HUMAN",-0.182120000000003
-0.4148,9.01208,-1.82124982948922,0.108272676387455,0.249620092196177,-5.73260086292179,"SFT2B_HUMAN",2,1.80472915838099,0.112342851383607,0.259288830106065,0.4148,"Non-significant",0.586216191783624,"SFT2D2","Vesicle transport protein SFT2B","SFT2B_HUMAN",-0.4148
-0.107749999999998,13.19635,-1.68976547084583,0.131794484140569,0.286754997391176,-5.91696375108296,"RSU1_HUMAN",13,1.80456488865889,0.112370255086174,0.259288830106065,0.107749999999998,"Non-significant",0.586216191783624,"RSU1","Ras suppressor protein 1","RSU1_HUMAN",-0.107749999999998
0.249587499999999,7.25481875,1.79389911809654,0.112811617940561,0.257295797915789,-5.77141618950644,"PHAG1_HUMAN",12,-1.8035330087573,0.112542540861251,0.259612259640836,-0.249587499999999,"Non-significant",0.585674802747443,"PAG1","Phosphoprotein associated with glycosphingolipid-enriched microdomains 1","PHAG1_HUMAN",0.249587499999999
-0.1840125,10.07631875,-1.76467861643377,0.117860224443765,0.265277527393636,-5.81262514587495,"ENPP7_HUMAN",10,1.80311749250253,0.112611987960811,0.259698344846573,0.1840125,"Non-significant",0.585530818280943,"ENPP7","Ectonucleotide pyrophosphatase/phosphodiesterase family member 7","ENPP7_HUMAN",-0.1840125
-1.255755,6.91635,-1.83165994386023,0.106591230798686,0.247011731234454,-5.71776740766328,"RIOK1_HUMAN",11,1.80225679999688,0.112755969628222,0.259944808533982,1.255755,"Non-significant",0.585118851619739,"RIOK1","Serine/threonine-protein kinase RIO1","RIOK1_HUMAN",-1.255755
0.119149999999998,12.4243,1.70417968281755,0.128998684347193,0.28249698335908,-5.89704054925084,"EIF2D_HUMAN",31,-1.80209426031817,0.112783179949112,0.259944808533982,-0.119149999999998,"Non-significant",0.585118851619739,"EIF2D","Eukaryotic translation initiation factor 2D","EIF2D_HUMAN",0.119149999999998
-0.093024999999999,10.9429875,-1.72366358463774,0.125307773026893,0.277125079679011,-5.86999206163827,"GET4_HUMAN",13,1.80147692954321,0.112886582760915,0.260004792974027,0.093024999999999,"Non-significant",0.585018646094622,"GET4","Golgi to ER traffic protein 4 homolog","GET4_HUMAN",-0.093024999999999
-0.266857499999999,7.54219375,-1.84133934705366,0.105050201246464,0.245268855192134,-5.70394632422443,"E2AK3_HUMAN",21,1.80139145074508,0.112900907582231,0.260004792974027,0.266857499999999,"Non-significant",0.585018646094622,"EIF2AK3","Eukaryotic translation initiation factor 2-alpha kinase 3","E2AK3_HUMAN",-0.266857499999999
0.180189999999998,8.796325,1.78238044078863,0.114776796276899,0.260528178687496,-5.7876933905375,"PHF6_HUMAN",9,-1.80115877174417,0.112939909499291,0.260004792974027,-0.180189999999998,"Non-significant",0.585018646094622,"PHF6","PHD finger protein 6","PHF6_HUMAN",0.180189999999998
-0.119499999999997,10.70855,-1.67478838672513,0.13475934214146,0.291090262567991,-5.93758448985584,"SLAI2_HUMAN",28,1.80103655237022,0.11296040120367,0.260004792974027,0.119499999999997,"Non-significant",0.585018646094622,"SLAIN2","SLAIN motif-containing protein 2","SLAI2_HUMAN",-0.119499999999997
-0.17877,9.5026075,-2.47250490076346,0.0402686595944482,0.128754578916901,-4.76104754525894,"ARFP2_HUMAN",12,1.80097907098177,0.112970039951105,0.260004792974027,0.17877,"Non-significant",0.585018646094622,"ARFIP2","Arfaptin-2","ARFP2_HUMAN",-0.17877
-0.172724999999998,13.8779625,-1.85401625291175,0.103064147082232,0.242443835574107,-5.6858038573892,"SH3L3_HUMAN",7,1.80076335383605,0.113006219414715,0.260014025485096,0.172724999999998,"Non-significant",0.585003225004194,"SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3","SH3L3_HUMAN",-0.172724999999998
-0.187215000000002,8.4945725,-1.76863864072654,0.117163707345636,0.264239466092292,-5.80705657021539,"TPC_HUMAN",16,1.80042655104863,0.113062729144202,0.260070016981384,0.187215000000002,"Non-significant",0.584909713971438,"SLC25A19","Mitochondrial thiamine pyrophosphate carrier","TPC_HUMAN",-0.187215000000002
-0.411665,7.1789425,-1.83295775783138,0.106383363048559,0.246770371269848,-5.71591587991919,"KCRM_HUMAN",4,1.79856787531701,0.113375068745094,0.260714276149814,0.411665,"Non-significant",0.583835187154137,"CKM","Creatine kinase M-type","KCRM_HUMAN",-0.411665
-0.229832500000001,9.42239625,-1.82881071328175,0.107048946262284,0.247681405192789,-5.72183051340291,"AP4M1_HUMAN",18,1.7974771273666,0.113558745983279,0.26106238446611,0.229832500000001,"Non-significant",0.583255699589001,"AP4M1","AP-4 complex subunit mu-1","AP4M1_HUMAN",-0.229832500000001
-0.131200000000003,12.3881,-2.85217495744498,0.0227283699833615,0.0862504293781741,-4.17647132834892,"LDHB_HUMAN",12,1.79680394995994,0.113672247873259,0.261184241352319,0.131200000000003,"Non-significant",0.583053029924492,"LDHB","L-lactate dehydrogenase B chain","LDHB_HUMAN",-0.131200000000003
0.0679300000000005,9.8376975,1.45157115318964,0.186874827271281,0.357855775606199,-6.23402358520329,"ZC3HE_HUMAN",35,-1.79677946804658,0.11367637771588,0.261184241352319,-0.0679300000000005,"Non-significant",0.583053029924492,"ZC3H14","Zinc finger CCCH domain-containing protein 14","ZC3HE_HUMAN",0.0679300000000005
0.398342499999999,6.85216375,1.8665459116007,0.101136531824439,0.238692395814077,-5.66782695352378,"AZI2_HUMAN",15,-1.79521214737417,0.11394106657102,0.261491055725025,-0.398342499999999,"Non-significant",0.582543161541254,"AZI2","5-azacytidine-induced protein 2","AZI2_HUMAN",0.398342499999999
0.260875000000004,11.3140125,1.80534097831605,0.110891205853629,0.25435119662738,-5.7552062710654,"ALG2_HUMAN",17,-1.79520656411026,0.113942010522243,0.261491055725025,-0.260875000000004,"Non-significant",0.582543161541254,"ALG2","Alpha-1,3/1,6-mannosyltransferase ALG2","ALG2_HUMAN",0.260875000000004
0.0625749999999954,10.4233375,1.43277302974822,0.192003072212415,0.364224555900717,-6.25795078247771,"CSTFT_HUMAN",22,-1.79501849086748,0.113973812047843,0.261491055725025,-0.0625749999999954,"Non-significant",0.582543161541254,"CSTF2T","Cleavage stimulation factor subunit 2 tau variant","CSTFT_HUMAN",0.0625749999999954
-0.0885124999999967,9.24750125,-1.669087882514,0.135904057574171,0.29278051635715,-5.94541115809419,"P3C2A_HUMAN",60,1.795018110153,0.113973876431892,0.261491055725025,0.0885124999999967,"Non-significant",0.582543161541254,"PIK3C2A","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha","P3C2A_HUMAN",-0.0885124999999967
0.142202500000002,9.56340875,1.72022960515075,0.125951008581499,0.278159017039415,-5.87476898348427,"MKRN2_HUMAN",14,-1.7948843680143,0.113996496212453,0.261491055725025,-0.142202500000002,"Non-significant",0.582543161541254,"MKRN2","E3 ubiquitin-protein ligase makorin-2","MKRN2_HUMAN",0.142202500000002
-0.0979075000000016,9.42935375,-1.66671713813996,0.13638278538232,0.293655315462252,-5.94866254641144,"RPAP3_HUMAN",29,1.79483989805568,0.114004018356426,0.261491055725025,0.0979075000000016,"Non-significant",0.582543161541254,"RPAP3","RNA polymerase II-associated protein 3","RPAP3_HUMAN",-0.0979075000000016
-0.102924999999997,13.1343625,-2.40225715492667,0.0448055484140217,0.137809455034451,-4.8686557682684,"GNAS1_HUMAN",20,1.79439205886834,0.114079797270123,0.261590638676427,0.102924999999997,"Non-significant",0.582377801800048,"GNAS","Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas","GNAS1_HUMAN",-0.102924999999997
-0.0859500000000004,11.7136,-1.59460123958694,0.151714126715681,0.314223727490797,-6.04652122471413,"RB6I2_HUMAN",63,1.79314699711996,0.114290726920873,0.261999984600516,0.0859500000000004,"Non-significant",0.581698734206633,"ERC1","ELKS/Rab6-interacting/CAST family member 1","RB6I2_HUMAN",-0.0859500000000004
0.406525,10.0688,1.80726015258983,0.110572149492158,0.253907580779862,-5.75248336003103,"LSM5_HUMAN",1,-1.79190468606161,0.11450156136865,0.262298310499662,-0.406525,"Non-significant",0.581204506752525,"LSM5","U6 snRNA-associated Sm-like protein LSm5","LSM5_HUMAN",0.406525
0.151275,13.0544875,1.73806071845491,0.122644431998266,0.273396288980139,-5.84992008421767,"SUMO3_HUMAN",3,-1.79188208609177,0.11450540027674,0.262298310499662,-0.151275,"Non-significant",0.581204506752525,"SUMO3","Small ubiquitin-related modifier 3","SUMO3_HUMAN",0.151275
-0.236505000000005,8.75895,-1.94528167357083,0.0897942282631899,0.220858446768661,-5.55388956440476,"FLCN_HUMAN",22,1.79180664568447,0.114518215730955,0.262298310499662,0.236505000000005,"Non-significant",0.581204506752525,"FLCN","Folliculin","FLCN_HUMAN",-0.236505000000005
-0.228525000000001,11.3631875,-2.0280067710617,0.0792078732253617,0.202350581314981,-5.43254319189628,"RBM39_HUMAN",20,1.79132266596356,0.114600464428767,0.262412338237316,0.228525000000001,"Non-significant",0.58101574893659,"RBM39","RNA-binding protein 39","RBM39_HUMAN",-0.228525000000001
-0.7319325,6.31696125,-1.81793558456183,0.10881328234488,0.250723421092835,-5.73731653169968,"MEF2D_HUMAN",5,1.79066063622259,0.1147130626287,0.262555335447917,0.7319325,"Non-significant",0.580779151888275,"MEF2D","Myocyte-specific enhancer factor 2D","MEF2D_HUMAN",-0.7319325
0.210817499999997,8.55924125,1.85452906794072,0.10298456709509,0.242336027897995,-5.68506897211274,"FNBP4_HUMAN",17,-1.79057356921518,0.114727878857113,0.262555335447917,-0.210817499999997,"Non-significant",0.580779151888275,"FNBP4","Formin-binding protein 4","FNBP4_HUMAN",0.210817499999997
-0.0751249999999963,10.3183375,-1.50939868405124,0.171857562728117,0.340471735179257,-6.15934012347803,"PAF1_HUMAN",22,1.78707123544684,0.115325387662712,0.263848035232863,0.0751249999999963,"Non-significant",0.57864613548611,"PAF1","RNA polymerase II-associated factor 1 homolog","PAF1_HUMAN",-0.0751249999999963
-0.0988749999999996,14.1145625,-1.6363861874475,0.14264738764497,0.301995504016316,-5.99007085149501,"PSMD7_HUMAN",19,1.78490223665198,0.115696911534736,0.264623128448012,0.0988749999999996,"Non-significant",0.577372200517455,"PSMD7","26S proteasome non-ATPase regulatory subunit 7","PSMD7_HUMAN",-0.0988749999999996
-0.92548,7.4394975,-1.81440917754615,0.109391319382485,0.251839941489214,-5.74233042273268,"S12A9_HUMAN",6,1.78344997763222,0.115946303483311,0.265069478580946,0.92548,"Non-significant",0.576640276216305,"SLC12A9","Solute carrier family 12 member 9","S12A9_HUMAN",-0.92548
-0.146149999999999,17.582275,-2.48633834136445,0.0394318484258529,0.126680298420576,-4.73981866915918,"CATD_HUMAN",24,1.78328741844473,0.115974251120096,0.265069478580946,0.146149999999999,"Non-significant",0.576640276216305,"CTSD","Cathepsin D","CATD_HUMAN",-0.146149999999999
0.0545500000000008,13.096875,1.36423768917832,0.211769189010825,0.387869313797131,-6.34364799445732,"KCC2D_HUMAN",24,-1.78319325804636,0.11599044237793,0.265069478580946,-0.0545500000000008,"Non-significant",0.576640276216305,"CAMK2D","Calcium/calmodulin-dependent protein kinase type II subunit delta","KCC2D_HUMAN",0.0545500000000008
-0.224212500000001,7.24306125,-1.78357815523687,0.114570953883551,0.260207086327828,-5.78600284709713,"IRAK2_HUMAN",11,1.78261167199931,0.116090496162207,0.265223143154076,0.224212500000001,"Non-significant",0.57638858243326,"IRAK2","Interleukin-1 receptor-associated kinase-like 2","IRAK2_HUMAN",-0.224212500000001
-0.164400000000001,11.307575,-3.01544233933991,0.0178401131260589,0.0738262287880785,-3.92554674786181,"DYLT1_HUMAN",4,1.78102083704938,0.116364597298658,0.26577424130123,0.164400000000001,"Non-significant",0.575487112944948,"DYNLT1","Dynein light chain Tctex-type 1","DYLT1_HUMAN",-0.164400000000001
-0.447490000000001,6.5039175,-1.80215655623672,0.111422538189241,0.255352530814752,-5.75972179657244,"ZN787_HUMAN",8,1.78044269161552,0.116464364464789,0.265926965527935,0.447490000000001,"Non-significant",0.575237622103539,"ZNF787","Zinc finger protein 787","ZN787_HUMAN",-0.447490000000001
-0.223390000000002,8.9605125,-1.94578747627682,0.0897254994852033,0.220858446768661,-5.55315247862805,"T2H2L_HUMAN",12,1.77907802567897,0.116700179970516,0.266390159475199,0.223390000000002,"Non-significant",0.574481822161477,"GTF2H2C_2","General transcription factor IIH subunit 2-like protein","T2H2L_HUMAN",-0.223390000000002
-0.205325,10.3671125,-1.75772505644303,0.119092745775194,0.267396295583583,-5.82239075041535,"NU3M_HUMAN",1,1.77345002869916,0.117677513463341,0.268545268583903,0.205325,"Non-significant",0.570982494921339,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN",-0.205325
0.228900000000001,15.403475,1.76319454077723,0.118122261293292,0.265733993329718,-5.81471072476172,"AL1B1_HUMAN",28,-1.77066881603819,0.118163356657012,0.269577875207063,-0.228900000000001,"Non-significant",0.569315754086927,"ALDH1B1","Aldehyde dehydrogenase X, mitochondrial","AL1B1_HUMAN",0.228900000000001
-0.132545,8.5029875,-1.74716774929548,0.120987321688177,0.270747652603968,-5.83718676276237,"ASHWN_HUMAN",5,1.77024904249948,0.11823685132153,0.269635374533396,0.132545,"Non-significant",0.56922313158462,"C2orf49","Ashwin","ASHWN_HUMAN",-0.132545
-0.179739999999999,9.1698775,-2.02164397786686,0.0799769092372844,0.203671505155945,-5.44193071743488,"TM208_HUMAN",3,1.77014384183063,0.118255276842866,0.269635374533396,0.179739999999999,"Non-significant",0.56922313158462,"TMEM208","Transmembrane protein 208","TM208_HUMAN",-0.179739999999999
-0.189209999999999,8.5707525,-1.79944129325309,0.111877500670256,0.256104740276885,-5.76356956806325,"PER1_HUMAN",25,1.7682409900596,0.118589026108827,0.270318494725105,0.189209999999999,"Non-significant",0.568124239605463,"PER1","Period circadian protein homolog 1","PER1_HUMAN",-0.189209999999999
-0.112025000000003,11.7995375,-2.6282284637408,0.0318093928021383,0.109068298024114,-4.52156880852479,"PAXI_HUMAN",23,1.76805462354242,0.118621761819862,0.270318494725105,0.112025000000003,"Non-significant",0.568124239605463,"PXN","Paxillin","PAXI_HUMAN",-0.112025000000003
0.443450000000002,6.4858775,1.78703492913161,0.11397882480213,0.259200855632877,-5.78112113458645,"RIF1_HUMAN",7,-1.76772553461835,0.118679588025937,0.270374044535977,-0.443450000000002,"Non-significant",0.568035002286042,"RIF1","Telomere-associated protein RIF1","RIF1_HUMAN",0.443450000000002
0.095675,12.8244125,1.59575812907652,0.151456117857819,0.313983021452873,-6.04496787204466,"ADRM1_HUMAN",14,-1.76683594794476,0.118836036797942,0.270654180174068,-0.095675,"Non-significant",0.567585260970807,"ADRM1","Proteasomal ubiquitin receptor ADRM1","ADRM1_HUMAN",0.095675
0.347824999999998,9.07294,1.78436731773358,0.114435517651446,0.259972537711253,-5.78488871410849,"T176B_HUMAN",7,-1.76643854347689,0.118905990366549,0.270682857954431,-0.347824999999998,"Non-significant",0.567539246747138,"TMEM176B","Transmembrane protein 176B","T176B_HUMAN",0.347824999999998
-0.135775000000001,11.8678625,-3.61155510049231,0.00757038353276252,0.0416910688486588,-3.02540502593736,"HGS_HUMAN",24,1.76638394500147,0.118915604181144,0.270682857954431,0.135775000000001,"Non-significant",0.567539246747138,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","HGS_HUMAN",-0.135775000000001
-0.0745500000000021,12.559025,-1.55545422733872,0.160685656798533,0.326419241996114,-6.09875106895943,"TPPC3_HUMAN",11,1.76569812209667,0.119036428243685,0.270874273269306,0.0745500000000021,"Non-significant",0.567232240842605,"TRAPPC3","Trafficking protein particle complex subunit 3","TPPC3_HUMAN",-0.0745500000000021
0.851654999999999,6.3256075,1.79299236365015,0.112965152116971,0.257573293247242,-5.77269905767935,"GCP5_HUMAN",8,-1.7654769102738,0.119075424853716,0.270874273269306,-0.851654999999999,"Non-significant",0.567232240842605,"TUBGCP5","Gamma-tubulin complex component 5","GCP5_HUMAN",0.851654999999999
-0.124075000000001,12.0338875,-1.77107766512625,0.116736653944251,0.2636441390979,-5.80362427219059,"COG7_HUMAN",31,1.76533623094332,0.119100231003231,0.270874273269306,0.124075000000001,"Non-significant",0.567232240842605,"COG7","Conserved oligomeric Golgi complex subunit 7","COG7_HUMAN",-0.124075000000001
0.678072500000001,7.37100375,1.79055209663245,0.11337933085178,0.258299078713343,-5.77615024014269,"ZNG1B_HUMAN",1,-1.76441973588029,0.119261957850165,0.271165796147084,-0.678072500000001,"Non-significant",0.56676509165376,"ZNG1B","Zinc-regulated GTPase metalloprotein activator 1B","ZNG1B_HUMAN",0.678072500000001
-0.0811499999999956,14.41685,-1.55021146388714,0.161923269909472,0.327944322394955,-6.10569591770986,"PYGB_HUMAN",49,1.76403312898157,0.11933024194098,0.271244754108251,0.0811499999999956,"Non-significant",0.566638652346621,"PYGB","Glycogen phosphorylase, brain form","PYGB_HUMAN",-0.0811499999999956
-0.1174225,8.49803875,-1.72722739600538,0.124643481699378,0.276252608329058,-5.86503018964536,"FBX38_HUMAN",29,1.76342929828223,0.119436967285201,0.271411022368928,0.1174225,"Non-significant",0.566372519031479,"FBXO38","F-box only protein 38","FBX38_HUMAN",-0.1174225
-0.476632499999998,7.83974875,-1.78758893042017,0.113884197285304,0.259084144851424,-5.78033841173358,"PHLA2_HUMAN",4,1.76285834495535,0.119537965027474,0.271564185305528,0.476632499999998,"Non-significant",0.566127506666194,"PHLDA2","Pleckstrin homology-like domain family A member 2","PHLA2_HUMAN",-0.476632499999998
-0.139027500000005,9.30851375,-1.68475146665027,0.132780209474981,0.288155357092457,-5.92387634200554,"UB2Q1_HUMAN",11,1.76216437691748,0.119660832431248,0.27174357879307,0.139027500000005,"Non-significant",0.565840709349063,"UBE2Q1","Ubiquitin-conjugating enzyme E2 Q1","UB2Q1_HUMAN",-0.139027500000005
-0.268670000000002,9.7153775,-1.76484169811187,0.117831463348111,0.265277527393636,-5.81239592226885,"S46A3_HUMAN",2,1.76203264425603,0.119684169306362,0.27174357879307,0.268670000000002,"Non-significant",0.565840709349063,"SLC46A3","Lysosomal proton-coupled steroid conjugate and bile acid symporter SLC46A3","S46A3_HUMAN",-0.268670000000002
-0.123600000000001,15.372075,-1.71913311326019,0.12615704997488,0.278270522050046,-5.87629341687418,"VDAC3_HUMAN",16,1.76103949093193,0.119860248843258,0.272066945071625,0.123600000000001,"Non-significant",0.56532421987047,"VDAC3","Voltage-dependent anion-selective channel protein 3","VDAC3_HUMAN",-0.123600000000001
-1.0680775,7.15192375,-1.78691315911088,0.113999634018914,0.259200855632877,-5.78129316477076,"MMTA2_HUMAN",8,1.75886461871031,0.120246698661376,0.272867508500815,1.0680775,"Non-significant",0.564048174549571,"MMTAG2","Multiple myeloma tumor-associated protein 2","MMTA2_HUMAN",-1.0680775
-0.112349999999998,13.057075,-1.65082994498851,0.139631585829629,0.29755921652014,-5.97039619563514,"TIM9_HUMAN",6,1.75827682232948,0.120351346153772,0.273028327522016,0.112349999999998,"Non-significant",0.563792291243987,"TIMM9","Mitochondrial import inner membrane translocase subunit Tim9","TIM9_HUMAN",-0.112349999999998
-0.318725000000001,9.123995,-1.76905032992557,0.117091520366399,0.264187474061283,-5.80647735979129,"TI17B_HUMAN",6,1.75758166090194,0.120475219775254,0.273135153314666,0.318725000000001,"Non-significant",0.56362240125869,"TIMM17B","Mitochondrial import inner membrane translocase subunit Tim17-B","TI17B_HUMAN",-0.318725000000001
-0.3820275,6.64972625,-1.77138581717315,0.11668280393798,0.2636441390979,-5.80319048986534,"RHG26_HUMAN",14,1.75751399579289,0.120487283753379,0.273135153314666,0.3820275,"Non-significant",0.56362240125869,"ARHGAP26","Rho GTPase-activating protein 26","RHG26_HUMAN",-0.3820275
-0.171299999999999,12.0119,-2.18483248336235,0.0623935552058782,0.172360596968255,-5.19872081105191,"MRP5_HUMAN",3,1.75744374989959,0.120499809070902,0.273135153314666,0.171299999999999,"Non-significant",0.56362240125869,"ABCC5","ATP-binding cassette sub-family C member 5","MRP5_HUMAN",-0.171299999999999
-0.150684999999999,10.1149325,-1.85022483721149,0.103654338903212,0.243416043391825,-5.69123477607857,"WDR13_HUMAN",23,1.75673128697772,0.120626915853508,0.273346610833728,0.150684999999999,"Non-significant",0.563286306463608,"WDR13","WD repeat-containing protein 13","WDR13_HUMAN",-0.150684999999999
0.50283,7.014525,1.77721218279541,0.115669053109773,0.262082109110213,-5.79498298572478,"EAF6_HUMAN",5,-1.75601537657957,0.120754765804812,0.273559633408155,-0.50283,"Non-significant",0.562947986928048,"MEAF6","Chromatin modification-related protein MEAF6","EAF6_HUMAN",0.50283
