"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_BT"
0.155537499999998,8.80609857142857,1.47571842485391,0.188940686755086,0.398423369005175,-6.39381536374356,"YETS4_HUMAN",10,-1.47728056890459,0.190068930381904,0.411883958251188,-0.155537499999998,"Non-significant",0.385225122291354,"YEATS4","YEATS domain-containing protein 4","YETS4_HUMAN",0.155537499999998
-0.109966666666672,10.6048285714286,-1.92351288616439,0.1012292287671,0.27669534041589,-5.79566388890217,"LEG8_HUMAN",16,1.47708317345474,0.190119954050974,0.411884103080682,0.109966666666672,"Non-significant",0.385224969581743,"LGALS8","Galectin-8","LEG8_HUMAN",-0.109966666666672
0.0758083333333293,12.2723857142857,1.72702204389173,0.133338706850598,0.323956590249293,-6.06508537813476,"TIM8B_HUMAN",6,-1.47523839717818,0.190597415880248,0.41280785438372,-0.0758083333333293,"Non-significant",0.384252048098246,"TIMM8B","Mitochondrial import inner membrane translocase subunit Tim8 B","TIM8B_HUMAN",0.0758083333333293
0.995844166666665,6.94505714285714,1.50062375710226,0.18258332263254,0.390945959427503,-6.3622407110051,"DPH3_HUMAN",1,-1.4742715440162,0.190848099860133,0.413240072641161,-0.995844166666665,"Non-significant",0.383797570784827,"DPH3","Diphthamide biosynthesis protein 3","DPH3_HUMAN",0.995844166666665
0.155790833333331,8.17513,1.48107585536687,0.187556086131799,0.397400161125978,-6.38704437390878,"PARG_HUMAN",19,-1.47393562555751,0.190935267866164,0.413274015550144,-0.155790833333331,"Non-significant",0.383761899963749,"PARG","Poly(ADP-ribose) glycohydrolase","PARG_HUMAN",0.155790833333331
0.0540249999999975,10.8221714285714,1.29312787302576,0.242084133562917,0.46150142726157,-6.61695280034275,"MIOS_HUMAN",47,-1.47381709868705,0.19096603341331,0.413274015550144,-0.0540249999999975,"Non-significant",0.383761899963749,"MIOS","GATOR2 complex protein MIOS","MIOS_HUMAN",0.0540249999999975
-0.177295000000003,9.18338857142857,-1.62380400781122,0.153976534010059,0.354382780297068,-6.20265186840246,"CC134_HUMAN",10,1.47343919805447,0.191064154315166,0.413335819372705,0.177295000000003,"Non-significant",0.383696957452748,"CCDC134","Coiled-coil domain-containing protein 134","CC134_HUMAN",-0.177295000000003
0.0635416666666604,13.3712428571429,1.46171992813395,0.192603201822479,0.401965318959747,-6.41145176130426,"RTRAF_HUMAN",18,-1.47331325824731,0.191096864653693,0.413335819372705,-0.0635416666666604,"Non-significant",0.383696957452748,"RTRAF","RNA transcription, translation and transport factor protein","RTRAF_HUMAN",0.0635416666666604
-0.106891666666671,13.2216857142857,-1.66242888403191,0.145918282586161,0.342467328148646,-6.151547290311,"FERM2_HUMAN",37,1.47311206288276,0.19114913190353,0.413338264627135,0.106891666666671,"Non-significant",0.383694388216513,"FERMT2","Fermitin family homolog 2","FERM2_HUMAN",-0.106891666666671
0.130875,14.2452857142857,3.49027264956236,0.0123196096994492,0.0797911900646216,-3.5838452129802,"SRSF1_HUMAN",21,-1.47271847744219,0.191251417319473,0.413355540668213,-0.130875,"Non-significant",0.383676236660852,"SRSF1","Serine/arginine-rich splicing factor 1","SRSF1_HUMAN",0.130875
0.234605833333331,7.21732714285714,1.47954120669738,0.187951746375313,0.397400161125978,-6.38898513361146,"VIR_HUMAN",25,-1.4726877728553,0.191259398997788,0.413355540668213,-0.234605833333331,"Non-significant",0.383676236660852,"VIRMA","Protein virilizer homolog","VIR_HUMAN",0.234605833333331
-0.0930666666666689,10.8523857142857,-1.47899950479917,0.188091591167735,0.397475642198379,-6.38966995653034,"CENPV_HUMAN",13,1.47193500277851,0.191455178855042,0.413626233506155,0.0930666666666689,"Non-significant",0.383391924687654,"CENPV","Centromere protein V","CENPV_HUMAN",-0.0930666666666689
0.0359833333333324,14.3221285714286,1.04589132311222,0.334685574982551,0.55692724505122,-6.89055837226985,"AP2B1_HUMAN",52,-1.47181274481317,0.191486993168382,0.413626233506155,-0.0359833333333324,"Non-significant",0.383391924687654,"AP2B1","AP-2 complex subunit beta","AP2B1_HUMAN",0.0359833333333324
-0.137829166666666,9.12549714285714,-1.50974866911256,0.18030420071314,0.388432530480892,-6.35061060634281,"COX18_HUMAN",6,1.47094190251452,0.191713748220928,0.413892076723824,0.137829166666666,"Non-significant",0.383112887365991,"COX18","Cytochrome c oxidase assembly protein COX18, mitochondrial","COX18_HUMAN",-0.137829166666666
0.0536425000000005,9.39910285714286,1.50771449967312,0.180809969680732,0.389107290982256,-6.35320606451538,"RBGP1_HUMAN",39,-1.47078902036491,0.191753582284955,0.413892076723824,-0.0536425000000005,"Non-significant",0.383112887365991,"RABGAP1","Rab GTPase-activating protein 1","RBGP1_HUMAN",0.0536425000000005
0.169007499999998,9.94287571428571,1.85945603482378,0.110756464291993,0.290192706927774,-5.88442326616358,"C1D_HUMAN",3,-1.47064411925217,0.191791343947809,0.413892076723824,-0.169007499999998,"Non-significant",0.383112887365991,"C1D","Nuclear nucleic acid-binding protein C1D","C1D_HUMAN",0.169007499999998
-0.189616666666669,9.07910428571429,-1.46728977886526,0.191138152668145,0.40009326373719,-6.40444412772023,"DHRS3_HUMAN",12,1.4702764890825,0.191887180436599,0.413892076723824,0.189616666666669,"Non-significant",0.383112887365991,"DHRS3","Short-chain dehydrogenase/reductase 3","DHRS3_HUMAN",-0.189616666666669
-0.0902816666666695,9.35264714285714,-1.64258789103774,0.150006000376723,0.349221918503758,-6.17785749427567,"T2FA_HUMAN",19,1.47026644140403,0.191889800361819,0.413892076723824,0.0902816666666695,"Non-significant",0.383112887365991,"GTF2F1","General transcription factor IIF subunit 1","T2FA_HUMAN",-0.0902816666666695
0.0421999999999993,11.7987142857143,1.13340578945286,0.298984516112098,0.521400613534863,-6.7979866044895,"UBP15_HUMAN",49,-1.47016100052913,0.191917295999121,0.413892076723824,-0.0421999999999993,"Non-significant",0.383112887365991,"USP15","Ubiquitin carboxyl-terminal hydrolase 15","UBP15_HUMAN",0.0421999999999993
0.259969999999997,8.15391428571429,1.48903603011555,0.18551614885162,0.395120229794166,-6.37696243568528,"RPC3_HUMAN",18,-1.46954602113527,0.192077735984542,0.414077603735463,-0.259969999999997,"Non-significant",0.382918258599626,"POLR3C","DNA-directed RNA polymerase III subunit RPC3","RPC3_HUMAN",0.259969999999997
-0.222366666666668,7.9973,-1.67390239728743,0.143603382215988,0.339000723762629,-6.13627792161222,"S2532_HUMAN",7,1.46943857782108,0.192105779290856,0.414077603735463,0.222366666666668,"Non-significant",0.382918258599626,"SLC25A32","Solute carrier family 25 member 32","S2532_HUMAN",-0.222366666666668
0.187641666666664,11.8162571428571,1.60262499940888,0.15857327091863,0.360446498547606,-6.23047018522447,"MIEN1_HUMAN",5,-1.46862266996956,0.192318859786735,0.414426377940864,-0.187641666666664,"Non-significant",0.382552609851682,"MIEN1","Migration and invasion enhancer 1","MIEN1_HUMAN",0.187641666666664
0.116276666666664,10.1396171428571,1.48105976816448,0.18756022970549,0.397400161125978,-6.38706472319312,"C4BPB_HUMAN",10,-1.46799369254172,0.192483271623089,0.414615651094485,-0.116276666666664,"Non-significant",0.382354307993056,"C4BPB","C4b-binding protein beta chain","C4BPB_HUMAN",0.116276666666664
0.635565833333334,5.64960714285714,1.4893834638791,0.185427582515182,0.395047746302112,-6.37652181370886,"GCNT4_HUMAN",5,-1.46755413871204,0.192598246370149,0.414615651094485,-0.635565833333334,"Non-significant",0.382354307993056,"GCNT4","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4","GCNT4_HUMAN",0.635565833333334
-0.0725150000000045,8.66575285714286,-1.35863612727536,0.221639575057522,0.438056396344227,-6.53869919403094,"WWC2_HUMAN",30,1.46748177464761,0.192617180850865,0.414615651094485,0.0725150000000045,"Non-significant",0.382354307993056,"WWC2","Protein WWC2","WWC2_HUMAN",-0.0725150000000045
-0.102350000000007,10.3722142857143,-1.40313656097159,0.208648897439183,0.423320541666896,-6.48435387908566,"MMS19_HUMAN",36,1.4672640822341,0.192674151752742,0.414615651094485,0.102350000000007,"Non-significant",0.382354307993056,"MMS19","MMS19 nucleotide excision repair protein homolog","MMS19_HUMAN",-0.102350000000007
-0.162366666666669,11.1096857142857,-1.73325535356977,0.132181733303995,0.322884542247263,-6.05667974386495,"RT28_HUMAN",8,1.46722559377009,0.192684225950238,0.414615651094485,0.162366666666669,"Non-significant",0.382354307993056,"MRPS28","Small ribosomal subunit protein bS1m","RT28_HUMAN",-0.162366666666669
-0.216393333333335,7.93742,-1.49162054862291,0.184858252289685,0.39414646617186,-6.37368354396005,"ARK2N_HUMAN",6,1.46702868745797,0.192735773011701,0.414615651094485,0.216393333333335,"Non-significant",0.382354307993056,"ARK2N","Protein ARK2N","ARK2N_HUMAN",-0.216393333333335
0.0522583333333326,10.5413285714286,1.26684291581099,0.250745803900569,0.4714957591314,-6.6477319363576,"2A5A_HUMAN",21,-1.46691417169173,0.192765757368932,0.414615651094485,-0.0522583333333326,"Non-significant",0.382354307993056,"PPP2R5A","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform","2A5A_HUMAN",0.0522583333333326
-0.337548333333332,7.42731857142857,-1.49940768485882,0.182889074077202,0.391137904891014,-6.363788180966,"RN146_HUMAN",4,1.46637687079859,0.192906499885541,0.414807991107962,0.337548333333332,"Non-significant",0.382152885695091,"RNF146","E3 ubiquitin-protein ligase RNF146","RN146_HUMAN",-0.337548333333332
0.163903333333332,7.62719571428571,1.47159008374853,0.190014072299318,0.39903448854128,-6.39902497032126,"RBM34_HUMAN",18,-1.46584326097702,0.193046369841351,0.414821797230143,-0.163903333333332,"Non-significant",0.382138431241395,"RBM34","RNA-binding protein 34","RBM34_HUMAN",0.163903333333332
0.0769416666666647,15.1847,1.4958641417781,0.183782724144415,0.392370776349527,-6.36829405921434,"RAB1B_HUMAN",15,-1.46583692884422,0.19304803018611,0.414821797230143,-0.0769416666666647,"Non-significant",0.382138431241395,"RAB1B","Ras-related protein Rab-1B","RAB1B_HUMAN",0.0769416666666647
-0.0762833333333344,12.6737428571429,-2.207842968218,0.067935714117341,0.218402122679992,-5.39422407883374,"TM10C_HUMAN",24,1.4656187900803,0.193105236305366,0.414821797230143,0.0762833333333344,"Non-significant",0.382138431241395,"TRMT10C","tRNA methyltransferase 10 homolog C","TM10C_HUMAN",-0.0762833333333344
-0.0533999999999999,13.3176857142857,-1.23879240318658,0.260287401193513,0.482657275486847,-6.68016724888029,"CZIB_HUMAN",10,1.46556935931995,0.193118201531242,0.414821797230143,0.0533999999999999,"Non-significant",0.382138431241395,"CZIB","CXXC motif containing zinc binding protein","CZIB_HUMAN",-0.0533999999999999
0.159870000000002,9.19078428571428,1.45326924675175,0.19484575888118,0.405389515839532,-6.42205913149506,"HYAL1_HUMAN",9,-1.46449872156389,0.193399217880553,0.415212903823553,-0.159870000000002,"Non-significant",0.381729158116527,"HYAL1","Hyaluronidase-1","HYAL1_HUMAN",0.159870000000002
0.238786666666664,8.22423285714286,1.47196752439862,0.189915702816925,0.39903448854128,-6.39854896355871,"BRAP_HUMAN",26,-1.46448425892236,0.193403016565097,0.415212903823553,-0.238786666666664,"Non-significant",0.381729158116527,"BRAP","BRCA1-associated protein","BRAP_HUMAN",0.238786666666664
0.122208333333335,12.3865,1.42834978935582,0.201598966877614,0.414848383215823,-6.45316136010093,"PGPI_HUMAN",7,-1.46361899037171,0.19363040950084,0.415590706318451,-0.122208333333335,"Non-significant",0.381334172952548,"PGPEP1","Pyroglutamyl-peptidase 1","PGPI_HUMAN",0.122208333333335
0.0909749999999949,12.0004857142857,1.3883289671621,0.21289303766179,0.428619790154127,-6.50253958182656,"TBC15_HUMAN",31,-1.46305919944928,0.19377765474645,0.415796332178273,-0.0909749999999949,"Non-significant",0.381119345985219,"TBC1D15","TBC1 domain family member 15","TBC15_HUMAN",0.0909749999999949
-0.257655000000002,9.01246857142857,-1.4729929961967,0.189648679261699,0.399018626813125,-6.39725540110806,"CDC26_HUMAN",4,1.46256014216827,0.193909012311509,0.415967767121531,0.257655000000002,"Non-significant",0.380940321064621,"CDC26","Anaphase-promoting complex subunit CDC26","CDC26_HUMAN",-0.257655000000002
0.10149083333333,9.60674142857143,1.54777532112618,0.171088993835979,0.376889460513053,-6.30180045278277,"PI3R4_HUMAN",45,-1.46163419153069,0.194152951603665,0.416158443069533,-0.10149083333333,"Non-significant",0.380741289926113,"PIK3R4","Phosphoinositide 3-kinase regulatory subunit 4","PI3R4_HUMAN",0.10149083333333
0.0602416666666645,15.8877571428571,1.89105878375468,0.105949941568615,0.283386293083757,-5.84073274301531,"MTP_HUMAN",57,-1.46158867680847,0.19416494966537,0.416158443069533,-0.0602416666666645,"Non-significant",0.380741289926113,"MTTP","Microsomal triglyceride transfer protein large subunit","MTP_HUMAN",0.0602416666666645
0.0312766666666668,8.93524571428571,0.964599526053878,0.370867703376436,0.588019546173348,-6.97184224530465,"MYCPP_HUMAN",47,-1.46126660704607,0.19424986957415,0.416158443069533,-0.0312766666666668,"Non-significant",0.380741289926113,"DENND4A","C-myc promoter-binding protein","MYCPP_HUMAN",0.0312766666666668
0.118166666666664,10.6916571428571,1.41762314786365,0.204571294334089,0.418380721854215,-6.46646635189835,"RNF5_HUMAN",5,-1.4611608600515,0.194277759310294,0.416158443069533,-0.118166666666664,"Non-significant",0.380741289926113,"RNF5","E3 ubiquitin-protein ligase RNF5","RNF5_HUMAN",0.118166666666664
-0.0752050000000004,8.96281571428571,-1.33348011338188,0.229300956647556,0.446827298115284,-6.56900313871906,"OTU6B_HUMAN",8,1.46104077763121,0.194309434371362,0.416158443069533,0.0752050000000004,"Non-significant",0.380741289926113,"OTUD6B","Deubiquitinase OTUD6B","OTU6B_HUMAN",-0.0752050000000004
0.0595833333333324,13.3715142857143,1.33729508115465,0.228124059550252,0.44541697210791,-6.56442742948782,"RANG_HUMAN",10,-1.46101549840261,0.194316103076733,0.416158443069533,-0.0595833333333324,"Non-significant",0.380741289926113,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN",0.0595833333333324
0.219686666666665,7.02808857142857,1.50639387914621,0.181139030615324,0.389703572469372,-6.35489022067084,"HELZ_HUMAN",36,-1.4608555677394,0.194358297981874,0.416158443069533,-0.219686666666665,"Non-significant",0.380741289926113,"HELZ","Probable helicase with zinc finger domain","HELZ_HUMAN",0.219686666666665
-1.8720175,7.19119571428571,-1.48435396952223,0.186713508587829,0.396550247430245,-6.38289558243103,"HAUS5_HUMAN",7,1.46057538877738,0.194432238747823,0.416206511069559,1.8720175,"Non-significant",0.380691130036303,"HAUS5","HAUS augmin-like complex subunit 5","HAUS5_HUMAN",-1.8720175
1.45872583333333,8.44317428571429,1.48276102867204,0.187122505568336,0.397005103171213,-6.38491215634937,"RASH_HUMAN",2,-1.4595188457275,0.1947113006183,0.416693524728017,-1.45872583333333,"Non-significant",0.380183248275002,"HRAS","GTPase HRas","RASH_HUMAN",1.45872583333333
-0.0577625000000044,9.93321285714286,-1.27917760766709,0.246647820460775,0.467335755458144,-6.63333394460596,"CHD4_HUMAN",71,1.45879796367291,0.194901918013395,0.41688756107897,0.0577625000000044,"Non-significant",0.379981062982019,"CHD4","Chromodomain-helicase-DNA-binding protein 4","CHD4_HUMAN",-0.0577625000000044
-0.0693583333333336,10.92,-1.40538072400983,0.208012421714529,0.42234725062008,-6.48158903668499,"WASC4_HUMAN",49,1.45871512199104,0.19492383427557,0.41688756107897,0.0693583333333336,"Non-significant",0.379981062982019,"WASHC4","WASH complex subunit 4","WASC4_HUMAN",-0.0693583333333336
0.0549833333333254,12.2658857142857,1.22959651280324,0.263483436775549,0.485473817376468,-6.69070583034138,"RFA2_HUMAN",7,-1.45859092018427,0.194956696879686,0.41688756107897,-0.0549833333333254,"Non-significant",0.379981062982019,"RPA2","Replication protein A 32 kDa subunit","RFA2_HUMAN",0.0549833333333254
0.0676749999999995,11.7753714285714,1.32560040525516,0.231748966401769,0.450186708826124,-6.57843122946826,"SON_HUMAN",56,-1.45826932194179,0.195041812513631,0.416959262244824,-0.0676749999999995,"Non-significant",0.379906374394422,"SON","Protein SON","SON_HUMAN",0.0676749999999995
0.164173333333329,9.66064,1.45116435575469,0.195408057143427,0.406245711391543,-6.42469653382376,"ADCY9_HUMAN",26,-1.4579691174278,0.19512129702227,0.417018890489425,-0.164173333333329,"Non-significant",0.379844271526247,"ADCY9","Adenylate cyclase type 9","ADCY9_HUMAN",0.164173333333329
0.184014166666666,9.54146428571429,1.76188329465207,0.126992021961529,0.315224612759976,-6.01794314646762,"OGFD2_HUMAN",11,-1.45748092450025,0.195250618834757,0.417131002077682,-0.184014166666666,"Non-significant",0.379727531250034,"OGFOD2","2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2","OGFD2_HUMAN",0.184014166666666
0.15378333333333,12.6902428571429,1.44756029393322,0.19637430533839,0.407834920362334,-6.42920801965074,"NUCKS_HUMAN",8,-1.45738150202847,0.195276965466034,0.417131002077682,-0.15378333333333,"Non-significant",0.379727531250034,"NUCKS1","Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1","NUCKS_HUMAN",0.15378333333333
1.46858666666667,7.58747571428571,1.48045795150132,0.187715300210753,0.397400161125978,-6.38782590743459,"DOC11_HUMAN",25,-1.45680199828305,0.195430597547899,0.417348882425275,-1.46858666666667,"Non-significant",0.379500745112747,"DOCK11","Dedicator of cytokinesis protein 11","DOC11_HUMAN",1.46858666666667
0.0442249999999991,13.5272714285714,1.35159988335031,0.223759047844857,0.440810232446984,-6.54720639151845,"GFPT1_HUMAN",44,-1.45624628464413,0.195578027668192,0.4174958644093,-0.0442249999999991,"Non-significant",0.379347822151915,"GFPT1","Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1","GFPT1_HUMAN",0.0442249999999991
0.122791666666663,10.5399,1.47035763844039,0.190335602744555,0.399398410432046,-6.40057885243173,"SPT4H_HUMAN",6,-1.45615322425164,0.195602726527034,0.4174958644093,-0.122791666666663,"Non-significant",0.379347822151915,"SUPT4H1","Transcription elongation factor SPT4","SPT4H_HUMAN",0.122791666666663
0.313140833333333,7.76649428571429,1.47108689045661,0.190145288886967,0.39913820452936,-6.39965947808122,"CDK4_HUMAN",7,-1.45499523901554,0.195910305066315,0.418041973561517,-0.313140833333333,"Non-significant",0.378780110638876,"CDK4","Cyclin-dependent kinase 4","CDK4_HUMAN",0.313140833333333
-1.141725,6.68912571428571,-1.48088797507701,0.187604483656832,0.397400161125978,-6.38728202393926,"KIFC3_HUMAN",20,1.4546758888315,0.195995208002366,0.418112764920329,1.141725,"Non-significant",0.37870657330145,"KIFC3","Kinesin-like protein KIFC3","KIFC3_HUMAN",-1.141725
-0.0998983333333339,9.29990857142857,-1.50490553360538,0.181510551415395,0.39004784160195,-6.35678745584134,"TMM65_HUMAN",8,1.45352279189273,0.196302055446578,0.418622773286355,0.0998983333333339,"Non-significant",0.378177149519609,"TMEM65","Transmembrane protein 65","TMM65_HUMAN",-0.0998983333333339
0.0687916666666677,14.3494428571429,1.98153763376851,0.0933056038408882,0.261962207657485,-5.71462256679474,"CAZA1_HUMAN",12,-1.45338834596516,0.196337861379262,0.418622773286355,-0.0687916666666677,"Non-significant",0.378177149519609,"CAPZA1","F-actin-capping protein subunit alpha-1","CAZA1_HUMAN",0.0687916666666677
-0.908006666666667,6.95953571428571,-1.47712364010611,0.18857660475577,0.397980338444096,-6.39204051338716,"MFS12_HUMAN",4,1.45168661122476,0.196791593200257,0.419479548480401,0.908006666666667,"Non-significant",0.377289208133548,"MFSD12","Major facilitator superfamily domain-containing protein 12","MFS12_HUMAN",-0.908006666666667
0.59292583333333,6.33430142857143,1.47223656277831,0.189845614094457,0.39903448854128,-6.3982096318571,"DTX2_HUMAN",7,-1.45102527271989,0.196968186551906,0.419745281281058,-0.59292583333333,"Non-significant",0.377014177441533,"DTX2","Probable E3 ubiquitin-protein ligase DTX2","DTX2_HUMAN",0.59292583333333
0.0804616666666647,9.14798142857143,1.5167631079863,0.178570239616149,0.386137840240056,-6.34164836630293,"WDR3_HUMAN",32,-1.45003661893721,0.197232454051448,0.420107424909545,-0.0804616666666647,"Non-significant",0.37663964274492,"WDR3","WD repeat-containing protein 3","WDR3_HUMAN",0.0804616666666647
0.0954999999999977,9.49015142857143,1.42361701696037,0.202905512520077,0.416476703326507,-6.45903798939417,"ZCH18_HUMAN",24,-1.44981628168701,0.197291394891856,0.420107424909545,-0.0954999999999977,"Non-significant",0.37663964274492,"ZC3H18","Zinc finger CCCH domain-containing protein 18","ZCH18_HUMAN",0.0954999999999977
0.245340833333329,7.42673142857143,1.49036451369282,0.185177708973624,0.39461940986918,-6.37527736703933,"PEX2_HUMAN",6,-1.44980636738598,0.197294047378032,0.420107424909545,-0.245340833333329,"Non-significant",0.37663964274492,"PEX2","Peroxisome biogenesis factor 2","PEX2_HUMAN",0.245340833333329
0.345366666666664,7.10422571428571,1.47192038599894,0.189927985569456,0.39903448854128,-6.39860841503754,"NDEL1_HUMAN",9,-1.44958343220568,0.197353700471701,0.420123771638862,-0.345366666666664,"Non-significant",0.37662274431418,"NDEL1","Nuclear distribution protein nudE-like 1","NDEL1_HUMAN",0.345366666666664
-0.548621666666668,5.68774857142857,-1.47277982069989,0.18970415966971,0.399018626813125,-6.39752434294911,"SNX25_HUMAN",9,1.44914691014121,0.197470553487398,0.420261844086003,0.548621666666668,"Non-significant",0.376480038153309,"SNX25","Sorting nexin-25","SNX25_HUMAN",-0.548621666666668
0.0705583333333326,12.1358857142857,1.47949535086637,0.187963580708555,0.397400161125978,-6.38904310946137,"CELF1_HUMAN",14,-1.4488123146542,0.19756016493722,0.420341882913279,-0.0705583333333326,"Non-significant",0.376397334686711,"CELF1","CUGBP Elav-like family member 1","CELF1_HUMAN",0.0705583333333326
0.128831666666667,8.64249142857143,1.50816971859011,0.180696671070898,0.389070642585527,-6.35262537691653,"WDR59_HUMAN",38,-1.44792996647364,0.197796655775665,0.420734307535448,-0.128831666666667,"Non-significant",0.375992073279306,"WDR59","GATOR2 complex protein WDR59","WDR59_HUMAN",0.128831666666667
0.233959166666665,6.75256428571429,1.45513413971824,0.194348816591713,0.404668079472131,-6.41972088094989,"ARG28_HUMAN",17,-1.44654705437347,0.19816783586676,0.42089214451051,-0.233959166666665,"Non-significant",0.375829179805731,"ARHGEF28","Rho guanine nucleotide exchange factor 28","ARG28_HUMAN",0.233959166666665
-0.142839166666663,10.1802442857143,-2.5245774693459,0.0437838248953102,0.169170485960226,-4.9400780499353,"RT18B_HUMAN",12,1.4465031804004,0.198179622363335,0.42089214451051,0.142839166666663,"Non-significant",0.375829179805731,"MRPS18B","Small ribosomal subunit protein mS40","RT18B_HUMAN",-0.142839166666663
-0.0770391666666672,10.1084442857143,-1.82464290825202,0.116300712170488,0.299286859258038,-5.93231125419667,"RABE2_HUMAN",29,1.44647105319387,0.198188253567407,0.42089214451051,0.0770391666666672,"Non-significant",0.375829179805731,"RABEP2","Rab GTPase-binding effector protein 2","RABE2_HUMAN",-0.0770391666666672
0.0275249999999954,15.3609285714286,0.959224062625442,0.373364726481177,0.590424583925335,-6.9770482437799,"SSDH_HUMAN",29,-1.44636323269828,0.198217222851816,0.42089214451051,-0.0275249999999954,"Non-significant",0.375829179805731,"ALDH5A1","Succinate-semialdehyde dehydrogenase, mitochondrial","SSDH_HUMAN",0.0275249999999954
0.926361666666666,7.40567285714286,1.47366624988099,0.189473558671166,0.399018626813125,-6.39640590299536,"MED30_HUMAN",4,-1.44629968079655,0.198234299850899,0.42089214451051,-0.926361666666666,"Non-significant",0.375829179805731,"MED30","Mediator of RNA polymerase II transcription subunit 30","MED30_HUMAN",0.926361666666666
0.0633083333333317,11.0859428571429,1.64194407371876,0.150140458841531,0.349434301415518,-6.17870917819092,"ATLA2_HUMAN",26,-1.44618730058229,0.19826450080464,0.42089214451051,-0.0633083333333317,"Non-significant",0.375829179805731,"ATL2","Atlastin-2","ATLA2_HUMAN",0.0633083333333317
-0.0781916666666689,11.0659857142857,-1.34230205129232,0.226587626444841,0.444109550085755,-6.55841111894219,"MSS4_HUMAN",6,1.44613422780749,0.198278765008803,0.42089214451051,0.0781916666666689,"Non-significant",0.375829179805731,"RABIF","Guanine nucleotide exchange factor MSS4","MSS4_HUMAN",-0.0781916666666689
0.320258333333331,7.22303142857143,1.462741156028,0.192333813856085,0.401714268061689,-6.41016788265718,"4ET_HUMAN",19,-1.44610199450947,0.198287428714094,0.42089214451051,-0.320258333333331,"Non-significant",0.375829179805731,"EIF4ENIF1","Eukaryotic translation initiation factor 4E transporter","4ET_HUMAN",0.320258333333331
0.0697583333333345,13.4912285714286,2.42725227457745,0.0500685498214284,0.183135210992811,-5.07986694600848,"AGT2_HUMAN",31,-1.44541300559244,0.198472699564402,0.421132245286397,-0.0697583333333345,"Non-significant",0.375581504213057,"AGXT2","Alanine--glyoxylate aminotransferase 2, mitochondrial","AGT2_HUMAN",0.0697583333333345
-0.684753333333336,6.37589571428571,-1.46738664439189,0.191112765063216,0.40009326373719,-6.40432214379342,"NEUL4_HUMAN",12,1.44529389427734,0.198504745087365,0.421132245286397,0.684753333333336,"Non-significant",0.375581504213057,"NEURL4","Neuralized-like protein 4","NEUL4_HUMAN",-0.684753333333336
0.544822499999996,5.94379714285714,1.46476572823444,0.191800781453223,0.401223011513045,-6.40762132501484,"NEK4_HUMAN",13,-1.44435222071525,0.198758259598025,0.421509787847632,-0.544822499999996,"Non-significant",0.375192336202081,"NEK4","Serine/threonine-protein kinase Nek4","NEK4_HUMAN",0.544822499999996
0.622968333333333,6.85536857142857,1.48040113451929,0.187729946405617,0.397400161125978,-6.38789776257646,"FKRP_HUMAN",9,-1.44424553959356,0.198786998796879,0.421509787847632,-0.622968333333333,"Non-significant",0.375192336202081,"FKRP","Ribitol 5-phosphate transferase FKRP","FKRP_HUMAN",0.622968333333333
0.099830833333332,9.23471285714286,1.64844896858181,0.148787218344801,0.347284749027152,-6.17009809649687,"RFC3_HUMAN",20,-1.44345932626172,0.19899891780198,0.421848479568162,-0.099830833333332,"Non-significant",0.374843511843837,"RFC3","Replication factor C subunit 3","RFC3_HUMAN",0.099830833333332
0.0697266666666678,10.0387171428571,1.31282610839597,0.235767042341659,0.454171831088568,-6.59364943473187,"ASURF_HUMAN",5,-1.44254648552053,0.19924522986773,0.422039220352876,-0.0697266666666678,"Non-significant",0.374647187921369,"ASDURF","ASNSD1 upstream open reading frame protein","ASURF_HUMAN",0.0697266666666678
-0.117438333333334,9.06583571428571,-1.42174387520823,0.203424750953899,0.417118787914857,-6.46136112881118,"MTG1_HUMAN",14,1.44228581520215,0.199315618200872,0.422039220352876,0.117438333333334,"Non-significant",0.374647187921369,"MTG1","Mitochondrial ribosome-associated GTPase 1","MTG1_HUMAN",-0.117438333333334
0.0770166666666636,10.9086428571429,1.34958170200398,0.224370315074014,0.441476450034872,-6.54964206127771,"EIPR1_HUMAN",14,-1.44207297739468,0.199373107411738,0.422039220352876,-0.0770166666666636,"Non-significant",0.374647187921369,"EIPR1","EARP and GARP complex-interacting protein 1","EIPR1_HUMAN",0.0770166666666636
0.07625833333333,13.9253428571429,1.57678248996148,0.164358428990907,0.3682295471612,-6.26420914924602,"PLAK_HUMAN",41,-1.44202427005459,0.199386265807419,0.422039220352876,-0.07625833333333,"Non-significant",0.374647187921369,"JUP","Junction plakoglobin","PLAK_HUMAN",0.07625833333333
