"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BM2"
-0.318815,6.4559075,-0.980907476335309,0.358451813733322,0.598645135499909,-6.80689962908959,"SDCG8_HUMAN",14,1.00715813867157,0.34484380666394,0.587380612454598,0.318815,"Non-significant",0.231080392241106,"SDCCAG8","Serologically defined colon cancer antigen 8","SDCG8_HUMAN",-0.318815
-0.0710750000000004,10.6085875,-0.974068216739366,0.361614294221993,0.601443444671157,-6.81358863705673,"PLIN5_HUMAN",20,1.00704697534148,0.344893892869075,0.587380612454598,0.0710750000000004,"Non-significant",0.231080392241106,"PLIN5","Perilipin-5","PLIN5_HUMAN",-0.0710750000000004
0.107425000000001,8.9452625,0.980731446745275,0.358532943527212,0.598645135499909,-6.80707223968705,"TLE4_HUMAN",17,-1.00699009051754,0.344919525293539,0.587380612454598,-0.107425000000001,"Non-significant",0.231080392241106,"TLE4","Transducin-like enhancer protein 4","TLE4_HUMAN",0.107425000000001
-0.0699300000000029,9.56453,-0.984638727669175,0.356735437236866,0.597327842007318,-6.80323529392991,"CDK2_HUMAN",16,1.00602992440568,0.345352399431009,0.587989018520591,0.0699300000000029,"Non-significant",0.230630784877001,"CDK2","Cyclin-dependent kinase 2","CDK2_HUMAN",-0.0699300000000029
-0.0507250000000017,11.5336625,-1.04719957133153,0.328893936886099,0.571365224537452,-6.74024425356619,"RNT2_HUMAN",12,1.00587953379277,0.345420238252643,0.587989018520591,0.0507250000000017,"Non-significant",0.230630784877001,"RNASET2","Ribonuclease T2","RNT2_HUMAN",-0.0507250000000017
-0.135804999999998,7.0042375,-0.977607195679121,0.359975212885471,0.599690468448504,-6.8101318726557,"PTN21_HUMAN",19,1.00563974452545,0.3455284245889,0.588051074274404,0.135804999999998,"Non-significant",0.230584952304384,"PTPN21","Tyrosine-protein phosphatase non-receptor type 21","PTN21_HUMAN",-0.135804999999998
0.0380749999999974,10.04733,0.99735919260434,0.350931471832805,0.59262219748568,-6.79066356928832,"RCC1L_HUMAN",16,-1.00511567628673,0.345764960503103,0.588331495683778,-0.0380749999999974,"Non-significant",0.230377901509659,"RCC1L","RCC1-like G exchanging factor-like protein","RCC1L_HUMAN",0.0380749999999974
0.139922500000001,9.82253375,1.00755258752316,0.346333385168197,0.588321817573327,-6.78050139532682,"SYF2_HUMAN",8,-1.00459551119352,0.345999857841777,0.588576730970459,-0.139922500000001,"Non-significant",0.230196911469989,"SYF2","Pre-mRNA-splicing factor SYF2","SYF2_HUMAN",0.139922500000001
0.063419999999998,7.975565,0.990036278696586,0.354263740901589,0.59525602539685,-6.79791581382226,"KRIT1_HUMAN",15,-1.00447858468869,0.346052676662309,0.588576730970459,-0.063419999999998,"Non-significant",0.230196911469989,"KRIT1","Krev interaction trapped protein 1","KRIT1_HUMAN",0.063419999999998
0.578952500000001,7.28472375,0.977824126040164,0.359874926566299,0.599645253656609,-6.80991966998002,"STRAA_HUMAN",12,-1.0042881316559,0.346138722644962,0.588600964165817,-0.578952500000001,"Non-significant",0.230179030833841,"STRADA","STE20-related kinase adapter protein alpha","STRAA_HUMAN",0.578952500000001
0.179235,7.054365,1.01121890824022,0.344691036676574,0.586625932878255,-6.77682730367859,"ADPRM_HUMAN",6,-1.00390503683603,0.346311853285114,0.588607366323762,-0.179235,"Non-significant",0.230174307078842,"ADPRM","Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase","ADPRM_HUMAN",0.179235
0.0359999999999978,12.5161,1.04205307711331,0.331117928222181,0.573891073058232,-6.74553487532718,"CASP3_HUMAN",14,-1.00385169072026,0.346335967077603,0.588607366323762,-0.0359999999999978,"Non-significant",0.230174307078842,"CASP3","Caspase-3","CASP3_HUMAN",0.0359999999999978
0.0590099999999971,9.0850675,0.944859826052367,0.375360008509459,0.613040798534709,-6.84174918068334,"ADNP_HUMAN",42,-1.0036646065814,0.346420544032942,0.588607366323762,-0.0590099999999971,"Non-significant",0.230174307078842,"ADNP","Activity-dependent neuroprotector homeobox protein","ADNP_HUMAN",0.0590099999999971
0.027000000000001,10.32485,0.902152299738653,0.396160472274321,0.629769934400792,-6.88171532154956,"LPIN2_HUMAN",24,-1.0036443929519,0.34642968315591,0.588607366323762,-0.027000000000001,"Non-significant",0.230174307078842,"LPIN2","Phosphatidate phosphatase LPIN2","LPIN2_HUMAN",0.027000000000001
0.2039925,7.55724375,0.995266391404105,0.351881316299639,0.593455897459518,-6.79274030420379,"NSA2_HUMAN",7,-1.00324375422117,0.346610860874712,0.588729244377754,-0.2039925,"Non-significant",0.230084390625006,"NSA2","Ribosome biogenesis protein NSA2 homolog","NSA2_HUMAN",0.2039925
0.0805500000000023,11.096825,1.19192651187241,0.271102116586121,0.514126621666247,-6.58394447093432,"KAPCA_HUMAN",6,-1.00316793160238,0.346645157734762,0.588729244377754,-0.0805500000000023,"Non-significant",0.230084390625006,"PRKACA","cAMP-dependent protein kinase catalytic subunit alpha","KAPCA_HUMAN",0.0805500000000023
-0.0594649999999994,9.52429,-0.983698591736467,0.357167304415948,0.597562767673866,-6.80415956856834,"STK3_HUMAN",16,1.00291181572089,0.346761025956808,0.588729244377754,0.0594649999999994,"Non-significant",0.230084390625006,"STK3","Serine/threonine-protein kinase 3","STK3_HUMAN",-0.0594649999999994
0.0676050000000004,9.60441,1.20387159770007,0.266732070547599,0.510591869602178,-6.57042660859791,"RAB7L_HUMAN",7,-1.0028507196614,0.346788670541617,0.588729244377754,-0.0676050000000004,"Non-significant",0.230084390625006,"RAB29","Ras-related protein Rab-7L1","RAB7L_HUMAN",0.0676050000000004
-0.0845999999999991,7.9234875,-1.16415815848948,0.281491958998632,0.524698521701743,-6.61501834959262,"PPTC7_HUMAN",6,1.00235302180307,0.347013930624601,0.588989690116041,0.0845999999999991,"Non-significant",0.229892307190658,"PPTC7","Protein phosphatase PTC7 homolog","PPTC7_HUMAN",-0.0845999999999991
0.0708600000000033,8.19102,0.97125950774676,0.362919204116846,0.602635534808568,-6.81632526059755,"TDIF2_HUMAN",19,-1.00196829178977,0.347188137985495,0.589098424200801,-0.0708600000000033,"Non-significant",0.229812138971377,"DNTTIP2","Deoxynucleotidyltransferase terminal-interacting protein 2","TDIF2_HUMAN",0.0708600000000033
0.0438924999999983,10.00202875,0.921228970834763,0.38676605307937,0.622195467650054,-6.8640430638491,"PKN2_HUMAN",40,-1.00189416444089,0.347221710873173,0.589098424200801,-0.0438924999999983,"Non-significant",0.229812138971377,"PKN2","Serine/threonine-protein kinase N2","PKN2_HUMAN",0.0438924999999983
0.0866349999999994,9.23538,1.05801762724051,0.324257547986388,0.567060907925819,-6.72906098271317,"TMM65_HUMAN",8,-1.00140642369459,0.347442674833172,0.589351344564937,-0.0866349999999994,"Non-significant",0.229625721318112,"TMEM65","Transmembrane protein 65","TMM65_HUMAN",0.0866349999999994
0.42656,6.77573,0.979950430405803,0.358893073743367,0.598983187815171,-6.80783780130361,"RNH1_HUMAN",6,-1.00105660345105,0.347601222340478,0.589498307974191,-0.42656,"Non-significant",0.229517437114315,"RNASEH1","Ribonuclease H1","RNH1_HUMAN",0.42656
-0.0758500000000026,13.134125,-1.39630545629682,0.204174406168996,0.441935888794267,-6.34107970768024,"NDUS6_HUMAN",5,1.00077113231301,0.347730646320818,0.589595830100944,0.0758500000000026,"Non-significant",0.229445596673011,"NDUFS6","NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial","NDUS6_HUMAN",-0.0758500000000026
0.125362499999998,8.44655875,1.02555482949084,0.338327309972482,0.58073854421156,-6.7623652408434,"COPRS_HUMAN",7,-1.00020351609783,0.347988096195877,0.58976359445893,-0.125362499999998,"Non-significant",0.229322039538676,"COPRS","Coordinator of PRMT5 and differentiation stimulator","COPRS_HUMAN",0.125362499999998
-0.0716900000000003,9.046585,-0.957898833306964,0.369175675441931,0.607000037559757,-6.8292597695866,"IRS1_HUMAN",28,1.00012692869938,0.348022844621316,0.58976359445893,0.0716900000000003,"Non-significant",0.229322039538676,"IRS1","Insulin receptor substrate 1","IRS1_HUMAN",-0.0716900000000003
-0.0486525000000011,9.66562125,-1.34876006947556,0.218306552738359,0.459127018817103,-6.39966383744125,"HINT3_HUMAN",8,1.00007719685196,0.348045409855123,0.58976359445893,0.0486525000000011,"Non-significant",0.229322039538676,"HINT3","Adenosine 5'-monophosphoramidase HINT3","HINT3_HUMAN",-0.0486525000000011
0.0753749999999993,10.3975875,1.02889659000964,0.336857179028548,0.578997649061761,-6.75897228670029,"PPIG_HUMAN",10,-0.999836934003002,0.348154442071647,0.58982643440863,-0.0753749999999993,"Non-significant",0.229275767456418,"PPIG","Peptidyl-prolyl cis-trans isomerase G","PPIG_HUMAN",0.0753749999999993
-0.0351999999999997,13.527125,-0.995023147392026,0.351991844293116,0.593455897459518,-6.79298146672423,"NEUR1_HUMAN",16,0.999630006572068,0.348248367542075,0.589863660559903,0.0351999999999997,"Non-significant",0.229248358373041,"NEU1","Sialidase-1","NEUR1_HUMAN",-0.0351999999999997
-0.328939999999999,7.2703125,-0.991571171341716,0.353563280820081,0.594932630575333,-6.79639908918311,"PPM1K_HUMAN",4,0.999106996429294,0.348485851279217,0.590098957567452,0.328939999999999,"Non-significant",0.229075152558261,"PPM1K","Protein phosphatase Mn(2+)-dependent 1K","PPM1K_HUMAN",-0.328939999999999
0.0864550000000008,8.5965875,1.05540981012694,0.325370437854912,0.567898119557591,-6.73176452767761,"PRCC_HUMAN",8,-0.998996870656381,0.34853587202149,0.590098957567452,-0.0864550000000008,"Non-significant",0.229075152558261,"PRCC","Proline-rich protein PRCC","PRCC_HUMAN",0.0864550000000008
0.159779999999998,8.205455,0.978211373043268,0.359695956483944,0.599590779027119,-6.80954077301617,"MID51_HUMAN",12,-0.998848601859923,0.348603226579553,0.590098957567452,-0.159779999999998,"Non-significant",0.229075152558261,"MIEF1","Mitochondrial dynamics protein MIEF1","MID51_HUMAN",0.159779999999998
0.0337500000000013,11.455725,0.878373735366453,0.408104039574978,0.641172272218411,-6.90332991557797,"AT131_HUMAN",49,-0.998411338546904,0.34880192174379,0.59031340926003,-0.0337500000000013,"Non-significant",0.228917351453556,"ATP13A1","Endoplasmic reticulum transmembrane helix translocase","AT131_HUMAN",0.0337500000000013
-0.280375000000001,13.1480125,-0.97641073672076,0.360528716900979,0.600246633053254,-6.8113016096553,"CYTA_HUMAN",9,0.998104498708516,0.348941403494041,0.590427580153592,0.280375000000001,"Non-significant",0.228833363873441,"CSTA","Cystatin-A","CYTA_HUMAN",-0.280375000000001
0.105574999999998,9.724475,1.42131741686146,0.197069652008545,0.434762380830477,-6.30979450782153,"RBX2_HUMAN",3,-0.997807609206116,0.349076402755437,0.590534120880948,-0.105574999999998,"Non-significant",0.228755003923116,"RNF7","RING-box protein 2","RBX2_HUMAN",0.105574999999998
-0.0511499999999963,13.595525,-1.06376858040718,0.321813998046963,0.564689887840111,-6.72308174309905,"PPIF_HUMAN",11,0.996856942790332,0.349508951562769,0.591143879701171,0.0511499999999963,"Non-significant",0.228306802443037,"PPIF","Peptidyl-prolyl cis-trans isomerase F, mitochondrial","PPIF_HUMAN",-0.0511499999999963
0.0500000000000043,14.37255,0.989589349299702,0.354467901288211,0.595309039657819,-6.7983571178103,"SET_HUMAN",15,-0.996461079279758,0.349689188648236,0.59132672618363,-0.0500000000000043,"Non-significant",0.228172491757249,"SET","Protein SET","SET_HUMAN",0.0500000000000043
0.3545625,6.01941375,1.00421330603622,0.347834513702193,0.589649988281757,-6.78383902362925,"AFF4_HUMAN",2,-0.996152396706808,0.349829781542767,0.591442472486617,-0.3545625,"Non-significant",0.228087491267035,"AFF4","AF4/FMR2 family member 4","AFF4_HUMAN",0.3545625
-0.087410000000002,9.1570775,-0.979057301655582,0.359305239099642,0.59918314689562,-6.80871268610986,"DAPK2_HUMAN",14,0.995821490678033,0.349980544418922,0.591575361473468,0.087410000000002,"Non-significant",0.227989922232518,"DAPK2","Death-associated protein kinase 2","DAPK2_HUMAN",-0.087410000000002
-0.0572749999999989,11.0063875,-1.11646543820384,0.300102290135782,0.543699132493511,-6.66721164824412,"TACAN_HUMAN",9,0.995395833098754,0.350174549837779,0.591781273875513,0.0572749999999989,"Non-significant",0.227838781624193,"TMEM120A","Ion channel TACAN","TACAN_HUMAN",-0.0572749999999989
-0.148309999999997,8.78799,-1.23748924204437,0.254749466604262,0.498909729388854,-6.53190709032378,"CLD3_HUMAN",2,0.994798996039845,0.350446713732187,0.592119158939915,0.148309999999997,"Non-significant",0.227590886414589,"CLDN3","Claudin-3","CLD3_HUMAN",-0.148309999999997
-0.1259125,6.64320375,-0.964968315134316,0.365855082840417,0.604937468561061,-6.82243296589229,"DAPK1_HUMAN",22,0.994536498130191,0.350566466744101,0.592191376123356,0.1259125,"Non-significant",0.227537921379867,"DAPK1","Death-associated protein kinase 1","DAPK1_HUMAN",-0.1259125
-0.1660375,8.22832875,-1.04937648195098,0.327956769837749,0.570856407406545,-6.73800061763709,"HERP2_HUMAN",4,0.994388654202651,0.350633927751009,0.592191376123356,0.1660375,"Non-significant",0.227537921379867,"HERPUD2","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein","HERP2_HUMAN",-0.1660375
-0.0244250000000008,12.7825125,-0.84450586624896,0.425563032427744,0.654289137968887,-6.93330875989677,"ACSF3_HUMAN",31,0.994181115063599,0.350728644367419,0.592229336050278,0.0244250000000008,"Non-significant",0.227510083658638,"ACSF3","Malonate--CoA ligase ACSF3, mitochondrial","ACSF3_HUMAN",-0.0244250000000008
-0.338302500000001,6.28518875,-0.979410404390473,0.359142244237416,0.59918314689562,-6.8083668690178,"E41L3_HUMAN",5,0.993519525751928,0.351030710832984,0.592548034128646,0.338302500000001,"Non-significant",0.227276438378689,"EPB41L3","Band 4.1-like protein 3","E41L3_HUMAN",-0.338302500000001
-0.455855000000001,6.6934525,-0.968160602351598,0.364363102579512,0.603932210866728,-6.81933759576314,"TLK1_HUMAN",10,0.993423860361372,0.351074405910556,0.592548034128646,0.455855000000001,"Non-significant",0.227276438378689,"TLK1","Serine/threonine-protein kinase tousled-like 1","TLK1_HUMAN",-0.455855000000001
-0.687167500000001,6.29839875,-0.967258629791678,0.36478418741356,0.604385765645992,-6.82021298144821,"PGPS1_HUMAN",10,0.993292915192371,0.351134221736638,0.592548034128646,0.687167500000001,"Non-significant",0.227276438378689,"PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial","PGPS1_HUMAN",-0.687167500000001
-0.0264750000000031,15.2651375,-0.957186355552497,0.369511595861003,0.607187024026559,-6.82994563972326,"PSB1_HUMAN",18,0.993008575439805,0.351264135126704,0.592645272642256,0.0264750000000031,"Non-significant",0.227205175488926,"PSMB1","Proteasome subunit beta type-1","PSB1_HUMAN",-0.0264750000000031
0.0745249999999995,10.6227375,0.955518614222176,0.370298811175513,0.607582281059904,-6.83154955584278,"LRP5_HUMAN",24,-0.992645282414896,0.351430175334184,0.592803410985522,-0.0745249999999995,"Non-significant",0.227089306094976,"LRP5","Low-density lipoprotein receptor-related protein 5","LRP5_HUMAN",0.0745249999999995
-0.0681074999999964,9.99934625,-1.0337802953832,0.334717714868301,0.577244186190807,-6.75399904212956,"IF3M_HUMAN",10,0.99226338310872,0.351604784073654,0.592975934959024,0.0681074999999964,"Non-significant",0.22696293146976,"MTIF3","Translation initiation factor IF-3, mitochondrial","IF3M_HUMAN",-0.0681074999999964
-0.0513999999999974,12.419275,-0.99445231852286,0.352251329231278,0.593455897459518,-6.79354723563865,"PPCT_HUMAN",14,0.991793113776842,0.351819887687399,0.59321666788591,0.0513999999999974,"Non-significant",0.226786654897231,"PCTP","Phosphatidylcholine transfer protein","PPCT_HUMAN",-0.0513999999999974
0.0318499999999986,11.597575,0.906258131309784,0.394124441426413,0.627720907364707,-6.87793652464967,"API5_HUMAN",25,-0.991026101548873,0.352170938754455,0.593686480754477,-0.0318499999999986,"Non-significant",0.226442840581403,"API5","Apoptosis inhibitor 5","API5_HUMAN",0.0318499999999986
0.1234275,7.59231375,0.959607104996438,0.368371199057406,0.606426288424144,-6.82761368783373,"HIRA_HUMAN",26,-0.990740157157507,0.352301880063435,0.59375623419567,-0.1234275,"Non-significant",0.226391817430126,"HIRA","Protein HIRA","HIRA_HUMAN",0.1234275
-0.553577499999999,5.96678375,-0.96497812207981,0.365850492258066,0.604937468561061,-6.82242346872873,"SOS2_HUMAN",10,0.990619441658879,0.352357169963642,0.59375623419567,0.553577499999999,"Non-significant",0.226391817430126,"SOS2","Son of sevenless homolog 2","SOS2_HUMAN",-0.553577499999999
0.119210000000001,7.158635,0.965519707164931,0.36559704699,0.604754760133983,-6.82189887590925,"WDR35_HUMAN",16,-0.990254880252974,0.352524185962236,0.593872157298697,-0.119210000000001,"Non-significant",0.226307035414993,"WDR35","WD repeat-containing protein 35","WDR35_HUMAN",0.119210000000001
-0.0958000000000006,10.445975,-0.980416543023799,0.358678113743989,0.59874631978685,-6.80738096811262,"MCL1_HUMAN",12,0.990023723642078,0.352630116723437,0.593872157298697,0.0958000000000006,"Non-significant",0.226307035414993,"MCL1","Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1_HUMAN",-0.0958000000000006
-0.0473900000000009,7.401575,-0.90598638176942,0.394258959748826,0.627720907364707,-6.87818705037365,"PCNT_HUMAN",87,0.989994989209927,0.352643286378392,0.593872157298697,0.0473900000000009,"Non-significant",0.226307035414993,"PCNT","Pericentrin","PCNT_HUMAN",-0.0473900000000009
0.6146375,6.04549875,0.962918955611343,0.366815339090588,0.605486454664882,-6.82441595931195,"ABCA3_HUMAN",10,-0.98868836000549,0.353242541574882,0.594678684926358,-0.6146375,"Non-significant",0.225717627642915,"ABCA3","Phospholipid-transporting ATPase ABCA3","ABCA3_HUMAN",0.6146375
0.230525,7.6490975,0.963004236830588,0.366775341216216,0.605486454664882,-6.82433350459225,"BRD2_HUMAN",15,-0.98863444709226,0.353267284165816,0.594678684926358,-0.230525,"Non-significant",0.225717627642915,"BRD2","Bromodomain-containing protein 2","BRD2_HUMAN",0.230525
-0.0364000000000022,11.824625,-0.907591458733822,0.393464923722181,0.627216563495169,-6.87670646661416,"MAOM_HUMAN",28,0.988196933193847,0.353468124066888,0.594894617347638,0.0364000000000022,"Non-significant",0.225559960587213,"ME2","NAD-dependent malic enzyme, mitochondrial","MAOM_HUMAN",-0.0364000000000022
0.865200000000001,6.5736075,0.96863227192054,0.364143051681633,0.603759101109143,-6.81887957963738,"QCR10_HUMAN",1,-0.987813854011087,0.353644047328063,0.594926608803522,-0.865200000000001,"Non-significant",0.225536606300944,"UQCR11","Cytochrome b-c1 complex subunit 10","QCR10_HUMAN",0.865200000000001
-0.125470000000003,8.01577,-1.06335078036612,0.32199102461972,0.564879610492716,-6.7235169224054,"SP30L_HUMAN",5,0.98774995671263,0.353673397683497,0.594926608803522,0.125470000000003,"Non-significant",0.225536606300944,"SAP30L","Histone deacetylase complex subunit SAP30L","SP30L_HUMAN",-0.125470000000003
0.325195000000001,6.4759575,0.963788838237554,0.366407509613272,0.605484532112398,-6.82357464346118,"NOCT_HUMAN",10,-0.987604819638818,0.353740071327639,0.594926608803522,-0.325195000000001,"Non-significant",0.225536606300944,"NOCT","Nocturnin","NOCT_HUMAN",0.325195000000001
-0.147364999999999,7.4839275,-1.03164898722736,0.335650087978094,0.578079710345465,-6.75617157277498,"UBX2A_HUMAN",5,0.987399557363711,0.353834381888686,0.594926608803522,0.147364999999999,"Non-significant",0.225536606300944,"UBXN2A","UBX domain-containing protein 2A","UBX2A_HUMAN",-0.147364999999999
0.0497749999999968,11.1493875,0.932389351375976,0.38134736427893,0.618454142899835,-6.85356922271996,"TF65_HUMAN",27,-0.987365610613515,0.353849981035127,0.594926608803522,-0.0497749999999968,"Non-significant",0.225536606300944,"RELA","Transcription factor p65","TF65_HUMAN",0.0497749999999968
0.0164000000000026,14.2841,0.680498071789701,0.517473750157555,0.721471055066605,-7.0643783730201,"PSMD2_HUMAN",59,-0.985967635649102,0.354492831345469,0.595885222753774,-0.0164000000000026,"Non-significant",0.22483738442933,"PSMD2","26S proteasome non-ATPase regulatory subunit 2","PSMD2_HUMAN",0.0164000000000026
0.0664774999999977,8.65641625,0.961084012633183,0.36767675137045,0.606115827012859,-6.82618872242592,"RUSD2_HUMAN",17,-0.985681113802322,0.35462469651611,0.595984678564794,-0.0664774999999977,"Non-significant",0.224764904857572,"RPUSD2","Pseudouridylate synthase RPUSD2","RUSD2_HUMAN",0.0664774999999977
-0.125605,7.768355,-0.965689935336728,0.365517413004077,0.604745055864263,-6.82173394186856,"FBX4_HUMAN",13,0.98534524018794,0.354779322296358,0.595991516590547,0.125605,"Non-significant",0.224759922011667,"FBXO4","F-box only protein 4","FBX4_HUMAN",-0.125605
-0.0172499999999971,14.5577,-0.722010733424931,0.493071646340711,0.70650439635747,-7.03348770816884,"PUR9_HUMAN",41,0.985240351012351,0.354827620538013,0.595991516590547,0.0172499999999971,"Non-significant",0.224759922011667,"ATIC","Bifunctional purine biosynthesis protein ATIC","PUR9_HUMAN",-0.0172499999999971
0.0876250000000027,12.0595125,0.972842270841277,0.362183420248911,0.601982990007875,-6.81478386400234,"SFXN5_HUMAN",13,-0.985198562689453,0.354846864171562,0.595991516590547,-0.0876250000000027,"Non-significant",0.224759922011667,"SFXN5","Sideroflexin-5","SFXN5_HUMAN",0.0876250000000027
0.0661000000000058,16.495575,1.10737325066916,0.303761561286296,0.546792910077697,-6.67698852253531,"H33_HUMAN",8,-0.984398519086328,0.35521543968741,0.596382838062093,-0.0661000000000058,"Non-significant",0.22447486260699,"H3-3B","Histone H3.3","H33_HUMAN",0.0661000000000058
0.35323,6.50033,0.965967700860597,0.365387500595306,0.604745055864263,-6.82146476687236,"PTPRG_HUMAN",6,-0.984377021695211,0.355225347433179,0.596382838062093,-0.35323,"Non-significant",0.22447486260699,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","PTPRG_HUMAN",0.35323
-0.0472749999999991,11.6888125,-0.935266195863714,0.379959815172245,0.617058352769823,-6.85085331868589,"SGPL1_HUMAN",23,0.983882458751319,0.355453340357531,0.596643424293824,0.0472749999999991,"Non-significant",0.22428514144515,"SGPL1","Sphingosine-1-phosphate lyase 1","SGPL1_HUMAN",-0.0472749999999991
-0.0428949999999997,7.9974,-0.98302316301062,0.357477821539471,0.597766336838765,-6.8048231867169,"SRGEF_HUMAN",15,0.983217439218572,0.35576008914615,0.596936438099592,0.0428949999999997,"Non-significant",0.22407191016414,"SERGEF","Secretion-regulating guanine nucleotide exchange factor","SRGEF_HUMAN",-0.0428949999999997
0.0820775000000005,10.16446125,0.954113009987013,0.37096327670111,0.608353059090958,-6.8328996860456,"SNX17_HUMAN",19,-0.983188300004454,0.355773534588266,0.596936438099592,-0.0820775000000005,"Non-significant",0.22407191016414,"SNX17","Sorting nexin-17","SNX17_HUMAN",0.0820775000000005
0.046400000000002,12.226025,1.03357302366992,0.334808299674851,0.577244186190807,-6.75421046850119,"AT1B3_HUMAN",12,-0.98266183727925,0.356016522098092,0.597221904677748,-0.046400000000002,"Non-significant",0.223864271767151,"ATP1B3","Sodium/potassium-transporting ATPase subunit beta-3","AT1B3_HUMAN",0.046400000000002
0.144400000000001,10.928575,1.02872391232027,0.336933021817406,0.578997649061761,-6.75914781056342,"GPT_HUMAN",5,-0.982287874046329,0.356189200547327,0.597389334305848,-0.144400000000001,"Non-significant",0.223742535487273,"DPAGT1","UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase","GPT_HUMAN",0.144400000000001
-0.0317499999999988,13.148025,-0.949321160760285,0.373235284970478,0.61079437913033,-6.83749083942025,"LANC1_HUMAN",18,0.981860286910446,0.356386718027181,0.597583924448852,0.0317499999999988,"Non-significant",0.22360109395213,"LANCL1","Glutathione S-transferase LANCL1","LANC1_HUMAN",-0.0317499999999988
0.0439000000000007,11.40605,0.914683250942097,0.389970732719621,0.624469370233092,-6.87013987064895,"FXR1_HUMAN",30,-0.981721143316769,0.356451011289935,0.597583924448852,-0.0439000000000007,"Non-significant",0.22360109395213,"FXR1","RNA-binding protein FXR1","FXR1_HUMAN",0.0439000000000007
-0.0845749999999974,11.5724375,-0.949088185056024,0.3733460153479,0.61079437913033,-6.83771360024918,"KTNB1_HUMAN",22,0.981547927734131,0.356531060320822,0.597595917503598,0.0845749999999974,"Non-significant",0.223592378079733,"KATNB1","Katanin p80 WD40 repeat-containing subunit B1","KTNB1_HUMAN",-0.0845749999999974
0.0845000000000002,8.91652,1.1301396684006,0.294666434529883,0.53877969834171,-6.65240208968054,"CHUR_HUMAN",6,-0.98118653657937,0.356698115931852,0.597684980601593,-0.0845000000000002,"Non-significant",0.223527657540597,"CHURC1","Protein Churchill","CHUR_HUMAN",0.0845000000000002
-0.0409999999999986,14.09355,-0.959595476028024,0.368376670989208,0.606426288424144,-6.82762490110418,"SPRE_HUMAN",17,0.98111755795807,0.356730008548865,0.597684980601593,0.0409999999999986,"Non-significant",0.223527657540597,"SPR","Sepiapterin reductase","SPRE_HUMAN",-0.0409999999999986
-0.0396750000000008,14.4184875,-0.959462214541918,0.368439380674658,0.606426288424144,-6.82775339143372,"DHB11_HUMAN",17,0.980651040855186,0.356945762021086,0.597924265845701,0.0396750000000008,"Non-significant",0.22335382104207,"HSD17B11","Estradiol 17-beta-dehydrogenase 11","DHB11_HUMAN",-0.0396750000000008
0.0637250000000016,12.1440625,1.20094388604452,0.267797668125482,0.511265611269938,-6.57374809895555,"SH3L2_HUMAN",7,-0.980447129447418,0.357040097521478,0.597960106124837,-0.0637250000000016,"Non-significant",0.223327789703542,"SH3BGRL2","SH3 domain-binding glutamic acid-rich-like protein 2","SH3L2_HUMAN",0.0637250000000016
0.0543499999999977,11.366575,1.35715045506418,0.215751902015771,0.455977427676863,-6.38941189160861,"SF3B6_HUMAN",7,-0.979836396797296,0.357322754025531,0.598196929718922,-0.0543499999999977,"Non-significant",0.223155820341063,"SF3B6","Splicing factor 3B subunit 6","SF3B6_HUMAN",0.0543499999999977
0.0543125000000018,9.15815375,0.962152708505302,0.367174866480028,0.605775720548052,-6.82515655799054,"RBBP5_HUMAN",16,-0.979826271873881,0.357327441428832,0.598196929718922,-0.0543125000000018,"Non-significant",0.223155820341063,"RBBP5","Retinoblastoma-binding protein 5","RBBP5_HUMAN",0.0543125000000018
-0.5298275,8.28661875,-0.97263481007768,0.362279798262207,0.601982990007875,-6.81498601222726,"EMP3_HUMAN",1,0.97953260820549,0.357463415383426,0.598302384506601,0.5298275,"Non-significant",0.223079266293847,"EMP3","Epithelial membrane protein 3","EMP3_HUMAN",-0.5298275
0.0655125000000023,8.97399875,0.969780384621435,0.363607838892936,0.603523712573123,-6.81776398527954,"IMPCT_HUMAN",14,-0.979026005294884,0.357698078161382,0.598572942389674,-0.0655125000000023,"Non-significant",0.222882918696039,"IMPACT","Protein IMPACT","IMPCT_HUMAN",0.0655125000000023
-0.0627450000000014,8.882395,-0.943164832773898,0.376169637685971,0.614178042460768,-6.84336295929825,"ERBB3_HUMAN",21,0.978525386045346,0.357930084173245,0.598838944908624,0.0627450000000014,"Non-significant",0.222689963491104,"ERBB3","Receptor tyrosine-protein kinase erbB-3","ERBB3_HUMAN",-0.0627450000000014
0.0932249999999994,7.3545325,0.94479249350791,0.375392145479902,0.613040798534709,-6.84181333004731,"MTMR3_HUMAN",25,-0.978118959581906,0.358118521686805,0.599031960985192,-0.0932249999999994,"Non-significant",0.222550005475119,"MTMR3","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR3","MTMR3_HUMAN",0.0932249999999994
