"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_CM"
-0.346293333333334,7.58702142857143,-1.39837585296194,0.209412152432405,0.469050261948029,-5.93662515038282,"C99L2_HUMAN",6,1.39814845704188,0.206607815902477,0.466732123110639,0.346293333333334,"Non-significant",0.330932307515118,"CD99L2","CD99 antigen-like protein 2","C99L2_HUMAN",-0.346293333333334
-0.162622500000001,7.92808285714286,-1.33223003433118,0.229109480923636,0.491832265711872,-6.01632834592707,"PRC2B_HUMAN",34,1.39672775647466,0.207015782579371,0.467464311490058,0.162622500000001,"Non-significant",0.330251539688933,"PRRC2B","Protein PRRC2B","PRC2B_HUMAN",-0.162622500000001
0.149391666666665,11.2479,1.56606402951633,0.166199984637871,0.419288919340983,-5.72608608827645,"RL37A_HUMAN",7,-1.39662270917462,0.207045976460161,0.467464311490058,-0.149391666666665,"Non-significant",0.330251539688933,"RPL37A","Large ribosomal subunit protein eL43","RL37A_HUMAN",0.149391666666665
0.0932833333333374,14.5642714285714,1.68648000532896,0.140485401392177,0.382370292368216,-5.56859233761093,"TMED2_HUMAN",9,-1.39630672821934,0.207136823044721,0.467540659504576,-0.0932833333333374,"Non-significant",0.330180614886367,"TMED2","Transmembrane emp24 domain-containing protein 2","TMED2_HUMAN",0.0932833333333374
-0.167391666666671,10.4979142857143,-1.36645342803128,0.21871980902563,0.478552084048886,-5.97534892742261,"RASF4_HUMAN",14,1.39534099522023,0.207414698837725,0.468017676447208,0.167391666666671,"Non-significant",0.329737743852139,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN",-0.167391666666671
0.107225833333331,9.58134857142857,1.28989567187704,0.24256743262472,0.504706968813447,-6.06621624367668,"TOP2B_HUMAN",59,-1.39516415824318,0.207465617268572,0.468017676447208,-0.107225833333331,"Non-significant",0.329737743852139,"TOP2B","DNA topoisomerase 2-beta","TOP2B_HUMAN",0.107225833333331
0.139274999999998,7.58211571428571,1.34350021085977,0.22564035074953,0.487301571349545,-6.00289601189424,"UBP28_HUMAN",20,-1.39496436538909,0.207523159075082,0.468017676447208,-0.139274999999998,"Non-significant",0.329737743852139,"USP28","Ubiquitin carboxyl-terminal hydrolase 28","UBP28_HUMAN",0.139274999999998
-0.184100833333335,7.99251285714286,-1.34354592102219,0.225626376405597,0.487301571349545,-6.00284140576221,"PFKAM_HUMAN",22,1.39474143526417,0.207587381446732,0.468017676447208,0.184100833333335,"Non-significant",0.329737743852139,"PFKM","ATP-dependent 6-phosphofructokinase, muscle type","PFKAM_HUMAN",-0.184100833333335
0.144133333333333,12.4739285714286,1.43226147943046,0.199925848672942,0.457666958443466,-5.89501536619092,"GLYL1_HUMAN",10,-1.39449542862713,0.207658272413486,0.468017676447208,-0.144133333333333,"Non-significant",0.329737743852139,"GLYATL1","Glycine N-acyltransferase-like protein 1","GLYL1_HUMAN",0.144133333333333
-0.0745250000000031,11.8684142857143,-1.3479005975294,0.224298619820502,0.485418018431703,-5.9976345779158,"ACOT8_HUMAN",18,1.39438294497342,0.207690693695406,0.468017676447208,0.0745250000000031,"Non-significant",0.329737743852139,"ACOT8","Acyl-coenzyme A thioesterase 8","ACOT8_HUMAN",-0.0745250000000031
-0.0861499999999999,13.0170714285714,-2.05215152202215,0.0839100373081601,0.299456035146817,-5.06808778453011,"MPRD_HUMAN",8,1.39409754801531,0.207772974289668,0.468074427927094,0.0861499999999999,"Non-significant",0.329685084814701,"M6PR","Cation-dependent mannose-6-phosphate receptor","MPRD_HUMAN",-0.0861499999999999
-0.186354166666669,6.63900857142857,-1.41379674644874,0.205045467320036,0.463916991505851,-5.91775214005533,"DGAT2_HUMAN",9,1.39385465644116,0.207843023460364,0.468103600639578,0.186354166666669,"Non-significant",0.329658018278911,"DGAT2","Diacylglycerol O-acyltransferase 2","DGAT2_HUMAN",-0.186354166666669
0.0677416666666684,10.8856428571429,1.29534040961293,0.240798328191456,0.503459498728273,-6.05985134504253,"TFB2M_HUMAN",23,-1.3932745216579,0.208010418037263,0.468239390114156,-0.0677416666666684,"Non-significant",0.329532054565816,"TFB2M","Dimethyladenosine transferase 2, mitochondrial","TFB2M_HUMAN",0.0677416666666684
-0.243283333333334,12.6016142857143,-1.65333308166697,0.147158428610838,0.392837771980349,-5.61240305413757,"AR6P1_HUMAN",3,1.39315089837434,0.20804610441625,0.468239390114156,0.243283333333334,"Non-significant",0.329532054565816,"ARL6IP1","ADP-ribosylation factor-like protein 6-interacting protein 1","AR6P1_HUMAN",-0.243283333333334
0.04233333333333,14.8833571428571,1.06119049127931,0.327715662273673,0.584221163431675,-6.3183124627936,"MIC60_HUMAN",59,-1.39305197596052,0.208074664331041,0.468239390114156,-0.04233333333333,"Non-significant",0.329532054565816,"IMMT","MICOS complex subunit MIC60","MIC60_HUMAN",0.04233333333333
-0.269752499999999,8.16081571428571,-1.91682322968621,0.101577995913607,0.328006661407758,-5.25635585537609,"S39A3_HUMAN",1,1.3928456086509,0.208134255979711,0.468244958979603,0.269752499999999,"Non-significant",0.329526889444719,"SLC39A3","Zinc transporter ZIP3","S39A3_HUMAN",-0.269752499999999
-0.196545833333335,8.71424142857143,-1.42707688003398,0.201351463493355,0.459032062769333,-5.90141452926022,"RFOX2_HUMAN",8,1.39189592965873,0.208408686829813,0.468716243785761,0.196545833333335,"Non-significant",0.329089995350543,"RBFOX2","RNA binding protein fox-1 homolog 2","RFOX2_HUMAN",-0.196545833333335
-0.0445583333333328,12.7435714285714,-1.1629509140061,0.287144556980817,0.545515093201496,-6.21001354743078,"SAHH2_HUMAN",30,1.39172508553958,0.208458090368734,0.468716243785761,0.0445583333333328,"Non-significant",0.329089995350543,"AHCYL1","S-adenosylhomocysteine hydrolase-like protein 1","SAHH2_HUMAN",-0.0445583333333328
-0.114311666666666,10.1652457142857,-1.31270035656514,0.235233475872507,0.498210898815933,-6.0394555899064,"ACSL4_HUMAN",30,1.39090178115966,0.208696314798929,0.469123221475629,0.114311666666666,"Non-significant",0.32871306905855,"ACSL4","Long-chain-fatty-acid--CoA ligase 4","ACSL4_HUMAN",-0.114311666666666
0.0810499999999994,13.3279142857143,1.39201539863496,0.211237636142093,0.470833643581533,-5.94437821188908,"PSB9_HUMAN",15,-1.39047339838927,0.208820364293141,0.469223779684573,-0.0810499999999994,"Non-significant",0.328619986488099,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN",0.0810499999999994
-0.0800916666666716,9.77585,-1.29710622718821,0.240227024098453,0.503034774855457,-6.05778380323908,"TLR3_HUMAN",25,1.39021897373111,0.2088940708423,0.469223779684573,0.0800916666666716,"Non-significant",0.328619986488099,"TLR3","Toll-like receptor 3","TLR3_HUMAN",-0.0800916666666716
-0.0855166666666687,10.2514,-1.76982232068875,0.124969223699351,0.360231257344332,-5.45707520941676,"SFXN4_HUMAN",9,1.39015447861353,0.208912758703183,0.469223779684573,0.0855166666666687,"Non-significant",0.328619986488099,"SFXN4","Sideroflexin-4","SFXN4_HUMAN",-0.0855166666666687
0.19931583333333,8.69391142857143,1.36706787781729,0.218537192961462,0.478552084048886,-5.97460804523483,"PSIP1_HUMAN",12,-1.38960296957344,0.209072622915219,0.469454221489719,-0.19931583333333,"Non-significant",0.328406751265243,"PSIP1","PC4 and SFRS1-interacting protein","PSIP1_HUMAN",0.19931583333333
0.101066666666666,12.3105857142857,1.29902082881225,0.239608933466602,0.502390356538713,-6.05554023476692,"THNS1_HUMAN",32,-1.38928294067654,0.209165438825823,0.469534027243729,-0.101066666666666,"Non-significant",0.328332928831958,"THNSL1","Threonine synthase-like 1","THNS1_HUMAN",0.101066666666666
-0.128825000000004,13.3570857142857,-1.81554488610519,0.117177649330754,0.349290367981653,-5.39514718242069,"GILT_HUMAN",6,1.38868540034653,0.20933883816336,0.469625382328006,0.128825000000004,"Non-significant",0.328248438363745,"IFI30","Gamma-interferon-inducible lysosomal thiol reductase","GILT_HUMAN",-0.128825000000004
-0.077525000000005,12.885,-1.39455460307193,0.210507151791393,0.469976097563571,-5.94128526161794,"TM9S3_HUMAN",15,1.38862850957041,0.20935535390883,0.469625382328006,0.077525000000005,"Non-significant",0.328248438363745,"TM9SF3","Transmembrane 9 superfamily member 3","TM9S3_HUMAN",-0.077525000000005
-0.133340833333333,8.05407857142857,-1.30738672880025,0.236924603076512,0.499821898101196,-6.04571480309098,"CK5P2_HUMAN",49,1.38855053856511,0.209377991267243,0.469625382328006,0.133340833333333,"Non-significant",0.328248438363745,"CDK5RAP2","CDK5 regulatory subunit-associated protein 2","CK5P2_HUMAN",-0.133340833333333
-0.0746250000000046,11.3218571428571,-1.42832646251703,0.201007018877998,0.458757110457079,-5.8998732820108,"TRADD_HUMAN",14,1.38833014108566,0.209441991200856,0.469640438693823,0.0746250000000046,"Non-significant",0.328234514943035,"TRADD","Tumor necrosis factor receptor type 1-associated DEATH domain protein","TRADD_HUMAN",-0.0746250000000046
-0.0781958333333375,8.70209,-1.31534902924323,0.234394500521494,0.497686121542399,-6.03633022521903,"T11L1_HUMAN",21,1.38779789640327,0.209596618702119,0.469761880610232,0.0781958333333375,"Non-significant",0.328122227473911,"TCP11L1","T-complex protein 11-like protein 1","T11L1_HUMAN",-0.0781958333333375
-0.141945000000002,7.62974857142857,-1.33952733690832,0.226857878590683,0.488644479423653,-6.00763817949713,"AT11B_HUMAN",19,1.38774925952126,0.209610753753626,0.469761880610232,0.141945000000002,"Non-significant",0.328122227473911,"ATP11B","Phospholipid-transporting ATPase IF","AT11B_HUMAN",-0.141945000000002
-0.094633333333336,12.2177571428571,-1.44885776391262,0.195424133084055,0.452556630517204,-5.87445347388697,"SETD7_HUMAN",12,1.38715145865689,0.209784558686465,0.470022905742455,0.094633333333336,"Non-significant",0.327880976968213,"SETD7","Histone-lysine N-methyltransferase SETD7","SETD7_HUMAN",-0.094633333333336
0.162124999999996,11.7245428571429,1.96546669879332,0.0948353049287778,0.317799882451908,-5.18900961633625,"COX1_HUMAN",4,-1.38686064711055,0.209869155925276,0.470083972752845,-0.162124999999996,"Non-significant",0.327824555584043,"MT-CO1","Cytochrome c oxidase subunit 1","COX1_HUMAN",0.162124999999996
0.268569166666665,7.69837142857143,1.49500258019365,0.18339212433569,0.43820572639332,-5.81667989720778,"CC126_HUMAN",4,-1.38638122690737,0.210008686053329,0.470268016461402,-0.268569166666665,"Non-significant",0.327654557181333,"CCDC126","Coiled-coil domain-containing protein 126","CC126_HUMAN",0.268569166666665
-0.701621666666669,5.17835,-1.3609675623933,0.220356304727387,0.480574883254886,-5.9819556674356,"FBLN1_HUMAN",4,1.38589600857201,0.210149988021764,0.470455926215845,0.701621666666669,"Non-significant",0.327481056397875,"FBLN1","Fibulin-1","FBLN1_HUMAN",-0.701621666666669
0.172220833333329,8.35229857142857,1.3817210774659,0.214222652604842,0.474391492721366,-5.95688722297029,"HS3SB_HUMAN",11,-1.3854870409443,0.210269150712271,0.470594184422386,-0.172220833333329,"Non-significant",0.327353444114678,"HS3ST3B1","Heparan sulfate glucosamine 3-O-sulfotransferase 3B1","HS3SB_HUMAN",0.172220833333329
0.226365833333331,7.46333857142857,1.35284735012555,0.22279881415917,0.483714162732223,-5.99170867377757,"MPP8_HUMAN",13,-1.38523674103618,0.210342111454365,0.47062899282284,-0.226365833333331,"Non-significant",0.327321321879244,"MPHOSPH8","M-phase phosphoprotein 8","MPP8_HUMAN",0.226365833333331
0.0890416666666631,13.1436142857143,1.29115189204451,0.242158249460819,0.504501481341751,-6.06474908973437,"STT3B_HUMAN",28,-1.38401455372315,0.210698695588071,0.471298200936155,-0.0890416666666631,"Non-significant",0.326704218048537,"STT3B","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B","STT3B_HUMAN",0.0890416666666631
0.0634416666666642,13.6601857142857,1.22958988614154,0.262935959133725,0.523681551543673,-6.13565689688674,"DHTK1_HUMAN",33,-1.38373852235592,0.210779304881276,0.47134990218677,-0.0634416666666642,"Non-significant",0.32665657870614,"DHTKD1","2-oxoadipate dehydrogenase complex component E1","DHTK1_HUMAN",0.0634416666666642
0.126051666666667,9.17017285714286,1.34956184070114,0.223793943642421,0.484719352702925,-5.99564582906068,"MIER1_HUMAN",16,-1.38327870714479,0.210913645590208,0.471521697995235,-0.126051666666667,"Non-significant",0.326498317554905,"MIER1","Mesoderm induction early response protein 1","MIER1_HUMAN",0.126051666666667
-0.0510583333333372,14.4548571428571,-1.21270603186297,0.268897807795582,0.529160068523702,-6.15473921935293,"ODPA_HUMAN",27,1.38289747084438,0.211025086433063,0.471587365812678,0.0510583333333372,"Non-significant",0.326437838503447,"PDHA1","Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial","ODPA_HUMAN",-0.0510583333333372
-0.0753333333333384,10.5828857142857,-1.36882785329659,0.218014881571152,0.478352501010242,-5.9724849416694,"NEK7_HUMAN",16,1.38278467464876,0.211058068451661,0.471587365812678,0.0753333333333384,"Non-significant",0.326437838503447,"NEK7","Serine/threonine-protein kinase Nek7","NEK7_HUMAN",-0.0753333333333384
0.0920583333333305,11.2659714285714,1.39092367367128,0.211552410084953,0.471407082869379,-5.94570711378865,"CSN7A_HUMAN",14,-1.38220945738427,0.211226335624861,0.471689420220991,-0.0920583333333305,"Non-significant",0.326343864672619,"COPS7A","COP9 signalosome complex subunit 7a","CSN7A_HUMAN",0.0920583333333305
0.388998333333331,6.69138142857143,1.3433069346482,0.225699446988805,0.487301571349545,-6.00312689167111,"CLOCK_HUMAN",12,-1.38202628562423,0.211279943619643,0.471689420220991,-0.388998333333331,"Non-significant",0.326343864672619,"CLOCK","Circadian locomoter output cycles protein kaput","CLOCK_HUMAN",0.388998333333331
0.0636583333333327,17.3661428571429,1.24768327747785,0.256674095782983,0.517896686494928,-6.11503029322651,"IDHC_HUMAN",28,-1.38186337380756,0.211327632432845,0.471689420220991,-0.0636583333333327,"Non-significant",0.326343864672619,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDHC_HUMAN",0.0636583333333327
0.435419166666666,7.08254428571429,1.37430904193029,0.216395400855937,0.476372045171044,-5.96586350781036,"SURF2_HUMAN",5,-1.38158155687574,0.211410150749626,0.471689420220991,-0.435419166666666,"Non-significant",0.326343864672619,"SURF2","Surfeit locus protein 2","SURF2_HUMAN",0.435419166666666
0.0856599999999972,9.46596857142857,1.27181377407863,0.248524812880266,0.509951499561125,-6.08724253926113,"TBC8B_HUMAN",34,-1.38128682771893,0.211496480619932,0.471689420220991,-0.0856599999999972,"Non-significant",0.326343864672619,"TBC1D8B","TBC1 domain family member 8B","TBC8B_HUMAN",0.0856599999999972
0.0839749999999952,11.1165857142857,1.62524738638707,0.153048428681364,0.401177045125537,-5.64926146189838,"GOLP3_HUMAN",10,-1.38127083959309,0.211501164641782,0.471689420220991,-0.0839749999999952,"Non-significant",0.326343864672619,"GOLPH3","Golgi phosphoprotein 3","GOLP3_HUMAN",0.0839749999999952
0.177308333333329,9.00492571428571,1.3506403516174,0.223466842028808,0.484351471571983,-5.99435398102221,"SNF5_HUMAN",14,-1.38125261957595,0.211506502650935,0.471689420220991,-0.177308333333329,"Non-significant",0.326343864672619,"SMARCB1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1","SNF5_HUMAN",0.177308333333329
-0.0423000000000009,11.4810285714286,-1.09633639471145,0.313199619371627,0.572105721837923,-6.28165988432147,"NEP_HUMAN",39,1.38049870365332,0.211727486538186,0.471841988709515,0.0423000000000009,"Non-significant",0.326203414333333,"MME","Neprilysin","NEP_HUMAN",-0.0423000000000009
0.0465583333333317,13.0697714285714,1.17461232148069,0.282776146750219,0.541413977829833,-6.19718981072466,"FUBP2_HUMAN",29,-1.38031360049391,0.211781774481997,0.471841988709515,-0.0465583333333317,"Non-significant",0.326203414333333,"KHSRP","Far upstream element-binding protein 2","FUBP2_HUMAN",0.0465583333333317
0.0528749999999967,14.4265142857143,1.159609808546,0.28840661397501,0.546704823137673,-6.21367256801051,"XRCC5_HUMAN",42,-1.38015808267901,0.211827395089208,0.471841988709515,-0.0528749999999967,"Non-significant",0.326203414333333,"XRCC5","X-ray repair cross-complementing protein 5","XRCC5_HUMAN",0.0528749999999967
0.0761333333333312,12.7273714285714,1.36544515061421,0.219019768681325,0.478828207274391,-5.97656428652665,"AMBP_HUMAN",16,-1.38014708517904,0.21183062149911,0.471841988709515,-0.0761333333333312,"Non-significant",0.326203414333333,"AMBP","Protein AMBP","AMBP_HUMAN",0.0761333333333312
-0.341355833333334,7.44091285714286,-1.52745970800163,0.175343661102207,0.429736123681881,-5.77553627071174,"TSN13_HUMAN",2,1.37993600377086,0.211892556352316,0.471841988709515,0.341355833333334,"Non-significant",0.326203414333333,"TSPAN13","Tetraspanin-13","TSN13_HUMAN",-0.341355833333334
-0.121435833333333,9.44337142857143,-1.37822287604948,0.215245646760696,0.475269510220967,-5.96112687726385,"ITM2B_HUMAN",13,1.37977989065282,0.211938372966757,0.471841988709515,0.121435833333333,"Non-significant",0.326203414333333,"ITM2B","Integral membrane protein 2B","ITM2B_HUMAN",-0.121435833333333
-0.079158333333341,11.7623,-1.38264038546348,0.213954543699613,0.474126919661491,-5.95577212369638,"RM13_HUMAN",15,1.37956836750505,0.212000465599695,0.471841988709515,0.079158333333341,"Non-significant",0.326203414333333,"MRPL13","Large ribosomal subunit protein uL13m","RM13_HUMAN",-0.079158333333341
-0.0831333333333379,13.1096285714286,-1.43153635571205,0.200124681158529,0.457666958443466,-5.89591106082451,"RSU1_HUMAN",13,1.3794495192618,0.212035360625256,0.471841988709515,0.0831333333333379,"Non-significant",0.326203414333333,"RSU1","Ras suppressor protein 1","RSU1_HUMAN",-0.0831333333333379
1.25223416666667,9.21203571428572,1.35051139638887,0.223505930343597,0.484351471571983,-5.99450847407244,"RAB1C_HUMAN",1,-1.37910676355524,0.212136025789466,0.471937894008694,-1.25223416666667,"Non-significant",0.326115149806561,"RAB1C","Putative Ras-related protein Rab-1C","RAB1C_HUMAN",1.25223416666667
0.24347833333333,9.63959714285714,1.46427292368619,0.191326191424619,0.447756813388246,-5.85525070333673,"S5A2_HUMAN",5,-1.37880086739861,0.212225901516452,0.47200975057837,-0.24347833333333,"Non-significant",0.326049029800991,"SRD5A2","3-oxo-5-alpha-steroid 4-dehydrogenase 2","S5A2_HUMAN",0.24347833333333
-0.0785166666666672,12.2762,-1.49352113590566,0.183767534904226,0.43820572639332,-5.8185480457912,"ROA0_HUMAN",12,1.3780080354746,0.212459002453282,0.47239450291442,0.0785166666666672,"Non-significant",0.325695164758405,"HNRNPA0","Heterogeneous nuclear ribonucleoprotein A0","ROA0_HUMAN",-0.0785166666666672
0.118883333333329,13.6882,1.37798684667479,0.215314828124014,0.475269510220967,-5.96141272890278,"ODBB_HUMAN",13,-1.37773700431303,0.212538740791963,0.47239450291442,-0.118883333333329,"Non-significant",0.325695164758405,"BCKDHB","2-oxoisovalerate dehydrogenase subunit beta, mitochondrial","ODBB_HUMAN",0.118883333333329
0.233789166666665,7.27010714285714,1.32824394204185,0.230347784519485,0.493173137877684,-6.02106418091083,"PAXB1_HUMAN",24,-1.37762478474585,0.212571763997474,0.47239450291442,-0.233789166666665,"Non-significant",0.325695164758405,"PAXBP1","PAX3- and PAX7-binding protein 1","PAXB1_HUMAN",0.233789166666665
0.2084075,8.54344,1.33292101813056,0.228895426120679,0.491832265711872,-6.01550659554084,"PUM2_HUMAN",18,-1.3772913834058,0.21266990203377,0.472484514057681,-0.2084075,"Non-significant",0.325612421164264,"PUM2","Pumilio homolog 2","PUM2_HUMAN",0.2084075
0.0851841666666679,8.42125,1.6072337182918,0.156943390857241,0.40638721359686,-5.67276903902555,"BAG4_HUMAN",10,-1.37704812292722,0.212741532215246,0.472496835809473,-0.0851841666666679,"Non-significant",0.325601095504109,"BAG4","BAG family molecular chaperone regulator 4","BAG4_HUMAN",0.0851841666666679
0.0639999999999965,11.9287714285714,1.2548532814593,0.254228698677854,0.515862006704735,-6.10680653422074,"NEUA_HUMAN",26,-1.37688112242968,0.212790719420416,0.472496835809473,-0.0639999999999965,"Non-significant",0.325601095504109,"CMAS","N-acylneuraminate cytidylyltransferase","NEUA_HUMAN",0.0639999999999965
0.112751666666663,7.74127285714286,1.29454436361925,0.241056268305333,0.503613477973272,-6.06078288325303,"SMCA1_HUMAN",33,-1.37591230581141,0.213076268100012,0.473000398367535,-0.112751666666663,"Non-significant",0.325138493493163,"SMARCA1","Probable global transcription activator SNF2L1","SMCA1_HUMAN",0.112751666666663
-0.202838333333334,9.65898571428571,-1.82808569190052,0.115124939869658,0.34659657538501,-5.3780771996295,"MP3B2_HUMAN;MLP3B_HUMAN",3,1.3755835688173,0.213173237464045,0.473000398367535,0.202838333333334,"Non-significant",0.325138493493163,"MAP1LC3B2;MAP1LC3B","Microtubule-associated proteins 1A/1B light chain 3 beta 2;Microtubule-associated proteins 1A/1B light chain 3B","MP3B2_HUMAN;MLP3B_HUMAN",-0.202838333333334
-0.229995833333335,8.68911714285714,-1.47826660867916,0.187674706692594,0.444541243994766,-5.83773363678155,"ARL5B_HUMAN",5,1.37552158181195,0.213191526516925,0.473000398367535,0.229995833333335,"Non-significant",0.325138493493163,"ARL5B","ADP-ribosylation factor-like protein 5B","ARL5B_HUMAN",-0.229995833333335
-0.0860083333333375,12.9322857142857,-1.5972052381431,0.159152274000755,0.409648459107751,-5.68580968016678,"UD13_HUMAN",10,1.37518701327768,0.213290263943191,0.473000398367535,0.0860083333333375,"Non-significant",0.325138493493163,"UGT1A3","UDP-glucuronosyltransferase 1A3","UD13_HUMAN",-0.0860083333333375
-0.163870833333336,9.46590285714286,-1.33363086528741,0.228675713197726,0.491526873831923,-6.01466216647661,"TB10A_HUMAN",17,1.37513375252608,0.213305985943495,0.473000398367535,0.163870833333336,"Non-significant",0.325138493493163,"TBC1D10A","TBC1 domain family member 10A","TB10A_HUMAN",-0.163870833333336
-0.1846225,9.02009142857143,-1.37723260616934,0.215536033994191,0.475501724080834,-5.96232600440086,"PEX12_HUMAN",10,1.37489431591597,0.213376677802255,0.473029206225766,0.1846225,"Non-significant",0.325112043805312,"PEX12","Peroxisome assembly protein 12","PEX12_HUMAN",-0.1846225
0.704778333333334,6.48427714285714,1.34396941193731,0.225496945047723,0.487301571349545,-6.0023354479823,"E41L3_HUMAN",5,-1.37447033068969,0.213501907435238,0.47317886919548,-0.704778333333334,"Non-significant",0.324974657950927,"EPB41L3","Band 4.1-like protein 3","E41L3_HUMAN",0.704778333333334
0.0672416666666642,12.6790571428571,1.48371497562724,0.186270480330455,0.442237300245894,-5.83089193740862,"HPRT_HUMAN",13,-1.37355103175068,0.21377365931235,0.473625134626595,-0.0672416666666642,"Non-significant",0.324565258269964,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT_HUMAN",0.0672416666666642
0.0538666666666643,12.6607142857143,1.27408130144685,0.247770773130637,0.50920651745424,-6.08461525114431,"ODPX_HUMAN",21,-1.37339838625131,0.21381881230215,0.473625134626595,-0.0538666666666643,"Non-significant",0.324565258269964,"PDHX","Pyruvate dehydrogenase protein X component, mitochondrial","ODPX_HUMAN",0.0538666666666643
0.0728583333333344,14.2543,1.38419185365885,0.213502756588014,0.474032432604986,-5.95388934237215,"SET_HUMAN",15,-1.37269341539702,0.214027454925278,0.473959231625453,-0.0728583333333344,"Non-significant",0.324259013265921,"SET","Protein SET","SET_HUMAN",0.0728583333333344
0.183349166666666,9.09004428571428,1.31055670428668,0.235914429983767,0.498588939676958,-6.04198244202114,"SRCN1_HUMAN",42,-1.37204358439612,0.214219938880162,0.47411224013206,-0.183349166666666,"Non-significant",0.324118832377328,"SRCIN1","SRC kinase signaling inhibitor 1","SRCN1_HUMAN",0.183349166666666
0.215819166666666,8.50257857142857,1.37291979971013,0.216804841518491,0.476893223392462,-5.96754308608339,"CO8G_HUMAN",9,-1.37186890689423,0.214271705698607,0.47411224013206,-0.215819166666666,"Non-significant",0.324118832377328,"C8G","Complement component C8 gamma chain","CO8G_HUMAN",0.215819166666666
0.0989999999999966,15.9683714285714,1.59448655870235,0.159756138321141,0.410558251397088,-5.68933913122465,"PHS_HUMAN",9,-1.37175114004803,0.214306612954664,0.47411224013206,-0.0989999999999966,"Non-significant",0.324118832377328,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","PHS_HUMAN",0.0989999999999966
-0.339566666666668,8.28509857142857,-1.51797216146285,0.177661676572895,0.432885550720704,-5.78760481942176,"CRIPT_HUMAN",2,1.37167939894517,0.214327880206076,0.47411224013206,0.339566666666668,"Non-significant",0.324118832377328,"CRIPT","Cysteine-rich PDZ-binding protein","CRIPT_HUMAN",-0.339566666666668
0.0809808333333315,9.30355142857143,1.29646146243743,0.240435489571745,0.503103490802656,-6.05853892545631,"MCMBP_HUMAN",22,-1.37140156732254,0.214410259566903,0.474166524933767,-0.0809808333333315,"Non-significant",0.3240691094673,"MCMBP","Mini-chromosome maintenance complex-binding protein","MCMBP_HUMAN",0.0809808333333315
0.0569666666666642,12.2917857142857,1.18032938261057,0.280655175727732,0.539232359907814,-6.19087320356819,"DLG1_HUMAN",39,-1.37098309702598,0.214534392623994,0.474232040340485,-0.0569666666666642,"Non-significant",0.324009107310602,"DLG1","Disks large homolog 1","DLG1_HUMAN",0.0569666666666642
-0.0771916666666677,11.9170571428571,-1.37587255359245,0.215935431565823,0.476126591709687,-5.96397216004367,"STK24_HUMAN",15,1.37091169583982,0.214555579119646,0.474232040340485,0.0771916666666677,"Non-significant",0.324009107310602,"STK24","Serine/threonine-protein kinase 24","STK24_HUMAN",-0.0771916666666677
0.216578333333334,8.46989571428571,1.49225542104307,0.184088841118444,0.438320181348632,-5.82014346479785,"SDHF3_HUMAN",5,-1.36938699604283,0.215008439641886,0.475104902475521,-0.216578333333334,"Non-significant",0.323210488193547,"SDHAF3","Succinate dehydrogenase assembly factor 3, mitochondrial","SDHF3_HUMAN",0.216578333333334
0.152164999999998,9.60122142857143,1.75010880122034,0.128482243672341,0.366364324739426,-5.48361890562721,"DDA1_HUMAN",5,-1.36863197167407,0.215233008645704,0.475373948351074,-0.152164999999998,"Non-significant",0.322964622349923,"DDA1","DET1- and DDB1-associated protein 1","DDA1_HUMAN",0.152164999999998
-0.445754166666669,5.89491,-1.33210097997617,0.229149479467598,0.491832265711872,-6.01648179728324,"UBP18_HUMAN",10,1.36844613462552,0.215288314650687,0.475373948351074,0.445754166666669,"Non-significant",0.322964622349923,"USP18","Ubl carboxyl-terminal hydrolase 18","UBP18_HUMAN",-0.445754166666669
1.00237583333333,6.00724285714286,1.32806299636984,0.230404137359299,0.493173137877684,-6.02127897362851,"MBTP1_HUMAN",7,-1.36831216487396,0.215328192534111,0.475373948351074,-1.00237583333333,"Non-significant",0.322964622349923,"MBTPS1","Membrane-bound transcription factor site-1 protease","MBTP1_HUMAN",1.00237583333333
-0.133320833333336,9.09124,-1.29424021183853,0.24115488582794,0.50369114752037,-6.06113871695907,"RENT2_HUMAN",38,1.36819812735953,0.215362142495229,0.475373948351074,0.133320833333336,"Non-significant",0.322964622349923,"UPF2","Regulator of nonsense transcripts 2","RENT2_HUMAN",-0.133320833333336
-0.0514166666666718,12.0151857142857,-1.32043521161943,0.232790868173361,0.496212018522551,-6.03031874082494,"ARFP1_HUMAN",18,1.36781277276945,0.215476901124064,0.475499228913883,0.0514166666666718,"Non-significant",0.32285018299306,"ARFIP1","Arfaptin-1","ARFP1_HUMAN",-0.0514166666666718
