"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.154695,9.6558575,-1.30492635360145,0.230550497803738,0.464028803224009,-6.97573923448723,"TFPI1_HUMAN",11,-1.32100824923279,0.226400810680616,0.466784899496616,-0.154695,"Non-significant",0.33088320183697,"TFPI","Tissue factor pathway inhibitor","TFPI1_HUMAN"
0.708745,6.51048,1.33720131108452,0.220311927023399,0.453632962664471,-6.93661402017683,"WDFY2_HUMAN",6,1.32092353654894,0.226427649599134,0.466784899496616,0.708745,"Non-significant",0.33088320183697,"WDFY2","WD repeat and FYVE domain-containing protein 2","WDFY2_HUMAN"
-0.265805,8.623225,-1.3490692510102,0.216647277390693,0.450233177932983,-6.92207917776163,"MED10_HUMAN",6,-1.32089480107425,0.226436754281678,0.466784899496616,-0.265805,"Non-significant",0.33088320183697,"MED10","Mediator of RNA polymerase II transcription subunit 10","MED10_HUMAN"
0.0898749999999993,13.7067875,1.39010534496705,0.204382177412995,0.436246646063012,-6.87122655359729,"ARP3B_HUMAN",14,1.32087836734668,0.226441961363523,0.466784899496616,0.0898749999999993,"Non-significant",0.33088320183697,"ACTR3B","Actin-related protein 3B","ARP3B_HUMAN"
0.0824500000000015,14.168275,1.32960632485815,0.222685250172101,0.456085684420475,-6.94587431908891,"UCHL3_HUMAN",15,1.32085798671749,0.226448419178505,0.466784899496616,0.0824500000000015,"Non-significant",0.33088320183697,"UCHL3","Ubiquitin carboxyl-terminal hydrolase isozyme L3","UCHL3_HUMAN"
-0.164312500000003,9.78554625,-1.3109425616829,0.228611471015432,0.461620414743377,-6.96849131759842,"AAAS_HUMAN",17,-1.32072220153285,0.226491448203109,0.466784899496616,-0.164312500000003,"Non-significant",0.33088320183697,"AAAS","Aladin","AAAS_HUMAN"
-0.0467499999999976,14.00075,-1.18234598943066,0.27321394631155,0.510162065667592,-7.11866251179477,"RAB18_HUMAN",16,-1.32036202123536,0.22660562020028,0.466901154238813,-0.0467499999999976,"Non-significant",0.330775052436879,"RAB18","Ras-related protein Rab-18","RAB18_HUMAN"
-0.254960000000001,7.04418,-1.32618385009618,0.22376193370175,0.456965060664792,-6.9500365783961,"PMF1_HUMAN",6,-1.32017059851442,0.226666318745719,0.466907200413265,-0.254960000000001,"Non-significant",0.330769428541596,"PMF1","Polyamine-modulated factor 1","PMF1_HUMAN"
-0.220174999999998,16.2578375,-1.34551678277966,0.217738635902126,0.45124825412255,-6.92643816448571,"ACDSB_HUMAN",24,-1.31976953685489,0.226793537705202,0.466947044481193,-0.220174999999998,"Non-significant",0.330732369099091,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","ACDSB_HUMAN"
0.0706750000000032,11.9630875,1.66724619424217,0.13656227403226,0.349203689023334,-6.50638159422907,"MIC10_HUMAN",4,1.31957478269338,0.226855337094561,0.466947044481193,0.0706750000000032,"Non-significant",0.330732369099091,"MICOS10","MICOS complex subunit MIC10","MIC10_HUMAN"
0.244822500000001,8.63906375,1.32690605323299,0.223534360455163,0.456615677422058,-6.94915881997775,"SC5A6_HUMAN",7,1.31956333963326,0.226858968659859,0.466947044481193,0.244822500000001,"Non-significant",0.330732369099091,"SLC5A6","Sodium-dependent multivitamin transporter","SC5A6_HUMAN"
-0.4748725,7.38485125,-1.33309163008994,0.221593408837057,0.455065935881588,-6.94162884267516,"TSN13_HUMAN",2,-1.31908600642446,0.227010499801761,0.467139987244816,-0.4748725,"Non-significant",0.330552955455799,"TSPAN13","Tetraspanin-13","TSN13_HUMAN"
-0.076749999999997,11.83165,-1.35871565921478,0.213707762630149,0.446471916603644,-6.91020755361395,"UBR4_HUMAN",200,-1.31870699937446,0.227130879359599,0.467174109930886,-0.076749999999997,"Non-significant",0.330521233159584,"UBR4","E3 ubiquitin-protein ligase UBR4","UBR4_HUMAN"
0.154899999999998,9.5581375,1.41980161342757,0.195890809362253,0.42708418987153,-6.83386747503858,"PCOC2_HUMAN",14,1.31866986704379,0.227142676237583,0.467174109930886,0.154899999999998,"Non-significant",0.330521233159584,"PCOLCE2","Procollagen C-endopeptidase enhancer 2","PCOC2_HUMAN"
-0.198460000000001,9.6989025,-1.32562113386119,0.223939389817731,0.457211944404324,-6.95072029293403,"SYVM_HUMAN",34,-1.31832507070968,0.227252242775685,0.467280559235784,-0.198460000000001,"Non-significant",0.33042228700961,"VARS2","Valine--tRNA ligase, mitochondrial","SYVM_HUMAN"
0.136547499999999,8.83028875,1.28895342033775,0.235767209703947,0.470312526169053,-6.99488014429392,"A2GL_HUMAN",9,1.31786903767656,0.227397227462784,0.467346785999274,0.136547499999999,"Non-significant",0.33036073966,"LRG1","Leucine-rich alpha-2-glycoprotein","A2GL_HUMAN"
0.0836825000000019,8.71218375,1.22443662660867,0.257873388622637,0.49416562357439,-7.07063741551865,"HTR5B_HUMAN",60,1.31786004347624,0.22740008775642,0.467346785999274,0.0836825000000019,"Non-significant",0.33036073966,"HEATR5B","HEAT repeat-containing protein 5B","HTR5B_HUMAN"
0.125224999999999,10.5052625,1.38464711148505,0.205977682149498,0.438251541146193,-6.87804282542269,"MOB2_HUMAN",9,1.31764970004955,0.227466989072064,0.46736544806037,0.125224999999999,"Non-significant",0.33034339778758,"MOB2","MOB kinase activator 2","MOB2_HUMAN"
-0.0832000000000015,14.2707,-1.23463324647918,0.254267447085077,0.491128248234671,-7.05883405495612,"DUS3_HUMAN",9,-1.31725770282608,0.227591712203413,0.467502874139818,-0.0832000000000015,"Non-significant",0.330215714803813,"DUSP3","Dual specificity protein phosphatase 3","DUS3_HUMAN"
-0.282627499999998,7.06033875,-1.32280479945511,0.224829366663139,0.457987845448124,-6.95413950747762,"LIPT2_HUMAN",6,-1.31697759779067,0.227680870453695,0.467504048683593,-0.282627499999998,"Non-significant",0.330214623693432,"LIPT2","Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial","LIPT2_HUMAN"
-0.112092499999999,9.64490375,-1.29400054159767,0.234108016811302,0.468389876209344,-6.98884814334319,"SENP8_HUMAN",4,-1.31687212484018,0.2277144506337,0.467504048683593,-0.112092499999999,"Non-significant",0.330214623693432,"SENP8","Sentrin-specific protease 8","SENP8_HUMAN"
-0.0748250000000006,17.1472625,-1.22538719017491,0.257535426744584,0.493869241844951,-7.06953981577398,"UGDH_HUMAN",45,-1.31671087303448,0.227765797812197,0.467504048683593,-0.0748250000000006,"Non-significant",0.330214623693432,"UGDH","UDP-glucose 6-dehydrogenase","UGDH_HUMAN"
0.0803750000000001,10.9929625,1.27491089981892,0.240436515971184,0.47507741908776,-7.01158364052624,"B4GT1_HUMAN",10,1.3161514050913,0.227944026057683,0.467751094852565,0.0803750000000001,"Non-significant",0.329985187285203,"B4GALT1","Beta-1,4-galactosyltransferase 1","B4GT1_HUMAN"
-0.0521749999999983,12.2614375,-1.31159151804673,0.228403152619523,0.46152953717924,-6.96770825045993,"MEMO1_HUMAN",18,-1.31555195483532,0.228135125244592,0.467949758774093,-0.0521749999999983,"Non-significant",0.329800772264452,"MEMO1","Protein MEMO1","MEMO1_HUMAN"
0.121107499999999,9.99671375,1.28595224252508,0.236758578153612,0.47159181547946,-6.99845984926599,"HS2ST_HUMAN",15,1.31523875755096,0.228235024741442,0.467949758774093,0.121107499999999,"Non-significant",0.329800772264452,"HS2ST1","Heparan sulfate 2-O-sulfotransferase 1","HS2ST_HUMAN"
0.171424999999999,13.9108875,1.31680609772484,0.226735169843761,0.460246202372456,-6.96140725433721,"RL27A_HUMAN",6,1.31516343768888,0.228259054910304,0.467949758774093,0.171424999999999,"Non-significant",0.329800772264452,"RPL27A","Large ribosomal subunit protein uL15","RL27A_HUMAN"
0.1038275,9.98338875,1.31428458037755,0.227540410533189,0.461070227711146,-6.96445606024115,"UCHL1_HUMAN",9,1.31511024719341,0.228276026209003,0.467949758774093,0.1038275,"Non-significant",0.329800772264452,"UCHL1","Ubiquitin carboxyl-terminal hydrolase isozyme L1","UCHL1_HUMAN"
-0.178802500000001,8.05112375,-1.30527305239177,0.230438374052409,0.463918649431038,-6.97532212417095,"TBP_HUMAN",7,-1.31487041211494,0.228352563073021,0.467949758774093,-0.178802500000001,"Non-significant",0.329800772264452,"TBP","TATA-box-binding protein","TBP_HUMAN"
-0.0530000000000008,16.655,-1.232415474179,0.25504811569492,0.491546641160073,-7.06140681811713,"PRDX5_HUMAN",12,-1.31475877296829,0.228388197249016,0.467949758774093,-0.0530000000000008,"Non-significant",0.329800772264452,"PRDX5","Peroxiredoxin-5, mitochondrial","PRDX5_HUMAN"
0.3298525,6.74591875,1.32368458299269,0.224551022851596,0.457858801049651,-6.95307187701112,"PAR3L_HUMAN",11,1.3129168428954,0.228976818625309,0.469036904447129,0.3298525,"Non-significant",0.328792985073401,"PARD3B","Partitioning defective 3 homolog B","PAR3L_HUMAN"
0.32226,7.59909,1.32949028387881,0.222721682243386,0.456085684420475,-6.94601555148124,"FA89A_HUMAN",2,1.31259763776745,0.229078959486179,0.469127243356166,0.32226,"Non-significant",0.32870934578723,"FAM89A","Protein FAM89A","FA89A_HUMAN"
0.044075000000003,9.157945,1.03818840163996,0.331509253409129,0.565194957879348,-7.27410037939188,"SLMAP_HUMAN",39,1.31200864630733,0.229267531296041,0.469394492265931,0.044075000000003,"Non-significant",0.328462010588613,"SLMAP","Sarcolemmal membrane-associated protein","SLMAP_HUMAN"
-0.0668250000000015,10.3082125,-1.2056050968171,0.264645626737952,0.501319568999969,-7.09226423822968,"PARN_HUMAN",22,-1.3116848836524,0.229371244434574,0.469487913082972,-0.0668250000000015,"Non-significant",0.328375584119785,"PARN","Poly(A)-specific ribonuclease PARN","PARN_HUMAN"
-0.0395999999999983,11.925575,-0.969402327881006,0.362579148394772,0.593865705466047,-7.34295976150569,"PLXB2_HUMAN",73,-1.31110708835576,0.229556434336445,0.469597839528579,-0.0395999999999983,"Non-significant",0.328273909807663,"PLXNB2","Plexin-B2","PLXB2_HUMAN"
-0.2141975,7.76365375,-1.30983323550394,0.228967949127228,0.461878695481753,-6.9698293305757,"LYSM3_HUMAN",5,-1.31107524514751,0.22956664419794,0.469597839528579,-0.2141975,"Non-significant",0.328273909807663,"LYSMD3","LysM and putative peptidoglycan-binding domain-containing protein 3","LYSM3_HUMAN"
-0.2901625,6.80442875,-1.31965561986911,0.225828138912477,0.458952080675601,-6.95795746909829,"F234B_HUMAN",6,-1.31097358944798,0.229599240605833,0.469597839528579,-0.2901625,"Non-significant",0.328273909807663,"FAM234B","Protein FAM234B","F234B_HUMAN"
0.469852499999999,6.98241125,1.32705452965937,0.223487598884242,0.456615677422058,-6.94897832657122,"TFE3_HUMAN",9,1.31052037202337,0.229744615689376,0.469776303723052,0.469852499999999,"Non-significant",0.328108893522371,"TFE3","Transcription factor E3","TFE3_HUMAN"
-0.159115,7.4832475,-1.30136484761915,0.231705018142061,0.465078634626839,-6.98002001107248,"ANR16_HUMAN",8,-1.30930012833522,0.23013641914828,0.470458441066148,-0.159115,"Non-significant",0.327478734856942,"ANKRD16","Ankyrin repeat domain-containing protein 16","ANR16_HUMAN"
0.213375000000001,14.2478375,1.33494784260832,0.221013806837891,0.454568600679561,-6.93936498213761,"ATOX1_HUMAN",8,1.30902101832247,0.230226118569046,0.470522810718988,0.213375000000001,"Non-significant",0.327419317339279,"ATOX1","Copper transport protein ATOX1","ATOX1_HUMAN"
-0.171897499999999,7.20938375,-1.29884767466909,0.232523990376861,0.465912596483929,-6.9830410930594,"TRIM2_HUMAN",13,-1.30789445663996,0.230588475949856,0.470795031899831,-0.171897499999999,"Non-significant",0.327168128729778,"TRIM2","Tripartite motif-containing protein 2","TRIM2_HUMAN"
-0.55919,6.6712875,-1.32896397355392,0.222886986654003,0.456085684420475,-6.94665602327099,"TAF2_HUMAN",13,-1.30783706378729,0.230606949471745,0.470795031899831,-0.55919,"Non-significant",0.327168128729778,"TAF2","Transcription initiation factor TFIID subunit 2","TAF2_HUMAN"
0.0906249999999993,14.2198625,1.31811725115368,0.226317427429313,0.459513631226108,-6.95982047821845,"ARPC2_HUMAN",28,1.30782080040598,0.230612184535816,0.470795031899831,0.0906249999999993,"Non-significant",0.327168128729778,"ARPC2","Actin-related protein 2/3 complex subunit 2","ARPC2_HUMAN"
-0.1630225,9.00792625,-1.30600880136714,0.230200585130601,0.463670901971256,-6.97443672012333,"DPOE3_HUMAN",5,-1.30777305698947,0.230627553386615,0.470795031899831,-0.1630225,"Non-significant",0.327168128729778,"POLE3","DNA polymerase epsilon subunit 3","DPOE3_HUMAN"
0.0910099999999989,9.31523,1.34056185512904,0.21926881963672,0.452707501691853,-6.93250628706369,"DAA10_HUMAN",12,1.30770164965711,0.230650541423151,0.470795031899831,0.0910099999999989,"Non-significant",0.327168128729778,"DNAAF10","Dynein axonemal assembly factor 10","DAA10_HUMAN"
0.144000000000002,8.5268575,1.28778451175771,0.236152908466722,0.470839861285862,-6.99627501159191,"C1GLC_HUMAN",12,1.30724228589216,0.23079847087325,0.470978045965281,0.144000000000002,"Non-significant",0.326999336476943,"C1GALT1C1","C1GALT1-specific chaperone 1","C1GLC_HUMAN"
0.143309999999998,9.2990625,1.28497069383515,0.237083581650468,0.472006549379491,-6.99962945310214,"TBD2B_HUMAN",37,1.30704146002808,0.230863168777501,0.470991164368637,0.143309999999998,"Non-significant",0.326987240008976,"TBC1D2B","TBC1 domain family member 2B","TBD2B_HUMAN"
-0.0419249999999991,10.9700375,-1.04347367871786,0.329210298227229,0.563457020320172,-7.26866213140014,"CSTF2_HUMAN",13,-1.30674503062154,0.23095869484201,0.471067153774405,-0.0419249999999991,"Non-significant",0.326917176873724,"CSTF2","Cleavage stimulation factor subunit 2","CSTF2_HUMAN"
-0.130800000000001,13.4148,-1.6264515739888,0.145042776107377,0.36247111152564,-6.56217959786752,"MPPB_HUMAN",26,-1.30588868574592,0.23123484844003,0.471511422790304,-0.130800000000001,"Non-significant",0.326507781622929,"PMPCB","Mitochondrial-processing peptidase subunit beta","MPPB_HUMAN"
0.7787,6.3748975,1.32354968015089,0.22459368376576,0.457858801049651,-6.9532356122157,"RNPC3_HUMAN",8,1.30555025851746,0.231344062757121,0.4715854147023,0.7787,"Non-significant",0.326439635324747,"RNPC3","RNA-binding region-containing protein 3","RNPC3_HUMAN"
0.0734100000000009,8.770345,1.21010567944688,0.263013761005023,0.499587274403461,-7.08711606745706,"SNX33_HUMAN",19,1.30504308084649,0.231507818059488,0.4715854147023,0.0734100000000009,"Non-significant",0.326439635324747,"SNX33","Sorting nexin-33","SNX33_HUMAN"
-0.0733499999999996,10.943,-1.2544095007649,0.247394670439483,0.48371821992316,-7.0357578155515,"SMU1_HUMAN",21,-1.30501804024036,0.231515905649578,0.4715854147023,-0.0733499999999996,"Non-significant",0.326439635324747,"SMU1","WD40 repeat-containing protein SMU1","SMU1_HUMAN"
-0.0733125000000001,9.95613375,-1.31152511374224,0.228424461244077,0.46152953717924,-6.96778838876074,"KBRS2_HUMAN",9,-1.30490187035423,0.231553429271317,0.4715854147023,-0.0733125000000001,"Non-significant",0.326439635324747,"NKIRAS2","NF-kappa-B inhibitor-interacting Ras-like protein 2","KBRS2_HUMAN"
0.0435250000000025,13.4138875,1.05317514008481,0.325022970006181,0.56004277692602,-7.25862637693064,"PPCE_HUMAN",49,1.30465605242482,0.231632847337088,0.4715854147023,0.0435250000000025,"Non-significant",0.326439635324747,"PREP","Prolyl endopeptidase","PPCE_HUMAN"
-0.765070000000001,7.3199725,-1.32318395692483,0.224709373223304,0.457858801049651,-6.95367944823736,"YIPF2_HUMAN",2,-1.3046055501694,0.231649166351463,0.4715854147023,-0.765070000000001,"Non-significant",0.326439635324747,"YIPF2","Protein YIPF2","YIPF2_HUMAN"
0.148532500000001,7.92587875,1.28335268542987,0.237620156907651,0.472492922087219,-7.001556211335,"NCALD_HUMAN",4,1.30451157670321,0.231679535046744,0.4715854147023,0.148532500000001,"Non-significant",0.326439635324747,"NCALD","Neurocalcin-delta","NCALD_HUMAN"
0.124019999999998,8.1253125,1.30183517067691,0.231552271391485,0.464887483769839,-6.97945512556285,"RPC3_HUMAN",18,1.30405203396886,0.231828091444747,0.471768998778421,0.124019999999998,"Non-significant",0.326270601182134,"POLR3C","DNA-directed RNA polymerase III subunit RPC3","RPC3_HUMAN"
0.114537500000001,8.22776375,1.30623789287132,0.230126587416674,0.463637389354181,-6.97416096621253,"CASP9_HUMAN",7,1.30361676621964,0.23196887619322,0.471936679151724,0.114537500000001,"Non-significant",0.326116267763742,"CASP9","Caspase-9","CASP9_HUMAN"
0.128030000000003,8.3394725,1.28568831643831,0.236845930072,0.471649581860551,-6.99877439702273,"VSI10_HUMAN",7,1.3033131381531,0.232067126506441,0.471957465269382,0.128030000000003,"Non-significant",0.326097139991304,"VSIG10","V-set and immunoglobulin domain-containing protein 10","VSI10_HUMAN"
0.151357500000003,8.71637625,1.45285917421212,0.186807058553262,0.416426214640381,-6.79174842221896,"FLCN_HUMAN",22,1.30306049063463,0.232148907480009,0.471957465269382,0.151357500000003,"Non-significant",0.326097139991304,"FLCN","Folliculin","FLCN_HUMAN"
-0.262625,6.3571725,-1.31595188029898,0.227007686735954,0.460336962339868,-6.96244051038234,"PGBD3_HUMAN",7,-1.30304395830536,0.232154259793525,0.471957465269382,-0.262625,"Non-significant",0.326097139991304,"PGBD3","PiggyBac transposable element-derived protein 3","PGBD3_HUMAN"
-0.0871749999999984,14.7804375,-1.31164278632982,0.228386702196737,0.46152953717924,-6.96764637693385,"MA2C1_HUMAN",35,-1.30189044176306,0.232527971492545,0.472550846460171,-0.0871749999999984,"Non-significant",0.325551454564232,"MAN2C1","Alpha-mannosidase 2C1","MA2C1_HUMAN"
0.865477499999999,9.25053875,1.32259494835208,0.224895802836871,0.458007753673578,-6.95439409984564,"BSCL2_HUMAN",2,1.30175677639231,0.232571309363308,0.472550846460171,0.865477499999999,"Non-significant",0.325551454564232,"BSCL2","Seipin","BSCL2_HUMAN"
-0.113274999999994,17.1707125,-1.77472922364996,0.116384804933173,0.316403803816993,-6.35644791400032,"GSTO1_HUMAN",19,-1.30152767020426,0.232645607874048,0.472550846460171,-0.113274999999994,"Non-significant",0.325551454564232,"GSTO1","Glutathione S-transferase omega-1","GSTO1_HUMAN"
-0.125150000000001,12.30345,-1.28055470221897,0.238550489909272,0.473411149014643,-7.00488444493498,"PCBP3_HUMAN",1,-1.30138245066455,0.232692712762077,0.472550846460171,-0.125150000000001,"Non-significant",0.325551454564232,"PCBP3","Poly(rC)-binding protein 3","PCBP3_HUMAN"
-0.0705750000000016,14.0631875,-1.20867664328764,0.263531003295976,0.500028427145862,-7.08875212701355,"LACB2_HUMAN",18,-1.30124146084914,0.232738453514529,0.472550846460171,-0.0705750000000016,"Non-significant",0.325551454564232,"LACTB2","Endoribonuclease LACTB2","LACB2_HUMAN"
-0.166509999999999,8.04534,-1.33190501650498,0.221964617864394,0.455370982910797,-6.94307503507344,"ARNT_HUMAN",21,-1.30080220559941,0.232881008968375,0.472627834325683,-0.166509999999999,"Non-significant",0.325480705179129,"ARNT","Aryl hydrocarbon receptor nuclear translocator","ARNT_HUMAN"
-0.0740250000000007,11.5387125,-1.34127316083873,0.219048581648953,0.452506727771275,-6.9316360182852,"ENOPH_HUMAN",11,-1.30076429835108,0.232893314873091,0.472627834325683,-0.0740250000000007,"Non-significant",0.325480705179129,"ENOPH1","Enolase-phosphatase E1","ENOPH_HUMAN"
0.229832500000001,10.42033375,1.30685268644772,0.229928107009424,0.463584157884055,-6.97342079844837,"MT1F_HUMAN",3,1.29912328268779,0.233426578180375,0.473507112721696,0.229832500000001,"Non-significant",0.324673492917132,"MT1F","Metallothionein-1F","MT1F_HUMAN"
0.152607499999998,9.25510125,1.39850288696272,0.201948690913714,0.432984421394045,-6.86070885574495,"FDX2_HUMAN",4,1.29891856874366,0.23349317558176,0.473507112721696,0.152607499999998,"Non-significant",0.324673492917132,"FDX2","Ferredoxin-2, mitochondrial","FDX2_HUMAN"
-0.132672500000002,9.86055625,-1.32323557719727,0.224693041031998,0.457858801049651,-6.95361680729059,"T10B_HUMAN",10,-1.29889042606763,0.233502332216835,0.473507112721696,-0.132672500000002,"Non-significant",0.324673492917132,"TIMM10B","Mitochondrial import inner membrane translocase subunit Tim10 B","T10B_HUMAN"
-0.107625000000001,11.7245375,-1.38090939487263,0.20707655653492,0.439678759040724,-6.88270134900119,"SGPL1_HUMAN",23,-1.29840236423991,0.233661179509552,0.473710387252499,-0.107625000000001,"Non-significant",0.324487092204736,"SGPL1","Sphingosine-1-phosphate lyase 1","SGPL1_HUMAN"
-0.537697499999998,6.85982625,-1.31294633747895,0.227968775007643,0.46124445766878,-6.96607266772144,"TRIM1_HUMAN",4,-1.2975879540027,0.233926449052515,0.474121074671165,-0.537697499999998,"Non-significant",0.324110739871984,"MID2","Probable E3 ubiquitin-protein ligase MID2","TRIM1_HUMAN"
0.121024999999998,12.2245875,1.53856085942996,0.164988496399667,0.389263325605003,-6.68009096665484,"S10AG_HUMAN",6,1.2974203679664,0.23398106728483,0.474121074671165,0.121024999999998,"Non-significant",0.324110739871984,"S100A16","Protein S100-A16","S10AG_HUMAN"
0.594889999999999,5.94222,1.31370274557877,0.227726567529911,0.46124445766878,-6.96515904753125,"SNX25_HUMAN",9,1.29661245626559,0.234244529065643,0.474535972039496,0.594889999999999,"Non-significant",0.323730860441929,"SNX25","Sorting nexin-25","SNX25_HUMAN"
0.2754575,6.76333875,1.34922085634296,0.216600808500999,0.450233177932983,-6.92189299768443,"RNF34_HUMAN",7,1.29641612931507,0.234308590249325,0.474546814078,0.2754575,"Non-significant",0.323720937940828,"RNF34","E3 ubiquitin-protein ligase RNF34","RNF34_HUMAN"
-0.0763750000000023,9.9925875,-1.38070080542193,0.207138032219111,0.439678759040724,-6.88296110555092,"THNS2_HUMAN",21,-1.2947708585292,0.234846032148369,0.475516151767351,-0.0763750000000023,"Non-significant",0.322834726877356,"THNSL2","Threonine synthase-like 2","THNS2_HUMAN"
0.0950225000000007,8.48179875,1.23458822224055,0.254283275870605,0.491128248234671,-7.05888631650049,"TDIF2_HUMAN",19,1.2940171912225,0.235092577883864,0.475676667211888,0.0950225000000007,"Non-significant",0.322688150975828,"DNTTIP2","Deoxynucleotidyltransferase terminal-interacting protein 2","TDIF2_HUMAN"
-0.0696749999999984,10.1293875,-1.25324455628039,0.247795124007535,0.484032863062567,-7.03712380754391,"ZNT10_HUMAN",13,-1.29389190339152,0.235133584613583,0.475676667211888,-0.0696749999999984,"Non-significant",0.322688150975828,"SLC30A10","Calcium/manganese antiporter SLC30A10","ZNT10_HUMAN"
0.359795000000002,9.7517225,1.30556182175739,0.230345020666068,0.463846238675592,-6.97497465505274,"MYH16_HUMAN",2,1.29384409237669,0.235149234788238,0.475676667211888,0.359795000000002,"Non-significant",0.322688150975828,"MYH16","Putative uncharacterized protein MYH16","MYH16_HUMAN"
-0.0824749999999987,10.5190875,-1.20797977647846,0.263783543121988,0.500272730890434,-7.08954947636031,"AL3A1_HUMAN",16,-1.29368896352427,0.235200019914945,0.475676667211888,-0.0824749999999987,"Non-significant",0.322688150975828,"ALDH3A1","Aldehyde dehydrogenase, dimeric NADP-preferring","AL3A1_HUMAN"
0.1562,11.6935,1.28454740096289,0.23722385696118,0.472169523717611,-7.00013366883857,"RBX1_HUMAN",3,1.29345951199752,0.235275153625684,0.475676667211888,0.1562,"Non-significant",0.322688150975828,"RBX1","E3 ubiquitin-protein ligase RBX1","RBX1_HUMAN"
-0.136382500000002,9.32186625,-1.73410089913743,0.123657393383741,0.328250479711257,-6.41359564349991,"SYRM_HUMAN",30,-1.29332630868364,0.235318780403287,0.475676667211888,-0.136382500000002,"Non-significant",0.322688150975828,"RARS2","Probable arginine--tRNA ligase, mitochondrial","SYRM_HUMAN"
0.0837250000000012,15.0882125,1.32818202080856,0.223132779571457,0.456141187980801,-6.94760729923351,"REEP6_HUMAN",10,1.29325675076161,0.235341564791977,0.475676667211888,0.0837250000000012,"Non-significant",0.322688150975828,"REEP6","Receptor expression-enhancing protein 6","REEP6_HUMAN"
0.13264,10.0592925,1.77098783835032,0.117037226182152,0.31694618296676,-6.36173340080624,"IF4E2_HUMAN",16,1.29268175260729,0.235529983780723,0.475676667211888,0.13264,"Non-significant",0.322688150975828,"EIF4E2","Eukaryotic translation initiation factor 4E type 2","IF4E2_HUMAN"
-0.200285,7.65472,-1.2899540159773,0.235437476302369,0.470002746592257,-6.99368548630671,"VEZF1_HUMAN",10,-1.29227439465219,0.235663547820477,0.475676667211888,-0.200285,"Non-significant",0.322688150975828,"VEZF1","Vascular endothelial zinc finger 1","VEZF1_HUMAN"
0.696304999999997,6.46698,1.30746675455608,0.229730007700733,0.463300312436384,-6.97268128571771,"PKHO2_HUMAN",6,1.29207705491407,0.235728274735203,0.475676667211888,0.696304999999997,"Non-significant",0.322688150975828,"PLEKHO2","Pleckstrin homology domain-containing family O member 2","PKHO2_HUMAN"
-0.314734999999999,6.634975,-1.3008171258528,0.231883010633446,0.465320351278586,-6.9806776946813,"NRDE2_HUMAN",21,-1.29206972293492,0.235730679899343,0.475676667211888,-0.314734999999999,"Non-significant",0.322688150975828,"NRDE2","Nuclear exosome regulator NRDE2","NRDE2_HUMAN"
0.2157475,7.36912125,1.302847109297,0.231223917230378,0.464711177525918,-6.97823929184692,"RASF7_HUMAN",10,1.29204023476254,0.235740353338724,0.475676667211888,0.2157475,"Non-significant",0.322688150975828,"RASSF7","Ras association domain-containing protein 7","RASF7_HUMAN"
0.176177500000001,8.39186125,1.2884592131668,0.235930214940785,0.470521571025504,-6.99546998370555,"ZNT6_HUMAN",5,1.29186025577533,0.235799401889602,0.475676667211888,0.176177500000001,"Non-significant",0.322688150975828,"SLC30A6","Zinc transporter 6","ZNT6_HUMAN"
-0.116267500000003,8.65710625,-1.27694716463775,0.239754584266768,0.474370493980502,-7.0091687833383,"WDR75_HUMAN",28,-1.29180033270471,0.235819064617967,0.475676667211888,-0.116267500000003,"Non-significant",0.322688150975828,"WDR75","WD repeat-containing protein 75","WDR75_HUMAN"
0.0433000000000039,14.852325,1.05705439239078,0.323360383996459,0.55884583789681,-7.25459416513632,"MIC60_HUMAN",59,1.29167575074903,0.235859948559678,0.475676667211888,0.0433000000000039,"Non-significant",0.322688150975828,"IMMT","MICOS complex subunit MIC60","MIC60_HUMAN"
-0.117335000000001,10.1054825,-2.01453547024991,0.0811151533824646,0.258555431183597,-6.00927573568023,"BCR_HUMAN",40,-1.29165459667673,0.235866891276166,0.475676667211888,-0.117335000000001,"Non-significant",0.322688150975828,"BCR","Breakpoint cluster region protein","BCR_HUMAN"
-0.0750750000000018,10.3301125,-1.45168300847686,0.187123705447037,0.416689633102296,-6.79325637378965,"PUM1_HUMAN",28,-1.29133607952224,0.235971449077645,0.475686752233533,-0.0750750000000018,"Non-significant",0.322678943412954,"PUM1","Pumilio homolog 1","PUM1_HUMAN"
1.3656125,6.65165625,1.31126057610198,0.228509366298567,0.46152953717924,-6.96810761388762,"T185B_HUMAN",2,1.2912808209816,0.235989592534513,0.475686752233533,1.3656125,"Non-significant",0.322678943412954,"TMEM185B","Transmembrane protein 185B","T185B_HUMAN"
0.0931000000000033,11.351775,1.76533193935387,0.118030079796073,0.319182714952043,-6.36971486798706,"MOCOS_HUMAN",41,1.29058628137034,0.236217738205147,0.475956544304473,0.0931000000000033,"Non-significant",0.322432697343159,"MOCOS","Molybdenum cofactor sulfurase","MOCOS_HUMAN"
