"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BD_vs_B2"
-0.2457125,8.17589375,-1.92510627982194,0.0935184339364199,0.155258023776989,-6.76083429458295,"TBP_HUMAN",7,1.8985471424616,0.0946430817846383,0.157410960467892,0.2457125,"Non-significant",0.802965031157387,"TBP","TATA-box-binding protein","TBP_HUMAN",-0.2457125
-0.3572275,6.62403875,-1.83733246552765,0.106643284885458,0.172949881204942,-6.88743043037367,"ZER1_HUMAN",15,1.89841937367821,0.0946616290688837,0.157410960467892,0.3572275,"Non-significant",0.802965031157387,"ZER1","Protein zer-1 homolog","ZER1_HUMAN",-0.3572275
0.110374999999998,11.2950375,1.84764837751362,0.105013331402481,0.170711737227352,-6.87266129085256,"ALG2_HUMAN",17,-1.89813584741074,0.0947027989906836,0.157447484511382,-0.110374999999998,"Non-significant",0.802864273557466,"ALG2","Alpha-1,3/1,6-mannosyltransferase ALG2","ALG2_HUMAN",0.110374999999998
-0.0824999999999996,11.257,-1.93881620948483,0.0916148839220757,0.152561206254962,-6.74087929291385,"VPS28_HUMAN",14,1.8966463506424,0.0949193657382276,0.157775539400241,0.0824999999999996,"Non-significant",0.801960326392306,"VPS28","Vacuolar protein sorting-associated protein 28 homolog","VPS28_HUMAN",-0.0824999999999996
0.264804999999999,6.86373,1.84945065639251,0.104731029233859,0.170387969370744,-6.87007787634624,"CEP41_HUMAN",12,-1.89638627517251,0.0949572282436318,0.15780647823663,-0.264804999999999,"Non-significant",0.801875172199659,"CEP41","Centrosomal protein of 41 kDa","CEP41_HUMAN",0.264804999999999
-0.166664999999998,8.33527,-1.83256211904325,0.107405196112626,0.173993196138661,-6.8942496962216,"DTNB_HUMAN",18,1.8951496568575,0.0951374564655705,0.158073949757752,0.166664999999998,"Non-significant",0.801139694954746,"DTNB","Dystrobrevin beta","DTNB_HUMAN",-0.166664999999998
0.158310000000002,7.8413025,1.9222495162263,0.0939198854538733,0.155735279318538,-6.76498648913575,"CDNF_HUMAN",10,-1.89491675270911,0.0951714371941016,0.15809836719701,-0.158310000000002,"Non-significant",0.801072615336547,"CDNF","Cerebral dopamine neurotrophic factor","CDNF_HUMAN",0.158310000000002
-1.0082325,6.26955625,-1.84865354459126,0.104855795819589,0.170557105977974,-6.87122058246935,"CTL2_HUMAN",3,1.89426272184996,0.0952669224636178,0.158224925112791,1.0082325,"Non-significant",0.800725101203166,"SLC44A2","Choline transporter-like protein 2","CTL2_HUMAN",-1.0082325
0.059825,18.1190375,1.64261275225076,0.142311273860958,0.219010291554747,-7.15984991242778,"EST1_HUMAN",43,-1.89393362684486,0.0953150033769491,0.158248457011379,-0.059825,"Non-significant",0.800660515842745,"CES1","Liver carboxylesterase 1","EST1_HUMAN",0.059825
-0.305899999999996,11.935675,-2.07472741046695,0.0746783837870192,0.128648260513238,-6.54075688748227,"SSRG_HUMAN",3,1.89386847456273,0.0953245249054693,0.158248457011379,0.305899999999996,"Non-significant",0.800660515842745,"SSR3","Translocon-associated protein subunit gamma","SSRG_HUMAN",-0.305899999999996
-0.0877500000000015,10.137575,-1.78474497829518,0.115335659434906,0.184636152323249,-6.96223021116824,"TAB1_HUMAN",24,1.89376943280858,0.0953390008757258,0.158248457011379,0.0877500000000015,"Non-significant",0.800660515842745,"TAB1","TGF-beta-activated kinase 1 and MAP3K7-binding protein 1","TAB1_HUMAN",-0.0877500000000015
-0.0911500000000007,12.147,-1.7258085553517,0.125877498642326,0.198327198238839,-7.04502551554021,"IF4G3_HUMAN",63,1.89348837614799,0.0953800916526652,0.158284613637358,0.0911500000000007,"Non-significant",0.800561299522736,"EIF4G3","Eukaryotic translation initiation factor 4 gamma 3","IF4G3_HUMAN",-0.0911500000000007
-0.110100000000003,11.046925,-1.93890366179425,0.0916028632777965,0.152561206254962,-6.74075185669989,"DEFM_HUMAN",12,1.89333294396875,0.0954028232773855,0.158290294520948,0.110100000000003,"Non-significant",0.80054571283957,"PDF","Peptide deformylase, mitochondrial","DEFM_HUMAN",-0.110100000000003
-0.480442500000001,7.67322125,-1.83082125937609,0.107684540128073,0.174293753202358,-6.8967366274435,"XPC_HUMAN",14,1.89253866852825,0.0955190653291887,0.158451092183061,0.480442500000001,"Non-significant",0.800104762927187,"XPC","DNA repair protein complementing XP-C cells","XPC_HUMAN",-0.480442500000001
-0.068999999999992,16.389625,-1.77701292262718,0.116669331849021,0.186261963485546,-6.97315665759823,"PDIA6_HUMAN",22,1.89164278924426,0.0956503397272378,0.158636756035585,0.068999999999992,"Non-significant",0.799596179603621,"PDIA6","Protein disulfide-isomerase A6","PDIA6_HUMAN",-0.068999999999992
-0.6940075,6.47993375,-1.84702569992841,0.105111034998793,0.170828738143239,-6.87355363209964,"ASTRA_HUMAN",5,1.89149153341649,0.0956725204734906,0.158641448794837,0.6940075,"Non-significant",0.799583332585342,"GRAMD1A","Protein Aster-A","ASTRA_HUMAN",-0.6940075
0.0926325000000006,9.76731875,1.78156704176623,0.115882044983737,0.185221486601028,-6.9667233517308,"HMDH_HUMAN",25,-1.89077586388699,0.0957775357976789,0.158783465817871,-0.0926325000000006,"Non-significant",0.799194722802583,"HMGCR","3-hydroxy-3-methylglutaryl-coenzyme A reductase","HMDH_HUMAN",0.0926325000000006
0.140410000000003,8.487115,1.84981294497064,0.10467436976311,0.170329591766172,-6.86955845506403,"MET15_HUMAN",15,-1.89019603553589,0.0958626990296989,0.158892520551046,-0.140410000000003,"Non-significant",0.798896545585947,"METTL15","12S rRNA N4-methylcytidine (m4C) methyltransferase","MET15_HUMAN",0.140410000000003
-0.200352499999997,9.97306875,-1.81041708669945,0.111010934254034,0.178900656381869,-6.92581867541212,"MSH6_HUMAN",31,1.88938563961425,0.0959818486315309,0.159057852250109,0.200352499999997,"Non-significant",0.79844488609943,"MSH6","DNA mismatch repair protein Msh6","MSH6_HUMAN",-0.200352499999997
0.332247499999998,6.96544875,1.8316113205773,0.107557678177267,0.174191593381516,-6.89560808319388,"NOXA1_HUMAN",13,-1.88782668377677,0.09621145476459,0.159406124931307,-0.332247499999998,"Non-significant",0.79749499553235,"NOXA1","NADPH oxidase activator 1","NOXA1_HUMAN",0.332247499999998
0.154482499999999,8.56160125,2.00414720909985,0.0830502241546864,0.140583468432814,-6.64517926162605,"CFDP1_HUMAN",8,-1.88766902358659,0.096234704499001,0.159412428264864,-0.154482499999999,"Non-significant",0.797477822736388,"CFDP1","Craniofacial development protein 1","CFDP1_HUMAN",0.154482499999999
-0.0858450000000008,9.45311,-1.72298192778066,0.12640531448921,0.199014935314488,-7.04896731894929,"PRC2A_HUMAN",45,1.88698264437665,0.0963359856642273,0.159547961712189,0.0858450000000008,"Non-significant",0.797108739717436,"PRRC2A","Protein PRRC2A","PRC2A_HUMAN",-0.0858450000000008
-0.107200000000001,10.334475,-1.93751037562775,0.0917945580663918,0.152798332391529,-6.74278194289643,"EXOS3_HUMAN",12,1.88642611154666,0.0964181816956937,0.159651838727792,0.107200000000001,"Non-significant",0.796826075278403,"EXOSC3","Exosome complex component RRP40","EXOS3_HUMAN",-0.107200000000001
0.1417,12.2943,2.29510963414583,0.053562591321809,0.0986090553910151,-6.2092751175131,"HACD2_HUMAN",6,-1.88376994781851,0.0968114031351862,0.160270574091732,-0.1417,"Non-significant",0.795146207419294,"HACD2","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2","HACD2_HUMAN",0.1417
0.269167499999997,7.86438125,1.80932839612915,0.111191150901209,0.179120663212441,-6.9273668915896,"RBCC1_HUMAN",38,-1.88334116604242,0.0968750239962747,0.160343518417416,-0.269167499999997,"Non-significant",0.794948590911365,"RB1CC1","RB1-inducible coiled-coil protein 1","RBCC1_HUMAN",0.269167499999997
-0.0755500000000016,15.668925,-2.35660609316334,0.0488220188460384,0.0918329145404162,-6.11567061296858,"EF1B_HUMAN",10,1.88227553927815,0.0970333103713683,0.160573088095373,0.0755500000000016,"Non-significant",0.794327240321632,"EEF1B2","Elongation factor 1-beta","EF1B_HUMAN",-0.0755500000000016
-0.223199999999999,11.06045,-3.95616064631359,0.00494924980700903,0.0142966701613319,-3.70192731463362,"EPHB2_HUMAN;EPHA7_HUMAN",1,1.87907291951256,0.0975105107968144,0.161330205350612,0.223199999999999,"Non-significant",0.792284313398418,"EPHB2;EPHA7","Ephrin type-B receptor 2;Ephrin type-A receptor 7","EPHB2_HUMAN;EPHA7_HUMAN",-0.223199999999999
-0.103369999999998,8.8719125,-1.76279956078227,0.119159251385184,0.189168772822568,-6.99319237542698,"FHI1B_HUMAN",31,1.87872708154827,0.0975621756562649,0.161383114614621,0.103369999999998,"Non-significant",0.792141907119008,"FHIP1B","FHF complex subunit HOOK-interacting protein 1B","FHI1B_HUMAN",-0.103369999999998
-0.298359999999999,7.5581925,-1.84619679364892,0.10524123312273,0.170980505180368,-6.87474134252878,"TFE3_HUMAN",9,1.87852521092335,0.0975923452667345,0.161400453196831,0.298359999999999,"Non-significant",0.79209525015542,"TFE3","Transcription factor E3","TFE3_HUMAN",-0.298359999999999
-0.0784249999999993,12.5270875,-1.92964088919918,0.0928846167576835,0.154456001659126,-6.75423923973756,"TIPRL_HUMAN",14,1.87801059958448,0.0976692943634301,0.161495134165268,0.0784249999999993,"Non-significant",0.791840558391757,"TIPRL","TIP41-like protein","TIPRL_HUMAN",-0.0784249999999993
0.369,6.972515,1.82754117050448,0.108212765908439,0.174906990322828,-6.90142004078172,"SH2B1_HUMAN",10,-1.87611050779398,0.09795391460362,0.161933089719798,-0.369,"Non-significant",0.79066439760642,"SH2B1","SH2B adapter protein 1","SH2B1_HUMAN",0.369
-0.331944999999998,6.0840275,-1.83092374492947,0.107668075698799,0.174293753202358,-6.89659024466201,"SOS2_HUMAN",10,1.87578694396837,0.098002461012908,0.161980680520931,0.331944999999998,"Non-significant",0.790536780787567,"SOS2","Son of sevenless homolog 2","SOS2_HUMAN",-0.331944999999998
-0.3960475,5.66334375,-1.90008952269802,0.0970911819660342,0.159990655227648,-6.7971248943243,"IRF5_HUMAN",4,1.87472988926194,0.0981612180376223,0.162210374011777,0.3960475,"Non-significant",0.789921374341888,"IRF5","Interferon regulatory factor 5","IRF5_HUMAN",-0.3960475
0.106625000000005,11.4704375,2.02528264095717,0.0804509320484082,0.137003893006408,-6.61401608194595,"MESH1_HUMAN",10,-1.87380744785887,0.0982999583230919,0.16240690413799,-0.106625000000005,"Non-significant",0.789395512254346,"HDDC3","Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1","MESH1_HUMAN",0.106625000000005
0.141020000000001,10.09929,2.58940659681416,0.0344237198508603,0.0692019753156823,-5.75877774619579,"TP4A1_HUMAN",5,-1.8709686473035,0.0987281048572007,0.163049173387471,-0.141020000000001,"Non-significant",0.787681398600863,"PTP4A1","Protein tyrosine phosphatase type IVA 1","TP4A1_HUMAN",0.141020000000001
0.347552500000003,7.40931875,1.98157351935396,0.0859172409613195,0.144409358226972,-6.67835642834619,"RPC9_HUMAN",3,-1.87096615084638,0.0987284821536239,0.163049173387471,-0.347552500000003,"Non-significant",0.787681398600863,"CRCP","DNA-directed RNA polymerase III subunit RPC9","RPC9_HUMAN",0.347552500000003
0.391757499999999,6.30238875,1.83914009254198,0.106355929873176,0.172552130041619,-6.88484468548148,"KLD10_HUMAN",7,-1.87015784984381,0.0988507152638017,0.163218159865588,-0.391757499999999,"Non-significant",0.78723152272274,"KLHDC10","Kelch domain-containing protein 10","KLD10_HUMAN",0.391757499999999
0.136607500000002,9.53627875,1.9714881749201,0.0872292028259929,0.146387923186794,-6.69314230727811,"GLOD5_HUMAN",9,-1.86931479311096,0.0989783580316829,0.163396008687824,-0.136607500000002,"Non-significant",0.786758556286005,"GLOD5","Glyoxalase domain-containing protein 5","GLOD5_HUMAN",0.136607500000002
-0.210249999999998,8.8174325,-2.19333047491276,0.0624493677550176,0.11149491008834,-6.36324561413056,"STR3N_HUMAN",4,1.86779775609734,0.0992084406974104,0.163717142884009,0.210249999999998,"Non-significant",0.785905843067425,"STARD3NL","STARD3 N-terminal-like protein","STR3N_HUMAN",-0.210249999999998
-0.126932499999999,8.63910625,-1.82254280176906,0.109022476809966,0.17600753542499,-6.90855078820546,"RUSD3_HUMAN",16,1.8677688597536,0.0992128282322218,0.163717142884009,0.126932499999999,"Non-significant",0.785905843067425,"RPUSD3","Mitochondrial mRNA pseudouridine synthase RPUSD3","RUSD3_HUMAN",-0.126932499999999
-0.60863,6.4412875,-1.81689754907439,0.109943950203502,0.177390376651901,-6.9165954965079,"NFAT5_HUMAN",7,1.86731661822827,0.0992815193558406,0.163797523783293,0.60863,"Non-significant",0.785692667993065,"NFAT5","Nuclear factor of activated T-cells 5","NFAT5_HUMAN",-0.60863
0.0864999999999974,12.083025,1.76334768164029,0.119062302906228,0.189051473799198,-6.9924209288675,"IMA7_HUMAN",23,-1.8646429485536,0.0996885515218661,0.164435964864438,-0.0864999999999974,"Non-significant",0.784003189022616,"KPNA6","Importin subunit alpha-7","IMA7_HUMAN",0.0864999999999974
0.173610000000001,7.8495625,2.0679494585217,0.0754448667473354,0.129827249705007,-6.55082756410946,"PIGH_HUMAN",6,-1.86372293288491,0.0998289797446029,0.164634475145092,-0.173610000000001,"Non-significant",0.783479216526366,"PIGH","Phosphatidylinositol N-acetylglucosaminyltransferase subunit H","PIGH_HUMAN",0.173610000000001
0.0514750000000035,16.2305625,1.53270396392124,0.167081061620965,0.249313895735106,-7.30740264937246,"GANAB_HUMAN",66,-1.863577618713,0.099851177267446,0.164637962839606,-0.0514750000000035,"Non-significant",0.783470016324301,"GANAB","Neutral alpha-glucosidase AB","GANAB_HUMAN",0.0514750000000035
-0.203035,6.95782,-1.98266862531811,0.0857759482177292,0.144251544604429,-6.67674953282286,"PANK3_HUMAN",6,1.86236992131966,0.100035841660782,0.164909276077839,0.203035,"Non-significant",0.782754914785347,"PANK3","Pantothenate kinase 3","PANK3_HUMAN",-0.203035
-0.117274999999996,10.8547875,-2.03235605095558,0.0795989866536671,0.135835239922307,-6.60356580065086,"TPPC1_HUMAN",9,1.86181182215313,0.100121288389362,0.1650169525967,0.117274999999996,"Non-significant",0.782471437355742,"TRAPPC1","Trafficking protein particle complex subunit 1","TPPC1_HUMAN",-0.117274999999996
-0.312969999999999,7.02675,-1.79515873063177,0.113562345405189,0.182331395932577,-6.94748454735363,"TNR6A_HUMAN",22,1.86109863992777,0.10023058004872,0.165163878440081,0.312969999999999,"Non-significant",0.782084927411837,"TNRC6A","Trinucleotide repeat-containing gene 6A protein","TNR6A_HUMAN",-0.312969999999999
-0.6725425,6.65959375,-1.8156092811838,0.11015527514427,0.177696368680191,-6.91842999877203,"BLNK_HUMAN",5,1.85873677845163,0.100593335804334,0.165712621373585,0.6725425,"Non-significant",0.780644412617757,"BLNK","B-cell linker protein","BLNK_HUMAN",-0.6725425
0.3222275,8.29651625,2.11105939051579,0.070699118837436,0.12313392314198,-6.48663079162705,"VHL_HUMAN",2,-1.85866736916811,0.100604015195942,0.165712621373585,-0.3222275,"Non-significant",0.780644412617757,"VHL","von Hippel-Lindau disease tumor suppressor","VHL_HUMAN",0.3222275
-0.138574999999996,14.6758375,-2.27636334411112,0.0550981428469305,0.100802181445913,-6.23772995492168,"SRSF3_HUMAN",6,1.85853549993337,0.100624307721985,0.165712751045567,0.138574999999996,"Non-significant",0.780644072777594,"SRSF3","Serine/arginine-rich splicing factor 3","SRSF3_HUMAN",-0.138574999999996
0.0516999999999985,15.4245,1.7820933443534,0.115791387498431,0.185112674475846,-6.96597945600011,"GDAH_HUMAN",19,-1.85828677929628,0.100662592386503,0.165742504997902,-0.0516999999999985,"Non-significant",0.780566101605841,"AGMAT","Guanidino acid hydrolase, mitochondrial","GDAH_HUMAN",0.0516999999999985
-0.177532500000002,7.46602125,-1.78226823855208,0.11576127628875,0.185100632536604,-6.96573223468092,"NFXL1_HUMAN",25,1.85752411711495,0.100780072720542,0.165902617703414,0.177532500000002,"Non-significant",0.780146761382638,"NFXL1","NF-X1-type zinc finger protein NFXL1","NFXL1_HUMAN",-0.177532500000002
-0.0629750000000016,15.8982125,-1.8709450163996,0.101419967564621,0.165818107292132,-6.83919732169992,"PSA7_HUMAN",16,1.85673285818346,0.10090209610236,0.166049587521768,0.0629750000000016,"Non-significant",0.779762198880668,"PSMA7","Proteasome subunit alpha type-7","PSA7_HUMAN",-0.0629750000000016
-0.348845,7.1466875,-1.90745567384583,0.0960256850551641,0.158649449029068,-6.78645579940862,"KCRM_HUMAN",4,1.85668253405498,0.100909861555678,0.166049587521768,0.348845,"Non-significant",0.779762198880668,"CKM","Creatine kinase M-type","KCRM_HUMAN",-0.348845
-0.151747499999999,8.56771625,-1.83099119338295,0.107657241338196,0.174293753202358,-6.89649390460816,"RIC1_HUMAN",13,1.85592759159246,0.101026424109883,0.166208032280318,0.151747499999999,"Non-significant",0.779347992039712,"RIC1","Guanine nucleotide exchange factor subunit RIC1","RIC1_HUMAN",-0.151747499999999
0.081450000000002,13.364425,2.20330325069616,0.0615169246705426,0.110160713946944,-6.34821890412693,"RANG_HUMAN",10,-1.85540693264484,0.101106888151131,0.166307036328847,-0.081450000000002,"Non-significant",0.779089375710456,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN",0.081450000000002
0.154779999999999,8.743805,1.82831893788649,0.10808729020973,0.174773097660625,-6.9003098052943,"RF1M_HUMAN",13,-1.85482171974663,0.10119740136813,0.166422526863777,-0.154779999999999,"Non-significant",0.778787888198707,"MTRF1","Peptide chain release factor 1, mitochondrial","RF1M_HUMAN",0.154779999999999
-0.142899999999997,10.8885,-1.87098742824449,0.101413534990697,0.165818107292132,-6.83913626293903,"OVCA2_HUMAN",11,1.85441082090076,0.101261000018155,0.16649371804028,0.142899999999997,"Non-significant",0.778602148175141,"OVCA2","Esterase OVCA2","OVCA2_HUMAN",-0.142899999999997
-0.188027499999999,7.36530625,-1.78342003312537,0.115563159920469,0.184880164604242,-6.96410387733315,"TDRD3_HUMAN",21,1.85155888427945,0.101703470449023,0.167187698163443,0.188027499999999,"Non-significant",0.776795681539865,"TDRD3","Tudor domain-containing protein 3","TDRD3_HUMAN",-0.188027499999999
-0.5597975,5.88819875,-1.90769405715657,0.0959913931588297,0.158636197595865,-6.78611029215408,"RGPD5_HUMAN",1,1.85094065139632,0.1017996300181,0.167312222712187,0.5597975,"Non-significant",0.776472331227929,"RGPD6","RANBP2-like and GRIP domain-containing protein 5/6","RGPD5_HUMAN",-0.5597975
-1.105265,6.9003475,-1.79763039640566,0.113145286145947,0.181768578448848,-6.94397977945796,"HUS1_HUMAN",4,1.85043928762927,0.101877675354805,0.167406931761614,1.105265,"Non-significant",0.776226563287251,"HUS1","Checkpoint protein HUS1","HUS1_HUMAN",-1.105265
0.0450750000000006,10.7977125,1.54510570595963,0.164100476652358,0.245402354541414,-7.29100853422115,"SWP70_HUMAN",34,-1.84952896981495,0.102019526509704,0.167606428522356,-0.0450750000000006,"Non-significant",0.775709328078986,"SWAP70","Switch-associated protein 70","SWP70_HUMAN",0.0450750000000006
-0.114899999999999,14.175025,-2.13354550756072,0.0683423116956152,0.119690295082387,-6.45301563990188,"QCR8_HUMAN",8,1.84933147435076,0.10205032622691,0.167623437068365,0.114899999999999,"Non-significant",0.775665258510957,"UQCRQ","Cytochrome b-c1 complex subunit 8","QCR8_HUMAN",-0.114899999999999
-0.377425000000001,6.6673125,-1.78320080027013,0.115600844567132,0.184880164604242,-6.9644138514341,"RFC1_HUMAN",24,1.84861424761321,0.1021622532323,0.167773668268909,0.377425000000001,"Non-significant",0.775276199781881,"RFC1","Replication factor C subunit 1","RFC1_HUMAN",-0.377425000000001
0.312405,8.6614775,1.99925023087008,0.0836641130568115,0.141389074178466,-6.6523859955435,"DRAM2_HUMAN",3,-1.84767643218078,0.102308780433744,0.167980649308198,-0.312405,"Non-significant",0.774740744361636,"DRAM2","DNA damage-regulated autophagy modulator protein 2","DRAM2_HUMAN",0.312405
0.192315000000004,8.5963425,1.79450429562822,0.113673017305097,0.182437626442283,-6.94841220618065,"PDK4_HUMAN",15,-1.84564284366737,0.102627201527956,0.168469723293188,-0.192315000000004,"Non-significant",0.773478137452412,"PDK4","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 4, mitochondrial","PDK4_HUMAN",0.192315000000004
0.106675000000001,12.6507125,2.4323120002184,0.0435653191994066,0.0839756611325501,-5.99997441822718,"UBFD1_HUMAN",7,-1.8440041645344,0.102884472724866,0.16885823971941,-0.106675000000001,"Non-significant",0.772477742387987,"UBFD1","Ubiquitin domain-containing protein UBFD1","UBFD1_HUMAN",0.106675000000001
-0.187527499999998,8.23375375,-1.76407817504465,0.118933213698876,0.18895629571771,-6.99139265270644,"RPOM_HUMAN",33,1.84346526431596,0.102969213474132,0.168936677904039,0.187527499999998,"Non-significant",0.772276050357766,"POLRMT","DNA-directed RNA polymerase, mitochondrial","RPOM_HUMAN",-0.187527499999998
-0.113484999999997,9.88965,-1.72829093737739,0.125415678116769,0.197722640231014,-7.04156151236181,"AT8B1_HUMAN",41,1.84343815033238,0.102973478834653,0.168936677904039,0.113484999999997,"Non-significant",0.772276050357766,"ATP8B1","Phospholipid-transporting ATPase IC","AT8B1_HUMAN",-0.113484999999997
-0.201985000000001,8.7056875,-1.84429611709387,0.105540361298982,0.171364603273728,-6.87746401509241,"PI42A_HUMAN",9,1.83996613967578,0.10352105813123,0.169801047330898,0.201985000000001,"Non-significant",0.770059635360459,"PIP4K2A","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PI42A_HUMAN",-0.201985000000001
-0.749142500000001,6.32364125,-1.83854955225578,0.106449725172697,0.1726701319679,-6.88568953564213,"TMM69_HUMAN",1,1.8385578232999,0.103743954906761,0.170132614988124,0.749142500000001,"Non-significant",0.769212422709648,"TMEM69","Transmembrane protein 69","TMM69_HUMAN",-0.749142500000001
-0.206512499999999,10.10660375,-1.77904118325962,0.116318073179002,0.185809735760223,-6.97029227746205,"ARHG6_HUMAN",17,1.83810571719193,0.10381560717192,0.17021606951908,0.206512499999999,"Non-significant",0.768999442053866,"ARHGEF6","Rho guanine nucleotide exchange factor 6","ARHG6_HUMAN",-0.206512499999999
-0.262625000000002,10.6047375,-2.3004931276259,0.0531296414142181,0.0980542098860333,-6.20109634011074,"PLEK_HUMAN",2,1.83521484485318,0.10427488078942,0.170934907560821,0.262625000000002,"Non-significant",0.767169238549213,"PLEK","Pleckstrin","PLEK_HUMAN",-0.262625000000002
0.151367499999999,9.93656875,1.84074109297219,0.10610204213122,0.172174295604065,-6.88255372600549,"BOK_HUMAN",11,-1.83499194953765,0.104310372219599,0.170958902730163,-0.151367499999999,"Non-significant",0.767108278278269,"BOK","Bcl-2-related ovarian killer protein","BOK_HUMAN",0.151367499999999
-0.268657499999999,7.97253375,-1.77594354320006,0.116854935016185,0.186432946064381,-6.97466634660418,"IP6K1_HUMAN",16,1.83469737789969,0.104357294202916,0.171001618603939,0.268657499999999,"Non-significant",0.766999778804148,"IP6K1","Inositol hexakisphosphate kinase 1","IP6K1_HUMAN",-0.268657499999999
-0.2596875,8.18447375,-2.10205157790393,0.0716656915525781,0.12457916440798,-6.50007241293285,"RL22L_HUMAN",3,1.8341138080961,0.104450309552291,0.171119831676594,0.2596875,"Non-significant",0.766699655633596,"RPL22L1","Ribosomal protein eL22-like","RL22L_HUMAN",-0.2596875
-0.0905250000000013,13.7647875,-2.43847158812138,0.0431638194538906,0.0832973441174996,-5.99054220916721,"RS17_HUMAN",8,1.83252845079156,0.104703397540722,0.17150019041735,0.0905250000000013,"Non-significant",0.765735393422035,"RPS17","Small ribosomal subunit protein eS17","RS17_HUMAN",-0.0905250000000013
-0.172975000000001,9.12603,-2.02464759710545,0.0805278555170502,0.13707794010149,-6.61495379259059,"UXT_HUMAN",6,1.83234658496226,0.10473246796531,0.171513538230046,0.172975000000001,"Non-significant",0.765701593717137,"UXT","Protein UXT","UXT_HUMAN",-0.172975000000001
1.16615,7.83071,1.77866263274196,0.116383555000015,0.18587811881748,-6.97082697864087,"NEUR2_HUMAN",4,-1.83218351258582,0.104758540855355,0.171521972824486,-1.16615,"Non-significant",0.765680236757258,"NEU2","Sialidase-2","NEUR2_HUMAN",1.16615
0.0674749999999964,13.6022625,2.22170447033115,0.0598328335884548,0.107756935359875,-6.32045604619426,"GPX4_HUMAN",11,-1.8318985232391,0.10480412127707,0.171562337505874,-0.0674749999999964,"Non-significant",0.765578045208747,"GPX4","Phospholipid hydroperoxide glutathione peroxidase GPX4","GPX4_HUMAN",0.0674749999999964
-0.0763249999999989,11.4114375,-1.68542054659703,0.1336197479588,0.208040434094954,-7.10108215620305,"SYSM_HUMAN",30,1.82960662747981,0.105171365665481,0.17212913869547,0.0763249999999989,"Non-significant",0.764145604376291,"SARS2","Serine--tRNA ligase, mitochondrial","SYSM_HUMAN",-0.0763249999999989
0.073599999999999,11.13585,1.88826999560342,0.0988247759192431,0.16242291759943,-6.81421462436929,"HMOX1_HUMAN",14,-1.82848859202225,0.105350958010484,0.172388653447096,-0.073599999999999,"Non-significant",0.763491322661436,"HMOX1","Heme oxygenase 1","HMOX1_HUMAN",0.073599999999999
0.566370000000001,6.41878,1.78460830415593,0.115359107422334,0.184637634253865,-6.96242351388804,"PADC1_HUMAN",6,-1.82734987899186,0.10553417081561,0.172636068376458,-0.566370000000001,"Non-significant",0.762868463195527,"PRADC1","Protease-associated domain-containing protein 1","PADC1_HUMAN",0.566370000000001
-0.377135000000001,7.6553125,-1.8563421861738,0.103658274748062,0.168843738602149,-6.86019098378918,"SMAD1_HUMAN",4,1.82715730842557,0.105565184240953,0.172636068376458,0.377135000000001,"Non-significant",0.762868463195527,"SMAD1","Mothers against decapentaplegic homolog 1","SMAD1_HUMAN",-0.377135000000001
-0.373177500000001,6.58242875,-1.78328009846319,0.115587212394174,0.184880164604242,-6.96430173318683,"XPA_HUMAN",9,1.82714138413024,0.105567749230269,0.172636068376458,0.373177500000001,"Non-significant",0.762868463195527,"XPA","DNA repair protein complementing XP-A cells","XPA_HUMAN",-0.373177500000001
0.0496999999999996,12.925375,1.63514843206131,0.143879680272662,0.220926319324833,-7.17002600981472,"NT5D1_HUMAN",25,-1.82702565076708,0.105586392637175,0.172636068376458,-0.0496999999999996,"Non-significant",0.762868463195527,"NT5DC1","5'-nucleotidase domain-containing protein 1","NT5D1_HUMAN",0.0496999999999996
0.2465675,6.34689875,1.78018841608435,0.116119838247508,0.185565386735491,-6.96867153842096,"CNTRB_HUMAN",12,-1.82416773138044,0.106047764499146,0.173355847131405,-0.2465675,"Non-significant",0.761061505411806,"CNTROB","Centrobin","CNTRB_HUMAN",0.2465675
-0.0511750000000006,12.1568125,-1.74879783806286,0.121661311461656,0.192581469658747,-7.01286566618812,"NAGK_HUMAN",19,1.82334291921805,0.106181274081215,0.173539490613597,0.0511750000000006,"Non-significant",0.760601681656764,"NAGK","N-acetyl-D-glucosamine kinase","NAGK_HUMAN",-0.0511750000000006
-0.192945000000001,8.04022,-1.75953240209868,0.119738682358377,0.189941508895892,-6.99778867609863,"LRC14_HUMAN",19,1.82262081095527,0.106298290102659,0.17369610967941,0.192945000000001,"Non-significant",0.760209908459553,"LRRC14","Leucine-rich repeat-containing protein 14","LRC14_HUMAN",-0.192945000000001
0.263367500000001,8.30317375,1.89657003502734,0.0976042959727093,0.160674702486801,-6.80221752268869,"COA5_HUMAN",5,-1.82159170437958,0.106465265719646,0.173934286243455,-0.263367500000001,"Non-significant",0.759614800638822,"COA5","Cytochrome c oxidase assembly factor 5","COA5_HUMAN",0.263367500000001
