"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BM1_vs_BD"
0.288557500000001,7.57290875,2.88629871221841,0.0225304757912109,0.0453002593290262,-5.4599019829229,"USF1_HUMAN",5,-2.85461066429491,0.0245260217587284,0.049685171397444,-0.288557500000001,"Non-significant",1.30377320766866,"USF1","Upstream stimulatory factor 1","USF1_HUMAN",0.288557500000001
0.0999500000000015,11.14265,2.78964630718939,0.0259494832645073,0.050922474684878,-5.6077391552357,"TRIPB_HUMAN",92,-2.85375882473817,0.0245559441821823,0.0497249124112151,-0.0999500000000015,"Non-significant",1.30342597319819,"TRIP11","Thyroid receptor-interacting protein 11","TRIPB_HUMAN",0.0999500000000015
0.2202,15.0516,2.84575650592561,0.0239033146502242,0.0475365311058194,-5.52188162972614,"RL26_HUMAN",10,-2.85370197110482,0.0245579426383237,0.0497249124112151,-0.2202,"Non-significant",1.30342597319819,"RPL26","Large ribosomal subunit protein uL24","RL26_HUMAN",0.2202
0.268332499999998,9.28350625,2.85198864938391,0.0236867036515995,0.0471934889551041,-5.51235065344644,"AAGAB_HUMAN",9,-2.85219809877993,0.0246108673353427,0.0498195944581957,-0.268332499999998,"Non-significant",1.30259981203204,"AAGAB","Alpha- and gamma-adaptin-binding protein p34","AAGAB_HUMAN",0.268332499999998
0.1986825,9.64828625,3.57671436024408,0.00848367228349665,0.0203361574933284,-4.4212408886157,"CDK2_HUMAN",16,-2.85184374086232,0.024623355476278,0.0498323941699438,-0.1986825,"Non-significant",1.3024882468884,"CDK2","Cyclin-dependent kinase 2","CDK2_HUMAN",0.1986825
-0.0976500000000033,13.404,-2.70332549130381,0.0294616759797971,0.0565644711257353,-5.73993087340945,"WASL_HUMAN",20,2.8515935655371,0.024632176074275,0.0498377670108548,0.0976500000000033,"Non-significant",1.3024414245469,"WASL","Actin nucleation-promoting factor WASL","WASL_HUMAN",-0.0976500000000033
0.0761674999999968,9.47808375,2.38755116263655,0.0470996351598717,0.083911472558352,-6.22253242592671,"GEMI5_HUMAN",54,-2.84984637563652,0.0246938707504336,0.049950089408347,-0.0761674999999968,"Non-significant",1.30146373007029,"GEMIN5","Gem-associated protein 5","GEMI5_HUMAN",0.0761674999999968
-0.186142500000001,9.69044375,-3.70793147983995,0.00709831230663565,0.0175460728974116,-4.22910385337835,"RM27_HUMAN",8,2.84955118846299,0.0247043101035294,0.0499529054230912,0.186142500000001,"Non-significant",1.30143924672689,"MRPL27","Large ribosomal subunit protein bL27m","RM27_HUMAN",-0.186142500000001
0.082925000000003,17.2078875,2.51289364895825,0.0390669632993044,0.071565261596013,-6.03141206568567,"HSP72_HUMAN",24,-2.84945754207288,0.024707622897627,0.0499529054230912,-0.082925000000003,"Non-significant",1.30143924672689,"HSPA2","Heat shock-related 70 kDa protein 2","HSP72_HUMAN",0.082925000000003
-0.284195,7.48827,-2.87304154048023,0.0229700552001335,0.0460141155347408,-5.48016303542868,"FBW1B_HUMAN",16,2.84665103768482,0.024807121955489,0.0501415270733228,0.284195,"Non-significant",1.29980244362434,"FBXW11","F-box/WD repeat-containing protein 11","FBW1B_HUMAN",-0.284195
0.514025,5.7382775,2.88873807663189,0.0224505579871404,0.0451862201718266,-5.45617457293953,"SETX_HUMAN",12,-2.8444579586141,0.0248851668241966,0.0502867008599953,-0.514025,"Non-significant",1.29854685603345,"SETX","Probable helicase senataxin","SETX_HUMAN",0.514025
-0.129425000000001,10.4815625,-2.68785909552906,0.0301415368175642,0.0576785137538759,-5.76362167749386,"DNJB2_HUMAN",12,2.84412875328922,0.0248969045131769,0.0502978453336689,0.129425000000001,"Non-significant",1.29845061891506,"DNAJB2","DnaJ homolog subfamily B member 2","DNJB2_HUMAN",-0.129425000000001
0.0861750000000043,12.7573125,2.54946996613929,0.0369984929425708,0.0683250670447337,-5.97549338117522,"DCMC_HUMAN",27,-2.843113877569,0.0249331262069553,0.0503584355649225,-0.0861750000000043,"Non-significant",1.29792777014628,"MLYCD","Malonyl-CoA decarboxylase, mitochondrial","DCMC_HUMAN",0.0861750000000043
0.0839499999999997,13.633725,2.57994586967876,0.0353612736089508,0.06572204520146,-5.9288671133213,"ARSA_HUMAN",16,-2.84165756030523,0.0249852002292757,0.0504510051094768,-0.0839499999999997,"Non-significant",1.29713017711486,"ARSA","Arylsulfatase A","ARSA_HUMAN",0.0839499999999997
0.247552500000001,8.45791375,2.84609718758295,0.0238914200997477,0.0475299898267933,-5.52136058632554,"SREK1_HUMAN",8,-2.84136574697566,0.0249956484564389,0.0504594971212277,-0.247552500000001,"Non-significant",1.29705708197073,"SREK1","Splicing regulatory glutamine/lysine-rich protein 1","SREK1_HUMAN",0.247552500000001
0.298120000000003,8.7994825,2.86275134596621,0.0233174538337989,0.0466522226085634,-5.49589383128738,"CO8G_HUMAN",9,-2.83969778502024,0.0250554573119693,0.0505676058558422,-0.298120000000003,"Non-significant",1.2961276077321,"C8G","Complement component C8 gamma chain","CO8G_HUMAN",0.298120000000003
0.124174999999999,13.1205625,2.78531563305206,0.0261148400333694,0.0511883800307267,-5.61436874113134,"FKB11_HUMAN",7,-2.83849073505272,0.0250988329663171,0.0506346833493209,-0.124174999999999,"Non-significant",1.29555190159398,"FKBP11","Peptidyl-prolyl cis-trans isomerase FKBP11","FKB11_HUMAN",0.124174999999999
0.238369999999998,7.846025,2.82344503911104,0.0246959576914333,0.0488300944275575,-5.5560122906377,"RFX1_HUMAN",17,-2.83842432153293,0.0251012218459395,0.0506346833493209,-0.238369999999998,"Non-significant",1.29555190159398,"RFX1","MHC class II regulatory factor RFX1","RFX1_HUMAN",0.238369999999998
-0.180305000000001,10.1611975,-2.77251148074322,0.0266102030054572,0.0520169941700388,-5.63397188243095,"SNX17_HUMAN",19,2.83778192307014,0.0251243411312969,0.0506686749910861,0.180305000000001,"Non-significant",1.29526045255922,"SNX17","Sorting nexin-17","SNX17_HUMAN",-0.180305000000001
0.165100000000002,15.414425,4.03938042165392,0.00457595715649187,0.0121749380170914,-3.75333932117271,"RL12_HUMAN",10,-2.83726263106088,0.025143046315517,0.0506937499047951,-0.165100000000002,"Non-significant",1.29504558207064,"RPL12","Large ribosomal subunit protein uL11","RL12_HUMAN",0.165100000000002
-0.566585,6.6079975,-2.87890646677643,0.0227744871096813,0.045708238295631,-5.4711988451885,"PRAG1_HUMAN",10,2.83638678319866,0.025174628047845,0.0507447677084118,0.566585,"Non-significant",1.29460873119823,"PRAG1","Inactive tyrosine-protein kinase PRAG1","PRAG1_HUMAN",-0.566585
0.0843500000000006,13.834,2.91858730434512,0.0214964025346844,0.0436242585206764,-5.41058285725837,"GSH0_HUMAN",12,-2.83595720668767,0.0251901331740293,0.0507633623649162,-0.0843500000000006,"Non-significant",1.29444961967096,"GCLM","Glutamate--cysteine ligase regulatory subunit","GSH0_HUMAN",0.0843500000000006
-0.114325000000004,12.4810375,-2.71870911060598,0.0288012540069286,0.0555079962179312,-5.71636739468883,"MCTS1_HUMAN",11,2.8331331887733,0.0252923137013859,0.0509565731924981,0.114325000000004,"Non-significant",1.29279978580672,"MCTS1","Malignant T-cell-amplified sequence 1","MCTS1_HUMAN",-0.114325000000004
-0.4031375,7.82239625,-2.9340213605411,0.0210198476769723,0.0427968334440722,-5.3870233210208,"LRC8C_HUMAN",4,2.83185472637585,0.025338715204955,0.0510373374038504,0.4031375,"Non-significant",1.29211199065402,"LRRC8C","Volume-regulated anion channel subunit LRRC8C","LRC8C_HUMAN",-0.4031375
-0.178849999999997,13.138225,-6.84151149452398,0.000206836019840554,0.00105679870314235,-0.331347557159049,"VPS4B_HUMAN",32,2.82929907080062,0.025431740799573,0.0512119484013325,0.178849999999997,"Non-significant",1.29062870075513,"VPS4B","Vacuolar protein sorting-associated protein 4B","VPS4B_HUMAN",-0.178849999999997
0.322855000000001,7.4779,2.85839212340655,0.023466279054464,0.046879112954435,-5.50255890505367,"DHX35_HUMAN",14,-2.82888622160291,0.0254468021411152,0.0512295147463597,-0.322855000000001,"Non-significant",1.29047975780659,"DHX35","Probable ATP-dependent RNA helicase DHX35","DHX35_HUMAN",0.322855000000001
0.226789999999999,9.3699925,2.8042703095893,0.0253991365755565,0.0500246639717894,-5.58535487553788,"NC2A_HUMAN",6,-2.82618879925919,0.0255454392376286,0.0514152851986434,-0.226789999999999,"Non-significant",1.28890775083771,"DRAP1","Dr1-associated corepressor","NC2A_HUMAN",0.226789999999999
-0.098099999999997,11.34355,-2.7159964755616,0.028916580050791,0.0556639001072979,-5.72052233430272,"RT29_HUMAN",19,2.82541989438658,0.0255736295026298,0.0514592101741989,0.098099999999997,"Non-significant",1.28853688387809,"DAP3","Small ribosomal subunit protein mS29","RT29_HUMAN",-0.098099999999997
-0.393412500000002,8.37173375,-2.85956009204729,0.0234263068418867,0.0468352308194336,-5.50077306839458,"WWTR1_HUMAN",8,2.82423115113553,0.0256172766584003,0.0515235595581534,0.393412500000002,"Non-significant",1.28799414093041,"WWTR1","WW domain-containing transcription regulator protein 1","WWTR1_HUMAN",-0.393412500000002
-0.220687500000004,9.76065375,-2.88032053572196,0.0227275963586868,0.0456301940802945,-5.46903770654642,"ARPIN_HUMAN",10,2.82409479722001,0.0256222881791792,0.0515235595581534,0.220687500000004,"Non-significant",1.28799414093041,"ARPIN","Arpin","ARPIN_HUMAN",-0.220687500000004
1.586325,6.492675,2.87462099075508,0.0229172151312719,0.0459480704679403,-5.47774882161217,"MSRB1_HUMAN",2,-2.82402831344495,0.025624732082615,0.0515235595581534,-1.586325,"Non-significant",1.28799414093041,"MSRB1","Methionine-R-sulfoxide reductase B1","MSRB1_HUMAN",1.586325
0.239854999999999,8.400675,2.85382609534676,0.0236232327640656,0.0471007869837054,-5.50954082710346,"RIR1_HUMAN",29,-2.82257456882327,0.0256782321844846,0.0516182916556053,-0.239854999999999,"Non-significant",1.28719637284176,"RRM1","Ribonucleoside-diphosphate reductase large subunit","RIR1_HUMAN",0.239854999999999
-0.305712499999999,7.82145875,-2.8679550286933,0.0231410931975346,0.0463337766449523,-5.48793842779071,"DUS22_HUMAN",6,2.82234451410703,0.0256867093208286,0.0516224941422819,0.305712499999999,"Non-significant",1.28716101633491,"DUSP22","Dual specificity protein phosphatase 22","DUS22_HUMAN",-0.305712499999999
0.441930000000001,7.7881075,2.8989044811795,0.0221206801208715,0.0446780253415803,-5.44064246200798,"GTPB8_HUMAN",8,-2.82194620005978,0.025701393494616,0.051639165701462,-0.441930000000001,"Non-significant",1.28702078294664,"GTPBP8","GTP-binding protein 8","GTPB8_HUMAN",0.441930000000001
-0.278935000000002,8.256995,-2.84036845074477,0.0240922601133743,0.0478353570366998,-5.53012265275917,"SMAG1_HUMAN",24,2.82108734685498,0.0257330858651707,0.0516899933022304,0.278935000000002,"Non-significant",1.28659352410634,"SAMD4A","Protein Smaug homolog 1","SMAG1_HUMAN",-0.278935000000002
-0.108124999999999,13.4754375,-3.93543384479441,0.00524221483419165,0.0135897442285988,-3.9010075393629,"NDUB4_HUMAN",9,2.82046673312526,0.0257560125812565,0.051716816733374,0.108124999999999,"Non-significant",1.28636821460518,"NDUFB4","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4","NDUB4_HUMAN",-0.108124999999999
0.419347499999999,9.12671125,2.85218215511281,0.0236800109733408,0.0471934889551041,-5.51205473914254,"TBB4A_HUMAN",4,-2.82037952491421,0.0257592359481088,0.051716816733374,-0.419347499999999,"Non-significant",1.28636821460518,"TUBB4A","Tubulin beta-4A chain","TBB4A_HUMAN",0.419347499999999
-0.182449999999996,16.7084,-3.69097987051049,0.0072626764094184,0.0178693264212073,-4.25381026999245,"PAL4H_HUMAN",4,2.81942764527436,0.025794446664987,0.051774649216064,0.182449999999996,"Non-significant",1.28588283485931,"PPIAL4H","Peptidyl-prolyl cis-trans isomerase A-like 4H","PAL4H_HUMAN",-0.182449999999996
0.129434999999999,10.0926325,2.66198589680561,0.0313155103830146,0.0594465172442243,-5.8032522644698,"CTNL1_HUMAN",29,-2.81891221199974,0.0258135340306729,0.0518000982050468,-0.129434999999999,"Non-significant",1.28566941689821,"CTNNAL1","Alpha-catulin","CTNL1_HUMAN",0.129434999999999
0.301325000000002,9.1755525,2.92475356171088,0.0213046592340237,0.0433112576933133,-5.40116904832497,"MED15_HUMAN",11,-2.81833449939377,0.0258349453557238,0.0518301969000535,-0.301325000000002,"Non-significant",1.2854171412966,"MED15","Mediator of RNA polymerase II transcription subunit 15","MED15_HUMAN",0.301325000000002
0.966147499999999,6.55392375,2.86647408111212,0.0231911418956307,0.0464109928057397,-5.49020241261319,"MMP9_HUMAN",9,-2.81795039394236,0.0258491914985704,0.0518459094002344,-0.966147499999999,"Non-significant",1.28528550340198,"MMP9","Matrix metalloproteinase-9","MMP9_HUMAN",0.966147499999999
-0.120175,14.7413125,-2.9642826479622,0.0201174516098531,0.0412504721873269,-5.34086193040113,"HMGB1_HUMAN",14,2.81771621130046,0.0258578811848866,0.051850472244465,0.120175,"Non-significant",1.2852472837835,"HMGB1","High mobility group protein B1","HMGB1_HUMAN",-0.120175
0.37579,7.1311575,2.85713729119058,0.0235093037351944,0.0469431082242037,-5.50447760564041,"NDEL1_HUMAN",9,-2.81381400037442,0.0260031311622171,0.0521287969206848,-0.37579,"Non-significant",1.28292229802976,"NDEL1","Nuclear distribution protein nudE-like 1","NDEL1_HUMAN",0.37579
0.119649999999996,11.05915,2.66059645052254,0.0313798820984223,0.059540748122429,-5.80538042075372,"NUP62_HUMAN",12,-2.81347302434112,0.0260158638154292,0.0521413903347667,-0.119649999999996,"Non-significant",1.28281739267926,"NUP62","Nuclear pore glycoprotein p62","NUP62_HUMAN",0.119649999999996
-0.106750000000002,9.8254575,-2.63117762939122,0.0327755044302242,0.0618235268632633,-5.85043592789301,"PTAR1_HUMAN",18,2.81225629879943,0.026061351953791,0.0522196102733,0.106750000000002,"Non-significant",1.28216637373841,"PTAR1","Protein prenyltransferase alpha subunit repeat-containing protein 1","PTAR1_HUMAN",-0.106750000000002
-0.165300000000002,12.87775,-2.84235237664736,0.0240225075464319,0.047720306831607,-5.52708814214186,"TMM33_HUMAN",11,2.81163115998495,0.0260847557068779,0.0522535515188832,0.165300000000002,"Non-significant",1.28188418650617,"TMEM33","Transmembrane protein 33","TMM33_HUMAN",-0.165300000000002
0.0689000000000011,13.503875,2.3830385161766,0.0474184329832071,0.084312185174497,-6.22939421819027,"VATG1_HUMAN",7,-2.811054614792,0.0261063598066965,0.052283871733778,-0.0689000000000011,"Non-significant",1.28163225945501,"ATP6V1G1","V-type proton ATPase subunit G 1","VATG1_HUMAN",0.0689000000000011
0.719182499999999,6.49885875,2.85824103961799,0.0234714549210192,0.046879112954435,-5.50278991698832,"ENL_HUMAN",9,-2.81054748870397,0.0261253782024889,0.0523089997549461,-0.719182499999999,"Non-significant",1.28142358440882,"MLLT1","Protein ENL","ENL_HUMAN",0.719182499999999
0.0638000000000005,12.71405,2.60802795603576,0.0339188177300372,0.0634937016470335,-5.8858822065519,"DD19A_HUMAN",30,-2.80865468195589,0.0261964914973172,0.0524383954365564,-0.0638000000000005,"Non-significant",1.28035060576362,"DDX19A","ATP-dependent RNA helicase DDX19A","DD19A_HUMAN",0.0638000000000005
-0.0692000000000004,13.083075,-2.47147243418011,0.0415534344867101,0.0751569503146292,-6.09466918245861,"GMPPB_HUMAN",15,2.80753192942198,0.0262387697177554,0.0525100212004498,0.0692000000000004,"Non-significant",1.27975780637041,"GMPPB","Mannose-1-phosphate guanylyltransferase catalytic subunit beta","GMPPB_HUMAN",-0.0692000000000004
-0.252147500000001,8.22689125,-3.07158338575527,0.0172332821935301,0.0364746320948688,-5.17757490139579,"RUSD4_HUMAN",13,2.80733186745753,0.0262463107472845,0.0525121113292822,0.252147500000001,"Non-significant",1.2797405198919,"RPUSD4","Pseudouridylate synthase RPUSD4, mitochondrial","RUSD4_HUMAN",-0.252147500000001
1.064295,7.386155,2.85441997249273,0.0236027566007062,0.0470938602479189,-5.50863269133352,"NBEL2_HUMAN",20,-2.80588585889882,0.0263008835822348,0.0526082756731512,-1.064295,"Non-significant",1.27894593271924,"NBEAL2","Neurobeachin-like protein 2","NBEL2_HUMAN",1.064295
-0.114050000000002,11.644475,-3.09488445617898,0.0166667984879739,0.0354987436569941,-5.14220872808093,"SGPL1_HUMAN",23,2.80554664548896,0.0263137028626774,0.0526208956553738,0.114050000000002,"Non-significant",1.2788417641014,"SGPL1","Sphingosine-1-phosphate lyase 1","SGPL1_HUMAN",-0.114050000000002
0.154825000000001,14.1371875,6.59702082086298,0.000260695700599028,0.00126558759636153,-0.58966308189166,"SYRC_HUMAN",50,-2.80486994488011,0.026339295801924,0.0526590472339728,-0.154825000000001,"Non-significant",1.27852700289747,"RARS1","Arginine--tRNA ligase, cytoplasmic","SYRC_HUMAN",0.154825000000001
-0.13625,11.6098,-2.68617612972417,0.0302164924043051,0.0577672441116363,-5.76619957640792,"NUDC2_HUMAN",7,2.80439639735342,0.0263572210072693,0.0526818539569135,0.13625,"Non-significant",1.27833894993862,"NUDCD2","NudC domain-containing protein 2","NUDC2_HUMAN",-0.13625
0.640515000000001,7.7415625,2.84903291723259,0.0237891786831499,0.0473849017486202,-5.51687078345358,"NSA2_HUMAN",7,-2.80367084379822,0.0263847102671928,0.0527237609616118,-0.640515000000001,"Non-significant",1.27799361763604,"NSA2","Ribosome biogenesis protein NSA2 homolog","NSA2_HUMAN",0.640515000000001
0.234864999999999,9.464665,2.85865570017867,0.0234572522388914,0.0468739109634016,-5.50215588950409,"CHPT1_HUMAN",4,-2.80340369240352,0.026394839495342,0.0527309658034724,-0.234864999999999,"Non-significant",1.27793427419713,"CHPT1","Cholinephosphotransferase 1","CHPT1_HUMAN",0.234864999999999
0.1414475,9.63269375,3.758320951478,0.00663302129734439,0.0165784511893737,-4.15587048659937,"PAAF1_HUMAN",13,-2.80247559587941,0.0264300606692229,0.0527882827747292,-0.1414475,"Non-significant",1.2774624655533,"PAAF1","Proteasomal ATPase-associated factor 1","PAAF1_HUMAN",0.1414475
-0.155475000000001,10.2101625,-3.53793040338353,0.00894697784782142,0.0212334608221941,-4.47841321112284,"A4_HUMAN",27,2.80088932787499,0.026490373735303,0.052895674630053,0.155475000000001,"Non-significant",1.27657983951683,"APP","Amyloid-beta precursor protein","A4_HUMAN",-0.155475000000001
0.1924525,9.22242875,2.77794206750765,0.0263989189352115,0.0516414476653715,-5.62565731378082,"TSC1_HUMAN",33,-2.80059777855677,0.0265014747389913,0.0529047716263933,-0.1924525,"Non-significant",1.27650515598832,"TSC1","Hamartin","TSC1_HUMAN",0.1924525
0.264842499999999,7.66883125,2.81173117717475,0.0251230738361048,0.0495413041759539,-5.5739366642607,"OLFM4_HUMAN",11,-2.80013028642669,0.0265192851242711,0.0529272547307366,-0.264842499999999,"Non-significant",1.27632063172595,"OLFM4","Olfactomedin-4","OLFM4_HUMAN",0.264842499999999
0.0946249999999988,10.1167125,2.4834407284224,0.0408187538437223,0.0740934173183938,-6.07640008156121,"CPSF1_HUMAN",53,-2.79978278415314,0.0265325323148951,0.0529406217480368,-0.0946249999999988,"Non-significant",1.2762109625406,"CPSF1","Cleavage and polyadenylation specificity factor subunit 1","CPSF1_HUMAN",0.0946249999999988
-0.168925,11.4265125,-5.0299868611658,0.00135778334393646,0.00446863304928275,-2.42165108573192,"S2542_HUMAN",15,2.7978480339386,0.0266064144184541,0.0530749377454009,0.168925,"Non-significant",1.27511050657025,"SLC25A42","Mitochondrial coenzyme A transporter SLC25A42","S2542_HUMAN",-0.168925
0.127715000000002,9.7405975,2.63088940222324,0.0327894914837077,0.0618235268632633,-5.8508773052649,"MPH6_HUMAN",6,-2.79691212991461,0.0266422311945531,0.0531224805874585,-0.127715000000002,"Non-significant",1.27472165351406,"MPHOSPH6","M-phase phosphoprotein 6","MPH6_HUMAN",0.127715000000002
0.459872500000001,8.50133125,2.82942821368959,0.0244807343488995,0.0485113448742718,-5.54685827121865,"VANG1_HUMAN",6,-2.79679293019433,0.0266467965671578,0.0531224805874585,-0.459872500000001,"Non-significant",1.27472165351406,"VANGL1","Vang-like protein 1","VANG1_HUMAN",0.459872500000001
0.832935,6.3265625,2.84296702858705,0.0240009400274589,0.047689183441974,-5.52614802547479,"RERE_HUMAN",4,-2.79671024336328,0.0266499639715631,0.0531224805874585,-0.832935,"Non-significant",1.27472165351406,"RERE","Arginine-glutamic acid dipeptide repeats protein","RERE_HUMAN",0.832935
-0.476025,8.2026575,-2.8364710801305,0.0242299055182595,0.0480732268787658,-5.53608419813067,"DTD2_HUMAN",5,2.7961085938568,0.0266730226847736,0.0531553358878266,0.476025,"Non-significant",1.2744531332042,"DTD2","D-aminoacyl-tRNA deacylase 2","DTD2_HUMAN",-0.476025
0.2434225,7.78712875,2.79875715932286,0.0256051672590333,0.0503323363216843,-5.59379307221799,"ARRB2_HUMAN",11,-2.79410919836124,0.0267498017781316,0.0532821826062285,-0.2434225,"Non-significant",1.27341799340182,"ARRB2","Beta-arrestin-2","ARRB2_HUMAN",0.2434225
0.247199999999998,12.79295,2.97913608267262,0.0196895366075746,0.0404963166409733,-5.31822036747978,"SMD2_HUMAN",9,-2.79410775322373,0.0267498573569313,0.0532821826062285,-0.247199999999998,"Non-significant",1.27341799340182,"SNRPD2","Small nuclear ribonucleoprotein Sm D2","SMD2_HUMAN",0.247199999999998
0.3201625,7.83400375,2.81292995442167,0.0250790107442771,0.0494753492752763,-5.57210215993759,"ANM7_HUMAN",14,-2.79347819547209,0.0267740811656448,0.0533172944227413,-0.3201625,"Non-significant",1.27313189690046,"PRMT7","Protein arginine N-methyltransferase 7","ANM7_HUMAN",0.3201625
0.3294225,7.63161375,2.82163119918964,0.0247615945028633,0.0489359335859764,-5.55878757736182,"KCTD9_HUMAN",14,-2.79109536849992,0.0268659751504609,0.0534871125963486,-0.3294225,"Non-significant",1.27175084606309,"KCTD9","BTB/POZ domain-containing protein KCTD9","KCTD9_HUMAN",0.3294225
0.408072500000003,8.34080875,2.81888900942335,0.0248611719511804,0.0491087128253644,-5.56298345477095,"ELOA1_HUMAN",21,-2.7889185338206,0.0269502144531748,0.0536416112841694,-0.408072500000003,"Non-significant",1.27049818530751,"ELOA","Elongin-A","ELOA1_HUMAN",0.408072500000003
0.1919575,8.04439625,2.82477993774047,0.0246477684729286,0.0487586668053554,-5.55396986757422,"MRGBP_HUMAN",6,-2.78873866638784,0.026957187366553,0.053642281015226,-0.1919575,"Non-significant",1.27049276304894,"MRGBP","MRG/MORF4L-binding protein","MRGBP_HUMAN",0.1919575
1.0864575,6.67097375,2.83558188690575,0.0242614248164442,0.0481121434718643,-5.53744439726899,"DDX31_HUMAN",15,-2.78755517759003,0.0270031148775365,0.0537204473431276,-1.0864575,"Non-significant",1.26986037951332,"DDX31","ATP-dependent DNA helicase DDX31","DDX31_HUMAN",1.0864575
0.235629999999999,8.6119375,2.88673965830951,0.022516007552569,0.0452844913091885,-5.45922818996936,"POP7_HUMAN",6,-2.7858651052991,0.0270688437521193,0.053837958673322,-0.235629999999999,"Non-significant",1.26891141523502,"POP7","Ribonuclease P protein subunit p20","POP7_HUMAN",0.235629999999999
0.11365,17.737725,3.07033689610606,0.0172641549674632,0.0365137198633343,-5.17946781998831,"MDHM_HUMAN",22,-2.78511784143462,0.0270979592284694,0.0538826087192418,-0.11365,"Non-significant",1.26855138613121,"MDH2","Malate dehydrogenase, mitochondrial","MDHM_HUMAN",0.11365
-0.297307499999999,8.38041125,-3.20527038846989,0.0142390894104258,0.0312247855953532,-4.97519396475496,"TEP1_HUMAN",70,2.78474378895142,0.0271125456943781,0.0538983538730098,0.297307499999999,"Non-significant",1.26842449853841,"TEP1","Telomerase protein component 1","TEP1_HUMAN",-0.297307499999999
0.249364999999997,9.4647075,3.18268778429397,0.0147033033744271,0.0320657445522647,-5.0092861265037,"HYCC2_HUMAN",13,-2.78451380941472,0.0271215180147333,0.0539029333939241,-0.249364999999997,"Non-significant",1.26838759989435,"HYCC2","Hyccin 2","HYCC2_HUMAN",0.249364999999997
-0.0584999999999987,13.597775,-2.18181798247201,0.0640953770798701,0.108612774200543,-6.53334014599512,"GPX4_HUMAN",11,2.78313289039326,0.0271754581498342,0.0539968604289848,0.0584999999999987,"Non-significant",1.26763149088085,"GPX4","Phospholipid hydroperoxide glutathione peroxidase GPX4","GPX4_HUMAN",-0.0584999999999987
0.664022500000001,7.35056875,2.82606740053336,0.0246013848738095,0.0486788234847006,-5.5520000661742,"STIM2_HUMAN",14,-2.78266192016365,0.0271938804727391,0.0540201857609117,-0.664022500000001,"Non-significant",1.26744392672391,"STIM2","Stromal interaction molecule 2","STIM2_HUMAN",0.664022500000001
0.167899999999999,11.8499,3.83512276315502,0.00598614574640488,0.0151794931691043,-4.0448602076597,"CCDC6_HUMAN",26,-2.78243084033581,0.027202924110311,0.0540248736077748,-0.167899999999999,"Non-significant",1.26740624048378,"CCDC6","Coiled-coil domain-containing protein 6","CCDC6_HUMAN",0.167899999999999
0.807635,7.05506,2.85991451627148,0.0234141912526155,0.046822589781022,-5.50023115859626,"SPRR3_HUMAN",7,-2.78066448235549,0.0272721573877049,0.0541490661176169,-0.807635,"Non-significant",1.26640902903798,"SPRR3","Small proline-rich protein 3","SPRR3_HUMAN",0.807635
1.5460725,6.62677625,2.82978168986398,0.0244680808760053,0.0484981603042547,-5.54631749636071,"EP400_HUMAN",19,-2.78037786497681,0.0272834089208792,0.0541581027277669,-1.5460725,"Non-significant",1.26633655830545,"EP400","E1A-binding protein p400","EP400_HUMAN",1.5460725
0.113350000000001,13.367325,2.74578736751239,0.0276759420228907,0.0537234964867978,-5.6748945251409,"RTRAF_HUMAN",18,-2.77979544608949,0.0273062875288455,0.0541902092059068,-0.113350000000001,"Non-significant",1.26607917235363,"RTRAF","RNA transcription, translation and transport factor protein","RTRAF_HUMAN",0.113350000000001
0.270530000000001,7.3129975,2.78768919291136,0.0260240753038815,0.0510440671393531,-5.61073514736664,"INP4A_HUMAN",19,-2.7796088561517,0.0273136214207973,0.0541914585037566,-0.270530000000001,"Non-significant",1.26606916026996,"INPP4A","Inositol polyphosphate-4-phosphatase type I A","INP4A_HUMAN",0.270530000000001
1.1070825,6.88564375,2.82711317195514,0.0245637759583815,0.0486401276510529,-5.55040008139194,"FRAS1_HUMAN",20,-2.7784406126064,0.0273595860731747,0.0542693335532444,-1.1070825,"Non-significant",1.26544551167878,"FRAS1","Extracellular matrix organizing protein FRAS1","FRAS1_HUMAN",1.1070825
0.211025000000001,10.6104125,3.0142951704828,0.0187144287483265,0.0388665795407819,-5.264672529742,"T179B_HUMAN",6,-2.77817353278457,0.0273701057466252,0.0542768804587762,-0.211025000000001,"Non-significant",1.26538512119049,"TMEM179B","Transmembrane protein 179B","T179B_HUMAN",0.211025000000001
-1.0708725,6.09142375,-2.82618591905768,0.0245971195844796,0.0486788234847006,-5.5518187365441,"MD2L1_HUMAN",5,2.77768782573915,0.0273892475316052,0.054300970267295,1.0708725,"Non-significant",1.26519241022759,"MAD2L1","Mitotic spindle assembly checkpoint protein MAD2A","MD2L1_HUMAN",-1.0708725
0.158675000000001,11.7520875,2.69323917134338,0.0299032130168093,0.0572631297831959,-5.75538068086232,"ALR_HUMAN",11,-2.77752445081525,0.0273956893170888,0.054300970267295,-0.158675000000001,"Non-significant",1.26519241022759,"GFER","FAD-linked sulfhydryl oxidase ALR","ALR_HUMAN",0.158675000000001
