"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.41442,8.9968775,-3.50089763259087,0.0094111517531747,0.0236684317426606,-4.01978083186475,"MPPE1_HUMAN",8,-3.50079924916268,0.00975745714788775,0.0250618131955439,-0.41442,"Non-significant",1.60098751146108,"MPPE1","Metallophosphoesterase 1","MPPE1_HUMAN"
2.9022175,8.96991125,3.53733204888611,0.00895075321308312,0.0226870298593135,-3.9659953166775,"K2C6A_HUMAN",3,3.49863759571422,0.00978617825905992,0.0251267231199363,2.9022175,"Up in C",1.59986414585723,"KRT6A","Keratin, type II cytoskeletal 6A","K2C6A_HUMAN"
-0.272265000000001,8.7330575,-5.13250695562688,0.00120616075090769,0.00453249528107245,-1.78273343557625,"PLCB3_HUMAN",34,-3.49831175324597,0.00979051550560114,0.0251267231199363,-0.272265000000001,"Non-significant",1.59986414585723,"PLCB3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3","PLCB3_HUMAN"
0.158225000000003,11.5965625,3.38728839260721,0.0110176106323453,0.0269374914522828,-4.18840895029667,"KCC1A_HUMAN",18,3.49819615913875,0.00979205466136329,0.0251267231199363,0.158225000000003,"Non-significant",1.59986414585723,"CAMK1","Calcium/calmodulin-dependent protein kinase type 1","KCC1A_HUMAN"
-0.4289475,8.81705375,-3.49064183169993,0.00954529151675112,0.0239387500247904,-4.03494706894703,"CLDN1_HUMAN",5,-3.49731376480144,0.00980381249132437,0.0251489103038321,-0.4289475,"Non-significant",1.59948082807467,"CLDND1","Claudin domain-containing protein 1","CLDN1_HUMAN"
0.110510000000003,9.99637,3.04215356408827,0.0179727177081696,0.0404548808786228,-4.7079971695146,"DSC2_HUMAN",26,3.49706728663571,0.00980709950947348,0.0251493608296555,0.110510000000003,"Non-significant",1.59947304805064,"DSC2","Desmocollin-2","DSC2_HUMAN"
-0.292325000000002,10.9183875,-3.83175149637889,0.00601026610869156,0.0164290821187764,-3.53708029273619,"MILK2_HUMAN",56,-3.49634236373615,0.00981677392207484,0.0251661857317256,-0.292325000000002,"Non-significant",1.59918260253631,"MICALL2","MICAL-like protein 2","MILK2_HUMAN"
0.227874999999997,11.2398625,3.73327967803234,0.0068569495266259,0.0182917049183916,-3.67935971823474,"CRADD_HUMAN",11,3.49336680904143,0.00985659185714354,0.0252602511037702,0.227874999999997,"Non-significant",1.59756233658196,"CRADD","Death domain-containing protein CRADD","CRADD_HUMAN"
-0.537580000000002,8.8495625,-3.54951236287767,0.00880228842778664,0.0223668334994654,-3.94804737604523,"PR38B_HUMAN",11,-3.49055438972087,0.0098943867546897,0.0253490738948199,-0.537580000000002,"Up in BDM",1.59603790259164,"PRPF38B","Pre-mRNA-splicing factor 38B","PR38B_HUMAN"
-1.343035,6.4915125,-3.52582402875251,0.0090935001104878,0.022976793183205,-3.98296788362466,"DPYL3_HUMAN",8,-3.48992567647175,0.00990285709630371,0.0253627357127449,-1.343035,"Up in BDM",1.59580390375283,"DPYSL3","Dihydropyrimidinase-related protein 3","DPYL3_HUMAN"
-0.488634999999999,9.19093,-3.52964049360118,0.00904589077094914,0.0228707960905793,-3.97733754563956,"TPC1_HUMAN",12,-3.4882181798136,0.00992590079125386,0.0254137016457729,-0.488634999999999,"Non-significant",1.59493207295635,"TPCN1","Two pore channel protein 1","TPC1_HUMAN"
-0.165900000000001,10.907625,-3.24735648010353,0.0134105294472612,0.0317136657466977,-4.39786750820507,"GNPI1_HUMAN",15,-3.48313416313587,0.009994855339692,0.0255821455702123,-0.165900000000001,"Non-significant",1.59206303412526,"GNPDA1","Glucosamine-6-phosphate isomerase 1","GNPI1_HUMAN"
-0.126750000000003,12.150975,-3.17613621906494,0.0148361703143072,0.0344698949843474,-4.50514248232648,"CCAR2_HUMAN",47,-3.48279681842236,0.00999944896574321,0.0255858011997791,-0.126750000000003,"Non-significant",1.59200097887967,"CCAR2","Cell cycle and apoptosis regulator protein 2","CCAR2_HUMAN"
-0.113925000000002,12.0296875,-3.29512254140915,0.0125366186056069,0.0300514496409017,-4.32616380456544,"MFN2_HUMAN",40,-3.48213139037545,0.0100085167731982,0.0256008990752409,-0.113925000000002,"Non-significant",1.59174478247879,"MFN2","Mitofusin-2","MFN2_HUMAN"
0.140500000000001,14.870025,3.6593258606612,0.00757747140489926,0.0198601495998057,-3.78700503268696,"RLA1_HUMAN",3,3.48182317409811,0.0100127198460898,0.025603547774737,0.140500000000001,"Non-significant",1.5916998521789,"RPLP1","Large ribosomal subunit protein P1","RLA1_HUMAN"
0.379747499999999,7.39859625,4.28145164904365,0.00335339714781713,0.0102605955612304,-2.90362921840246,"S2540_HUMAN",6,3.48131630745698,0.010019636001442,0.0256131302339202,0.379747499999999,"Non-significant",1.59153734225609,"SLC25A40","Mitochondrial glutathione transporter SLC25A40","S2540_HUMAN"
0.309280000000001,8.48068,3.43687014023338,0.0102830131298762,0.0254104540289788,-4.11464943317384,"PRP39_HUMAN",21,3.48050235907463,0.0100307530299459,0.0256334419035892,0.309280000000001,"Non-significant",1.59119307546323,"PRPF39","Pre-mRNA-processing factor 39","PRP39_HUMAN"
-0.3417675,7.83149875,-3.47584404205796,0.00974246928842684,0.0243200677141304,-4.05685008776903,"PEAK1_HUMAN",36,-3.47831083666525,0.0100607512545287,0.0257019761031466,-0.3417675,"Non-significant",1.59003348454032,"PEAK1","Inactive tyrosine-protein kinase PEAK1","PEAK1_HUMAN"
0.100125,10.2942375,2.93061252504569,0.0211183543826926,0.0460976663449378,-4.87772639377193,"WDR91_HUMAN",34,3.47744351597278,0.0100726500748511,0.0257242434613022,0.100125,"Non-significant",1.58965738878762,"WDR91","WD repeat-containing protein 91","WDR91_HUMAN"
0.120017500000001,9.76016125,3.31122268755468,0.0122559163767069,0.0294747313516578,-4.30204168213838,"NHEJ1_HUMAN",7,3.47695192908524,0.010079400910451,0.025733353619449,0.120017500000001,"Non-significant",1.58950361202079,"NHEJ1","Non-homologous end-joining factor 1","NHEJ1_HUMAN"
-0.121125000000003,15.7795875,-4.41564926711712,0.00283405689251088,0.00897284835964176,-2.72002041238422,"RLA0_HUMAN",16,-3.47606283026139,0.0100916230525043,0.0257490912370838,-0.121125000000003,"Non-significant",1.5892380939115,"RPLP0","Large ribosomal subunit protein uL10","RLA0_HUMAN"
-0.170170000000002,9.05134,-3.89518228367293,0.00552528582461798,0.0153579385558415,-3.44608698265692,"LRC8E_HUMAN",25,-3.47604005900151,0.0100919362908674,0.0257490912370838,-0.170170000000002,"Non-significant",1.5892380939115,"LRRC8E","Volume-regulated anion channel subunit LRRC8E","LRC8E_HUMAN"
0.277725,10.7171875,3.84027568180898,0.00594248761541233,0.0162768984735269,-3.52482183386639,"RMXL1_HUMAN",8,3.47512829380636,0.010104487015219,0.0257729783982377,0.277725,"Non-significant",1.58883539025095,"RBMXL1","RNA binding motif protein, X-linked-like-1","RMXL1_HUMAN"
0.192050000000002,11.26635,3.67242589577299,0.00744410320271552,0.0195729561746777,-3.76788857372174,"RAB17_HUMAN",17,3.47341954500018,0.0101280537478025,0.02582070552883,0.192050000000002,"Non-significant",1.58803189517992,"RAB17","Ras-related protein Rab-17","RAB17_HUMAN"
-0.177367500000003,9.30340125,-3.29745994593545,0.0124954441503694,0.0299705267262422,-4.32266029480873,"MAK16_HUMAN",10,-3.47309644653515,0.0101325165088292,0.02582070552883,-0.177367500000003,"Non-significant",1.58803189517992,"MAK16","Protein MAK16 homolog","MAK16_HUMAN"
-0.781912500000001,6.80639125,-3.50499248295788,0.00935816051664373,0.023571832800259,-4.01372859210345,"S35D2_HUMAN",5,-3.47307722089043,0.0101327821276072,0.02582070552883,-0.781912500000001,"Up in BDM",1.58803189517992,"SLC35D2","Nucleotide sugar transporter SLC35D2","S35D2_HUMAN"
0.209399999999999,11.8885,3.37290743860706,0.0112410471315675,0.0274174363199939,-4.20984908886607,"LSM7_HUMAN",3,3.47192615871672,0.0101486987086328,0.0258457097145531,0.209399999999999,"Non-significant",1.58761153775119,"LSM7","U6 snRNA-associated Sm-like protein LSm7","LSM7_HUMAN"
-0.298227500000001,7.65838125,-4.65419526524557,0.00211528682370411,0.00705648509946361,-2.39997178791191,"TRM6_HUMAN",14,-3.47190514270616,0.0101489895625376,0.0258457097145531,-0.298227500000001,"Non-significant",1.58761153775119,"TRMT6","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6","TRM6_HUMAN"
-0.593962499999998,7.12577375,-3.4873770677547,0.00958842247652697,0.0240245563787252,-4.03977738915961,"DXO_HUMAN",6,-3.47106004998532,0.010160692776567,0.0258673636891309,-0.593962499999998,"Up in BDM",1.5872478307966,"DXO","Decapping and exoribonuclease protein","DXO_HUMAN"
-0.427525000000001,10.5142875,-4.05561261027825,0.00447819950685366,0.0129816524510181,-3.21831516577483,"PX11B_HUMAN",14,-3.4656319530401,0.0102362106709726,0.026051413996685,-0.427525000000001,"Non-significant",1.58416869945498,"PEX11B","Peroxisomal membrane protein 11B","PX11B_HUMAN"
-0.0619249999999987,14.6648625,-2.44272522942002,0.0433659741130986,0.083181577777925,-5.62321727080316,"XRCC6_HUMAN",43,-3.46299300990258,0.0102731428032762,0.0261371776137494,-0.0619249999999987,"Non-significant",1.58274131090055,"XRCC6","X-ray repair cross-complementing protein 6","XRCC6_HUMAN"
-0.276225,13.4798375,-5.56224479093098,0.000748051785376876,0.00313290289181414,-1.25559118490334,"ESYT2_HUMAN",35,-3.45949918273325,0.0103222598849599,0.0262538787445345,-0.276225,"Non-significant",1.5808065249092,"ESYT2","Extended synaptotagmin-2","ESYT2_HUMAN"
-0.510982500000001,6.77660125,-3.48459448181879,0.00962534859044212,0.0240872113487751,-4.04389522358188,"THADA_HUMAN",22,-3.45764531678321,0.0103484245736308,0.0263121471622075,-0.510982500000001,"Up in BDM",1.5798437105365,"THADA","tRNA (32-2'-O)-methyltransferase regulator THADA","THADA_HUMAN"
-0.0520249999999969,13.6311375,-2.12478739251059,0.0698064479248779,0.122682553933167,-6.10280575934777,"DNJC3_HUMAN",27,-3.45708514665252,0.0103563446159144,0.0263240042548541,-0.0520249999999969,"Non-significant",1.57964804767528,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN"
0.224050000000002,14.837975,7.08190728118655,0.00016555158749659,0.000979614554710791,0.41765706671268,"MUTA_HUMAN",40,3.45600572148337,0.0103716246190009,0.026344325079533,0.224050000000002,"Non-significant",1.57931292322477,"MMUT","Methylmalonyl-CoA mutase, mitochondrial","MUTA_HUMAN"
-0.661285000000001,6.9970925,-3.4781325506875,0.00971169159857537,0.0242667942107007,-4.05346119642665,"EVI5L_HUMAN",18,-3.45596740058891,0.0103721675232784,0.026344325079533,-0.661285000000001,"Up in BDM",1.57931292322477,"EVI5L","EVI5-like protein","EVI5L_HUMAN"
-0.13775,11.2673,-3.14506062614815,0.0155079527313537,0.035834986257156,-4.55207722089733,"DSRAD_HUMAN",59,-3.45582982315909,0.0103741168784057,0.026344325079533,-0.13775,"Non-significant",1.57931292322477,"ADAR","Double-stranded RNA-specific adenosine deaminase","DSRAD_HUMAN"
-0.195732499999998,9.51019875,-3.4365480779569,0.0102876117458892,0.0254140482096645,-4.11512772719294,"DDX41_HUMAN",35,-3.45476012349604,0.0103892870693278,0.0263667107613477,-0.195732499999998,"Non-significant",1.57894404492386,"DDX41","Probable ATP-dependent RNA helicase DDX41","DDX41_HUMAN"
-0.540240000000001,7.89499,-3.46723174205739,0.0098592362310356,0.0245584611573069,-4.06960847318043,"CF136_HUMAN",3,-3.45474821302868,0.0103894561146718,0.0263667107613477,-0.540240000000001,"Up in BDM",1.57894404492386,"C6orf136","Uncharacterized protein C6orf136","CF136_HUMAN"
0.142049999999998,10.892,3.31540996075266,0.0121840172237588,0.0293279961940568,-4.29577201834434,"DDX3Y_HUMAN",12,3.45366189772949,0.0104048866481869,0.0263975827926224,0.142049999999998,"Non-significant",1.57843583933805,"DDX3Y","ATP-dependent RNA helicase DDX3Y","DDX3Y_HUMAN"
-0.380487499999999,7.31425625,-3.4950528869017,0.00948734751442859,0.023822997812714,-4.02842261378683,"RN115_HUMAN",6,-3.45282104198239,0.0104168474906515,0.0264169261427039,-0.380487499999999,"Non-significant",1.57811771802075,"RNF115","E3 ubiquitin-protein ligase RNF115","RN115_HUMAN"
-0.150974999999999,11.2789875,-3.60732888584218,0.00813282583007889,0.0210225875230341,-3.86308391764135,"EXOC5_HUMAN",36,-3.45266649635393,0.0104190474505679,0.0264169261427039,-0.150974999999999,"Non-significant",1.57811771802075,"EXOC5","Exocyst complex component 5","EXOC5_HUMAN"
-0.176200000000001,13.137075,-3.29865155828515,0.0124745089250455,0.029938080653546,-4.32087439311599,"EIF3A_HUMAN",106,-3.45102719851647,0.0104424136866637,0.0264583802674436,-0.176200000000001,"Non-significant",1.5774367460307,"EIF3A","Eukaryotic translation initiation factor 3 subunit A","EIF3A_HUMAN"
-0.231732499999998,9.81363625,-3.35680043874921,0.0114970715861933,0.0279491216935942,-4.23388680754844,"UBIA1_HUMAN",4,-3.45094584015866,0.0104435748207344,0.0264583802674436,-0.231732499999998,"Non-significant",1.5774367460307,"UBIAD1","UbiA prenyltransferase domain-containing protein 1","UBIA1_HUMAN"
-0.134949999999998,10.156,-3.15864151979712,0.0152104743405078,0.0352584640362273,-4.5315563325455,"NUP58_HUMAN",8,-3.45083077154053,0.0104452172996922,0.0264583802674436,-0.134949999999998,"Non-significant",1.5774367460307,"NUP58","Nucleoporin p58/p45","NUP58_HUMAN"
0.231100000000001,16.439925,9.27976496563277,2.77349578927999e-05,0.000255332192081437,2.40810665462958,"QOR_HUMAN",25,3.44989018103331,0.0104586536289702,0.0264841156901522,0.231100000000001,"Non-significant",1.57701452366472,"CRYZ","Quinone oxidoreductase","QOR_HUMAN"
-0.654147500000001,6.20925125,-3.47592344910072,0.00974139960720944,0.0243200677141304,-4.05673249003832,"TGFI1_HUMAN",6,-3.44822020965626,0.010482555000161,0.026536326986001,-0.654147500000001,"Up in BDM",1.57615918999095,"TGFB1I1","Transforming growth factor beta-1-induced transcript 1 protein","TGFI1_HUMAN"
-0.209275,10.5250625,-3.41536151042168,0.0105950246436737,0.0260381830935891,-4.14661549859395,"RT09_HUMAN",21,-3.44615228971479,0.0105122334612911,0.0266031255690721,-0.209275,"Non-significant",1.57506733563747,"MRPS9","Small ribosomal subunit protein uS9m","RT09_HUMAN"
-0.282225,10.3557625,-3.44507327254412,0.0101666234621474,0.025176721030802,-4.10247063530891,"MED24_HUMAN",24,-3.44497410482015,0.0105291829991552,0.0266376795562353,-0.282225,"Non-significant",1.57450360982511,"MED24","Mediator of RNA polymerase II transcription subunit 24","MED24_HUMAN"
-0.374570000000002,10.479165,-3.6450573981704,0.00772567476178701,0.0201934901074664,-3.80784991719869,"RT18A_HUMAN",14,-3.44269023738386,0.010562122836237,0.0267126529678673,-0.374570000000002,"Non-significant",1.57328297786819,"MRPS18A","Large ribosomal subunit protein mL66","RT18A_HUMAN"
-0.267694999999998,8.1715025,-3.82146028916312,0.00609321314090522,0.0166221538366307,-3.55189229345039,"WDR6_HUMAN",26,-3.43975366036304,0.0106046395878583,0.0268117928647666,-0.267694999999998,"Non-significant",1.57167414441916,"WDR6","tRNA (34-2'-O)-methyltransferase regulator WDR6","WDR6_HUMAN"
0.108000000000001,10.613225,3.19060189625137,0.0145340666950912,0.0338653390303899,-4.48332005374255,"ARSD_HUMAN",20,3.43928659837952,0.0106114188202491,0.0268205435660016,0.108000000000001,"Non-significant",1.57153242464539,"ARSD","Arylsulfatase D","ARSD_HUMAN"
0.121224999999999,17.3833875,3.05465391994198,0.0176523546867278,0.0398224903524478,-4.68901958263736,"PRDX3_HUMAN",13,3.43687914526779,0.0106464361281578,0.0269006191184821,0.121224999999999,"Non-significant",1.57023772458323,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","PRDX3_HUMAN"
0.0892999999999979,15.63,2.87538987634152,0.0228855200027851,0.0491716263111409,-4.96197620896658,"TPP1_HUMAN",18,3.43665131582276,0.0106497564244888,0.0269006191184821,0.0892999999999979,"Non-significant",1.57023772458323,"TPP1","Tripeptidyl-peptidase 1","TPP1_HUMAN"
-0.443659999999999,7.020565,-3.43769989074357,0.0102711755609496,0.0253967305167195,-4.11341722229184,"AMOL2_HUMAN",15,-3.43608617760541,0.0106579973341363,0.0269130248209383,-0.443659999999999,"Non-significant",1.57003748806989,"AMOTL2","Angiomotin-like protein 2","AMOL2_HUMAN"
0.119225,14.1552125,3.20300320398865,0.014280282193754,0.0333509162011309,-4.46462522501564,"CNPY2_HUMAN",13,3.4345138596229,0.0106809611584918,0.0269625887083352,0.119225,"Non-significant",1.56923841303536,"CNPY2","Protein canopy homolog 2","CNPY2_HUMAN"
-0.434909999999999,7.7234325,-3.43455706398376,0.0103160897468388,0.0254688312228767,-4.11808481808125,"EYA3_HUMAN",8,-3.43393678119958,0.0106894027770597,0.0269754738204726,-0.434909999999999,"Non-significant",1.56903091825545,"EYA3","Eyes absent homolog 3","EYA3_HUMAN"
-0.204599999999999,10.8438,-3.4456575374237,0.01015838772647,0.0251717498445915,-4.10160347431639,"VKORL_HUMAN",7,-3.4312197202407,0.0107292450190418,0.0270675678804352,-0.204599999999999,"Non-significant",1.56755076541749,"VKORC1L1","Vitamin K epoxide reductase complex subunit 1-like protein 1","VKORL_HUMAN"
-0.298737500000001,10.12033125,-4.5520285066278,0.00239515434066192,0.00781276534930199,-2.53604939007184,"DDX56_HUMAN",20,-3.43036836845556,0.0107417618447388,0.0270906898567937,-0.298737500000001,"Non-significant",1.56717993563925,"DDX56","Probable ATP-dependent RNA helicase DDX56","DDX56_HUMAN"
0.154652499999997,9.87720375,3.92407916056078,0.00531857306797104,0.0149012222212859,-3.40480757217103,"EF2K_HUMAN",31,3.42979361947535,0.0107502208520392,0.0271035667957057,0.154652499999997,"Non-significant",1.56697355275059,"EEF2K","Eukaryotic elongation factor 2 kinase","EF2K_HUMAN"
-0.207565000000004,8.81514,-3.36253674821716,0.0114051835519568,0.0277800161167071,-4.2253231523382,"SRGP2_HUMAN",39,-3.42924699901929,0.0107582725168831,0.0271154090283648,-0.207565000000004,"Non-significant",1.56678383996827,"SRGAP2","SLIT-ROBO Rho GTPase-activating protein 2","SRGP2_HUMAN"
-0.208575,15.3165875,-3.41815274353662,0.0105539672171379,0.0259609607474516,-4.14246447828608,"ARF1_HUMAN",13,-3.42886025570682,0.0107639731241295,0.027116446802277,-0.208575,"Non-significant",1.56676721876006,"ARF1","ADP-ribosylation factor 1","ARF1_HUMAN"
-0.316917499999999,8.76867875,-3.40097213796178,0.0108094167603314,0.0264684991438227,-4.16802748974008,"PLPL2_HUMAN",16,-3.42876391031,0.0107653937632695,0.027116446802277,-0.316917499999999,"Non-significant",1.56676721876006,"PNPLA2","Patatin-like phospholipase domain-containing protein 2","PLPL2_HUMAN"
-1.5696125,6.64772125,-3.46385939801293,0.00990536750267987,0.0246505805185226,-4.07460647309141,"PXK_HUMAN",12,-3.42775694174664,0.0107802538600261,0.0271454180531436,-1.5696125,"Up in BDM",1.5663034656025,"PXK","PX domain-containing protein kinase-like protein","PXK_HUMAN"
0.112650000000004,13.438625,3.67648360923961,0.00740330830756691,0.0194985145161497,-3.76197147190849,"PSD12_HUMAN",26,3.42652009625905,0.0107985364991263,0.0271829867712357,0.112650000000004,"Non-significant",1.56570282622747,"PSMD12","26S proteasome non-ATPase regulatory subunit 12","PSD12_HUMAN"
-0.427804999999999,9.4286875,-3.54096025644107,0.00890624961420123,0.0226096782762527,-3.9606473359976,"LRMDA_HUMAN",6,-3.42342756356337,0.0108443953320456,0.0272899276055182,-0.427804999999999,"Non-significant",1.56399761642119,"LRMDA","Leucine-rich melanocyte differentiation-associated protein","LRMDA_HUMAN"
-0.211545000000003,9.12363,-3.31355753836829,0.0122157692208772,0.0293869233965327,-4.29854547492293,"CDC26_HUMAN",4,-3.42109625395678,0.0108791044697353,0.0273584767115364,-0.211545000000003,"Non-significant",1.56290808729516,"CDC26","Anaphase-promoting complex subunit CDC26","CDC26_HUMAN"
-0.536554999999999,7.63396,-3.47813157835646,0.00971170465307018,0.0242667942107007,-4.0534626361636,"S12A9_HUMAN",6,-3.42103756126497,0.0108799798413435,0.0273584767115364,-0.536554999999999,"Up in BDM",1.56290808729516,"SLC12A9","Solute carrier family 12 member 9","S12A9_HUMAN"
-0.0816000000000017,10.640275,-3.5297137910693,0.00904497903267952,0.0228707960905793,-3.9772294275366,"C2D1A_HUMAN",47,-3.42091625752441,0.0108817892648261,0.0273584767115364,-0.0816000000000017,"Non-significant",1.56290808729516,"CC2D1A","Coiled-coil and C2 domain-containing protein 1A","C2D1A_HUMAN"
-0.221100000000002,11.368175,-7.06320569823022,0.000168394037495725,0.000994221301900268,0.398716898407883,"MACF1_HUMAN",282,-3.41925550537331,0.0109065943804431,0.0274123141719906,-0.221100000000002,"Non-significant",1.56205429938565,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5","MACF1_HUMAN"
0.195474999999998,11.4813125,3.34040389308062,0.0117641156204948,0.0285148484211971,-4.25838259913018,"IYD1_HUMAN",13,3.41897378888915,0.0109108081448212,0.0274143805516287,0.195474999999998,"Non-significant",1.5620215628773,"IYD","Iodotyrosine deiodinase 1","IYD1_HUMAN"
-0.364612499999999,7.12162125,-3.41913481229854,0.010539562129884,0.0259334187810814,-4.14100417177804,"TF2H4_HUMAN",11,-3.4180263730201,0.0109249919275192,0.02744148842453,-0.364612499999999,"Non-significant",1.56159233622224,"GTF2H4","General transcription factor IIH subunit 4","TF2H4_HUMAN"
-0.244032500000001,9.04938375,-3.36206238872275,0.0114127522816337,0.0277859267145918,-4.22603119489008,"CCM2_HUMAN",19,-3.41703834780868,0.0109398047879616,0.0274701590870126,-0.244032500000001,"Non-significant",1.56113882545706,"CCM2","Cerebral cavernous malformations 2 protein","CCM2_HUMAN"
-0.164895000000001,8.6994975,-3.20934379409191,0.0141523512961878,0.0331191243564234,-4.45507169963237,"MET15_HUMAN",15,-3.41499713218241,0.0109704759049034,0.0275386201053832,-0.164895000000001,"Non-significant",1.56005782499528,"METTL15","12S rRNA N4-methylcytidine (m4C) methyltransferase","MET15_HUMAN"
-0.168975000000003,11.2793875,-3.53979909029124,0.00892046652797885,0.0226386596375677,-3.96235873518729,"TLN2_HUMAN",93,-3.41302930609393,0.0110001317892643,0.0276044909197837,-0.168975000000003,"Non-significant",1.55902025768042,"TLN2","Talin-2","TLN2_HUMAN"
-0.130835000000001,9.73009,-3.14806553529767,0.0154416045642308,0.0357123003412524,-4.54753556767966,"MTA70_HUMAN",27,-3.41253295630554,0.0110076255675352,0.027614722986464,-0.130835000000001,"Non-significant",1.5588593089876,"METTL3","N6-adenosine-methyltransferase catalytic subunit","MTA70_HUMAN"
-0.245137499999995,8.17576125,-3.38980099467482,0.0109790626786423,0.0268513656978716,-4.18466510484941,"DAAM1_HUMAN",37,-3.4116967323704,0.0110202631005709,0.027634055240349,-0.245137499999995,"Non-significant",1.55855537859141,"DAAM1","Disheveled-associated activator of morphogenesis 1","DAAM1_HUMAN"
-0.1988,10.919525,-4.14051200256869,0.00401319812671945,0.0118823005341661,-3.09918741022929,"MGAT2_HUMAN",19,-3.4115706917714,0.0110221692558314,0.027634055240349,-0.1988,"Non-significant",1.55855537859141,"MGAT2","Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","MGAT2_HUMAN"
-0.367895000000001,9.1933975,-3.55430808183506,0.00874456263077922,0.0222691555591016,-3.94098537224274,"PR38A_HUMAN",11,-3.40923018120771,0.0110576300551028,0.02771436394896,-0.367895000000001,"Non-significant",1.5572950841156,"PRPF38A","Pre-mRNA-splicing factor 38A","PR38A_HUMAN"
-0.123424999999997,11.4083625,-3.4736954331298,0.00977146082087252,0.0243698604798249,-4.0600323237473,"SHLB2_HUMAN",18,-3.40548815418769,0.0111145800017367,0.0278480652960825,-0.123424999999997,"Non-significant",1.55520497142101,"SH3GLB2","Endophilin-B2","SHLB2_HUMAN"
-0.106374999999998,13.2041125,-2.98449274309048,0.0195320210687479,0.0432422148174991,-4.79565559428338,"TRA2B_HUMAN",15,-3.4052729029395,0.0111178654844066,0.0278480652960825,-0.106374999999998,"Non-significant",1.55520497142101,"TRA2B","Transformer-2 protein homolog beta","TRA2B_HUMAN"
-0.303840000000001,9.944905,-3.36913767089636,0.0113004167779995,0.0275456178578318,-4.21547271819514,"MCRI1_HUMAN",5,-3.40121814041645,0.0111799506235937,0.0279949011432801,-0.303840000000001,"Non-significant",1.55292106176442,"MCRIP1","Mapk-regulated corepressor-interacting protein 1","MCRI1_HUMAN"
-0.235320000000005,9.079105,-3.35740115665623,0.0114874118686773,0.0279340403533451,-4.23298985369034,"WAC2A_HUMAN",12,-3.39979976420266,0.0112017561663953,0.0280396258201275,-0.235320000000005,"Non-significant",1.55222778618819,"WASHC2A","WASH complex subunit 2A","WAC2A_HUMAN"
-0.853232499999999,7.04929375,-3.42667310866936,0.0104296888011779,0.0256865248567706,-4.12979826390756,"EP400_HUMAN",19,-3.39960528005103,0.0112047496472859,0.0280396258201275,-0.853232499999999,"Up in BDM",1.55222778618819,"EP400","E1A-binding protein p400","EP400_HUMAN"
-0.1150825,9.31017625,-2.99597356826393,0.0192105306095335,0.0426707114363449,-4.77818699530482,"ARFRP_HUMAN",9,-3.39918006429364,0.0112112975201673,0.0280404521382495,-0.1150825,"Non-significant",1.55221498786787,"ARFRP1","ADP-ribosylation factor-related protein 1","ARFRP_HUMAN"
0.0920499999999986,14.29395,2.83963734975574,0.024111844887201,0.0512614524521951,-5.01658114566976,"ATPMK_HUMAN",4,3.39913329443962,0.0112120179773379,0.0280404521382495,0.0920499999999986,"Non-significant",1.55221498786787,"ATP5MK","ATP synthase membrane subunit K, mitochondrial","ATPMK_HUMAN"
-0.115724999999999,10.7278625,-3.11626554545469,0.0161593024020635,0.0369388125893323,-4.59563222306146,"SSH3_HUMAN",30,-3.39870672733891,0.0112185912436173,0.0280482131216081,-0.115724999999999,"Non-significant",1.55209480129354,"SSH3","Protein phosphatase Slingshot homolog 3","SSH3_HUMAN"
-0.204750000000001,10.94055,-3.81746877612917,0.00612571782870166,0.0166826742619257,-3.55764087470612,"SMOC1_HUMAN",21,-3.39843112199719,0.0112228404375226,0.0280501605616868,-0.204750000000001,"Non-significant",1.55206464845933,"SMOC1","SPARC-related modular calcium-binding protein 1","SMOC1_HUMAN"
0.265050000000002,8.7289525,3.40652973225375,0.0107260664327961,0.0263202170541259,-4.15975505426036,"WWOX_HUMAN",18,3.39819445357228,0.011226490694438,0.0280506102884521,0.265050000000002,"Non-significant",1.55205768549431,"WWOX","WW domain-containing oxidoreductase","WWOX_HUMAN"
-0.224125000000001,10.8326375,-3.33499011558328,0.011853737711853,0.0286781687892571,-4.26647625175947,"TPPC1_HUMAN",9,-3.39685740273933,0.0112471366756715,0.0280935122835144,-0.224125000000001,"Non-significant",1.55139396140384,"TRAPPC1","Trafficking protein particle complex subunit 1","TPPC1_HUMAN"
-0.23725,10.426725,-3.60107410542236,0.00820253201753957,0.0211681294138618,-3.87225695744025,"DGAT1_HUMAN",7,-3.39487746149369,0.0112777847569242,0.0281613636670431,-0.23725,"Non-significant",1.55034631903515,"DGAT1","Diacylglycerol O-acyltransferase 1","DGAT1_HUMAN"
