"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.131681231291815,18.4227558011487,1.91829873735254,0.0933609948144144,0.350133532605378,-5.14886943120833,"H3BR10",3,1.56781362655837,0.149595254733878,0.421736957779166,-0.131681231291815,"Non-significant",0.374958339093601,"SMLR1","Small leucine-rich protein 1","H3BR10"
-0.25183606831504,16.316564218066,-1.45885287962803,0.184745615023679,0.471749561494257,-5.7748279014166,"Q8IY47",4,-1.56701645265842,0.149780461763764,0.421925947714019,0.251836068315043,"Non-significant",0.374763765439406,"KBTBD2","Kelch repeat and BTB domain-containing protein 2","Q8IY47"
0.176556960474556,15.9163148041777,1.6271763788765,0.144421812756682,0.417807381613883,-5.55460865641852,"Q8TCZ2;A0A0U1RQT8",3,1.5672358830341,0.149729461338079,0.421925947714019,-0.176556960474556,"Non-significant",0.374763765439406,"CD99L2","CD99 antigen-like protein 2","Q8TCZ2;A0A0U1RQT8"
-0.043097508485566,20.8637583524105,-1.56249704322258,0.158857694387387,0.437993357382366,-5.64068178845723,"Q05397;E7ESA6;E9PEI4;H0YBP1;H0YBZ1;B4DWJ1;H0YB16",13,-1.56655234631691,0.14988838099151,0.422063457673649,0.0430975084855696,"Non-significant",0.374622247508443,"PTK2","Focal adhesion kinase 1","Q05397;E7ESA6;E9PEI4;H0YBP1;H0YBZ1;B4DWJ1;H0YB16"
0.0436746290125996,19.0133574731565,1.4332948770882,0.19168448376741,0.478684488992608,-5.80713328029683,"Q9H9A6",17,1.56594042809631,0.150030776477022,0.422297900994249,-0.043674629012596,"Non-significant",0.374381077203746,"LRRC40","Leucine-rich repeat-containing protein 40","Q9H9A6"
0.387788525492773,14.1886430962056,1.46038525931104,0.184336780601266,0.471749561494257,-5.77288084145873,"O15231;H7BZT5;H0Y704",2,1.56554146059109,0.150123682172479,0.422392913472684,-0.387788525492773,"Non-significant",0.37428337661422,"ZNF185","Zinc finger protein 185","O15231;H7BZT5;H0Y704"
0.033472894557427,18.9738990798524,1.54419911270975,0.163174648576175,0.445570214838345,-5.66471483098031,"O43159;E9PPY3",15,1.56513354645772,0.150218723953547,0.422414828839587,-0.033472894557427,"Non-significant",0.374260844332755,"RRP8","Ribosomal RNA-processing protein 8","O43159;E9PPY3"
-0.136299115176385,17.9338376348142,-2.42821537176478,0.0429304785202442,0.250115139973403,-4.39240985601188,"Q6UUV9;M0QX46",2,-1.56497811326501,0.150254953076169,0.422414828839587,0.136299115176378,"Non-significant",0.374260844332755,"CRTC1","CREB-regulated transcription coactivator 1","Q6UUV9;M0QX46"
-0.0587996415994994,17.3945315317921,-1.40027830654495,0.200989678671597,0.488684812868189,-5.84838347156931,"Q7Z4S6;A0A1B0GV47",19,-1.56474659200924,0.150308931533593,0.422414828839587,0.0587996415994994,"Non-significant",0.374260844332755,"KIF21A","Kinesin-like protein KIF21A","Q7Z4S6;A0A1B0GV47"
0.368285365491253,17.2176126753482,1.40595905582349,0.199360818754006,0.487212733306761,-5.84132561663972,"P05089;A0A5F9ZH78",7,1.56363463636968,0.15056842008875,0.422977611272132,-0.368285365491257,"Non-significant",0.373682619760415,"ARG1","Arginase-1","P05089;A0A5F9ZH78"
0.117501524054191,22.3959822836606,2.1607891711079,0.0645599132136476,0.299365156012115,-4.79407672812893,"P15954;D6R9Z7",3,1.56274778548703,0.150775662160582,0.423226809547451,-0.117501524054187,"Non-significant",0.373426829465927,"COX7C","Cytochrome c oxidase subunit 7C, mitochondrial","P15954;D6R9Z7"
0.192373225114022,21.032954741764,1.71195266096763,0.12733430315558,0.396206648729412,-5.4393308765219,"Q14315",2,1.56292716832581,0.150733723041685,0.423226809547451,-0.192373225114025,"Non-significant",0.373426829465927,"FLNC","Filamin-C","Q14315"
0.0623505215452127,19.3529256640145,2.19936868482161,0.0608686588703471,0.291524542584272,-4.73665523349232,"Q9UI30;F5GYQ2;F5GX77",6,1.56243720623914,0.150848299015425,0.423264323484931,-0.0623505215452127,"Non-significant",0.373388336219118,"TRMT112","Multifunctional methyltransferase subunit TRM112-like protein","Q9UI30;F5GYQ2;F5GX77"
-0.0458076412233055,22.9201172723714,-1.46723213246751,0.182519903026726,0.470250610383722,-5.76416730821563,"Q04760",15,-1.56167588852387,0.151026483674644,0.423597847572911,0.0458076412233055,"Non-significant",0.373046255338826,"GLO1","Lactoylglutathione lyase","Q04760"
0.0452564109610876,19.3549602950153,1.31702511674611,0.226231397013533,0.517138010016561,-5.94985012303898,"Q9BTW9;J3KR97",36,1.56080961608335,0.151229459489082,0.423834211229018,-0.0452564109610911,"Non-significant",0.372803990644765,"TBCD","Tubulin-specific chaperone D","Q9BTW9;J3KR97"
-0.374287280893844,14.9181020287246,-1.48562271150414,0.177718826692846,0.463340686897996,-5.7406523205157,"Q9NS18",1,-1.56084931859249,0.151220151535885,0.423834211229018,0.374287280893837,"Non-significant",0.372803990644765,"GLRX2","Glutaredoxin-2, mitochondrial","Q9NS18"
0.065557013309764,17.4975684006484,1.66855000325178,0.135832478912713,0.407212313986433,-5.49868148031486,"Q9BZX2;Q9HA47;A0A2R8Y653",8,1.5605142684587,0.151298717435917,0.4238619620282,-0.065557013309764,"Non-significant",0.372775555883969,"UCK2","Uridine-cytidine kinase 2","Q9BZX2;Q9HA47;A0A2R8Y653"
-0.10418042079279,19.9606572226202,-1.5708127768411,0.156930415664228,0.435369113542445,-5.62971229981388,"P00747;P08519",6,-1.55958317076234,0.151517240358076,0.424307691528244,0.104180420792787,"Non-significant",0.372319095600819,"PLG","Plasminogen","P00747;P08519"
0.0841204846489347,18.5592381469736,1.47578819609982,0.180271983043573,0.466794104874759,-5.75324708496438,"O14787;A0A075B780",10,1.55870099757867,0.15172453876702,0.42472165085664,-0.0841204846489383,"Non-significant",0.371895599598205,"TNPO2","Transportin-2","O14787;A0A075B780"
-0.141294399386616,17.1315161867818,-1.40834611026696,0.198679846792979,0.486330932902543,-5.83835495073179,"Q5VUA4",12,-1.55761843805359,0.151979268248095,0.425268007272588,0.14129439938662,"Non-significant",0.371337287842273,"ZNF318","Zinc finger protein 318","Q5VUA4"
0.0619489235652999,23.3920553988186,1.38085308163745,0.2066482408488,0.495259020134307,-5.8723910289547,"Q5QJE6",21,1.55517393507006,0.15255585981536,0.426046693367808,-0.0619489235652928,"Non-significant",0.370542800989533,"DNTTIP2","Deoxynucleotidyltransferase terminal-interacting protein 2","Q5QJE6"
0.0527211080420038,18.284731542643,1.73486507403749,0.123051342440265,0.390711265614022,-5.40773227200729,"Q5VZE5",9,1.55588523631212,0.152387883927882,0.426046693367808,-0.0527211080420074,"Non-significant",0.370542800989533,"NAA35","N-alpha-acetyltransferase 35, NatC auxiliary subunit","Q5VZE5"
0.0546123758793868,17.6658287741374,1.70171023541648,0.129293751568284,0.398794293289865,-5.45339747134592,"Q8N2F6;A0A0J9YXV5;A0A0J9YWR7;C9J5N7;A0A0J9YXE4;H7C2M7",9,1.55518569846181,0.152553080524126,0.426046693367808,-0.0546123758793904,"Non-significant",0.370542800989533,"ARMC10","Armadillo repeat-containing protein 10","Q8N2F6;A0A0J9YXV5;A0A0J9YWR7;C9J5N7;A0A0J9YXE4;H7C2M7"
-0.264387534029865,15.2101094842285,-1.44143023568394,0.189451056238506,0.476715513313649,-5.79688500146749,"Q9BUK6;A0A3B3IUD2",4,-1.55533363329145,0.152518132355588,0.426046693367808,0.26438753402986,"Non-significant",0.370542800989533,"MSTO1","Protein misato homolog 1","Q9BUK6;A0A3B3IUD2"
0.0675531703126424,19.2049376389609,1.75428909552828,0.119526919422702,0.385557654777838,-5.3808057695407,"Q9BXR0;K7EJ21;K7ESP6",7,1.55588061038363,0.152388975825694,0.426046693367808,-0.0675531703126495,"Non-significant",0.370542800989533,"QTRT1","Queuine tRNA-ribosyltransferase catalytic subunit 1","Q9BXR0;K7EJ21;K7ESP6"
-0.0366290971578707,18.4679845529963,-1.27699856580971,0.239311458275602,0.53270670933481,-5.9972596909234,"Q9C0C2",36,-1.55491318261986,0.152617478293902,0.426052155002641,0.0366290971578671,"Non-significant",0.370537233659229,"TNKS1BP1","182 kDa tankyrase-1-binding protein","Q9C0C2"
-0.21650162880983,16.6422834261846,-1.5241381638037,0.168029796686051,0.451926631852066,-5.69089555285792,"Q9H7E2",3,-1.55438565120488,0.1527422067069,0.426233723366148,0.21650162880983,"Non-significant",0.370352192133719,"TDRD3","Tudor domain-containing protein 3","Q9H7E2"
0.088039386539748,17.6109975974131,1.8144295503895,0.109209911142735,0.37372757473301,-5.29666878520309,"O94956;E9PRW4;A0A024R5I4;A0A0A0MTF1",5,1.55329095145132,0.153001322907534,0.426456848900353,-0.0880393865397515,"Non-significant",0.370124906425068,"SLCO2B1","Solute carrier organic anion transporter family member 2B1","O94956;E9PRW4;A0A024R5I4;A0A0A0MTF1"
-0.0549312666948687,23.3164867615074,-1.55061710424213,0.161648471627318,0.443291757254484,-5.65630170603688,"P35613;R4GMX5;A0A087X2B5;A0A087WUV8;I3L192;R4GN83",11,-1.55353554266657,0.152943394293478,0.426456848900353,0.0549312666948687,"Non-significant",0.370124906425068,"BSG","Basigin","P35613;R4GMX5;A0A087X2B5;A0A087WUV8;I3L192;R4GN83"
0.0378213698414811,18.4362186414157,1.60503169604644,0.149222764463851,0.425559009998545,-5.58426976985894,"Q9NV06;A0A087WT20;B3KME9",13,1.55339978719593,0.152975544018588,0.426456848900353,-0.0378213698414847,"Non-significant",0.370124906425068,"DCAF13","DDB1- and CUL4-associated factor 13","Q9NV06;A0A087WT20;B3KME9"
-0.0625761391640616,17.9168534423764,-1.42365224225976,0.194361916109977,0.481923070465745,-5.81923760449396,"Q92766;A0A087X055",15,-1.55253067438597,0.153181509682366,0.426792493422463,0.0625761391640545,"Non-significant",0.369783227705561,"RREB1","Ras-responsive element-binding protein 1","Q92766;A0A087X055"
-0.0603755543247253,18.6081470607697,-1.40375944044315,0.199990137849244,0.487781992369886,-5.84406042623337,"Q96P48;A0A0A0MSJ2;E7EU13",17,-1.55200025940454,0.153307329893145,0.4269764597375,0.0603755543247182,"Non-significant",0.369596068038025,"ARAP1","Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1","Q96P48;A0A0A0MSJ2;E7EU13"
-0.0361147769153334,21.0554728413832,-1.26296518837189,0.244047461467141,0.538548492687531,-6.01366017678509,"P31040;A0A494C1T6;D6RFM5",39,-1.54955970346155,0.15388743432561,0.428425016966541,0.0361147769153369,"Non-significant",0.368125177398293,"SDHA","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial","P31040;A0A494C1T6;D6RFM5"
-0.139920373658555,17.2136460778326,-1.51150506071603,0.171153981458778,0.454860655599974,-5.70729044849922,"P12532;F8WCN3;C9JSQ1",5,-1.54764794132036,0.154343201819656,0.428611999845145,0.139920373658548,"Non-significant",0.367935674186451,"CKMT1A","Creatine kinase U-type, mitochondrial","P12532;F8WCN3;C9JSQ1"
-0.0496864370424888,17.796567025432,-1.53449387869959,0.165507393134193,0.448493019482881,-5.6774029216532,"P49116;C9JKS0",12,-1.54765476116609,0.15434157383931,0.428611999845145,0.0496864370424959,"Non-significant",0.367935674186451,"NR2C2","Nuclear receptor subfamily 2 group C member 2","P49116;C9JKS0"
0.113056041571564,17.1280809367242,1.43890792153217,0.190141032032441,0.477257332071585,-5.80006591876068,"Q05209;C9J1X8;C9JJC1;F8WB51",9,1.54726446113756,0.1544347676238,0.428611999845145,-0.113056041571561,"Non-significant",0.367935674186451,"PTPN12","Tyrosine-protein phosphatase non-receptor type 12","Q05209;C9J1X8;C9JJC1;F8WB51"
-0.065885761828202,17.7149623989518,-1.57393827203713,0.156211579458185,0.435142768928293,-5.62558182590166,"Q75QN2;J3KNV5;E5RH10;E5RIN8;E5RJF0;H0YBQ1;E5RG48",9,-1.54873581895865,0.154083703854995,0.428611999845145,0.0658857618282056,"Non-significant",0.367935674186451,"INTS8","Integrator complex subunit 8","Q75QN2;J3KNV5;E5RH10;E5RIN8;E5RJF0;H0YBQ1;E5RG48"
-0.212444717525839,15.6710243442288,-1.61782324849444,0.146431930200712,0.420433333632188,-5.56716022525219,"Q8N5Y8",2,-1.54796469488362,0.154267604887162,0.428611999845145,0.212444717525843,"Non-significant",0.367935674186451,"PARP16","Protein mono-ADP-ribosyltransferase PARP16","Q8N5Y8"
0.14338449304913,17.2453763286924,1.76090920933506,0.118347623565589,0.384670177461023,-5.37160025464031,"Q96AJ9",3,1.54745286156919,0.154389776157871,0.428611999845145,-0.143384493049126,"Non-significant",0.367935674186451,"VTI1A","Vesicle transport through interaction with t-SNAREs homolog 1A","Q96AJ9"
-0.0501301322004863,19.5835575946524,-1.77551561413818,0.115784425927147,0.381718915360939,-5.35123946311755,"Q96H79",9,-1.54901222703984,0.154017832019873,0.428611999845145,0.0501301322004863,"Non-significant",0.367935674186451,"ZC3HAV1L","Zinc finger CCCH-type antiviral protein 1-like","Q96H79"
0.095470127886486,16.9824237801456,1.71495012453323,0.126766149223609,0.395300031268906,-5.43520732832344,"Q9Y6M4",5,1.54730215859701,0.154425764255161,0.428611999845145,-0.095470127886486,"Non-significant",0.367935674186451,"CSNK1G3","Casein kinase I isoform gamma-3","Q9Y6M4"
-0.0548918646487593,16.6948141805254,-1.81917948638981,0.108432147092003,0.372804026183917,-5.28997623629862,"Q8IVH4;A0A3B3ITP4;Q495G5",8,-1.54680205775674,0.154545242184238,0.428751971420996,0.0548918646487557,"Non-significant",0.367793870038872,"MMAA","Methylmalonic aciduria type A protein, mitochondrial","Q8IVH4;A0A3B3ITP4;Q495G5"
-0.0706016505316889,18.8048584360691,-1.69605258888547,0.130388158102382,0.400129710790335,-5.46115162665427,"Q9BZV1;K7EP32",7,-1.54630604099638,0.1546638250263,0.428914320199148,0.0706016505316889,"Non-significant",0.3676294536918,"UBXN6","UBX domain-containing protein 6","Q9BZV1;K7EP32"
0.0867832378764604,18.0017415258214,1.65098409104967,0.139419687895364,0.411801251854593,-5.5225059101329,"Q9NW68;E9PQA7",6,1.54464310673614,0.155061969500427,0.429851523370556,-0.0867832378764604,"Non-significant",0.366681529806837,"BSDC1","BSD domain-containing protein 1","Q9NW68;E9PQA7"
0.0434877908537814,19.6891459153766,1.45729695403062,0.185161558742123,0.471749561494257,-5.77680371759504,"Q5VWZ2",15,1.54413323832659,0.155184224756576,0.429971837695665,-0.0434877908537814,"Non-significant",0.366559988917869,"LYPLAL1","Lysophospholipase-like protein 1","Q5VWZ2"
-0.0511620616271387,19.504211464316,-1.92222923764682,0.0928069473120975,0.349543465588443,-5.14322020461809,"Q7RTV0",8,-1.54395995206081,0.155225794367655,0.429971837695665,0.0511620616271422,"Non-significant",0.366559988917869,"PHF5A","PHD finger-like domain-containing protein 5A","Q7RTV0"
0.401002788755425,14.6996519227496,1.45422291964053,0.185985791669136,0.472810444396333,-5.78070387915659,"Q9NQX4",1,1.54308615382152,0.155435559429438,0.430385936365109,-0.401002788755431,"Non-significant",0.366141928463458,"MYO5C","Unconventional myosin-Vc","Q9NQX4"
0.0847983135418069,16.9506653612758,1.66393346767133,0.136766842376541,0.408451396810878,-5.50495401209262,"Q86Y07",6,1.54199711563227,0.155697345384901,0.43070987449459,-0.0847983135418104,"Non-significant",0.365815171447632,"VRK2","Serine/threonine-protein kinase VRK2","Q86Y07"
0.402478380808617,17.0796754269839,1.37788809589377,0.207524108967347,0.495960395627785,-5.87603802282571,"Q8N1N4",17,1.54178139296091,0.155749247521843,0.43070987449459,-0.402478380808624,"Non-significant",0.365815171447632,"KRT78","Keratin, type II cytoskeletal 78","Q8N1N4"
-0.164425434110701,16.5741841134176,-1.63398515329399,0.142974566940013,0.415968580700684,-5.54544994446812,"Q8TCT7;A0A087WZ50",3,-1.54159622195765,0.155793811205647,0.43070987449459,0.164425434110701,"Non-significant",0.365815171447632,"SPPL2B","Signal peptide peptidase-like 2B","Q8TCT7;A0A087WZ50"
0.258932650611419,15.5718965191134,1.52156229493461,0.168662597001761,0.452160177179246,-5.69424427226639,"Q9UPU9;G3V2R1",2,1.54225754654509,0.155634706929373,0.43070987449459,-0.258932650611417,"Non-significant",0.365815171447632,"SAMD4A","Protein Smaug homolog 1","Q9UPU9;G3V2R1"
0.0451457873640067,19.3301147492703,1.56499438349889,0.158276646507376,0.437586225771817,-5.63739056763559,"P29218;E5RHE9;H0YBL1;E5RGY4;E5RIF4;E5RIP7;E5RI82;E5RG94",12,1.54121666301692,0.155885191902237,0.430750729943108,-0.0451457873640031,"Non-significant",0.365773977931018,"IMPA1","Inositol monophosphatase 1","P29218;E5RHE9;H0YBL1;E5RGY4;E5RIF4;E5RIP7;E5RI82;E5RG94"
0.172431923147695,19.2969805371289,2.04186274337452,0.077389725857761,0.328282717796597,-4.96955188261332,"Q7Z6G8;R4GN78;F8VR14;H0YI72",1,1.54063712837537,0.156024808948111,0.430750729943108,-0.172431923147695,"Non-significant",0.365773977931018,"ANKS1B","Ankyrin repeat and sterile alpha motif domain-containing protein 1B","Q7Z6G8;R4GN78;F8VR14;H0YI72"
0.170591557606233,15.2726587345487,1.79675751142569,0.112150424941348,0.378217496991469,-5.32150874041191,"Q8NB78;H0Y6H0",2,1.54030215215582,0.156105559142106,0.430750729943108,-0.170591557606233,"Non-significant",0.365773977931018,"KDM1B","Lysine-specific histone demethylase 1B","Q8NB78;H0Y6H0"
-0.0809909196015859,18.4142800401906,-1.49164166943545,0.176172282780811,0.461257723430215,-5.73292164189803,"Q92990",9,-1.54041688836156,0.156077896399864,0.430750729943108,0.0809909196015788,"Non-significant",0.365773977931018,"GLMN","Glomulin","Q92990"
0.524268121523644,14.5948365020361,1.41865539089759,0.19576234769037,0.482823773485064,-5.82549173323676,"Q9BZM1;D6RBP5;A0A0C4DGC6",1,1.54028293363817,0.156110193123199,0.430750729943108,-0.524268121523646,"Non-significant",0.365773977931018,"PLA2G12A","Group XIIA secretory phospholipase A2","Q9BZM1;D6RBP5;A0A0C4DGC6"
0.0342525947423908,20.1281671551212,1.31499333273566,0.226880263722265,0.518117033335687,-5.9522788087142,"Q6IBS0;Q12792;D6RG15;F8VS81;H0Y858",24,1.53990779168146,0.156200671887879,0.430833911916318,-0.0342525947423944,"Non-significant",0.365690119722977,"TWF2","Twinfilin-2","Q6IBS0;Q12792;D6RG15;F8VS81;H0Y858"
0.196844093247087,16.503527802595,1.65595489637094,0.138395757258269,0.410758147373773,-5.51577582142232,"P25942;H0YE23;A0A087X1D0",2,1.53945286752524,0.156310454995822,0.430854834497582,-0.196844093247087,"Non-significant",0.365669029598197,"CD40","Tumor necrosis factor receptor superfamily member 5","P25942;H0YE23;A0A087X1D0"
-0.0577232546834345,20.4554261648916,-1.56418427897254,0.158464918057124,0.437586225771817,-5.63845848736965,"Q9Y3B3;A0A0A6YYA0",10,-1.53937634518429,0.156328928186981,0.430854834497582,0.0577232546834345,"Non-significant",0.365669029598197,"TMED7","Transmembrane emp24 domain-containing protein 7","Q9Y3B3;A0A0A6YYA0"
0.0694482109220509,17.5434641061978,1.5994986977856,0.150445033169578,0.427237628591176,-5.59165013391034,"Q13823",8,1.5385763788429,0.156522162641171,0.431220973541899,-0.0694482109220509,"Non-significant",0.365300124277726,"GNL2","Nucleolar GTP-binding protein 2","Q13823"
-0.0435062613479396,18.8695970281293,-1.57842269099741,0.155185459070828,0.433560001261651,-5.61964831440486,"P21291;E9PS42",12,-1.53797284669901,0.156668087116409,0.43122434574404,0.043506261347936,"Non-significant",0.365296728053643,"CSRP1","Cysteine and glycine-rich protein 1","P21291;E9PS42"
0.304344568312302,17.8646000947758,1.43565411406899,0.19103440160742,0.478005220770421,-5.80416467984602,"Q6ZW49;H7BZI8;F8WC23",3,1.53782212477162,0.156704547991287,0.43122434574404,-0.304344568312302,"Non-significant",0.365296728053643,"PAXIP1","PAX-interacting protein 1","Q6ZW49;H7BZI8;F8WC23"
0.138764301698934,20.2025022813026,2.23717051722143,0.0574557845318147,0.282959832649441,-4.68018903370539,"Q8TBQ9",2,1.53790990765155,0.156683311680582,0.43122434574404,-0.138764301698941,"Non-significant",0.365296728053643,"TMEM167A","Protein kish-A","Q8TBQ9"
-0.154607409393559,17.7542001071524,-1.47332096987314,0.180917637812436,0.467583370111693,-5.75639961536845,"H3BQK9;A0A0A6YYJ5;H3BPE1;A0A590UJG2",5,-1.53660384021509,0.156999535716984,0.431544548611778,0.154607409393556,"Non-significant",0.36497436514547,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","H3BQK9;A0A0A6YYJ5;H3BPE1;A0A590UJG2"
0.0922491612992573,18.3258846872844,2.08272203385602,0.0727211720648578,0.320151290878346,-4.90954886810938,"O14910;H0YI92;J3KN23;H0YIA8",4,1.53625793988989,0.157083378987401,0.431544548611778,-0.0922491612992538,"Non-significant",0.36497436514547,"LIN7A","Protein lin-7 homolog A","O14910;H0YI92;J3KN23;H0YIA8"
-0.103678290611878,18.0885476222679,-1.54407548109893,0.163204175903877,0.445570214838345,-5.66487671952942,"O95363;Q5JRF7;A0A3B3ITR6",6,-1.53703354702099,0.156895433405115,0.431544548611778,0.103678290611882,"Non-significant",0.36497436514547,"FARS2","Phenylalanine--tRNA ligase, mitochondrial","O95363;Q5JRF7;A0A3B3ITR6"
0.0514881892885519,17.1322603679759,1.36030569340582,0.212784961482421,0.501780805772196,-5.89756855156125,"Q6ZT12;H0Y3K2;H7C481",21,1.53593593755563,0.157161465048677,0.431544548611778,-0.0514881892885519,"Non-significant",0.36497436514547,"UBR3","E3 ubiquitin-protein ligase UBR3","Q6ZT12;H0Y3K2;H7C481"
-0.0743130522313464,17.5681491091447,-1.41825625813173,0.195874593444368,0.482823773485064,-5.82599074914987,"Q9H4Z3;A0A087WWZ2",13,-1.53584509933518,0.1571834996414,0.431544548611778,0.0743130522313571,"Non-significant",0.36497436514547,"PCIF1","mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase","Q9H4Z3;A0A087WWZ2"
0.0668534629308404,19.5474570232011,1.72965409808387,0.124013362192103,0.391156987373591,-5.41493450203767,"Q9UDX5;F8WEN7;B5MC22",7,1.53615756825907,0.157107715594023,0.431544548611778,-0.0668534629308404,"Non-significant",0.36497436514547,"MTFP1","Mitochondrial fission process protein 1","Q9UDX5;F8WEN7;B5MC22"
-0.0551539782590069,17.8185001382064,-1.35151311589756,0.215459108841308,0.50429154252238,-5.9082730979754,"P22413",23,-1.53530140193528,0.157315441025902,0.431711529018593,0.055153978259014,"Non-significant",0.364806353191544,"ENPP1","Ectonucleotide pyrophosphatase/phosphodiesterase family member 1","P22413"
0.0443156241578571,18.2632050503965,1.37503791380024,0.208369122692263,0.497480409610649,-5.87953941641493,"P83436",19,1.53482920905115,0.157430109263622,0.431711529018593,-0.0443156241578571,"Non-significant",0.364806353191544,"COG7","Conserved oligomeric Golgi complex subunit 7","P83436"
-0.0786258909088531,17.4246850347707,-1.71769641082513,0.126247691397588,0.394446503697766,-5.43142658412892,"Q04656",6,-1.53505580278484,0.157375073614813,0.431711529018593,0.0786258909088495,"Non-significant",0.364806353191544,"ATP7A","Copper-transporting ATPase 1","Q04656"
-0.0594746826133523,17.963531278298,-1.70663484748384,0.128348141951146,0.397709711868017,-5.44663877300032,"Q13888;Q6P1K8;D6RID8",8,-1.53459858576374,0.157486141029749,0.431711529018593,0.0594746826133523,"Non-significant",0.364806353191544,"GTF2H2;GTF2H2C","General transcription factor IIH subunit 2","Q13888;Q6P1K8;D6RID8"
0.0462690092220335,19.089078691756,1.35523846114282,0.214322547318156,0.503358128948532,-5.90374278777297,"Q15061;C9JEE7",21,1.5333275305824,0.157795269329327,0.431895752503151,-0.0462690092220264,"Non-significant",0.364621067018753,"WDR43","WD repeat-containing protein 43","Q15061;C9JEE7"
0.176584335919131,16.2745328146421,1.74369225669369,0.121437718112016,0.388003017914053,-5.39551115008395,"Q99549;A0A0A0MT47",2,1.53366759325686,0.157712511712618,0.431895752503151,-0.176584335919131,"Non-significant",0.364621067018753,"MPHOSPH8","M-phase phosphoprotein 8","Q99549;A0A0A0MT47"
0.320211566136937,15.3232841706391,1.42481632389705,0.194036942581914,0.481374984146906,-5.81777881596032,"Q9NVR5",3,1.5333348880717,0.15779347840681,0.431895752503151,-0.320211566136935,"Non-significant",0.364621067018753,"DNAAF2","Protein kintoun","Q9NVR5"
0.19062056023683,22.0431668443151,1.67165488192005,0.135207409850857,0.406777261990969,-5.49445840981842,"TRYP_PIG",2,1.53357404626882,0.157735273485577,0.431895752503151,-0.190620560236827,"Non-significant",0.364621067018753,NA,NA,"TRYP_PIG"
0.0622118482403522,19.0707546618823,1.45814791213033,0.184933969781804,0.471749561494257,-5.77572326042672,"Q12849;H0Y8R1;F5H5I6;H0YAK1",12,1.53302019620092,0.157870095089564,0.431934999630106,-0.0622118482403557,"Non-significant",0.36458160370806,"GRSF1","G-rich sequence factor 1","Q12849;H0Y8R1;F5H5I6;H0YAK1"
0.15833064924465,16.9390643166755,1.88996679962674,0.0974501351422965,0.355395563338493,-5.18947389880514,"Q8N5G2",2,1.53261347860526,0.157969165410667,0.432040524778848,-0.15833064924465,"Non-significant",0.364475515077691,"MACO1","Macoilin","Q8N5G2"
0.109872125507607,17.9567616476448,1.76249957911334,0.118065958650596,0.384279403246994,-5.36938666490605,"Q96H78;E9PGQ0",4,1.53224228179404,0.158059631176753,0.432042476781877,-0.109872125507614,"Non-significant",0.364473552895487,"SLC25A44","Solute carrier family 25 member 44","Q96H78;E9PGQ0"
-0.0363793287706322,20.6002739658964,-1.41569384068075,0.196596562017262,0.483768452572456,-5.82919248935695,"Q9HD45;Q5TB53",17,-1.53211409569537,0.158090882485793,0.432042476781877,0.0363793287706358,"Non-significant",0.364473552895487,"TM9SF3","Transmembrane 9 superfamily member 3","Q9HD45;Q5TB53"
-0.0302089123218536,21.0988022810852,-1.18019429933966,0.273614994927624,0.569147881962762,-6.10794596528232,"P23378",54,-1.53003049238303,0.158599620818925,0.43316145875879,0.0302089123218607,"Non-significant",0.363350192381476,"GLDC","Glycine dehydrogenase (decarboxylating), mitochondrial","P23378"
-0.0633577496343527,21.5544023877232,-1.51448245228959,0.170412979104709,0.454413399472267,-5.70343295652415,"P62140",10,-1.52944879221041,0.158741907378244,0.43316145875879,0.0633577496343491,"Non-significant",0.363350192381476,"PPP1CB","Serine/threonine-protein phosphatase PP1-beta catalytic subunit","P62140"
-0.136323052685128,17.188691264295,-3.65446831178342,0.00707495867477569,0.116408420735329,-2.55063381318408,"Q6ZTR5;A0A182DWE8",1,-1.52944445610313,0.158742968431838,0.43316145875879,0.136323052685135,"Non-significant",0.363350192381476,"CFAP47","Cilia- and flagella-associated protein 47","Q6ZTR5;A0A182DWE8"
0.197136356069976,16.4474877334949,1.45912919972796,0.184671833904914,0.471749561494257,-5.77447688962651,"Q9HBL8;I3L0Y6",4,1.52957454749045,0.158711137540012,0.43316145875879,-0.197136356069976,"Non-significant",0.363350192381476,"NMRAL1","NmrA-like family domain-containing protein 1","Q9HBL8;I3L0Y6"
0.0393731704543541,19.6973245403256,1.2861515608463,0.236264786121463,0.528892425609205,-5.98650021859022,"P14735;A0A3B3ISG5",31,1.52902279184337,0.158846180283746,0.433277529948904,-0.039373170454347,"Non-significant",0.3632338331725,"IDE","Insulin-degrading enzyme","P14735;A0A3B3ISG5"
