"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0618886947631765,19.1747841835022,-0.882616490669747,0.40550454371831,0.714469835898104,-5.84210610668452,"Q969Z3;X1WI34",14,-0.948832153172274,0.368604313893844,0.685162535970461,0.0618886947631729,"Non-significant",0.164206391862563,"MTARC2","Mitochondrial amidoxime reducing component 2","Q969Z3;X1WI34"
-0.227735042572029,16.2280576229095,-0.907310626983187,0.393141206141254,0.703571071717942,-5.82038440351959,"Q9NUG6",3,-0.948999003781415,0.368524128813914,0.685162535970461,0.227735042572025,"Non-significant",0.164206391862563,"PDRG1","p53 and DNA damage-regulated protein 1","Q9NUG6"
-0.133896112442027,16.0995877981186,-0.977169945297334,0.359678898826361,0.680695860827497,-5.75640798842979,"Q9Y535",3,-0.947765519439517,0.369117219973524,0.685938864781767,0.133896112442024,"Non-significant",0.163714589644671,"POLR3H","DNA-directed RNA polymerase III subunit RPC8","Q9Y535"
-0.0277557373047017,20.5745854377747,-0.803078151182662,0.447227003542315,0.742217481564465,-5.90875888349831,"P13797;A0A0A0MSQ0",33,-0.947530680881683,0.369230215877701,0.685971822635533,0.0277557373046982,"Non-significant",0.163693723251312,"PLS3","Plastin-3","P13797;A0A0A0MSQ0"
-0.0538687705993581,19.8966944217682,-0.869392757832655,0.412240213581367,0.718875482899289,-5.85354103078298,"Q99523",18,-0.947303239283007,0.369339676858609,0.685998197848553,0.0538687705993475,"Non-significant",0.163677025204993,"SORT1","Sortilin","Q99523"
-0.0187954902648855,22.4193003177643,-0.757945986527488,0.472184039304823,0.759097329386202,-5.94425170439628,"P54578;A6NJA2",27,-0.947090864842158,0.369441907982339,0.686011134445804,0.0187954902648748,"Non-significant",0.163668835329504,"USP14","Ubiquitin carboxyl-terminal hydrolase 14","P54578;A6NJA2"
-0.174716472625715,16.8710262775421,-0.983554296166837,0.356731922398424,0.677381214325266,-5.75037999507038,"E9PB90",2,-0.945796438513922,0.370065458151758,0.68608846764993,0.174716472625725,"Non-significant",0.163619880597932,"HK2","Hexokinase","E9PB90"
0.0236101150512944,24.1039967536926,0.760314497187306,0.470851417849271,0.758378637572402,-5.94243212313334,"P19338;C9JYW2;C9JLB1;C9JWL1;C9J1H7",50,0.945161240743255,0.370371727677667,0.68608846764993,-0.0236101150513015,"Non-significant",0.163619880597932,"NCL","Nucleolin","P19338;C9JYW2;C9JLB1;C9JWL1;C9J1H7"
-0.0533618927002237,16.8561067581177,-0.956588218397582,0.369305653645899,0.686266117506306,-5.77563693997335,"P30154",8,-0.946376459271094,0.369785955450545,0.68608846764993,0.0533618927002273,"Non-significant",0.163619880597932,"PPP2R1B","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform","P30154"
-0.0509428977966699,21.5655252933502,-0.919734264020746,0.387027014002004,0.700261809398843,-5.80927723420164,"P62140",10,-0.94472688166098,0.370581267088586,0.68608846764993,0.0509428977966735,"Non-significant",0.163619880597932,"PPP1CB","Serine/threonine-protein phosphatase PP1-beta catalytic subunit","P62140"
-0.0763592720031241,18.1914565563202,-1.08393647057325,0.312811456462889,0.646357330843404,-5.65179983271509,"Q2PZI1;H7C3M5;A0A1B0GW05",4,-0.945986572932794,0.369973818339404,0.68608846764993,0.0763592720031241,"Non-significant",0.163619880597932,"DPY19L1","Probable C-mannosyltransferase DPY19L1","Q2PZI1;H7C3M5;A0A1B0GW05"
0.254397869110102,14.8814182281494,0.886370922616082,0.403606809154313,0.712346233509854,-5.83883436364216,"Q6UWP8",4,0.945585107473882,0.37016733373481,0.68608846764993,-0.2543978691101,"Non-significant",0.163619880597932,"SBSN","Suprabasin","Q6UWP8"
0.113082885742195,17.4298610687256,0.953113763539999,0.3709498342714,0.68763363085779,-5.77885205941285,"Q6YHK3",4,0.946631457793384,0.369663124824971,0.68608846764993,-0.113082885742202,"Non-significant",0.163619880597932,"CD109","CD109 antigen","Q6YHK3"
-0.384044170379649,15.3210277557373,-0.91678551877684,0.388471807586425,0.700572373260667,-5.81192426552821,"Q7Z4L5;A0A494C0N4",1,-0.945585939690092,0.370166932511003,0.68608846764993,0.384044170379651,"Non-significant",0.163619880597932,"TTC21B","Tetratricopeptide repeat protein 21B","Q7Z4L5;A0A494C0N4"
-0.158473014831504,19.0485291481018,-0.909385617555152,0.392115090998155,0.703003364669903,-5.8185375660595,"Q9BZL1;K7EQ43",4,-0.944843725003445,0.370524892074206,0.68608846764993,0.1584730148315,"Non-significant",0.163619880597932,"UBL5","Ubiquitin-like protein 5","Q9BZL1;K7EQ43"
0.0934410095214773,16.8637442588806,0.896021886070326,0.398758280744314,0.708024523192672,-5.83037340132463,"Q9H6R7",8,0.944632360318361,0.370626876705767,0.68608846764993,-0.0934410095214737,"Non-significant",0.163619880597932,"WDCP","WD repeat and coiled-coil-containing protein","Q9H6R7"
0.0208616256713725,19.8892240524292,0.788821459278053,0.455010883953329,0.748237811223549,-5.92015661109893,"Q9Y2G5;S6FW71",24,0.945062284679892,0.370419457478059,0.68608846764993,-0.0208616256713761,"Non-significant",0.163619880597932,"POFUT2","GDP-fucose protein O-fucosyltransferase 2","Q9Y2G5;S6FW71"
-0.0502653121948207,17.2815313339233,-0.897968608572832,0.397785452961891,0.707221685198997,-5.82865789011821,"Q9Y2K7;I3VM54",12,-0.945456893120629,0.370229151593982,0.68608846764993,0.0502653121948242,"Non-significant",0.163619880597932,"KDM2A","Lysine-specific demethylase 2A","Q9Y2K7;I3VM54"
-0.0342640876769948,23.8730461597443,-0.910101439731963,0.391761564092932,0.703003364669903,-5.81789967930635,"P39019;M0QYF7;M0R2L9;M0R140",13,-0.943933437270659,0.370964257601879,0.686094740686118,0.0342640876769984,"Non-significant",0.163615909779772,"RPS19","40S ribosomal protein S19","P39019;M0QYF7;M0R2L9;M0R140"
-0.569985628128045,16.4169157743454,-0.88990413989434,0.401826801497656,0.710947124713666,-5.83574527372509,"Q7Z6K5;A0A0A6YYH1",1,-0.943835862765882,0.371011376229932,0.686094740686118,0.569985628128048,"Non-significant",0.163615909779772,"ARPIN","Arpin","Q7Z6K5;A0A0A6YYH1"
0.25165677070615,14.2740806341171,0.986434142273382,0.355408665897525,0.675989911021679,-5.74765116982304,"Q96Q07;H7C5Z6;A0A0A0MSF4;A0A0A0MSF2;C9J8E4",1,0.944285956418724,0.370794063042995,0.686094740686118,-0.25165677070615,"Non-significant",0.163615909779772,"BTBD9","BTB/POZ domain-containing protein 9","Q96Q07;H7C5Z6;A0A0A0MSF4;A0A0A0MSF2;C9J8E4"
-0.0566558837890483,22.8394722938538,-0.853147910594559,0.420624567635982,0.726682499158171,-5.86739772835448,"Q9HDC9;H0Y512",31,-0.943993056008454,0.370935469935031,0.686094740686118,0.0566558837890483,"Non-significant",0.163615909779772,"APMAP","Adipocyte plasma membrane-associated protein","Q9HDC9;H0Y512"
-0.032994270324707,19.4259324073791,-0.852981811361056,0.420710920565257,0.726682499158171,-5.86753831590175,"Q86U38;A0A3B3ISH6;H0YJP7",19,-0.943353598614998,0.371244325555204,0.686173097618847,0.0329942703246999,"Non-significant",0.163566313071913,"NOP9","Nucleolar protein 9","Q86U38;A0A3B3ISH6;H0YJP7"
0.107778549194325,17.4575395584106,1.30804686868845,0.230449600788392,0.586799001158843,-5.40836284837626,"Q8WUR7;H3BQZ5",2,0.943357347874554,0.371242514126883,0.686173097618847,-0.107778549194322,"Non-significant",0.163566313071913,"C15orf40","UPF0235 protein C15orf40","Q8WUR7;H3BQZ5"
-0.0925407409668004,16.378427028656,-1.13412234194989,0.292527922454504,0.632545378664782,-5.59995511063062,"Q93063",3,-0.942108003499475,0.371846484814409,0.687109709301657,0.0925407409668004,"Non-significant",0.162973914555671,"EXT2","Exostosin-2","Q93063"
-0.0631756782531774,19.0492823123932,-0.947486609130951,0.373624414235018,0.689641065260542,-5.78404007055279,"P16333;H7C5C7;C9J0K5;C9JVV5;C9J869;C9K098",7,-0.941622389414422,0.37208143952945,0.687367482311845,0.0631756782531774,"Non-significant",0.162811017131248,"NCK1","Cytoplasmic protein NCK1","P16333;H7C5C7;C9J0K5;C9JVV5;C9J869;C9K098"
0.301070928573598,14.0642944574356,0.943217057951182,0.375663385265203,0.691137628311866,-5.78796058766241,"Q15652;A0A1W2PNZ9",1,0.941138297729967,0.372315765895806,0.687623962609824,-0.3010709285736,"Non-significant",0.162648997244023,"JMJD1C","Probable JmjC domain-containing histone demethylation protein 2C","Q15652;A0A1W2PNZ9"
-0.0501089096068945,18.0073781013489,-0.961932623438539,0.366787334282029,0.683019289931443,-5.77067390901868,"Q92828",8,-0.940196522507131,0.372771945302302,0.688113503748239,0.0501089096069016,"Non-significant",0.16233991934326,"CORO2A","Coronin-2A","Q92828"
-0.0829253196716238,17.5088121891022,-1.03286124297892,0.334593898168435,0.661926005689808,-5.70283717401515,"Q96IZ0;A0A0B4J260;F8W1M8",4,-0.940291836873066,0.372725758090576,0.688113503748239,0.0829253196716238,"Non-significant",0.16233991934326,"PAWR","PRKC apoptosis WT1 regulator protein","Q96IZ0;A0A0B4J260;F8W1M8"
0.0211882591247239,19.1550810337067,0.770198135702451,0.46531775777169,0.754813297289744,-5.93478727974603,"Q8N392",28,0.939456863332363,0.373130510027211,0.688598873066618,-0.0211882591247239,"Non-significant",0.162033692379747,"ARHGAP18","Rho GTPase-activating protein 18","Q8N392"
0.166615962982178,15.2043144702911,1.22032440279035,0.260206281336159,0.608573854166072,-5.50720409153928,"G8JL96",1,0.938642346400468,0.373525655493768,0.689151484809282,-0.166615962982174,"Non-significant",0.161685303802714,"PTPRS","Protein-tyrosine-phosphatase","G8JL96"
-0.0361232757568253,18.4399652481079,-0.876378142890647,0.408672120522822,0.715635278178916,-5.84751783521559,"Q6VY07;B4DF77;E9PNZ9",15,-0.938015367659296,0.373830029255174,0.689536383367446,0.0361232757568253,"Non-significant",0.161442813347688,"PACS1","Phosphofurin acidic cluster sorting protein 1","Q6VY07;B4DF77;E9PNZ9"
-0.124819755554199,16.4849190711975,-0.982376938971407,0.357273989679105,0.677747628998744,-5.75149387233829,"P22455;H0Y9P2;J3KPQ0",3,-0.937683197448355,0.373991358437452,0.689540883171272,0.124819755554199,"Non-significant",0.161439979220814,"FGFR4","Fibroblast growth factor receptor 4","P22455;H0Y9P2;J3KPQ0"
0.0755414962768199,17.0415148735047,0.980099941951191,0.358324129824583,0.679221246772486,-5.75364523197681,"P61018;M0R0X1",5,0.937616040946054,0.374023981345228,0.689540883171272,-0.075541496276827,"Non-significant",0.161439979220814,"RAB4B","Ras-related protein Rab-4B","P61018;M0R0X1"
-0.0729532241821289,19.9226336479187,-0.872522588056048,0.410638745523635,0.717546616480391,-5.85084710440426,"P22090;C9JEH7",13,-0.93716258087681,0.374244315077176,0.689770492160416,0.0729532241821254,"Non-significant",0.161295388347883,"RPS4Y1","40S ribosomal protein S4, Y isoform 1","P22090;C9JEH7"
-0.0925216674804581,18.930413722992,-0.988201131266616,0.354598618926908,0.675920839216707,-5.74597385906492,"O14681;E9PL33;E9PK61;E9PS58;E9PM05;E9PLB8",4,-0.936930379834804,0.374357176997889,0.689801952804964,0.0925216674804545,"Non-significant",0.161275580494549,"EI24","Etoposide-induced protein 2.4 homolog","O14681;E9PL33;E9PK61;E9PS58;E9PM05;E9PLB8"
-0.0331630706786967,18.8859357833862,-0.866498370790907,0.413725211533373,0.719778989735349,-5.85602536578065,"A4D1P6;C9J1X0",16,-0.935774301097338,0.374919462284237,0.69066130670473,0.0331630706787003,"Non-significant",0.16073487402908,"WDR91","WD repeat-containing protein 91","A4D1P6;C9J1X0"
-0.0549054145812775,17.1310727596283,-0.870845291055096,0.411496423888282,0.717999939040349,-5.85229176619035,"P28370;B7ZLQ5;A0A0A0MRP6",14,-0.934330726083929,0.37562244364798,0.691602458887524,0.054905414581274,"Non-significant",0.160143471327287,"SMARCA1","Probable global transcription activator SNF2L1","P28370;B7ZLQ5;A0A0A0MRP6"
0.0251045227050923,20.3743510246277,0.819191658634545,0.438540750722591,0.73628630122485,-5.89567272271118,"Q9H9S4;Q9Y376;A0A087X0K1;B7ZBJ4;Q5TAW7",21,0.934516786761848,0.375531783233806,0.691602458887524,-0.0251045227050994,"Non-significant",0.160143471327287,"CAB39","Calcium-binding protein 39","Q9H9S4;Q9Y376;A0A087X0K1;B7ZBJ4;Q5TAW7"
-0.0825505256652619,16.3383929729462,-0.903925742201748,0.394819324595576,0.704854927724216,-5.82338995477105,"Q13107",7,-0.933813454343308,0.375874574768076,0.69171296010859,0.0825505256652761,"Non-significant",0.160074087194072,"USP4","Ubiquitin carboxyl-terminal hydrolase 4","Q13107"
-0.0715088844299814,18.3771512508392,-0.87807678018887,0.40780785224787,0.715635278178916,-5.84604732522449,"Q96BZ9",11,-0.933851579243789,0.375855987528252,0.69171296010859,0.0715088844299778,"Non-significant",0.160074087194072,"TBC1D20","TBC1 domain family member 20","Q96BZ9"
-0.0403289794921804,18.328182220459,-0.969129354602344,0.363416771108383,0.681711618373574,-5.76395729748175,"P35250",9,-0.932372109900582,0.376577773249726,0.692829980881777,0.0403289794921768,"Non-significant",0.159373327327611,"RFC2","Replication factor C subunit 2","P35250"
-0.129233360290495,16.7869787216186,-0.892925588751743,0.400309164872696,0.709579642379485,-5.83309585803424,"Q765P7;A0A087WXN9",5,-0.931230257687114,0.377135537012348,0.693412828619891,0.129233360290502,"Non-significant",0.159008127855147,"MTSS2","Protein MTSS 2","Q765P7;A0A087WXN9"
0.690480232238748,15.5532848834991,0.871373075078746,0.411226404642726,0.717865468234009,-5.85183742503952,"Q8IVF5;H7C5V6;E9PMZ8;E9PKT1",1,0.931132220327894,0.377183453645898,0.693412828619891,-0.69048023223875,"Non-significant",0.159008127855147,"TIAM2","T-lymphoma invasion and metastasis-inducing protein 2","Q8IVF5;H7C5V6;E9PMZ8;E9PKT1"
-0.0260162353515483,18.7926921844482,-0.793204482794501,0.452608002448802,0.746160765941809,-5.91667068019462,"Q9UBU9;E9PIN3;E9PMV7;E9PLA7",28,-0.931497872502301,0.377004760465253,0.693412828619891,0.0260162353515483,"Non-significant",0.159008127855147,"NXF1","Nuclear RNA export factor 1","Q9UBU9;E9PIN3;E9PMV7;E9PLA7"
0.0438704490661515,17.5845553874969,1.15431693904812,0.284673717458089,0.624861031387117,-5.57863620419507,"O75190;C9J2P2;C9JB42;C9JDX6;C9JN01;F8WCZ4;C9JDR7;A0A0J9YX62;E9PH18;C9J2C4",6,0.930247487516194,0.377616075341149,0.693676877176433,-0.0438704490661515,"Non-significant",0.158842781905325,"DNAJB6","DnaJ homolog subfamily B member 6","O75190;C9J2P2;C9JB42;C9JDX6;C9JN01;F8WCZ4;C9JDR7;A0A0J9YX62;E9PH18;C9J2C4"
-0.0382852554321005,20.763867855072,-0.834214792568283,0.43054907283488,0.731468765059398,-5.88327911040842,"Q15233;C9J4X2;C9IZL7;C9JYS8",23,-0.930415545029496,0.377533869826026,0.693676877176433,0.0382852554321005,"Non-significant",0.158842781905325,"NONO","Non-POU domain-containing octamer-binding protein","Q15233;C9J4X2;C9IZL7;C9JYS8"
-0.0859003067016566,16.8180141448975,-1.00389194696485,0.347467527186943,0.669652709390738,-5.73098040268939,"Q9HD40",4,-0.930473008333195,0.37750576457919,0.693676877176433,0.0859003067016531,"Non-significant",0.158842781905325,"SEPSECS","O-phosphoseryl-tRNA(Sec) selenium transferase","Q9HD40"
-0.0251455307006978,20.5514235496521,-0.849846476033627,0.422343315302684,0.728053904954845,-5.87018791362756,"Q9HD45;Q5TB53",17,-0.929741644992554,0.377863587428138,0.693804667295447,0.0251455307006978,"Non-significant",0.158762782940427,"TM9SF3","Transmembrane 9 superfamily member 3","Q9HD45;Q5TB53"
0.226110458373999,15.2541365623474,0.999991055488267,0.349229970729371,0.671187464964925,-5.73472447950543,"Q9Y3T6;H0YBU3;A0A0D9SF44;A0A0R4J2E2",1,0.929711508674879,0.377878337054957,0.693804667295447,-0.226110458374,"Non-significant",0.158762782940427,"R3HCC1","R3H and coiled-coil domain-containing protein 1","Q9Y3T6;H0YBU3;A0A0D9SF44;A0A0R4J2E2"
0.155661106109626,18.3299887180328,0.994904282741976,0.351538550664409,0.672715679865642,-5.73959033891373,"P10176;U3KQK5",2,0.928522871203929,0.378460426573997,0.694165443647314,-0.155661106109623,"Non-significant",0.158537009804377,"COX8A","Cytochrome c oxidase subunit 8A, mitochondrial","P10176;U3KQK5"
-0.267787456512472,15.7267367839813,-0.950883301938375,0.372008238963923,0.688386306139795,-5.78091128972505,"P53677;E7ER80;E5RJ52",1,-0.928789556204751,0.378329771100032,0.694165443647314,0.267787456512476,"Non-significant",0.158537009804377,"AP3M2","AP-3 complex subunit mu-2","P53677;E7ER80;E5RJ52"
-0.0551276206970428,18.7081167697906,-1.44966052187084,0.188622100847298,0.551161332117117,-5.2403426807505,"Q8NC96;F5GYH1;A0A1W2PR09;A0A1W2PRM0;A0A1W2PRL5",4,-0.928705626341606,0.378370886843088,0.694165443647314,0.0551276206970499,"Non-significant",0.158537009804377,"NECAP1","Adaptin ear-binding coat-associated protein 1","Q8NC96;F5GYH1;A0A1W2PR09;A0A1W2PRM0;A0A1W2PRL5"
0.0492181777953959,19.9023451805115,0.841016174106005,0.426964974795882,0.730431916256949,-5.87760748443024,"Q96CW1;E9PFW3;A0A087WY71",24,0.929110345520961,0.378172652098785,0.694165443647314,-0.0492181777953995,"Non-significant",0.158537009804377,"AP2M1","AP-2 complex subunit mu","Q96CW1;E9PFW3;A0A087WY71"
-0.0911412239074778,17.0481607913971,-1.72643973895138,0.126053238833776,0.480821444617397,-4.88740846773348,"O14732;K7ELF8;K7EL65",2,-0.927900193449807,0.378765619376279,0.694548312994293,0.0911412239074707,"Non-significant",0.158297539217871,"IMPA2","Inositol monophosphatase 2","O14732;K7ELF8;K7EL65"
-0.039743900299122,18.8336703777313,-0.895548569498771,0.398995072228282,0.708024523192672,-5.83079005550851,"P63151;A0A590UJY3",12,-0.927475131334827,0.378974057692512,0.694753612383854,0.039743900299122,"Non-significant",0.158169186422781,"PPP2R2A","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform","P63151;A0A590UJY3"
-0.103619098663323,17.2226984500885,-0.868673511324676,0.412608872138337,0.718875482899289,-5.85415900379108,"O94880;B4DG57;A0A0U1RRH6",9,-0.926652368032759,0.379377754274153,0.6953166730792,0.103619098663323,"Non-significant",0.157817356491739,"PHF14","PHD finger protein 14","O94880;B4DG57;A0A0U1RRH6"
0.0432648658752441,22.3569624423981,1.15847564234199,0.283077964793794,0.624861031387117,-5.57421418879091,"P61803;A0A0B4J239;F5GXX5;F5H895",6,0.926248861124527,0.379575852959405,0.695502727012894,-0.0432648658752512,"Non-significant",0.157701162833214,"DAD1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1","P61803;A0A0B4J239;F5GXX5;F5H895"
-0.262863874435419,14.8581272363663,-0.895132081896595,0.399203518295501,0.708219890427667,-5.83115653925766,"Q96RR1;A0A2R8Y746;A0A2R8Y4V4",2,-0.925614801417023,0.379887291665976,0.695896308137037,0.262863874435425,"Non-significant",0.157455467514132,"TWNK","Twinkle protein, mitochondrial","Q96RR1;A0A2R8Y746;A0A2R8Y4V4"
-0.027966976165775,19.3507335186005,-0.940067699859572,0.377172739443787,0.691627424684163,-5.79084369888158,"P29218;E5RHE9;H0YBL1;E5RGY4;E5RIF4;E5RIP7;E5RI82;E5RG94",12,-0.925288781382474,0.38004749908614,0.695949992351608,0.027966976165775,"Non-significant",0.15742196559922,"IMPA1","Inositol monophosphatase 1","P29218;E5RHE9;H0YBL1;E5RGY4;E5RIF4;E5RIP7;E5RI82;E5RG94"
-0.0227193832397496,18.8399839401245,-0.803374579308672,0.447066140560185,0.742121548680011,-5.90852009505964,"Q9UQ90;A0A2R8YG79;A0A2R8Y632;A0A2R8Y7E2;A0A2U3TZH1;A0A2R8Y3M4;A0A2R8Y726;A0A2R8YFJ7;A0A2R8Y4Y7;A0A2R8Y6K2;A0A2R8YGV4;A0A2R8Y6E8;A0A2R8Y4L7;A0A2R8YDQ1;A0A2R8YFW4;A0A2R8Y729;A0A2R8Y7B8;A0A2R8YFN9;A0A2R8YFF4;A0A2R8Y4M0;A0A2R8Y4L0;A0A2R8Y6Z7;A0A2R8Y7N2",21,-0.925161843113475,0.380109890281749,0.695949992351608,0.0227193832397496,"Non-significant",0.15742196559922,"SPG7","Paraplegin","Q9UQ90;A0A2R8YG79;A0A2R8Y632;A0A2R8Y7E2;A0A2U3TZH1;A0A2R8Y3M4;A0A2R8Y726;A0A2R8YFJ7;A0A2R8Y4Y7;A0A2R8Y6K2;A0A2R8YGV4;A0A2R8Y6E8;A0A2R8Y4L7;A0A2R8YDQ1;A0A2R8YFW4;A0A2R8Y729;A0A2R8Y7B8;A0A2R8YFN9;A0A2R8YFF4;A0A2R8Y4M0;A0A2R8Y4L0;A0A2R8Y6Z7;A0A2R8Y7N2"
-0.101970672607443,18.2232055664062,-1.3428143110286,0.219492151007349,0.57705840796054,-5.3680347079447,"Q15796;B7Z5N5",2,-0.923843715527187,0.38075820046187,0.69695978686475,0.10197067260745,"Non-significant",0.156792279070653,"SMAD2","Mothers against decapentaplegic homolog 2","Q15796;B7Z5N5"
-0.0817737579345277,16.5571584701538,-1.01071573360413,0.344401048582816,0.667932117114155,-5.72440475213312,"Q86W34;J3KRS2;J3KTM1;J3KRD0;J3KSH1;J3QLK6;J3KS38",4,-0.922208386159848,0.381563638733963,0.698170171112429,0.0817737579345241,"Non-significant",0.156038710087876,"AMZ2","Archaemetzincin-2","Q86W34;J3KRS2;J3KTM1;J3KRD0;J3KSH1;J3QLK6;J3KS38"
-0.122563123703022,15.9168637990951,-0.96647840781558,0.364655585621647,0.682757377031065,-5.76643584245294,"Q9H4E7",3,-0.922107519541043,0.381613358352801,0.698170171112429,0.122563123703024,"Non-significant",0.156038710087876,"DEF6","Differentially expressed in FDCP 6 homolog","Q9H4E7"
-0.0642919540405451,18.5178484916687,-1.99650479474422,0.0842895424099604,0.424335236223338,-4.52065052081368,"E9PMS6;E9PMP7;E9PLU6;E9PK58;E9PJ10",3,-0.921660602942803,0.381833710976385,0.698218525327819,0.0642919540405522,"Non-significant",0.15600863254717,"LMO7","LIM domain only protein 7","E9PMS6;E9PMP7;E9PLU6;E9PK58;E9PJ10"
-0.421127319335941,14.6256964206696,-0.8654907374437,0.414243091358191,0.720001086379516,-5.85688867878908,"O00124;A0A087WT23;A0A087WV67",2,-0.92179198978891,0.381768921004423,0.698218525327819,0.421127319335948,"Non-significant",0.15600863254717,"UBXN8","UBX domain-containing protein 8","O00124;A0A087WT23;A0A087WV67"
-0.0305681228638015,20.7822523117066,-0.896571914533197,0.398483240918293,0.707813965923195,-5.82988899906269,"O15305;H3BV55;H3BPH4",13,-0.92137830050071,0.381972947973944,0.698253600268308,0.030568122863798,"Non-significant",0.15598681635359,"PMM2","Phosphomannomutase 2","O15305;H3BV55;H3BPH4"
-0.0220088958740519,21.3298778533936,-0.779324799518111,0.460247085148946,0.751698630110583,-5.92765399540756,"Q16181;E7EPK1;E7ES33;G3V1Q4;A0A0U1RRH9;A0A0U1RRE1",24,-0.921228545919044,0.382046824754497,0.698253600268308,0.0220088958740483,"Non-significant",0.15598681635359,"SEPTIN7","Septin-7","Q16181;E7EPK1;E7ES33;G3V1Q4;A0A0U1RRH9;A0A0U1RRE1"
-0.0330910682678294,17.3876135349274,-1.02060304272383,0.339995169052085,0.666568258193321,-5.71481821961866,"Q5VWJ9",9,-0.920625856821685,0.382344247442511,0.698619874608861,0.0330910682678258,"Non-significant",0.155759063544948,"SNX30","Sorting nexin-30","Q5VWJ9"
0.0394935607910298,19.9430222511292,1.00183915798651,0.348394129888203,0.670798430300789,-5.73295203062361,"A0A087WZ13;E9PAU2",8,0.917241238315148,0.384017648193854,0.698896581742462,-0.0394935607910263,"Non-significant",0.155587083626929,"RAVER1","Ribonucleoprotein PTB-binding 1","A0A087WZ13;E9PAU2"
-0.13943004608155,17.2548689842224,-1.025261310675,0.337934661837888,0.664410742526619,-5.71027770829209,"O43609;D6RHD2;D6REX7",2,-0.919125987030907,0.383085150421517,0.698896581742462,0.13943004608155,"Non-significant",0.155587083626929,"SPRY1","Protein sprouty homolog 1","O43609;D6RHD2;D6REX7"
0.201058864593527,16.6627633571625,1.03416460494273,0.334023573609558,0.661888759923618,-5.70155708843788,"O94886;X6RI56",1,0.91954676206447,0.382877191886291,0.698896581742462,-0.201058864593524,"Non-significant",0.155587083626929,"TMEM63A","CSC1-like protein 1","O94886;X6RI56"
-0.0228309631347479,21.0201778411865,-0.732188592000559,0.486838722802023,0.77046709537075,-5.96372682492736,"O94979;D6RHZ5;D6REX3;H0Y8V7;H0YAB3;H0Y9K1;H7BXG7",62,-0.917395900188603,0.383941065938039,0.698896581742462,0.0228309631347479,"Non-significant",0.155587083626929,"SEC31A","Protein transport protein Sec31A","O94979;D6RHZ5;D6REX3;H0Y8V7;H0YAB3;H0Y9K1;H7BXG7"
0.0134038925170969,21.0711188316345,0.604748244928051,0.563622540166147,0.812961408067466,-6.05138891612431,"P09874",59,0.9199542047568,0.382675900477234,0.698896581742462,-0.0134038925170969,"Non-significant",0.155587083626929,"PARP1","Poly [ADP-ribose] polymerase 1","P09874"
-0.0720057487487935,22.8478677272797,-0.868108084874983,0.412898855033482,0.719053120942226,-5.85464452612932,"P13073",10,-0.918094861921403,0.383595106355921,0.698896581742462,0.0720057487488006,"Non-significant",0.155587083626929,"COX4I1","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial","P13073"
0.0280957221985041,20.2863266468048,0.776880570263691,0.461601378113161,0.752545058590191,-5.9295713106005,"P51610;A6NEM2",39,0.918244169512833,0.383521234000116,0.698896581742462,-0.0280957221985005,"Non-significant",0.155587083626929,"HCFC1","Host cell factor 1","P51610;A6NEM2"
-0.0178074836730993,21.7915108203888,-0.674689081213992,0.520614629520977,0.793964323793462,-6.00509903520421,"P53621;A0A3B3IU89;A0A3B3ITV3;A0A3B3IS84;A0A3B3IT15;A0A3B3ISC6",80,-0.917416518072733,0.38393085763672,0.698896581742462,0.0178074836730993,"Non-significant",0.155587083626929,"COPA","Coatomer subunit alpha","P53621;A0A3B3IU89;A0A3B3ITV3;A0A3B3IS84;A0A3B3IT15;A0A3B3ISC6"
-0.0327682495117045,20.5697717666626,-0.826021957385201,0.434894526925805,0.734445471011427,-5.89006090481875,"Q13057;K7EN91;K7EPC2;K7ES73",20,-0.91788147775191,0.383700699510623,0.698896581742462,0.032768249511701,"Non-significant",0.155587083626929,"COASY","Bifunctional coenzyme A synthase","Q13057;K7EN91;K7EPC2;K7ES73"
-0.0415325164794744,19.6823348999023,-0.983590438385323,0.356715292116321,0.677381214325266,-5.75034578556715,"Q15006",8,-0.917588646899684,0.383845641085906,0.698896581742462,0.0415325164794744,"Non-significant",0.155587083626929,"EMC2","ER membrane protein complex subunit 2","Q15006"
-0.0349316596985005,19.5951964855194,-1.06568886885588,0.320460512770174,0.651874619338425,-5.67023799190512,"Q8NCA5;E9PH82",8,-0.918668831883553,0.38331118167885,0.698896581742462,0.0349316596985005,"Non-significant",0.155587083626929,"FAM98A","Protein FAM98A","Q8NCA5;E9PH82"
-0.0681953430175781,18.3810806274414,-0.987331976951145,0.354996891253657,0.675920839216707,-5.74679918533036,"Q9BT73",5,-0.919901202101249,0.382702081366074,0.698896581742462,0.0681953430175781,"Non-significant",0.155587083626929,"PSMG3","Proteasome assembly chaperone 3","Q9BT73"
