"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0508270263671733,16.7686419487,-0.958267718629854,0.368430662213718,0.734216096393094,-5.46293059626274,"Q9UG63",6,-0.883856535209697,0.400807009809196,0.751133639159129,0.0508270263671768,"Non-significant",0.124282787914552,"ABCF2","ATP-binding cassette sub-family F member 2","Q9UG63"
-0.186227083206173,15.3481446504593,-0.968253500612428,0.363742667229884,0.732360876914693,-5.45399696029286,"Q9Y2D2;A0A1W2PQH2;A0A1W2PPE6;A0A1W2PSD1;A0A1W2PQL8;A0A1W2PQ13;A0A1W2PSA9;A0A1W2PNY6;A0A1W2PPH4;A0A1W2PNF0;A0A1W2PQ60;A0A1W2PRN3;A0A1W2PS45;A0A1W2PRT7;A0A1W2PPG9",1,-0.88490914391329,0.400269786139251,0.751133639159129,0.186227083206175,"Non-significant",0.124282787914552,"SLC35A3","UDP-N-acetylglucosamine transporter","Q9Y2D2;A0A1W2PQH2;A0A1W2PPE6;A0A1W2PSD1;A0A1W2PQL8;A0A1W2PQ13;A0A1W2PSA9;A0A1W2PNY6;A0A1W2PPH4;A0A1W2PNF0;A0A1W2PQ60;A0A1W2PRN3;A0A1W2PS45;A0A1W2PRT7;A0A1W2PPG9"
-0.0405654907226456,18.6555781364441,-0.82647211907678,0.434584556557295,0.775353088930593,-5.5740136948157,"P34059;H3BP66",14,-0.882782937694606,0.401355472729898,0.751575151310542,0.0405654907226527,"Non-significant",0.124027587042919,"GALNS","N-acetylgalactosamine-6-sulfatase","P34059;H3BP66"
0.0566234588622727,16.6206002235413,0.842514784869493,0.426106216237056,0.769405933581504,-5.5611932877961,"Q5T2E6",10,0.882675003666776,0.401410641847014,0.751575151310542,-0.0566234588622763,"Non-significant",0.124027587042919,"ARMH3","Armadillo-like helical domain-containing protein 3","Q5T2E6"
0.0238332748413015,18.0520029067993,0.740003866355094,0.48229853345391,0.803471457682081,-5.63958432779776,"Q8IWV7;A0A087WTJ9",34,0.883023493903123,0.401232534815172,0.751575151310542,-0.0238332748412979,"Non-significant",0.124027587042919,"UBR1","E3 ubiquitin-protein ligase UBR1","Q8IWV7;A0A087WTJ9"
-0.0988426208496236,17.9909172058105,-0.891815800456207,0.400789742037522,0.753320397706048,-5.52055778824969,"Q8TED1;E7ETY7",4,-0.881101885581594,0.402215331939074,0.752690385990974,0.0988426208496271,"Non-significant",0.123383631112976,"GPX8","Probable glutathione peroxidase 8","Q8TED1;E7ETY7"
-0.0299420356750559,17.5242311954498,-0.765905842164372,0.467650770106156,0.79414993269881,-5.62057821981523,"Q9UPY3;A0A6Q8PH99;A0A6Q8PHG6;H0YJZ6",32,-0.881276422026264,0.402125995725331,0.752690385990974,0.0299420356750524,"Non-significant",0.123383631112976,"DICER1","Endoribonuclease Dicer","Q9UPY3;A0A6Q8PH99;A0A6Q8PHG6;H0YJZ6"
-0.0550246238708425,17.3831923007965,-0.999210404145628,0.349497867837236,0.72208681573767,-5.42586038254552,"Q330K2;A0A075B6P0",5,-0.880558152739657,0.402493730940962,0.75301568108752,0.0550246238708496,"Non-significant",0.123195979790175,"NDUFAF6","NADH dehydrogenase (ubiquinone) complex I, assembly factor 6","Q330K2;A0A075B6P0"
-0.0667924880981516,18.0995588302612,-0.812738050673718,0.441936324874167,0.780187172203697,-5.58482910932496,"Q15345;A0A087WTU1;A0A087X0S7;A0A0B4J2G4",16,-0.87982816644043,0.402867709057545,0.753083432230288,0.0667924880981481,"Non-significant",0.123156906734217,"LRRC41","Leucine-rich repeat-containing protein 41","Q15345;A0A087WTU1;A0A087X0S7;A0A0B4J2G4"
-0.0259356498718191,19.6014301776886,-0.751828042233113,0.475574497820525,0.799022855530939,-5.63097670208044,"Q6NUQ4;H7C0H8",31,-0.879503446804716,0.403034144728888,0.753083432230288,0.0259356498718226,"Non-significant",0.123156906734217,"TMEM214","Transmembrane protein 214","Q6NUQ4;H7C0H8"
0.0406455993652557,17.8822913169861,0.889076996871898,0.402166872863716,0.753481243412362,-5.52286339529523,"Q8NC42;F8WCD0",9,0.879466965129973,0.403052846523473,0.753083432230288,-0.0406455993652521,"Non-significant",0.123156906734217,"RNF149","E3 ubiquitin-protein ligase RNF149","Q8NC42;F8WCD0"
-0.174253940582275,16.1106333732605,-0.889273438795528,0.402067982879536,0.753481243412362,-5.52269821108497,"Q8TE77;A0A087WWG1;E9PIT5",2,-0.879902582522624,0.402829573809618,0.753083432230288,0.174253940582275,"Non-significant",0.123156906734217,"SSH3","Protein phosphatase Slingshot homolog 3","Q8TE77;A0A087WWG1;E9PIT5"
-0.055066585540775,20.0147750377655,-1.19499199659305,0.269280777128902,0.676571869594435,-5.23350915759384,"Q9BRT3;J3KTI2",4,-0.880035549284461,0.402761440060731,0.753083432230288,0.055066585540775,"Non-significant",0.123156906734217,"MIEN1","Migration and invasion enhancer 1","Q9BRT3;J3KTI2"
-0.0330510139465545,20.9361183643341,-0.828326790683403,0.433598366598182,0.775199032469879,-5.5725418065243,"P22061;A0A3F2YNX8;F6S8N6;A0A0A0MRJ6",14,-0.878796433600552,0.403396694111612,0.753530374655698,0.0330510139465474,"Non-significant",0.122899236674523,"PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase","P22061;A0A3F2YNX8;F6S8N6;A0A0A0MRJ6"
-0.0518641471862793,18.9931285381317,-0.843740034784334,0.425463531046124,0.768960994123005,-5.56020591585049,"Q9GZY8;H7C433;A0A0A0MS29",10,-0.878524396319243,0.403536253629723,0.753595581532064,0.0518641471862757,"Non-significant",0.122861656555238,"MFF","Mitochondrial fission factor","Q9GZY8;H7C433;A0A0A0MS29"
0.0674123764038299,17.0502557754517,1.0112550630274,0.344072963118808,0.719968790896875,-5.41473539946064,"Q16853;K7EL47;K7EQZ5",4,0.877993530467769,0.403808694785409,0.753725417230399,-0.0674123764038264,"Non-significant",0.122786839144048,"AOC3","Membrane primary amine oxidase","Q16853;K7EL47;K7EQZ5"
0.207608699798575,14.2595355510712,0.922770911446776,0.38546420072916,0.744813660039436,-5.49411276935594,"Q9UNN8;A0A0U1RQQ4",1,0.877981018920836,0.403815117299664,0.753725417230399,-0.207608699798575,"Non-significant",0.122786839144048,"PROCR","Endothelial protein C receptor","Q9UNN8;A0A0U1RQQ4"
-0.0691981315613077,17.1339361667633,-0.833030189316173,0.431104468557977,0.773108216755639,-5.56879707938691,"O75127;G3V325",9,-0.875985163069518,0.404840569239943,0.753951947271331,0.0691981315613006,"Non-significant",0.122656332777342,"PTCD1","Pentatricopeptide repeat-containing protein 1, mitochondrial","O75127;G3V325"
-0.0297112464904927,21.4501769542694,-0.819358689397305,0.438381580559441,0.778689127650936,-5.57963397433509,"P24539;Q5QNZ2",15,-0.877023008005826,0.404307104763867,0.753951947271331,0.0297112464904963,"Non-significant",0.122656332777342,"ATP5PB","ATP synthase F(0) complex subunit B1, mitochondrial","P24539;Q5QNZ2"
-0.0497083663940323,18.4377188682556,-0.954496401277189,0.370213010231086,0.735479780829418,-5.46628625085498,"P42771;P42772;J3QRG6;K7ES20;K7ENC6",6,-0.87591083883841,0.40487879184811,0.753951947271331,0.0497083663940252,"Non-significant",0.122656332777342,"CDKN2A","Cyclin-dependent kinase inhibitor 2A","P42771;P42772;J3QRG6;K7ES20;K7ENC6"
0.0239529609680247,22.2292497158051,0.734946923233669,0.485193354151581,0.803541503254544,-5.64323020004566,"Q09666",316,0.876459017360104,0.404596940882493,0.753951947271331,-0.0239529609680282,"Non-significant",0.122656332777342,"AHNAK","Neuroblast differentiation-associated protein AHNAK","Q09666"
0.106735706329321,21.7331826686859,0.93192407876346,0.381016760066846,0.741741467759221,-5.4861588421237,"Q15388",3,0.876751677679685,0.404446523725671,0.753951947271331,-0.106735706329324,"Non-significant",0.122656332777342,"TOMM20","Mitochondrial import receptor subunit TOM20 homolog","Q15388"
0.116983890533422,17.487101316452,1.52055212388223,0.170226290997571,0.59587221393089,-4.86796472197327,"Q8TBZ2;H0Y7R1;A0A140VK87",1,0.877417874574707,0.404104269308556,0.753951947271331,-0.116983890533426,"Non-significant",0.122656332777342,"MYCBPAP","MYCBP-associated protein","Q8TBZ2;H0Y7R1;A0A140VK87"
-0.0844407081604288,17.2613756656647,-0.874089774442387,0.409763767218033,0.758518589528063,-5.53538049382909,"Q96CF2",5,-0.876554468699424,0.404547877890989,0.753951947271331,0.0844407081604217,"Non-significant",0.122656332777342,"CHMP4C","Charged multivesicular body protein 4c","Q96CF2"
-0.0729966163635147,19.2778952121735,-0.899745407629839,0.396821980662599,0.751041523727526,-5.51385090300287,"Q9BV10;H7C4I6",5,-0.876656622808595,0.404495374265122,0.753951947271331,0.0729966163635254,"Non-significant",0.122656332777342,"ALG12","Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase","Q9BV10;H7C4I6"
0.0544724464416504,16.7881853580475,0.925221669581786,0.384269635537925,0.744050993683409,-5.49198906520378,"Q9NQG6;B0QY95",6,0.87630398308463,0.404676639093673,0.753951947271331,-0.0544724464416504,"Non-significant",0.122656332777342,"MIEF1","Mitochondrial dynamics protein MID51","Q9NQG6;B0QY95"
0.0182285308837962,19.8849382400513,0.669896454645721,0.523439489409164,0.818332379019372,-5.68820383760288,"P27708;H7C2E4;F8VPD4",59,0.873887080577953,0.405920526975754,0.754675677753792,-0.0182285308837997,"Non-significant",0.122239646547001,"CAD","CAD protein","P27708;H7C2E4;F8VPD4"
0.0376329421997141,20.1383457183838,1.00042332905258,0.348948595837469,0.72123388020253,-5.42474453521312,"P28676;H7BXD5;H7C2Z6",7,0.873665244171833,0.406034832855692,0.754675677753792,-0.0376329421997248,"Non-significant",0.122239646547001,"GCA","Grancalcin","P28676;H7BXD5;H7C2Z6"
-0.180562734603845,14.8444546461105,-0.876734443429866,0.408415713905913,0.757599576464832,-5.53318399162655,"Q4W5G0",2,-0.87434254254894,0.405685911803055,0.754675677753792,0.18056273460385,"Non-significant",0.122239646547001,"TIGD2","Tigger transposable element-derived protein 2","Q4W5G0"
-0.0428280830383265,16.8190557956696,-0.945058989640836,0.374701668473983,0.737220413847309,-5.4746392450005,"Q5T0F9;H0Y517;H7C1U3",7,-0.874158426302693,0.405780741263609,0.754675677753792,0.0428280830383265,"Non-significant",0.122239646547001,"CC2D1B","Coiled-coil and C2 domain-containing protein 1B","Q5T0F9;H0Y517;H7C1U3"
-0.0407629013061666,18.5409398078918,-0.807186432718427,0.444932506039056,0.781072397851595,-5.5891586737091,"Q6DKJ4;I3L4V6",16,-0.873743196804471,0.405994663531408,0.754675677753792,0.0407629013061772,"Non-significant",0.122239646547001,"NXN","Nucleoredoxin","Q6DKJ4;I3L4V6"
-0.0295486450195206,18.4268851280212,-0.816791872303624,0.439757377674107,0.779533165951742,-5.58165223008766,"Q6VY07;B4DF77;E9PNZ9",15,-0.87422929018433,0.405744240819709,0.754675677753792,0.0295486450195241,"Non-significant",0.122239646547001,"PACS1","Phosphofurin acidic cluster sorting protein 1","Q6VY07;B4DF77;E9PNZ9"
-0.0342907905578471,18.9637310504913,-0.79706848525104,0.450429225979008,0.784604309634286,-5.5969863745389,"Q86V21",18,-0.873527434687635,0.406105853533668,0.754675677753792,0.0342907905578471,"Non-significant",0.122239646547001,"AACS","Acetoacetyl-CoA synthetase","Q86V21"
-0.155400991439825,15.3542405366898,-1.04609794046049,0.328747772550823,0.714336967452769,-5.38200534316041,"Q92956;F6UPZ7;B9A034;F6Q0M4",1,-0.874824558522863,0.405437722570512,0.754675677753792,0.155400991439825,"Non-significant",0.122239646547001,"TNFRSF14","Tumor necrosis factor receptor superfamily member 14","Q92956;F6UPZ7;B9A034;F6Q0M4"
0.0371809005736985,19.3321714401245,0.792049142649735,0.453173337523027,0.785038353777057,-5.60083921374548,"Q9NUD5",20,0.87318337316723,0.406283205301738,0.754810464751759,-0.0371809005736985,"Non-significant",0.12216208737245,"ZCCHC3","Zinc finger CCHC domain-containing protein 3","Q9NUD5"
0.0207896232604767,18.4536831378937,0.804788713931146,0.446230886944034,0.782588557448608,-5.59102102965731,"O95219;F8W9T3",16,0.870808672233934,0.407508771178576,0.755717268484916,-0.0207896232604767,"Non-significant",0.121640653841475,"SNX4","Sorting nexin-4","O95219;F8W9T3"
-0.0520458221435476,18.5777654647827,-1.01164499054508,0.343898435710361,0.719968790896875,-5.41437360302502,"O95400",5,-0.870375151913592,0.407732788803202,0.755717268484916,0.0520458221435511,"Non-significant",0.121640653841475,"CD2BP2","CD2 antigen cytoplasmic tail-binding protein 2","O95400"
-0.0261268615723047,19.2344279289246,-0.816334932988781,0.440002609550207,0.779533165951742,-5.58201097100462,"O95870;A0A0G2JJD3",15,-0.871015919221035,0.407401708854379,0.755717268484916,0.0261268615723012,"Non-significant",0.121640653841475,"ABHD16A","Phosphatidylserine lipase ABHD16A","O95870;A0A0G2JJD3"
0.114321231842055,19.313960313797,1.56921132735378,0.158623702761219,0.58757679196684,-4.80944234527041,"P52655;J3KNC0",1,0.870314407981291,0.407764184597624,0.755717268484916,-0.114321231842048,"Non-significant",0.121640653841475,"GTF2A1","Transcription initiation factor IIA subunit 1","P52655;J3KNC0"
0.0546312332153533,18.4431166648865,1.1806286578346,0.27460230472627,0.678836788428587,-5.2484106983723,"Q96FZ7;I3L4G8;I3L4A1",4,0.871397261212803,0.407204762080323,0.755717268484916,-0.0546312332153498,"Non-significant",0.121640653841475,"CHMP6","Charged multivesicular body protein 6","Q96FZ7;I3L4G8;I3L4A1"
0.0984821319580256,16.5728840827942,0.949999662300928,0.372346688961926,0.735479780829418,-5.47027419211398,"Q9BQ04",3,0.87055345933139,0.407640639589882,0.755717268484916,-0.0984821319580256,"Non-significant",0.121640653841475,"RBM4B","RNA-binding protein 4B","Q9BQ04"
-0.0384869575501092,22.0481340885162,-0.846522492912176,0.424006591958429,0.768141401909989,-5.5579593508356,"Q9BRA2;I3L3M7;I3L2R6;I3L0K2",11,-0.870426866191961,0.407706061370946,0.755717268484916,0.0384869575500986,"Non-significant",0.121640653841475,"TXNDC17","Thioredoxin domain-containing protein 17","Q9BRA2;I3L3M7;I3L2R6;I3L0K2"
-0.0313796997070277,20.8563599586487,-0.941583653395351,0.376364881634362,0.738509258532761,-5.47769923739762,"Q9NY12",9,-0.870204952004511,0.407820761745922,0.755717268484916,0.0313796997070277,"Non-significant",0.121640653841475,"GAR1","H/ACA ribonucleoprotein complex subunit 1","Q9NY12"
-0.0583238601684712,18.1040234565735,-0.830030726996079,0.432693714038456,0.774696030529816,-5.57118717154956,"Q9UBI1;H0Y6Z9;R4GMX3;R4GMW6",10,-0.871957446804426,0.406915571975434,0.755717268484916,0.0583238601684748,"Non-significant",0.121640653841475,"COMMD3","COMM domain-containing protein 3","Q9UBI1;H0Y6Z9;R4GMX3;R4GMW6"
0.459804773330674,15.8124805688858,0.810006091500782,0.443408993823706,0.781072397851595,-5.58696274716833,"Q9Y3Q0;J3KNJ3",3,0.87118669809446,0.407313500596772,0.755717268484916,-0.459804773330676,"Non-significant",0.121640653841475,"NAALAD2","N-acetylated-alpha-linked acidic dipeptidase 2","Q9Y3Q0;J3KNJ3"
-0.0360627174377264,21.0783717632294,-0.783150734067957,0.458066280978301,0.788401226510849,-5.60761987008756,"O15144",22,-0.869567811564525,0.408150205640598,0.755811673922562,0.0360627174377228,"Non-significant",0.121586404452615,"ARPC2","Actin-related protein 2/3 complex subunit 2","O15144"
-0.123232364654545,17.0472061634064,-1.32820575638102,0.223932847400915,0.643367865706869,-5.08999536031416,"P17010;P08048;E9PEP7",1,-0.869846551918642,0.408006055326172,0.755811673922562,0.123232364654548,"Non-significant",0.121586404452615,"ZFX;ZFY","Zinc finger Y-chromosomal protein","P17010;P08048;E9PEP7"
0.583361148834221,16.3604784011841,0.808977511947874,0.44396433392014,0.781072397851595,-5.58776452706108,"Q8WXI4",2,0.869497476187416,0.408186585180509,0.755811673922562,-0.583361148834225,"Non-significant",0.121586404452615,"ACOT11","Acyl-coenzyme A thioesterase 11","Q8WXI4"
0.14830017089842,16.6004738807678,0.910015927260589,0.391725792723021,0.749797843750846,-5.50509483638351,"O95166;Q9H0R8;H6UMI1;F5GZY7",2,0.869091428267918,0.40839664982084,0.755988273403514,-0.148300170898427,"Non-significant",0.121484941053878,"GABARAPL1","Gamma-aminobutyric acid receptor-associated protein-like 1","O95166;Q9H0R8;H6UMI1;F5GZY7"
-0.0352764129638778,18.7549171447754,-0.789337863539664,0.454660374848453,0.785322465647328,-5.60291197980138,"Q32P28;H7C2W6",19,-0.868298892390277,0.408806879132521,0.755988273403514,0.0352764129638743,"Non-significant",0.121484941053878,"P3H1","Prolyl 3-hydroxylase 1","Q32P28;H7C2W6"
-0.0249204635620011,17.8894553184509,-0.802621081423709,0.447406928348123,0.783201187762566,-5.59270073677856,"Q8IWW6;H0Y5D8;Q1RLN5",16,-0.868604152687542,0.408648837176131,0.755988273403514,0.0249204635619975,"Non-significant",0.121484941053878,"ARHGAP12","Rho GTPase-activating protein 12","Q8IWW6;H0Y5D8;Q1RLN5"
0.0159120559692312,18.6243257522583,0.683810698843833,0.515102767472137,0.815004490283894,-5.67888789489979,"Q93034",27,0.868852183275977,0.408520456333638,0.755988273403514,-0.0159120559692241,"Non-significant",0.121484941053878,"CUL5","Cullin-5","Q93034"
-0.0321745872497523,18.3394486904145,-0.992068150853997,0.352745749279538,0.723681521527622,-5.4324106079198,"Q9H6U8;A0A087WZ62;H0YCW6",8,-0.868391561821606,0.408758896981371,0.755988273403514,0.0321745872497488,"Non-significant",0.121484941053878,"ALG9","Alpha-1,2-mannosyltransferase ALG9","Q9H6U8;A0A087WZ62;H0YCW6"
0.0368027687072789,17.4644215106964,0.934701063285538,0.379675038250682,0.740836734168936,-5.48373371026709,"Q9NS00",8,0.867915263041473,0.409005555953556,0.75616149125072,-0.0368027687072754,"Non-significant",0.121385443560579,"C1GALT1","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","Q9NS00"
0.0182151794433594,17.9589262008667,0.737955474815901,0.483469748299662,0.803508693244321,-5.64106370848223,"O15037;G3V3G3",21,0.867401242550362,0.409271867160504,0.756209466727441,-0.0182151794433487,"Non-significant",0.121357890155505,"KHNYN","Protein KHNYN","O15037;G3V3G3"
0.017042160034201,18.737144947052,0.662726520048624,0.527768049138794,0.820301688290192,-5.69293879093614,"Q92878;A0A494C122;A0A494C0Y7;E7ESD9;E7EN38;A0A1W2PQ90;A0A494C1B7;A0A494BZX5",43,0.867257137128825,0.409346549271429,0.756209466727441,-0.0170421600341975,"Non-significant",0.121357890155505,"RAD50","DNA repair protein RAD50","Q92878;A0A494C122;A0A494C0Y7;E7ESD9;E7EN38;A0A1W2PQ90;A0A494C1B7;A0A494BZX5"
0.0739479064941264,17.5186848640442,0.821488452753525,0.437242325379441,0.777741773792374,-5.57795543006712,"Q9NZ52;J3QS87;J3KSS7;J3KTR5",9,0.867494929221834,0.409223319523054,0.756209466727441,-0.0739479064941229,"Non-significant",0.121357890155505,"GGA3","ADP-ribosylation factor-binding protein GGA3","Q9NZ52;J3QS87;J3KSS7;J3KTR5"
0.0234441757202006,18.6325011253357,0.760899207694727,0.470458546581273,0.795676348842047,-5.62429497294241,"Q13188;Q13043;A0A087WVN8;Q8NBU1;A0A087WZ06;E5RFQ9;F5H5B4",21,0.867034423832449,0.40946198847464,0.756228719929695,-0.0234441757202006,"Non-significant",0.121346833096021,"STK4","Serine/threonine-protein kinase 4","Q13188;Q13043;A0A087WVN8;Q8NBU1;A0A087WZ06;E5RFQ9;F5H5B4"
0.111599445342996,18.6612708568573,0.905647178237524,0.393887630487532,0.751041523727526,-5.50882890030671,"O15533;Q6P1N7;A2AB90;A0A0G2JKZ1;A0A0G2JH37;C9JA35;A0A0A0MSV9",3,0.866592364875682,0.409691189124081,0.756264099687903,-0.111599445343003,"Non-significant",0.121326515335084,"TAPBP","Tapasin","O15533;Q6P1N7;A2AB90;A0A0G2JKZ1;A0A0G2JH37;C9JA35;A0A0A0MSV9"
0.0189123153686772,21.2705183029175,0.68845063728148,0.512341458317851,0.813532710330065,-5.67574422352294,"P36871;A0A3B3ITK7",38,0.86668457770549,0.409643370773171,0.756264099687903,-0.0189123153686737,"Non-significant",0.121326515335084,"PGM1","Phosphoglucomutase-1","P36871;A0A3B3ITK7"
-0.144020080566428,16.7094306945801,-0.832322966166736,0.431478815260303,0.773482436815894,-5.56936125574238,"Q9NRN9;B8ZZC8;F5H4E8;B8ZZY8;E7EMN2;H7C0M7;B8ZZE3",4,-0.866121254007175,0.409935551976716,0.756521248022637,0.144020080566424,"Non-significant",0.12117886966407,"METTL5","rRNA N6-adenosine-methyltransferase METTL5","Q9NRN9;B8ZZC8;F5H4E8;B8ZZY8;E7EMN2;H7C0M7;B8ZZE3"
0.0912427902221786,16.5274682044983,0.851540296031791,0.421388160254982,0.766447467499624,-5.55389286265803,"Q8TCG2;G5E9Z4",5,0.865517152058758,0.410249046470493,0.756905811845764,-0.0912427902221751,"Non-significant",0.120958160051632,"PI4K2B","Phosphatidylinositol 4-kinase type 2-beta","Q8TCG2;G5E9Z4"
-0.0746941566467569,19.9449870586395,-0.88060349701013,0.406449346564478,0.756363595155782,-5.52996108419531,"P82912",5,-0.865031592461778,0.41050114628202,0.757176935035048,0.0746941566467534,"Non-significant",0.12080262389415,"MRPS11","28S ribosomal protein S11, mitochondrial","P82912"
-0.0416417121887243,20.158460855484,-0.867054096228806,0.413365659018934,0.760750885430172,-5.54119812573169,"Q9NQ50",9,-0.864408683387254,0.410824716431494,0.757579713962404,0.0416417121887278,"Non-significant",0.120571663139079,"MRPL40","39S ribosomal protein L40, mitochondrial","Q9NQ50"
0.0544924736022914,18.3595058917999,0.872459247017401,0.410596487502918,0.758907932882061,-5.53673207669283,"O75368",7,0.864137760725724,0.410965503074572,0.75764531173579,-0.0544924736022985,"Non-significant",0.120534059812126,"SH3BGRL","SH3 domain-binding glutamic acid-rich-like protein","O75368"
0.0423021316528285,19.2467217445374,0.79155170277928,0.453445915035105,0.785038353777057,-5.60121994756845,"P50552",18,0.863726127652375,0.411179475557391,0.757845764906264,-0.0423021316528249,"Non-significant",0.120419172027346,"VASP","Vasodilator-stimulated phosphoprotein","P50552"
-0.240526199340827,16.0338478088379,-0.832967725520702,0.431137522621885,0.773108216755639,-5.56884692461862,"Q9NUS5",2,-0.863435659699198,0.411330511793573,0.757930147242967,0.240526199340826,"Non-significant",0.120370818200181,"AP5S1","AP-5 complex subunit sigma-1","Q9NUS5"
-0.0293893814086736,20.0534448623657,-0.775082147448248,0.462533957660855,0.791018967736357,-5.61371292675413,"Q93050;K7EPG4;B7Z641;B7Z2A9",20,-0.863018676245158,0.411547401031099,0.758135798113314,0.0293893814086772,"Non-significant",0.120252996097506,"ATP6V0A1","V-type proton ATPase 116 kDa subunit a1","Q93050;K7EPG4;B7Z641;B7Z2A9"
-0.109592199325579,16.2372838258743,-0.904951866779974,0.394232507334983,0.751041523727526,-5.50942190042718,"Q92546",3,-0.862595469308911,0.411767609344049,0.75834745649271,0.109592199325572,"Non-significant",0.120131765524682,"RGP1","RAB6A-GEF complex partner protein 2","Q92546"
-0.159316062927253,15.8720152378082,-0.884013347409198,0.40472205763243,0.755418231469965,-5.52711135379116,"H0Y948;H0Y8U8",2,-0.861863962494799,0.412148430884302,0.758660749181456,0.15931606292725,"Non-significant",0.119952384441088,"AFDN","Afadin (Fragment)","H0Y948;H0Y8U8"
-0.0581231117248464,17.0127069950104,-0.813572167328312,0.441487370723213,0.780072517880233,-5.58417649390826,"Q15746",11,-0.862033935853708,0.412059920954726,0.758660749181456,0.05812311172485,"Non-significant",0.119952384441088,"MYLK","Myosin light chain kinase, smooth muscle","Q15746"
0.0413775444030691,18.0784003734589,0.864601297117572,0.414626702235253,0.761665021121443,-5.54321745033563,"P55081",9,0.861499521758554,0.412338250381351,0.758816187323308,-0.0413775444030762,"Non-significant",0.119863413167923,"MFAP1","Microfibrillar-associated protein 1","P55081"
0.0874204635620259,20.6531744003296,0.986693042841619,0.355205293317076,0.725626472957805,-5.43731708553601,"Q9C004;A0A0C4DFS6",3,0.860295022738459,0.412966051225384,0.759777346671944,-0.0874204635620259,"Non-significant",0.119313659402037,"SPRY4","Protein sprouty homolog 4","Q9C004;A0A0C4DFS6"
-0.0572257041930726,18.3777973651886,-0.827654159462782,0.433955844986888,0.775199032469879,-5.57307592543071,"O75683",9,-0.85962713961226,0.413314449084794,0.759991518984898,0.0572257041930726,"Non-significant",0.119191254138434,"SURF6","Surfeit locus protein 6","O75683"
-0.0887236595153489,16.7748801708222,-0.848033033669067,0.423217134812332,0.76765405233844,-5.55673723195025,"Q32NB8;K7ELT9;K7EL44;K7EJP6",5,-0.859464959295568,0.413399080664331,0.759991518984898,0.0887236595153489,"Non-significant",0.119191254138434,"PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial","Q32NB8;K7ELT9;K7EL44;K7EJP6"
-0.0621290206909038,17.6174430847168,-1.02724599391731,0.336971827559994,0.715959818964067,-5.39981433826555,"Q92804;A0A075B7F2",4,-0.859538801895799,0.413360545409759,0.759991518984898,0.0621290206908967,"Non-significant",0.119191254138434,"TAF15","TATA-binding protein-associated factor 2N","Q92804;A0A075B7F2"
0.20618581771852,15.022714138031,0.899243738817362,0.397072146825532,0.751041523727526,-5.51427660000087,"P43694;A0A087WZ09",1,0.859240035542924,0.413516474120513,0.76001330529398,-0.206185817718525,"Non-significant",0.119178804607137,"GATA4","Transcription factor GATA-4","P43694;A0A087WZ09"
0.0358986854553294,17.7051594257355,0.793403434263242,0.452431808494745,0.784944747317416,-5.599801650806,"Q9Y6X8",16,0.858794592228342,0.41374903121334,0.760246688891876,-0.0358986854553258,"Non-significant",0.119045462665736,"ZHX2","Zinc fingers and homeoboxes protein 2","Q9Y6X8"
0.104794025421157,17.2841131687164,2.0766988929712,0.0746228475306997,0.48236905302385,-4.16074268778383,"O43709;H7C170",1,0.858545609191597,0.413879060161921,0.760291610261732,-0.104794025421153,"Non-significant",0.119019801880914,"BUD23","Probable 18S rRNA (guanine-N(7))-methyltransferase","O43709;H7C170"
0.0809488296509002,23.5770621299744,0.814812683329554,0.440820263686669,0.779876557588957,-5.58320489310304,"HBB_HUMAN;P02042;P68871",8,0.858231110797655,0.414043344714605,0.760399419864798,-0.0809488296509002,"Non-significant",0.118958223144855,"HBB","Hemoglobin subunit beta","HBB_HUMAN;P02042;P68871"
-0.212921619415273,18.0995810031891,-0.837681507686563,0.428648140662859,0.771095573263372,-5.5650768552077,"Q9BY76;M0R2X8",2,-0.858009074758173,0.41415935716056,0.760418544342986,0.212921619415276,"Non-significant",0.118947300528813,"ANGPTL4","Angiopoietin-related protein 4","Q9BY76;M0R2X8"
-0.115290641784675,19.5521907806396,-0.886227003391775,0.403603569061196,0.754413727406231,-5.52525665277203,"P62273;A0A2R8Y6P7;A0A2R8Y851;A0A087WTT6",3,-0.857706145946711,0.414317672232429,0.760515309137323,0.115290641784675,"Non-significant",0.118892039195542,"RPS29","40S ribosomal protein S29","P62273;A0A2R8Y6P7;A0A2R8Y851;A0A087WTT6"
-0.0401258468628001,17.6865973472595,-0.80217114647394,0.447651307108356,0.783201187762566,-5.59304892416931,"Q8N8A6",14,-0.857249588816804,0.414556355658797,0.760759509964067,0.0401258468628001,"Non-significant",0.11875260998642,"DDX51","ATP-dependent RNA helicase DDX51","Q8N8A6"
