"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0557064499464346,19.1507994486613,-1.34486642385846,0.217475239390112,0.521210193413794,-5.64602135889294,"Q86VS8",16,-1.46363171524183,0.176606062720487,0.466518834423905,0.0557064499464346,"Non-significant",0.331130818109864,"HOOK3","Protein Hook homolog 3","Q86VS8"
-0.252120947761561,16.7597295745335,-1.48684998834114,0.17737671766401,0.478373296736701,-5.4707114962933,"Q8NI35;A0A0U1RRD7;A0A0U1RQW4;A0A2R8Y5I3;B4DE90;A0A2R8Y549;A0A0U1RQT2",2,-1.46256749011416,0.176890415437373,0.466518834423905,0.252120947761568,"Non-significant",0.331130818109864,"PATJ","InaD-like protein","Q8NI35;A0A0U1RRD7;A0A0U1RQW4;A0A2R8Y5I3;B4DE90;A0A2R8Y549;A0A0U1RQT2"
-0.0824092377520387,16.7288867828766,-1.47903346851028,0.179400123975489,0.481434154569323,-5.48061785403625,"Q8WUH2",8,-1.46333954789121,0.176684087921792,0.466518834423905,0.0824092377520387,"Non-significant",0.331130818109864,"TGFBRAP1","Transforming growth factor-beta receptor-associated protein 1","Q8WUH2"
0.133509794079437,17.8225786363201,1.42995429799261,0.19258290148045,0.494155407643511,-5.54216201569522,"Q96C57;E7ENF1;F5H3K2;F5H7W8;G5EA44",6,1.46291965799053,0.17679627481893,0.466518834423905,-0.133509794079437,"Non-significant",0.331130818109864,"CUSTOS","Protein CUSTOS","Q96C57;E7ENF1;F5H3K2;F5H7W8;G5EA44"
0.169489742375575,16.4138452558451,1.38787955767031,0.204560407243571,0.509510243504131,-5.59398476357047,"Q96T66;A0A2R8YFG2",6,1.46199600199892,0.177043277032458,0.466518834423905,-0.169489742375582,"Non-significant",0.331130818109864,"NMNAT3","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3","Q96T66;A0A2R8YFG2"
0.0700660200724847,17.808761427323,1.44347206204598,0.188868628155195,0.489806921603323,-5.52532608913409,"Q9UK99;E9PL46;B4E3U2;E9PJM3",10,1.46254013769595,0.17689772904172,0.466518834423905,-0.0700660200724812,"Non-significant",0.331130818109864,"FBXO3","F-box only protein 3","Q9UK99;E9PL46;B4E3U2;E9PJM3"
-0.0492852213560475,18.4635232655831,-1.2712263174698,0.241226048100782,0.54474451580656,-5.73276708102995,"Q9Y5Q9;H7C143;A0A494C1S7",25,-1.46283482713727,0.176818947598126,0.466518834423905,0.049285221356044,"Non-significant",0.331130818109864,"GTF3C3","General transcription factor 3C polypeptide 3","Q9Y5Q9;H7C143;A0A494C1S7"
0.187377319032255,15.8149272250273,1.82483297933368,0.107487393267393,0.378858576171003,-5.01903187138449,"Q96D53",1,1.46163191754967,0.17714072225058,0.466541804268549,-0.187377319032251,"Non-significant",0.331109435412176,"COQ8B","Atypical kinase COQ8B, mitochondrial","Q96D53"
-0.0439669374233986,23.6425673112666,-1.40840496250352,0.198637818753432,0.501369251213029,-5.56881511169175,"Q9NQC3;F8W914;A0A0U1RQR6;H7C106",14,-1.46147528021634,0.177182659736214,0.466541804268549,0.0439669374234022,"Non-significant",0.331109435412176,"RTN4","Reticulon-4","Q9NQC3;F8W914;A0A0U1RQR6;H7C106"
-0.0601120443578722,17.811977386809,-1.84518684138214,0.104240578556134,0.374884250239885,-4.99060388147216,"Q4KMP7",7,-1.45938566947409,0.177742951046083,0.467699181554414,0.0601120443578758,"Non-significant",0.330033390080192,"TBC1D10B","TBC1 domain family member 10B","Q4KMP7"
0.192029332902678,16.2705831031692,1.78212217176779,0.114616339062573,0.391877265748659,-5.07829776427964,"Q96SL1;Q05BS2",1,1.459347511031,0.177753196854597,0.467699181554414,-0.192029332902681,"Non-significant",0.330033390080192,"SLC49A4","Solute carrier family 49 member 4","Q96SL1;Q05BS2"
-0.0410157354614853,19.0941957151803,-1.18921033917331,0.270233402767138,0.575157819194456,-5.82564873020248,"Q14839;A0A2R8YE38;A0A2R8Y7M9;A0A2R8YFK9;A0A2R8Y5J0;A0A2R8Y8C1;A0A0C4DGG9;A0A2R8YFD8;F5GWX5;A0A2R8YER1;A0A2R8Y521;A0A2R8Y445;A0A2R8YD40;A0A2R8YDW2;A0A2R8Y212;A0A2R8Y5M9;A0A2U3TZM0;A0A2R8YDJ9;A0A2R8Y7I0;A0A2R8Y425;A0A2R8Y4X2",49,-1.45777816624457,0.178175022080192,0.468632496392123,0.0410157354614888,"Non-significant",0.329167599404335,"CHD4","Chromodomain-helicase-DNA-binding protein 4","Q14839;A0A2R8YE38;A0A2R8Y7M9;A0A2R8YFK9;A0A2R8Y5J0;A0A2R8Y8C1;A0A0C4DGG9;A0A2R8YFD8;F5GWX5;A0A2R8YER1;A0A2R8Y521;A0A2R8Y445;A0A2R8YD40;A0A2R8YDW2;A0A2R8Y212;A0A2R8Y5M9;A0A2U3TZM0;A0A2R8YDJ9;A0A2R8Y7I0;A0A2R8Y425;A0A2R8Y4X2"
-0.150517515432021,16.7813658066834,-1.43727907075812,0.190562309897187,0.49144292342933,-5.53305028866626,"Q8IVW6;H3BQ92",5,-1.45753982293507,0.17823916261042,0.468632496392123,0.150517515432021,"Non-significant",0.329167599404335,"ARID3B","AT-rich interactive domain-containing protein 3B","Q8IVW6;H3BQ92"
0.198615063805875,20.8438678311049,1.4925484859801,0.175914521086046,0.476676582534305,-5.46347177148719,"Q9P0P8;A0A0D9SEI0",3,1.45723380818613,0.178321543622171,0.468676534047082,-0.198615063805875,"Non-significant",0.329126790428986,"MTRES1","Mitochondrial transcription rescue factor 1","Q9P0P8;A0A0D9SEI0"
0.0432077018026575,18.0178696273997,1.31256708488547,0.227632828490185,0.533278615097234,-5.68444294282682,"Q9H2U1;E7EWK3",18,1.45631034989452,0.178570344831197,0.469157774996166,-0.0432077018026504,"Non-significant",0.328681082045358,"DHX36","ATP-dependent DNA/RNA helicase DHX36","Q9H2U1;E7EWK3"
0.17159999586784,16.9732349464652,1.37979530545016,0.206935311432708,0.510697091777526,-5.60383899777501,"P35670;A0A669KA36;A0A0U1RQY8;B7ZLR4;E7ET55;A0A669KB88;F5H748;F5H562",6,1.45568740896459,0.178738350014043,0.469426464674615,-0.171599995867844,"Non-significant",0.328432429994854,"ATP7B","Copper-transporting ATPase 2","P35670;A0A669KA36;A0A0U1RQY8;B7ZLR4;E7ET55;A0A669KB88;F5H748;F5H562"
-0.143741020573998,16.9323938848278,-1.52751047519947,0.167178614243584,0.4622615692627,-5.41873416246443,"A9UHW6;J3KSU6;J3QRZ6;A0A3B3IU65;J3KSB8;J3QKW3;J3QLD1;J3QLJ5",4,-1.45336776694345,0.179365158577809,0.47060501075541,0.143741020573994,"Non-significant",0.327343452995443,"MIF4GD","MIF4G domain-containing protein","A9UHW6;J3KSU6;J3QRZ6;A0A3B3IU65;J3KSB8;J3QKW3;J3QLD1;J3QLJ5"
0.0658753359576423,18.5428577403986,1.38905602855003,0.204216794831495,0.509187196889563,-5.59254790367847,"Q5QJ74;E9PP54;A0A2R8YFB7",12,1.45319627160776,0.179411575378885,0.47060501075541,-0.0658753359576352,"Non-significant",0.327343452995443,"TBCEL","Tubulin-specific chaperone cofactor E-like protein","Q5QJ74;E9PP54;A0A2R8YFB7"
-0.0938411940753596,19.6848815524815,-1.68687184051677,0.132156258737002,0.41961256374202,-5.20840998907458,"Q8N4S9;A0A0G2JN23;A1BQX2;D6RAH8;A0A0G2JN00;D6RA09;A0A0G2JQ38",5,-1.45305175076993,0.179450699382017,0.47060501075541,0.0938411940753561,"Non-significant",0.327343452995443,"MARVELD2","MARVEL domain-containing protein 2","Q8N4S9;A0A0G2JN23;A1BQX2;D6RAH8;A0A0G2JN00;D6RA09;A0A0G2JQ38"
0.0972622030454104,18.2752765499017,1.65194825046953,0.139194287022434,0.42697010465086,-5.25533911791513,"Q8NBZ7;C9JCB7;C9JE50",5,1.45353263037792,0.179320546595488,0.47060501075541,-0.0972622030454104,"Non-significant",0.327343452995443,"UXS1","UDP-glucuronic acid decarboxylase 1","Q8NBZ7;C9JCB7;C9JE50"
-0.086643154982383,19.0105179035789,-1.38915330678159,0.204188405402288,0.509187196889563,-5.59242906294838,"Q9GZY8;H7C433;A0A0A0MS29",10,-1.4520545742277,0.179720852323107,0.471140457576837,0.0866431549823794,"Non-significant",0.326849600605862,"MFF","Mitochondrial fission factor","Q9GZY8;H7C433;A0A0A0MS29"
-0.215203053735657,16.7355411298986,-1.36969936932907,0.2099350324221,0.513297844618217,-5.61609767338491,"P57078",5,-1.45155699444662,0.179855787595897,0.471321166687084,0.215203053735657,"Non-significant",0.326683055956508,"RIPK4","Receptor-interacting serine/threonine-protein kinase 4","P57078"
-0.0331127601618419,19.7528075400962,-1.22036099319429,0.258890254063896,0.564671748402653,-5.7908536783581,"O00186",23,-1.45056739666269,0.180124411304108,0.471729405054723,0.0331127601618419,"Non-significant",0.326307051346035,"STXBP3","Syntaxin-binding protein 3","O00186"
0.0712552711123777,17.9200791400058,1.34587695164167,0.21716387464117,0.521091138713908,-5.64481010654718,"Q96D46;C9IZW9;C9K0C2;C9IY70;C9J0B9;C9JA08",14,1.45049642547938,0.180143689621094,0.471729405054723,-0.0712552711123671,"Non-significant",0.326307051346035,"NMD3","60S ribosomal export protein NMD3","Q96D46;C9IZW9;C9K0C2;C9IY70;C9J0B9;C9JA08"
0.107998435180534,20.0497462185209,1.56511336626024,0.15822290802128,0.450258818107241,-5.37002312050361,"O43674;E7EWP0;H0Y886",5,1.45024173194736,0.180212888258638,0.471737622820725,-0.107998435180523,"Non-significant",0.32629948578132,"NDUFB5","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial","O43674;E7EWP0;H0Y886"
-0.15035987904669,18.0770741017777,-2.48627265410165,0.0392796233391496,0.225910694705086,-4.0549811687831,"M0QZM1",1,-1.44989564286969,0.180306955465967,0.471757477010102,0.150359879046682,"Non-significant",0.326281207859384,"HNRNPM","Heterogeneous nuclear ribonucleoprotein M (Fragment)","M0QZM1"
0.0803236632462543,21.8445175260456,1.34911317513033,0.216169327051813,0.520185574153206,-5.64092736091993,"O75884",13,1.44972776765906,0.180352599389102,0.471757477010102,-0.0803236632462507,"Non-significant",0.326281207859384,"RBBP9","Serine hydrolase RBBP9","O75884"
0.438120282564554,17.3159786796914,1.32113547898926,0.224899137180092,0.52998626673932,-5.6743063914771,"P05089;A0A5F9ZH78",7,1.4481208807305,0.180790006588074,0.472612830023729,-0.438120282564551,"Non-significant",0.325494492748348,"ARG1","Arginase-1","P05089;A0A5F9ZH78"
-0.0820741385577861,17.9207167600775,-1.52429591187917,0.167965155019873,0.463103927411937,-5.42287014166426,"Q99807;H3BP28",7,-1.44804029694495,0.180811966338724,0.472612830023729,0.082074138557779,"Non-significant",0.325494492748348,"COQ7","5-demethoxyubiquinone hydroxylase, mitochondrial","Q99807;H3BP28"
0.0493882926494322,20.4743500660311,1.4057172824376,0.199404662024058,0.502097564003456,-5.57212308615098,"Q9Y365;F5H1Z6;H0YH17;F5GWK5;F5H8G1;H0YGA9;H0YFF3;F5GY11;F5H0V7;F5H8H3",13,1.44752643230829,0.180952053145885,0.472805931765372,-0.0493882926494251,"Non-significant",0.325317083487188,"STARD10","START domain-containing protein 10","Q9Y365;F5H1Z6;H0YH17;F5GWK5;F5H8G1;H0YGA9;H0YFF3;F5GY11;F5H0V7;F5H8H3"
-0.0819831369652135,17.2514691109039,-1.35721578558348,0.213696583506012,0.51799297447944,-5.63118141269072,"Q9Y2K7;I3VM54",12,-1.44712829746672,0.181060655079798,0.472916656153927,0.0819831369652171,"Non-significant",0.325215389836649,"KDM2A","Lysine-specific demethylase 2A","Q9Y2K7;I3VM54"
-0.0634248772029586,17.250955728118,-1.36586891003355,0.21108304009015,0.514451873475687,-5.62073471730612,"O75151;Q9UPP1;A0A087WW48;E7ET14;H0Y589;H0Y3N9",13,-1.44577049675988,0.181431456778448,0.473195486747561,0.0634248772029622,"Non-significant",0.324959406246088,"PHF8","Histone lysine demethylase PHF8","O75151;Q9UPP1;A0A087WW48;E7ET14;H0Y589;H0Y3N9"
-0.133008219132797,16.6530218532327,-1.45986696708068,0.184449344375551,0.485139141136578,-5.5047885308488,"O75530;A0A5F9ZI63",5,-1.44563850896885,0.181467536403086,0.473195486747561,0.133008219132797,"Non-significant",0.324959406246088,"EED","Polycomb protein EED","O75530;A0A5F9ZI63"
-0.224423577858367,16.7857951157554,-1.35925638277178,0.213077727323315,0.517221247683821,-5.62872142923094,"P13747",5,-1.44552441003422,0.181498731018284,0.473195486747561,0.224423577858367,"Non-significant",0.324959406246088,"HLA-E","HLA class I histocompatibility antigen, alpha chain E","P13747"
0.0956034250258782,17.8423846413411,1.65457446576343,0.138653160627971,0.426409224825297,-5.25182550021323,"Q99574;C9JQU8;C9JDY5",5,1.44587226256796,0.181403642753716,0.473195486747561,-0.0956034250258853,"Non-significant",0.324959406246088,"SERPINI1","Neuroserpin","Q99574;C9JQU8;C9JDY5"
0.252802376799986,15.8126457778139,1.46435064830123,0.183256919826375,0.484142680162834,-5.49914964760948,"Q9Y3M8",2,1.44558945729948,0.181480946545425,0.473195486747561,-0.252802376799989,"Non-significant",0.324959406246088,"STARD13","StAR-related lipid transfer protein 13","Q9Y3M8"
-0.43290917982914,15.5209525612859,-1.35820428842618,0.213396603164008,0.517793116953509,-5.6299900279005,"P47929",2,-1.44465953242983,0.181735339507935,0.473330992378174,0.432909179829144,"Non-significant",0.324835058223413,"LGALS7","Galectin-7","P47929"
0.141588136821756,16.6768358230322,1.71191528219595,0.127315182295252,0.412131189833042,-5.17449211244962,"Q14186;Q5JSB6;Q5JSB5;F5H452",3,1.44412348215338,0.181882123384079,0.473330992378174,-0.141588136821753,"Non-significant",0.324835058223413,"TFDP1","Transcription factor Dp-1","Q14186;Q5JSB6;Q5JSB5;F5H452"
0.10211311007826,17.4446489397991,1.3773194306308,0.207667458465938,0.510797411707727,-5.60685017214481,"Q96EB1;A0A1W2PNF7;A0A1W2PP49;A0A1W2PQA7;A0A1W2PRF0;A0A1X7SBS0;A0A1W2PP47;A0A1W2PQ05;A0A1W2PQZ6;A0A1W2PRF5;E9PPJ9;A0A1W2PPP6;A0A1W2PRJ0;G5E9D4;A0A1W2PS93;A0A1W2PR08;A0A1W2PNY5;A0A1W2PS44",9,1.44457304836522,0.18175901404388,0.473330992378174,-0.102113110078264,"Non-significant",0.324835058223413,"ELP4","Elongator complex protein 4","Q96EB1;A0A1W2PNF7;A0A1W2PP49;A0A1W2PQA7;A0A1W2PRF0;A0A1X7SBS0;A0A1W2PP47;A0A1W2PQ05;A0A1W2PQZ6;A0A1W2PRF5;E9PPJ9;A0A1W2PPP6;A0A1W2PRJ0;G5E9D4;A0A1W2PS93;A0A1W2PR08;A0A1W2PNY5;A0A1W2PS44"
0.155289122967961,17.3177922578968,1.89127933682527,0.0972313487125835,0.362714981244134,-4.92581200225053,"Q96L58",2,1.44432575831063,0.181826723083032,0.473330992378174,-0.155289122967961,"Non-significant",0.324835058223413,"B3GALT6","Beta-1,3-galactosyltransferase 6","Q96L58"
-0.0593881533975029,19.4509326175111,-1.29977343461392,0.231767671372221,0.537270166419447,-5.69950162766126,"Q9UGI8",19,-1.44469829085803,0.181724730469231,0.473330992378174,0.0593881533975029,"Non-significant",0.324835058223413,"TES","Testin","Q9UGI8"
-0.865078655762474,19.372101821259,-1.32550764169778,0.223515152598275,0.528610472986963,-5.66911837415948,"Q9NZR1;H0YMA2;G5EA42",1,-1.4436638726909,0.182008057670252,0.473486171156019,0.865078655762474,"Non-significant",0.324692700669863,"TMOD2","Tropomodulin-2","Q9NZR1;H0YMA2;G5EA42"
0.129821329552353,17.8107885359057,2.56741938342336,0.0347233116030715,0.213573788249383,-3.93359524840735,"O43715",2,1.44175225281255,0.182532657875646,0.473611996966399,-0.129821329552353,"Non-significant",0.324577305123151,"TRIAP1","TP53-regulated inhibitor of apoptosis 1","O43715"
0.397117788381868,16.0758967321863,1.3239083347945,0.224020550606734,0.528610472986963,-5.67101733888928,"P06493;E5RIU6;A0A087WZZ9",5,1.44207733312981,0.182443354715021,0.473611996966399,-0.39711778838187,"Non-significant",0.324577305123151,"CDK1","Cyclin-dependent kinase 1","P06493;E5RIU6;A0A087WZZ9"
0.121869459017518,19.5417224038347,1.3549100122195,0.214397741071387,0.518550992758061,-5.63395840421895,"P08034",9,1.44265405123146,0.182285017000622,0.473611996966399,-0.121869459017518,"Non-significant",0.324577305123151,"GJB1","Gap junction beta-1 protein","P08034"
-0.0263485942212078,18.8377895065853,-1.06108441252281,0.321250712015834,0.62338351481116,-5.9621232064442,"Q5JRX3;H0Y4F7;A0A0A0MRX9",41,-1.44301682544784,0.182185478499058,0.473611996966399,0.0263485942212043,"Non-significant",0.324577305123151,"PITRM1","Presequence protease, mitochondrial","Q5JRX3;H0Y4F7;A0A0A0MRX9"
0.213243365301253,18.3061619782745,1.53656455881035,0.164981153795993,0.458773527748125,-5.40706068254463,"Q8N2H4;F2Z2A3;Q5QPU8;E7ETM6;H3BUS1",2,1.44145226635536,0.18261510106419,0.473611996966399,-0.213243365301256,"Non-significant",0.324577305123151,"SYS1","Protein SYS1 homolog","Q8N2H4;F2Z2A3;Q5QPU8;E7ETM6;H3BUS1"
-0.0555350700265969,18.6591146196775,-1.44674950512529,0.187977724399227,0.48960848170852,-5.52123080199715,"Q8NFH3",11,-1.44271689013618,0.182267771800097,0.473611996966399,0.0555350700266004,"Non-significant",0.324577305123151,"NUP43","Nucleoporin Nup43","Q8NFH3"
-0.0317651953820643,20.4980593549792,-1.10030887313929,0.304872432722935,0.608279327970528,-5.92151945657911,"Q92900",61,-1.44083145835876,0.182785815835984,0.473611996966399,0.0317651953820679,"Non-significant",0.324577305123151,"UPF1","Regulator of nonsense transcripts 1","Q92900"
0.422678157491195,14.2324069663919,1.37275604758015,0.209022843235708,0.512172616795473,-5.61239181844298,"Q9BWT3;H7C3W0;F8WAT4",1,1.44184642060939,0.182506785045098,0.473611996966399,-0.422678157491193,"Non-significant",0.324577305123151,"PAPOLG","Poly(A) polymerase gamma","Q9BWT3;H7C3W0;F8WAT4"
0.36707336803272,15.3798020659655,1.37371845573801,0.208736353944566,0.512053007048488,-5.61122400144885,"Q9H425;E5RFY9",2,1.44095128911102,0.182752853052771,0.473611996966399,-0.36707336803272,"Non-significant",0.324577305123151,"C1orf198","Uncharacterized protein C1orf198","Q9H425;E5RFY9"
-0.0595092138714648,17.4252158267648,-1.4686840235841,0.18211101517713,0.483017562574866,-5.49369079763079,"Q9NVC6;A0A1W2PRB8;A0A1W2PS27;E9PM72;A0A1W2PRX4",10,-1.44083087156137,0.182785977263604,0.473611996966399,0.0595092138714648,"Non-significant",0.324577305123151,"MED17","Mediator of RNA polymerase II transcription subunit 17","Q9NVC6;A0A1W2PRB8;A0A1W2PS27;E9PM72;A0A1W2PRX4"
-0.0471264013753512,18.5012386615463,-1.51013650943629,0.171469659863155,0.469683483345911,-5.44103408305633,"Q9UK59",11,-1.44095044321755,0.18275308572127,0.473611996966399,0.0471264013753583,"Non-significant",0.324577305123151,"DBR1","Lariat debranching enzyme","Q9UK59"
0.127790136637312,16.4868862084607,1.36080960290587,0.212607724987712,0.516405361951447,-5.62684750665165,"Q6ZNB6",8,1.43914640515203,0.183249882091707,0.474418770012421,-0.127790136637312,"Non-significant",0.323838136777943,"NFXL1","NF-X1-type zinc finger protein NFXL1","Q6ZNB6"
0.0434129453616876,19.3287617002828,1.35544110740446,0.214236064434725,0.518550992758061,-5.63331902326308,"Q86X76",15,1.43891559617359,0.183313526597886,0.474418770012421,-0.0434129453616912,"Non-significant",0.323838136777943,"NIT1","Deaminated glutathione amidase","Q86X76"
-0.039902480324848,20.3917619624204,-1.20103169001934,0.26588114427074,0.570447423759103,-5.81251554372113,"Q9H307",31,-1.43940005702004,0.183179960826548,0.474418770012421,0.0399024803248444,"Non-significant",0.323838136777943,"PNN","Pinin","Q9H307"
-0.0599595069089958,19.7211230466818,-1.42008663509713,0.195334960740247,0.497285901834618,-5.55439535427895,"Q9UDY4",11,-1.4387359112221,0.183363087135455,0.474418770012421,0.0599595069089958,"Non-significant",0.323838136777943,"DNAJB4","DnaJ homolog subfamily B member 4","Q9UDY4"
0.141897093235485,17.0248915110477,1.51239719460983,0.170905739387521,0.468678143228221,-5.43813998560906,"Q68D85",4,1.4379043805051,0.183592590216135,0.474668604899864,-0.141897093235485,"Non-significant",0.32360949204327,"NCR3LG1","Natural cytotoxicity triggering receptor 3 ligand 1","Q68D85"
0.0570586939842173,18.9185738480814,1.48211315373972,0.178600450405558,0.480523502243189,-5.47671813958951,"Q9BT09;A0A0C4DFY8",10,1.43812514645995,0.183531634426096,0.474668604899864,-0.0570586939842173,"Non-significant",0.32360949204327,"CNPY3","Protein canopy homolog 3","Q9BT09;A0A0C4DFY8"
0.160403957404334,16.8432265913963,2.12218820943763,0.0684515419903274,0.305981911983424,-4.59394535008344,"Q9H799;A0A494BZW6",1,1.43757036978574,0.183684847375439,0.474735249767647,-0.160403957404334,"Non-significant",0.323548520101286,"CPLANE1","Ciliogenesis and planar polarity effector 1","Q9H799;A0A494BZW6"
-0.122572947045697,16.8148397866536,-1.38556260797161,0.205238602213717,0.509882839208051,-5.59681244190108,"Q15599",7,-1.4369348338551,0.18386049965259,0.474871895099009,0.122572947045697,"Non-significant",0.323423533017693,"SLC9A3R2","Na(+)/H(+) exchange regulatory cofactor NHE-RF2","Q15599"
0.369860339468815,15.3068552196895,1.33010876056842,0.22206663164449,0.527158099401588,-5.66364730778223,"Q9BVQ7",4,1.43689788222528,0.183870716979241,0.474871895099009,-0.369860339468811,"Non-significant",0.323423533017693,"SPATA5L1","Spermatogenesis-associated protein 5-like protein 1","Q9BVQ7"
-0.259393648653417,15.9220537413685,-1.44292045043976,0.189018940564674,0.489806921603323,-5.52601483906633,"H0Y948;H0Y8U8",2,-1.43542503118031,0.184278368479439,0.475549784066271,0.259393648653415,"Non-significant",0.322804011190271,"AFDN","Afadin (Fragment)","H0Y948;H0Y8U8"
-0.228086582261412,16.1250204686488,-1.56557829547293,0.158114964631957,0.450258818107241,-5.36941711201479,"O00559;E9PND3;E9PN10;E9PJ40",1,-1.43552518546589,0.184250623311863,0.475549784066271,0.228086582261415,"Non-significant",0.322804011190271,"EBAG9","Receptor-binding cancer antigen expressed on SiSo cells","O00559;E9PND3;E9PN10;E9PJ40"
-0.143295348285129,17.6917503607927,-1.50367587978754,0.173090504390032,0.472492084040221,-5.4492923182751,"Q96AT1",4,-1.4352279370243,0.184332978895874,0.475549784066271,0.143295348285129,"Non-significant",0.322804011190271,"KIAA1143","Uncharacterized protein KIAA1143","Q96AT1"
0.0693655356272984,19.8260558111494,1.51613596441647,0.169976787934495,0.467027411558379,-5.43334868576133,"Q9UMS0",8,1.43478670220345,0.184455286013263,0.475623528141802,-0.069365535627302,"Non-significant",0.322736669845158,"NFU1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial","Q9UMS0"
-0.211420042489898,16.0092198741096,-1.33851204737018,0.219442035376975,0.52411715548442,-5.65362527895055,"Q9Y4F3;F8VVB8",6,-1.43464430361042,0.184494772854333,0.475623528141802,0.211420042489902,"Non-significant",0.322736669845158,"MARF1","Meiosis regulator and mRNA stability factor 1","Q9Y4F3;F8VVB8"
0.0925920764128776,19.3751848382136,1.29758341637198,0.232481887425431,0.537270166419447,-5.70207012409802,"Q8IYS2",19,1.4342318798327,0.184609178375761,0.475746713381924,-0.0925920764128705,"Non-significant",0.322624203282718,"KIAA2013","Uncharacterized protein KIAA2013","Q8IYS2"
-0.109305411451654,23.3998998994371,-1.29825204736726,0.232263631763834,0.537270166419447,-5.70128622872237,"Q14103;H0YA96;H0Y8G5",19,-1.43341343895395,0.184836393868768,0.47598870848066,0.109305411451651,"Non-significant",0.322403349596117,"HNRNPD","Heterogeneous nuclear ribonucleoprotein D0","Q14103;H0YA96;H0Y8G5"
-0.0670035333091299,17.9935885295631,-1.30422652094156,0.230321209127261,0.536195866044611,-5.6942705968481,"Q9Y2L5;J3QQJ5;J3KSL8;J3QSA1;J3QR00",17,-1.43343467594957,0.184830495001842,0.47598870848066,0.0670035333091334,"Non-significant",0.322403349596117,"TRAPPC8","Trafficking protein particle complex subunit 8","Q9Y2L5;J3QQJ5;J3KSL8;J3QSA1;J3QR00"
-0.179369170319962,15.9472389427468,-1.82514815924342,0.107436388730694,0.378858576171003,-5.01859255145776,"Q15561;A0A0A0MRF3;Q53GI4",1,-1.43132483854294,0.185417326809831,0.477312592195027,0.179369170319962,"Non-significant",0.321197108167428,"TEAD4","Transcriptional enhancer factor TEF-3","Q15561;A0A0A0MRF3;Q53GI4"
0.029567775208708,18.1874581752568,1.25242892218654,0.247631566404069,0.550883805511358,-5.7544129011584,"P83436",19,1.42994911087174,0.18580083929229,0.478127493112159,-0.0295677752087116,"Non-significant",0.320456282943812,"COG7","Conserved oligomeric Golgi complex subunit 7","P83436"
-0.0694107185554849,19.1079161339135,-1.60414954094737,0.149390828142555,0.439012306076537,-5.31883425387203,"O95456",7,-1.42713216876468,0.186588258112612,0.479635259604811,0.0694107185554813,"Non-significant",0.319088897948225,"PSMG1","Proteasome assembly chaperone 1","O95456"
0.0759624698438692,21.7550430192704,1.53821903600557,0.164582447417763,0.458747526519033,-5.40492372628588,"P84085;C9J1Z8",7,1.42723095408845,0.18656059602054,0.479635259604811,-0.0759624698438657,"Non-significant",0.319088897948225,"ARF5","ADP-ribosylation factor 5","P84085;C9J1Z8"
0.0987751592045853,22.0609942997571,1.86657291448743,0.100930206538782,0.36923289185115,-4.96061156018427,"Q9NX70;B4DUA7;M0R3F3",4,1.42757665971487,0.186463818609949,0.479635259604811,-0.0987751592045782,"Non-significant",0.319088897948225,"MED29","Mediator of RNA polymerase II transcription subunit 29","Q9NX70;B4DUA7;M0R3F3"
-0.15713697624189,18.2934851001063,-1.82210142377477,0.107930399754258,0.378923787927805,-5.02283812061562,"Q5TCI8;Q3BDU5",2,-1.42654272462265,0.18675338920367,0.479714371332161,0.157136976241887,"Non-significant",0.319017270700741,"LMNA","Prelamin-A/C","Q5TCI8;Q3BDU5"
-0.0368214781012384,20.3984006017141,-1.17640375680422,0.275014717090618,0.578974084535408,-5.8397768569178,"Q92973",31,-1.42667800530943,0.186715479558192,0.479714371332161,0.0368214781012419,"Non-significant",0.319017270700741,"TNPO1","Transportin-1","Q92973"
-0.0531547547753917,20.1647100452664,-1.28871265223001,0.235394135836251,0.5396892894328,-5.71244604096095,"O00170;E9PMH2;V9GYQ3",18,-1.42586383825306,0.186943733548258,0.479858088162513,0.0531547547753952,"Non-significant",0.318887180625254,"AIP","AH receptor-interacting protein","O00170;E9PMH2;V9GYQ3"
-0.033748145813238,23.3708322678679,-1.14090828963101,0.288631338557157,0.591329596136764,-5.87838337097025,"P07900",36,-1.42592063300304,0.186927803173774,0.479858088162513,0.0337481458132416,"Non-significant",0.318887180625254,"HSP90AA1","Heat shock protein HSP 90-alpha","P07900"
-0.194337400487836,15.3165027348552,-1.39040901235168,0.203822254139991,0.508914236648138,-5.59089458391359,"O14827;D6RAS9;A0A1W2PP99",4,-1.42528111332921,0.187107249897405,0.480105235902757,0.194337400487838,"Non-significant",0.318663557702412,"RASGRF2","Ras-specific guanine nucleotide-releasing factor 2","O14827;D6RAS9;A0A1W2PP99"
-0.208175504475008,15.9619502971387,-1.5255041533487,0.167669129995505,0.462760671333881,-5.42131610184394,"F8VV61;C9JA93",2,-1.42440967430576,0.187352011514818,0.48047951495888,0.208175504475012,"Non-significant",0.318325123562485,"TBC1D15","TBC1 domain family member 15 (Fragment)","F8VV61;C9JA93"
