"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBVHDV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.265221595764153,16.0847311019897,4.22427007878914,0.00322340319256619,0.00865145235996877,-3.28171779245439,"SAP_HUMAN",30,4.51375738466635,0.00184710913943765,0.00526348386262614,0.932674646377549,"Up in HBVHDV",2.27872670423517,"PSAP","Prosaposin","SAP_HUMAN"
0.393897771835329,8.82820045948029,4.68489488306966,0.00178407881283219,0.00533647718508914,-2.63811010824186,"RSRC2_HUMAN",9,4.50911130921896,0.00185867989380955,0.00529459919277609,0.138141632080075,"Non-significant",2.27616691090193,"RSRC2","Arginine/serine-rich coiled-coil protein 2","RSRC2_HUMAN"
-0.355420351028474,10.5281003713608,-4.67033320143209,0.00181688490971362,0.00541625162659827,-2.65799978963854,"IFT27_HUMAN",10,-4.50879173465341,0.00185947865017986,0.00529501856692774,-0.455929517745949,"Non-significant",2.27613251270473,"IFT27","Intraflagellar transport protein 27 homolog","IFT27_HUMAN"
0.259963512420654,8.44922733306885,4.44487576795682,0.00241866757354873,0.00682280852836881,-2.96977309696082,"HMCES_HUMAN",16,4.50686735382819,0.00186429637289946,0.00530687797637616,1.03935217857361,"Up in HBVHDV",2.27516089819985,"HMCES","Abasic site processing protein HMCES","HMCES_HUMAN"
0.176119327545161,9.82224702835083,4.13654269823725,0.0036206994127702,0.00954449178288189,-3.4076221640268,"I2BP2_HUMAN",26,4.50653340637346,0.00186513379012654,0.0053074027704336,0.873747229576111,"Up in HBVHDV",2.27511795319606,"IRF2BP2","Interferon regulatory factor 2-binding protein 2","I2BP2_HUMAN"
0.173753976821924,12.3996819257736,3.97826574476252,0.00447836854926933,0.0114523918187262,-3.63737462102381,"PLOD3_HUMAN",38,4.50481991520496,0.00186943699804393,0.00531616266316379,-0.12217903137207,"Non-significant",2.27440173904728,"PLOD3","Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3","PLOD3_HUMAN"
-0.29202055931095,12.7012079954147,-5.28086088797153,0.0008687261731471,0.00300048347180896,-1.84982677607526,"HMGB3_HUMAN",8,-4.50478671820498,0.00186952047389223,0.00531616266316379,0.646528959274265,"Up in HBVHDV",2.27440173904728,"HMGB3","High mobility group protein B3","HMGB3_HUMAN"
0.232797861099225,9.87658917903899,4.35167759998692,0.00272829053322417,0.00752897017436768,-3.10073659498731,"NOB1_HUMAN",19,4.50359365578372,0.00187252317807026,0.00532283870870129,0.481384277343746,"Non-significant",2.27385669350831,"NOB1","RNA-binding protein NOB1","NOB1_HUMAN"
-0.204195976257324,9.44625806808472,-3.97149518069916,0.00451965423796507,0.0115470701012078,-3.64727574181217,"MYOME_HUMAN",70,-4.50266218123946,0.00187487114215488,0.00532764957073171,0.341607093811035,"Non-significant",2.27346434887202,"PDE4DIP","Myomegalin","MYOME_HUMAN"
-0.601684570312504,8.07102966308594,-4.36063244177118,0.00269674400803261,0.00745674829459382,-3.08810060055859,"ACSM1_HUMAN",16,-4.5018698573592,0.00187687085556054,0.00533146782353741,-0.326393842697142,"Non-significant",2.27315320750194,"ACSM1","Acyl-coenzyme A synthetase ACSM1, mitochondrial","ACSM1_HUMAN"
-0.32562875747681,10.1449539661407,-4.63662815612631,0.00189537754957066,0.00560339517837786,-2.70415244624806,"FHR1_HUMAN",11,-4.50114441931165,0.0018787037812127,0.00533480979382096,1.0971405506134,"Up in HBVHDV",2.272881060207,"CFHR1","Complement factor H-related protein 1","FHR1_HUMAN"
0.360312461853029,8.71735453605652,4.21671502070374,0.00325568366827438,0.0087195024847741,-3.2925195900583,"HTR5B_HUMAN",60,4.49889828167002,0.00188439126260318,0.00534909109017675,-0.381593465805057,"Non-significant",2.27172000640031,"HEATR5B","HEAT repeat-containing protein 5B","HTR5B_HUMAN"
0.155354022979735,10.0020320415497,3.91780425565905,0.0048619824493143,0.0122597987482399,-3.7260001493986,"ZC3HE_HUMAN",35,4.48813901533761,0.00191189436086713,0.00542526727331256,-0.563062667846676,"Up in CTRL.myr",2.26557886163325,"ZC3H14","Zinc finger CCCH domain-containing protein 14","ZC3HE_HUMAN"
0.149644613266009,10.0895718336105,3.97666301358583,0.00448810477406614,0.0114700715405143,-3.6397178852185,"BCAR1_HUMAN",29,4.4834840940373,0.00192392761023962,0.00545750774464832,1.01446008682251,"Up in HBVHDV",2.26300563931912,"BCAR1","Breast cancer anti-estrogen resistance protein 1","BCAR1_HUMAN"
0.306451320648193,7.90537285804749,4.50760814477563,0.00223191551378746,0.00638239879681586,-2.88230462555669,"DAXX_HUMAN",13,4.48177234141027,0.00192837316124153,0.00546820958876829,-0.00724530220032626,"Non-significant",2.26215484788967,"DAXX","Death domain-associated protein 6","DAXX_HUMAN"
0.30835008621216,8.100909948349,4.25772676044491,0.00308457150399503,0.0083394253536153,-3.23397694663744,"TELO2_HUMAN",25,4.47908290363305,0.00193538027899157,0.00548616516475914,-0.302515506744376,"Non-significant",2.2607311218019,"TELO2","Telomere length regulation protein TEL2 homolog","TELO2_HUMAN"
0.437295436859154,10.3866066932678,4.29172938863919,0.00295010295845294,0.00803737403397489,-3.18561420473364,"MED24_HUMAN",24,4.47712077946809,0.00194050980187633,0.00549878771263909,0.0546059608459473,"Non-significant",2.25973304645907,"MED24","Mediator of RNA polymerase II transcription subunit 24","MED24_HUMAN"
0.193338394165053,17.3044362068176,4.04911464008936,0.00406998042662699,0.0105172435380596,-3.53412367720324,"ANXA5_HUMAN",34,4.47682994491174,0.00194127137174371,0.00549902838555633,0.0565950870513916,"Non-significant",2.25971403851804,"ANXA5","Annexin A5","ANXA5_HUMAN"
0.342948198318476,12.7950392961502,4.57577314762569,0.00204664874377427,0.00594252030748606,-2.78788889337624,"CAV1_HUMAN",11,4.47573842508418,0.0019441324727375,0.00550333394881351,-0.130180835723877,"Non-significant",2.25937413288637,"CAV1","Caveolin-1","CAV1_HUMAN"
0.257040023803714,9.80663108825684,4.15403660890403,0.0035374221382944,0.00937047904756148,-3.38243233687014,"OSBL8_HUMAN",35,4.47573339867154,0.00194414565855095,0.00550333394881351,-1.1020925045013,"Up in CTRL.myr",2.25937413288637,"OSBPL8","Oxysterol-binding protein-related protein 8","OSBL8_HUMAN"
0.561893224716183,8.94563329219818,5.52499582611103,0.000656221147388198,0.00238938587133687,-1.54125387861341,"SELK_HUMAN",2,4.47516516264559,0.00194563693832074,0.00550557571871181,0.444116353988676,"Non-significant",2.25919726009163,"SELENOK","Selenoprotein K","SELK_HUMAN"
-0.277555704116818,9.43494069576263,-4.2499396448534,0.00311629494713015,0.00840460244423286,-3.24507506737199,"PROX1_HUMAN",24,-4.47491552194565,0.00194629248675514,0.00550557571871181,-0.334028720855676,"Non-significant",2.25919726009163,"PROX1","Prospero homeobox protein 1","PROX1_HUMAN"
0.356237173080446,10.464739203453,4.86862454053931,0.00142140771945441,0.00443446469712323,-2.38973827954032,"GOSR2_HUMAN",8,4.47431035790319,0.00194788261908994,0.00550815659197772,-0.344254016876201,"Non-significant",2.25899372163495,"GOSR2","Golgi SNAP receptor complex member 2","GOSR2_HUMAN"
-0.273169994354246,9.61243629455566,-4.36948571422874,0.0026659451162704,0.00738954159615605,-3.07561887463519,"TRM11_HUMAN",17,-4.4737260324398,0.00194941932845511,0.00551058465473206,-0.0262606143951505,"Non-significant",2.25880232150142,"TRMT11","tRNA (guanine(10)-N2)-methyltransferase homolog","TRM11_HUMAN"
0.156079292297351,12.5375320911408,3.83056789915417,0.00547929035162445,0.0135432459512323,-3.85468576750159,"SAFB1_HUMAN",45,4.47339221487372,0.0019502978186949,0.00551115103356517,-0.773066043853749,"Up in CTRL.myr",2.25875768693404,"SAFB","Scaffold attachment factor B1","SAFB1_HUMAN"
0.212945222854616,9.43752610683441,4.08928818313395,0.00385645606379902,0.0100679146901685,-3.47586964038743,"WDR33_HUMAN",34,4.47247972395204,0.00195270135754671,0.00551602500270493,-0.283950805664073,"Non-significant",2.25837377394793,"WDR33","pre-mRNA 3' end processing protein WDR33","WDR33_HUMAN"
0.453695297241197,9.90912151336669,4.28802536771987,0.0029644371248194,0.00807372001119547,-3.19087480903136,"COG8_HUMAN",24,4.47117371853776,0.0019561470018904,0.00552383831979267,0.103029489517215,"Non-significant",2.25775904150714,"COG8","Conserved oligomeric Golgi complex subunit 8","COG8_HUMAN"
0.218294858932477,10.7640188932419,5.04381098369311,0.0011496770487337,0.00374068830955957,-2.15737028729286,"ATPF1_HUMAN",11,4.46848173012327,0.00196327004660268,0.00554202697767976,-0.57524824142455,"Up in CTRL.myr",2.25633136447422,"ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1","ATPF1_HUMAN"
0.207537651062005,11.9626159667969,4.53181160173743,0.00216411707940746,0.00622128229985183,-2.84870531200136,"CADM1_HUMAN",15,4.46746502346235,0.00196596755763863,0.00554771470171151,-0.0351591110229528,"Non-significant",2.2558858811709,"CADM1","Cell adhesion molecule 1","CADM1_HUMAN"
0.166906833648699,13.2051222324371,3.90163910336421,0.00497045435008401,0.0124906872304059,-3.74977410715161,"MATR3_HUMAN",41,4.46628318344756,0.00196910823345,0.00555464859883658,0.547136306762676,"Up in HBVHDV",2.2553434104249,"MATR3","Matrin-3","MATR3_HUMAN"
0.237873554229722,11.4069521427155,4.31187012356239,0.00287346754812093,0.00786020557508543,-3.1570425818776,"A16A1_HUMAN",19,4.46282123616479,0.00197833941765851,0.00557848555850037,0.220686435699459,"Non-significant",2.25348368687892,"ALDH16A1","Aldehyde dehydrogenase family 16 member A1","A16A1_HUMAN"
0.450724124908449,7.9476990699768,4.86986209770783,0.00141925708079946,0.00443216000032241,-2.38808154087718,"RPP29_HUMAN",6,4.46259989717727,0.00197893120033919,0.00557848555850037,0.6969964504242,"Up in HBVHDV",2.25348368687892,"POP4","Ribonuclease P protein subunit p29","RPP29_HUMAN"
0.430751085281378,8.13282763957977,4.23706005992543,0.0031695447295561,0.00852378888719472,-3.26344913428855,"ARH40_HUMAN",37,4.45748975106192,0.00199264726497516,0.00561419764211425,-0.411969423294074,"Non-significant",2.25071230253722,"ARHGEF40","Rho guanine nucleotide exchange factor 40","ARH40_HUMAN"
0.791370153427127,7.31168794631958,4.37372686266639,0.00265132674475517,0.00735997781448,-3.06964337923109,"TFE3_HUMAN",9,4.45736572183384,0.00199298144425983,0.00561419764211425,0.0322637557983256,"Non-significant",2.25071230253722,"TFE3","Transcription factor E3","TFE3_HUMAN"
0.275347948074341,9.11593067646027,4.2550300595185,0.00309551754240709,0.00836067499738863,-3.23781931841391,"TJAP1_HUMAN",22,4.45535120323431,0.00199841776941767,0.00562756105753896,0.00228762626647416,"Non-significant",2.2496797843224,"TJAP1","Tight junction-associated protein 1","TJAP1_HUMAN"
-0.177965879440325,11.9727865457535,-4.22906317019455,0.00320310401066083,0.00860265244370145,-3.27486893250434,"UCHL5_HUMAN",21,-4.45508148894603,0.00199914682849667,0.00562766410640541,-0.14329433441165,"Non-significant",2.24967183182861,"UCHL5","Ubiquitin carboxyl-terminal hydrolase isozyme L5","UCHL5_HUMAN"
-0.343560934066774,10.2825912237167,-5.43354493061895,0.000728247651554292,0.00259354455047403,-1.65588213613923,"NU4M_HUMAN",6,-4.4541545552637,0.00200165459555128,0.00563129236791651,-0.0356082916259748,"Non-significant",2.24939192418152,"MT-ND4","NADH-ubiquinone oxidoreductase chain 4","NU4M_HUMAN"
0.261681556701681,9.9039535522461,4.20083090639376,0.0033247019594183,0.00888226588566487,-3.31525513354922,"STRP1_HUMAN",26,4.45409289316952,0.00200182153942547,0.00563129236791651,0.170993804931651,"Non-significant",2.24939192418152,"STRIP1","Striatin-interacting protein 1","STRP1_HUMAN"
0.288002967834487,9.95608520507813,4.57432794221729,0.00205039784544006,0.00595127974638976,-2.78988385659043,"CPSF4_HUMAN",12,4.45314862565732,0.00200437992820212,0.00563618819132922,0.374097347259474,"Non-significant",2.24901451430446,"CPSF4","Cleavage and polyadenylation specificity factor subunit 4","CPSF4_HUMAN"
0.565246582031252,7.91697645187378,4.44333637623572,0.00242345933144534,0.00683395349988073,-2.97192642535433,"PNISR_HUMAN",9,4.45293878678264,0.00200494894316879,0.00563618819132922,-0.192603349685676,"Non-significant",2.24901451430446,"PNISR","Arginine/serine-rich protein PNISR","PNISR_HUMAN"
-0.232440471649152,16.2894752025604,-4.74666941487188,0.00165193429448632,0.00501691704457785,-2.55406699979029,"NADC_HUMAN",12,-4.45259514838849,0.00200588115603142,0.00563685897478123,0.144442081451389,"Non-significant",2.24896283039898,"QPRT","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","NADC_HUMAN"
-0.200936555862425,12.9426602125168,-4.21492360681228,0.0032633891963833,0.00873569301680076,-3.29508199299141,"MTAP_HUMAN",22,-4.4517612081435,0.0020081453943136,0.00564013341331612,-0.242219209671024,"Non-significant",2.24871062297025,"MTAP","S-methyl-5'-thioadenosine phosphorylase","MTAP_HUMAN"
0.22746682167053,9.38091838359833,4.41743112731798,0.00250566724484241,0.00702191644787388,-3.00821287183367,"PP4R2_HUMAN",16,4.45126187979137,0.00200950244667947,0.00564013341331612,-0.420958518981925,"Non-significant",2.24871062297025,"PPP4R2","Serine/threonine-protein phosphatase 4 regulatory subunit 2","PP4R2_HUMAN"
0.526810169219969,9.55193042755127,4.58887298412465,0.0020130049748377,0.00586789506115709,-2.76981931750666,"DYN1_HUMAN",7,4.45118594945362,0.00200970889355155,0.00564013341331612,-0.0139706134796,"Non-significant",2.24871062297025,"DNM1","Dynamin-1","DYN1_HUMAN"
0.367357015609741,8.92572319507599,4.20238783189428,0.00331786725184771,0.00886692112981466,-3.31302513053511,"CLAP2_HUMAN",40,4.45114421848708,0.00200982236556706,0.00564013341331612,-0.27034378051755,"Non-significant",2.24871062297025,"CLASP2","CLIP-associating protein 2","CLAP2_HUMAN"
0.339632034301761,8.27098608016968,4.28364880184794,0.00298147160307081,0.00810836679119406,-3.19709302284738,"INT2_HUMAN",20,4.44938139571059,0.00201462204202975,0.00565165113413041,0.495703577995299,"Non-significant",2.24782465418339,"INTS2","Integrator complex subunit 2","INT2_HUMAN"
0.239145517349225,10.2467695474625,4.5972221543644,0.00199187752557024,0.00581883129054972,-2.75831533685961,"WDR5_HUMAN",13,4.44675567977272,0.00202179411257276,0.00566981392438884,-0.283252716064474,"Non-significant",2.2464311938297,"WDR5","WD repeat-containing protein 5","WDR5_HUMAN"
-0.29683327674865,13.3541313409805,-5.14235176836241,0.00102229341119507,0.00341338477928608,-2.02856882923967,"NDUB6_HUMAN",8,-4.44605670031471,0.00202370800150166,0.00567129682441449,0.0809612274169744,"Non-significant",2.24631762200834,"NDUFB6","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6","NDUB6_HUMAN"
-0.166705131530748,19.8052687644958,-4.25319664837592,0.00310298353689916,0.00837723002142713,-3.24043220774046,"SODM_HUMAN",20,-4.44605284377099,0.00202371856660539,0.00567129682441449,-0.0718719959258998,"Non-significant",2.24631762200834,"SOD2","Superoxide dismutase [Mn], mitochondrial","SODM_HUMAN"
-0.181195497512821,12.8226360082626,-4.86444514472026,0.00142869715498982,0.00445207890283828,-2.39533491197086,"VPS25_HUMAN",13,-4.44045880083009,0.00203910651252264,0.00571245040581576,-0.322373867034894,"Non-significant",2.24317755735081,"VPS25","Vacuolar protein-sorting-associated protein 25","VPS25_HUMAN"
0.244524717330956,10.093096613884,5.29764731207695,0.00085190950246279,0.00295206060705888,-1.82834614252447,"EXOS5_HUMAN",9,4.43881034373495,0.00204366512261475,0.00572324826033428,0.0902760028839253,"Non-significant",2.24235741506404,"EXOSC5","Exosome complex component RRP46","EXOS5_HUMAN"
0.191970109939573,10.6465831995011,4.44860126053912,0.00240711367789048,0.00679493326162417,-2.96456318505391,"NEK7_HUMAN",16,4.43131725456637,0.00206452556451394,0.00577820343703056,0.333692073822021,"Non-significant",2.23820717172954,"NEK7","Serine/threonine-protein kinase Nek7","NEK7_HUMAN"
0.366241216659528,10.909288764,4.55865348659644,0.00209154512664226,0.00605286633116317,-2.81153983134675,"NAR4_HUMAN",10,4.43125116778537,0.00206471056738486,0.00577820343703056,-0.0377632379531878,"Non-significant",2.23820717172954,"ART4","Ecto-ADP-ribosyltransferase 4","NAR4_HUMAN"
0.327150344848632,7.79114067554474,4.42805530795389,0.00247159060308804,0.00693838232514559,-2.99331983716016,"PANK2_HUMAN",13,4.42989269676279,0.0020685174315753,0.00578686442905764,0.439831614494327,"Non-significant",2.23755669188941,"PANK2","Pantothenate kinase 2, mitochondrial","PANK2_HUMAN"
0.799243569374085,6.83129996061325,4.28641679119639,0.00297068570412265,0.0080826122254452,-3.19315996424759,"KPCE_HUMAN",15,4.42905758478502,0.00207086144105998,0.00579142840037663,0.421963095664977,"Non-significant",2.23721430848431,"PRKCE","Protein kinase C epsilon type","KPCE_HUMAN"
0.488624572753906,8.66559743881226,4.47001969220938,0.00234184466486857,0.0066429918294544,-2.93464832513208,"IKBE_HUMAN",9,4.42875351224981,0.00207171563046621,0.00579182419291327,0.530166983604432,"Up in HBVHDV",2.23718462933965,"NFKBIE","NF-kappa-B inhibitor epsilon","IKBE_HUMAN"
-0.625369191169741,7.8272026181221,-4.53263526257869,0.00216184973500348,0.00621923992791974,-2.84756335468348,"CDN2C_HUMAN",6,-4.42811150543003,0.00207352038270754,0.00579487625524903,0.390153884887697,"Non-significant",2.23695583359794,"CDKN2C","Cyclin-dependent kinase 4 inhibitor C","CDN2C_HUMAN"
0.300939321517943,9.44589388370514,6.96486699963696,0.00014596629932019,0.000734986440257241,0.121030029081329,"TM2D3_HUMAN",5,4.42644128966148,0.00207822350426071,0.00580602351980982,0.27353465557098,"Non-significant",2.23612120920312,"TM2D3","TM2 domain-containing protein 3","TM2D3_HUMAN"
0.474942803382873,7.23221057653427,4.43048979624626,0.00246385337824086,0.00692144362425284,-2.98990937971733,"TLK1_HUMAN",10,4.42522036979833,0.00208166875301624,0.00581365015661958,-0.112368822097777,"Non-significant",2.23555110597133,"TLK1","Serine/threonine-protein kinase tousled-like 1","TLK1_HUMAN"
0.649785757064821,8.91544163227081,4.5843933062833,0.00202444150897096,0.00589911658064074,-2.77599574233476,"ARL5B_HUMAN",5,4.42305922906949,0.00208778229375629,0.00582818724819382,-0.12016785144806,"Non-significant",2.23446650365034,"ARL5B","ADP-ribosylation factor-like protein 5B","ARL5B_HUMAN"
0.258159875869747,9.26536953449249,4.61387854441863,0.00195044861081658,0.00572124010172346,-2.735394611801,"PHC2_HUMAN",12,4.42275364661146,0.00208864830401338,0.00582818724819382,0.172919034957893,"Non-significant",2.23446650365034,"PHC2","Polyhomeotic-like protein 2","PHC2_HUMAN"
0.557729244232178,7.82516813278198,4.38160902730559,0.00262438974283705,0.00730675417610029,-3.05854457953911,"MKNK1_HUMAN",10,4.42262062515593,0.00208902540346851,0.00582818724819382,1.34976959228518,"Up in HBVHDV",2.23446650365034,"MKNK1","MAP kinase-interacting serine/threonine-protein kinase 1","MKNK1_HUMAN"
-0.309934139251727,12.9376542568207,-6.62039747906273,0.000204601491296861,0.000959129847007597,-0.253490940655178,"GLRX5_HUMAN",5,-4.41665068240205,0.0021060253893735,0.00587359929287524,-2.67701542377472,"Up in CTRL.myr",2.23109568512496,"GLRX5","Glutaredoxin-related protein 5, mitochondrial","GLRX5_HUMAN"
-0.12368607521055,12.5257617235184,-3.43737272839817,0.00951872175281121,0.0214689660262005,-4.4457236441218,"CING_HUMAN",80,-4.41575834202171,0.00210857922285018,0.00587870440621043,-0.239225387573224,"Non-significant",2.23071837651429,"CGN","Cingulin","CING_HUMAN"
0.271615743637053,11.2761169672012,4.67010100646147,0.00181741333649975,0.00541625162659827,-2.65831718618168,"TIM14_HUMAN",11,4.41116650516236,0.00212177381828754,0.00591346221578285,-0.116368293762228,"Non-significant",2.22815817377976,"DNAJC19","Mitochondrial import inner membrane translocase subunit TIM14","TIM14_HUMAN"
0.355691432952881,9.54094219207764,4.38233574807152,0.00262192124171659,0.0073047309821919,-3.05752172630428,"TRABD_HUMAN",13,4.41013585173445,0.00212474762491459,0.00591972024260571,-0.208177089691173,"Non-significant",2.22769881691956,"TRABD","TraB domain-containing protein","TRABD_HUMAN"
-0.285166978836049,10.541507601738,-4.4045619921666,0.00254763144915288,0.00712746742705974,-3.02627400705542,"SUCHY_HUMAN",14,-4.40973502999475,0.00212590535530336,0.0059209159775704,0.3049557209015,"Non-significant",2.22761110185271,"SUGCT","Succinate--hydroxymethylglutarate CoA-transferase","SUCHY_HUMAN"
-0.378764390945438,9.51455128192902,-4.33494760097944,0.00278830887035436,0.00766855708608117,-3.12437375005104,"MKRN2_HUMAN",14,-4.40724567290432,0.00213311086387675,0.00593894895194461,-0.0908340215683001,"Non-significant",2.22629040767197,"MKRN2","E3 ubiquitin-protein ligase makorin-2","MKRN2_HUMAN"
-0.0998983383178249,12.8747866153717,-3.40386396904728,0.00998733273836219,0.0222863957069384,-4.49684580866954,"TTL12_HUMAN",38,-4.40647237206846,0.00213535456786663,0.00594315978529181,-0.229354143142713,"Non-significant",2.22598259332623,"TTLL12","Tubulin--tyrosine ligase-like protein 12","TTL12_HUMAN"
0.132759094238299,10.855055809021,3.91970012275103,0.00484942904141523,0.0122395372110502,-3.72321407735235,"NEMO_HUMAN",26,4.40613526395902,0.00213633347209659,0.00594333772568809,-0.217946052551275,"Non-significant",2.22596959058389,"IKBKG","NF-kappa-B essential modulator","NEMO_HUMAN"
-0.104004144668576,15.6332720518112,-3.10128998782113,0.0155144112125922,0.032204989976404,-4.96271249939806,"SPTN1_HUMAN",205,-4.40574692912476,0.00213746173056468,0.00594333772568809,0.204665660858151,"Non-significant",2.22596959058389,"SPTAN1","Spectrin alpha chain, non-erythrocytic 1","SPTN1_HUMAN"
0.261960744857788,9.01509368419647,4.25541871182474,0.00309393738510838,0.00835918521568344,-3.23726548898626,"EDC3_HUMAN",19,4.40569507866678,0.00213761242428772,0.00594333772568809,0.542027473449705,"Up in HBVHDV",2.22596959058389,"EDC3","Enhancer of mRNA-decapping protein 3","EDC3_HUMAN"
0.556600332260134,9.19985353946686,5.41659410626013,0.000742533243867554,0.0026374858710278,-1.67725489835213,"UBB_HUMAN",2,4.4049685352761,0.002139725194584,0.00594717737906436,-0.236961007118222,"Non-significant",2.22568910814608,"UBB;UBC","Polyubiquitin-B;Polyubiquitin-C","UBB_HUMAN"
0.122784852981523,10.4993804693222,3.59700587873729,0.00758684817397325,0.0177894734881364,-4.20371563890718,"HECD3_HUMAN",41,4.40253989700492,0.00214680399538364,0.00596481233178899,-0.600031971931458,"Up in CTRL.myr",2.22440321579089,"HECTD3","E3 ubiquitin-protein ligase HECTD3","HECD3_HUMAN"
-0.29474925994873,8.96190214157104,-4.12617883169407,0.00367103573613854,0.00965518039728087,-3.42256467166439,"VIP2_HUMAN",35,-4.40174408331003,0.00214912906622821,0.00596923168873434,-0.114012956619264,"Non-significant",2.22408156414969,"PPIP5K2","Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2","VIP2_HUMAN"
-0.12901210784911,9.92697381973266,-3.57998520890595,0.00777128515954696,0.0181225923935834,-4.2293928429919,"RABE1_HUMAN",50,-4.40089343803906,0.00215161734092647,0.00597410117174902,-1.00136256217958,"Up in CTRL.myr",2.22372742686743,"RABEP1","Rab GTPase-binding effector protein 1","RABE1_HUMAN"
0.272941350936826,10.6735504865646,4.64790170407318,0.00186871864982786,0.00553666659393037,-2.68869756072988,"VAMP7_HUMAN",11,4.39732156216026,0.00216209965583362,0.00600115570456278,0.309294462204001,"Non-significant",2.22176510498608,"VAMP7","Vesicle-associated membrane protein 7","VAMP7_HUMAN"
-0.362995147705048,11.941285610199,-4.6076799906182,0.00196575508327572,0.0057549406051985,-2.74391980981094,"MACD1_HUMAN",9,-4.39290561845894,0.00217513531519075,0.00603527644470988,-0.248938322067263,"Non-significant",2.21930283233343,"MACROD1","ADP-ribose glycohydrolase MACROD1","MACD1_HUMAN"
0.19082903862,12.5625618696213,4.34287459417307,0.00275969389215073,0.00760272280051153,-3.11316917916217,"IDH3G_HUMAN",17,4.3920036096107,0.00217780842377484,0.00604063107850448,0.049647092819213,"Non-significant",2.21891768727372,"IDH3G","Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial","IDH3G_HUMAN"
0.409665107727055,7.03367984294891,4.30285136953472,0.00290751291021755,0.0079399722517937,-3.16982966092274,"GAS6_HUMAN",14,4.38778843771373,0.00219034720198402,0.00607110390166902,0.284543037414553,"Non-significant",2.21673233449068,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN"
0.566611051559445,9.32945024967194,4.80837662495834,0.00153055328164273,0.00469920911216867,-2.47065581460323,"UBE2A_HUMAN",4,4.38762071458513,0.0021908477335709,0.00607110390166902,-0.126014709472626,"Non-significant",2.21673233449068,"UBE2A","Ubiquitin-conjugating enzyme E2 A","UBE2A_HUMAN"
0.139062881469702,10.5337257385254,3.60041795076973,0.00755044167650379,0.017729684919083,-4.19857200179618,"WASC5_HUMAN",61,4.3873609109521,0.0021916233022627,0.00607110390166902,0.293031215667725,"Non-significant",2.21673233449068,"WASHC5","WASH complex subunit 5","WASC5_HUMAN"
0.203787803649908,10.030544757843,4.06959902701575,0.00395954901568583,0.0102809120928047,-3.50439344210448,"A4_HUMAN",27,4.38693849888228,0.00219288492415304,0.00607110390166902,0.0516877174377495,"Non-significant",2.21673233449068,"APP","Amyloid-beta precursor protein","A4_HUMAN"
0.486580371856689,6.84695899486542,4.31956294933033,0.00284476992440117,0.00779482305313832,-3.14614431970811,"KAT2B_HUMAN",12,4.38680336685329,0.00219328868967013,0.00607110390166902,-0.359938144683825,"Non-significant",2.21673233449068,"KAT2B","Histone acetyltransferase KAT2B","KAT2B_HUMAN"
-0.311937689781187,7.89061158895493,-4.22205024571688,0.00323285167041328,0.00867108433183125,-3.28489077838763,"SNX30_HUMAN",20,-4.38676462787194,0.00219340445396924,0.00607110390166902,-0.0189192295074498,"Non-significant",2.21673233449068,"SNX30","Sorting nexin-30","SNX30_HUMAN"
0.167717695236227,10.6736236810684,4.01790745418852,0.00424467473286665,0.010930440923323,-3.57952253604985,"GOLM1_HUMAN",26,4.38655737912877,0.00219402389063639,0.00607110390166902,-0.0867295265197505,"Non-significant",2.21673233449068,"GOLM1","Golgi membrane protein 1","GOLM1_HUMAN"
0.317158460617064,8.38021457195282,4.10097286426435,0.00379665172500441,0.00993732321066372,-3.45896629265032,"DNMBP_HUMAN",47,4.38574044654646,0.00219646742422588,0.00607579671772761,0.230216026306152,"Non-significant",2.21639676506699,"DNMBP","Dynamin-binding protein","DNMBP_HUMAN"
-0.323150634765625,10.6632099151611,-4.71142356855696,0.00172596461920825,0.00518938751768609,-2.60195203746441,"GIPC2_HUMAN",9,-4.38527105067917,0.00219787276659902,0.00607761550668601,0.419827699661257,"Non-significant",2.21626677852499,"GIPC2","PDZ domain-containing protein GIPC2","GIPC2_HUMAN"
-0.289893627166748,12.8490002155304,-4.57843598386591,0.0020397604909543,0.00593401737309852,-2.7842138834205,"ACYP2_HUMAN",11,-4.38306605658992,0.00220448738316179,0.00609383298059722,0.332088589668269,"Non-significant",2.21510945306691,"ACYP2","Acylphosphatase-2","ACYP2_HUMAN"
0.477159023284911,7.10449635982513,4.4288734623393,0.00246898741804654,0.00693346950465246,-2.99217359802124,"MK11_HUMAN",9,4.38242050995493,0.0022064279795956,0.00609712349206849,-0.0275137424468994,"Non-significant",2.21487500862237,"MAPK11","Mitogen-activated protein kinase 11","MK11_HUMAN"
