"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.905626296997071,6.32249915599823,-2.17628850648937,0.0636819903930432,0.12963263172332,-6.5613936148079,"NTAQ1_HUMAN",3,-2.23969542592264,0.0550520276366503,0.115663426267162,0.107669115066523,"Non-significant",0.936803946851009,"NTAQ1","Protein N-terminal glutamine amidohydrolase","NTAQ1_HUMAN"
-0.103952646255475,11.3373275995255,-2.33999972054267,0.0496942725517211,0.106446496168074,-6.31265270100595,"LRC57_HUMAN",13,-2.23906583758721,0.0551064044086758,0.11574770007041,-0.197606682777406,"Non-significant",0.936487629741138,"LRRC57","Leucine-rich repeat-containing protein 57","LRC57_HUMAN"
0.0794854164123286,12.3067257404327,2.20873988783045,0.0606263795377197,0.124537327485837,-6.51236748254187,"MEMO1_HUMAN",18,2.23868138817528,0.055139635000844,0.115752527078245,0.0599286556243754,"Non-significant",0.936469518805414,"MEMO1","Protein MEMO1","MEMO1_HUMAN"
0.0595378875732244,14.1341331005096,1.9230500059962,0.0933789673464096,0.175762331738123,-6.93739480616104,"AMPB_HUMAN",37,2.23864099592948,0.0551431275313788,0.115752527078245,-0.172839879989625,"Non-significant",0.936469518805414,"RNPEP","Aminopeptidase B","AMPB_HUMAN"
-0.0889391899108745,12.3410325050354,-2.90749110324727,0.0212341785371066,0.0549086221114652,-5.43718281553586,"GNA1_HUMAN",10,-2.23849355660683,0.0551558777875557,0.115752527078245,-0.0288538932800328,"Non-significant",0.936469518805414,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1_HUMAN"
0.13848352432251,8.91275024414063,2.09822363119688,0.0716744699796592,0.142331534364894,-6.67864193017786,"UBP40_HUMAN",38,2.23837924059987,0.0551657656164128,0.115752527078245,-0.325760245323182,"Non-significant",0.936469518805414,"USP40","Ubiquitin carboxyl-terminal hydrolase 40","UBP40_HUMAN"
-0.0846314430236745,18.2002742290497,-2.22856254155855,0.0588323813385543,0.121683900632432,-6.48234561169935,"PEBP1_HUMAN",17,-2.23643788283825,0.0553339528888172,0.116075412032022,-0.183111429214478,"Non-significant",0.935259766047176,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN"
0.143706321716294,9.97423934936523,2.2381746201033,0.0579816860650362,0.120446339153022,-6.46776851881229,"GXLT1_HUMAN",13,2.2355711019942,0.0554092093802406,0.116203237247679,-0.01989722251892,"Non-significant",0.934781772985101,"GXYLT1","Glucoside xylosyltransferase 1","GXLT1_HUMAN"
-0.118998527526859,9.69890904426575,-2.14022205424029,0.0672582379299838,0.135442078358189,-6.61569027397239,"RABEK_HUMAN",21,-2.23525398225746,0.0554367679843514,0.116213031902654,-0.27395474910736,"Non-significant",0.934745168279023,"RABEPK","Rab9 effector protein with kelch motifs","RABEK_HUMAN"
0.0967390537261981,9.01753056049347,2.09399952386015,0.0721342181218627,0.142929681524003,-6.68495606925587,"ARHGG_HUMAN",26,2.23518775731586,0.0554425248330261,0.116213031902654,-0.0902036428451547,"Non-significant",0.934745168279023,"ARHGEF16","Rho guanine nucleotide exchange factor 16","ARHGG_HUMAN"
-0.127696514129651,10.8093180656433,-2.35692003920801,0.0484377156995129,0.104444226730228,-6.28676804538518,"ATPF1_HUMAN",11,-2.23462580929248,0.0554913980860841,0.116285434935559,-0.0803480148315217,"Non-significant",0.934474678420677,"ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1","ATPF1_HUMAN"
0.189936637878427,12.2224042415619,2.14448133105673,0.0668257186707131,0.134780979690322,-6.60928908865031,"THOC5_HUMAN",20,2.23395333019757,0.0555499404417144,0.116378057512024,-0.00549364089969728,"Non-significant",0.934128895972728,"THOC5","THO complex subunit 5","THOC5_HUMAN"
0.147425889968879,10.2498625516891,2.1687744299588,0.0644111230054416,0.130948959892125,-6.57272286054754,"HABP4_HUMAN",17,2.23378120534564,0.0555649345204902,0.116379421450505,-0.187827467918394,"Non-significant",0.934123806117325,"HABP4","Intracellular hyaluronan-binding protein 4","HABP4_HUMAN"
0.0737862586974742,15.1168627738953,2.15488113898565,0.0657812147430341,0.133004928089952,-6.59364684876705,"RL6_HUMAN",20,2.23315313097623,0.0556196811174292,0.116449790944367,0.631281018257142,"Non-significant",0.933861286792585,"RPL6","Large ribosomal subunit protein eL6","RL6_HUMAN"
-0.0932776927948016,9.68219745159149,-2.38696019246264,0.0462855216749306,0.101011490820438,-6.24074708347016,"UPP1_HUMAN",13,-2.23306651101447,0.055627235605172,0.116449790944367,0.212582826614376,"Non-significant",0.933861286792585,"UPP1","Uridine phosphorylase 1","UPP1_HUMAN"
0.0816452503204737,10.0338107347488,2.17309485727365,0.0639908783448059,0.130196084977371,-6.56620986746961,"NOB1_HUMAN",19,2.23234276839609,0.0556903959424796,0.116504991415397,0.156508088111881,"Non-significant",0.93365546779052,"NOB1","RNA-binding protein NOB1","NOB1_HUMAN"
-0.476662635803223,7.08934319019318,-2.22141404925115,0.059473133038207,0.122751127683602,-6.49317846141991,"RTN2_HUMAN",4,-2.23218502515294,0.0557041714702283,0.116504991415397,0.206020355224611,"Non-significant",0.93365546779052,"RTN2","Reticulon-2","RTN2_HUMAN"
-0.14542651176453,9.47128546237945,-2.10198154244256,0.0712678968755743,0.141801793832371,-6.6730219095746,"WDR33_HUMAN",34,-2.23214926716166,0.0557072946417343,0.116504991415397,-0.187563657760622,"Non-significant",0.93365546779052,"WDR33","pre-mRNA 3' end processing protein WDR33","WDR33_HUMAN"
-0.179369449615479,8.58025979995727,-2.16587538176935,0.0646946500923765,0.13136446217456,-6.57709150241832,"ALKB5_HUMAN",16,-2.23207869531299,0.0557134590311129,0.116504991415397,-0.628961086273195,"Non-significant",0.93365546779052,"ALKBH5","RNA demethylase ALKBH5","ALKB5_HUMAN"
0.134761333465553,11.076637506485,2.1522031715827,0.0660486153565039,0.133479069739146,-6.59767644054171,"FXRD1_HUMAN",19,2.23194204711321,0.055725397052398,0.116504991415397,0.0949809551239014,"Non-significant",0.93365546779052,"FOXRED1","FAD-dependent oxidoreductase domain-containing protein 1","FXRD1_HUMAN"
0.196772813796999,9.22794401645661,2.16003789333893,0.0652693296063631,0.132332668772121,-6.58588411315336,"P33MX_HUMAN",16,2.23053794171145,0.0558482109929419,0.116719140706422,-0.116652011871338,"Non-significant",0.93285791840584,"KIAA1191","Putative monooxygenase p33MONOX","P33MX_HUMAN"
0.210133314132674,10.4029616117477,2.41380704526962,0.0444442604240271,0.0981815216663642,-6.19955277794442,"EI24_HUMAN",6,2.23044218443949,0.055856596421375,0.116719140706422,-0.146362781524653,"Non-significant",0.93285791840584,"EI24","Etoposide-induced protein 2.4 homolog","EI24_HUMAN"
0.501937747001645,7.41632705926895,2.23324737646654,0.0584162106461041,0.121100953802373,-6.47524242495577,"CDN2A_HUMAN",3,2.22951568050725,0.0559377944307198,0.116858718849346,-0.0745549201965332,"Non-significant",0.932338879276046,"CDKN2A","Cyclin-dependent kinase inhibitor 2A","CDN2A_HUMAN"
0.083997726440451,11.3668327331543,2.21971705217865,0.0596262651139215,0.122949813248884,-6.49574906367229,"TTC1_HUMAN",17,2.22697846723811,0.0561607522677159,0.117294297014221,0.22139227390289,"Non-significant",0.930723103276332,"TTC1","Tetratricopeptide repeat protein 1","TTC1_HUMAN"
-0.233592748641965,7.37432622909546,-2.20773633743428,0.0607186437995709,0.124632197265297,-6.51388591516204,"FERY3_HUMAN",10,-2.22568219418062,0.0562750016528901,0.117502666858351,-0.0924174785613996,"Non-significant",0.92995227646695,"FERRY3","Ferry endosomal RAB5 effector complex subunit 3","FERY3_HUMAN"
-0.127610683441162,7.65373516082764,-2.50821063552258,0.0385413006267854,0.0874508146772195,-6.05429078112858,"E2F4_HUMAN",9,-2.22507497302305,0.0563285992791703,0.117584320697501,-0.127402067184445,"Non-significant",0.929650585475337,"E2F4","Transcription factor E2F4","E2F4_HUMAN"
-0.131206035614021,8.33973455429077,-2.11345543259317,0.0700405819656875,0.139943186916914,-6.65584673165992,"POGZ_HUMAN",24,-2.22348060478046,0.0564695700499942,0.117848274533347,-0.281778335571293,"Non-significant",0.928676771783119,"POGZ","Pogo transposable element with ZNF domain","POGZ_HUMAN"
-0.151736855506893,7.74033981561661,-2.11412609760991,0.0699694941507105,0.139870035855843,-6.65484209119002,"GCKR_HUMAN",25,-2.22253264869035,0.0565535518083451,0.117948685494534,0.210685253143307,"Non-significant",0.928306894843255,"GCKR","Glucokinase regulatory protein","GCKR_HUMAN"
-0.191663265228271,8.09976446628571,-2.24251982089685,0.0576011782330159,0.119907478762173,-6.46117481528272,"TRM61_HUMAN",10,-2.22250581458177,0.0565559309056261,0.117948685494534,0.15153443813324,"Non-significant",0.928306894843255,"TRMT61A","tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A","TRM61_HUMAN"
-0.0574195384979284,11.0766154527664,-1.94029315695207,0.0909856218713718,0.172128080173539,-6.91223447234698,"CORO7_HUMAN",31,-2.22232593861251,0.0565718811667285,0.117948685494534,0.0210709571838397,"Non-significant",0.928306894843255,"CORO7","Coronin-7","CORO7_HUMAN"
-0.111928224563574,10.1649166345596,-2.17683283995202,0.0636294910840801,0.129558266162165,-6.5605725637183,"TNG2_HUMAN",17,-2.22204720704316,0.0565966061079963,0.117948685494534,-0.1749130487442,"Non-significant",0.928306894843255,"TANGO2","Transport and Golgi organization protein 2 homolog","TNG2_HUMAN"
-0.250946044921871,8.31532907485962,-2.13214667980445,0.0680859132650284,0.13684644543781,-6.62781824840788,"INT2_HUMAN",20,-2.22198874598432,0.0566017932644264,0.117948685494534,0.030632495880127,"Non-significant",0.928306894843255,"INTS2","Integrator complex subunit 2","INT2_HUMAN"
-0.0643391609191806,11.6537857055664,-1.9747348261302,0.0863821662583699,0.165151955000097,-6.86176102642487,"RIC8A_HUMAN",31,-2.22195370298173,0.0566049027995707,0.117948685494534,0.325524449348453,"Non-significant",0.928306894843255,"RIC8A","Synembryn-A","RIC8A_HUMAN"
-0.102953672409001,12.2648857831955,-3.13881700309454,0.0151384000926271,0.0421093515089395,-5.08128045153474,"ARP5L_HUMAN",8,-2.22055213859195,0.0567294090344808,0.118177772761432,0.0247080326080358,"Non-significant",0.927464199214491,"ARPC5L","Actin-related protein 2/3 complex subunit 5-like protein","ARP5L_HUMAN"
0.0730056762695312,9.01960110664368,1.96475570300091,0.0876921279055887,0.167144450511146,-6.87641434832312,"CLIP2_HUMAN",40,2.21936307183592,0.0568352506872487,0.118319556228669,-0.157413959503176,"Non-significant",0.926943467880345,"CLIP2","CAP-Gly domain-containing linker protein 2","CLIP2_HUMAN"
-0.0830864906311231,11.8422603607178,-2.12143300756445,0.0691996046265943,0.138569988139236,-6.64389137862125,"UCHL5_HUMAN",21,-2.21936165534532,0.0568353768888448,0.118319556228669,-0.108388185501125,"Non-significant",0.926943467880345,"UCHL5","Ubiquitin carboxyl-terminal hydrolase isozyme L5","UCHL5_HUMAN"
-0.042469501495372,12.0577754974365,-1.67102921711492,0.136042879141052,0.234662398246278,-7.29527210989202,"NCKP1_HUMAN",53,-2.2192961154663,0.0568412164381752,0.118319556228669,-0.424494743347169,"Non-significant",0.926943467880345,"NCKAP1","Nck-associated protein 1","NCKP1_HUMAN"
0.0572323799133336,8.89030647277832,1.88248218477055,0.0992524385517334,0.184160596023042,-6.99628653852159,"SRGP2_HUMAN",39,2.21676481787323,0.0570672075811126,0.11875950815931,0.0835704803466797,"Non-significant",0.925331609696237,"SRGAP2","SLIT-ROBO Rho GTPase-activating protein 2","SRGP2_HUMAN"
0.185020446777344,7.31232833862305,2.39587594254618,0.0456656098759279,0.100008301898321,-6.22707313409551,"ERCC6_HUMAN",7,2.21627795225626,0.0571107761217691,0.118819701910778,0.12613892555237,"Non-significant",0.925111541495324,"ERCC6","DNA excision repair protein ERCC-6","ERCC6_HUMAN"
0.443008780479428,6.8203940987587,2.1277061819633,0.0685453329132756,0.137633464800376,-6.63448247851579,"SIK2_HUMAN",16,2.21437748917417,0.0572811593966508,0.119143636848097,-0.0142230987548793,"Non-significant",0.9239291472374,"SIK2","Serine/threonine-protein kinase SIK2","SIK2_HUMAN"
-0.0615475177765283,13.8710263967514,-1.87240083313099,0.100766406724862,0.186243335959745,-7.0108530110515,"TSP1_HUMAN",50,-2.2134188776955,0.057367292907737,0.119292212878877,-0.0102084875106847,"Non-significant",0.923387905148708,"THBS1","Thrombospondin-1","TSP1_HUMAN"
0.121574878692627,9.13231539726257,2.09916824101861,0.0715720562760654,0.142194693502728,-6.67722949235387,"PNKP_HUMAN",24,2.21142961086897,0.0575464419631373,0.119634084060696,0.0521682500839251,"Non-significant",0.922145071094743,"PNKP","Bifunctional polynucleotide phosphatase/kinase","PNKP_HUMAN"
-0.209680318832399,7.88575601577759,-2.10276064050547,0.0711838910426008,0.141738918262494,-6.67185643355298,"FYV1_HUMAN",32,-2.2101229753267,0.0576644154987285,0.119815600953058,-0.147146224975584,"Non-significant",0.921486629637023,"PIKFYVE","1-phosphatidylinositol 3-phosphate 5-kinase","FYV1_HUMAN"
0.136803388595581,8.05794441699982,2.09210056682582,0.0723418469820974,0.143201206736457,-6.6877935333319,"APBB2_HUMAN",27,2.21008933251548,0.0576674561957353,0.119815600953058,-0.106000542640684,"Non-significant",0.921486629637023,"APBB2","Amyloid beta precursor protein binding family B member 2","APBB2_HUMAN"
-0.0916452407836736,15.1796133518219,-2.36646929537194,0.0477427971475673,0.103275141577009,-6.2721476015057,"IF4A1_HUMAN",13,-2.20997208045941,0.0576780548832444,0.119815600953058,0.0815957784652701,"Non-significant",0.921486629637023,"EIF4A1","Eukaryotic initiation factor 4A-I","IF4A1_HUMAN"
-0.141792058944702,13.2989608049393,-2.49974378261186,0.039036383782647,0.0883025419605234,-6.06734111511218,"RHOB_HUMAN",8,-2.20917439705152,0.0577502104637799,0.119934785693143,-0.109342694282534,"Non-significant",0.921054836554776,"RHOB","Rho-related GTP-binding protein RhoB","RHOB_HUMAN"
-0.0793344974517787,10.6159266233444,-2.04660206583721,0.0774966118589339,0.151294985279937,-6.75557250672499,"SPE39_HUMAN",26,-2.20698606794726,0.057948617170154,0.120316038822577,-0.262392282485965,"Non-significant",0.919676474839331,"VIPAS39","Spermatogenesis-defective protein 39 homolog","SPE39_HUMAN"
-0.289151549339296,6.80775815248489,-2.24257938650638,0.057595979514766,0.119907478762173,-6.46108440911574,"RING2_HUMAN",6,-2.20497593691543,0.058131460735037,0.120664792121793,-0.217242598533628,"Non-significant",0.918419430961232,"RNF2","E3 ubiquitin-protein ligase RING2","RING2_HUMAN"
-0.451317310333254,6.27035319805145,-2.12854198730364,0.0684586252418174,0.137493387428739,-6.63322837274245,"CAPS2_HUMAN",11,-2.20436628767609,0.0581870275966763,0.120749243457655,0.48439645767212,"Non-significant",0.918115581596699,"CADPS2","Calcium-dependent secretion activator 2","CAPS2_HUMAN"
-0.119795560836803,14.6893337965011,-3.54492045418905,0.0084929950610744,0.026484305121275,-4.46605470286255,"CD81_HUMAN",6,-2.20358817930006,0.0582580249876733,0.120865664727686,0.02762675285339,"Non-significant",0.917697055112191,"CD81","CD81 antigen","CD81_HUMAN"
-0.117663860321054,9.97088289260864,-2.25090292054683,0.0568741304724581,0.118723101274382,-6.44844676152735,"MTL26_HUMAN",13,-2.20263769029258,0.0583448671002112,0.121014890503863,-0.180526852607725,"Non-significant",0.917161187817594,"METTL26","Methyltransferase-like 26","MTL26_HUMAN"
-0.196506261825558,10.0833431482315,-2.74507989541075,0.027018317723125,0.0664826563278969,-5.68824302616863,"SAYS1_HUMAN",4,-2.20219294837818,0.0583855451571521,0.121060602933595,0.0794854164123251,"Non-significant",0.916997167445759,"SAYSD1","SAYSvFN domain-containing protein 1","SAYS1_HUMAN"
-0.0968742370605522,12.7638337612152,-3.33677634804979,0.0113902823509856,0.0335963752681119,-4.77952099932763,"CSK2B_HUMAN",8,-2.20207053706818,0.0583967463497771,0.121060602933595,-0.283917903900147,"Non-significant",0.916997167445759,"CSNK2B","Casein kinase II subunit beta","CSK2B_HUMAN"
-0.103910923004152,9.42930006980896,-2.44442958224275,0.0424347086468927,0.0947482735170301,-6.15249709647953,"PR38A_HUMAN",11,-2.20161875048798,0.0584381052521186,0.121115398726869,-0.114825248718251,"Non-significant",0.916800636733442,"PRPF38A","Pre-mRNA-splicing factor 38A","PR38A_HUMAN"
-0.110991477966303,12.6057391166687,-2.2671761632613,0.055488961906742,0.116415731301813,-6.42371356010969,"IAH1_HUMAN",13,-2.20025688080037,0.058562952997925,0.121343156441564,-0.0980551242828351,"Non-significant",0.915984712150137,"IAH1","Isoamyl acetate-hydrolyzing esterase 1 homolog","IAH1_HUMAN"
0.5474956035614,6.62508487701416,2.12548135968179,0.0687766701257212,0.137893229898715,-6.63782018506874,"ULK1_HUMAN",9,2.19988702865268,0.0585969041914475,0.121382507176259,0.50258564949036,"Non-significant",0.915843896326776,"ULK1","Serine/threonine-protein kinase ULK1","ULK1_HUMAN"
-0.129990100860622,12.1601550579071,-2.25603986035749,0.0564331696565479,0.117984730377024,-6.44064288422182,"FHR3_HUMAN",12,-2.19929887631197,0.0586509346410875,0.121463421050991,-0.127938985824599,"Non-significant",0.915554491016482,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN"
0.0796289443969762,14.5750365257263,2.10127650595962,0.0713440015303716,0.141918418342102,-6.67407649969368,"OCAD1_HUMAN",21,2.19877591476442,0.0586990176640463,0.12150628011164,-0.177410840988175,"Non-significant",0.915401274762411,"OCIAD1","OCIA domain-containing protein 1","OCAD1_HUMAN"
-0.279518246650696,6.55396240949631,-2.1260795238808,0.0687143970144328,0.137870577985932,-6.63692289540187,"DDX59_HUMAN",14,-2.1986840358827,0.0587074693671083,0.12150628011164,0.360775351524357,"Non-significant",0.915401274762411,"DDX59","Probable ATP-dependent RNA helicase DDX59","DDX59_HUMAN"
-0.207211494445824,10.4912285804749,-3.32528642844433,0.0115783157425587,0.0340262419178273,-4.79694663756444,"MGN2_HUMAN",1,-2.19858528403533,0.0587165546361525,0.12150628011164,0.689871072769137,"Non-significant",0.915401274762411,"MAGOHB","Protein mago nashi homolog 2","MGN2_HUMAN"
-0.15634989738464,8.75317990779877,-2.14010322449583,0.0672703445629161,0.135442078358189,-6.61586881755199,"PHIPL_HUMAN",16,-2.19829456110699,0.0587433094957528,0.121530651006767,0.0694420337677002,"Non-significant",0.915314175692659,"PHYHIPL","Phytanoyl-CoA hydroxylase-interacting protein-like","PHIPL_HUMAN"
-0.0926640033721764,11.5889493227005,-2.20042880426842,0.0613947246986409,0.125733668905798,-6.52493829183574,"PAXX_HUMAN",16,-2.19612369888544,0.0589434719508402,0.121913671019403,0.365031957626341,"Non-significant",0.913947591220142,"PAXX","Protein PAXX","PAXX_HUMAN"
-0.0692384243011528,11.8512989282608,-2.22752288352669,0.058925139547887,0.121844694773587,-6.48392154723639,"AAKB2_HUMAN",17,-2.19589592402667,0.0589645127137806,0.12192611013242,0.119220256805423,"Non-significant",0.913903281484279,"PRKAB2","5'-AMP-activated protein kinase subunit beta-2","AAKB2_HUMAN"
-0.120815753936766,8.93903589248657,-2.04053589227256,0.0782106348864334,0.1525116778343,-6.76457830857085,"SRCN1_HUMAN",42,-2.19531729036057,0.0590179974914827,0.122005613158189,-0.211438894271852,"Non-significant",0.913620188115834,"SRCIN1","SRC kinase signaling inhibitor 1","SRCN1_HUMAN"
0.438260674476624,7.56971603631973,2.11621306294163,0.0697487407647499,0.139531874399699,-6.65171535741434,"STX2_HUMAN",12,2.19433589708943,0.0591088199830658,0.122162242827966,0.0341658592224245,"Non-significant",0.913063002483494,"STX2","Syntaxin-2","STX2_HUMAN"
-0.174010515213,11.4532700777054,-2.40393027048516,0.0451128395555719,0.0992398303635528,-6.21471467599216,"NHP2_HUMAN",7,-2.191724831865,0.0593511316689185,0.122631800957882,0.321897506713869,"Non-significant",0.9113968936868,"NHP2","H/ACA ribonucleoprotein complex subunit 2","NHP2_HUMAN"
-0.329929590225221,7.75223672389984,-2.2700315475325,0.0552494296258075,0.116022306434582,-6.41937035479862,"CC126_HUMAN",4,-2.19082920010815,0.0594344734765116,0.122772738744505,0.197503089904787,"Non-significant",0.910898056054656,"CCDC126","Coiled-coil domain-containing protein 126","CC126_HUMAN"
0.0393657684326243,16.0005149841309,1.71075859586263,0.128270320928156,0.224307194829969,-7.2402328536213,"WDR1_HUMAN",35,2.18992877249508,0.0595183779267703,0.122914766733982,0.0746111869811976,"Non-significant",0.910395938709645,"WDR1","WD repeat-containing protein 1","WDR1_HUMAN"
0.11986565589905,11.0948411226272,2.08922518927988,0.0726573599885359,0.143720579948069,-6.69208871383971,"SYNM_HUMAN",22,2.18901655701895,0.0596034999404975,0.123059236263918,-0.390028953552225,"Non-significant",0.909885784578686,"NARS2","Asparaginyl-tRNA synthetase","SYNM_HUMAN"
0.197866797447204,7.4731017947197,2.10072308646251,0.0714037962754212,0.14193297476207,-6.67490423856184,"KIFC3_HUMAN",20,2.18860198099113,0.0596422251519509,0.123097259521549,-0.102168083190918,"Non-significant",0.909751615532675,"KIFC3","Kinesin-like protein KIFC3","KIFC3_HUMAN"
-0.18039417266845,10.2133595943451,-2.90520483275125,0.0213059319095379,0.0550736959267251,-5.44071259406566,"ZMAT2_HUMAN",4,-2.18835590241782,0.0596652228870537,0.123097259521549,0.450618982315063,"Non-significant",0.909751615532675,"ZMAT2","Zinc finger matrin-type protein 2","ZMAT2_HUMAN"
-0.0703880786895752,15.2398034334183,-2.21459271034529,0.0600910678122578,0.123647667050677,-6.50350895642917,"GAL3B_HUMAN",17,-2.18821764372785,0.059678147949501,0.123097259521549,0.52284228801727,"Non-significant",0.909751615532675,"GATD3B;GATD3","Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial;Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial","GAL3B_HUMAN"
0.0641107559203729,11.2172164916992,1.90887755023124,0.0953916513753855,0.178878636297638,-6.95801791827869,"RUFY1_HUMAN",38,2.18817002385218,0.0596826003152296,0.123097259521549,0.298392772674557,"Non-significant",0.909751615532675,"RUFY1","RUN and FYVE domain-containing protein 1","RUFY1_HUMAN"
0.125389575958247,13.5108041763306,2.25423670189609,0.0565875628318901,0.118277044002565,-6.44338256838819,"RL10_HUMAN",12,2.18751245583437,0.059744115149373,0.123192820920461,-0.341163635253906,"Non-significant",0.909414600008228,"RPL10","Large ribosomal subunit protein uL16","RL10_HUMAN"
0.0759997367858496,15.0445613861084,1.99926385515864,0.0832428083503851,0.160282901508074,-6.82564508086203,"RPN2_HUMAN",29,2.18683333123125,0.0598077122126382,0.123292626243228,0.378015875816345,"Non-significant",0.90906289645891,"RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","RPN2_HUMAN"
0.231111049652103,8.82596707344055,2.21435398560747,0.0601128093956606,0.123647667050677,-6.50387037240118,"PTSS2_HUMAN",8,2.18579213463761,0.0599053453906466,0.123453729672843,1.22586929798126,"Non-significant",0.908495785020287,"PTDSS2","Phosphatidylserine synthase 2","PTSS2_HUMAN"
-0.104803800582875,11.6751202344894,-2.16770698118605,0.0645153754418254,0.131098862092405,-6.57433157719996,"DNJC8_HUMAN",16,-2.18567550791022,0.0599162912807067,0.123453729672843,0.1622843742371,"Non-significant",0.908495785020287,"DNAJC8","DnaJ homolog subfamily C member 8","DNJC8_HUMAN"
0.0679051876067973,10.6646310091019,1.90219273779882,0.096355484584248,0.180227847375885,-6.96772723399457,"RAPH1_HUMAN",45,2.18484932434853,0.059993888432212,0.123551737567336,0.0869600772858004,"Non-significant",0.908151142527382,"RAPH1","Ras-associated and pleckstrin homology domains-containing protein 1","RAPH1_HUMAN"
-0.107804298400875,10.1567480564118,-2.08290954485597,0.0733551473798723,0.144858560965966,-6.70151747129469,"TNPO2_HUMAN",22,-2.1848448195136,0.0599943118086401,0.123551737567336,0.231917858123776,"Non-significant",0.908151142527382,"TNPO2","Transportin-2","TNPO2_HUMAN"
0.055456161498995,16.6685881614685,1.80694313018046,0.111149259237765,0.200459010770221,-7.10472578519488,"CALX_HUMAN",50,2.18234524003024,0.0602296837634631,0.123974803562236,0.287704944610574,"Non-significant",0.906666571174819,"CANX","Calnexin","CALX_HUMAN"
-0.260115504264833,8.01377862691879,-2.38317975022761,0.0465509466453781,0.10139983384714,-6.24654305393578,"CK098_HUMAN",4,-2.18233868041951,0.0602303026426344,0.123974803562236,0.0631961822509748,"Non-significant",0.906666571174819,"C11orf98","Uncharacterized protein C11orf98","CK098_HUMAN"
-0.138075828552244,9.6527783870697,-2.09381013945746,0.0721548986515977,0.142935753823014,-6.68523908159283,"UTP15_HUMAN",20,-2.17956041055158,0.060492988151664,0.124460099840725,-1.89297008514404,"Non-significant",0.904969854964448,"UTP15","U3 small nucleolar RNA-associated protein 15 homolog","UTP15_HUMAN"
-0.0624294281006232,13.4197754859924,-2.2392136787151,0.057890467550031,0.120318456378318,-6.46619200711058,"GALM_HUMAN",17,-2.17949999336467,0.0604987131235239,0.124460099840725,0.248875856399535,"Non-significant",0.904969854964448,"GALM","Galactose mutarotase","GALM_HUMAN"
-0.162759304046629,8.60112071037292,-2.57583612647738,0.0348108678827526,0.081025640275575,-5.94993711772665,"SMAD2_HUMAN",6,-2.17935885120843,0.0605120894591644,0.124460099840725,0.470448017120363,"Non-significant",0.904969854964448,"SMAD2","Mothers against decapentaplegic homolog 2","SMAD2_HUMAN"
-0.183996438980103,9.59601175785065,-2.15603371522103,0.0656664590647635,0.132872231633788,-6.59191218633131,"TPST1_HUMAN",12,-2.17771248927719,0.0606683340103057,0.124749838357734,-0.143239259719848,"Non-significant",0.903960008433145,"TPST1","Protein-tyrosine sulfotransferase 1","TPST1_HUMAN"
0.0662715435027987,10.0855301618576,2.27937742751621,0.0544726644272124,0.11479630347447,-6.40514782053618,"F185A_HUMAN",16,2.17699165447023,0.0607368683843794,0.124859120869231,0.65534973144531,"Non-significant",0.903579727253408,"FAM185A","Protein FAM185A","F185A_HUMAN"
0.166992664337176,10.6550860404968,2.41143062903858,0.0446041994977259,0.0984177651585691,-6.20320153042637,"S22A3_HUMAN",7,2.17498384967716,0.0609281655461331,0.125220652290102,0.259844541549681,"Non-significant",0.902324038250518,"SLC22A3","Solute carrier family 22 member 3","S22A3_HUMAN"
0.232525825500481,10.0872650146484,2.28359359999096,0.0541258477316891,0.114101618211204,-6.39872824832305,"SPP24_HUMAN",6,2.17382124269349,0.0610392061670707,0.12541709770565,0.221691012382508,"Non-significant",0.90164325351287,"SPP2","Secreted phosphoprotein 24","SPP24_HUMAN"
-0.0571320056915763,16.0059226751328,-2.4740275993881,0.0405803272706092,0.0910840319429385,-6.10695429776077,"RAN_HUMAN",15,-2.17183511935448,0.0612293620774318,0.125775960480071,0.353689670562743,"Non-significant",0.900402357527539,"RAN","GTP-binding nuclear protein Ran","RAN_HUMAN"
-0.0888006687164484,10.0363546609879,-2.56016009860816,0.0356412494352564,0.0824146759525991,-5.97414379606103,"ILRUN_HUMAN",11,-2.17163466589082,0.0612485863193242,0.125783606528726,0.52523684501648,"Non-significant",0.900375957126397,"ILRUN","Protein ILRUN","ILRUN_HUMAN"
-0.094112634658801,12.1300345659256,-2.10375489048172,0.0710768287449225,0.141594489927803,-6.67036894560898,"NAA10_HUMAN",19,-2.17051819397182,0.061355768959193,0.125971839406602,-0.270704388618467,"Non-significant",0.89972652914597,"NAA10","N-alpha-acetyltransferase 10","NAA10_HUMAN"
