"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.239472150802611,8.33602774143219,4.54469062998018,0.00222804501899178,0.00612618003527595,-2.96191047097792,"GALC_HUMAN",14,4.48829022395213,0.00197111427745326,0.00539960204161235,0.203943490982075,"Non-significant",2.26763824712158,"GALC","Galactocerebrosidase","GALC_HUMAN"
0.290021657943726,9.42107689380646,4.20652967914555,0.00343398860496619,0.00880081602675164,-3.43319588598126,"SYF1_HUMAN",38,4.48788294327268,0.00197218686134901,0.00540071690617141,0.223428130149842,"Non-significant",2.26754858689393,"XAB2","Pre-mRNA-splicing factor SYF1","SYF1_HUMAN"
-0.256624937057499,13.0223072767258,-5.20175596034997,0.00100830599989927,0.0032330384370178,-2.09236841122691,"NDUA7_HUMAN",9,-4.48739201158299,0.00197348058223469,0.00540243638470049,0.379647016525249,"Non-significant",2.26741033836165,"NDUFA7","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7","NDUA7_HUMAN"
0.465612173080444,8.74394905567169,4.44256555198328,0.00253445914144386,0.00682118189078446,-3.10255188725609,"KRR1_HUMAN",11,4.482505296161,0.00198640843694618,0.00543551131179883,-0.243070483207703,"Non-significant",2.26475959611348,"KRR1","KRR1 small subunit processome component homolog","KRR1_HUMAN"
0.343707799911501,9.4469381570816,4.23446971427677,0.00331127987000032,0.00852943646513734,-3.39365412214242,"CYTSB_HUMAN",37,4.48231923996503,0.00198690245881135,0.00543551131179883,-0.772509813308718,"Up in C",2.26475959611348,"SPECC1","Cytospin-B","CYTSB_HUMAN"
0.457594156265298,12.9547072649002,5.81280195679053,0.000508855073680862,0.00187845771967539,-1.33765797248026,"LRRC3_HUMAN",3,4.48097571423482,0.00199047377808749,0.00544344598429454,1.36234283447267,"Up in BD",2.26412608225772,"LRRC3","Leucine-rich repeat-containing protein 3","LRRC3_HUMAN"
0.152384757995598,13.3520555496216,4.94041767652017,0.00137194248150304,0.00414906496269685,-2.43089746097931,"TOLIP_HUMAN",14,4.47896388126533,0.00199583457130025,0.0054562674230223,-0.508604049682651,"Up in C",2.2631043521535,"TOLLIP","Toll-interacting protein","TOLIP_HUMAN"
-0.443541288375876,13.3609482049942,-5.41606338160546,0.00078881755153718,0.00266686067215528,-1.82187999556933,"NEDD8_HUMAN",4,-4.47481225342259,0.00200694659766719,0.00548339836616542,-0.418009996414195,"Non-significant",2.26095020169216,"NEDD8","NEDD8","NEDD8_HUMAN"
-0.311313629150376,12.93834400177,-6.59565768369593,0.000226838547474799,0.000985842514306653,-0.441852348926391,"GLRX5_HUMAN",5,-4.474751269827,0.00200711032135954,0.00548339836616542,-0.0931770801544261,"Non-significant",2.26095020169216,"GLRX5","Glutaredoxin-related protein 5, mitochondrial","GLRX5_HUMAN"
-0.126310110092147,13.4022806882858,-4.37174942241785,0.00277385844269799,0.0073648846217446,-3.20093778241204,"STRAP_HUMAN",19,-4.47186856130345,0.00201486609563289,0.00550273426454569,-0.375644445419315,"Non-significant",2.25942145942726,"STRAP","Serine-threonine kinase receptor-associated protein","STRAP_HUMAN"
-0.405559539794975,11.5940294265747,-5.00531480750818,0.00126979824922722,0.00388358198048613,-2.34593395806079,"ERG24_HUMAN",6,-4.47125268365105,0.00201652728363784,0.00550541802807452,0.1668894290924,"Non-significant",2.2592096993274,"TM7SF2","Delta(14)-sterol reductase TM7SF2","ERG24_HUMAN"
0.418095111846924,9.41648411750793,4.66471549731803,0.00191869986353092,0.00542072795706473,-2.79850433235121,"TMM9B_HUMAN",8,4.46993884824768,0.00202007600816842,0.0055132515069891,-0.23860800266266,"Non-significant",2.25859219514887,"TMEM9B","Transmembrane protein 9B","TMM9B_HUMAN"
0.466135025024414,8.73751950263977,6.61158640341691,0.000223304385131031,0.000972123448150652,-0.424404836640198,"C42S2_HUMAN",1,4.46894794993698,0.00202275693735581,0.00551825444226402,-0.259873867034925,"Non-significant",2.25819827842668,"CDC42SE2","CDC42 small effector protein 2","C42S2_HUMAN"
0.128699779510498,14.3795473575592,3.92299561492042,0.00500062544945574,0.0120543894524313,-3.84041395189089,"UBP14_HUMAN",30,4.46875874347686,0.00202326928342808,0.00551825444226402,0.172247171401978,"Non-significant",2.25819827842668,"USP14","Ubiquitin carboxyl-terminal hydrolase 14","UBP14_HUMAN"
0.588229417800904,8.01911818981171,4.34428376418369,0.00287325730265197,0.00759400969176486,-3.2392851299729,"RABL6_HUMAN",13,4.46789960742575,0.00202559747774284,0.00552160281503016,0.438308954238892,"Non-significant",2.25793483664,"RABL6","Rab-like protein 6","RABL6_HUMAN"
0.318659067153934,8.86313450336456,4.28616701025163,0.00309662838872678,0.00806873562817247,-3.32077358420441,"PMGT1_HUMAN",21,4.46780354811372,0.00202585797144994,0.00552160281503016,0.0482490062713747,"Non-significant",2.25793483664,"POMGNT1","Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1","PMGT1_HUMAN"
0.338538169860842,9.74365973472595,4.88973411998247,0.00145800435822716,0.00435095526394084,-2.49766703873939,"UBTD2_HUMAN",8,4.46448865040508,0.002034869564423,0.00554430209728952,-0.0217124223709106,"Non-significant",2.25615311396418,"UBTD2","Ubiquitin domain-containing protein 2","UBTD2_HUMAN"
-0.50706458091736,9.62202155590057,-4.47325839740973,0.00243778931435786,0.00659560603424465,-3.06012868112123,"FUCM_HUMAN",9,-4.46268293479331,0.00203979667100679,0.00555586109048308,-0.453479766845692,"Non-significant",2.25524862117611,"FUOM","Fucose mutarotase","FUCM_HUMAN"
-0.178174018859849,13.7436923980713,-6.06898565832665,0.000387504992373555,0.00151382547333607,-1.03603500144653,"NDUC2_HUMAN",10,-4.46121666174561,0.00204380706762309,0.00556447721839918,-0.279957771301277,"Non-significant",2.25457563129861,"NDUFC2","NADH dehydrogenase [ubiquinone] 1 subunit C2","NDUC2_HUMAN"
-0.252275705337555,11.5451570749283,-5.19786154549755,0.00101287302421837,0.00324175864097537,-2.09734274707735,"TMM70_HUMAN",9,-4.461025114214,0.0020443315982312,0.00556447721839918,-0.114488363265998,"Non-significant",2.25457563129861,"TMEM70","Transmembrane protein 70, mitochondrial","TMM70_HUMAN"
0.179680347442629,15.7402505874634,4.59147625544723,0.00210140678937236,0.00583732101642155,-2.8979719925112,"GBB2_HUMAN",15,4.45816293364571,0.00205218672263249,0.00558398493207244,-0.0601811408996547,"Non-significant",2.25305576229153,"GNB2","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2","GBB2_HUMAN"
0.109566688537599,9.46138501167298,3.53873834160178,0.00848062128100243,0.0188577037747475,-4.4085017426104,"GEMI5_HUMAN",54,4.45540020983365,0.00205979987966007,0.00560102383744791,-0.158622026443453,"Non-significant",2.25173257900952,"GEMIN5","Gem-associated protein 5","GEMI5_HUMAN"
-0.40021765232086,7.71595710515976,-4.20176911746128,0.00345538528508975,0.00884726923421214,-3.43994387866891,"MDN1_HUMAN",81,-4.45538954647447,0.00205982932350808,0.00560102383744791,0.3739984035492,"Non-significant",2.25173257900952,"MDN1","Midasin","MDN1_HUMAN"
-0.348884344100945,13.6400464773178,-4.2814920770754,0.00311540183745416,0.0081073467162691,-3.32734891322985,"KPB1_HUMAN",20,-4.45171435256113,0.00207000451124591,0.00562680623257932,0.85332429409027,"Up in BD",2.24973804016332,"PHKA1","Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform","KPB1_HUMAN"
0.716669678688052,7.47416538000107,4.61656547355936,0.00203675736588345,0.00569085718552971,-2.86381214731148,"TSN15_HUMAN",4,4.45128132428695,0.00207120697576399,0.00562818935075318,0.694951772689825,"Up in BD",2.24963129990042,"TSPAN15","Tetraspanin-15","TSN15_HUMAN"
0.406092166900637,9.97586536407471,4.33049687766183,0.00292461095502311,0.00769964091143981,-3.25857393777152,"WDR82_HUMAN",15,4.4451703193985,0.00208825729490617,0.00567262125573105,1.98424839973452,"Up in BD",2.24621621203499,"WDR82","WD repeat-containing protein 82","WDR82_HUMAN"
0.184046983718874,9.1886795759201,4.14857546651978,0.0037045816827634,0.00938463183700975,-3.51555507194255,"NSMA3_HUMAN",25,4.44275278047926,0.00209504434113878,0.00568915320749668,3.07058000564578,"Up in BD",2.24495237063116,"SMPD4","Sphingomyelin phosphodiesterase 4","NSMA3_HUMAN"
0.321961641311653,13.2625504732132,4.25330316652117,0.00323126197119973,0.00834451293262719,-3.36706086765163,"FBRL_HUMAN",22,4.44245530620712,0.0020958811238111,0.00568952139130254,1.84063792228697,"Up in BD",2.24492426539028,"FBL","rRNA 2'-O-methyltransferase fibrillarin","FBRL_HUMAN"
-0.504069685935974,6.66753596067429,-4.45323091264915,0.00250040105829523,0.00675263725499493,-3.08779534778281,"SKAP2_HUMAN",9,-4.44219895996694,0.0020966025051068,0.00568957616268781,0.777437925338758,"Up in BD",2.24492008458239,"SKAP2","Src kinase-associated phosphoprotein 2","SKAP2_HUMAN"
0.150967121124221,13.1142928600311,4.09035778488186,0.00399989237036141,0.0100077479781414,-3.5987471498947,"SYFA_HUMAN",25,4.44152646512439,0.00209849624286452,0.00569281127201697,2.7924020290375,"Up in BD",2.24467321367312,"FARSA","Phenylalanine--tRNA ligase alpha subunit","SYFA_HUMAN"
0.484911918640144,9.70388007164002,4.36063216684273,0.00281363292460584,0.00745828734082057,-3.21644692521741,"CDK9_HUMAN",12,4.4406985857536,0.00210083008334083,0.00569723773269636,1.81263327598572,"Up in BD",2.24433565805007,"CDK9","Cyclin-dependent kinase 9","CDK9_HUMAN"
0.262615919113173,10.6323438882828,5.93417770443743,0.000446784421923338,0.00169481477301822,-1.19369508337243,"EMC10_HUMAN",7,4.44020730144884,0.00210221637008132,0.00569909242460401,0.365219831466675,"Non-significant",2.24419429983087,"EMC10","ER membrane protein complex subunit 10","EMC10_HUMAN"
-0.629049658775328,7.86255985498428,-4.51950623019988,0.0022996516056181,0.00628685078436162,-2.99645637971311,"PPR3E_HUMAN",6,-4.43908995698327,0.00210537293504398,0.0057057434852862,0.37799882888795,"Non-significant",2.24368775693917,"PPP1R3E","Protein phosphatase 1 regulatory subunit 3E","PPR3E_HUMAN"
0.512898445129373,10.9319229125977,5.00009808750876,0.00127769194681058,0.00390478058622263,-2.35274170221153,"ORML1_HUMAN",4,4.43803605769842,0.00210835496303581,0.00571191725211105,-0.0691044330596942,"Non-significant",2.24321809276057,"ORMDL1","ORM1-like protein 1","ORML1_HUMAN"
0.657784938812236,10.0968534946442,5.04553945533298,0.0012107036630721,0.00374283776856533,-2.29357033997195,"VA0D2_HUMAN",1,4.43381178273136,0.00212035357099013,0.005741097618362,0.325700998306273,"Non-significant",2.24100506857298,"ATP6V0D2","V-type proton ATPase subunit d 2","VA0D2_HUMAN"
0.284032344818119,8.96221423149109,4.37723944090877,0.00275444322551498,0.00732532033163832,-3.19328529560406,"PMGT2_HUMAN",15,4.43369772240351,0.00212067856977488,0.005741097618362,-0.126194715499878,"Non-significant",2.24100506857298,"POMGNT2","Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2","PMGT2_HUMAN"
0.310010671615601,9.62574255466461,4.19849481957772,0.00347018599063409,0.00887770399027718,-3.44458692475639,"SUN1_HUMAN",29,4.43349773321726,0.00212124854077511,0.005741097618362,-0.226084470748875,"Non-significant",2.24100506857298,"SUN1","SUN domain-containing protein 1","SUN1_HUMAN"
0.443041563034061,8.83329689502716,5.01643372453472,0.00125315206682807,0.00384862826277175,-2.33143675322082,"EIF1A_HUMAN",5,4.43098238294259,0.00212843147814303,0.00575861721028761,-0.436447620391846,"Non-significant",2.23968178915285,"EIF1AD","Probable RNA-binding protein EIF1AD","EIF1A_HUMAN"
0.864834070205692,7.56771790981293,4.28148178230148,0.00311544331542113,0.0081073467162691,-3.32736339624576,"KRI1_HUMAN",13,4.4290519374566,0.00213396198087248,0.00577165583759976,0.190431356430054,"Non-significant",2.23869957367826,"KRI1","Protein KRI1 homolog","KRI1_HUMAN"
0.449375510215761,8.06187278032303,4.25548585597551,0.00322212531201497,0.00832804891244761,-3.36398202134402,"MCE1_HUMAN",20,4.42414793257834,0.0021480814068763,0.00580790820906174,0.0798959732055504,"Non-significant",2.23598025604987,"RNGTT","mRNA-capping enzyme","MCE1_HUMAN"
0.141197443008426,10.874985575676,4.19731155014147,0.00347555163439679,0.00888740678507251,-3.44626519465587,"STAM2_HUMAN",21,4.42387818439212,0.00214886098202054,0.00580808061562781,-0.0709033012389746,"Non-significant",2.23596736429843,"STAM2","Signal transducing adapter molecule 2","STAM2_HUMAN"
-0.233654499053953,12.3467059135437,-4.67528621556121,0.00189379806171624,0.00537281924909827,-2.78421089520833,"ANGT_HUMAN",12,-4.42306026642482,0.00215122664484179,0.00581253846028846,-0.00371503829955877,"Non-significant",2.23563416046142,"AGT","Angiotensinogen","ANGT_HUMAN"
-0.262125492095954,12.2749764919281,-5.8977594100824,0.00046447845189947,0.00174966488333904,-1.23668890586884,"CHM1B_HUMAN",7,-4.42206147090661,0.0021541192801239,0.00581841672400976,-0.178396701812776,"Non-significant",2.23519517713215,"CHMP1B","Charged multivesicular body protein 1b","CHM1B_HUMAN"
0.208184957504272,9.10961806774139,4.6523495229895,0.00194828706939124,0.00547571918290284,-2.81524540038039,"LIPG_HUMAN",13,4.42034226239999,0.00215910817739337,0.00582986163033652,-0.215057849884051,"Non-significant",2.23434175294158,"LIPG","Endothelial lipase","LIPG_HUMAN"
-0.36271262168885,10.5920363664627,-4.91117263254037,0.00142089773716696,0.0042663842166982,-2.46937992627687,"GGACT_HUMAN",7,-4.42010644803955,0.00215979345092329,0.00582986163033652,-0.0443565845489502,"Non-significant",2.23434175294158,"GGACT","Gamma-glutamylaminecyclotransferase","GGACT_HUMAN"
0.203454494476301,11.598926782608,4.40900146947514,0.0026449884524929,0.00707597636120257,-3.14909529682817,"IMPA3_HUMAN",16,4.41960426030661,0.00216125358605338,0.00583186285242339,0.12271988391876,"Non-significant",2.23419269784785,"BPNT2","Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase","IMPA3_HUMAN"
0.122754335403448,12.2779878377914,3.95425398499651,0.00479484862173076,0.0116413529972242,-3.79499932406754,"AGK_HUMAN",26,4.41889777408825,0.00216330953655698,0.00583546994003436,0.00182247161865057,"Non-significant",2.23392416375819,"AGK","Acylglycerol kinase, mitochondrial","AGK_HUMAN"
-0.197211027145388,9.44276559352875,-3.95016614371247,0.00482123071229188,0.0116949076231798,-3.80093128853899,"MYOME_HUMAN",70,-4.41737996886478,0.00216773366899553,0.00584546061489854,-0.496350049972536,"Non-significant",2.23318126129821,"PDE4DIP","Myomegalin","MYOME_HUMAN"
0.485037088394165,8.69076955318451,4.26679291738923,0.00317524240909152,0.00823358347478637,-3.34804309030266,"WAC_HUMAN",17,4.41678985448808,0.00216945638829467,0.00584730063098866,0.0241429805755509,"Non-significant",2.23304457693011,"WAC","WW domain-containing adapter protein with coiled-coil","WAC_HUMAN"
0.420557737350464,9.1086972951889,4.31544613338754,0.00298181706725419,0.00782739038618587,-3.27966117541573,"IMP4_HUMAN",14,4.41665259274121,0.00216985730834445,0.00584730063098866,0.0416581630706254,"Non-significant",2.23304457693011,"IMP4","U3 small nucleolar ribonucleoprotein protein IMP4","IMP4_HUMAN"
-0.164270639419573,13.5756353139877,-4.01233660895578,0.00443641177365032,0.010928064702914,-3.71094945584514,"SNTB1_HUMAN",30,-4.414524416859,0.00217608363888686,0.00586213235256573,0.291603565216075,"Non-significant",2.23194438048304,"SNTB1","Beta-1-syntrophin","SNTB1_HUMAN"
-0.61653017997741,8.85145032405853,-4.4996535277977,0.00235787266894733,0.00642006001202639,-3.02375186991124,"GON7_HUMAN",6,-4.41205934471503,0.00218331977520543,0.00587967363292959,0.158662676811218,"Non-significant",2.23064677993602,"GON7","EKC/KEOPS complex subunit GON7","GON7_HUMAN"
0.350517988204956,8.76124942302704,4.41424093674011,0.00262739323889364,0.00703354296944342,-3.14181929486138,"EPN2_HUMAN",12,4.41094510619414,0.00218659911993323,0.0058865511808687,0.250190615653993,"Non-significant",2.23013907563725,"EPN2","Epsin-2","EPN2_HUMAN"
0.223913192749023,10.1503043174744,4.48179191804127,0.00241163320137518,0.00653355318729822,-3.04835734556955,"PDCL3_HUMAN",14,4.40217424424398,0.00221259960960353,0.00595446458114005,-0.00199246406554643,"Non-significant",2.22515728370437,"PDCL3","Phosducin-like protein 3","PDCL3_HUMAN"
-0.24755692481995,12.6974593400955,-5.53843879307494,0.000687543153901199,0.00238508984641057,-1.67025685261925,"PEF1_HUMAN",8,-4.4019416292805,0.0022132937116981,0.00595446458114005,-0.136915206909174,"Non-significant",2.22515728370437,"PEF1","Peflin","PEF1_HUMAN"
0.313210964202884,9.03418755531311,4.44965832235135,0.00251175354029268,0.00677529220940932,-3.0927365834405,"HSF1_HUMAN",12,4.40107069482611,0.00221589459318079,0.00595948582335728,-0.652384757995625,"Up in C",2.22479120900332,"HSF1","Heat shock factor protein 1","HSF1_HUMAN"
-0.157012224197425,12.045454621315,-3.96644039121947,0.00471712296419267,0.0114939146340719,-3.7773282019538,"BCAP_HUMAN",31,-4.39819665455776,0.0022245008429051,0.00598064938347647,0.490892410278324,"Non-significant",2.22325165742484,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
0.287757158279417,9.65530145168304,4.68983549308507,0.00186010112937543,0.00529017194663591,-2.76456370787974,"SMYD5_HUMAN",10,4.39758994674566,0.00222632223138127,0.00598356362551429,0.100862979888875,"Non-significant",2.22304008659105,"SMYD5","Histone-lysine N-trimethyltransferase SMYD5","SMYD5_HUMAN"
-0.409730672836305,8.54511272907257,-4.70833706008464,0.00181819614576181,0.00520382487714686,-2.73962281558232,"ASB9_HUMAN",7,-4.3941796674311,0.00223659022675877,0.00600494544787866,-0.126471042633051,"Non-significant",2.22149093360544,"ASB9","Ankyrin repeat and SOCS box protein 9","ASB9_HUMAN"
0.239071607589725,14.9331356287003,6.44168072182365,0.000264407212743152,0.00111565269069055,-0.612065316653964,"NPC2_HUMAN",7,4.3939974670056,0.00223714025201577,0.00600494544787866,0.24072337150575,"Non-significant",2.22149093360544,"NPC2","NPC intracellular cholesterol transporter 2","NPC2_HUMAN"
0.172875642776479,14.0388489961624,5.46875224015635,0.000743321679866227,0.00254485743056311,-1.75634805589997,"BASI_HUMAN",11,4.39387820554489,0.0022375003567852,0.00600494544787866,0.0866017341614,"Non-significant",2.22149093360544,"BSG","Basigin","BASI_HUMAN"
0.256130933761595,9.86646091938019,4.11236449713937,0.0038853612830135,0.00977544851174311,-3.56724622742413,"CTR9_HUMAN",33,4.39372590704265,0.00223796030656385,0.00600494544787866,0.371677160263074,"Non-significant",2.22149093360544,"CTR9","RNA polymerase-associated protein CTR9 homolog","CTR9_HUMAN"
-0.216319084167505,13.8550374507904,-4.15146015167517,0.00369057823412921,0.00935691447727389,-3.51144481453882,"ASAH1_HUMAN",24,-4.39371998613575,0.00223797819008936,0.00600494544787866,0.481239318847676,"Non-significant",2.22149093360544,"ASAH1","Acid ceramidase","ASAH1_HUMAN"
0.698154211044312,7.16477346420288,4.25531635800382,0.00322283381625406,0.00832804891244761,-3.36422108734947,"PKHM1_HUMAN",13,4.39116198852831,0.00224571884377004,0.00602259320988593,0.0690069198608487,"Non-significant",2.22021646983093,"PLEKHM1","Pleckstrin homology domain-containing family M member 1","PKHM1_HUMAN"
-0.210282564163201,13.8061841726303,-6.46313627838575,0.00025877937795468,0.00109704068585385,-0.588177206363141,"SRP09_HUMAN",8,-4.39105612562311,0.00224603981428578,0.00602259320988593,0.156676054000849,"Non-significant",2.22021646983093,"SRP9","Signal recognition particle 9 kDa protein","SRP09_HUMAN"
0.2696852684021,9.09628844261169,4.51964977377543,0.00229923640774669,0.00628685078436162,-2.99625922428677,"WAC2A_HUMAN",12,4.38975098707473,0.00225000099963447,0.0060312217083033,0.174713850021375,"Non-significant",2.21959470652773,"WASHC2A","WASH complex subunit 2A","WAC2A_HUMAN"
0.282062053680427,10.2124614715576,4.37054509177681,0.00277813744160134,0.00737142158311095,-3.20261705148346,"EXOS7_HUMAN",14,4.38805931816257,0.00225514657267029,0.00604301825979087,0.0806455612182493,"Non-significant",2.21874609347049,"EXOSC7","Exosome complex component RRP42","EXOS7_HUMAN"
0.409167647361759,8.31666380167008,4.22645599247739,0.00334597968188045,0.0085970236252931,-3.40498447595495,"CT2NL_HUMAN",19,4.38683006591454,0.00225889358562874,0.0060510605988087,0.169440269470201,"Non-significant",2.21816849777052,"CTTNBP2NL","CTTNBP2 N-terminal-like protein","CT2NL_HUMAN"
0.397870063781765,9.99342584609987,4.15130418309571,0.00369133389718434,0.00935691447727389,-3.51166701824895,"TENS2_HUMAN",51,4.3864407070144,0.00226008183433143,0.00605224554579712,0.0678057670593244,"Non-significant",2.21808346051972,"TNS2","Tensin-2","TENS2_HUMAN"
0.302205085754396,9.31706070899964,4.44940743020191,0.00251255290339076,0.00677529220940932,-3.09308365887565,"RPR1A_HUMAN",12,4.38549514684443,0.00226297031624996,0.00605798124251145,0.123057603836049,"Non-significant",2.21767207571864,"RPRD1A","Regulation of nuclear pre-mRNA domain-containing protein 1A","RPR1A_HUMAN"
0.0943293571472541,14.0786762237549,3.27305232834594,0.0123683629609352,0.0259857320209809,-4.81069271379018,"CAND1_HUMAN",65,4.38364194827294,0.00226864301762675,0.00607116406498136,0.118535041809075,"Non-significant",2.21672803074864,"CAND1","Cullin-associated NEDD8-dissociated protein 1","CAND1_HUMAN"
-0.206939697265627,12.1292953491211,-4.13438717600769,0.00377430288316805,0.00954337600312419,-3.53578773716943,"L2HDH_HUMAN",24,-4.38238991433276,0.00227248423313978,0.00607943853204621,0.0881209373474245,"Non-significant",2.21613652824269,"L2HGDH","L-2-hydroxyglutarate dehydrogenase, mitochondrial","L2HDH_HUMAN"
-0.365004777908325,9.49832093715668,-4.84513571435734,0.00153865548104375,0.00454483093308664,-2.5567213585796,"MOT4_HUMAN",7,-4.38205684073389,0.00227350727975236,0.00608017075409052,-0.19086813926695,"Non-significant",2.21608422393155,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN"
-0.349481105804424,11.2307250499725,-4.43835230954675,0.00254805275866882,0.00685280082328102,-3.10838571645026,"GRB7_HUMAN",11,-4.38168445699489,0.00227465165817749,0.00608122687131867,1.2348184585571,"Up in BD",2.21600879413315,"GRB7","Growth factor receptor-bound protein 7","GRB7_HUMAN"
0.227697610855071,12.2723213434219,4.80465378893123,0.00161611858678924,0.00473742276488723,-2.61056929392749,"INPP_HUMAN",11,4.38059013249088,0.00227801824887846,0.00608822136739124,0.304322957992555,"Non-significant",2.21550956502712,"INPP1","Inositol polyphosphate 1-phosphatase","INPP_HUMAN"
0.246624946594242,9.19844579696655,4.07493486989101,0.00408234081294148,0.0101763789112772,-3.62086258285575,"THOC2_HUMAN",37,4.37871168588131,0.00228380968304358,0.0061016897491655,-0.203206300735475,"Non-significant",2.21454987857675,"THOC2","THO complex subunit 2","THOC2_HUMAN"
-0.125127077102649,12.9280403852463,-4.08494937127151,0.00402859730647555,0.0100671507683223,-3.6064988296575,"DNJB1_HUMAN",22,-4.37617471305661,0.00229165668993903,0.00612063936213471,-0.260308027267454,"Non-significant",2.21320320907278,"DNAJB1","DnaJ homolog subfamily B member 1","DNJB1_HUMAN"
-0.165557146072402,10.9172700643539,-4.13625717073002,0.00376503272252079,0.0095254019747361,-3.53311954401848,"PPOX_HUMAN",22,-4.37512030446472,0.00229492660555905,0.00612735586624091,-0.458854436874374,"Non-significant",2.21272689586249,"PPOX","Protoporphyrinogen oxidase","PPOX_HUMAN"
0.45358097553253,8.04554051160813,4.70535552384115,0.0018248786303505,0.00521323662037248,-2.74363876577452,"PEX10_HUMAN",6,4.37447019681956,0.00229694522194604,0.00613072813515467,-0.310114026069646,"Non-significant",2.21248794207208,"PEX10","Peroxisome biogenesis factor 10","PEX10_HUMAN"
-0.17384481430055,12.7170541286469,-3.98103962046089,0.00462579935403097,0.0113087484057268,-3.75618376004667,"HACL2_HUMAN",32,-4.37267870806128,0.00230251781917502,0.00614358092232362,-0.0660667419433505,"Non-significant",2.21157841689089,"ILVBL","2-hydroxyacyl-CoA lyase 2","HACL2_HUMAN"
-0.183864116668703,14.6271541118622,-4.17229454481307,0.00359113136651284,0.00914290552490905,-3.48179238739333,"OCAD1_HUMAN",21,-4.37191243900751,0.00230490583191795,0.00614793094023085,0.382939577102624,"Non-significant",2.21127101957911,"OCIAD1","OCIA domain-containing protein 1","OCAD1_HUMAN"
0.84152114391327,6.54054611921311,4.23703946289013,0.00330023580454753,0.00850368793842448,-3.39002270334703,"MCF2L_HUMAN",11,4.36708852983655,0.00232000073050842,0.00618616034418182,-0.0502614974975497,"Non-significant",2.2085788273508,"MCF2L","Guanine nucleotide exchange factor DBS","MCF2L_HUMAN"
0.641848802566534,9.96141803264618,4.74766087182925,0.0017325257130466,0.00501344994139091,-2.68677416727045,"CO4A_HUMAN",3,4.36634814103506,0.00232232698387684,0.00619032889197657,0.1986434459686,"Non-significant",2.20828627631493,"C4A","Complement C4-A","CO4A_HUMAN"
-0.318660020828251,10.6609646081925,-4.66919169276911,0.00190811161254164,0.00540398520913188,-2.79244980610801,"GIPC2_HUMAN",9,-4.36533243678285,0.00232552236182408,0.00619681065479166,0.127692699432375,"Non-significant",2.20783177363174,"GIPC2","PDZ domain-containing protein GIPC2","GIPC2_HUMAN"
0.601373553276066,6.55533784627915,4.18783882142383,0.00351883323311107,0.00898519087918174,-3.45970757474076,"RFC1_HUMAN",24,4.36323913315485,0.00233212283270893,0.00621235872114255,-0.407505512237574,"Non-significant",2.20674347468933,"RFC1","Replication factor C subunit 1","RFC1_HUMAN"
-0.476283431053163,6.90770000219345,-4.52874115047849,0.00227310596088835,0.00623528795356593,-2.98377825665722,"GNB5_HUMAN",7,-4.36198860853115,0.00233607556287454,0.00622084578837022,-0.345239400863624,"Non-significant",2.20615056446507,"GNB5","Guanine nucleotide-binding protein subunit beta-5","GNB5_HUMAN"
0.4758403301239,8.83926665782929,4.2186185071055,0.0033802993976014,0.00867692164256176,-3.41607418621662,"PAK4_HUMAN",16,4.35768453770849,0.00234973554402807,0.00625516870217972,0.111649274826052,"Non-significant",2.203760972871,"PAK4","Serine/threonine-protein kinase PAK 4","PAK4_HUMAN"
0.929835796356199,7.1730352640152,4.18554744425917,0.00352939050629463,0.00900266970792286,-3.46296101951492,"MORC3_HUMAN",25,4.3557066106694,0.00235604188021366,0.00626989957889592,0.221445322036743,"Non-significant",2.20273941493972,"MORC3","MORC family CW-type zinc finger protein 3","MORC3_HUMAN"
0.176376819610571,11.1072053909302,4.15106431574777,0.00369249637535425,0.00935693803548545,-3.51200875643332,"SNTB2_HUMAN",21,4.35233690746666,0.00236682784589593,0.00629653807921299,0.315367221832275,"Non-significant",2.20089816583835,"SNTB2","Beta-2-syntrophin","SNTB2_HUMAN"
-0.131201267242425,10.0159041881561,-4.17841636866462,0.00356246712789212,0.00908132525156037,-3.47309076323167,"GATA_HUMAN",20,-4.35188546316638,0.00236827690550009,0.00629832802727883,-0.310881614685048,"Non-significant",2.2007747243398,"QRSL1","Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial","GATA_HUMAN"
0.0951943397521724,13.1565396785736,3.37280584311826,0.0107225517553998,0.023046852551933,-4.65890299305788,"NSF_HUMAN",46,4.3497460075659,0.00237515724043536,0.00631270981130064,-0.505863666534424,"Up in C",2.19978417427909,"NSF","Vesicle-fusing ATPase","NSF_HUMAN"
