"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.317856788635256,8.3886935710907,-2.22313205625864,0.0591208299056269,0.100863417547152,-6.36478091561686,"DBND1_HUMAN",4,-2.11935711992178,0.0660587300846182,0.110904311174548,0.134577751159668,"Non-significant",0.955051571227529,"DBNDD1","Dysbindin domain-containing protein 1","DBND1_HUMAN"
-0.132492065429686,9.37507510185242,-2.03757016591889,0.0783494394869743,0.127043835331197,-6.64355226518634,"PCID2_HUMAN",20,-2.11915125337912,0.0660800970443791,0.110917233640482,0.121212244033801,"Non-significant",0.955000970591249,"PCID2","PCI domain-containing protein 2","PCID2_HUMAN"
0.423120856285092,7.06439155340195,2.02921377931697,0.0793474268878837,0.128431083536463,-6.65595549306938,"ARG28_HUMAN",17,2.11851745826427,0.0661459213008881,0.111004758104531,-0.0116574764251993,"Non-significant",0.954658405229073,"ARHGEF28","Rho guanine nucleotide exchange factor 28","ARG28_HUMAN"
-0.0760796070098895,9.51504456996918,-2.2213428781779,0.0592817114790267,0.10109537766726,-6.36749544873246,"GL8D1_HUMAN",16,-2.11799081687365,0.0662006656300624,0.111068094724617,0.378488063812253,"Non-significant",0.954410678008016,"GLT8D1","Glycosyltransferase 8 domain-containing protein 1","GL8D1_HUMAN"
-0.0915956497192205,11.7654547691345,-2.43944306711384,0.0425786247444359,0.0772577073630707,-6.03385515528607,"TM192_HUMAN",12,-2.11789106844097,0.0662110394605587,0.111068094724617,0.0298805236816495,"Non-significant",0.954410678008016,"TMEM192","Transmembrane protein 192","TM192_HUMAN"
0.180151224136383,10.1054350137711,2.11066011366571,0.070130466528451,0.116059270938579,-6.53447015568319,"NUBPL_HUMAN",12,2.11740380726664,0.0662617374420155,0.111130164862446,-0.247131824493424,"Non-significant",0.954168041372596,"NUBPL","Iron-sulfur cluster transfer protein NUBPL","NUBPL_HUMAN"
-0.432053565979003,6.27220320701599,-2.19674314603818,0.061538551904749,0.104177719623437,-6.40477168094256,"F221A_HUMAN",2,-2.11579454033952,0.0664294463866506,0.11138841247805,0.334767937660219,"Non-significant",0.953159985630765,"FAM221A","Protein FAM221A","F221A_HUMAN"
-0.205247640609743,9.33658754825592,-2.43865125828723,0.0426297141783913,0.0773300918496461,-6.03507448979959,"DERL2_HUMAN",5,-2.11473695774807,0.0665398877142591,0.111550547296177,-0.635427713394174,"Non-significant",0.952528294612535,"DERL2","Derlin-2","DERL2_HUMAN"
-0.193502902984623,11.7282526493072,-2.50628516304859,0.0384832022770892,0.0709844433680259,-5.93077369915811,"C560_HUMAN",5,-2.1120449196797,0.0668218225664521,0.111991536205826,-0.0761483907699576,"Non-significant",0.95081479802626,"SDHC","Succinate dehydrogenase cytochrome b560 subunit, mitochondrial","C560_HUMAN"
-0.165650844573976,8.09850478172302,-2.03828010030709,0.0782652229510597,0.126932644218449,-6.64249784760523,"GAN_HUMAN",18,-2.1119618391508,0.0668305420641616,0.111991536205826,-0.0913897752761876,"Non-significant",0.95081479802626,"GAN","Gigaxonin","GAN_HUMAN"
0.226814627647402,8.34530240297318,2.03703604348333,0.0784128587844934,0.127095872188849,-6.64434549178733,"I2BPL_HUMAN",16,2.11078643870288,0.0669540223152717,0.112175291568473,0.661041975021362,"Non-significant",0.950102792965699,"IRF2BPL","Probable E3 ubiquitin-protein ligase IRF2BPL","I2BPL_HUMAN"
0.255339741706849,7.32944005727768,2.04901234621124,0.0770028725253979,0.125340465387733,-6.62654524691628,"EED_HUMAN",13,2.10977728612733,0.0670602154342312,0.112312258807831,0.0522239208221427,"Non-significant",0.949572838199509,"EED","Polycomb protein EED","EED_HUMAN"
0.18000149726868,13.3050338029862,2.61421017698765,0.032701995262855,0.0621705692508917,-5.76386086553052,"RS29_HUMAN",5,2.10974650163272,0.0670634574715236,0.112312258807831,-0.0172247886657999,"Non-significant",0.949572838199509,"RPS29","Small ribosomal subunit protein uS14","RS29_HUMAN"
-0.114001512527476,10.20532143116,-2.43807079598444,0.042667206639969,0.0773635116595997,-6.03596833554496,"M1IP1_HUMAN",10,-2.10909443947331,0.0671321647080522,0.112399366867927,0.0936646461486497,"Non-significant",0.949236135088487,"MID1IP1","Mid1-interacting protein 1","M1IP1_HUMAN"
-0.0989325046539324,9.67410528659821,-2.20560165011845,0.0607161362979781,0.103194539154125,-6.39135839973703,"BIN3_HUMAN",14,-2.10898999670854,0.0671431761410949,0.112399366867927,0.179251194000249,"Non-significant",0.949236135088487,"BIN3","Bridging integrator 3","BIN3_HUMAN"
0.120804786682111,10.1257226467133,2.08530697531021,0.0728803491035336,0.119852280629524,-6.57242484691918,"RINT1_HUMAN",16,2.10774765710565,0.0672742917793247,0.112595627784126,-0.354048013687132,"Non-significant",0.948478473304338,"RINT1","RAD50-interacting protein 1","RINT1_HUMAN"
-0.325764536857601,8.17196661233902,-2.06380996798353,0.0752950905875745,0.123124620118416,-6.60451132353745,"HDAC3_HUMAN",9,-2.10638015431612,0.0674189062096357,0.112794354360083,-0.261360168457053,"Non-significant",0.94771263733515,"HDAC3","Histone deacetylase 3","HDAC3_HUMAN"
0.0970013141632045,11.0637322664261,2.09562586721227,0.0717485128346231,0.118326714052872,-6.55699142336946,"ACL6A_HUMAN",17,2.10636197720062,0.0674208304962288,0.112794354360083,-0.184257507324226,"Non-significant",0.94771263733515,"ACTL6A","Actin-like protein 6A","ACL6A_HUMAN"
-0.0903518199920761,12.3494809865952,-2.03860259655382,0.0782269959154662,0.126896010567392,-6.64201883099649,"HABP2_HUMAN",20,-2.10613400858108,0.0674449685262847,0.112797120841185,1.19611823558807,"Non-significant",0.947701985625232,"HABP2","Hyaluronan-binding protein 2","HABP2_HUMAN"
-0.434624195098877,6.45100450515747,-2.06997567270011,0.0745945562325513,0.122151408530963,-6.59531758537949,"DHX40_HUMAN",6,-2.1060837877648,0.0674502871976125,0.112797120841185,0.633836507797239,"Non-significant",0.947701985625232,"DHX40","Probable ATP-dependent RNA helicase DHX40","DHX40_HUMAN"
0.749251842498779,6.52064168453216,2.042743726805,0.0777377528598055,0.126279104445338,-6.63586592288567,"BT3A2_HUMAN",4,2.10460866401185,0.0676066940638898,0.113035383398805,0.167104959487901,"Non-significant",0.946785588291194,"BTN3A2","Butyrophilin subfamily 3 member A2","BT3A2_HUMAN"
0.204328536987306,9.58584570884705,2.07430622807959,0.074106367513607,0.12154478279691,-6.58885579610212,"TPST1_HUMAN",12,2.10210754589052,0.0678726963783415,0.113434994818708,0.00564599037170233,"Non-significant",0.945252944454482,"TPST1","Protein-tyrosine sulfotransferase 1","TPST1_HUMAN"
-0.241008281707773,12.6221563816071,-2.54634007366539,0.0362241584466759,0.0675218979178333,-5.86888216450237,"AR6P1_HUMAN",3,-2.10209847658784,0.0678736627859045,0.113434994818708,0.00890970230102539,"Non-significant",0.945252944454482,"ARL6IP1","ADP-ribosylation factor-like protein 6-interacting protein 1","AR6P1_HUMAN"
-0.266997933387757,7.13283497095108,-2.00969642909001,0.0817271090844835,0.131678666225476,-6.68486660546191,"IF122_HUMAN",21,-2.10135930601042,0.0679524725668239,0.113543320100331,-0.132492065429688,"Non-significant",0.944838410796075,"IFT122","Intraflagellar transport protein 122 homolog","IF122_HUMAN"
0.231904745101929,9.96538650989533,2.13768333247399,0.0673123512732645,0.112196470466571,-6.49388783971229,"SDCB2_HUMAN",8,2.09917862334783,0.0681854960238889,0.113909226835049,0.199711561203026,"Non-significant",0.943441095927488,"SDCBP2","Syntenin-2","SDCB2_HUMAN"
-0.240758180618267,10.0141645669937,-2.08065121244909,0.073396768306063,0.120579343598987,-6.57938162903453,"S13A5_HUMAN",10,-2.09886335784826,0.0682192491331761,0.113942154686412,-0.135469913482677,"Non-significant",0.943315572139553,"SLC13A5","Na(+)/citrate cotransporter","S13A5_HUMAN"
0.103039979934699,12.8424748182297,2.77470287522471,0.025709386101978,0.0509167583186355,-5.51515198292111,"NDUA7_HUMAN",9,2.09766981286963,0.0683471807991811,0.114107189163962,0.0700929164886528,"Non-significant",0.942686992602987,"NDUFA7","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7","NDUA7_HUMAN"
0.560232877731325,9.2005215883255,2.10088997870594,0.0711778151805722,0.117481039946128,-6.54911051294843,"RL37_HUMAN",2,2.09766698291678,0.0683474844093561,0.114107189163962,-0.320745944976805,"Non-significant",0.942686992602987,"RPL37","Large ribosomal subunit protein eL37","RL37_HUMAN"
-0.0982935428619456,9.96501505374909,-2.25392356781543,0.0564195343667691,0.0970918561722088,-6.31799579531951,"ZNT10_HUMAN",13,-2.09754803108213,0.0683602472918437,0.114107189163962,-0.299441099166875,"Non-significant",0.942686992602987,"SLC30A10","Calcium/manganese antiporter SLC30A10","ZNT10_HUMAN"
-0.213603258132931,8.92716109752655,-2.06345477625523,0.0753356433479699,0.123166111248323,-6.60504072429126,"XYLK_HUMAN",12,-2.09722648061655,0.0683947595417331,0.114141316108931,-0.173295021057129,"Non-significant",0.942557124116209,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN"
-0.0417928695678746,13.8319189548493,-1.49919704069152,0.174723510717519,0.247030243241322,-7.40132474045141,"MYO1C_HUMAN",65,-2.09608251623675,0.0685176799626771,0.114322939588148,0.5251142978668,"Non-significant",0.941866617050376,"MYO1C","Unconventional myosin-Ic","MYO1C_HUMAN"
0.113662481307987,9.59233748912811,2.41524362312485,0.0441685295872637,0.0795170732352025,-6.07109967777888,"THEM4_HUMAN",10,2.09358045109713,0.068787281654606,0.114749178319382,-0.127495765686024,"Non-significant",0.940250415617594,"THEM4","Acyl-coenzyme A thioesterase THEM4","THEM4_HUMAN"
0.272039651870729,8.26706159114838,2.38067569746188,0.0465448416827993,0.0828939520224394,-6.1242207956711,"MITF_HUMAN",3,2.09320518559594,0.0688278062670158,0.114793179866509,-0.228984832763669,"Non-significant",0.940083913630792,"MITF","Microphthalmia-associated transcription factor","MITF_HUMAN"
0.309531807899472,7.29563146829605,2.0162347454435,0.0809222361384076,0.130511433915134,-6.67519056616498,"DDX51_HUMAN",14,2.09176768531394,0.0689832562670227,0.115028800113157,1.04204928874969,"Non-significant",0.939193410391673,"DDX51","ATP-dependent RNA helicase DDX51","DDX51_HUMAN"
-0.122921466827389,8.5354106426239,-1.98877108873134,0.0843559834820159,0.135056126671878,-6.71577014907737,"CK5P1_HUMAN",23,-2.09020280203797,0.0691528705573867,0.115287937477427,0.460156917572023,"Non-significant",0.93821613035528,"CDK5RAP1","Mitochondrial tRNA methylthiotransferase CDK5RAP1","CK5P1_HUMAN"
0.123771190643327,11.0157308578491,2.43837825431894,0.0426473435162939,0.0773447799041594,-6.03549488780935,"PRPK_HUMAN",9,2.09000747898527,0.0691740697203857,0.115299589505179,-0.132472038269023,"Non-significant",0.938172238897436,"TP53RK","EKC/KEOPS complex subunit TP53RK","PRPK_HUMAN"
0.0695085525512233,14.1387877464294,2.03707978333609,0.0784076634184855,0.127095872188849,-6.64428053586047,"VAT1_HUMAN",20,2.08689552597473,0.0695126777251381,0.115840186293237,-0.4096503257751,"Non-significant",0.936140752717545,"VAT1","Synaptic vesicle membrane protein VAT-1 homolog","VAT1_HUMAN"
-0.190159082412718,9.38012874126434,-1.99966891803152,0.0829767351425146,0.133242277646223,-6.69968797329962,"MGRN1_HUMAN",20,-2.08621235432875,0.0695872288166033,0.115940610804501,1.10835361480713,"Non-significant",0.9357644159859,"MGRN1","E3 ubiquitin-protein ligase MGRN1","MGRN1_HUMAN"
0.213071346282955,8.41112375259399,2.02128176411559,0.0803062529920807,0.129750086972868,-6.66771513169324,"SMG5_HUMAN",15,2.08554447531933,0.0696601864195522,0.116038339685536,0.244399785995501,"Non-significant",0.935398493852211,"SMG5","Nonsense-mediated mRNA decay factor SMG5","SMG5_HUMAN"
0.099367141723631,9.91936826705932,1.9325791585513,0.0918297056210464,0.145159990533639,-6.79825062126214,"VPS52_HUMAN",30,2.08488338709966,0.0697324756155648,0.11612968155798,-0.118810415267927,"Non-significant",0.935056764849196,"VPS52","Vacuolar protein sorting-associated protein 52 homolog","VPS52_HUMAN"
0.81489944458008,6.69130504131317,2.00037478596403,0.0828881625320578,0.133136475695596,-6.6986453836883,"ANR26_HUMAN",9,2.08478129905783,0.0697436453330091,0.11612968155798,-0.362946033477774,"Non-significant",0.935056764849196,"ANKRD26","Ankyrin repeat domain-containing protein 26","ANR26_HUMAN"
0.3557231426239,9.24620354175568,2.25261662211507,0.0565316382200819,0.097264145996129,-6.31998414781576,"RASH_HUMAN",2,2.08385982873052,0.0698445447068706,0.11627382760598,0.439016342163098,"Non-significant",0.934518030804365,"HRAS","GTPase HRas","RASH_HUMAN"
-0.230813026428224,7.86949193477631,-2.05405307113985,0.0764168934814051,0.124582413845313,-6.61904447501673,"PROZ_HUMAN",11,-2.0832744141898,0.0699087204294079,0.116356791295224,-0.0362956523894997,"Non-significant",0.93420826355073,"PROZ","Vitamin K-dependent protein Z","PROZ_HUMAN"
0.146478891372666,12.8932739496231,2.15795605312159,0.0652721750317127,0.109357511502647,-6.46336115267325,"CAV1_HUMAN",11,2.08244820835056,0.0699993905156057,0.116483809401892,-0.113441944122315,"Non-significant",0.933734434947517,"CAV1","Caveolin-1","CAV1_HUMAN"
0.077423572540269,13.4547882080078,1.89373152441027,0.0973677845636881,0.152282614485306,-6.85481053465224,"SNTB1_HUMAN",30,2.08172313551915,0.0700790563635161,0.116592467363865,-0.00178050994873047,"Non-significant",0.933329506935338,"SNTB1","Beta-1-syntrophin","SNTB1_HUMAN"
0.471400499343873,6.29339039325714,2.00766859141663,0.0819783247896312,0.132030989945031,-6.6878656912505,"RPAP2_HUMAN",10,2.08132177668085,0.070123192786599,0.116641981605261,-0.0598690509796249,"Non-significant",0.933145110828913,"RPAP2","Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2","RPAP2_HUMAN"
0.126824140548706,11.6118401288986,3.22966390611833,0.0131764650737042,0.0290972098635547,-4.81358882269865,"BAP18_HUMAN",6,2.08103246131226,0.0701550248627185,0.116671012858393,-0.0422999858856752,"Non-significant",0.933037031867158,"BAP18","Chromatin complexes subunit BAP18","BAP18_HUMAN"
0.327641606330872,7.15069228410721,2.0663429148156,0.0750065223891276,0.122726945486062,-6.60073533099625,"VATE2_HUMAN",7,2.08054436271817,0.0702087600725309,0.116736450661581,0.0814232826232901,"Non-significant",0.932793515424722,"ATP6V1E2","V-type proton ATPase subunit E 2","VATE2_HUMAN"
0.207545518875135,9.83000004291535,2.37024801991324,0.0472868157828891,0.084049336968754,-6.1402248540089,"LAMA4_HUMAN",5,2.08034111558365,0.0702311475506445,0.116749750302383,0.152879476547275,"Non-significant",0.932744039604791,"LAMA4","Laminin subunit alpha-4","LAMA4_HUMAN"
-0.370517492294313,8.69053494930267,-2.16269815827621,0.0648038775454334,0.108775064626323,-6.4562107222519,"DRAM2_HUMAN",3,-2.07847256818046,0.0704372922889522,0.117068453427398,0.533236026763917,"Non-significant",0.931560119002643,"DRAM2","DNA damage-regulated autophagy modulator protein 2","DRAM2_HUMAN"
0.513209581375124,7.15714192390442,2.05173031287454,0.0766863653988594,0.124921334841667,-6.62250146054894,"CWC25_HUMAN",4,2.07819984124207,0.0704674297205573,0.117094557598321,0.024516105651875,"Non-significant",0.93146328989728,"CWC25","Pre-mRNA-splicing factor CWC25 homolog","CWC25_HUMAN"
0.38937377929688,7.36128807067871,2.10267619014821,0.0709851873523789,0.117234644855934,-6.54643521134998,"FGRL1_HUMAN",4,2.07691312749416,0.0706097862365014,0.117307085487914,-0.283119678497313,"Non-significant",0.930675755187388,"FGFRL1","Fibroblast growth factor receptor-like 1","FGRL1_HUMAN"
-0.444017529487605,6.83967167139053,-2.00080697284245,0.082833977128816,0.133092057509547,-6.69800697469763,"KPTN_HUMAN",11,-2.07619369160957,0.0706895035512865,0.117415482459599,0.493941664695741,"Non-significant",0.930274633042075,"KPTN","KICSTOR complex protein kaptin","KPTN_HUMAN"
0.170587778091431,9.25584089756012,1.99443478288857,0.0836364066926941,0.134142281855015,-6.70741546318659,"TDRKH_HUMAN",19,2.07432045126731,0.0708974797869597,0.117736829920465,0.670067787170408,"Non-significant",0.929087661802122,"TDRKH","Tudor and KH domain-containing protein","TDRKH_HUMAN"
0.0921249389648722,16.4684557914734,2.505293000251,0.038540953596926,0.0710730221557858,-5.93230573107927,"RET4_HUMAN",11,2.07389360132488,0.07094495399241,0.117791560608638,-0.0996196269989049,"Non-significant",0.928885824255158,"RBP4","Retinol-binding protein 4","RET4_HUMAN"
0.111692905426025,10.5031905174255,2.21162434062486,0.060163267583356,0.102351324917829,-6.38223247828316,"SPG21_HUMAN",12,2.06955933539787,0.0714287657839433,0.118570582154443,0.133244037628172,"Non-significant",0.926023047841519,"SPG21","Maspardin","SPG21_HUMAN"
-0.579289555549622,6.78373974561691,-2.04324622269904,0.0776785914777026,0.126208268171822,-6.6351190706901,"BCL3_HUMAN",3,-2.06883220556166,0.0715102453602197,0.11868155672997,0.210779428482056,"Non-significant",0.925616765735701,"BCL3","B-cell lymphoma 3 protein","BCL3_HUMAN"
-0.104170322418252,11.7658131122589,-2.25244004115781,0.0565468016415447,0.0972696096076943,-6.32025277643887,"NDK3_HUMAN",12,-2.06834004413379,0.0715654465140072,0.118748882007087,0.195154786109923,"Non-significant",0.925370470464684,"NME3","Nucleoside diphosphate kinase 3","NDK3_HUMAN"
0.663822412490844,6.90057301521301,2.04076623319364,0.0779710029584098,0.126581976391464,-6.63880453491196,"NEPR1_HUMAN",2,2.06806669450522,0.0715961234909845,0.118775494991995,-0.0690355300903285,"Non-significant",0.925273151000576,"CNEP1R1","Nuclear envelope phosphatase-regulatory subunit 1","NEPR1_HUMAN"
0.568093776702882,7.16871225833893,1.98879689101959,0.0843526916241852,0.135056126671878,-6.71573210392763,"MTMRB_HUMAN",10,2.06780592974925,0.0716254000362644,0.118799774303812,-0.0893464088439764,"Non-significant",0.925184384428075,"MTMR11","Myotubularin-related protein 11","MTMRB_HUMAN"
-0.0571231842041016,9.80409383773804,-1.81265293467748,0.109979935656921,0.168850936219538,-6.97151320431993,"RAF1_HUMAN",30,-2.06748784714644,0.071661127527232,0.118834741213154,-0.242773056030273,"Non-significant",0.925056575251426,"RAF1","RAF proto-oncogene serine/threonine-protein kinase","RAF1_HUMAN"
0.31418013572693,8.03878629207611,1.96939003487417,0.0868643219122998,0.138416556951375,-6.74430373617696,"URB2_HUMAN",31,2.06717498972094,0.0716962850263224,0.118868748815607,0.0795931816101252,"Non-significant",0.924932308551032,"URB2","Unhealthy ribosome biogenesis protein 2 homolog","URB2_HUMAN"
-0.0772054195404266,11.1620582342148,-2.00775880052042,0.0819671333378987,0.132030989945031,-6.6877322951029,"HAOX2_HUMAN",20,-2.06589172902994,0.0718406676368579,0.119083795139012,0.0698356628417756,"Non-significant",0.924147333064051,"HAO2","2-Hydroxyacid oxidase 2","HAOX2_HUMAN"
0.764346063137056,5.22373142838478,2.02828218858576,0.0794594541266525,0.128535488593233,-6.6573373221175,"RL40_HUMAN",1,2.06545323426447,0.0718900684745533,0.119141343056071,-0.261461257934551,"Non-significant",0.923937508496423,"UBA52","Ubiquitin-ribosomal protein eL40 fusion protein","RL40_HUMAN"
0.169798374176029,8.39160990715027,1.9529472773684,0.0890491774666793,0.141315279867912,-6.76844178258209,"TF3C4_HUMAN",30,2.06471736404583,0.071973045879732,0.119254501586307,0.28752875328064,"Non-significant",0.923525218349116,"GTF3C4","General transcription factor 3C polypeptide 4","TF3C4_HUMAN"
0.12879037857055,14.7583591938019,2.70929298876739,0.0283509992343462,0.05520518545416,-5.6165388529281,"PRAF3_HUMAN",7,2.06442760887388,0.0720057444866766,0.11928432232848,-0.212446451187137,"Non-significant",0.923416632387076,"ARL6IP5","PRA1 family protein 3","PRAF3_HUMAN"
-0.261478424072262,7.05860555171967,-2.03204151288246,0.0790083287099122,0.12793326265261,-6.65175998792513,"KTU_HUMAN",10,-2.0637395279097,0.0720834516793546,0.119388676653661,-0.224030256271361,"Non-significant",0.923036861649121,"DNAAF2","Protein kintoun","KTU_HUMAN"
-0.234531164169352,11.8127580881119,-2.51240896007441,0.0381287045811561,0.0704408718058972,-5.92131657676871,"SIM26_HUMAN",3,-2.06320166051503,0.0721442515382763,0.119464991220729,-0.510154008865358,"Non-significant",0.922759344483155,"SMIM26","Small integral membrane protein 26","SIM26_HUMAN"
0.230752587318422,6.98237532377243,2.53599681194021,0.0367941706719882,0.0683488783957216,-5.88487156410746,"FACE2_HUMAN",3,2.06189962500765,0.072291638481908,0.11968462653381,-0.198494911193844,"Non-significant",0.921961631049901,"RCE1","CAAX prenyl protease 2","FACE2_HUMAN"
0.36652374267578,7.49405515193939,1.97948559541224,0.0855487978782774,0.136669215590538,-6.72945154628474,"TRI13_HUMAN",15,2.06149765484091,0.0723371995278986,0.119735625656746,0.255347728729227,"Non-significant",0.921776612131865,"TRIM13","E3 ubiquitin-protein ligase TRIM13","TRI13_HUMAN"
0.262525320053103,8.09111964702606,1.98373754163541,0.0850005658759173,0.135980794857491,-6.7231891289989,"CNNM4_HUMAN",16,2.06126259580555,0.0723638550712247,0.119755317162537,0.10417318344115,"Non-significant",0.921705194714372,"CNNM4","Metal transporter CNNM4","CNNM4_HUMAN"
0.155127525329588,7.6050454378128,1.91653797165398,0.0940785889773041,0.14808024654934,-6.82165335656361,"SMG1_HUMAN",66,2.05983711174828,0.0725257086434204,0.119998694929183,-0.337751626968386,"Non-significant",0.920823477186846,"SMG1","Serine/threonine-protein kinase SMG1","SMG1_HUMAN"
-0.11050319671631,8.11674213409424,-1.89686591404712,0.0969092453457131,0.151682410635632,-6.85026179929322,"ALS2_HUMAN",39,-2.05843961941437,0.0726847254230745,0.120237280750831,-0.0552644729614258,"Non-significant",0.919960854179822,"ALS2","Alsin","ALS2_HUMAN"
-0.11870360374451,9.2373970746994,-1.92137894249911,0.0933943567381013,0.147117416146953,-6.81459774789366,"ANR44_HUMAN",31,-2.05624748495185,0.0729348449872358,0.120626443584678,0.503840684890751,"Non-significant",0.91855747624207,"ANKRD44","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B","ANR44_HUMAN"
0.299216628074648,7.5316361784935,2.01997743280015,0.0804650039417946,0.129980697189672,-6.669647580912,"KHDC4_HUMAN",9,2.05494379226177,0.0730839908128634,0.120848482057382,-0.0696439743041761,"Non-significant",0.917758800268686,"KHDC4","KH homology domain-containing protein 4","KHDC4_HUMAN"
-0.118932962417624,13.4169996976852,-2.16045913040694,0.0650245709331182,0.109077810326922,-6.45958731617648,"COQ9_HUMAN",12,-2.05446428087865,0.0731389226394103,0.120908948239295,-0.88380229473114,"Non-significant",0.917541556648402,"COQ9","Ubiquinone biosynthesis protein COQ9, mitochondrial","COQ9_HUMAN"
0.339426159858705,7.99899572134018,2.24192064297747,0.0574575186566861,0.098543713037487,-6.33624834007169,"RM32_HUMAN",2,2.05436447945719,0.073150360723034,0.120908948239295,0.0536365509033239,"Non-significant",0.917541556648402,"MRPL32","Large ribosomal subunit protein bL32m","RM32_HUMAN"
0.124155282974243,9.67904078960419,1.95466401043386,0.0888185899441866,0.141032101527814,-6.76592466086685,"C19L1_HUMAN",23,2.05384910772093,0.0732094543189119,0.120981978074063,-0.125952482223509,"Non-significant",0.917279318988632,"CWF19L1","CWF19-like protein 1","C19L1_HUMAN"
-0.0701618194579741,13.9229576587677,-1.79373863785194,0.113139194564973,0.172810168453673,-6.99845673139276,"PLAK_HUMAN",41,-2.05367673995073,0.0732292287096561,0.120990014610089,-0.0496809482574463,"Non-significant",0.9172504708297,"JUP","Junction plakoglobin","PLAK_HUMAN"
0.0523684024810755,15.3932732343674,2.16701990453587,0.0643800009948134,0.108130682689281,-6.44969098015619,"PSA6_HUMAN",18,2.05300213887941,0.0733066702391284,0.121093306661296,0.278758525848389,"Non-significant",0.916879861484535,"PSMA6","Proteasome subunit alpha type-6","PSA6_HUMAN"
0.200721025466917,8.51559889316559,2.0102530568685,0.0816582838417891,0.131593905678704,-6.68404321814132,"MBD2_HUMAN",13,2.05204720279448,0.0734164290895234,0.121249929906858,-0.0525739192962664,"Non-significant",0.9163185037861,"MBD2","Methyl-CpG-binding domain protein 2","MBD2_HUMAN"
-0.106333732604973,11.4170968532562,-1.95763361861874,0.088421088110764,0.140483397088455,-6.76156884790172,"GALNS_HUMAN",22,-2.0514168178122,0.0734889719612004,0.121330608367309,-0.145913839340224,"Non-significant",0.916029624787616,"GALNS","N-acetylgalactosamine-6-sulfatase","GALNS_HUMAN"
-0.144351005554206,16.8418226242066,-2.05842479450875,0.0759122353119708,0.123933979340308,-6.61253503793313,"MYL6B_HUMAN",13,-2.0513628460012,0.0734951861135473,0.121330608367309,-0.188222408294701,"Non-significant",0.916029624787616,"MYL6B","Myosin light chain 6B","MYL6B_HUMAN"
0.333402872085572,6.79123246669769,2.07993171674568,0.0734768962202207,0.120686545734994,-6.58045635145617,"MMP8_HUMAN",5,2.05098422865915,0.0735387933220017,0.121377902566054,0.398771762847911,"Non-significant",0.915860371474479,"MMP8","Neutrophil collagenase","MMP8_HUMAN"
-1.11940741539001,8.58258974552154,-1.95849959827028,0.0883054969047948,0.140327223244321,-6.76029822910356,"DSG1_HUMAN",29,-2.04933741167475,0.0737287576697617,0.121643767437141,-0.0856747627258283,"Non-significant",0.914910137756581,"DSG1","Desmoglein-1","DSG1_HUMAN"
0.0619032382964733,14.3685079813003,1.71485799336329,0.127265937504549,0.190927250304911,-7.10956626367289,"AP2B1_HUMAN",52,2.04932790568914,0.0737298555898274,0.121643767437141,-0.216556787490845,"Non-significant",0.914910137756581,"AP2B1","AP-2 complex subunit beta","AP2B1_HUMAN"
0.186541080474855,8.82297849655152,1.95102489903646,0.0893080768881869,0.141643028903586,-6.77125957378115,"QSOX2_HUMAN",24,2.04760058834818,0.0739296205105356,0.121948554751471,-0.107262849807723,"Non-significant",0.9138233422726,"QSOX2","Sulfhydryl oxidase 2","QSOX2_HUMAN"
-0.152206659317013,8.83143579959869,-2.27749151990335,0.0544358188695739,0.0944796223118123,-6.28210300452423,"LIPC_HUMAN",8,-2.04638538147886,0.0740704743043737,0.122156062704408,-0.0982722043991107,"Non-significant",0.913084973768483,"LIPC","Hepatic triacylglycerol lipase","LIPC_HUMAN"
-0.262577652931216,6.55845075845718,-2.10885337719022,0.0703229921833749,0.116283015809232,-6.53717882261429,"KLDC3_HUMAN",6,-2.04598330957286,0.0741171354892479,0.122194562931962,0.0995941162109499,"Non-significant",0.912948117671032,"KLHDC3","Kelch domain-containing protein 3","KLDC3_HUMAN"
0.184330224990845,9.3214761018753,1.92899886268435,0.0923270863575567,0.145775827730145,-6.80347967104484,"AFG2A_HUMAN",40,2.04580407122794,0.0741379456189585,0.122194562931962,-0.491377353668227,"Non-significant",0.912948117671032,"AFG2A","ATPase family gene 2 protein homolog A","AFG2A_HUMAN"
0.659934997558594,7.80903577804565,1.97293762744078,0.0863998157573539,0.137759827909244,-6.73908738763203,"TSP3_HUMAN",7,2.04578663259079,0.0741399706015954,0.122194562931962,0.0446798801422013,"Non-significant",0.912948117671032,"THBS3","Thrombospondin-3","TSP3_HUMAN"
0.180628299713134,7.81896901130676,2.08271643611126,0.0731672491281168,0.120275336188318,-6.57629621990019,"PGAP6_HUMAN",10,2.04566532693324,0.0741540581559012,0.122194562931962,-0.170533180236811,"Non-significant",0.912948117671032,"PGAP6","Post-GPI attachment to proteins factor 6","PGAP6_HUMAN"
