"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.276848713556927,9.8886444909232,-1.69323955568178,0.138061750088855,0.333129095276971,-6.7921935082813,"CYTM1_HUMAN",2,-1.54259232972157,0.166835931627392,0.369159189862192,-0.0240819851557399,"Non-significant",0.432786315764443,"CYSTM1","Cysteine-rich and transmembrane domain-containing protein 1","CYTM1_HUMAN"
0.048861026763916,14.6473246983119,1.67969851352447,0.140727708981816,0.33723113723522,-6.81046583394197,"MIC19_HUMAN",16,1.54187193343441,0.167008084749289,0.369439367408869,-0.233309745788572,"Non-significant",0.432456828068824,"CHCHD3","MICOS complex subunit MIC19","MIC19_HUMAN"
-0.0519111156463268,10.7607826505388,-1.65157013697404,0.146423536742114,0.344770916171071,-6.84823796395913,"HSC20_HUMAN",16,-1.54130174074463,0.16714445942139,0.369574886367889,-0.110877831776936,"Non-significant",0.432297547956283,"HSCB","Iron-sulfur cluster co-chaperone protein HscB","HSC20_HUMAN"
-0.0827106634775792,10.2102922712054,-1.42451233560956,0.201001621418415,0.415417003614117,-7.14261772281872,"BCAR1_HUMAN",29,-1.54123494098445,0.167160442811209,0.369574886367889,-0.30064272880554,"Non-significant",0.432297547956283,"BCAR1","Breast cancer anti-estrogen resistance protein 1","BCAR1_HUMAN"
-0.131310621897374,8.23832975115095,-1.78804789115305,0.12071076129207,0.309657640570299,-6.66276210233334,"EFMT2_HUMAN",7,-1.54094395145614,0.16723008517849,0.369628142505657,-0.0721713701883946,"Non-significant",0.432234970163993,"EEF1AKMT2","EEF1A lysine methyltransferase 2","EFMT2_HUMAN"
0.0977600415547677,10.6348198481968,1.53677169084119,0.172010136181905,0.378133363581679,-6.99958540730788,"MCUR1_HUMAN",15,1.5403622688093,0.167369378875283,0.369835277830623,-0.0750811894734671,"Non-significant",0.431991664738684,"MCUR1","Mitochondrial calcium uniporter regulator 1","MCUR1_HUMAN"
0.0697668393452915,16.3591709136963,1.47744051052888,0.186815168204156,0.395984508992855,-7.07584494659285,"1433E_HUMAN",20,1.53987370892315,0.167486455101073,0.369950649772335,0.113022486368809,"Non-significant",0.431856205557349,"YWHAE","14-3-3 protein epsilon","1433E_HUMAN"
-0.0576544602711504,11.7535957608904,-1.44277384486395,0.195999544924036,0.408932966704456,-7.11971925430431,"SEP10_HUMAN",22,-1.53957159322322,0.167558890340936,0.369950649772335,0.185351371765092,"Non-significant",0.431856205557349,"SEPTIN10","Septin-10","SEP10_HUMAN"
0.041097720464057,14.0614577702114,1.38776400624656,0.211419757730388,0.427369186403679,-7.18823271558799,"PP1A_HUMAN",23,1.53956216725049,0.167561150774298,0.369950649772335,0.0474220514297503,"Non-significant",0.431856205557349,"PPP1CA","Serine/threonine-protein phosphatase PP1-alpha catalytic subunit","PP1A_HUMAN"
-0.258731921513871,8.72123268672398,-1.55744180608009,0.167113401631579,0.372004976910462,-6.97268919167476,"S35A1_HUMAN",6,-1.53926259393943,0.167633005749673,0.369950649772335,0.0941753387451172,"Non-significant",0.431856205557349,"SLC35A1","CMP-sialic acid transporter","S35A1_HUMAN"
-0.0646754900614415,8.25292873382568,-1.49515465781544,0.182276127054883,0.390853196332801,-7.05322745965454,"ANM9_HUMAN",19,-1.53919358888452,0.167649561155149,0.369950649772335,0.234704772631328,"Non-significant",0.431856205557349,"PRMT9","Protein arginine N-methyltransferase 9","ANM9_HUMAN"
-0.535610357920326,6.78987428120204,-1.47586049460664,0.187225037274409,0.396398524583962,-7.07785589825223,"GRIN1_HUMAN",16,-1.53892969720698,0.167712886799227,0.369989767125863,0.0454909006754587,"Non-significant",0.431810287128212,"GPRIN1","G protein-regulated inducer of neurite outgrowth 1","GRIN1_HUMAN"
-0.101724068323769,8.37054538726807,-1.43354164538208,0.198514039176322,0.411954709431375,-7.1313144608428,"BRAT1_HUMAN",31,-1.5369879285847,0.168179525574154,0.370850022482832,0.425337791442884,"Non-significant",0.430801690323025,"BRAT1","BRCA1-associated ATM activator 1","BRAT1_HUMAN"
-0.399564623832701,6.07819713865008,-1.49828423200079,0.181484852274433,0.390187623570417,-7.0492180167342,"KLD10_HUMAN",7,-1.53682078626553,0.168219748272444,0.370850022482832,0.00907842318220098,"Non-significant",0.430801690323025,"KLHDC10","Kelch domain-containing protein 10","KLD10_HUMAN"
0.174239953358947,10.4238053730556,1.58935999501249,0.159807326617746,0.362909781185669,-6.93084116461842,"TLE1_HUMAN",8,1.53673686441332,0.168239947345244,0.370850022482832,-0.1032973130544,"Non-significant",0.430801690323025,"TLE1","Transducin-like enhancer protein 1","TLE1_HUMAN"
-0.0306231180826515,14.21675995418,-1.0832198698357,0.317673181216006,0.542196085903802,-7.53847732854287,"PAPS2_HUMAN",42,-1.53643814410631,0.168311864125723,0.370907785311275,-0.260187943776465,"Non-significant",0.430734050785054,"PAPSS2","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2","PAPS2_HUMAN"
-0.0476477940876716,11.4081969942365,-1.42552775562027,0.200720466199755,0.415254261316462,-7.14134842443532,"BCS1_HUMAN",22,-1.53617972506458,0.168374101156183,0.370944191360648,-0.447177052497864,"Non-significant",0.430691425175471,"BCS1L","Mitochondrial chaperone BCS1","BCS1_HUMAN"
0.0938005447387678,9.76061534881592,1.49047264916442,0.183465857808344,0.391851005595395,-7.05921822457504,"UD3A1_HUMAN",18,1.53528562995599,0.168589595893019,0.371183595593981,0.130085388819378,"Non-significant",0.430411225611689,"UGT3A1","UDP-glucuronosyltransferase 3A1","UD3A1_HUMAN"
-0.335724155108133,6.80536760602679,-1.4816339750026,0.18573134393928,0.394612234805792,-7.07050262142725,"SCAPE_HUMAN",12,-1.53509656795948,0.168635196006282,0.371183595593981,-0.079781413078309,"Non-significant",0.430411225611689,"SCAPER","S phase cyclin A-associated protein in the endoplasmic reticulum","SCAPE_HUMAN"
0.086591084798167,10.7003060749599,1.49370646472936,0.182643360983125,0.391333390054441,-7.05508143632306,"HDA10_HUMAN",18,1.5350602877234,0.16864394777862,0.371183595593981,-0.178240378697724,"Non-significant",0.430411225611689,"HDAC10","Polyamine deacetylase HDAC10","HDA10_HUMAN"
0.104383150736489,10.0655657904489,1.43020043878042,0.199431264752633,0.413435176853058,-7.13550142387078,"TRFL_HUMAN",33,1.53488542294189,0.168686135729851,0.371183595593981,-0.228317340215039,"Non-significant",0.430411225611689,"LTF","Lactotransferrin","TRFL_HUMAN"
0.0650030771891448,11.0127989905221,1.32128050413786,0.23150591907142,0.450897510164547,-7.26909544411605,"CO5_HUMAN",67,1.53478031526367,0.168711498712177,0.371183595593981,-0.237240711847942,"Non-significant",0.430411225611689,"C5","Complement C5","CO5_HUMAN"
-0.0937744776407961,14.3913924353463,-2.05513417031378,0.0825205465756923,0.25053328882738,-6.286917179477,"SURF4_HUMAN",8,-1.53457599512075,0.168760812145705,0.371191442057537,-0.000335375467924948,"Non-significant",0.43040204514184,"SURF4","Surfeit locus protein 4","SURF4_HUMAN"
-0.347805698712665,7.70750338690622,-1.56642547153806,0.165026015899346,0.369632683361225,-6.96094886075666,"MPLKI_HUMAN",3,-1.5342110505871,0.168848925785651,0.371215000166097,0.0553054809570348,"Non-significant",0.430374482998051,"MPLKIP","M-phase-specific PLK1-interacting protein","MPLKI_HUMAN"
-0.101351896921793,9.39588260650635,-1.79372147256667,0.119742257799314,0.308148475937008,-6.65493891017502,"CSN7B_HUMAN",9,-1.53415268122004,0.168863022629167,0.371215000166097,-0.0418627262115336,"Non-significant",0.430374482998051,"COPS7B","COP9 signalosome complex subunit 7b","CSN7B_HUMAN"
-0.0799539883931235,11.1618013381958,-1.70242586732238,0.136280749934539,0.3310724565775,-6.77976554237129,"GRAN_HUMAN",12,-1.53259766511375,0.16923897383645,0.371940691687149,0.491553386052486,"Non-significant",0.429526305619376,"GCA","Grancalcin","GRAN_HUMAN"
-0.249389012654623,10.1317044666835,-1.67439962472909,0.141784289882606,0.338662857847356,-6.81760066416817,"CRIP1_HUMAN",3,-1.53198856781537,0.169386442439852,0.372163984282956,0.0778997739156502,"Non-significant",0.429265657492166,"CRIP1","Cysteine-rich protein 1","CRIP1_HUMAN"
0.0644100507100305,12.6038396017892,1.75787255950526,0.125990961604113,0.317284501072555,-6.70422861132139,"HPRT_HUMAN",13,1.53111595866296,0.169597915251374,0.372527743462277,-0.0566246509551842,"Non-significant",0.42884137826091,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT_HUMAN"
-0.270632227261857,7.51087406703404,-1.56219091593905,0.166006873163295,0.370264948630903,-6.96648658004749,"MD2BP_HUMAN",5,-1.53038993214376,0.169774048889052,0.372738710461978,-0.124746561050401,"Non-significant",0.428595501619612,"MAD2L1BP","MAD2L1-binding protein","MD2BP_HUMAN"
0.232129454612733,7.11605092457363,1.52802479221053,0.174122225578718,0.38112264657666,-7.01091710896781,"TTC33_HUMAN",8,1.53034136979558,0.169785836069444,0.372738710461978,-0.238158623377499,"Non-significant",0.428595501619612,"TTC33","Tetratricopeptide repeat protein 33","TTC33_HUMAN"
0.134828011194866,9.63942296164376,1.53647418409578,0.1720815812346,0.378187960492292,-6.99997132273659,"PDLI3_HUMAN",12,1.53000232637962,0.169868150479376,0.372784464833124,0.231664101282732,"Non-significant",0.428542194434551,"PDLIM3","PDZ and LIM domain protein 3","PDLI3_HUMAN"
0.267055511474604,12.6680469512939,1.56444647996244,0.16548373627711,0.369797586381842,-6.96353771275709,"ADIRF_HUMAN",5,1.52987709340065,0.169898564327445,0.372784464833124,0.146638075510657,"Non-significant",0.428542194434551,"ADIRF","Adipogenesis regulatory factor","ADIRF_HUMAN"
0.328862269719443,6.77972943442208,1.46309555815277,0.190566755365292,0.40152133290937,-7.09406323348792,"KIF5C_HUMAN",24,1.52900952318668,0.170109397904499,0.373146162367424,0.724667986234029,"Non-significant",0.428121020534867,"KIF5C","Kinesin heavy chain isoform 5C","KIF5C_HUMAN"
-0.0967340469360405,10.4859950201852,-1.41322945400505,0.204149811680097,0.419253751448319,-7.15668981905033,"MMS19_HUMAN",36,-1.52803129204618,0.170347411446277,0.373567269317592,-0.152992645899451,"Non-significant",0.427631182167491,"MMS19","MMS19 nucleotide excision repair protein homolog","MMS19_HUMAN"
-0.124447425206503,8.41625104631696,-1.48918777728003,0.183793601778351,0.392344457992512,-7.06086066072164,"HMCES_HUMAN",16,-1.52742793557485,0.170494366287468,0.373788513390034,0.020363807678228,"Non-significant",0.427374048724905,"HMCES","Abasic site processing protein HMCES","HMCES_HUMAN"
-0.0977926254272443,8.61177921295166,-1.43840843747714,0.197184875821555,0.410456152492585,-7.12520675368148,"WDR70_HUMAN",25,-1.52706880972938,0.170581890904887,0.373791759694258,-0.0249518553415999,"Non-significant",0.427370276950658,"WDR70","WD repeat-containing protein 70","WDR70_HUMAN"
0.038516362508112,10.6379555293492,1.11018375139929,0.306727769862308,0.532133659324945,-7.50971980985906,"MYO7A_HUMAN",93,1.52704382328924,0.170587982024629,0.373791759694258,-0.148988564809134,"Non-significant",0.427370276950658,"MYO7A","Unconventional myosin-VIIa","MYO7A_HUMAN"
-0.101995150248223,10.7782463346209,-1.41464768754746,0.203751651154411,0.418966268998198,-7.15492420540315,"ZFR_HUMAN",38,-1.5268055625197,0.170646074532306,0.373818101715748,-0.0465562343596986,"Non-significant",0.42733967223242,"ZFR","Zinc finger RNA-binding protein","ZFR_HUMAN"
0.0452151298522665,17.7083832877023,1.23761229548103,0.259165285877577,0.482389820765571,-7.36757283826675,"ATPA_HUMAN",44,1.52651290344824,0.170717455180243,0.373873530724019,-0.0263900756835831,"Non-significant",0.427275280679996,"ATP5F1A","ATP synthase subunit alpha, mitochondrial","ATPA_HUMAN"
-0.471273104349775,7.70007821491786,-1.51092390768182,0.17832123372186,0.385559543416972,-7.03298385979384,"NP1L5_HUMAN",3,-1.52544531691874,0.170978075448392,0.374341513963837,1.10695600509643,"Non-significant",0.426732007548502,"NAP1L5","Nucleosome assembly protein 1-like 5","NP1L5_HUMAN"
0.0909386475880947,9.0386506489345,1.40618169807626,0.206138888185043,0.421206481675507,-7.16545000726322,"VIP2_HUMAN",35,1.52525974188024,0.171023415364055,0.374341513963837,-0.0856089591980016,"Non-significant",0.426732007548502,"PPIP5K2","Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2","VIP2_HUMAN"
0.119015057881679,12.4108420780727,1.55192938012339,0.168406419774002,0.373441805479783,-6.97987803693347,"FHR3_HUMAN",12,1.52438170788898,0.171238086992276,0.374692320883702,0.0282023747762086,"Non-significant",0.426325207445323,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN"
-0.106781284014382,7.35286113194057,-1.47503366049807,0.187439853852173,0.396580697302876,-7.07890782133754,"WDCP_HUMAN",18,-1.52422656525016,0.171276043647726,0.374692320883702,0.128244400024414,"Non-significant",0.426325207445323,"WDCP","WD repeat and coiled-coil-containing protein","WDCP_HUMAN"
0.163190046946211,9.16530363900321,1.69095577257959,0.138507967789906,0.333784868027116,-6.79527920936186,"MEGF9_HUMAN",6,1.52381199346811,0.171377509125227,0.374813236938569,-0.180240551630659,"Non-significant",0.426185079929763,"MEGF9","Multiple epidermal growth factor-like domains protein 9","MEGF9_HUMAN"
0.0493316650390909,10.1502038410732,1.28267350549333,0.24393031052228,0.465596457204841,-7.31501028774023,"HOOK1_HUMAN",38,1.52348733382527,0.171457007232398,0.37488605677275,0.211114883422852,"Non-significant",0.426100712097159,"HOOK1","Protein Hook homolog 1","HOOK1_HUMAN"
0.0385583241780623,14.7879683630807,1.18173076423847,0.279191418994675,0.504085263400711,-7.43113412127492,"TCPH_HUMAN",42,1.52308115589231,0.171556513931041,0.375002573824479,-0.290968656539942,"Non-significant",0.425965751488461,"CCT7","T-complex protein 1 subunit eta","TCPH_HUMAN"
-0.148820956548052,8.95655645642962,-1.50113556426007,0.180766688668775,0.388952774292877,-7.04556152856695,"APTX_HUMAN",13,-1.52209727388642,0.171797767443534,0.375358843190682,-0.760953187942494,"Non-significant",0.425553348004137,"APTX","Aprataxin","APTX_HUMAN"
0.0442645549774188,10.6715052468436,1.29362559331634,0.240347604851141,0.461436604261055,-7.30206589602942,"CLGN_HUMAN",30,1.5220391818659,0.171812021642863,0.375358843190682,0.00757590929664076,"Non-significant",0.425553348004137,"CLGN","Calmegin","CLGN_HUMAN"
-0.0898885726928693,9.36262226104736,-1.4042828321711,0.206677789573725,0.421749924552126,-7.1678062941224,"CHD1L_HUMAN",33,-1.52019477258324,0.172265152433217,0.376247495785496,-0.39045325915019,"Non-significant",0.42452638195002,"CHD1L","Chromodomain-helicase-DNA-binding protein 1-like","CHD1L_HUMAN"
0.244630018870035,8.20120021275112,1.46783695156276,0.189319178995708,0.399827126072665,-7.0880513643615,"TNK1_HUMAN",14,1.51972951296277,0.172379629033197,0.376396208281852,0.214357137680052,"Non-significant",0.424354760193141,"TNK1","Non-receptor tyrosine-protein kinase TNK1","TNK1_HUMAN"
0.265323678652446,7.45783982958112,1.47221658852554,0.188173446466367,0.39771798505551,-7.08248959787116,"AGAP1_HUMAN",12,1.51892684765709,0.172577287496057,0.376668624474387,-0.125887950261449,"Non-significant",0.424040553901163,"AGAP1","Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1","AGAP1_HUMAN"
-0.374463558197023,6.44076578957694,-1.49148578259635,0.183207808417873,0.391549712430934,-7.05792266337365,"CATG_HUMAN",6,-1.51884589965082,0.172597232659079,0.376668624474387,0.0445369879404707,"Non-significant",0.424040553901163,"CTSG","Cathepsin G","CATG_HUMAN"
-0.333954413731896,6.6227856363569,-1.55588556028042,0.167477498951445,0.372202801011236,-6.97471988578208,"ZFAN3_HUMAN",3,-1.51754886567073,0.172917102610889,0.377199563848843,-0.067733446757007,"Non-significant",0.423428818103719,"ZFAND3","AN1-type zinc finger protein 3","ZFAN3_HUMAN"
0.876558899879458,6.76068251473563,1.46445453581942,0.190208407316616,0.401111117802815,-7.0923411039261,"DKK1_HUMAN",4,1.51748245607846,0.172933494887564,0.377199563848843,0.0614542961120588,"Non-significant",0.423428818103719,"DKK1","Dickkopf-related protein 1","DKK1_HUMAN"
0.0831605593363349,10.2444686889649,1.3982493889868,0.208398544061059,0.424008472043989,-7.17528192312585,"F261_HUMAN",31,1.51700363610291,0.173051726938815,0.377301807714323,-0.00575383504234317,"Non-significant",0.423311114018526,"PFKFB1","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1","F261_HUMAN"
0.100618839263936,13.5193629946027,1.77008822186207,0.123826978440254,0.314273413532755,-6.68747117334264,"NDUB4_HUMAN",9,1.51691601565772,0.173073370509331,0.377301807714323,-0.169747591018682,"Non-significant",0.423311114018526,"NDUFB4","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4","NDUB4_HUMAN"
-0.112144589424135,8.08014726638794,-1.44101547931073,0.19647620757069,0.409506280048439,-7.12193061554561,"NAA16_HUMAN",23,-1.51667679650305,0.17313247384646,0.377329275527847,0.104841629664101,"Non-significant",0.423279498252587,"NAA16","N-alpha-acetyltransferase 16, NatA auxiliary subunit","NAA16_HUMAN"
0.0776258309682198,9.18940258026123,1.35287074457067,0.221758999282133,0.438759453834486,-7.2309478425426,"METH_HUMAN",56,1.51546584656488,0.173431943669984,0.377867762150599,-0.0178099473317488,"Non-significant",0.422660158406678,"MTR","Methionine synthase","METH_HUMAN"
0.134214162826526,9.93979903629848,1.7285415339314,0.131337215525735,0.323722260937183,-6.74429706384213,"CHMP3_HUMAN",7,1.51530122688968,0.173472690905963,0.377867762150599,0.126861333847033,"Non-significant",0.422660158406678,"CHMP3","Charged multivesicular body protein 3","CHMP3_HUMAN"
-0.0905452569325931,11.0371934345791,-1.46111852939783,0.19108918097117,0.402136140504936,-7.09656714510709,"ABHD6_HUMAN",19,-1.51473083910738,0.173613942955159,0.378047806971038,-0.0508863131205164,"Non-significant",0.422453276906456,"ABHD6","Monoacylglycerol lipase ABHD6","ABHD6_HUMAN"
0.359821677207951,6.41080740519932,1.48180509270187,0.18568724061667,0.394612234805792,-7.07028446574503,"TRPV4_HUMAN",7,1.51459123623743,0.173648530512825,0.378047806971038,-0.0511887470881121,"Non-significant",0.422453276906456,"TRPV4","Transient receptor potential cation channel subfamily V member 4","TRPV4_HUMAN"
0.11899264653524,9.23057801382882,1.44651607708411,0.19498859781677,0.407452351966334,-7.11500836246404,"ABLM2_HUMAN",21,1.51353777618063,0.173909735447054,0.378493488409981,0.342115481694536,"Non-significant",0.421941587688187,"ABLIM2","Actin-binding LIM protein 2","ABLM2_HUMAN"
-0.0330860614776665,13.1650902884347,-1.0899917942011,0.31489460732336,0.539724301610001,-7.53130054068848,"UFL1_HUMAN",48,-1.51338946033388,0.173946539102886,0.378493488409981,0.0958687861760463,"Non-significant",0.421941587688187,"UFL1","E3 UFM1-protein ligase 1","UFL1_HUMAN"
-0.211701790491738,9.24750818525042,-1.74955253052493,0.12748574275457,0.319941358989114,-6.71561878572969,"VMA21_HUMAN",3,-1.5130670497445,0.174026567830317,0.378530093889604,-0.446624835332234,"Non-significant",0.421899587522824,"VMA21","Vacuolar ATPase assembly integral membrane protein VMA21","VMA21_HUMAN"
-0.558546066284178,6.96491493497576,-1.48335071933023,0.185289311991676,0.394292545895742,-7.06831340779734,"PKHB2_HUMAN",3,-1.51294583250433,0.17405666506065,0.378530093889604,-0.155056118965148,"Non-significant",0.421899587522824,"PLEKHB2","Pleckstrin homology domain-containing family B member 2","PKHB2_HUMAN"
0.156598567962686,12.0309994561332,1.94721349320056,0.0962449961182407,0.271341885497392,-6.44045184432328,"UBL5_HUMAN",4,1.51262103054215,0.174137334117986,0.378604053867455,-0.0298428932825701,"Non-significant",0.421814740179828,"UBL5","Ubiquitin-like protein 5","UBL5_HUMAN"
0.065587600072238,13.8486110142299,1.64033779547158,0.148758757847486,0.347546375230206,-6.86324969454439,"DJB11_HUMAN",14,1.51222296743649,0.174236245158801,0.378713147554965,0.0444045066833336,"Non-significant",0.42168961747897,"DNAJB11","DnaJ homolog subfamily B member 11","DJB11_HUMAN"
0.0613886515299278,10.8852295194353,1.4931311304009,0.182789443961835,0.391333390054441,-7.05581773797549,"PROC_HUMAN",18,1.51187216698674,0.17432345486441,0.378713147554965,0.196880420049034,"Non-significant",0.42168961747897,"PROC","Vitamin K-dependent protein C","PROC_HUMAN"
-0.122235933939619,10.0936397824969,-1.59372351352614,0.158832132877734,0.361099446951509,-6.92509120777108,"CK068_HUMAN",10,-1.5118557649733,0.174327533413581,0.378713147554965,-0.645321130752567,"Non-significant",0.42168961747897,"C11orf68","UPF0696 protein C11orf68","CK068_HUMAN"
0.120155890782675,9.14238125937326,1.56312148743601,0.165790856942516,0.370076207216389,-6.96527020559824,"FXL15_HUMAN",11,1.51127736878261,0.17447141399857,0.378924264770984,-0.0488708019256592,"Non-significant",0.421447583379721,"FBXL15","F-box/LRR-repeat protein 15","FXL15_HUMAN"
0.0979271729787108,11.943640436445,1.52453816604104,0.174970827753876,0.381643359245955,-7.01542567023145,"ITIH3_HUMAN",14,1.51085092112353,0.174577565626736,0.378971597370457,-0.0440501769383781,"Non-significant",0.421393337703451,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","ITIH3_HUMAN"
-0.0925505956014465,13.5043179648263,-1.84137947820574,0.111900363487711,0.296138143946279,-6.58890818279952,"HM13_HUMAN",9,-1.51081455938119,0.17458661954286,0.378971597370457,-0.109307765960732,"Non-significant",0.421393337703451,"HM13","Minor histocompatibility antigen H13","HM13_HUMAN"
-0.372850775718689,6.72394473212106,-1.49353574506939,0.182686697129614,0.391333390054441,-7.05529993434255,"METL8_HUMAN",5,-1.51047015310504,0.174672396472565,0.379056385391386,0.0537236531575402,"Non-significant",0.421296183058473,"METTL8","tRNA N(3)-methylcytidine methyltransferase METTL8, mitochondrial","METL8_HUMAN"
-0.142684141794842,8.9109913962228,-1.5484107282216,0.169236645752686,0.374675619000626,-6.98446071593317,"SSU72_HUMAN",10,-1.5097549536047,0.174850645102521,0.379341747155576,0.0420833428700753,"Non-significant",0.420969359876654,"SSU72","RNA polymerase II subunit A C-terminal domain phosphatase SSU72","SSU72_HUMAN"
-0.177716255187983,8.84652246747698,-1.4397930607649,0.196808206373509,0.409987621698241,-7.12346714532041,"TAF5_HUMAN",24,-1.50914392063123,0.175003063885911,0.379525981417165,-0.134864211082457,"Non-significant",0.420758488016525,"TAF5","Transcription initiation factor TFIID subunit 5","TAF5_HUMAN"
0.0996162096659248,10.2097673416138,1.89527960316565,0.103636720247616,0.282666643785336,-6.51359367567868,"ISCA1_HUMAN",8,1.50883848725922,0.175079297991116,0.379525981417165,-0.0510686238606777,"Non-significant",0.420758488016525,"ISCA1","Iron-sulfur cluster assembly 1 homolog, mitochondrial","ISCA1_HUMAN"
-0.11126923561096,9.03979110717774,-1.45849086687186,0.191785564260561,0.403042752760993,-7.09989246032501,"PTN2_HUMAN",18,-1.50861715676962,0.175134559520919,0.379525981417165,0.122589190800975,"Non-significant",0.420758488016525,"PTPN2","Tyrosine-protein phosphatase non-receptor type 2","PTN2_HUMAN"
0.633986353874214,5.42777068274362,1.4608663427782,0.191155914952864,0.402136140504936,-7.09688641819926,"ERR1_HUMAN",5,1.50857704099955,0.175144577281746,0.379525981417165,0.0946540037790946,"Non-significant",0.420758488016525,"ESRRA","Steroid hormone receptor ERR1","ERR1_HUMAN"
0.629026412963865,6.73070907592773,1.46101682338154,0.191116091995359,0.402136140504936,-7.09669591019304,"OIT3_HUMAN",5,1.50847750580875,0.1751694355937,0.379525981417165,0.122225364049277,"Non-significant",0.420758488016525,"OIT3","Oncoprotein-induced transcript 3 protein","OIT3_HUMAN"
0.0984645684559933,11.9738938467843,2.13179125829167,0.0739822820407829,0.236428608302053,-6.17681637194501,"CSN8_HUMAN",7,1.50699694556483,0.17553957682578,0.380226408532937,0.0530366897582972,"Non-significant",0.419957722605164,"COPS8","COP9 signalosome complex subunit 8","CSN8_HUMAN"
-0.355604489644365,7.68095684051514,-1.4447429270766,0.195467011983289,0.408136730631088,-7.11724125872449,"SUGP2_HUMAN",18,-1.50658557982917,0.175642545171385,0.380318830743936,-0.213019410769143,"Non-significant",0.419852170813195,"SUGP2","SURP and G-patch domain-containing protein 2","SUGP2_HUMAN"
0.134702444076535,10.3669816425868,1.97387429706801,0.0926560041585302,0.265416107655702,-6.40270460367424,"ARCH_HUMAN",5,1.50633167810674,0.175706126426542,0.380318830743936,-0.177966475486754,"Non-significant",0.419852170813195,"ZBTB8OS","Protein archease","ARCH_HUMAN"
-0.0518918832143012,12.945075580052,-1.37606869875421,0.214836023653355,0.431392050234589,-7.20261586908408,"PGES2_HUMAN",24,-1.50626486402141,0.175722861284079,0.380318830743936,0.0101223786672087,"Non-significant",0.419852170813195,"PTGES2","Prostaglandin E synthase 2","PGES2_HUMAN"
0.0830185413360613,9.79328387124198,1.35008191162325,0.222604544488231,0.439895638483966,-7.2343359264139,"RGPA2_HUMAN",69,1.50600538561885,0.175787866367829,0.380358066055617,0.0747052033742275,"Non-significant",0.41980736945418,"RALGAPA2","Ral GTPase-activating protein subunit alpha-2","RGPA2_HUMAN"
0.224146684010829,7.51089354923793,1.62680240139242,0.151619739366075,0.351196849904749,-6.88128353985907,"AR6P6_HUMAN",4,1.50409762710944,0.176266475820568,0.381224594282166,0.0997927188873664,"Non-significant",0.418819089102751,"ARL6IP6","ADP-ribosylation factor-like protein 6-interacting protein 6","AR6P6_HUMAN"
-0.212018171946207,7.66720935276577,-1.43676010615142,0.19763413958558,0.411020670702991,-7.12727656014415,"PHF14_HUMAN",24,-1.50403458504592,0.176282311775534,0.381224594282166,0.128765265146892,"Non-significant",0.418819089102751,"PHF14","PHD finger protein 14","PHF14_HUMAN"
-0.129762649536131,10.3780508041382,-1.41387027495173,0.203969817905974,0.419202406912127,-7.15589215146091,"NLRX1_HUMAN",34,-1.50265181082226,0.176629986376068,0.381874689436561,-0.202954371770224,"Non-significant",0.41807912560759,"NLRX1","NLR family member X1","NLRX1_HUMAN"
-0.140580336252855,11.2257033756801,-1.67722568020277,0.141219844622214,0.337887630607727,-6.81379654157569,"RT16_HUMAN",7,-1.50202442782709,0.176787936953589,0.38211436346335,0.064020633697508,"Non-significant",0.417806637120197,"MRPS16","Small ribosomal subunit protein bS16m","RT16_HUMAN"
0.275510787963871,7.8587453024728,1.45336529291454,0.193150628550335,0.404967493554888,-7.10637022851569,"I13R1_HUMAN",12,1.50112694281002,0.17701411244411,0.382501333787351,0.111200928688048,"Non-significant",0.41736704611696,"IL13RA1","Interleukin-13 receptor subunit alpha-1","I13R1_HUMAN"
0.339043656984966,6.8183787890843,1.46439626858834,0.190223759096035,0.401111117802815,-7.09241495795599,"S12A6_HUMAN",8,1.50086443974734,0.177080315739786,0.382542513821252,-0.00906999905904016,"Non-significant",0.417320292557512,"SLC12A6","Solute carrier family 12 member 6","S12A6_HUMAN"
-0.0748576323191301,9.62898635864258,-1.79721817274638,0.119149125648335,0.307559202565405,-6.65011327912038,"GFOD2_HUMAN",11,-1.50028779031039,0.177225825984042,0.382692320631064,-0.11806376775105,"Non-significant",0.417150252541677,"GFOD2","Glucose-fructose oxidoreductase domain-containing protein 2","GFOD2_HUMAN"
0.0647307236989345,9.7497707094465,1.41325625252164,0.204142281633507,0.419253751448319,-7.15665646516272,"TFR2_HUMAN",22,1.49998216228555,0.177302991530954,0.382692320631064,0.0835749308268099,"Non-significant",0.417150252541677,"TFR2","Transferrin receptor protein 2","TFR2_HUMAN"
