"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBVHDV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.28749644756317,8.69458895921707,-2.16034520867818,0.0642590258113293,0.114776506103005,-5.96137293516993,"RL37_HUMAN",2,-2.22756030223239,0.0553354730480451,0.101514986334416,-0.00142896175384699,"Non-significant",0.99346983950541,"RPL37","Large ribosomal subunit protein eL37","RL37_HUMAN"
-0.098558425903299,14.1803345680237,-2.41184130188403,0.0437106016808792,0.0842337815475321,-5.5759305855254,"SCO1_HUMAN",13,-2.22694158413405,0.0553896943698968,0.101591524744787,-0.570188522338899,"Non-significant",0.993142521482225,"SCO1","Protein SCO1 homolog, mitochondrial","SCO1_HUMAN"
-0.338054418563843,7.76169419288635,-2.17117541871167,0.0632017708429746,0.113361463615285,-5.94495561597691,"DHR13_HUMAN",11,-2.22604990017562,0.0554679292716334,0.101712062542997,-0.405443429946901,"Non-significant",0.992627538864791,"DHRS13","Dehydrogenase/reductase SDR family member 13","DHR13_HUMAN"
-0.0886240005493235,12.2250583171845,-2.27303883544227,0.0540670330010905,0.0997685857425761,-5.78965564797426,"SYAP1_HUMAN",16,-2.225803567007,0.0554895613580092,0.101728776259089,-0.0588600635528493,"Non-significant",0.992556179793233,"SYAP1","Synapse-associated protein 1","SYAP1_HUMAN"
0.1048424243927,9.70642936229706,2.06437981699316,0.0744240100535537,0.129184948676897,-6.10592353475454,"PWP2_HUMAN",28,2.22525164583373,0.0555380592980871,0.1017947243833,0.326149344444276,"Non-significant",0.992274729175993,"PWP2","Periodic tryptophan protein 2 homolog","PWP2_HUMAN"
0.363729596138001,6.89147704839707,2.14182006954433,0.0661082284161176,0.117382908529121,-5.9894085787955,"PITM2_HUMAN",17,2.22443474684195,0.0556099179048102,0.101893160394317,0.756276965141293,"Non-significant",0.991854967148614,"PITPNM2","Membrane-associated phosphatidylinositol transfer protein 2","PITM2_HUMAN"
0.513310074806214,7.08437794446945,2.21954327737142,0.0586870000815435,0.106747817740086,-5.87140540862785,"RBMS2_HUMAN",4,2.22435610930581,0.0556168401020293,0.101893160394317,0.642823457717895,"Non-significant",0.991854967148614,"RBMS2","RNA-binding motif, single-stranded-interacting protein 2","RBMS2_HUMAN"
0.0547766685485769,12.4131486415863,1.70798208000895,0.12770536779984,0.200824598318364,-6.62319786946866,"FARP1_HUMAN",52,2.22361850026324,0.0556818107339301,0.101969450296581,-0.446560144424443,"Non-significant",0.991529921913372,"FARP1","FERM, ARHGEF and pleckstrin domain-containing protein 1","FARP1_HUMAN"
-0.20494151115415,10.2742797136307,-2.11428665472191,0.068954264330739,0.121480881468874,-6.03096483180757,"HEM1_HUMAN",29,-2.22359847353947,0.0556835757864188,0.101969450296581,-0.167094469070451,"Non-significant",0.991529921913372,"ALAS1","5-aminolevulinate synthase, non-specific, mitochondrial","HEM1_HUMAN"
0.069152116775502,11.5287288427353,1.99181852480596,0.083142743723881,0.141537720620859,-6.21398066042788,"RO52_HUMAN",27,2.22299954282669,0.0557363879754344,0.102043168523621,0.153354406356799,"Non-significant",0.991216064654954,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
0.124903917312627,14.8929613828659,2.51375970464763,0.0374044702608555,0.0741842639388121,-5.41788821012548,"ADT1_HUMAN",10,2.22245191484697,0.0557847196591401,0.102108652403115,0.0201413631439191,"Non-significant",0.990937455447708,"SLC25A4","ADP/ATP translocase 1","ADT1_HUMAN"
0.76597797870636,6.36661094427109,2.16142104111007,0.0641532226905269,0.114612715059554,-5.95974298078046,"IPIL2_HUMAN",5,2.22155236029128,0.0558642008598599,0.102228705077425,0.166512250900276,"Non-significant",0.990427140342997,"ITPRIPL2","Inositol 1,4,5-trisphosphate receptor-interacting protein-like 2","IPIL2_HUMAN"
-0.363285303115845,9.02640569210052,-2.17966447257677,0.062385138101599,0.112094631295975,-5.93207363363306,"HMCN1_HUMAN",9,-2.22142497140166,0.0558754654797492,0.102228705077425,0.1367757320404,"Non-significant",0.990427140342997,"HMCN1","Hemicentin-1","HMCN1_HUMAN"
-0.446293592453003,7.42129957675934,-2.19787242373847,0.0606687316460762,0.10964082323497,-5.90440425198775,"LIPT2_HUMAN",6,-2.2211216145752,0.0559022994399668,0.102244376520088,-0.317637801170349,"Non-significant",0.99036056902679,"LIPT2","Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial","LIPT2_HUMAN"
0.377548813819883,7.13225036859512,2.15952756438017,0.0643395529394855,0.114869847701933,-5.96261158715847,"KLH25_HUMAN",11,2.2210437094824,0.0559091927224402,0.102244376520088,0.353690147399905,"Non-significant",0.99036056902679,"KLHL25","Kelch-like protein 25","KLH25_HUMAN"
0.121682643890402,10.841920375824,2.29540398593493,0.0522450754105094,0.0972059816532073,-5.75536492780872,"CC127_HUMAN",13,2.21762593826661,0.0562124340817385,0.102771233733505,-0.176355361938475,"Non-significant",0.988128429884289,"CCDC127","Coiled-coil domain-containing protein 127","CC127_HUMAN"
0.0997750759124738,10.981045126915,2.62868637560015,0.0313963527642791,0.0642877699459047,-5.23896094113213,"RPAB1_HUMAN",11,2.21751190368465,0.0562225796947415,0.102771233733505,-0.183304071426388,"Non-significant",0.988128429884289,"POLR2E","DNA-directed RNA polymerases I, II, and III subunit RPABC1","RPAB1_HUMAN"
0.343983769416812,7.62180215120316,2.15412025396065,0.0648746235404156,0.115611361090819,-5.97080027607392,"GARE1_HUMAN",12,2.21727513644939,0.0562436505506739,0.102786630992878,-0.185997486114502,"Non-significant",0.98806336844961,"GAREM1","GRB2-associated and regulator of MAPK protein 1","GARE1_HUMAN"
-0.0765850543975741,11.588295340538,-1.91668116276427,0.093216187741097,0.155550996779257,-6.32456604175749,"DPP9_HUMAN",40,-2.21697292262319,0.0562705570695689,0.10281268374649,1.29701161384583,"Non-significant",0.987953304199571,"DPP9","Dipeptidyl peptidase 9","DPP9_HUMAN"
0.242923974990845,8.26401388645172,2.79501030594594,0.0244060380555009,0.0525285676051526,-4.97941323715694,"MITF_HUMAN",3,2.2163060219143,0.0563299770769024,0.102898117263202,0.0668903589248639,"Non-significant",0.987592571492986,"MITF","Microphthalmia-associated transcription factor","MITF_HUMAN"
0.109877824783297,10.810849070549,2.24398387767322,0.0565292811695083,0.10349481145857,-5.83410569307026,"VP37A_HUMAN",15,2.21592077363128,0.0563643303922073,0.10293773328033,0.215001583099374,"Non-significant",0.987425399274923,"VPS37A","Vacuolar protein sorting-associated protein 37A","VP37A_HUMAN"
0.110991239547728,11.6307834386826,2.18469370373798,0.0619062837022636,0.111381322876111,-5.92443633879622,"FKBP8_HUMAN",17,2.21523591072583,0.0564254519053392,0.103026207062389,-0.0134408473968506,"Non-significant",0.987052288548448,"FKBP8","Peptidyl-prolyl cis-trans isomerase FKBP8","FKBP8_HUMAN"
-0.175795793533325,13.1520158052444,-3.45170978541862,0.0092763794281829,0.0239027062818143,-3.96367322579443,"ERH_HUMAN",4,-2.21476408963952,0.0564675982182087,0.103080002407768,0.230054259300232,"Non-significant",0.986825579976776,"ERH","Enhancer of rudimentary homolog","ERH_HUMAN"
0.0987350940704257,13.3253725767136,2.32229331050426,0.0501359072660954,0.0940786234937791,-5.71405679233831,"TOLIP_HUMAN",14,2.21311009160774,0.0566155899084066,0.103326947941976,-0.139407157897976,"Non-significant",0.98578639855555,"TOLLIP","Toll-interacting protein","TOLIP_HUMAN"
0.114221572875927,11.096489906311,2.10890433867395,0.0695245823066788,0.122141435453173,-6.03907210814598,"BORC6_HUMAN",22,2.21282229835111,0.0566413792609869,0.103350805849583,-0.115838050842285,"Non-significant",0.985686132731298,"BORCS6","BLOC-1-related complex subunit 6","BORC6_HUMAN"
-0.0626761913299525,11.4514638185501,-1.76009009555502,0.118109147137263,0.187952425843849,-6.54995553119215,"PO210_HUMAN",59,-2.21124331475975,0.0567830791987052,0.103586102053396,-0.283337712287905,"Non-significant",0.984698509131402,"NUP210","Nuclear pore membrane glycoprotein 210","PO210_HUMAN"
0.52471542358399,6.8342102766037,2.14044210145404,0.0662478643449491,0.117579470087661,-5.99149158758744,"PGPS1_HUMAN",10,2.21089758524268,0.0568141519758081,0.103606329215321,-0.236309289932251,"Non-significant",0.98461371313009,"PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial","PGPS1_HUMAN"
-0.168744325637826,11.0730248689652,-2.56300556906799,0.0346976429011746,0.0700416651410446,-5.34128947220582,"TPRKB_HUMAN",7,-2.210751014864,0.056827330187688,0.103606329215321,-0.350636005401601,"Non-significant",0.98461371313009,"TPRKB","EKC/KEOPS complex subunit TPRKB","TPRKB_HUMAN"
0.199547171592711,8.14318782091141,2.18010962980102,0.0623426048701535,0.112042978721746,-5.93139779120952,"UBP30_HUMAN",13,2.21069449846534,0.0568324124082568,0.103606329215321,-0.123346805572501,"Non-significant",0.98461371313009,"USP30","Ubiquitin carboxyl-terminal hydrolase 30","UBP30_HUMAN"
0.263901114463804,7.23983687162399,2.11533119007019,0.0688441195638038,0.121313130896581,-6.02939084125548,"DNMT1_HUMAN",24,2.20903719918939,0.0569816438227892,0.10385508395331,-0.0699341297149498,"Non-significant",0.983572238860938,"DNMT1","DNA (cytosine-5)-methyltransferase 1","DNMT1_HUMAN"
0.0830245018005744,15.1016943454742,2.0737383573833,0.073366815972793,0.127649778079831,-6.09190483741025,"ERP44_HUMAN",23,2.20868045837721,0.0570138169842683,0.103890423908329,-0.124847888946524,"Non-significant",0.983424481657793,"ERP44","Endoplasmic reticulum resident protein 44","ERP44_HUMAN"
0.17306661605835,9.65668964385986,2.17828813289111,0.0625168248760649,0.112306418162639,-5.93416300363689,"HSDL1_HUMAN",14,2.2074705838703,0.0571230644951992,0.104066161208806,-0.17522072792055,"Non-significant",0.982690465391977,"HSDL1","Inactive hydroxysteroid dehydrogenase-like protein 1","HSDL1_HUMAN"
0.112585067749022,8.46374773979187,2.05771221122989,0.0751863235896446,0.130396767352335,-6.11590035156884,"RASA2_HUMAN",28,2.20709083308876,0.0571573971837889,0.104105371338559,0.0947754383087176,"Non-significant",0.982526862396125,"RASA2","Ras GTPase-activating protein 2","RASA2_HUMAN"
-0.091272830963149,14.3760619163513,-2.35178399632298,0.0479209740627665,0.0905917088178886,-5.66865787830745,"PON1_HUMAN",14,-2.20572770446231,0.0572808030541435,0.104306763706257,0.526818990707399,"Non-significant",0.981687529108807,"PON1","Serum paraoxonase/arylesterase 1","PON1_HUMAN"
-0.558811664581301,6.55081307888031,-2.11671681868834,0.0686982747412158,0.121134927060504,-6.02730255057236,"DAPK1_HUMAN",22,-2.20440810909522,0.0574005177447456,0.104490457263196,0.481323719024649,"Non-significant",0.980923370291444,"DAPK1","Death-associated protein kinase 1","DAPK1_HUMAN"
0.305871605873111,8.15226858854294,2.18142705014517,0.0622168985041259,0.111841790343515,-5.92939748159062,"YJU2_HUMAN",9,2.20433239471965,0.0574073940790169,0.104490457263196,0.685754537582374,"Non-significant",0.980923370291444,"YJU2","Splicing factor YJU2","YJU2_HUMAN"
0.165146470069889,8.11082261800766,2.10892702482497,0.0695221687177922,0.122141435453173,-6.03903794786136,"US6NL_HUMAN",22,2.20378738680988,0.0574569153102145,0.104557176606832,1.85089457035065,"Non-significant",0.980646152671471,"USP6NL","USP6 N-terminal-like protein","US6NL_HUMAN"
-0.493762254714966,7.59635877609253,-2.26510731894743,0.054728340522051,0.100742292960976,-5.80180099554091,"ATNG_HUMAN",2,-2.2035121970445,0.0574819359462797,0.104579291120532,0.55166018009186,"Non-significant",0.980554306314786,"FXYD2","Sodium/potassium-transporting ATPase subunit gamma","ATNG_HUMAN"
-0.318914175033571,8.50733029842377,-2.28681905095676,0.052937047835431,0.0981563741178526,-5.76853498153862,"SAMC_HUMAN",5,-2.20311903497592,0.0575177014014379,0.104620939858882,-0.415073871612575,"Non-significant",0.980381382820407,"SLC25A26","Mitochondrial S-adenosylmethionine carrier protein","SAMC_HUMAN"
0.230054259300234,8.09505611658096,2.15716044026072,0.064573247374558,0.115135318431995,-5.96619691129659,"NGRN_HUMAN",13,2.20235430888484,0.0575873303297855,0.104724151620087,0.481477260589596,"Non-significant",0.97995314921174,"NGRN","Neugrin","NGRN_HUMAN"
0.170304298400877,8.55842971801758,2.05019316743218,0.0760551672478576,0.131706870706017,-6.12714006414275,"SMHD1_HUMAN",65,2.20171802848964,0.0576453274159294,0.104806169107217,0.459239244461076,"Non-significant",0.979613153131214,"SMCHD1","Structural maintenance of chromosomes flexible hinge domain-containing protein 1","SMHD1_HUMAN"
0.164699792861951,10.3612486124039,2.07219416084227,0.0735402360198241,0.127896746872054,-6.09421920627816,"NLRX1_HUMAN",34,2.20142582418899,0.0576719811601288,0.104831176669284,0.397912144660953,"Non-significant",0.979509539471893,"NLRX1","NLR family member X1","NLRX1_HUMAN"
-0.101736307144167,9.56791770458221,-2.11979979485693,0.0683748676444969,0.120721822582409,-6.02265489906714,"CCDC9_HUMAN",20,-2.20047452713956,0.0577588388580711,0.104965582155533,0.445738554000853,"Non-significant",0.978953081218406,"CCDC9","Coiled-coil domain-containing protein 9","CCDC9_HUMAN"
-0.281460881233211,6.26306146383286,-2.28164574162829,0.0533584613298627,0.0987350216821025,-5.77646684919941,"UBP12_HUMAN",6,-2.19974758865575,0.0578252983907862,0.105062866090302,-0.113641738891626,"Non-significant",0.978550755919884,"USP12","Ubiquitin carboxyl-terminal hydrolase 12","UBP12_HUMAN"
-0.143946051597594,7.91246396303177,-2.13318967283393,0.0669876066433517,0.118788627359921,-6.0024491892559,"ZY11B_HUMAN",18,-2.19909478240898,0.0578850446088234,0.105147911831897,0.278037309646624,"Non-significant",0.978199347693679,"ZYG11B","Protein zyg-11 homolog B","ZY11B_HUMAN"
0.133124351501452,10.3663561344147,2.20838481793506,0.0596992237960993,0.108177389474002,-5.88840563419688,"FBX6_HUMAN",14,2.1958944247034,0.0581788282501482,0.105657952444459,0.0169312953948975,"Non-significant",0.97609780980173,"FBXO6","F-box only protein 6","FBX6_HUMAN"
-0.132000446319578,9.7190101146698,-2.12177598533831,0.0681683539869856,0.120501744778221,-6.01967482810692,"NJMU_HUMAN",19,-2.19512856851592,0.0582493489145756,0.105762390220902,-0.222003698349026,"Non-significant",0.975668742729671,"C17orf75","Protein Njmu-R1","NJMU_HUMAN"
0.0976657867431516,13.5230095386505,2.09849126527214,0.0706411944284166,0.123728661017186,-6.05474156214658,"IDH3A_HUMAN",21,2.19365445034284,0.0583853237192511,0.105984788625112,-0.5104730129242,"Non-significant",0.974756462001542,"IDH3A","Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial","IDH3A_HUMAN"
0.525487065315248,6.27792054414749,2.11289664460696,0.0691011084709879,0.12163411491092,-6.03305909623757,"SMRD1_HUMAN",14,2.19351808009535,0.0583979184770827,0.105984788625112,-0.132000446319577,"Non-significant",0.974756462001542,"SMARCD1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1","SMRD1_HUMAN"
-0.43310642242432,10.0820829868317,-2.32430194673577,0.0499818292986371,0.0938545117167338,-5.71096768562576,"LSM5_HUMAN",1,-2.19311029875497,0.0584355959172191,0.10602949051557,0.664937496185302,"Non-significant",0.974573325424863,"LSM5","U6 snRNA-associated Sm-like protein LSm5","LSM5_HUMAN"
0.209044694900504,12.9762474298477,3.15727767139496,0.0142252909873025,0.0337150597415596,-4.41582227233537,"RAP1A_HUMAN",3,2.19271155044028,0.0584724618624206,0.106072700347297,-0.197180509567259,"Non-significant",0.974396374949563,"RAP1A","Ras-related protein Rap-1A","RAP1A_HUMAN"
0.190828561782849,15.1106346845627,2.24020408759962,0.0568577281236229,0.104025834412581,-5.83987975349554,"RL26_HUMAN",10,2.19249542450139,0.0584924531661679,0.106085286070397,-0.750943183898951,"Non-significant",0.97434484815869,"RPL26","Large ribosomal subunit protein uL24","RL26_HUMAN"
0.23662543296815,10.4092832803726,2.44442861468842,0.0415847370635162,0.0809870975593568,-5.52548158588541,"YIF1A_HUMAN",5,2.19170960599427,0.0585651967948077,0.10619351948938,0.156633138656616,"Non-significant",0.973901985475613,"YIF1A","Protein YIF1A","YIF1A_HUMAN"
0.171706676483156,8.44328904151917,2.16192542747303,0.0641036780873209,0.114574574843998,-5.95897873611642,"GALC_HUMAN",14,2.19084853923296,0.0586450083579428,0.106314517716931,0.164699792861949,"Non-significant",0.973407426597607,"GALC","Galactocerebrosidase","GALC_HUMAN"
-0.114811897277827,12.290431022644,-2.1217019225338,0.0681760825015699,0.120501744778221,-6.01978652685599,"PTPA_HUMAN",19,-2.19065884920557,0.058662604941409,0.106322700793673,0.156871557235725,"Non-significant",0.973374000040386,"PTPA","Serine/threonine-protein phosphatase 2A activator","PTPA_HUMAN"
0.266672968864443,7.60291570425033,2.18762137823205,0.061629210130106,0.111104833790455,-5.91998855627309,"SIR6_HUMAN",9,2.19020309377675,0.0587049042919132,0.106375642626617,-0.412252902984624,"Non-significant",0.973157803280086,"SIRT6","NAD-dependent protein deacylase sirtuin-6","SIR6_HUMAN"
-0.109593629837031,9.81007301807404,-2.37314963669758,0.0463781081693605,0.0882497974929507,-5.63570959277759,"NRBF2_HUMAN",12,-2.18806115209048,0.0589041031772123,0.106712805733661,-0.0120377540588255,"Non-significant",0.971783461308803,"NRBF2","Nuclear receptor-binding factor 2","NRBF2_HUMAN"
0.131590127944975,13.5261889696121,2.41554520062042,0.0434635280712496,0.0839220937598112,-5.57020095694588,"COMD4_HUMAN",10,2.1874874956668,0.0589575655034337,0.10678585577143,-0.0725269317627006,"Non-significant",0.971486267599765,"COMMD4","COMM domain-containing protein 4","COMD4_HUMAN"
-0.154937267303453,13.2089488506317,-2.63156407372285,0.0312593108077746,0.0640717323921272,-5.23447419432509,"FKB11_HUMAN",7,-2.18567988019709,0.0591263397007881,0.107067683321815,-0.29911243915558,"Non-significant",0.970341594274683,"FKBP11","Peptidyl-prolyl cis-trans isomerase FKBP11","FKB11_HUMAN"
-0.098285675048821,16.5406804084778,-2.45248124457358,0.0410757721015995,0.0801495317814403,-5.51300215400652,"IF5A1_HUMAN",12,-2.18526340499476,0.0591652925965821,0.107114353515799,-0.258494377136225,"Non-significant",0.970152329027822,"EIF5A","Eukaryotic translation initiation factor 5A-1","IF5A1_HUMAN"
0.0988683700561754,14.7466259002685,2.28649560184619,0.0529632977038255,0.098182646085536,-5.7690310018972,"AT1B1_HUMAN",14,2.18488285335317,0.0592009076175792,0.107154961293556,0.140922069549575,"Non-significant",0.969987716245736,"ATP1B1","Sodium/potassium-transporting ATPase subunit beta-1","AT1B1_HUMAN"
0.21493911743165,9.86305832862855,2.52733958493776,0.0366371849258687,0.0730977739045909,-5.39677833963146,"TM181_HUMAN",5,2.1842065645433,0.0592642520564683,0.107198003941161,-0.0791985988616748,"Non-significant",0.96981330126088,"TMEM181","Transmembrane protein 181","TM181_HUMAN"
0.117173910140988,9.170769572258,2.14658550014108,0.0656275655249016,0.116682394447796,-5.98220233271373,"RMP_HUMAN",17,2.18411642848697,0.0592726996590401,0.107198003941161,-0.667352199554422,"Non-significant",0.96981330126088,"URI1","Unconventional prefoldin RPB5 interactor 1","RMP_HUMAN"
0.407287240028381,6.97019571065903,2.11919207737096,0.0684384986886261,0.120807923293324,-6.02357118497189,"M3K11_HUMAN",11,2.18409659215241,0.0592745588904889,0.107198003941161,-0.3144948482513,"Non-significant",0.96981330126088,"MAP3K11","Mitogen-activated protein kinase kinase kinase 11","M3K11_HUMAN"
-0.218797922134401,9.04706656932831,-2.22508399019703,0.0581907532903401,0.10598750604899,-5.86295709419818,"A2GL_HUMAN",9,-2.18406575626951,0.0592774492077738,0.107198003941161,-0.1427927017212,"Non-significant",0.96981330126088,"LRG1","Leucine-rich alpha-2-glycoprotein","A2GL_HUMAN"
0.137550354003904,9.68371105194092,2.12014718070232,0.0683385208441761,0.120683867644637,-6.02213109754974,"UD3A1_HUMAN",18,2.18390958533322,0.0592920895913179,0.107200625608151,-0.134119272232073,"Non-significant",0.969802680152808,"UGT3A1","UDP-glucuronosyltransferase 3A1","UD3A1_HUMAN"
-0.125337839126573,10.7611669301987,-2.02219077396889,0.0793782049700176,0.136299740501021,-6.16889245968299,"FAD1_HUMAN",36,-2.18343165896649,0.0593369153053,0.107256100058713,0.617999672889709,"Non-significant",0.96957799847656,"FLAD1","FAD synthase","FAD1_HUMAN"
-0.599650382995605,8.59617495536804,-2.19172065940247,0.0612433252565795,0.110531757574999,-5.91375855141005,"CP4F8_HUMAN",2,-2.18330109231202,0.0593491672159508,0.107256100058713,0.314443111419695,"Non-significant",0.96957799847656,"CYP4F8","Cytochrome P450 4F8","CP4F8_HUMAN"
-0.505749702453613,6.03409230709076,-2.15812558032999,0.0644778625276102,0.114990473724355,-5.96473519339294,"TF3B_HUMAN",5,-2.18288219161223,0.0593884921534604,0.1073033071879,0.164657831192024,"Non-significant",0.969386892467215,"BRF1","Transcription factor IIIB 90 kDa subunit","TF3B_HUMAN"
-0.140161991119378,13.4324669837952,-2.59246162249919,0.0331751781514949,0.0674202144118925,-5.29541792297579,"NDUB6_HUMAN",8,-2.18222336846124,0.0594503919826347,0.107391272647893,0.527290344238281,"Non-significant",0.969031010953668,"NDUFB6","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6","NDUB6_HUMAN"
0.0470130443572501,12.6909240484238,1.59810758202212,0.150369153445038,0.228891198735311,-6.7742929192574,"IPO5_HUMAN",50,2.18114751673679,0.059551610108255,0.107550207855509,0.306066989898685,"Non-significant",0.968388745942133,"IPO5","Importin-5","IPO5_HUMAN"
-0.253636240959171,7.05091255903244,-2.48408410091247,0.0391387281537413,0.0770543710526781,-5.46398058260532,"GMEB2_HUMAN",4,-2.18086818388583,0.0595779179370976,0.107573814502287,0.309031128883362,"Non-significant",0.96829343128261,"GMEB2","Glucocorticoid modulatory element-binding protein 2","GMEB2_HUMAN"
0.135559082031227,11.4880330562592,2.06089291007527,0.0748217210371579,0.129819839211995,-6.11114218296104,"FA83G_HUMAN",26,2.18066642031707,0.0595969273205035,0.10758423552504,0.414606213569638,"Non-significant",0.968251361811533,"FAM83G","Protein FAM83G","FA83G_HUMAN"
-0.0900595188140993,11.6079887151718,-2.53423613866364,0.0362536891749641,0.0724327534905847,-5.38605378049251,"ATG3_HUMAN",12,-2.1802606160657,0.059635178675056,0.107629379767306,0.0487166643142718,"Non-significant",0.968069162413352,"ATG3","Ubiquitin-like-conjugating enzyme ATG3","ATG3_HUMAN"
-0.436767697334287,6.95349222421646,-2.20303296995631,0.0601908574920015,0.108946792614142,-5.89655263758418,"RTN2_HUMAN",4,-2.17916103082657,0.0597389475069002,0.10779272344329,-0.077358007431032,"Non-significant",0.967410555244714,"RTN2","Reticulon-2","RTN2_HUMAN"
0.282830715179422,12.7709600925446,2.38727330918133,0.0453858233183873,0.0867535539919609,-5.61390448277669,"RS24_HUMAN",4,2.17837564836093,0.0598131733132272,0.107902699115782,-0.483564376831074,"Non-significant",0.966967691587442,"RPS24","Small ribosomal subunit protein eS24","RS24_HUMAN"
-0.114655017852826,10.2443649768829,-2.09603973177754,0.0709066344209401,0.124113335761142,-6.05842757817906,"TBCEL_HUMAN",20,-2.17726706910698,0.0599180983603001,0.10806799497873,0.372614860534666,"Non-significant",0.966302906066628,"TBCEL","Tubulin-specific chaperone cofactor E-like protein","TBCEL_HUMAN"
-0.187288761138902,16.4552700519562,-2.03547959446499,0.0777838921461808,0.134157404811547,-6.14909966157688,"PYC_HUMAN",78,-2.17706680135615,0.0599370726147878,0.108078231448942,0.195841073989865,"Non-significant",0.966261770557545,"PC","Pyruvate carboxylase, mitochondrial","PYC_HUMAN"
0.404592394828794,6.83272582292557,2.11703803065492,0.0686645090020938,0.121101663337677,-6.02681839885849,"GGNB2_HUMAN",10,2.17577346852564,0.0600597508847151,0.10827542046142,0.470391988754269,"Non-significant",0.965470121117216,"GGNBP2","Gametogenetin-binding protein 2","GGNB2_HUMAN"
-0.127521991729726,11.1874756813049,-2.09150883845257,0.0713998035934407,0.124788430925568,-6.06523696299656,"NOLC1_HUMAN",20,-2.17351062554909,0.0602749847912399,0.108608471529555,-0.127521991729724,"Non-significant",0.964136298181355,"NOLC1","Nucleolar and coiled-body phosphoprotein 1","NOLC1_HUMAN"
0.118219375610327,11.7078347206116,2.64446969697264,0.0306522400262855,0.0629862843725974,-5.21434962866949,"CHM1A_HUMAN",9,2.17342931167312,0.060282733169238,0.108608471529555,-0.178133487701418,"Non-significant",0.964136298181355,"CHMP1A","Charged multivesicular body protein 1a","CHM1A_HUMAN"
0.569931149482726,7.5504065155983,2.16869471487334,0.063442406355461,0.113592517393882,-5.94871779873317,"RM52_HUMAN",3,2.17340988883633,0.0602845841109662,0.108608471529555,0.0470209121704013,"Non-significant",0.964136298181355,"MRPL52","Large ribosomal subunit protein mL52","RM52_HUMAN"
0.310546398162844,6.62480556964874,2.12115000085465,0.0682337032228143,0.120568577036543,-6.02061888274007,"GNL3L_HUMAN",11,2.17047752817846,0.060564670823302,0.109080734209097,0.0220983028411741,"Non-significant",0.962251947537466,"GNL3L","Guanine nucleotide-binding protein-like 3-like protein","GNL3L_HUMAN"
0.169156074523961,10.1219620704651,2.38377792923343,0.0456293827999543,0.0871382864165313,-5.61930267013778,"RM40_HUMAN",8,2.1703846409459,0.060573563859438,0.109080734209097,-0.154155254363975,"Non-significant",0.962251947537466,"MRPL40","Large ribosomal subunit protein mL40","RM40_HUMAN"
-0.134119272232073,15.6915136575699,-1.99501752230118,0.0827381859216661,0.140908054690985,-6.20924170769403,"NNTM_HUMAN",53,-2.16892765818425,0.0607132234072419,0.109304518777096,-0.0250256061553973,"Non-significant",0.961361883435552,"NNT","NAD(P) transhydrogenase, mitochondrial","NNTM_HUMAN"
0.152592897415177,10.5951808691025,2.86395056050562,0.0220011310308343,0.0479750984404589,-4.87183195662466,"SPT4H_HUMAN",6,2.1686871686187,0.0607363059759591,0.109304518777096,0.184688568115233,"Non-significant",0.961361883435552,"SUPT4H1","Transcription elongation factor SPT4","SPT4H_HUMAN"
0.0693206787109499,11.6366593837738,1.88855679893873,0.0972819434948845,0.160627865660895,-6.3655803241848,"RBM25_HUMAN",33,2.16857683539165,0.0607468988151428,0.109304518777096,0.750120639801025,"Non-significant",0.961361883435552,"RBM25","RNA-binding protein 25","RBM25_HUMAN"
-0.589548468589786,7.46815675497055,-2.10337036266845,0.0701158178468737,0.123020563825894,-6.04740213336183,"CA2D1_HUMAN",8,-2.16852754393484,0.0607516317603228,0.109304518777096,0.0328118801116961,"Non-significant",0.961361883435552,"CACNA2D1","Voltage-dependent calcium channel subunit alpha-2/delta-1","CA2D1_HUMAN"
0.076140880584699,11.0904152393341,2.20111520081943,0.0603680070152913,0.109194478747668,-5.89947094629861,"ARFG1_HUMAN",17,2.16834768381984,0.06076890492314,0.109311396704373,0.088157653808576,"Non-significant",0.961334556551709,"ARFGAP1","ADP-ribosylation factor GTPase-activating protein 1","ARFG1_HUMAN"
0.060400724411025,13.164907336235,1.76029038644618,0.11807360568325,0.187932666155067,-6.54967217912673,"MOGS_HUMAN",45,2.16772294176712,0.0608289405066683,0.109395175812723,0.0891065597534499,"Non-significant",0.961001829411268,"MOGS","Mannosyl-oligosaccharide glucosidase","MOGS_HUMAN"
-0.183082580566399,12.6424686908722,-2.73728285731958,0.0266291835446731,0.0563399401494555,-5.06952415410855,"ADIRF_HUMAN",5,-2.16699057287674,0.0608993927650677,0.109497647124271,1.15815556049347,"Non-significant",0.960595212804906,"ADIRF","Adipogenesis regulatory factor","ADIRF_HUMAN"
