"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0399162769317698,10.0980306863785,0.621834351297463,0.552168071341697,0.956941536526846,-5.86100124343064,"VASN_HUMAN",11,0.59352282198325,0.568837727321272,0.957924618719432,0.212969422340393,"Non-significant",0.0186686652035611,"VASN","Vasorin","VASN_HUMAN"
0.0374224185943586,9.22472441196442,0.579766995332292,0.578779114070264,0.967754155290568,-5.88677989206133,"VRK2_HUMAN",17,0.592503884937421,0.569487841455715,0.958000011161752,0.148436903953552,"Non-significant",0.018634485861448,"VRK2","Serine/threonine-protein kinase VRK2","VRK2_HUMAN"
0.0373141765594482,14.6258984804153,0.583711304472111,0.576253314118392,0.967006129225722,-5.88443241240065,"LRC59_HUMAN",16,0.59237249337346,0.569571704193713,0.958000011161752,-0.0312771797180247,"Non-significant",0.018634485861448,"LRRC59","Leucine-rich repeat-containing protein 59","LRC59_HUMAN"
-0.0248055458068865,9.57803988456726,-0.530119604369111,0.611099219172603,0.971827942783618,-5.91507874239637,"TPC11_HUMAN",36,-0.59207610027825,0.569760907550265,0.958000011161752,-0.0789935588836688,"Non-significant",0.018634485861448,"TRAPPC11","Trafficking protein particle complex subunit 11","TPC11_HUMAN"
0.0154781341553019,15.4440252780915,0.463966285960163,0.655616987783089,0.971827942783618,-5.94912507230024,"TCPQ_HUMAN",46,0.591756676378213,0.569964852685023,0.958000011161752,-0.157299995422363,"Non-significant",0.018634485861448,"CCT8","T-complex protein 1 subunit theta","TCPQ_HUMAN"
-0.0223422050475968,14.7079150676727,-0.562894030012554,0.589654409427165,0.970921184871802,-5.89665787829285,"OCAD1_HUMAN",21,-0.591143445900538,0.570356503115276,0.958000011161752,0.0102481842041264,"Non-significant",0.018634485861448,"OCIAD1","OCIA domain-containing protein 1","OCAD1_HUMAN"
0.064211845397951,8.23068785667419,0.57180626961072,0.583895946757635,0.969414014986193,-5.89147356218096,"TAF7_HUMAN",18,0.591058659334632,0.570410665573235,0.958000011161752,0.128220558166504,"Non-significant",0.018634485861448,"TAF7","Transcription initiation factor TFIID subunit 7","TAF7_HUMAN"
-0.0398962497710968,11.4724282026291,-0.745957898250632,0.47803611837966,0.943975046041662,-5.77565827524854,"ISCU_HUMAN",7,-0.591042211995444,0.570421172626904,0.958000011161752,0.00623607635500001,"Non-significant",0.018634485861448,"ISCU","Iron-sulfur cluster assembly enzyme ISCU","ISCU_HUMAN"
-0.0377089977264369,8.67763078212738,-0.600281075467702,0.565711564172869,0.960141081378613,-5.87441298907466,"MTRR_HUMAN",13,-0.590712733202154,0.570631676716607,0.958000011161752,0.0489199161529754,"Non-significant",0.018634485861448,"MTRR","Methionine synthase reductase","MTRR_HUMAN"
-0.0385894775390501,15.3143773078918,-0.76396741820379,0.467844311766996,0.939468935635526,-5.76216268806387,"TXD17_HUMAN",7,-0.590626754904353,0.570686615529383,0.958000011161752,0.0437574386596502,"Non-significant",0.018634485861448,"TXNDC17","Thioredoxin domain-containing protein 17","TXD17_HUMAN"
-0.0857200622558576,7.98362934589386,-0.570096569886565,0.584998182779183,0.969414014986193,-5.89247387850015,"ZDHC5_HUMAN",19,-0.590568237181339,0.57072400917348,0.958000011161752,0.0111482143402242,"Non-significant",0.018634485861448,"ZDHHC5","Palmitoyltransferase ZDHHC5","ZDHC5_HUMAN"
-0.0239019393920739,14.2440414428711,-0.558649104971804,0.592408258697868,0.971827942783618,-5.899100960538,"ILEU_HUMAN",22,-0.590374932869001,0.570847543219427,0.958000011161752,0.0322344303131246,"Non-significant",0.018634485861448,"SERPINB1","Leukocyte elastase inhibitor","ILEU_HUMAN"
-0.023219823837298,14.6351615190506,-0.55781726051759,0.592948742387161,0.971827942783618,-5.89957772504838,"ARP3_HUMAN",22,-0.590153526778266,0.570989054774262,0.958000011161752,0.104830145835876,"Non-significant",0.018634485861448,"ACTR3","Actin-related protein 3","ARP3_HUMAN"
0.0221531391143994,15.4387813806534,0.527882909677864,0.612577856205612,0.971827942783618,-5.91629870475516,"CBS_HUMAN",31,0.590150903258719,0.570990731714341,0.958000011161752,-0.04552578926085,"Non-significant",0.018634485861448,"CBS","Cystathionine beta-synthase","CBS_HUMAN"
0.249510049819953,9.86056792736054,0.581596154452961,0.577607003041888,0.96746694350954,-5.88569305861286,"NDC80_HUMAN",1,0.589929193102369,0.571132457791156,0.958000011161752,0.0147218704223508,"Non-significant",0.018634485861448,"NDC80","Kinetochore protein NDC80 homolog","NDC80_HUMAN"
0.142135977745058,6.7924217581749,0.589698556994317,0.572431308295275,0.964176008811544,-5.88084140661253,"ITM2C_HUMAN",4,0.589829368860185,0.571196275988446,0.958000011161752,0.042793035507203,"Non-significant",0.018634485861448,"ITM2C","Integral membrane protein 2C","ITM2C_HUMAN"
-0.0299723148345965,11.6762670278549,-0.568124269389665,0.586271164765597,0.970194615363471,-5.89362443738172,"DRG2_HUMAN",20,-0.589811710914072,0.571207565233313,0.958000011161752,-0.0495574474334752,"Non-significant",0.018634485861448,"DRG2","Developmentally-regulated GTP-binding protein 2","DRG2_HUMAN"
0.0214614868163849,16.4338464736938,0.594333218964218,0.569482738363503,0.962000876050756,-5.87803880856507,"GLYAT_HUMAN",17,0.589591552233199,0.57134832978437,0.958000011161752,0.0134608745574738,"Non-significant",0.018634485861448,"GLYAT","Glycine N-acyltransferase","GLYAT_HUMAN"
0.0939047336578387,6.58244550228119,0.637038621535781,0.542730618356506,0.953886620973903,-5.85128481552655,"MBOA1_HUMAN",3,0.589403561105859,0.571468542686319,0.958000011161752,0.0190908908844003,"Non-significant",0.018634485861448,"MBOAT1","Lysophospholipid acyltransferase 1","MBOA1_HUMAN"
-0.0606575012207493,11.7610733509064,-0.720274370796561,0.492821949065305,0.945850655693438,-5.79442592832152,"THIOM_HUMAN",4,-0.5891857421121,0.571607847261348,0.958000011161752,-0.0179903507232257,"Non-significant",0.018634485861448,"TXN2","Thioredoxin, mitochondrial","THIOM_HUMAN"
0.0380847454071063,8.15837728977203,0.548443659971007,0.599057944945528,0.971827942783618,-5.90490501369415,"NFX1_HUMAN",39,0.58900294631261,0.571724767855768,0.958000011161752,0.0570685863494766,"Non-significant",0.018634485861448,"NFX1","Transcriptional repressor NF-X1","NFX1_HUMAN"
-0.0389056205749494,7.40581893920899,-0.540183339876162,0.604469990164011,0.971827942783618,-5.90953071258488,"PCNT_HUMAN",87,-0.588988859232693,0.571733778853678,0.958000011161752,0.217225432395935,"Non-significant",0.018634485861448,"PCNT","Pericentrin","PCNT_HUMAN"
-0.0218319892883283,10.2332098484039,-0.489189224569564,0.638454797182771,0.971827942783618,-5.93664359380022,"CNOT1_HUMAN",98,-0.588711335568407,0.57191131716013,0.958000011161752,0.0320634841919247,"Non-significant",0.018634485861448,"CNOT1","CCR4-NOT transcription complex subunit 1","CNOT1_HUMAN"
-0.0155146121979026,13.8654903173447,-0.437475510143697,0.67388106107201,0.97325857361151,-5.96156269339633,"TGO1_HUMAN",95,-0.588305172355203,0.572171205452081,0.958000011161752,-0.0278333425521842,"Non-significant",0.018634485861448,"MIA3","Transport and Golgi organization protein 1 homolog","TGO1_HUMAN"
-0.0816957950592059,7.39410316944122,-0.565195313288858,0.588164457892655,0.970801730914807,-5.8953263402939,"DPOD1_HUMAN",26,-0.588182069426862,0.572249987507757,0.958000011161752,-0.188601374626155,"Non-significant",0.018634485861448,"POLD1","DNA polymerase delta catalytic subunit","DPOD1_HUMAN"
0.0289885997772252,11.5991636514664,0.641068878623553,0.540245324074909,0.953713391741784,-5.84867406163767,"TM192_HUMAN",12,0.587827231409609,0.572477107192646,0.958000011161752,-0.178002595901491,"Non-significant",0.018634485861448,"TMEM192","Transmembrane protein 192","TM192_HUMAN"
-0.0142223834991242,10.4928659200668,-0.42030110228819,0.685848199793232,0.973467120537878,-5.96925559860138,"DJC13_HUMAN",99,-0.587466404444549,0.572708112504032,0.958000011161752,0.226761817932127,"Non-significant",0.018634485861448,"DNAJC13","DnaJ homolog subfamily C member 13","DJC13_HUMAN"
-0.0527596473694256,12.831836938858,-0.581291202093461,0.577802320469606,0.96746694350954,-5.8858744690311,"TSN_HUMAN",13,-0.587324443199314,0.572799012076765,0.958000011161752,-0.0142087936401261,"Non-significant",0.018634485861448,"TSN","Translin","TSN_HUMAN"
0.042288064956665,8.08002603054047,0.566029709547097,0.587624752288573,0.970801730914807,-5.8948423247394,"INT2_HUMAN",20,0.587173279775975,0.572895812890896,0.958000011161752,-0.0549011230468999,"Non-significant",0.018634485861448,"INTS2","Integrator complex subunit 2","INT2_HUMAN"
-0.025049209594723,14.2721025943756,-0.511901065606478,0.623198322719407,0.971827942783618,-5.92487645074117,"MYO1B_HUMAN",60,-0.587115999936548,0.572932495709604,0.958000011161752,-0.0637667179107755,"Non-significant",0.018634485861448,"MYO1B","Unconventional myosin-Ib","MYO1B_HUMAN"
0.07309865951538,7.92602121829987,0.576317463284314,0.580993211986591,0.967754155290568,-5.88882101431579,"ZC21A_HUMAN",12,0.58709951428768,0.572943053598293,0.958000011161752,-0.225977897644039,"Non-significant",0.018634485861448,"ZC2HC1A","Zinc finger C2HC domain-containing protein 1A","ZC21A_HUMAN"
0.0141139030456507,13.1472933292389,0.429414978258931,0.679485518180825,0.973467120537878,-5.96520969079451,"TPP2_HUMAN",67,0.58709477648418,0.572946087845712,0.958000011161752,-0.01474165916445,"Non-significant",0.018634485861448,"TPP2","Tripeptidyl-peptidase 2","TPP2_HUMAN"
0.0517730712890625,9.6976273059845,0.572280574376936,0.583590371412041,0.969414014986193,-5.89119556973035,"RAB12_HUMAN",16,0.586892337239568,0.57307574518047,0.958000011161752,0.00249195098874999,"Non-significant",0.018634485861448,"RAB12","Ras-related protein Rab-12","RAB12_HUMAN"
-0.0279643535614014,11.3303080797196,-0.53391446963506,0.608594879692674,0.971827942783618,-5.91299799417228,"BAG6_HUMAN",36,-0.586854546244464,0.573099951216567,0.958000011161752,0.0138196945190456,"Non-significant",0.018634485861448,"BAG6","Large proline-rich protein BAG6","BAG6_HUMAN"
-0.0311665534973518,11.3474822044373,-0.548151465824353,0.59924893378657,0.971827942783618,-5.90506974214903,"P3H1_HUMAN",28,-0.586836844621306,0.573111289728307,0.958000011161752,0.150640606880185,"Non-significant",0.018634485861448,"P3H1","Prolyl 3-hydroxylase 1","P3H1_HUMAN"
-0.0950071811676061,9.99433314800261,-0.614862031491913,0.556528220518921,0.958277741492924,-5.86538647750196,"VAMP4_HUMAN",4,-0.58673004731763,0.57317969984524,0.958000011161752,-0.165990829467782,"Non-significant",0.018634485861448,"VAMP4","Vesicle-associated membrane protein 4","VAMP4_HUMAN"
-0.0327479839325235,12.1420985460281,-0.641210823913117,0.540157917577498,0.953713391741784,-5.84858184325686,"INPP_HUMAN",11,-0.586699270810862,0.573199414911581,0.958000011161752,0.0749493837356576,"Non-significant",0.018634485861448,"INPP1","Inositol polyphosphate 1-phosphatase","INPP_HUMAN"
0.0303344726562269,11.5916891098023,0.52103837611769,0.617114469792008,0.971827942783618,-5.92000223826337,"ACACA_HUMAN",100,0.586616367011905,0.573252524011898,0.958000011161752,-0.0586378574371356,"Non-significant",0.018634485861448,"ACACA","Acetyl-CoA carboxylase 1","ACACA_HUMAN"
-0.0441939830779994,9.03346431255341,-0.550099399801499,0.597976321807842,0.971827942783618,-5.90397004256409,"ADNP_HUMAN",42,-0.58644566430483,0.573361886832873,0.958000011161752,-0.00853395462035955,"Non-significant",0.018634485861448,"ADNP","Activity-dependent neuroprotector homeobox protein","ADNP_HUMAN"
-0.143243193626406,7.23789042234421,-0.585424078587521,0.575158469282139,0.966565938762602,-5.883408534883,"MTMR4_HUMAN",4,-0.586151959812918,0.573550079874739,0.958117471560535,0.0458333492279248,"Non-significant",0.0185812402712818,"MTMR4","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR4","MTMR4_HUMAN"
0.0171935558319252,12.4641815423966,0.531086317290659,0.610460734600452,0.971827942783618,-5.91454999042634,"SNX5_HUMAN",24,0.585362266372608,0.574056254022662,0.958765963099502,0.00937032699587448,"Non-significant",0.0182873921398972,"SNX5","Sorting nexin-5","SNX5_HUMAN"
-0.0855344533920297,6.44655913114548,-0.598442594224094,0.566875687054164,0.960391642420095,-5.87553722030698,"UBP12_HUMAN",6,-0.584375860312834,0.574688870166687,0.958847114540313,-0.0648200511932373,"Non-significant",0.0182506343357553,"USP12","Ubiquitin carboxyl-terminal hydrolase 12","UBP12_HUMAN"
0.0496563911437988,9.77164626121521,0.570007906939069,0.585055375219341,0.969414014986193,-5.89252567904206,"GPC6_HUMAN",16,0.584077775113953,0.574880119782203,0.958847114540313,0.11048102378845,"Non-significant",0.0182506343357553,"GPC6","Glypican-6","GPC6_HUMAN"
-0.0152444839477575,9.52669882774353,-0.423066822372453,0.683914490320803,0.973467120537878,-5.96803654469382,"AKAP9_HUMAN",185,-0.583976377733252,0.574945183889461,0.958847114540313,0.0920672416686763,"Non-significant",0.0182506343357553,"AKAP9","A-kinase anchor protein 9","AKAP9_HUMAN"
-0.0274791717529475,11.4926877021789,-0.571730033099743,0.583945071240152,0.969414014986193,-5.89151822515339,"ASM3A_HUMAN",18,-0.58382213918523,0.575044162780597,0.958847114540313,-0.537371397018433,"Non-significant",0.0182506343357553,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
-0.0246415138244469,12.3752977848053,-0.521565347512364,0.616764557828714,0.971827942783618,-5.91971868939584,"LRRF1_HUMAN",37,-0.583041440160168,0.575545304928001,0.958847114540313,0.098801851272551,"Non-significant",0.0182506343357553,"LRRFIP1","Leucine-rich repeat flightless-interacting protein 1","LRRF1_HUMAN"
0.0255088806152255,15.6417181491852,0.579588442139461,0.578893601793634,0.967754155290568,-5.88688581614913,"HLAA_HUMAN",17,0.583028863359334,0.575553380173074,0.958847114540313,0.0162172317504741,"Non-significant",0.0182506343357553,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
0.0190134048462021,16.1974925994873,0.54605154301963,0.600622499261904,0.971827942783618,-5.90625122565575,"ADHX_HUMAN",22,0.582954855160814,0.575600900253796,0.958847114540313,-0.0389056205749503,"Non-significant",0.0182506343357553,"ADH5","Alcohol dehydrogenase class-3","ADHX_HUMAN"
0.0315561294556002,12.0554766654968,0.716851712170514,0.494814511417316,0.945850655693438,-5.79688407304615,"SP14L_HUMAN",9,0.58253373917173,0.575871337545674,0.958847114540313,0.272794008255007,"Non-significant",0.0182506343357553,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN"
-0.104299902915957,6.55123490095139,-0.575083008506479,0.581786713634118,0.967754155290568,-5.88954875471108,"DDX55_HUMAN",8,-0.582270995881378,0.576040105383397,0.958847114540313,0.302256822586063,"Non-significant",0.0182506343357553,"DDX55","ATP-dependent RNA helicase DDX55","DDX55_HUMAN"
-0.052728652954098,10.9845128059387,-0.619973046552193,0.553330058768098,0.957606292817347,-5.86217625893048,"CMC4_HUMAN",8,-0.582161093982272,0.576110706897743,0.958847114540313,-0.00034618377685014,"Non-significant",0.0182506343357553,"CMC4","Cx9C motif-containing protein 4","CMC4_HUMAN"
-0.117359876632699,10.7977112531662,-0.584264449552056,0.575899601262032,0.967006129225722,-5.88410204668143,"GPT_HUMAN",5,-0.582090814171936,0.576155857540959,0.958847114540313,0.178205490112299,"Non-significant",0.0182506343357553,"DPAGT1","UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase","GPT_HUMAN"
0.0577223300933802,8.3411625623703,0.563347202525651,0.589360839703204,0.970801730914807,-5.89639606295688,"ELMO3_HUMAN",18,0.581991013602653,0.576219976954547,0.958847114540313,-0.00618243217467995,"Non-significant",0.0182506343357553,"ELMO3","Engulfment and cell motility protein 3","ELMO3_HUMAN"
0.037055969238283,9.76209330558777,0.546916732115367,0.600056368595388,0.971827942783618,-5.90576494826348,"VPS52_HUMAN",30,0.581883723228102,0.57628891285981,0.958847114540313,0.00017261505127486,"Non-significant",0.0182506343357553,"VPS52","Vacuolar protein sorting-associated protein 52 homolog","VPS52_HUMAN"
0.048328399658196,8.26779437065125,0.555083617274184,0.594726821953206,0.971827942783618,-5.90113989769529,"KDM4A_HUMAN",26,0.581752004915974,0.576373550474897,0.958847114540313,0.0041413307189746,"Non-significant",0.0182506343357553,"KDM4A","Lysine-specific demethylase 4A","KDM4A_HUMAN"
-0.0256099700927752,11.168746471405,-0.545350823308663,0.601081223937786,0.971827942783618,-5.90664454392965,"CTBL1_HUMAN",24,-0.581475943903756,0.576550960369146,0.958847114540313,-0.0929174423217756,"Non-significant",0.0182506343357553,"CTNNBL1","Beta-catenin-like protein 1","CTBL1_HUMAN"
-0.033555984497049,13.4733066558838,-0.58838678220858,0.573267445602044,0.964589865309921,-5.88163102521118,"ERF3A_HUMAN",14,-0.581398151749494,0.576600958838266,0.958847114540313,-0.0507247447967742,"Non-significant",0.0182506343357553,"GSPT1","Eukaryotic peptide chain release factor GTP-binding subunit ERF3A","ERF3A_HUMAN"
-0.0791027545928991,7.14000022411347,-0.600856912250122,0.565347230487826,0.960141081378613,-5.87406022315084,"TASP1_HUMAN",6,-0.58092356636198,0.576906036494113,0.958847114540313,-0.00857448577877307,"Non-significant",0.0182506343357553,"TASP1","Threonine aspartase 1","TASP1_HUMAN"
0.0356101989746236,12.7796757221222,0.794913808070306,0.450673419730106,0.936507203667678,-5.73833663963667,"PLRKT_HUMAN",7,0.580588194643029,0.577121678113401,0.958847114540313,-0.0784734487533552,"Non-significant",0.0182506343357553,"PLGRKT","Plasminogen receptor (KT)","PLRKT_HUMAN"
-0.0554161071777362,8.50153279304504,-0.589281453439274,0.57269709814083,0.964224014209763,-5.88109265391571,"DVL3_HUMAN",10,-0.580539060608617,0.57715327474746,0.958847114540313,0.107547521591174,"Non-significant",0.0182506343357553,"DVL3","Segment polarity protein dishevelled homolog DVL-3","DVL3_HUMAN"
0.119389533996586,8.54689908027649,0.609350913252406,0.559988897456638,0.958981936179973,-5.86882117794019,"SL2A8_HUMAN",2,0.580348345418664,0.577275927206963,0.958847114540313,0.0428779125213499,"Non-significant",0.0182506343357553,"SLC2A8","Solute carrier family 2, facilitated glucose transporter member 8","SL2A8_HUMAN"
0.0396883487701754,11.0912660360336,0.725660372060454,0.489696915007075,0.945850655693438,-5.79053720957499,"GPC5C_HUMAN",7,0.580259423921237,0.577333119264866,0.958847114540313,0.0122058391570743,"Non-significant",0.0182506343357553,"GPRC5C","G-protein coupled receptor family C group 5 member C","GPC5C_HUMAN"
0.0570421218872106,8.76091289520264,0.679042642109149,0.517168970874127,0.95169728073657,-5.82335848521404,"ALG6_HUMAN",5,0.580241814828318,0.577344445365285,0.958847114540313,-0.00562858581543235,"Non-significant",0.0182506343357553,"ALG6","Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase","ALG6_HUMAN"
-0.0205349922180247,13.1139307022095,-0.600470068449899,0.565591972736746,0.960141081378613,-5.87429724298304,"UBQL1_HUMAN",16,-0.580137904675783,0.57741128251257,0.958847114540313,-0.0235068798065097,"Non-significant",0.0182506343357553,"UBQLN1","Ubiquilin-1","UBQL1_HUMAN"
0.104132175445557,8.98064208030701,0.627394008911311,0.548705875805316,0.956434086954471,-5.85747268601673,"ARAID_HUMAN",2,0.580022356734209,0.577485610424211,0.958847114540313,-0.149946451187135,"Non-significant",0.0182506343357553,"ATRAID","All-trans retinoic acid-induced differentiation factor","ARAID_HUMAN"
-0.0283081531524516,10.621197104454,-0.558599213916196,0.592440667287595,0.971827942783618,-5.89912957353653,"PDLI7_HUMAN",20,-0.579999638601432,0.577500224828599,0.958847114540313,0.0251545906066752,"Non-significant",0.0182506343357553,"PDLIM7","PDZ and LIM domain protein 7","PDLI7_HUMAN"
-0.0204350948333776,13.508929848671,-0.540274240114795,0.604410289656646,0.971827942783618,-5.90948016142093,"EIF3I_HUMAN",23,-0.579826547983733,0.577611579538541,0.958847114540313,-0.0709805488586426,"Non-significant",0.0182506343357553,"EIF3I","Eukaryotic translation initiation factor 3 subunit I","EIF3I_HUMAN"
-0.178650140762332,6.42344379425049,-0.56846886041539,0.586048643621867,0.970194615363471,-5.89342367996496,"GCNT4_HUMAN",5,-0.579560525042867,0.577782744055172,0.958847114540313,0.511947631835938,"Non-significant",0.0182506343357553,"GCNT4","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4","GCNT4_HUMAN"
0.0270774364471755,11.7513900995255,0.642187496223417,0.539556737757022,0.953463276310354,-5.84794682945345,"ACTY_HUMAN",12,0.579469570611505,0.577841272493421,0.958847114540313,0.00801420211791992,"Non-significant",0.0182506343357553,"ACTR1B","Beta-centractin","ACTY_HUMAN"
0.0426845550536985,12.1014409065246,0.628174189668986,0.548221065677712,0.956434086954471,-5.85697527383632,"MACD1_HUMAN",9,0.579347917578013,0.577919560430477,0.958847114540313,0.0354901552200326,"Non-significant",0.0182506343357553,"MACROD1","ADP-ribose glycohydrolase MACROD1","MACD1_HUMAN"
-0.0193567276001225,12.8072073459625,-0.502698007547546,0.629357484793945,0.971827942783618,-5.92970462162814,"TNPO1_HUMAN",34,-0.579328532918023,0.577932035679379,0.958847114540313,0.266858339309691,"Non-significant",0.0182506343357553,"TNPO1","Transportin-1","TNPO1_HUMAN"
-0.0496897697448695,8.98592352867126,-0.555537548967796,0.594431361697562,0.971827942783618,-5.90088098080165,"MTO1_HUMAN",23,-0.579326861427149,0.577933111396043,0.958847114540313,-0.295058727264404,"Non-significant",0.0182506343357553,"MTO1","Protein MTO1 homolog, mitochondrial","MTO1_HUMAN"
-0.0523672103881854,8.32090592384338,-0.616066411744443,0.555773614038506,0.958190999700621,-5.86463216197828,"PAQR2_HUMAN",8,-0.578434902000118,0.578507307317132,0.958847114540313,0.0552182197570801,"Non-significant",0.0182506343357553,"ADIPOR2","Adiponectin receptor protein 2","PAQR2_HUMAN"
0.096824049949646,8.09208744764328,0.566932670051716,0.587041009489886,0.970638217430444,-5.89431780053045,"KS6B2_HUMAN",10,0.578340791906328,0.578567909012347,0.958847114540313,0.0626015663147008,"Non-significant",0.0182506343357553,"RPS6KB2","Ribosomal protein S6 kinase beta-2","KS6B2_HUMAN"
0.0623071193695068,8.23890697956085,0.553219434636592,0.595941050857056,0.971827942783618,-5.90220116576081,"DIDO1_HUMAN",28,0.57806202262715,0.578747441874294,0.958847114540313,0.047960758209225,"Non-significant",0.0182506343357553,"DIDO1","Death-inducer obliterator 1","DIDO1_HUMAN"
-0.0637667179107737,12.2295631170273,-0.908468018882871,0.39141479920289,0.923523958601799,-5.64426095184157,"PCBP3_HUMAN",1,-0.578016345233629,0.578776861982403,0.958847114540313,0.122151374816902,"Non-significant",0.0182506343357553,"PCBP3","Poly(rC)-binding protein 3","PCBP3_HUMAN"
0.0219101905822505,18.2475407123566,0.508423106478914,0.625522252650283,0.971827942783618,-5.92671066717416,"EF1A1_HUMAN",37,0.577945233778144,0.578822665446041,0.958847114540313,0.0601160526275741,"Non-significant",0.0182506343357553,"EEF1A1","Elongation factor 1-alpha 1","EF1A1_HUMAN"
-0.0390329360962252,10.7900829315186,-0.604737215005333,0.562895703313411,0.959650384062952,-5.87167512028426,"SNAPN_HUMAN",11,-0.577684985352968,0.578990310864594,0.958847114540313,0.0186166763305771,"Non-significant",0.0182506343357553,"SNAPIN","SNARE-associated protein Snapin","SNAPN_HUMAN"
0.036829233169577,10.6026345491409,0.655816778331466,0.531209713124513,0.95169728073657,-5.83899560492421,"UB2G1_HUMAN",9,0.577566997793643,0.579066324403414,0.958847114540313,0.00438904762272685,"Non-significant",0.0182506343357553,"UBE2G1","Ubiquitin-conjugating enzyme E2 G1","UB2G1_HUMAN"
-0.0638455152511579,7.70450800657272,-0.566600320307255,0.587255828116832,0.970638217430444,-5.89451094940679,"ALKB3_HUMAN",13,-0.577558393447117,0.579071867976075,0.958847114540313,-0.0288481712341309,"Non-significant",0.0182506343357553,"ALKBH3","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3","ALKB3_HUMAN"
0.0460834503173722,13.1950905323029,0.776735683888037,0.460707155795054,0.938647671175068,-5.75242904684537,"NDUS6_HUMAN",5,0.577275729716694,0.579253997903682,0.958847114540313,0.185205936431885,"Non-significant",0.0182506343357553,"NDUFS6","NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial","NDUS6_HUMAN"
-0.110956430435182,6.60860812664032,-0.563611798254724,0.589189469544486,0.970801730914807,-5.89624310652697,"SOS2_HUMAN",10,-0.577201534910644,0.579301809469432,0.958847114540313,0.00312638282775524,"Non-significant",0.0182506343357553,"SOS2","Son of sevenless homolog 2","SOS2_HUMAN"
-0.0329635143279745,12.1936813592911,-0.608253467496291,0.560679533684233,0.958981936179973,-5.86950181072707,"SETD7_HUMAN",12,-0.577123427506223,0.579352144721691,0.958847114540313,-0.0023102760315048,"Non-significant",0.0182506343357553,"SETD7","Histone-lysine N-methyltransferase SETD7","SETD7_HUMAN"
-0.0196104049682244,11.7286655902863,-0.475618389437328,0.647660518249432,0.971827942783618,-5.94343617326436,"JIP4_HUMAN",67,-0.577089464875056,0.57937403223962,0.958847114540313,-0.0889697074890137,"Non-significant",0.0182506343357553,"SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","JIP4_HUMAN"
0.0524003505706698,10.1467162370682,0.660802607686338,0.528176048730049,0.95169728073657,-5.83567940450282,"CEBOS_HUMAN",6,0.576458316787049,0.579780865352022,0.958847114540313,-0.0980691909790252,"Non-significant",0.0182506343357553,"CEBPZOS","Protein CEBPZOS","CEBOS_HUMAN"
0.0153586864471507,14.4560753107071,0.468274283910792,0.652669759979758,0.971827942783618,-5.94703724976271,"AMPB_HUMAN",37,0.576425738897452,0.579801869137778,0.958847114540313,-0.00977110862732467,"Non-significant",0.0182506343357553,"RNPEP","Aminopeptidase B","AMPB_HUMAN"
-0.0241200923919731,13.5211921930313,-0.712602798033686,0.497295309221916,0.947189122039891,-5.79992150729407,"PP1B_HUMAN",11,-0.575889447172947,0.58014769103321,0.958847114540313,0.0526535511016846,"Non-significant",0.0182506343357553,"PPP1CB","Serine/threonine-protein phosphatase PP1-beta catalytic subunit","PP1B_HUMAN"
0.0290050506591761,11.6153419017792,0.65060031879323,0.534395094373284,0.95179244619147,-5.84244133568411,"ENOPH_HUMAN",11,0.57576841853717,0.580225750968373,0.958847114540313,-0.0104248523712265,"Non-significant",0.0182506343357553,"ENOPH1","Enolase-phosphatase E1","ENOPH_HUMAN"
0.0526535511016846,9.3856645822525,0.573877307008571,0.582562322537981,0.968395861531969,-5.89025816991836,"PDLI3_HUMAN",12,0.575735742288225,0.580246827200259,0.958847114540313,-0.0283081531524498,"Non-significant",0.0182506343357553,"PDLIM3","PDZ and LIM domain protein 3","PDLI3_HUMAN"
0.0413196086883492,14.2768663167953,0.657109107704218,0.53042236299419,0.95169728073657,-5.83813818232448,"QCR8_HUMAN",8,0.575701336771043,0.580269019274995,0.958847114540313,-0.0896091461181747,"Non-significant",0.0182506343357553,"UQCRQ","Cytochrome b-c1 complex subunit 8","QCR8_HUMAN"
-0.204178929328918,6.39780336618423,-0.567047453445787,0.58696682793812,0.970638217430444,-5.89425106877137,"CKS1_HUMAN",3,-0.575592308331579,0.580339347385138,0.958847114540313,-0.132040023803714,"Non-significant",0.0182506343357553,"CKS1B","Cyclin-dependent kinases regulatory subunit 1","CKS1_HUMAN"
