"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0767095088958776,9.61380779743194,2.53470659724944,0.0370972306532663,0.0851504751119104,-5.37765038765021,"APAF_HUMAN",47,3.04788232498434,0.0156409039196481,0.0434475502923742,0.443472146987915,"Non-significant",1.36203470539475,"APAF1","Apoptotic protease-activating factor 1","APAF_HUMAN"
-0.0841004848480242,12.1652752161026,-3.01862531840357,0.0180804741547943,0.0493125940477315,-4.63191213248344,"OFUT1_HUMAN",19,-3.04473871045124,0.0157163051796437,0.0436420603106191,0.124227762222292,"Non-significant",1.3600947548662,"POFUT1","GDP-fucose protein O-fucosyltransferase 1","OFUT1_HUMAN"
-0.149882316589375,10.8281905651092,-2.99129221741016,0.0188182476106969,0.0508970870377316,-4.67388632503003,"STAM1_HUMAN",17,-3.04433940702796,0.0157259097738818,0.0436525295133411,0.591261625289926,"Up in D",1.35999058536376,"STAM","Signal transducing adapter molecule 1","STAM1_HUMAN"
-0.274971961975096,8.33319711685181,-2.91239091252509,0.0211308379953869,0.0557892997957234,-4.79524463758161,"I2BP1_HUMAN",22,-3.04413473757744,0.015730835136432,0.0436525295133411,0.282084465026838,"Non-significant",1.35999058536376,"IRF2BP1","Interferon regulatory factor 2-binding protein 1","I2BP1_HUMAN"
0.211251258850064,9.99759197235107,2.87216538416484,0.0224227357758275,0.0582794827888597,-4.85720719942133,"MET_HUMAN",33,3.04388376076241,0.0157368770792047,0.0436543660241597,0.423274278640747,"Non-significant",1.35997231449272,"MET","Hepatocyte growth factor receptor","MET_HUMAN"
-0.28085160255432,6.84629690647125,-3.20770141099723,0.0137433886135651,0.0398121582329409,-4.34279364058831,"ZBT7B_HUMAN",7,-3.04004351345249,0.0158296283775936,0.043896652308884,-0.104829430580142,"Non-significant",1.35756859910221,"ZBTB7B","Zinc finger and BTB domain-containing protein 7B","ZBT7B_HUMAN"
-0.286437034606935,8.48662924766541,-3.1940207655614,0.0140168115964134,0.0404022768359852,-4.36362949568542,"TDRP_HUMAN",7,-3.03959406434718,0.0158405208526808,0.0439118504265978,-0.201545000076297,"Non-significant",1.35741826152626,"TDRP","Testis development-related protein","TDRP_HUMAN"
0.130378246307373,11.3718843460083,3.04822514319454,0.0173157471988855,0.0475438667151485,-4.58650171625829,"RM45_HUMAN",16,3.03662114297158,0.0159127671216396,0.0440856107261071,0.0499899387359513,"Non-significant",1.35570313846837,"MRPL45","Large ribosomal subunit protein mL45","RM45_HUMAN"
-0.226140260696409,8.96955192089081,-3.07601738746685,0.0166287110452906,0.046270700075956,-4.54390995987291,"BL1S5_HUMAN",11,-3.03650542543101,0.0159155861584973,0.0440856107261071,-0.178116321563699,"Non-significant",1.35570313846837,"BLOC1S5","Biogenesis of lysosome-related organelles complex 1 subunit 5","BL1S5_HUMAN"
-0.080107450485233,9.73432815074921,-2.52016717705981,0.0379177547398809,0.0867394028642215,-5.40002786131937,"PDS5A_HUMAN",58,-3.03615933329725,0.0159240205406931,0.0440856107261071,0.000118494033801042,"Non-significant",1.35570313846837,"PDS5A","Sister chromatid cohesion protein PDS5 homolog A","PDS5A_HUMAN"
0.0519359111785995,11.7773205041885,2.33735431859235,0.0499653497848379,0.106998904237048,-5.68027409148451,"EFGM_HUMAN",35,3.03612180894379,0.0159249353017279,0.0440856107261071,0.173361063003551,"Non-significant",1.35570313846837,"GFM1","Elongation factor G, mitochondrial","EFGM_HUMAN"
0.184791803359985,9.56975734233856,2.91495714985265,0.0210511103443368,0.0556380160696903,-4.79129352522608,"AT2L1_HUMAN",20,3.03323293020724,0.0159955244516115,0.044254908251638,-0.0210411548614502,"Non-significant",1.35403855528503,"ETNPPL","Ethanolamine-phosphate phospho-lyase","AT2L1_HUMAN"
-0.319228768348695,7.63828474283218,-2.94346116601745,0.0201864549863589,0.0538010337200091,-4.74742408446275,"MALT1_HUMAN",14,-3.03317274573591,0.0159969985090035,0.044254908251638,0.0631558895111013,"Non-significant",1.35403855528503,"MALT1","Mucosa-associated lymphoid tissue lymphoma translocation protein 1","MALT1_HUMAN"
0.584065675735472,9.48821747303009,3.12968775701993,0.0153821100955585,0.0434425483172161,-4.46179604458313,"PCOC1_HUMAN",2,3.03252119564848,0.0160129655467789,0.0442839817472952,-0.172332525253299,"Non-significant",1.35375333690952,"PCOLCE","Procollagen C-endopeptidase enhancer 1","PCOC1_HUMAN"
0.119660377502422,11.474179983139,3.07138093491584,0.0167412973629188,0.0464565276343104,-4.55101214578721,"RM19_HUMAN",16,3.03207611995306,0.0160238822209229,0.0442979120738075,-0.2230498790741,"Non-significant",1.35361674321696,"MRPL19","Large ribosomal subunit protein bL19m","RM19_HUMAN"
-0.109786510467547,10.2119989395141,-2.72015247000707,0.0280987792089435,0.0691518030031446,-5.09169031855816,"PKN2_HUMAN",40,-3.0318707697787,0.0160289215983114,0.0442979120738075,-0.309291720390317,"Non-significant",1.35361674321696,"PKN2","Serine/threonine-protein kinase N2","PKN2_HUMAN"
0.239403247833252,8.80098724365234,2.9321435119983,0.0205252263217928,0.0544823884213529,-4.76483885161047,"MACOI_HUMAN",17,3.03110122542733,0.0160478212261325,0.0443252182011122,-0.0325942039489746,"Non-significant",1.35334911780701,"MACO1","Macoilin","MACOI_HUMAN"
-0.0654432773589733,13.2212046384811,-2.59455783255926,0.0339069087279034,0.079491666402256,-5.28544646284291,"CK5P3_HUMAN",29,-3.03091034876628,0.016052512655197,0.0443252182011122,0.0783011913299507,"Non-significant",1.35334911780701,"CDK5RAP3","CDK5 regulatory subunit-associated protein 3","CK5P3_HUMAN"
-0.146866321563703,13.1765542030334,-2.9558362620092,0.0198227361589675,0.0530657005240273,-4.72838826071172,"GBP3_HUMAN",18,-3.03080142046745,0.0160551905709969,0.0443252182011122,-0.117204189300525,"Non-significant",1.35334911780701,"GBP3","Guanylate-binding protein 3","GBP3_HUMAN"
-0.162969827651976,10.6451431512833,-2.98811206883543,0.018906119846761,0.0510836684770624,-4.67877236104552,"LEG8_HUMAN",16,-3.02916331698264,0.016095518224506,0.0444214404332116,-0.0624461174010733,"Non-significant",1.35240736289577,"LGALS8","Galectin-8","LEG8_HUMAN"
0.113007307052577,11.4524666070938,2.95583432691129,0.0198227924930154,0.0530657005240273,-4.72839123683997,"KPRA_HUMAN",19,3.02879945847284,0.0161044901916314,0.0444310892264188,0.139483332633975,"Non-significant",1.35231303991635,"PRPSAP1","Phosphoribosyl pyrophosphate synthase-associated protein 1","KPRA_HUMAN"
0.102988481521578,12.4547749757767,3.06364575749136,0.0169309232938576,0.0467907055879975,-4.56286389180783,"PIR_HUMAN",17,3.02808513723193,0.016122118972989,0.0444646068480057,-0.135310173034666,"Non-significant",1.3519855433235,"PIR","Pirin","PIR_HUMAN"
-0.0947158336639262,12.2313352823257,-2.60522934597114,0.0333684038483606,0.0785241382904866,-5.26899429611475,"CYFP1_HUMAN",60,-3.02772405481568,0.0161310377984254,0.0444740879022846,0.213394045829768,"Non-significant",1.35189294988972,"CYFIP1","Cytoplasmic FMR1-interacting protein 1","CYFP1_HUMAN"
0.0664951801299978,15.0650533437729,2.50060141550859,0.0390513730394015,0.0887053328189015,-5.43012555462819,"PCCB_HUMAN",36,3.0250143378664,0.0161981327132703,0.0446439024577022,-0.137528181076025,"Non-significant",1.35023784942511,"PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial","PCCB_HUMAN"
-0.140366315841675,10.252540230751,-3.17232450144745,0.0144623256353162,0.0413631689125679,-4.39670242691729,"DUT_HUMAN",13,-3.02296422161923,0.0162490884804629,0.0447691354602636,0.00235056877134987,"Non-significant",1.34902129222505,"DUT","Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial","DUT_HUMAN"
-0.36951303482056,8.33062648773193,-3.01551584683235,0.0181628486131198,0.049487358511368,-4.63668526954729,"YRDC_HUMAN",8,-3.02103004755523,0.0162973155690168,0.0448867679996614,0.31452703475955,"Non-significant",1.34788166415604,"YRDC","Threonylcarbamoyl-AMP synthase","YRDC_HUMAN"
-0.29083943367004,9.67432272434235,-2.88045014405945,0.022150058298546,0.0578453727178636,-4.84444129395565,"FOXK1_HUMAN",26,-3.02043492563521,0.0163121844323231,0.0449025045343205,-0.216690063476577,"Non-significant",1.34772943460692,"FOXK1","Forkhead box protein K1","FOXK1_HUMAN"
0.0685453414916743,16.1479282379151,2.65376224467354,0.0310283323902642,0.0743543676948033,-5.19413885848009,"GLU2B_HUMAN",27,3.02035841515809,0.0163140970381041,0.0449025045343205,-0.0690665245056188,"Non-significant",1.34772943460692,"PRKCSH","Glucosidase 2 subunit beta","GLU2B_HUMAN"
0.0592794418334996,13.3197567462921,2.61514360141963,0.0328760057801323,0.0776479009145124,-5.25370695294596,"MPPB_HUMAN",26,3.01664571985008,0.0164071880282639,0.0451391201321971,0.0652892589568985,"Non-significant",1.34544691059844,"PMPCB","Mitochondrial-processing peptidase subunit beta","MPPB_HUMAN"
0.13779997825625,12.6805664300918,3.01087761331648,0.0182864570580839,0.0497573147449003,-4.64380604579074,"PLD3_HUMAN",16,3.0164865608413,0.0164111910759159,0.0451391201321971,0.0440347194671737,"Non-significant",1.34544691059844,"PLD3","5'-3' exonuclease PLD3","PLD3_HUMAN"
0.223621845245365,9.59091210365295,3.16641657315348,0.0145862214975958,0.0416587825524435,-4.40571429961313,"NUDT8_HUMAN",9,3.01357896307723,0.0164845000444347,0.0453218150062812,0.313401818275453,"Non-significant",1.34369270623519,"NUDT8","Mitochondrial coenzyme A diphosphatase NUDT8","NUDT8_HUMAN"
-0.127633810043337,9.3479677438736,-2.81160216920597,0.0245257023332072,0.0624612519559457,-4.95058278488218,"LARP7_HUMAN",27,-3.01328470605946,0.0164919380916593,0.0453218150062812,-0.0208876132965248,"Non-significant",1.34369270623519,"LARP7","La-related protein 7","LARP7_HUMAN"
-0.305891275405882,9.57624876499176,-4.0730798917257,0.0041651896708891,0.0158197253698577,-3.06399878609709,"UBE2B_HUMAN",2,-3.01318851969041,0.0164943701890003,0.0453218150062812,-0.00136041641240148,"Non-significant",1.34369270623519,"UBE2B","Ubiquitin-conjugating enzyme E2 B","UBE2B_HUMAN"
-0.086400985717777,17.8969707489014,-2.71296697527655,0.0284015280933432,0.0696644495010237,-5.10277958416007,"ATPB_HUMAN",28,-3.01192446610376,0.0165263668330567,0.0453943603532234,1.20878982543945,"Up in D",1.34299809911675,"ATP5F1B","ATP synthase subunit beta, mitochondrial","ATPB_HUMAN"
0.2035789489746,13.5690150260925,4.24539199625339,0.00332711235433097,0.0134644337371778,-2.82049934034854,"UFM1_HUMAN",5,3.01013089585673,0.0165718779172794,0.0454897404115713,-0.134132146835348,"Non-significant",1.34208654147613,"UFM1","Ubiquitin-fold modifier 1","UFM1_HUMAN"
-0.365986347198485,8.56594300270081,-2.94268324966867,0.0202095515705825,0.0538169679828378,-4.74862091802889,"TM143_HUMAN",11,-3.0101141380733,0.016572303753587,0.0454897404115713,0.0857896804809544,"Non-significant",1.34208654147613,"TMEM143","Transmembrane protein 143","TM143_HUMAN"
0.175238251686093,6.57831054925919,3.04965203722539,0.017279754707348,0.0474798271911349,-4.58431389124919,"KLDC2_HUMAN",13,3.00988908663073,0.0165780236969822,0.0454900521735926,-0.309037208557131,"Non-significant",1.34208356506738,"KLHDC2","Kelch domain-containing protein 2","KLDC2_HUMAN"
-0.0487742424010733,14.4382922649384,-2.10637508026091,0.0708749466613455,0.140194860363276,-6.02935175326901,"SC31A_HUMAN",57,-3.00954409299517,0.0165867961005094,0.0454987368355421,0.131400346755925,"Non-significant",1.34200066033121,"SEC31A","Protein transport protein Sec31A","SC31A_HUMAN"
-0.603247880935667,6.57738590240479,-2.90931714769675,0.0212267500202542,0.055974601775867,-4.79997747851364,"GPTC1_HUMAN",10,-3.0087283993845,0.0166075565577679,0.04554028858051,0.0393288135528547,"Non-significant",1.34160422166717,"GPATCH1","G patch domain-containing protein 1","GPTC1_HUMAN"
-0.0739643573761235,13.9874945878982,-2.45920078532285,0.0415657380620654,0.0932101329950469,-5.49374345625098,"AP2A1_HUMAN",55,-3.00824383094086,0.016619902256013,0.0455587455761113,0.341656208038328,"Non-significant",1.34142824238207,"AP2A1","AP-2 complex subunit alpha-1","AP2A1_HUMAN"
-0.0664839744568226,17.6174309253693,-2.41331623417654,0.0445460499177114,0.0982458953607801,-5.56412425526135,"BIP_HUMAN",47,-3.00534902674803,0.0166938545211863,0.0457460099915251,0.0758931636810498,"Non-significant",1.33964677950422,"HSPA5","Endoplasmic reticulum chaperone BiP","BIP_HUMAN"
-0.145483493804925,11.0732746124268,-3.70408825314767,0.00683933338553685,0.023307161314677,-3.59867533418234,"PSMG2_HUMAN",9,-3.00466486147114,0.016711382569099,0.0457756023580763,-0.0446383953094749,"Non-significant",1.33936593213675,"PSMG2","Proteasome assembly chaperone 2","PSMG2_HUMAN"
-0.169506072998077,11.8781836032867,-3.6272965933063,0.00760196135717131,0.0253107568535445,-3.7120774848391,"PVR_HUMAN",8,-3.00434122964901,0.0167196805622389,0.0457756023580763,-0.146234154701233,"Non-significant",1.33936593213675,"PVR","Poliovirus receptor","PVR_HUMAN"
0.102428197860723,13.3230844736099,3.1926983105917,0.0140435464003408,0.0404362439646435,-4.36564437866921,"FCL_HUMAN",15,3.00426724355606,0.0167215781845376,0.0457756023580763,-0.250159025192275,"Non-significant",1.33936593213675,"GFUS","GDP-L-fucose synthase","FCL_HUMAN"
0.283883333206202,13.2811192274094,3.59141718856143,0.00798919551946351,0.0262765838852562,-3.76529672773788,"NEDD8_HUMAN",4,3.0036026363782,0.016738634324891,0.0457964712913623,0.30278491973877,"Non-significant",1.33916798395528,"NEDD8","NEDD8","NEDD8_HUMAN"
-0.143576383590702,11.6482137441635,-3.4974138133961,0.00910774531305291,0.0290488386281884,-3.90540986042695,"SRS11_HUMAN",10,-3.00353038056037,0.0167404897523022,0.0457964712913623,0.562258362770082,"Up in D",1.33916798395528,"SRSF11","Serine/arginine-rich splicing factor 11","SRS11_HUMAN"
-0.47594106197357,7.30362230539322,-2.94728924761293,0.0200732008065241,0.0536104722993823,-4.74153490054425,"CDAN1_HUMAN",8,-3.00330147412121,0.0167463691597434,0.0457971147159277,-0.774440526962296,"Up in BD",1.33916188231104,"CDAN1","Codanin-1","CDAN1_HUMAN"
0.185014247894275,12.8878018856049,3.69509659365811,0.00692421533669819,0.0234682887393355,-3.61191779485561,"SRP14_HUMAN",7,3.0014228046585,0.0167947035996105,0.0459138224417923,0.283438920974749,"Non-significant",1.3380565496153,"SRP14","Signal recognition particle 14 kDa protein","SRP14_HUMAN"
-0.0754697322845495,14.3967500925064,-2.92843614064721,0.0206374912471251,0.0547409623992067,-4.77054458907524,"RAB14_HUMAN",20,-3.00087931137456,0.0168087136603768,0.0459366462244182,0.0887498855590803,"Non-significant",1.33784071526631,"RAB14","Ras-related protein Rab-14","RAB14_HUMAN"
0.229830741882326,9.67875027656555,3.02884624988368,0.0178124667434178,0.0486634192444753,-4.61622630934662,"ATX3_HUMAN",11,2.99966743548152,0.0168399969612058,0.0460066448967083,0.0866811275482249,"Non-significant",1.33717943715414,"ATXN3","Ataxin-3","ATX3_HUMAN"
-0.251129984855655,8.19658809900284,-2.87191128957492,0.0224311540999078,0.0582794827888597,-4.85759876346271,"TIF1A_HUMAN",21,-2.99796995376996,0.0168839175546976,0.0461111097404295,0.301251173019413,"Non-significant",1.33619442563691,"TRIM24","Transcription intermediary factor 1-alpha","TIF1A_HUMAN"
-0.0969188213348282,10.3269175291061,-2.84071608383426,0.0234901890771732,0.0606039409132538,-4.90568449430685,"AKP8L_HUMAN",22,-2.99682564810121,0.016913592523942,0.0461766116215564,-0.111896038055399,"Non-significant",1.33557793820207,"AKAP8L","A-kinase anchor protein 8-like","AKP8L_HUMAN"
-0.177590370178228,10.4084181785583,-2.99287146387287,0.0187747703499263,0.0508534229852041,-4.67146012619335,"TOR1B_HUMAN",14,-2.99643765593662,0.0169236665336303,0.0461885739165411,-0.0216107368469229,"Non-significant",1.33546544649426,"TOR1B","Torsin-1B","TOR1B_HUMAN"
0.0530796051025533,14.5636670589447,2.2675232975762,0.055533981736442,0.116194617795124,-5.78654959218999,"PUR9_HUMAN",41,2.98998444512098,0.0170921390525442,0.0466326887264102,0.118853330612223,"Non-significant",1.33130954346939,"ATIC","Bifunctional purine biosynthesis protein ATIC","PUR9_HUMAN"
-0.370479822158813,8.9300662279129,-3.21896664913074,0.0135224879492667,0.0393407914020618,-4.32564742376336,"PLS3_HUMAN",4,-2.98966523505569,0.0171005177405101,0.0466398658643693,-0.173234701156617,"Non-significant",1.33124270727237,"PLSCR3","Phospholipid scramblase 3","PLS3_HUMAN"
0.240066051483151,11.1338050365448,4.76793008953337,0.00172943093497854,0.00823787384883203,-2.10757450247025,"VKOR1_HUMAN",3,2.98897339309737,0.0171186920082624,0.0466737456166133,-0.188811302185055,"Non-significant",1.33092734513257,"VKORC1","Vitamin K epoxide reductase complex subunit 1","VKOR1_HUMAN"
-0.153069496154774,11.2165009975433,-3.56147329223497,0.0083285958615323,0.0271071908626045,-3.80982314581182,"SRRM1_HUMAN",9,-2.98819607424312,0.0171391356681554,0.0467137879783047,-0.0892996788024742,"Non-significant",1.33055491474232,"SRRM1","Serine/arginine repetitive matrix protein 1","SRRM1_HUMAN"
0.471179485321041,7.184645652771,2.97914367740474,0.0191562610487631,0.0516563317213903,-4.69255417079502,"UBD_HUMAN",6,2.98783775964714,0.0171485679701033,0.0467238013799255,0.185171723365782,"Non-significant",1.3304618308964,"UBD","Ubiquitin D","UBD_HUMAN"
-0.083646535873477,15.9926654100418,-3.36749913333124,0.0109379321255133,0.0333899101830005,-4.10057351013175,"RAN_HUMAN",15,-2.98732430552376,0.0171620935884641,0.046744957159046,0.496057748794541,"Non-significant",1.3302652339065,"RAN","GTP-binding nuclear protein Ran","RAN_HUMAN"
0.0662405490875226,14.0530589818954,2.41547719082035,0.044400925999399,0.0979524506686035,-5.56081301117756,"CAN1_HUMAN",44,2.98635606302628,0.0171876296214847,0.0467988009223914,0.110094070434551,"Non-significant",1.32976527426477,"CAPN1","Calpain-1 catalytic subunit","CAN1_HUMAN"
-0.247734785079951,10.3752735853195,-3.14058976915265,0.0151411827159714,0.0429114762687363,-4.44513970696636,"PSN1_HUMAN",8,-2.9845405033315,0.0172356190114564,0.0469137244746585,0.0306336879730242,"Non-significant",1.3287000871001,"PSEN1","Presenilin-1","PSN1_HUMAN"
-0.199501037597654,8.44849634170532,-3.01605369774715,0.0181485719471667,0.0494650697948643,-4.63585961499846,"PRP18_HUMAN",12,-2.98215710619878,0.0172988292264687,0.0470699867013973,-0.0377755165100098,"Non-significant",1.32725592439386,"PRPF18","Pre-mRNA-splicing factor 18","PRP18_HUMAN"
-0.14169001579285,10.3878906965256,-2.80316501732705,0.0248346054353944,0.0631488525549328,-4.96359729047099,"NUFP2_HUMAN",26,-2.98075718375965,0.0173360689645027,0.0471555023727706,0.0339772701263534,"Non-significant",1.32646762401452,"NUFIP2","FMR1-interacting protein NUFIP2","NUFP2_HUMAN"
0.0512101650238019,14.8017243146897,2.17215199593483,0.0641598008912791,0.12998567401544,-5.93071773297552,"LMNB1_HUMAN",50,2.98052707523718,0.0173421981183596,0.04715636579503,-0.182151317596425,"Non-significant",1.3264596721092,"LMNB1","Lamin-B1","LMNB1_HUMAN"
-0.163697719573998,11.1485500335693,-2.99680928021801,0.0186668201682504,0.0506056060291293,-4.66541098680972,"TPPC4_HUMAN",14,-2.979010772633,0.0173826426152665,0.047250506593056,-0.223537206649778,"Non-significant",1.32559353087135,"TRAPPC4","Trafficking protein particle complex subunit 4","TPPC4_HUMAN"
0.190228223800645,10.6773782968521,3.24387619261885,0.0130473039256228,0.0383073893451058,-4.28776985716559,"LIMS2_HUMAN",9,2.97635433261701,0.0174537346390355,0.0474252522857012,-0.137385368347125,"Non-significant",1.3239903501389,"LIMS2","LIM and senescent cell antigen-like-containing domain protein 2","LIMS2_HUMAN"
-0.0831403732300018,15.0754461288452,-3.3579436666015,0.0110872460589143,0.0336932409019343,-4.11499366748609,"GPX1_HUMAN",15,-2.97617226312558,0.017458618261941,0.0474252522857012,-0.674524784088149,"Up in BD",1.3239903501389,"GPX1","Glutathione peroxidase 1","GPX1_HUMAN"
0.0559756755828769,13.0270456075668,2.27574675668389,0.0548470120026275,0.115038191076123,-5.77406286571826,"SYQ_HUMAN",45,2.97550019725466,0.017476657285493,0.0474583658683033,-0.969894886016876,"Up in BD",1.32368721990285,"QARS1","Glutamine--tRNA ligase","SYQ_HUMAN"
-0.196805715560897,11.8467570543289,-3.12607023807854,0.0154629481483355,0.0436252994699562,-4.46732477306914,"EMC7_HUMAN",10,-2.97504418491198,0.0174889082138693,0.0474625586299144,-0.576841115951551,"Up in BD",1.32364885337319,"EMC7","Endoplasmic reticulum membrane protein complex subunit 7","EMC7_HUMAN"
-0.0763940811157262,11.850040435791,-2.4786538982294,0.040364328014566,0.0910272811312363,-5.46386330088236,"AP3D1_HUMAN",49,-2.97500727469437,0.0174899002099389,0.0474625586299144,-0.669290781021139,"Up in BD",1.32364885337319,"AP3D1","AP-3 complex subunit delta-1","AP3D1_HUMAN"
-0.14727449417115,11.3057446479797,-2.87754028207162,0.0222454337295527,0.057962185919988,-4.84892483731771,"SPF45_HUMAN",19,-2.97250733607337,0.0175572246586811,0.0476264364852558,-0.740081787109375,"Up in BD",1.32215191214128,"RBM17","Splicing factor 45","SPF45_HUMAN"
0.0982522964477788,13.0771157741547,3.47538993947597,0.00939336968561558,0.0297069260695719,-3.93837427131868,"JUPI2_HUMAN",13,2.97232934329064,0.0175620283416176,0.0476264364852558,-0.420830011367823,"Non-significant",1.32215191214128,"JPT2","Jupiter microtubule associated homolog 2","JUPI2_HUMAN"
0.104972600936875,11.1700345277786,3.58246234193015,0.00808911095977023,0.0265085001323003,-3.77860202921007,"NUDT7_HUMAN",12,2.97196748400473,0.0175717984392555,0.0476370105366251,-0.18584644794464,"Non-significant",1.32205550050967,"NUDT7","Peroxisomal coenzyme A diphosphatase NUDT7","NUDT7_HUMAN"
-0.115211486816428,11.0200107097626,-4.60352930815699,0.00211555265249324,0.00962196985556622,-2.32768515747116,"PRPK_HUMAN",9,-2.97137901062698,0.0175876991162841,0.0476641919270305,-0.292137384414699,"Non-significant",1.32180776537352,"TP53RK","EKC/KEOPS complex subunit TP53RK","PRPK_HUMAN"
-0.305867791175841,7.22123450040817,-2.84938711211902,0.0231906790768733,0.0599264872706209,-4.89231603744805,"KIFC3_HUMAN",20,-2.97097429414691,0.0175986433194665,0.0476779271766781,-0.0479097366332972,"Non-significant",1.32168263404171,"KIFC3","Kinesin-like protein KIFC3","KIFC3_HUMAN"
-0.243221282959,10.416743516922,-3.57840129020357,0.00813486436697204,0.0266261756650307,-3.78463899191595,"OSTM1_HUMAN",5,-2.97060467466024,0.0176086446247236,0.0476890996278396,-0.109623432159424,"Non-significant",1.32158087698639,"OSTM1","Osteopetrosis-associated transmembrane protein 1","OSTM1_HUMAN"
-0.316833972930912,7.10615539550781,-2.8913828092423,0.0217955282487403,0.0570848664332726,-4.82759849203168,"VPS54_HUMAN",13,-2.97002341455666,0.0176243845312086,0.0477158011632388,-0.123832464218138,"Non-significant",1.32133777983543,"VPS54","Vacuolar protein sorting-associated protein 54","VPS54_HUMAN"
-0.199337482452391,8.90252327919006,-2.9363325789663,0.0203991451101841,0.0542150879213998,-4.75839242476489,"IMPCT_HUMAN",14,-2.96797260448759,0.0176800351714051,0.0478505021283459,0.27582907676695,"Non-significant",1.32011350051147,"IMPACT","Protein IMPACT","IMPCT_HUMAN"
-0.177480459213257,9.28997337818146,-2.85112708418364,0.0231310598259888,0.059848666909462,-4.88963367943816,"MINK1_HUMAN",20,-2.9664733177045,0.0177208352211249,0.0479449339727268,0.186172008514426,"Non-significant",1.31925727512363,"MINK1","Misshapen-like kinase 1","MINK1_HUMAN"
-0.772756934165949,6.95955628156662,-2.86076045843699,0.0228038618049409,0.0590963061914055,-4.87478419411301,"XXLT1_HUMAN",8,-2.96011853437424,0.0178948566730284,0.0483996223483174,-0.205578804016112,"Non-significant",1.31515802704736,"XXYLT1","Xyloside xylosyltransferase 1","XXLT1_HUMAN"
0.152246236801123,12.8265985250473,3.21317134396587,0.0136356540604836,0.0395707070982703,-4.33446690303355,"RAB8A_HUMAN",11,2.95959942002436,0.0179091504705275,0.0484221415920895,0.390636920928999,"Non-significant",1.31495600669398,"RAB8A","Ras-related protein Rab-8A","RAB8A_HUMAN"
-0.204733610153173,10.0271781682968,-2.81353900391224,0.0244553573058194,0.0623911772397866,-4.94759534957495,"GTPB4_HUMAN",25,-2.95885904880152,0.0179295570885968,0.0484611679603179,0.0563607215881241,"Non-significant",1.3146061231616,"GTPBP4","GTP-binding protein 4","GTPB4_HUMAN"
-0.136668205261227,10.7323322296143,-3.10761672722629,0.0158823627535552,0.0446842896610079,-4.49554133739274,"PEBB_HUMAN",13,-2.95828512278318,0.017945392645072,0.0484876306382525,-0.167176246643047,"Non-significant",1.31436903728834,"CBFB","Core-binding factor subunit beta","PEBB_HUMAN"
-0.280491113662722,8.24316275119782,-2.87928249251321,0.0221882784850226,0.0579265417076813,-4.84624039177318,"RIOX2_HUMAN",14,-2.95807118369551,0.0179512992897844,0.0484876306382525,0.0973844528198509,"Non-significant",1.31436903728834,"RIOX2","Ribosomal oxygenase 2","RIOX2_HUMAN"
-0.372498512268066,6.82503771781921,-2.82669950314859,0.0239829107715331,0.061518180484023,-4.9272980839115,"KIF5C_HUMAN",24,-2.95585447931744,0.0180126192552388,0.048637069097174,0.020217895507848,"Non-significant",1.31303260382734,"KIF5C","Kinesin heavy chain isoform 5C","KIF5C_HUMAN"
-0.0834598541259499,10.6710686683655,-2.55772703919399,0.0358351434104372,0.082981265306018,-5.34220153757951,"ARHG1_HUMAN",39,-2.95540249911004,0.0180251489098171,0.0486547099980892,0.3038682937622,"Non-significant",1.31287511167171,"ARHGEF1","Rho guanine nucleotide exchange factor 1","ARHG1_HUMAN"
-0.063167333602923,15.11019551754,-2.82515658219586,0.0240378037780075,0.0615859614318766,-4.92967753115275,"DECR2_HUMAN",21,-2.95299309681825,0.018092094489182,0.0488191734902637,-0.59706997871399,"Up in BD",1.31140957747221,"DECR2","Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]","DECR2_HUMAN"
-0.268224477767948,8.57027637958527,-2.96407993200829,0.0195842674635381,0.0525467328542758,-4.71571120415251,"STK39_HUMAN",10,-2.95230161266421,0.0181113551116933,0.0488505470982776,0.449336051940923,"Non-significant",1.31113056806737,"STK39","STE20/SPS1-related proline-alanine-rich protein kinase","STK39_HUMAN"
-0.265650987625122,8.33189952373505,-2.80045733533996,0.0249345968904218,0.0633237305692903,-4.96777420836456,"BICD2_HUMAN",35,-2.95194642177563,0.0181212568855066,0.0488505470982776,0.510878801345836,"Up in D",1.31113056806737,"BICD2","Protein bicaudal D homolog 2","BICD2_HUMAN"
0.186988115310676,12.888592839241,3.06018648904636,0.0170164582894881,0.0469471412991862,-4.56816529578911,"TMM33_HUMAN",11,2.95192755712197,0.0181217829388484,0.0488505470982776,-0.0617766380309988,"Non-significant",1.31113056806737,"TMEM33","Transmembrane protein 33","TMM33_HUMAN"
-0.107494354248027,12.6215410232544,-2.85231738027378,0.0230903671738694,0.0598005870567432,-4.88779875159112,"RALY_HUMAN",20,-2.95144740687263,0.0181351775847467,0.0488704187720474,0.0620284080505495,"Non-significant",1.31095393947377,"RALY","RNA-binding protein Raly","RALY_HUMAN"
