"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.507901191711422,6.19491481781006,-1.348885364309,0.216486681754853,0.395981274968187,-6.51902414013118,"ES8L3_HUMAN",9,-1.39228344037942,0.200869055113553,0.374678508779624,-0.0235753059386994,"Non-significant",0.426341216930474,"EPS8L3","Epidermal growth factor receptor kinase substrate 8-like protein 3","ES8L3_HUMAN"
0.0399746894836444,9.52363061904907,1.08458219093258,0.311569079259225,0.499717633743694,-6.82178618713864,"ZZEF1_HUMAN",94,1.39192503109294,0.200973543915974,0.374787252432593,-0.000809907913200902,"Non-significant",0.426215189108518,"ZZEF1","Zinc finger ZZ-type and EF-hand domain-containing protein 1","ZZEF1_HUMAN"
-0.0982706546783456,6.71876466274261,-1.40104506555774,0.200996028320446,0.376995324501179,-6.45435819898924,"KLDC2_HUMAN",13,-1.39174277444887,0.201026696211243,0.374800232779878,0.0820150375365998,"Non-significant",0.426200148053776,"KLHDC2","Kelch domain-containing protein 2","KLDC2_HUMAN"
-0.121536731719967,9.84948849678039,-1.42747209300722,0.193526037544631,0.36705709879316,-6.42104601764805,"ENPP7_HUMAN",10,-1.39110216941318,0.201213615647874,0.375062549360636,0.0696520805358993,"Non-significant",0.425896298733887,"ENPP7","Ectonucleotide pyrophosphatase/phosphodiesterase family member 7","ENPP7_HUMAN"
0.0825114250183248,10.2585463523865,1.33050890336962,0.222186687521308,0.401837824695691,-6.54145202369717,"PAF1_HUMAN",22,1.39079846431047,0.201302285273918,0.375141649681345,0.0261554718017507,"Non-significant",0.42580471611419,"PAF1","RNA polymerase II-associated factor 1 homolog","PAF1_HUMAN"
-0.0657322406768728,14.9291280508041,-2.24421304912932,0.0570450589361197,0.163903030220865,-5.26370846066425,"A1AG1_HUMAN",8,-1.39039750399208,0.201419401529941,0.37527371389528,0.0300910472869731,"Non-significant",0.425651854745021,"ORM1","Alpha-1-acid glycoprotein 1","A1AG1_HUMAN"
-0.167001128196715,7.42578262090683,-1.35176425259677,0.215605304175533,0.394814136330461,-6.51549351250722,"KLDC4_HUMAN",15,-1.38990551860584,0.201563186175538,0.37545450305468,0.441541910171511,"Non-significant",0.425442682546452,"KLHDC4","Kelch domain-containing protein 4","KLDC4_HUMAN"
-0.276066064834597,7.86457920074463,-1.34265759975184,0.218404037892707,0.397963252517724,-6.52664605936874,"APOA4_HUMAN",17,-1.38974888817461,0.201608980750461,0.37545450305468,0.0204353332519762,"Non-significant",0.425442682546452,"APOA4","Apolipoprotein A-IV","APOA4_HUMAN"
-0.0389313697815012,13.2976114749909,-1.22137616594845,0.258760039933017,0.442949148526688,-6.67059265095736,"MUC18_HUMAN",27,-1.38943368113951,0.20170116632356,0.375539987046664,0.104125499725299,"Non-significant",0.425343813042989,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.0955731868743914,9.4138275384903,1.30641232608575,0.229857134338239,0.410083726477677,-6.57057164818617,"LCAP_HUMAN",34,1.38871265421097,0.201912175905982,0.375846615118407,-0.126149177551275,"Non-significant",0.42498935666444,"LNPEP","Leucyl-cystinyl aminopeptidase","LCAP_HUMAN"
-0.132707834243774,9.26542818546295,-1.34147117269723,0.218770971951147,0.398268275127636,-6.52809563396493,"TRUB1_HUMAN",19,-1.3883546110933,0.202017029011749,0.375955544358103,-0.15807056427005,"Non-significant",0.424863506086725,"TRUB1","Pseudouridylate synthase TRUB1","TRUB1_HUMAN"
0.177375435829161,7.5546982884407,1.40151178219689,0.200861928306506,0.376830910122309,-6.45377302685409,"AGRG2_HUMAN",8,1.38743512052981,0.202286519076611,0.376308429715569,-0.137458562850972,"Non-significant",0.424456052905353,"ADGRG2","Adhesion G-protein coupled receptor G2","AGRG2_HUMAN"
-0.247137069702151,7.60345673561096,-1.3533672786817,0.215115887835231,0.394208839048937,-6.5135255998661,"ZNHI2_HUMAN",11,-1.38739118161745,0.202299404784239,0.376308429715569,0.00212836265563432,"Non-significant",0.424456052905353,"ZNHIT2","Zinc finger HIT domain-containing protein 2","ZNHI2_HUMAN"
-0.28447210788727,7.72813338041305,-1.33757975243937,0.219978250395654,0.399754428602538,-6.53284464513595,"MRC1_HUMAN",20,-1.38655728498908,0.202544091981199,0.376677231798178,-0.331076145172112,"Non-significant",0.424030629871727,"MRC1","Macrophage mannose receptor 1","MRC1_HUMAN"
-0.0921647548675519,10.3744224309921,-1.29877923371092,0.232333911324012,0.412958895177007,-6.57972620165082,"MMS19_HUMAN",36,-1.38553646023993,0.202843978708908,0.377148497535308,0.407476186752316,"Non-significant",0.423487618064502,"MMS19","MMS19 nucleotide excision repair protein homolog","MMS19_HUMAN"
0.153827786445617,7.38671368360519,1.44758285468748,0.188007285935056,0.359955431353715,-6.39545724902051,"TOE1_HUMAN",7,1.38508219806158,0.202977550795289,0.37727523866367,-0.0941677093506001,"Non-significant",0.423341697488161,"TOE1","Target of EGR1 protein 1","TOE1_HUMAN"
0.0572190284729004,10.451726436615,1.28313673871564,0.237481038357847,0.419078109011651,-6.59838016001097,"SPE39_HUMAN",26,1.38498840877083,0.203005138280205,0.37727523866367,-0.108718395233149,"Non-significant",0.423341697488161,"VIPAS39","Spermatogenesis-defective protein 39 homolog","SPE39_HUMAN"
-0.0900974273681641,9.34231090545654,-1.42715273374698,0.193614822903526,0.367139675868008,-6.42145072160749,"GSK3A_HUMAN",12,-1.38300405849924,0.203589584906119,0.378167028739202,0.0354688167572252,"Non-significant",0.42231633868726,"GSK3A","Glycogen synthase kinase-3 alpha","GSK3A_HUMAN"
0.0481529235839737,10.6235613822937,1.27954610271086,0.238676170580586,0.420090769650949,-6.6026416811058,"SNX27_HUMAN",24,1.38277774220569,0.203656334060753,0.378167028739202,-0.101917505264273,"Non-significant",0.42231633868726,"SNX27","Sorting nexin-27","SNX27_HUMAN"
-0.122755050659173,11.1640982627869,-1.52158071725162,0.168891620542552,0.335442964160006,-6.29960797041499,"DCTN6_HUMAN",7,-1.38266085109657,0.20369081706483,0.378167028739202,-0.149891853332523,"Non-significant",0.42231633868726,"DCTN6","Dynactin subunit 6","DCTN6_HUMAN"
0.0861003398895246,12.2462521791458,1.83277170688964,0.106468599945955,0.248512271626646,-5.87173509891061,"CP4F3_HUMAN",7,1.38250530656067,0.203736710727661,0.378167028739202,0.0286471843719251,"Non-significant",0.42231633868726,"CYP4F3","Cytochrome P450 4F3","CP4F3_HUMAN"
0.128400564193726,8.8447357416153,1.32564233766939,0.223717774862745,0.403298383745014,-6.54735973109394,"DDX20_HUMAN",24,1.38247665397639,0.203745165696745,0.378167028739202,-0.0689368247985751,"Non-significant",0.42231633868726,"DDX20","Probable ATP-dependent RNA helicase DDX20","DDX20_HUMAN"
-0.0428626537322749,11.7289508581161,-1.33036057485866,0.222233219547942,0.401837824695691,-6.54163228316147,"PP2BA_HUMAN",20,-1.38241067891228,0.203764635155015,0.378167028739202,-0.0102639198303489,"Non-significant",0.42231633868726,"PPP3CA","Protein phosphatase 3 catalytic subunit alpha","PP2BA_HUMAN"
-0.0908179283142108,8.35981369018555,-1.32071420459791,0.225277505443135,0.405030285656016,-6.55332848251729,"KPCD_HUMAN",23,-1.38215809276996,0.203839189076386,0.378218884099198,-0.14335465431215,"Non-significant",0.422256791050647,"PRKCD","Protein kinase C delta type","KPCD_HUMAN"
-0.0765650272369403,8.87426245212555,-1.25533777213559,0.246868105501112,0.429478518018016,-6.63117170441888,"SI1L1_HUMAN",65,-1.38149350148418,0.204035464466509,0.378496515473538,0.0324766635894758,"Non-significant",0.421938114360951,"SIPA1L1","Signal-induced proliferation-associated 1-like protein 1","SI1L1_HUMAN"
-0.0491652488708283,13.1146857738495,-1.24826657221059,0.249305426056616,0.432143607567481,-6.63943828187945,"EIF3L_HUMAN",28,-1.38060255348956,0.20429884752711,0.378812498912435,-0.0342597961425746,"Non-significant",0.421575699892767,"EIF3L","Eukaryotic translation initiation factor 3 subunit L","EIF3L_HUMAN"
-0.136807441711435,10.2727866172791,-1.44152465803047,0.189654853608738,0.361968931721991,-6.40318701193274,"GOSR2_HUMAN",8,-1.38060145082673,0.20429917368016,0.378812498912435,-0.275957584381104,"Non-significant",0.421575699892767,"GOSR2","Golgi SNAP receptor complex member 2","GOSR2_HUMAN"
-0.100203514099123,8.18447136878967,-1.32411068457008,0.224201534732286,0.403930583404571,-6.54921628535077,"S11IP_HUMAN",22,-1.38027020077854,0.204397173499257,0.378848020965338,-0.208866596221924,"Non-significant",0.421534977085737,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN"
-0.0951876640319806,8.51257085800171,-1.37697927936152,0.208018289871623,0.385585194570759,-6.48437614402216,"3BP5L_HUMAN",14,-1.38022106887335,0.20441171256917,0.378848020965338,-0.0925905704498344,"Non-significant",0.421534977085737,"SH3BP5L","SH3 domain-binding protein 5-like","3BP5L_HUMAN"
0.340264558792112,6.02391922473908,1.34369817310424,0.218082652458039,0.39770713457872,-6.52537404265471,"I5P2_HUMAN",9,1.37989415049393,0.204508476804166,0.378940804016672,0.335043311119081,"Non-significant",0.421428627754416,"INPP5B","Type II inositol 1,4,5-trisphosphate 5-phosphatase","I5P2_HUMAN"
0.0467133522033656,8.86076807975769,1.28478934992735,0.236932688997204,0.418522276923917,-6.59641620124258,"RBNS5_HUMAN",23,1.37933643142074,0.204673647174261,0.379050785291644,-0.134356498718251,"Non-significant",0.421302599281694,"RBSN","Rabenosyn-5","RBNS5_HUMAN"
0.0708348751067991,13.7672268152237,1.7560210338904,0.11945264387977,0.267808695493075,-5.98050268101097,"IF4E_HUMAN",9,1.37918309403579,0.204719078818863,0.379050785291644,-0.0955574512481743,"Non-significant",0.421302599281694,"EIF4E","Eukaryotic translation initiation factor 4E","IF4E_HUMAN"
0.0669949054717982,11.3296920061112,1.38020577938804,0.207064497372306,0.385083963254388,-6.4803695289944,"CYRIB_HUMAN",16,1.379094079677,0.204745456493581,0.379050785291644,0.2679363489151,"Non-significant",0.421302599281694,"CYRIB","CYFIP-related Rac1 interactor B","CYRIB_HUMAN"
-0.440593242645262,6.63559138774872,-1.3378078937219,0.219907312649134,0.399738221430105,-6.5325664599402,"PKHA8_HUMAN",9,-1.37906290704465,0.204754694593699,0.379050785291644,0.128973245620676,"Non-significant",0.421302599281694,"PLEKHA8","Pleckstrin homology domain-containing family A member 8","PKHA8_HUMAN"
-0.179450273513794,9.10617220401764,-1.40748600682486,0.199152324598975,0.37466310266545,-6.44627246101162,"T176B_HUMAN",7,-1.3781996069191,0.20501067969475,0.379438105621168,-0.0430259704589853,"Non-significant",0.420859056604991,"TMEM176B","Transmembrane protein 176B","T176B_HUMAN"
-0.143189907073989,10.1421661376953,-1.36360982150387,0.212011527198462,0.390790897702935,-6.50091827762362,"EXOS3_HUMAN",12,-1.37801872301981,0.205064350386403,0.37945088689516,0.0584750175476003,"Non-significant",0.420844427754601,"EXOSC3","Exosome complex component RRP40","EXOS3_HUMAN"
-0.134831428527832,7.73700487613678,-1.38021977556516,0.207060368289057,0.385083963254388,-6.48035213661104,"MKRN1_HUMAN",11,-1.37777428370278,0.205136898173625,0.379498584537345,0.178904056549076,"Non-significant",0.420789839607148,"MKRN1","E3 ubiquitin-protein ligase makorin-1","MKRN1_HUMAN"
0.165288686752321,8.11563169956207,1.3620819129365,0.212472121469228,0.391284338084729,-6.50280259188973,"PK1IP_HUMAN",11,1.37737680935053,0.205254913119557,0.37963035446822,0.160305023193375,"Non-significant",0.420639069556122,"PAK1IP1","p21-activated protein kinase-interacting protein 1","PK1IP_HUMAN"
0.209181547164903,10.8003479242325,1.49944842577808,0.174417029708255,0.342005746508647,-6.32854754674695,"S39A7_HUMAN",3,1.37709788388325,0.205337764590485,0.379697042362623,-0.0660805702209508,"Non-significant",0.420562785769328,"SLC39A7","Zinc transporter SLC39A7","S39A7_HUMAN"
-0.0677504539489711,11.3654527664185,-1.27842174663515,0.239051461218751,0.420660064265658,-6.60397454028093,"STAT6_HUMAN",29,-1.37598001001518,0.205670106474326,0.380224935960966,0.340452909469604,"Non-significant",0.419959404579654,"STAT6","Signal transducer and activator of transcription 6","STAT6_HUMAN"
0.107090473175028,13.6356513500214,1.58642709692228,0.153604687913916,0.314813952445949,-6.21355397213589,"TOM22_HUMAN",7,1.3750306937752,0.20595270222741,0.380660643706881,0.133729696273802,"Non-significant",0.419462022330569,"TOMM22","Mitochondrial import receptor subunit TOM22 homolog","TOM22_HUMAN"
-0.256507396698,7.12647867202759,-1.34342996836058,0.218165449348026,0.39770713457872,-6.52570195895025,"CC174_HUMAN",10,-1.37470373992711,0.206050108804746,0.380753947356345,0.0564087629318228,"Non-significant",0.419355585546241,"CCDC174","Coiled-coil domain-containing protein 174","CC174_HUMAN"
0.0496273040771467,13.2976610660553,1.23871657131397,0.252629349153371,0.435671527955462,-6.65055398740148,"CK5P3_HUMAN",29,1.37412282345336,0.206223274711577,0.380987170084184,-0.266682147979738,"Non-significant",0.419089649141861,"CDK5RAP3","CDK5 regulatory subunit-associated protein 3","CK5P3_HUMAN"
0.126163721084579,10.790695309639,1.33051957647725,0.222183339593511,0.401837824695691,-6.54143905249082,"MAON_HUMAN",18,1.37366416791331,0.20636008474679,0.381153136270307,-0.139076948165899,"Non-significant",0.418900502342108,"ME3","NADP-dependent malic enzyme, mitochondrial","MAON_HUMAN"
-0.0891995429992249,16.9074184894562,-1.54612771558588,0.162949079926354,0.327350540857252,-6.2672502650398,"CYTB_HUMAN",9,-1.37292069302849,0.206582019003655,0.381476218069107,-0.11053705215455,"Non-significant",0.418532531584052,"CSTB","Cystatin-B","CYTB_HUMAN"
-0.312931776046749,7.54480636119843,-1.33089986881422,0.222064078398682,0.401837824695691,-6.54097683488424,"STRAA_HUMAN",12,-1.37244230146389,0.20672493259898,0.381621622370691,-0.198849320411679,"Non-significant",0.418367026498751,"STRADA","STE20-related kinase adapter protein alpha","STRAA_HUMAN"
0.0681011676787975,14.6694229841232,1.4490588475895,0.187607814802814,0.359445055327045,-6.39357123515146,"GAMT_HUMAN",13,1.37234227451373,0.206754825233123,0.381621622370691,0.0935041904449445,"Non-significant",0.418367026498751,"GAMT","Guanidinoacetate N-methyltransferase","GAMT_HUMAN"
0.0285952091216988,12.8335644006729,1.01558673722602,0.341307254013575,0.529893751511955,-6.8930901401411,"OSBP1_HUMAN",42,1.37205437418283,0.206840883916325,0.381693639321596,0.0883936882019061,"Non-significant",0.418285077228131,"OSBP","Oxysterol-binding protein 1","OSBP1_HUMAN"
0.149731159210198,9.8409821987152,1.31730733252617,0.226361237470218,0.406348469210918,-6.5574466521213,"TM131_HUMAN",24,1.37149108347021,0.20700935148258,0.381917662103149,-0.193006753921509,"Non-significant",0.418030256849075,"TMEM131","Transmembrane protein 131","TM131_HUMAN"
-0.0967586040496862,8.99321949481964,-1.38021776099815,0.207060962612252,0.385083963254388,-6.48035464002407,"THOC7_HUMAN",13,-1.37099452939469,0.207157958062989,0.382104949243713,0.176943063735962,"Non-significant",0.417817337042515,"THOC7","THO complex subunit 7","THOC7_HUMAN"
-0.176522254943853,8.00975382328033,-1.36968790626642,0.210187878015558,0.388134829817533,-6.49340981392239,"GMEB1_HUMAN",9,-1.37082298682847,0.207209318033026,0.38211281966363,0.109451293945325,"Non-significant",0.417808391739019,"GMEB1","Glucocorticoid modulatory element-binding protein 1","GMEB1_HUMAN"
0.181606054306027,9.63754904270172,1.37981620047415,0.207179457970289,0.385121219237325,-6.48085359806692,"CCD69_HUMAN",8,1.37050360788952,0.207304969666368,0.382202345801616,-0.216063141822812,"Non-significant",0.417706651750993,"CCDC69","Coiled-coil domain-containing protein 69","CCD69_HUMAN"
-0.124845027923585,7.92624127864837,-1.35534314746731,0.214513969549896,0.39349000329597,-6.51109802817306,"HEXD_HUMAN",13,-1.37003894243911,0.207444201740302,0.382372161045164,0.249899148941051,"Non-significant",0.417513734451846,"HEXD","Hexosaminidase D","HEXD_HUMAN"
-0.0834033489227313,14.4004172086716,-1.58283688702305,0.154416829942056,0.315681067813011,-6.21836590533382,"RL30_HUMAN",9,-1.36975197715855,0.207530228233846,0.382394879985464,0.259697675704951,"Non-significant",0.417487931272889,"RPL30","Large ribosomal subunit protein eL30","RL30_HUMAN"
-0.113592147827147,9.32059454917908,-1.74655699801822,0.12115384345174,0.270079298527148,-5.99378311984314,"S29A1_HUMAN",5,-1.36953040261412,0.207596672988976,0.382394879985464,0.355984687805151,"Non-significant",0.417487931272889,"SLC29A1","Equilibrative nucleoside transporter 1","S29A1_HUMAN"
0.0299539566040252,14.9131281375885,0.98950211586021,0.353107987770835,0.541610248161163,-6.91912472999568,"MIC60_HUMAN",59,1.36952627622369,0.207597910566425,0.382394879985464,0.0037965774536115,"Non-significant",0.417487931272889,"IMMT","MICOS complex subunit MIC60","MIC60_HUMAN"
0.132450819015506,8.39450824260712,1.32902981686839,0.222651067554899,0.402067602723164,-6.54324895995902,"NOC4L_HUMAN",17,1.36927584971971,0.207673029846453,0.382446428546101,-0.291990637779237,"Non-significant",0.417429390356705,"NOC4L","Nucleolar complex protein 4 homolog","NOC4L_HUMAN"
0.365729928016666,7.11678892374039,1.33089651978868,0.22206512842487,0.401837824695691,-6.54098090573684,"SDS3_HUMAN",9,1.36865592871636,0.207859085794534,0.382702206066904,0.921696424484249,"Non-significant",0.417139034300398,"SUDS3","Sin3 histone deacetylase corepressor complex component SDS3","SDS3_HUMAN"
-0.0409390926361013,13.7566195726394,-1.248583532912,0.249195741776498,0.432045779652671,-6.639068394235,"PP1R7_HUMAN",24,-1.36832399460156,0.207958767904795,0.382798875403698,0.839146852493288,"Non-significant",0.417029346774728,"PPP1R7","Protein phosphatase 1 regulatory subunit 7","PP1R7_HUMAN"
0.106099367141757,10.1423748731613,1.58085208603124,0.154867499356835,0.316023373010404,-6.22102378596072,"AR2BP_HUMAN",7,1.36780971724966,0.208113290562779,0.382996425408572,0.0856786966323853,"Non-significant",0.416805279380142,"ARL2BP","ADP-ribosylation factor-like protein 2-binding protein","AR2BP_HUMAN"
0.176943063735965,8.74730741977692,1.31520537644028,0.227032111048141,0.40701249426527,-6.55998414915783,"NEMF_HUMAN",24,1.36757263012019,0.208184560508344,0.383040708382019,0.0319638252258514,"Non-significant",0.416755068103995,"NEMF","Ribosome quality control complex subunit NEMF","NEMF_HUMAN"
0.288942098617553,6.63780426979065,1.3790746975744,0.207398422051176,0.385351682281484,-6.48177472358159,"CD320_HUMAN",4,1.36723087707349,0.208287330834292,0.383142915980378,0.0169825553894007,"Non-significant",0.416639199806036,"CD320","CD320 antigen","CD320_HUMAN"
-0.101917505264275,13.0904570817947,-1.92259278077871,0.0929846602226888,0.227115452452407,-5.742239099322,"NDUS4_HUMAN",5,-1.36706323229444,0.208337760190116,0.383148818264416,-0.208953380584718,"Non-significant",0.416632509588007,"NDUFS4","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","NDUS4_HUMAN"
0.0398209095001221,11.7510141134262,1.09337017288632,0.307933367679554,0.495402063318827,-6.81245690494025,"RENT1_HUMAN",63,1.36669773028964,0.208447743711993,0.383230159095143,0.174428701400752,"Non-significant",0.416540320540253,"UPF1","Regulator of nonsense transcripts 1","RENT1_HUMAN"
-0.0834653377532977,11.074920296669,-1.34895818542959,0.21646434888209,0.395981274968187,-6.5189348898683,"NMNA1_HUMAN",16,-1.36660235689072,0.208476450856046,0.383230159095143,0.0719898939132673,"Non-significant",0.416540320540253,"NMNAT1","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1","NMNA1_HUMAN"
-0.0721704959869509,12.3008474111557,-1.5958109250366,0.151500438951967,0.312411413093838,-6.20095137290116,"SARNP_HUMAN",10,-1.36636499323224,0.208547911528913,0.383274689500703,0.419262886047365,"Non-significant",0.416489859517158,"SARNP","SAP domain-containing ribonucleoprotein","SARNP_HUMAN"
0.0762476921081543,9.11325716972351,1.26414443212007,0.243860814036709,0.426257355685881,-6.62083373203329,"THOC2_HUMAN",37,1.36591765279686,0.208682645314031,0.383435458351008,-0.244775533676145,"Non-significant",0.416307728040829,"THOC2","THO complex subunit 2","THOC2_HUMAN"
-0.340823888778687,6.58074367046356,-1.3270207192521,0.223283195143239,0.402872992081886,-6.54568782293284,"TADA1_HUMAN",10,-1.36571086518063,0.208744952773968,0.383450953784535,0.0110876560211199,"Non-significant",0.416290177641787,"TADA1","Transcriptional adapter 1","TADA1_HUMAN"
0.423188328742984,6.41128176450729,1.34431945054593,0.217890963988582,0.397564039083281,-6.52461429376123,"CDIN1_HUMAN",4,1.36557601107768,0.208785594505802,0.383450953784535,0.138649702072145,"Non-significant",0.416290177641787,"CDIN1","CDAN1-interacting nuclease 1","CDIN1_HUMAN"
0.137964725494372,11.9603404998779,1.33210515498656,0.221686461461014,0.401837824695691,-6.53951135833676,"ECSIT_HUMAN",15,1.36507225393049,0.20893747506691,0.383590455606557,-0.387603998184207,"Non-significant",0.416132207364183,"ECSIT","Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial","ECSIT_HUMAN"
0.0792388916015767,10.3407933712006,1.43568434162382,0.191255307945946,0.363974584391179,-6.41062139375164,"RIMC1_HUMAN",12,1.36501049305258,0.208956102265341,0.383590455606557,0.0167369842529297,"Non-significant",0.416132207364183,"RIMOC1","RAB7A-interacting MON1-CCZ1 complex subunit 1","RIMC1_HUMAN"
0.10221290588377,15.3634462356567,1.52547973115033,0.167934776919421,0.334194354050725,-6.2944864399308,"FKB1A_HUMAN",8,1.36405386940266,0.209244804991712,0.384033555236995,0.0439949035644505,"Non-significant",0.415630827149162,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","FKB1A_HUMAN"
0.0696206092834508,11.5102887153626,1.37742700273707,0.207885708022023,0.385585194570759,-6.48382050232489,"LMA2L_HUMAN",15,1.36298963003001,0.20956639011631,0.384378836005581,0.0336490869522121,"Non-significant",0.415240532707517,"LMAN2L","VIP36-like protein","LMA2L_HUMAN"
-0.131338596343994,8.21296906471252,-1.59084017066833,0.15261177267349,0.313693551628433,-6.20763174114227,"RN141_HUMAN",5,-1.36291727401698,0.209588269681839,0.384378836005581,-0.044954538345376,"Non-significant",0.415240532707517,"RNF141","RING finger protein 141","RN141_HUMAN"
-0.188313961029053,7.83964920043945,-1.32900028568781,0.222660347818865,0.402067602723164,-6.5432848246829,"TESK2_HUMAN",13,-1.36282802401755,0.209615260496709,0.384378836005581,-0.0849006175994855,"Non-significant",0.415240532707517,"TESK2","Dual specificity testis-specific protein kinase 2","TESK2_HUMAN"
-0.116787552833561,8.08794218301773,-1.3299433359372,0.222364156435697,0.40184025953658,-6.54213927525007,"PUS3_HUMAN",16,-1.36279312143968,0.209625816483956,0.384378836005581,-0.06869745254515,"Non-significant",0.415240532707517,"PUS3","tRNA pseudouridine(38/39) synthase","PUS3_HUMAN"
0.533382773399352,8.25790125131607,1.33640010671755,0.220345363080134,0.400152702782499,-6.53428258646044,"IGLL5_HUMAN",3,1.36264772141196,0.209669796421087,0.384378836005581,-0.660658776760106,"Non-significant",0.415240532707517,"IGLL5","Immunoglobulin lambda-like polypeptide 5","IGLL5_HUMAN"
0.219776630401608,9.62195992469788,1.31083754040021,0.228431651310858,0.408833421628512,-6.56524892287449,"UBP48_HUMAN",24,1.36150499658535,0.21001571995701,0.384926033822268,0.3028244972229,"Non-significant",0.414622715138191,"USP48","Ubiquitin carboxyl-terminal hydrolase 48","UBP48_HUMAN"
0.0920791625976758,12.3098723888397,1.51094449559091,0.171526949950508,0.338465387134829,-6.31354381979943,"COPZ2_HUMAN",9,1.36060263037883,0.210289230484014,0.385264549896449,0.519362807273863,"Non-significant",0.414240950739542,"COPZ2","Coatomer subunit zeta-2","COPZ2_HUMAN"
0.0520482063293741,11.4732267856598,1.2220007912849,0.258537058826565,0.442843278685857,-6.66987409734096,"TAOK3_HUMAN",32,1.36058236240235,0.210295377309757,0.385264549896449,-0.011429309844968,"Non-significant",0.414240950739542,"TAOK3","Serine/threonine-protein kinase TAO3","TAOK3_HUMAN"
-0.0980076789855957,8.500972032547,-1.28050906788079,0.238355148607844,0.419810363494931,-6.60149954386469,"TBCD1_HUMAN",36,-1.36040451171459,0.21034932210952,0.385276388170801,-0.00604915618894886,"Non-significant",0.41422760609561,"TBC1D1","TBC1 domain family member 1","TBCD1_HUMAN"
0.252711534500122,6.95400130748749,1.34838270574293,0.216640892316809,0.396174036569436,-6.51964012317357,"DCNL4_HUMAN",7,1.36023337120263,0.210401242881885,0.385284514724354,-0.00929784774779918,"Non-significant",0.414218445710359,"DCUN1D4","DCN1-like protein 4","DCNL4_HUMAN"
0.495057225227358,5.72282069921493,1.3310210954923,0.222026072863181,0.401837824695691,-6.54082947553968,"RTP4_HUMAN",4,1.35973106582697,0.210553696613709,0.385476690957498,-0.153361558914185,"Non-significant",0.414001877780573,"RTP4","Receptor-transporting protein 4","RTP4_HUMAN"
-0.128993749618528,9.214963555336,-1.40197864939925,0.200727863862494,0.376753617251972,-6.453187551909,"SPF30_HUMAN",9,-1.35953520354042,0.210613168212021,0.385498589414018,0.0426270961761492,"Non-significant",0.413977206746174,"SMNDC1","Survival of motor neuron-related-splicing factor 30","SPF30_HUMAN"
0.0703756809234637,8.44898211956024,1.24999402231239,0.24870813562282,0.431476975078803,-6.63742163093184,"TPC10_HUMAN",37,1.3593496758134,0.210669515187104,0.385502220700987,0.184451818466176,"Non-significant",0.413973115835056,"TRAPPC10","Trafficking protein particle complex subunit 10","TPC10_HUMAN"
0.0599927902221467,16.1941618919372,1.47424097799489,0.180908061421865,0.350666032101531,-6.36122866669036,"ERP29_HUMAN",13,1.35921583064786,0.210710173626926,0.385502220700987,-0.0684502124786341,"Non-significant",0.413973115835056,"ERP29","Endoplasmic reticulum resident protein 29","ERP29_HUMAN"
0.334941029548647,6.78603011369705,1.31859259209051,0.225951867628814,0.405754004978596,-6.555893831059,"NCOA1_HUMAN",11,1.35895438231778,0.210789613880745,0.385560623766539,0.189286947250363,"Non-significant",0.413907325791284,"NCOA1","Nuclear receptor coactivator 1","NCOA1_HUMAN"
0.0819935798645037,14.6082406044006,1.50693088838219,0.172531013780496,0.339703141425612,-6.31878902179479,"NDUAD_HUMAN",10,1.35870970284285,0.21086398236522,0.385609725695604,-0.13966679573059,"Non-significant",0.41385202102785,"NDUFA13","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13","NDUAD_HUMAN"
0.270622134208677,6.37533277273178,1.34165786870869,0.218713195837497,0.398268275127636,-6.52786758115138,"PDCD7_HUMAN",7,1.35836486880687,0.210968830485801,0.385714531447001,-0.0647983551025391,"Non-significant",0.413733999172937,"PDCD7","Programmed cell death protein 7","PDCD7_HUMAN"
0.277277231216427,6.61334729194641,1.3240591898048,0.224217814598741,0.403930583404571,-6.5492786802636,"CSTN3_HUMAN",10,1.35780080262944,0.211140433887371,0.385896847640002,0.0778405666351318,"Non-significant",0.413528769130454,"CLSTN3","Calsyntenin-3","CSTN3_HUMAN"
0.629767179489137,6.54412662982941,1.31534631102112,0.226987075998887,0.40701249426527,-6.55981409108137,"RCOR3_HUMAN",7,1.3576395691856,0.211189507346677,0.385896847640002,0.965329289436338,"Non-significant",0.413528769130454,"RCOR3","REST corepressor 3","RCOR3_HUMAN"
0.0742013454437007,13.9484261274338,1.81772971045321,0.108902540445478,0.251870914209137,-5.8931963301625,"SRP09_HUMAN",8,1.35756821660913,0.211211227553518,0.385896847640002,0.258545994758605,"Non-significant",0.413528769130454,"SRP9","Signal recognition particle 9 kDa protein","SRP09_HUMAN"
