"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.354362249374384,9.29729998111725,-2.67605145385637,0.0299909817667251,0.0696072156908489,-5.63746728894854,"DD19B_HUMAN",4,-2.55281782841051,0.0340251242298383,0.075950442366137,0.00545191764831543,"Non-significant",1.11946969228687,"DDX19B","ATP-dependent RNA helicase DDX19B","DD19B_HUMAN"
-0.0725462436676256,15.6686877012253,-2.77199254257952,0.0259926773977741,0.0623056379336896,-5.489167229499,"MTCH2_HUMAN",15,-2.55236689947654,0.0340490101212745,0.0759828570198078,0.0519866943359393,"Non-significant",1.11928438063377,"MTCH2","Mitochondrial carrier homolog 2","MTCH2_HUMAN"
0.228780031204224,8.76191365718842,3.4051386551425,0.0103588033311114,0.0299221538727795,-4.51950938402736,"CO040_HUMAN",3,2.55121908166147,0.0341098874785665,0.0760977803137445,0.1508083343506,"Non-significant",1.11862801092393,"C15orf40","UPF0235 protein C15orf40","CO040_HUMAN"
0.213002443313597,9.40796196460724,3.24202872294551,0.0130687625798734,0.0360145331321996,-4.76673531468005,"RM42_HUMAN",4,2.55029478528859,0.0341589902653516,0.0761863790580162,0.064122676849351,"Non-significant",1.11812266683245,"MRPL42","Large ribosomal subunit protein mL42","RM42_HUMAN"
0.11823892593384,9.78546857833862,3.12511157927121,0.015469988153638,0.041426892369181,-4.94529520500149,"TPC2L_HUMAN",9,2.54965625042027,0.0341929540858872,0.0762411732489389,-0.13262939453125,"Non-significant",1.11781042911134,"TRAPPC2L","Trafficking protein particle complex subunit 2-like protein","TPC2L_HUMAN"
0.0537767410278498,11.5443911552429,1.94077845021419,0.090974178938901,0.167422201839474,-6.75327680883788,"BIG2_HUMAN",76,2.54936619214456,0.034208393693462,0.0762546446232833,-0.0134775638580251,"Non-significant",1.11773369856701,"ARFGEF2","Brefeldin A-inhibited guanine nucleotide-exchange protein 2","BIG2_HUMAN"
0.150181770324702,10.8219358921051,2.52096131601765,0.037850289832921,0.0832625288699633,-5.87689935628673,"TAGL_HUMAN",15,2.54896494686651,0.0342297633962868,0.0762813238663749,0.00650286674497558,"Non-significant",1.11758177835712,"TAGLN","Transgelin","TAGL_HUMAN"
0.311136722564695,6.84842550754547,2.54866128459632,0.0363050255908127,0.0807270414788189,-5.83419276493987,"SEPT5_HUMAN",8,2.54773442608783,0.0342953837034555,0.0764065742366386,-0.0675650835037196,"Non-significant",1.11686927189737,"SEPTIN5","Septin-5","SEPT5_HUMAN"
-0.225887060165403,8.50433647632599,-2.45986576607954,0.0415010865010953,0.0894632879569308,-5.97095660982995,"PHRF1_HUMAN",19,-2.54725347139441,0.034321066451229,0.0764385158942138,-0.0678126811981237,"Non-significant",1.11668775365798,"PHRF1","PHD and RING finger domain-containing protein 1","PHRF1_HUMAN"
-0.0647771358490026,11.3917247056961,-2.21108777415267,0.0604611000428521,0.12173234882077,-6.35077996097103,"LRC40_HUMAN",31,-2.54711317335653,0.0343285619815769,0.0764385158942138,-0.339962363243099,"Non-significant",1.11668775365798,"LRRC40","Leucine-rich repeat-containing protein 40","LRC40_HUMAN"
0.0887773036956538,13.5329028367996,3.57867094516997,0.00812187036894138,0.0247747579599964,-4.25932758220057,"TXD12_HUMAN",10,2.54651579826726,0.0343604958366735,0.0764886318844358,-0.0568602085113508,"Non-significant",1.11640310702586,"TXNDC12","Thioredoxin domain-containing protein 12","TXD12_HUMAN"
0.0711615085601753,12.39513194561,2.49028375944797,0.0396404926788867,0.0864167000527907,-5.92415376632466,"KTHY_HUMAN",19,2.54625618934367,0.0343743831518557,0.0764985586654298,-0.0955195426940989,"Non-significant",1.11634674745484,"DTYMK","Thymidylate kinase","KTHY_HUMAN"
-0.233567237854006,7.74959516525269,-2.47302107509215,0.0406857032054948,0.0881505462775394,-5.95072191773998,"ARP5_HUMAN",16,-2.54548463742325,0.0344156896273373,0.0765694833112736,0.905117034912109,"Non-significant",1.11594428350316,"ACTR5","Actin-related protein 5","ARP5_HUMAN"
-0.192975282669046,10.4645384550094,-2.93850910580423,0.0203172731580886,0.0515679309274006,-5.23207641428307,"TNR5_HUMAN",6,-2.54418798335045,0.0344852221085909,0.0767031502711367,0.197947502136233,"Non-significant",1.11518679879841,"CD40","Tumor necrosis factor receptor superfamily member 5","TNR5_HUMAN"
0.213410019874574,7.67786103487015,2.52387483620042,0.0376846317310477,0.083008335561991,-5.8724090443069,"FA20C_HUMAN",12,2.54382715188339,0.0345045969149279,0.0767252122136819,-0.39796113967895,"Non-significant",1.11506190168267,"FAM20C","Extracellular serine/threonine protein kinase FAM20C","FA20C_HUMAN"
-0.311018824577334,7.20223718881607,-2.50611987336359,0.0387058006496517,0.0847891108183784,-5.89976654920457,"UBN1_HUMAN",10,-2.54229040758808,0.0345872362034736,0.076887899878078,-0.433914303779602,"Non-significant",1.11414200128647,"UBN1","Ubinuclein-1","UBN1_HUMAN"
0.09464383125305,10.182164311409,2.26716945267124,0.05553828185971,0.113912441610133,-6.26573972365228,"FA83H_HUMAN",52,2.54188699749409,0.0346089631212201,0.0769151264764667,-0.0911722183227504,"Non-significant",1.11398824148284,"FAM83H","Protein FAM83H","FA83H_HUMAN"
0.443225860595705,6.59355986118317,2.52381052156725,0.037688280528762,0.083008335561991,-5.87250817022034,"LGR4_HUMAN",6,2.54103514427308,0.0346548879300554,0.0769961009486499,0.413630962371824,"Non-significant",1.11353126676726,"LGR4","Leucine-rich repeat-containing G-protein coupled receptor 4","LGR4_HUMAN"
-0.233516693115233,8.56879305839539,-2.67344893785609,0.0301079237037282,0.069818028158274,-5.64148960577807,"H1X_HUMAN",7,-2.54024668575988,0.0346974502101814,0.0770695622790616,0.175254106521606,"Non-significant",1.11311710760706,"H1-10","Histone H1.10","H1X_HUMAN"
0.218933701515201,7.57973033189773,2.43604904607354,0.0430199282744202,0.0921013996550942,-6.00756144893363,"PLD2_HUMAN",24,2.53929508970735,0.0347488896677801,0.0771626958851581,0.273403644561765,"Non-significant",1.11259260752381,"PLD2","Phospholipase D2","PLD2_HUMAN"
-0.282017588615417,8.09091430902481,-2.46559764615704,0.0411437863849871,0.0889530196450268,-5.962141505806,"CHSTD_HUMAN",15,-2.53894403279494,0.0347678859529876,0.0771837555738828,-0.421743392944338,"Non-significant",1.11247409353694,"CHST13","Carbohydrate sulfotransferase 13","CHSTD_HUMAN"
0.110239744186453,10.2096210718155,2.56616506497016,0.0353620824155283,0.0791525342674749,-5.8071898175176,"RDH5_HUMAN",15,2.53765407873629,0.0348377782163151,0.0772780102405712,0.154401540756224,"Non-significant",1.11194406869227,"RDH5","Retinol dehydrogenase 5","RDH5_HUMAN"
-0.127285242080683,9.27973568439484,-2.38018670202434,0.0468082141561575,0.0988552445765387,-6.09325458809661,"ZCHC8_HUMAN",30,-2.53764613139893,0.0348382092609214,0.0772780102405712,-0.130040049552919,"Non-significant",1.11194406869227,"ZCCHC8","Zinc finger CCHC domain-containing protein 8","ZCHC8_HUMAN"
0.123954534530633,15.4005707502365,2.53984489015631,0.036789708272759,0.081516027560122,-5.84778912674904,"RL10A_HUMAN",15,2.53763310792622,0.0348389156347066,0.0772780102405712,0.0821263790130597,"Non-significant",1.11194406869227,"RPL10A","Large ribosomal subunit protein uL1","RL10A_HUMAN"
-0.0543670654296733,11.5712101459503,-2.12139766041788,0.0692552444790398,0.135153591508376,-6.48583351217565,"DP13A_HUMAN",31,-2.53659341128833,0.0348953542064884,0.0773820453761813,0.194294929504393,"Non-significant",1.11135979511298,"APPL1","DCC-interacting protein 13-alpha","DP13A_HUMAN"
-0.0982637405395241,10.1580843925476,-2.51726543502055,0.0380615056371653,0.0836260646466178,-5.8825948587719,"TNG2_HUMAN",17,-2.53606398491806,0.0349241291058401,0.0774113913770623,-0.0647771358490008,"Non-significant",1.11119512654991,"TANGO2","Transport and Golgi organization protein 2 homolog","TNG2_HUMAN"
-0.0722682476043985,10.9871417284012,-2.2370032639082,0.05813414189561,0.118191036667747,-6.3115341706808,"DTNA_HUMAN",32,-2.53599889090398,0.0349276686999538,0.0774113913770623,-0.304259419441223,"Non-significant",1.11119512654991,"DTNA","Dystrobrevin alpha","DTNA_HUMAN"
0.261492252349854,7.97566246986389,2.75664474259904,0.0265930961319394,0.063463641768987,-5.51288975585874,"CHIC2_HUMAN",5,2.53575028483512,0.0349411904179378,0.0774202127392539,0.642931461334229,"Non-significant",1.11114563963865,"CHIC2","Cysteine-rich hydrophobic domain-containing protein 2","CHIC2_HUMAN"
-0.269482374191249,10.4802569150925,-2.65883699142104,0.030773312997534,0.0709158368821331,-5.66407157839448,"HIKES_HUMAN",6,-2.5355536503456,0.0349518891608072,0.0774227760444416,-0.224072456359849,"Non-significant",1.11113126082424,"HIKESHI","Protein Hikeshi","HIKES_HUMAN"
-0.0913965702056991,12.9907950162888,-3.43757420607815,0.00989518845381626,0.028933174455591,-4.47064210987661,"HAP28_HUMAN",10,-2.5344319183937,0.035012985467163,0.0775369443451312,0.034170150756875,"Non-significant",1.11049131811081,"PDAP1","28 kDa heat- and acid-stable phosphoprotein","HAP28_HUMAN"
0.239890217781067,7.90341490507126,2.49727896793359,0.0392248017174739,0.085768659035003,-5.91338298075835,"FBX9_HUMAN",12,2.53282361647938,0.0351007726302622,0.0776986937923902,0.000481843948374916,"Non-significant",1.10958628214536,"FBXO9","F-box only protein 9","FBX9_HUMAN"
0.0726723670959259,12.1733756065369,2.19596307496428,0.0618619482774495,0.124121624214447,-6.37364100886626,"ABCF1_HUMAN",39,2.5327430221523,0.0351051776488665,0.0776986937923902,0.337693929672239,"Non-significant",1.10958628214536,"ABCF1","ATP-binding cassette sub-family F member 1","ABCF1_HUMAN"
0.0830659866333043,12.0962867736816,2.30970018156792,0.0520750378524393,0.10792767742904,-6.20098818500673,"SF3A3_HUMAN",28,2.53117910048353,0.0351907676572094,0.0778668908564486,0.392972111701965,"Non-significant",1.10864716588232,"SF3A3","Splicing factor 3A subunit 3","SF3A3_HUMAN"
-0.498964667320254,6.57336550951004,-2.57092762567962,0.0351098992005962,0.07874011114252,-5.7998406765449,"F110C_HUMAN",3,-2.53071151311081,0.0352163988192429,0.0779023609649229,0.144871473312378,"Non-significant",1.10844938008738,"FAM110C","Protein FAM110C","F110C_HUMAN"
0.206142783164978,7.1602104306221,2.56719190326649,0.0353075531648053,0.0790522865284852,-5.8056053646235,"TLK1_HUMAN",10,2.52986609760113,0.0352627890546669,0.0779837204659491,0.0508127212524414,"Non-significant",1.10799604922897,"TLK1","Serine/threonine-protein kinase tousled-like 1","TLK1_HUMAN"
0.140988826751705,9.10090517997742,2.44802534511648,0.0422492205106337,0.0907385323513187,-5.98915937778663,"CCM2_HUMAN",19,2.5296256603439,0.0352759938271146,0.0779916659164055,-0.35870087146759,"Non-significant",1.10795180294919,"CCM2","Cerebral cavernous malformations 2 protein","CCM2_HUMAN"
0.418781757354735,7.52543544769287,2.62525558427129,0.0323607280125665,0.0737570076106642,-5.71595703113071,"SLPI_HUMAN",3,2.52494150843696,0.035534250647611,0.0785412448255832,0.0160281658172625,"Non-significant",1.10490221973739,"SLPI","Antileukoproteinase","SLPI_HUMAN"
-0.0956678390503019,10.449818611145,-2.28734611924381,0.0538673214048794,0.111131310927839,-6.2350474720524,"RHG12_HUMAN",38,-2.52467123257273,0.0355492105204207,0.0785529123536747,0.139524459838867,"Non-significant",1.104837708833,"ARHGAP12","Rho GTPase-activating protein 12","RHG12_HUMAN"
0.172409296035749,11.5148793458938,3.39437776845511,0.0105176949738179,0.0302411683265623,-4.53574444726684,"PROF2_HUMAN",5,2.5242131101633,0.0355745823747421,0.0785685164127132,0.376457214355465,"Non-significant",1.10475144743873,"PFN2","Profilin-2","PROF2_HUMAN"
-0.0959148406982244,14.5595371723175,-2.54583774227957,0.0364595329967852,0.0810056546374357,-5.8385474931294,"RD23A_HUMAN",16,-2.52419405092602,0.035575638316528,0.0785685164127132,0.404148340225175,"Non-significant",1.10475144743873,"RAD23A","UV excision repair protein RAD23 homolog A","RD23A_HUMAN"
0.0545108318328733,15.4310570955277,2.17828905868759,0.0635400060521009,0.126611888287511,-6.40031282242854,"LMAN1_HUMAN",27,2.52319487700415,0.0356310402731096,0.078669458714561,-0.0580648183822632,"Non-significant",1.10419383798503,"LMAN1","Protein ERGIC-53","LMAN1_HUMAN"
0.158721208572388,8.99222457408905,2.6041435725346,0.0334017349505671,0.0756621098238139,-5.7485642817991,"ERAL1_HUMAN",11,2.522803362995,0.0356527727197858,0.0786960277062955,0.2213327884674,"Non-significant",1.10404718871813,"ERAL1","GTPase Era, mitochondrial","ERAL1_HUMAN"
-0.166520118713382,8.60913443565369,-2.54880316945224,0.036297279247011,0.0807270414788189,-5.83397392840785,"KPCZ_HUMAN",12,-2.52235048129397,0.0356779283913252,0.0787301362434627,0.18099534511566,"Non-significant",1.10385899700542,"PRKCZ","Protein kinase C zeta type","KPCZ_HUMAN"
0.111474752426128,11.7604523897171,2.41634484948486,0.0443192314528798,0.0942858531747946,-6.0378154962085,"FHL2_HUMAN",21,2.52206335155904,0.0356938865690835,0.0787439357317955,0.0592625141143817,"Non-significant",1.10378288235904,"FHL2","Four and a half LIM domains protein 2","FHL2_HUMAN"
-0.051654338836677,14.3843424320221,-2.15287326701639,0.0660328940612197,0.130362749978768,-6.43858359023428,"PSD13_HUMAN",27,-2.52134290506364,0.0357339596469607,0.0788109129044411,0.381235599517824,"Non-significant",1.10341364182475,"PSMD13","26S proteasome non-ATPase regulatory subunit 13","PSD13_HUMAN"
0.235275626182553,7.49165314435959,2.42336102798748,0.0438520654424181,0.0936110652459301,-6.02704605309002,"MA7D3_HUMAN",22,2.51942395174859,0.0358409196413247,0.0790253320569861,-0.00484967231749955,"Non-significant",1.10223367062013,"MAP7D3","MAP7 domain-containing protein 3","MA7D3_HUMAN"
0.617756128311152,6.73345589637756,2.45037404451458,0.0420997330396545,0.090513665782831,-5.9855493597858,"NOP9_HUMAN",8,2.51856725912503,0.0358887754233823,0.0791093517482543,-0.189300298690775,"Non-significant",1.10177217424445,"NOP9","Nucleolar protein 9","NOP9_HUMAN"
-0.0921778678894221,12.1236367225647,-2.59849602121801,0.0336860156766907,0.0761148235033886,-5.75728490947105,"STK24_HUMAN",15,-2.51700560538373,0.0359761779726579,0.0792776565340717,-0.295783758163473,"Non-significant",1.10084919617873,"STK24","Serine/threonine-protein kinase 24","STK24_HUMAN"
-0.591310977935777,11.2113919258117,-2.54104489334734,0.0367233495378286,0.0814134585109129,-5.84593871184352,"MKS3_HUMAN",2,-2.51685408779308,0.035984669585283,0.0792776565340717,0.085989952087405,"Non-significant",1.10084919617873,"TMEM67","Meckelin","MKS3_HUMAN"
-0.221535444259647,10.5795425176621,-2.6714961243132,0.030195981456754,0.0699803213522762,-5.64450772612793,"SF3B5_HUMAN",7,-2.51639932521605,0.036010168393536,0.0793122981392919,0.310984849929822,"Non-significant",1.10065946589901,"SF3B5","Splicing factor 3B subunit 5","SF3B5_HUMAN"
0.0686478614807253,11.4606442451477,2.28806775569919,0.0538085036864784,0.111066445920144,-6.23394884890573,"PPID_HUMAN",25,2.51463923952447,0.0361090303220015,0.0795084591676309,-0.107710123062135,"Non-significant",1.09958666286071,"PPID","Peptidyl-prolyl cis-trans isomerase D","PPID_HUMAN"
-0.156481027603148,8.45568549633026,-2.52296557768044,0.037736250828975,0.0830688928991598,-5.87381043488855,"KCC1D_HUMAN",13,-2.51365732845754,0.0361643026969714,0.0796085599791714,0.0796496868133509,"Non-significant",1.09904023186226,"CAMK1D","Calcium/calmodulin-dependent protein kinase type 1D","KCC1D_HUMAN"
0.128682613372801,8.82449460029602,2.32418221831957,0.0509461154852405,0.10599404642237,-6.1788938018861,"APC1_HUMAN",49,2.51232051790052,0.0362396905538118,0.0797528747365415,-0.0642154216766002,"Non-significant",1.0982536536035,"ANAPC1","Anaphase-promoting complex subunit 1","APC1_HUMAN"
0.317970752716064,8.48151588439941,2.68274884078148,0.0296921958542976,0.0690579439443617,-5.6271158277403,"GTR6_HUMAN",4,2.5117459061025,0.0362721440699888,0.0798026510260003,-0.0457928180694509,"Non-significant",1.09798268124526,"SLC2A6","Solute carrier family 2, facilitated glucose transporter member 6","GTR6_HUMAN"
0.0981011390685715,10.8058326244354,2.52538910682296,0.0375988262874956,0.082878803720929,-5.87007509563976,"WDR18_HUMAN",16,2.51031746383626,0.0363529488666887,0.0799587495538933,-0.0502941608428493,"Non-significant",1.09713400627591,"WDR18","WD repeat-containing protein 18","WDR18_HUMAN"
0.12157940864563,9.01150357723236,2.4647255835815,0.041197943821647,0.0890463815047534,-5.96348279121185,"CA198_HUMAN",17,2.50956318262333,0.0363956910233641,0.0800310669277985,-0.263354301452649,"Non-significant",1.09674139330513,"C1orf198","Uncharacterized protein C1orf198","CA198_HUMAN"
0.0738854408263983,15.0456185340881,2.24990069091872,0.0570097204614259,0.116283778739067,-6.29196913983598,"RPN2_HUMAN",29,2.50822958831392,0.0364713853118269,0.0801757844541217,-0.0754566192626989,"Non-significant",1.09595678216435,"RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","RPN2_HUMAN"
-0.0539193153381028,10.0603520870209,-2.03447417444238,0.0789841576198605,0.14959791198122,-6.61539011358998,"RNBP6_HUMAN",38,-2.50782921503916,0.0364941414805577,0.0801914929494372,-0.375682353973367,"Non-significant",1.09587170105595,"RANBP6","Ran-binding protein 6","RNBP6_HUMAN"
-0.554065227508542,7.04014182090759,-2.47654798771942,0.0404698931703233,0.0877519789468061,-5.94529523554951,"EAF6_HUMAN",5,-2.50775612645853,0.0364982971977165,0.0801914929494372,-0.00469088554380015,"Non-significant",1.09587170105595,"MEAF6","Chromatin modification-related protein MEAF6","EAF6_HUMAN"
-0.106445789337155,9.53711485862732,-2.35768754764843,0.0484280725931568,0.101511330061831,-6.12769482054948,"BIRC2_HUMAN",25,-2.50631129927378,0.0365805466614097,0.0803483472339829,-0.20859098434445,"Non-significant",1.09502305224903,"BIRC2","Baculoviral IAP repeat-containing protein 2","BIRC2_HUMAN"
0.331465005874636,7.75732374191284,2.40128842035997,0.0453389032731907,0.096027110717481,-6.06091349095901,"DMXL2_HUMAN",49,2.50615434978633,0.0365894926090174,0.0803483472339829,-0.3067331314087,"Non-significant",1.09502305224903,"DMXL2","DmX-like protein 2","DMXL2_HUMAN"
0.176091670989988,9.65560841560364,2.59093742288453,0.0340703958467136,0.0768335719567076,-5.76895504508471,"THEM4_HUMAN",10,2.50567936043002,0.0366165799932633,0.0803860741518773,-0.207787036895775,"Non-significant",1.09481918063995,"THEM4","Acyl-coenzyme A thioesterase THEM4","THEM4_HUMAN"
0.341778159141535,7.61795729398728,2.44027743982749,0.0427461971503692,0.0916118974321435,-6.00106548080161,"STX2_HUMAN",12,2.50391441285403,0.0367174084966846,0.0805856241661074,0.112915039062475,"Non-significant",1.0937424259639,"STX2","Syntaxin-2","STX2_HUMAN"
0.050134181976297,18.2075507640839,1.99441327517338,0.0839088860862559,0.157055755871714,-6.6745878584383,"EF1A1_HUMAN",37,2.50292969524195,0.0367737860303408,0.0806806417902985,-0.00468850135807308,"Non-significant",1.09323065576323,"EEF1A1","Elongation factor 1-alpha 1","EF1A1_HUMAN"
-0.0916101932525795,12.2048102617264,-2.24656937663177,0.0572980449450515,0.116725166127077,-6.2970247164383,"SRRT_HUMAN",42,-2.50281098581832,0.0367805883636079,0.0806806417902985,1.32598340511322,"Non-significant",1.09323065576323,"SRRT","Serrate RNA effector molecule homolog","SRRT_HUMAN"
0.0385272502899259,13.7692400217056,1.75702314011029,0.119802158396119,0.206558909264942,-7.01707092489843,"SYIM_HUMAN",43,2.50212160395848,0.0368201168042612,0.0807455210134527,-0.1811180114746,"Non-significant",1.09288155881843,"IARS2","Isoleucine--tRNA ligase, mitochondrial","SYIM_HUMAN"
0.148121356964113,7.91771113872528,2.44215398409403,0.0426252853474367,0.0913768996853637,-5.99818219742522,"STXB5_HUMAN",17,2.50181431934233,0.0368377500553158,0.0807623625908761,0.282604217529304,"Non-significant",1.09279098485999,"STXBP5","Syntaxin-binding protein 5","STXB5_HUMAN"
-0.080653429031349,12.5861669778824,-2.27825347817113,0.0546139922865864,0.112300540652145,-6.24888495949047,"RBM47_HUMAN",28,-2.50140491805274,0.0368612564773602,0.0807906941430939,0.265110254287725,"Non-significant",1.09263866045132,"RBM47","RNA-binding protein 47","RBM47_HUMAN"
-0.0604348182678187,12.8315689563751,-2.06849542696442,0.0750255113152338,0.143710339662844,-6.5648547995777,"ERAP1_HUMAN",43,-2.5012424910598,0.0368705866911359,0.0807906941430939,0.179134368896523,"Non-significant",1.09263866045132,"ERAP1","Endoplasmic reticulum aminopeptidase 1","ERAP1_HUMAN"
0.0400540828704727,13.9106444120407,1.89604995315933,0.0973050834373443,0.176550413016684,-6.81835974375944,"ERF3B_HUMAN",32,2.50095412497702,0.0368871570586481,0.080805181526423,0.239344835281376,"Non-significant",1.09256078976771,"GSPT2","Eukaryotic peptide chain release factor GTP-binding subunit ERF3B","ERF3B_HUMAN"
0.0641226768493439,16.5047738552094,2.05170217205388,0.0769545264543095,0.146545859341383,-6.5898285753216,"LMNA_HUMAN",61,2.50061689284238,0.0369065449876521,0.0808234176198468,0.194907903671275,"Non-significant",1.09246278935416,"LMNA","Prelamin-A/C","LMNA_HUMAN"
-0.0847952365875226,13.7510396242142,-2.46617152320049,0.0411081867139159,0.0888997406707658,-5.96125882204213,"DNJA2_HUMAN",18,-2.50046286467045,0.0369154037095332,0.0808234176198468,-0.185244560241696,"Non-significant",1.09246278935416,"DNAJA2","DnaJ homolog subfamily A member 2","DNJA2_HUMAN"
0.160574436187748,11.3384854793548,2.79146256824449,0.0252512215121834,0.0609424186049542,-5.45907643499171,"RAB35_HUMAN",8,2.49819193223007,0.0370462636667409,0.0810657450905252,-0.0373584032058698,"Non-significant",1.09116262126174,"RAB35","Ras-related protein Rab-35","RAB35_HUMAN"
-0.122591495513928,14.3051016330719,-3.21259502691194,0.0136334779963904,0.037296709528898,-4.8115906099602,"LYPA2_HUMAN",8,-2.49804261112983,0.0370548845801374,0.0810657450905252,0.344021081924442,"Non-significant",1.09116262126174,"LYPLA2","Acyl-protein thioesterase 2","LYPA2_HUMAN"
-0.45129728317261,6.87302494049072,-2.49724257773032,0.0392269526348159,0.085768659035003,-5.91343901901746,"ENTR1_HUMAN",5,-2.49802230224109,0.0370560572517572,0.0810657450905252,0.0949947834014928,"Non-significant",1.09116262126174,"ENTR1","Endosome-associated-trafficking regulator 1","ENTR1_HUMAN"
-0.0578365325927788,12.6837496757507,-2.13796221782664,0.0675404451545061,0.132725398881972,-6.46098815771213,"DD19A_HUMAN",30,-2.49605767525406,0.0371696762639088,0.0812923863087212,0.260066747665375,"Non-significant",1.08995012770173,"DDX19A","ATP-dependent RNA helicase DDX19A","DD19A_HUMAN"
0.188619375228878,8.47699725627899,2.3991464113577,0.0454858915912799,0.0963132892410347,-6.0641980763822,"RRP1B_HUMAN",21,2.4933843201394,0.0373248497697344,0.0816097631451428,0.011235237121582,"Non-significant",1.08825788258895,"RRP1B","Ribosomal RNA processing protein 1 homolog B","RRP1B_HUMAN"
0.229547977447501,12.4182896614075,2.80581405453969,0.0247188085403029,0.059960661433787,-5.43689945338241,"RM12_HUMAN",5,2.49119237421926,0.0374525695760402,0.081866958389006,-1.18053102493286,"Non-significant",1.08689134469544,"MRPL12","Large ribosomal subunit protein bL12m","RM12_HUMAN"
-0.1457071304321,11.414012670517,-3.42590135113247,0.0100594274114188,0.029286757809922,-4.48821641187443,"FMC1_HUMAN",6,-2.48986266904166,0.0375302641292662,0.0820146951642516,-1.68319630622864,"Non-significant",1.0861083249705,"FMC1","Protein FMC1 homolog","FMC1_HUMAN"
-0.0801250934601008,10.1761342287063,-2.46059248550415,0.0414556113489616,0.0894127672741825,-5.96983909743919,"CSTF1_HUMAN",18,-2.48852866784789,0.0376083737013659,0.0821632590772436,-0.4006669521332,"Non-significant",1.08532234240018,"CSTF1","Cleavage stimulation factor subunit 1","CSTF1_HUMAN"
-0.200042486190794,7.758824467659,-2.42956351604315,0.0434432510566191,0.0928605213575889,-6.01752253611167,"TRI13_HUMAN",15,-2.4858812830832,0.0377638734172198,0.0824807722496155,0.0357511043548548,"Non-significant",1.08364728150028,"TRIM13","E3 ubiquitin-protein ligase TRIM13","TRI13_HUMAN"
0.0618004798888947,17.2773587703705,2.10725395213121,0.0707535266163294,0.137540516282917,-6.50701018620282,"ECHB_HUMAN",36,2.48546627034698,0.0377883090129306,0.0825119320050911,0.0139333009719831,"Non-significant",1.08348324382259,"HADHB","Trifunctional enzyme subunit beta, mitochondrial","ECHB_HUMAN"
0.133838653564453,9.64600396156311,2.57414831868743,0.0349404079955419,0.078511899882533,-5.79487035059633,"2A5G_HUMAN",12,2.48409326910999,0.0378692642778726,0.0826664542240136,0.0236754417419753,"Non-significant",1.08267068997559,"PPP2R5C","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform","2A5G_HUMAN"
0.10610699653623,10.7909601926804,2.48097902076324,0.0402004165341322,0.0873496672941955,-5.93847638342931,"PRSR2_HUMAN",16,2.4838561997298,0.0378832601882998,0.0826747641656441,0.191200733184815,"Non-significant",1.08262703526162,"PROSER2","Proline and serine-rich protein 2","PRSR2_HUMAN"
0.105171680450448,9.97829604148864,2.48180764712014,0.0401502267827291,0.0872933923137899,-5.93720109491258,"UBAP1_HUMAN",16,2.48312407998512,0.0379265155409883,0.0827469069910135,-0.267273426055924,"Non-significant",1.08224823080711,"UBAP1","Ubiquitin-associated protein 1","UBAP1_HUMAN"
0.180709362030075,14.5314249992371,4.57015571076629,0.00220078917452002,0.00894201470308233,-2.84422516001083,"RL38_HUMAN",3,2.48280266970724,0.037945521001198,0.0827566160167142,-0.122591495513925,"Non-significant",1.08219727628705,"RPL38","Large ribosomal subunit protein eL38","RL38_HUMAN"
-0.67137670516968,7.39024353027344,-2.44422844610069,0.0424920264814091,0.0911875966332063,-5.99499453419689,"C1QB_HUMAN",4,-2.48270388728764,0.037951364086541,0.0827566160167142,-0.0811221599579,"Non-significant",1.08219727628705,"C1QB","Complement C1q subcomponent subunit B","C1QB_HUMAN"
-0.142147064208974,12.3218140602112,-2.51064841664075,0.0384426815845268,0.0843037617234732,-5.89279028596872,"DDRGK_HUMAN",13,-2.48237617369755,0.0379707552169685,0.0827766544412903,0.0547873973846258,"Non-significant",1.08209213032772,"DDRGK1","DDRGK domain-containing protein 1","DDRGK_HUMAN"
-0.101683139801001,10.2851791381836,-2.35000333346214,0.0489942177099766,0.102537808227689,-6.13944664312116,"IDUA_HUMAN",23,-2.48185149840527,0.0380018216425952,0.0828221275337142,0.178320169448826,"Non-significant",1.08185361753945,"IDUA","Alpha-L-iduronidase","IDUA_HUMAN"
0.231243371963501,6.97828543186188,2.36849432205325,0.0476430543538764,0.100175108325305,-6.11115821289744,"HELZ_HUMAN",36,2.48157480718636,0.0380182150997721,0.0828356061545517,0.0839431285857994,"Non-significant",1.08178294543093,"HELZ","Probable helicase with zinc finger domain","HELZ_HUMAN"
-0.864117264747621,6.51204627752304,-2.41801712127133,0.0442074272967008,0.0941379707850371,-6.03524898880838,"FGFR4_HUMAN",4,-2.47668724451993,0.0383089769496555,0.0834428191790502,0.0869548320770246,"Non-significant",1.07861103136458,"FGFR4","Fibroblast growth factor receptor 4","FGFR4_HUMAN"
