"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0523158311843837,12.1871749560038,1.50615451361575,0.15868111403626,0.363677781661783,-6.26597872228804,"LIMA1_HUMAN",48,1.66901137582417,0.120555350566869,0.305812717813423,-0.26862597465515,"Non-significant",0.514544457572025,"LIMA1","LIM domain and actin-binding protein 1","LIMA1_HUMAN"
0.20463567972183,8.00470777352651,1.62390392162989,0.131153565246362,0.321825188634414,-6.10144102372166,"URB2_HUMAN",31,1.66896818719789,0.120564039359445,0.305812717813423,0.470393657684326,"Non-significant",0.514544457572025,"URB2","Unhealthy ribosome biogenesis protein 2 homolog","URB2_HUMAN"
0.126991271972651,8.7388010819753,1.6431853633822,0.127068039812051,0.315652589915902,-6.07374612668901,"TMM59_HUMAN",15,1.6684931896354,0.120659636926895,0.305909226927549,0.243998885154721,"Non-significant",0.514407423494937,"TMEM59","Transmembrane protein 59","TMM59_HUMAN"
-0.115833997726437,9.01372901598612,-1.65212466848282,0.125212213348053,0.312434650868783,-6.06083716906056,"FEN1_HUMAN",14,-1.66840511813705,0.120677369451178,0.305909226927549,-0.077472984790802,"Non-significant",0.514407423494937,"FEN1","Flap endonuclease 1","FEN1_HUMAN"
0.214591979980471,6.37745443979899,1.67312318871662,0.120946666584094,0.305923921359768,-6.03034431999693,"PDCD7_HUMAN",7,1.66800175955458,0.120758611960153,0.306019719176851,0.0582301616668861,"Non-significant",0.514250587721791,"PDCD7","Programmed cell death protein 7","PDCD7_HUMAN"
0.106080055236813,9.83040769894918,1.62593276343793,0.130718310480233,0.321145014895059,-6.09853653839797,"CPEB2_HUMAN",20,1.66763994077665,0.120831528710878,0.306109050446791,0.00624012947081276,"Non-significant",0.514123829824443,"CPEB2","Cytoplasmic polyadenylation element-binding protein 2","CPEB2_HUMAN"
0.122959554195406,8.1119426091512,1.60758539670527,0.134700907777889,0.327562620440128,-6.12471930867973,"DAAM1_HUMAN",37,1.66692565696058,0.120975591019279,0.306337965642925,-0.05636763572695,"Non-significant",0.513799176071473,"DAAM1","Disheveled-associated activator of morphogenesis 1","DAAM1_HUMAN"
0.270893514156339,7.3404122988383,1.64011636969556,0.127710736939155,0.316145342401619,-6.07816792711054,"SFR19_HUMAN",10,1.66669019265599,0.121023114429294,0.306337965642925,0.0996148586272998,"Non-significant",0.513799176071473,"SCAF1","Splicing factor, arginine/serine-rich 19","SFR19_HUMAN"
-0.0457038879394638,12.8038043181102,-1.58596026709638,0.139530936068012,0.335295067245635,-6.15533670966537,"NXP20_HUMAN",22,-1.66636559613413,0.121088654214565,0.306337965642925,0.0275465250015117,"Non-significant",0.513799176071473,"FAM114A1","Protein NOXP20","NXP20_HUMAN"
0.196213603019713,7.38240683078766,1.64116137287467,0.127491575672969,0.315891474236043,-6.07666286601851,"STX2_HUMAN",12,1.66613610949271,0.121135009074154,0.306337965642925,-0.0888754129409737,"Non-significant",0.513799176071473,"STX2","Syntaxin-2","STX2_HUMAN"
-0.0760024785995537,9.20601264635722,-1.62778440911542,0.130322177632442,0.320462431957294,-6.09588373909551,"ZNT9_HUMAN",19,-1.66597743392634,0.121167069678057,0.306337965642925,0.0908881425857544,"Non-significant",0.513799176071473,"SLC30A9","Proton-coupled zinc antiporter SLC30A9, mitochondrial","ZNT9_HUMAN"
0.227464318275451,6.58070166905721,1.63482853988898,0.128824808211802,0.317645393306223,-6.08577453472176,"FCSD2_HUMAN",13,1.6659670025836,0.121169177606094,0.306337965642925,0.136536359786987,"Non-significant",0.513799176071473,"FCHSD2","F-BAR and double SH3 domains protein 2","FCSD2_HUMAN"
-0.0523276329040865,11.3689232667287,-1.55387263996669,0.146975546329737,0.346691428074111,-6.20027333724699,"VAC14_HUMAN",28,-1.6658850163034,0.121185746221484,0.306337965642925,0.0348563194274494,"Non-significant",0.513799176071473,"VAC14","Protein VAC14 homolog","VAC14_HUMAN"
0.0644594430923462,9.16004411379496,1.63771776706033,0.128215033781556,0.316629364938201,-6.08162024479091,"LMCD1_HUMAN",18,1.6656312799356,0.121237036469811,0.306360477167801,-0.211073040962212,"Non-significant",0.513767262717842,"LMCD1","LIM and cysteine-rich domains protein 1","LMCD1_HUMAN"
0.0622563362121333,10.4156039555868,1.58660210435257,0.139385433449465,0.335044489099024,-6.15443180566591,"WDFY1_HUMAN",25,1.6654129772231,0.121281179456662,0.306360477167801,-0.00549745559692383,"Non-significant",0.513767262717842,"WDFY1","WD repeat and FYVE domain-containing protein 1","WDFY1_HUMAN"
-0.0627739429473504,11.4594157536825,-1.56517610978199,0.144314643115559,0.342583446368061,-6.18451164252538,"OGFR_HUMAN",31,-1.66523334546261,0.121317513403207,0.306360477167801,0.0179458856582873,"Non-significant",0.513767262717842,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
0.195954561233521,8.63401118914286,1.66664929434554,0.122247832071009,0.307492457827636,-6.03977053656516,"PSMG4_HUMAN",8,1.66509532011925,0.121345438169454,0.306360477167801,0.307771325111387,"Non-significant",0.513767262717842,"PSMG4","Proteasome assembly chaperone 4","PSMG4_HUMAN"
-0.0489796400070155,10.6954252719879,-1.52803918323479,0.153216697374724,0.355667552003536,-6.2360135632893,"STA5A_HUMAN",31,-1.66365586786125,0.121637000101212,0.30694870581185,0.00214421749117477,"Non-significant",0.512934193396102,"STAT5A","Signal transducer and activator of transcription 5A","STA5A_HUMAN"
-0.0549136400223027,14.8095019658406,-1.73251069864225,0.109572467942757,0.286600941315678,-5.94284950410517,"AN32A_HUMAN",14,-1.66357220027577,0.121653965967758,0.30694870581185,0.0853266119956961,"Non-significant",0.512934193396102,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","AN32A_HUMAN"
0.0839344263076693,9.91806117693583,1.58772545435064,0.139131091491806,0.334532065252636,-6.15284746740168,"PDPR_HUMAN",32,1.66303170653535,0.121763615889329,0.307130014380067,0.524503648281097,"Non-significant",0.512677739914171,"PDPR","Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial","PDPR_HUMAN"
0.250711143016813,8.01373795668284,1.66504270013437,0.122572647667433,0.307825663773402,-6.04210632770469,"CDN1A_HUMAN",6,1.66265648501858,0.121839788188136,0.307226794478742,-0.0321745872497576,"Non-significant",0.512540910428264,"CDKN1A","Cyclin-dependent kinase inhibitor 1","CDN1A_HUMAN"
0.194213986396787,6.65249113241831,1.61967466998384,0.132064972568419,0.323137956950325,-6.10748827330203,"CAMP2_HUMAN",22,1.66080261326118,0.122216751352423,0.308081742630628,0.160659074783327,"Non-significant",0.511334037839216,"CAMSAP2","Calmodulin-regulated spectrin-associated protein 2","CAMP2_HUMAN"
0.0716459751129133,9.4337424437205,1.54852375135221,0.148249444602057,0.348416204823862,-6.20770582627997,"GEMI5_HUMAN",54,1.65988186268989,0.122404356280889,0.308397111651256,0.0212781429290487,"Non-significant",0.510889698065294,"GEMIN5","Gem-associated protein 5","GEMI5_HUMAN"
-0.436750888824466,8.93650770187378,-1.65108389416586,0.125427044757944,0.312778641530473,-6.06234234827661,"CRUM3_HUMAN",3,-1.65981615797105,0.122417753437548,0.308397111651256,-0.272728204727171,"Non-significant",0.510889698065294,"CRB3","Protein crumbs homolog 3","CRUM3_HUMAN"
-0.1923143863678,7.13114750385285,-1.61597973696014,0.13286577485821,0.324449857946998,-6.1127633813156,"SMC6_HUMAN",25,-1.65898181014818,0.122587988707073,0.308730270908703,0.140396595001226,"Non-significant",0.510420785988957,"SMC6","Structural maintenance of chromosomes protein 6","SMC6_HUMAN"
-0.05078625679017,13.1827920277913,-1.5225363614327,0.154575252386013,0.357392055801175,-6.24357534291453,"CLPX_HUMAN",33,-1.65812138169332,0.122763763321795,0.309077169924483,0.00983870029449641,"Non-significant",0.509933073040855,"CLPX","ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial","CLPX_HUMAN"
0.109678268432614,9.42324821154276,1.67888705411403,0.119798542626504,0.303641976785857,-6.02193317062426,"WIPF3_HUMAN",11,1.65763269942321,0.122863693551795,0.309232962990224,-0.0563315153121877,"Non-significant",0.509714218240973,"WIPF3","WAS/WASL-interacting protein family member 3","WIPF3_HUMAN"
0.129482507705681,8.360240538915,1.61882749024143,0.132248206870979,0.323339704344299,-6.10869842950591,"FOLH1_HUMAN",19,1.65727680965201,0.122936514154512,0.309320449081647,-0.122061073780056,"Non-significant",0.509591367970455,"FOLH1","Glutamate carboxypeptidase 2","FOLH1_HUMAN"
0.0500296354293752,11.2198753356934,1.61957661745968,0.13208616869558,0.323137956950325,-6.10762835712386,"DCTN4_HUMAN",19,1.65666884756092,0.123061000464772,0.309537836823648,0.030620813369751,"Non-significant",0.509286256758994,"DCTN4","Dynactin subunit 4","DCTN4_HUMAN"
-0.292457818984985,6.11089281241099,-1.70662081546277,0.114408294181967,0.294861974331754,-5.98121728808522,"CY561_HUMAN",2,-1.65613533223841,0.123170334327622,0.309628449727062,0.246771097183227,"Non-significant",0.509159141684811,"CYB561","Transmembrane ascorbate-dependent reductase CYB561","CY561_HUMAN"
-0.0684852600097638,11.7470925649007,-1.74108501797754,0.108011674028089,0.284230391734344,-5.93006767942537,"COMDA_HUMAN",12,-1.65612124527185,0.123173222341281,0.309628449727062,0.152039766311626,"Non-significant",0.509159141684811,"COMMD10","COMM domain-containing protein 10","COMDA_HUMAN"
-0.19887226819992,7.23022337754568,-1.66728307208647,0.122119906653187,0.307456159036694,-6.03884872164506,"STYX_HUMAN",7,-1.65547272903874,0.123306241165904,0.309866982670162,0.151486277580261,"Non-significant",0.508824696778062,"STYX","Serine/threonine/tyrosine-interacting protein","STYX_HUMAN"
0.0550714731216377,9.45944213867188,1.53571448136316,0.151338972624822,0.353725337725852,-6.22543621459503,"TNAP3_HUMAN",32,1.65429972720382,0.123547159283491,0.310376433847584,0.405901432037354,"Non-significant",0.508111261120326,"TNFAIP3","Tumor necrosis factor alpha-induced protein 3","TNAP3_HUMAN"
-0.310793936252592,8.44082192579905,-1.69250155872823,0.117124914371707,0.299425661874445,-6.00199601005248,"T185B_HUMAN",2,-1.65332802583792,0.123747046232357,0.310754119160059,-0.0157519578933698,"Non-significant",0.507583105915192,"TMEM185B","Transmembrane protein 185B","T185B_HUMAN"
0.0756098031997592,11.3735082944234,1.74799642726602,0.10676810895799,0.282180299675311,-5.91973792845672,"MARE3_HUMAN",11,1.65319723029381,0.123773973633704,0.310754119160059,0.0666211843490991,"Non-significant",0.507583105915192,"MAPRE3","Microtubule-associated protein RP/EB family member 3","MARE3_HUMAN"
0.440232694149016,6.17706688245138,1.61580569068279,0.132903600615195,0.324449857946998,-6.11301167261578,"NEK4_HUMAN",13,1.65236805396218,0.123944799256644,0.311086900419625,-0.178495168685912,"Non-significant",0.507118276243438,"NEK4","Serine/threonine-protein kinase Nek4","NEK4_HUMAN"
0.215921759605408,7.83887338638306,1.62168836778443,0.13163032840763,0.32250819384046,-6.10461020002456,"RABL6_HUMAN",13,1.6518580200514,0.124049978489451,0.311254762329042,-0.00488352775573375,"Non-significant",0.506883994956765,"RABL6","Rab-like protein 6","RABL6_HUMAN"
0.0855605602264387,8.71586910883586,1.59756673243784,0.136920137268573,0.330781794168161,-6.13893691513341,"CK5P1_HUMAN",23,1.65125734210844,0.124173950860245,0.311469660074447,0.0459352731704996,"Non-significant",0.506584251104268,"CDK5RAP1","Mitochondrial tRNA methylthiotransferase CDK5RAP1","CK5P1_HUMAN"
0.0740737915038849,17.2093728383382,1.86533784071269,0.0875334328508398,0.247525683125417,-5.74084574117897,"RS27A_HUMAN",9,1.65068237882741,0.124292717949892,0.31167137265621,0.135330915451052,"Non-significant",0.50630308629679,"RPS27A","Ubiquitin-ribosomal protein eS31 fusion protein","RS27A_HUMAN"
0.0459823608398207,13.0587530136109,1.57167341697522,0.142804131935933,0.340542599836656,-6.17541807833184,"EIF3G_HUMAN",22,1.65005141427395,0.124423167704801,0.3119022467418,-0.0636956691741997,"Non-significant",0.505981496855387,"EIF3G","Eukaryotic translation initiation factor 3 subunit G","EIF3G_HUMAN"
-0.0807255506515414,13.6883449554443,-1.63409794887937,0.128979403652994,0.31793012238031,-6.08682429298973,"PSB8_HUMAN",16,-1.64984538363506,0.124465789858817,0.311912881339069,-0.218254089355463,"Non-significant",0.505966689433432,"PSMB8","Proteasome subunit beta type-8","PSB8_HUMAN"
0.0714859962463397,9.57787497838338,1.59938250555279,0.13651557185885,0.330295341618599,-6.13636433259125,"AKAP8_HUMAN",21,1.64958802084603,0.12451904924981,0.311950158216155,-0.0699512958526594,"Non-significant",0.505914789766314,"AKAP8","A-kinase anchor protein 8","AKAP8_HUMAN"
0.0670682191848453,13.5118001302083,1.64416459222277,0.126863573672998,0.315393167097112,-6.07233417402201,"NEUR1_HUMAN",16,1.64939585595669,0.124558829446905,0.311953653902926,0.0470898151397705,"Non-significant",0.505909923126791,"NEU1","Sialidase-1","NEUR1_HUMAN"
-0.058617115020791,16.3282257715861,-1.60185199867756,0.135967029655679,0.329665452944682,-6.13286257058348,"1433E_HUMAN",20,-1.64910224302297,0.124619632025396,0.312009781106099,-0.0218062400817907,"Non-significant",0.505831791193666,"YWHAE","14-3-3 protein epsilon","1433E_HUMAN"
-0.057661771774292,10.9698390960693,-1.70364608338087,0.114975940050287,0.295447597005686,-5.98560368526408,"COMD9_HUMAN",14,-1.64812129576231,0.124822959602199,0.312316477293266,0.127602100372313,"Non-significant",0.505405102517257,"COMMD9","COMM domain-containing protein 9","COMD9_HUMAN"
0.151192069053639,16.0189272562663,1.83075111604105,0.0928473100345484,0.256133770757222,-5.79424592065067,"TYB4_HUMAN",4,1.64795731406509,0.124856977589219,0.312316477293266,0.00562763214111328,"Non-significant",0.505405102517257,"TMSB4X","Thymosin beta-4","TYB4_HUMAN"
-0.111209392547616,10.7639172077179,-1.78685918490767,0.100011955324069,0.269070322955232,-5.86121486708192,"VKORL_HUMAN",7,-1.6477813998201,0.124893480028142,0.312316477293266,-0.0500349998474121,"Non-significant",0.505405102517257,"VKORC1L1","Vitamin K epoxide reductase complex subunit 1-like protein 1","VKORL_HUMAN"
-0.169627189636202,13.538126707077,-1.70095632570234,0.11549136343709,0.296368269862087,-5.98956592644894,"RS23_HUMAN",6,-1.64776999279577,0.124895847324119,0.312316477293266,-0.131593644618986,"Non-significant",0.505405102517257,"RPS23","Small ribosomal subunit protein uS12","RS23_HUMAN"
0.04190242290497,9.63235942522685,1.47054575536746,0.167928935608886,0.376381597943763,-6.3141105880638,"CDC73_HUMAN",34,1.64752356639656,0.124946997728284,0.312348277618505,-0.0135776400566083,"Non-significant",0.505360884540566,"CDC73","Parafibromin","CDC73_HUMAN"
-0.15773212909699,8.92983293533325,-1.88567463068576,0.084539936535828,0.243119626407174,-5.70919593079134,"RNAS2_HUMAN",3,-1.64731012655953,0.124991316011438,0.312362984386519,0.0544319152832031,"Non-significant",0.505340436475726,"RNASE2","Non-secretory ribonuclease","RNAS2_HUMAN"
0.0376464128494227,9.40281414985657,1.49768555550535,0.160840148398833,0.366558577127682,-6.27749677199347,"REPS2_HUMAN",26,1.6465598804503,0.125147205311637,0.312656421016808,0.0686905384063721,"Non-significant",0.504932647797217,"REPS2","RalBP1-associated Eps domain-containing protein 2","REPS2_HUMAN"
0.315944671630859,5.89371915658315,1.66487022147717,0.122607564123847,0.307825663773402,-6.04235700841967,"GATA4_HUMAN",3,1.645952601661,0.125273513162511,0.312708491268792,0.0686382055282593,"Non-significant",0.504860325789007,"GATA4","Transcription factor GATA-4","GATA4_HUMAN"
-0.0888754129409755,10.2089234193166,-1.6994977109143,0.115771728669842,0.296993951672919,-5.99171301923675,"ILRUN_HUMAN",11,-1.6459386849264,0.125276409013101,0.312708491268792,0.233371257781982,"Non-significant",0.504860325789007,"ILRUN","Protein ILRUN","ILRUN_HUMAN"
0.101751089096068,9.66669146219889,1.82606658874567,0.0935891641967719,0.257655534358796,-5.80143649937768,"RAB7L_HUMAN",7,1.64590470139758,0.125283480690438,0.312708491268792,-0.0114797353744507,"Non-significant",0.504860325789007,"RAB29","Ras-related protein Rab-7L1","RAB7L_HUMAN"
0.0717574357986752,10.3121486504873,1.54201115512793,0.14981337160781,0.351481891182642,-6.21673258907855,"KIF1C_HUMAN",46,1.64559502165546,0.125347938494586,0.312768124894032,0.0423859357833862,"Non-significant",0.504777513566178,"KIF1C","Kinesin-like protein KIF1C","KIF1C_HUMAN"
0.0570057630538958,12.5983347098033,1.50189463870297,0.159763983116678,0.365232599378127,-6.27177775639637,"MOV10_HUMAN",51,1.64542018508028,0.125384342427065,0.312768124894032,0.0967670679092407,"Non-significant",0.504777513566178,"MOV10","Helicase MOV-10","MOV10_HUMAN"
-0.126947522163427,14.5758166313171,-2.35010282888955,0.0373124151812187,0.143973494078095,-4.94386221402649,"SPCS1_HUMAN",2,-1.64493200735787,0.125486038393398,0.31292575453303,-0.0730292201042202,"Non-significant",0.504558691915207,"SPCS1","Signal peptidase complex subunit 1","SPCS1_HUMAN"
0.0735967159271222,9.69380029042562,1.60065298992236,0.136233121400395,0.329915599960547,-6.13456320522188,"MTMR9_HUMAN",20,1.64456663107023,0.125562200004479,0.313019631728958,-0.14146715402603,"Non-significant",0.504428423845918,"MTMR9","Myotubularin-related protein 9","MTMR9_HUMAN"
0.0979903936386126,10.7682287693024,1.58253613687791,0.14030941423878,0.336767457034425,-6.1601602906339,"IKKA_HUMAN",29,1.64335815473264,0.125814392219026,0.31355215135358,0.039752721786499,"Non-significant",0.50369021508387,"CHUK","Inhibitor of nuclear factor kappa-B kinase subunit alpha","IKKA_HUMAN"
0.0757917165756101,14.0847835540771,1.83924250593033,0.0915161941845916,0.254274225688265,-5.78118613376011,"TPSN_HUMAN",9,1.64248617992845,0.125996637016836,0.313910076344521,0.0560547709465036,"Non-significant",0.503194743457055,"TAPBP","Tapasin","TPSN_HUMAN"
0.295425415039062,6.91662534077962,1.61146019440939,0.133851077630752,0.325690930510515,-6.11920539582701,"CCD92_HUMAN",11,1.64212917847629,0.126071317920503,0.313938806379924,0.388567745685577,"Non-significant",0.503154997281845,"CCDC92","Coiled-coil domain-containing protein 92","CCD92_HUMAN"
0.377486765384674,5.87486481666565,1.6428310359485,0.12714209600604,0.315652589915902,-6.074256903534,"CCL15_HUMAN",3,1.6419273933065,0.126113546394487,0.313938806379924,0.0843174457550067,"Non-significant",0.503154997281845,"CCL15","C-C motif chemokine 15","CCL15_HUMAN"
0.183268070220945,7.57793859640757,1.70619853567131,0.114488722379645,0.294861974331754,-5.98184024036096,"JUN_HUMAN",5,1.64187718342194,0.126124055965356,0.313938806379924,0.0866553783416766,"Non-significant",0.503154997281845,"JUN","Transcription factor Jun","JUN_HUMAN"
-0.0443292856216519,13.1079643567403,-1.51406328375588,0.156687363497186,0.360940533770302,-6.25518315129473,"RHG01_HUMAN",27,-1.64089576113252,0.126329634426086,0.314313381504065,-0.00995695590973611,"Non-significant",0.502637129037577,"ARHGAP1","Rho GTPase-activating protein 1","RHG01_HUMAN"
0.0639503002166695,9.64173436164856,1.52139455336152,0.154858440141198,0.35774148465819,-6.24514209855482,"APAF_HUMAN",47,1.64078959371523,0.126351890903627,0.314313381504065,0.053458571433989,"Non-significant",0.502637129037577,"APAF1","Apoptotic protease-activating factor 1","APAF_HUMAN"
0.0794764757156319,9.83360560735067,1.56669960971963,0.143959216674751,0.342192615944925,-6.18238156432887,"VPS52_HUMAN",30,1.6405387013765,0.126404500544899,0.314348034249814,0.119028210639964,"Non-significant",0.502589251130965,"VPS52","Vacuolar protein sorting-associated protein 52 homolog","VPS52_HUMAN"
0.107380509376526,8.56822530428568,1.63573124194218,0.128634018590022,0.317367537668825,-6.08447707186857,"CPEB4_HUMAN",13,1.6400233614849,0.126512622442738,0.314356066221396,-7.62939452947364e-06,"Non-significant",0.502578154524678,"CPEB4","Cytoplasmic polyadenylation element-binding protein 4","CPEB4_HUMAN"
0.0916359424591064,9.47632352511088,1.61236918688173,0.13365239620486,0.325597429243674,-6.11791066367007,"AAPK2_HUMAN",17,1.63994534127707,0.126528998687988,0.314356066221396,0.0228484869003243,"Non-significant",0.502578154524678,"PRKAA2","5'-AMP-activated protein kinase catalytic subunit alpha-2","AAPK2_HUMAN"
0.264692664146424,6.80823489030202,1.61394511999521,0.133308551380369,0.324953666192952,-6.11566487310805,"RIPL1_HUMAN",10,1.63991997994956,0.126534322366867,0.314356066221396,-0.00138056278227516,"Non-significant",0.502578154524678,"RILPL1","RILP-like protein 1","RIPL1_HUMAN"
0.117545008659373,10.6654764811198,2.23252518786758,0.0460585539176362,0.166320517861644,-5.14434329853275,"IFT25_HUMAN",3,1.6397859887396,0.126562452156566,0.314356066221396,0.335649311542511,"Non-significant",0.502578154524678,"IFT25","Intraflagellar transport protein 25 homolog","IFT25_HUMAN"
0.304723083972933,6.60899090766907,1.61662441511086,0.132725748099716,0.324312133134814,-6.11184354784709,"GCP5_HUMAN",8,1.63928996747467,0.126666633356768,0.314518707390911,-0.0381460189819354,"Non-significant",0.502353517865714,"TUBGCP5","Gamma-tubulin complex component 5","GCP5_HUMAN"
-0.0628042221068998,10.6166707674662,-1.60172946638505,0.135994201959133,0.329665452944682,-6.13303640358509,"TAPT1_HUMAN",19,-1.63901875843243,0.126723628176188,0.314564119177729,0.0255780220031987,"Non-significant",0.502290816778895,"TAPT1","Transmembrane anterior posterior transformation protein 1 homolog","TAPT1_HUMAN"
-0.0825884342193781,10.9804201126099,-1.53420386169517,0.151706962667963,0.35416594108833,-6.22752077850876,"ITPR2_HUMAN",119,-1.63773626847752,0.126993449032547,0.315044562165808,-0.00679743289944845,"Non-significant",0.501628012134443,"ITPR2","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR2","ITPR2_HUMAN"
-0.0965034961700137,10.1474589506785,-1.64150633154287,0.127419302613123,0.315808683237832,-6.0761659098702,"ITPK1_HUMAN",13,-1.63752109409197,0.127038768472188,0.315044562165808,0.00998091697692693,"Non-significant",0.501628012134443,"ITPK1","Inositol-tetrakisphosphate 1-kinase","ITPK1_HUMAN"
-0.0664160251617627,11.5283394654592,-1.83501834619441,0.0921761927315065,0.255322398885124,-5.78768705306279,"COQ3_HUMAN",10,-1.63739844598259,0.127064606619437,0.315044562165808,0.0755776166915876,"Non-significant",0.501628012134443,"COQ3","Ubiquinone biosynthesis O-methyltransferase, mitochondrial","COQ3_HUMAN"
0.438197255134583,7.72812374432882,1.6209197724785,0.131796076647628,0.322719709224245,-6.10570897905185,"CAH3_HUMAN",4,1.63736222765763,0.127072237575922,0.315044562165808,0.1608291864395,"Non-significant",0.501628012134443,"CA3","Carbonic anhydrase 3","CAH3_HUMAN"
0.0494118928909639,10.9222246805827,1.61546508399225,0.132977652518181,0.324449857946998,-6.11349752712322,"GOSR1_HUMAN",18,1.63585455795987,0.127390249742681,0.315736675711731,-0.102373003959649,"Non-significant",0.500674967888924,"GOSR1","Golgi SNAP receptor complex member 1","GOSR1_HUMAN"
0.100540399551397,10.1531632741292,1.71714820844131,0.112419431903297,0.291121381358554,-5.96565745417359,"NIP7_HUMAN",9,1.63538132050545,0.127490213144554,0.31588809823957,-0.203489422798153,"Non-significant",0.500466736761051,"NIP7","60S ribosome subunit biogenesis protein NIP7 homolog","NIP7_HUMAN"
0.0976846218109095,9.12698459625244,1.67009095472273,0.121554570706052,0.306888473478748,-6.03476214113702,"FXL15_HUMAN",11,1.63482170544249,0.127608510982643,0.316084842656488,-0.0936211347579956,"Non-significant",0.500196329558958,"FBXL15","F-box/LRR-repeat protein 15","FXL15_HUMAN"
0.17232739925384,8.4302302201589,1.60911252679402,0.134365411725678,0.326844567822383,-6.1225471779131,"TBC20_HUMAN",13,1.63445290141625,0.127686525528672,0.316181716322827,0.395792722702022,"Non-significant",0.50006324740092,"TBC1D20","TBC1 domain family member 20","TBC20_HUMAN"
0.0923271179199201,8.87511905034383,1.65772280833103,0.124062234356439,0.310238143493869,-6.05273103173055,"HSF1_HUMAN",12,1.63390578485361,0.127802336134481,0.316350739986289,-0.087942838668825,"Non-significant",0.499831145331318,"HSF1","Heat shock factor protein 1","HSF1_HUMAN"
0.110433816909786,8.9764080842336,1.69281055830697,0.117064852667423,0.299366286226603,-6.00154237972247,"DTBP1_HUMAN",9,1.63376271433156,0.127832635673062,0.316350739986289,0.158979356288908,"Non-significant",0.499831145331318,"DTNBP1","Dysbindin","DTBP1_HUMAN"
0.0548758506774796,14.3848867416382,1.54172429642316,0.149882583962297,0.351542787838841,-6.21712961258325,"COR1B_HUMAN",26,1.63352351338606,0.12788330780048,0.31637979984612,-0.0988764762878453,"Non-significant",0.499791253035993,"CORO1B","Coronin-1B","COR1B_HUMAN"
0.176012217998501,7.66364498933156,1.62285567093827,0.131378948236723,0.322260011401248,-6.10294080358533,"MKNK1_HUMAN",10,1.63309349590986,0.127974446556547,0.316508924882855,0.0207071304321378,"Non-significant",0.499614039287299,"MKNK1","MAP kinase-interacting serine/threonine-protein kinase 1","MKNK1_HUMAN"
-0.15255546569824,7.02094340324402,-1.60338751980058,0.135626920334005,0.329223411455932,-6.13068345347053,"CNKR3_HUMAN",15,-1.63268036823375,0.128062059193665,0.316629253138703,-0.0216948390007028,"Non-significant",0.499448963479283,"CNKSR3","Connector enhancer of kinase suppressor of ras 3","CNKR3_HUMAN"
-0.113307952880861,9.47936987876892,-1.90787620324511,0.081379162775409,0.23781677665435,-5.67443711220196,"CERS6_HUMAN",5,-1.63233182433988,0.128136016267861,0.316706316719439,-0.0651272535324239,"Non-significant",0.499343274521874,"CERS6","Ceramide synthase 6","CERS6_HUMAN"
-0.0904457569122279,11.6266630490621,-1.87859871337,0.0855706980857247,0.244784605189259,-5.72022881361988,"LYRM4_HUMAN",7,-1.63205064329498,0.128195706944074,0.316706316719439,-0.470480740070347,"Non-significant",0.499343274521874,"LYRM4","LYR motif-containing protein 4","LYRM4_HUMAN"
0.0967111587524485,10.0353083610535,1.7238541605256,0.111168663838781,0.289182811679801,-5.95571621621676,"EXOS5_HUMAN",9,1.6319826865582,0.128210136828713,0.316706316719439,0.125798821449278,"Non-significant",0.499343274521874,"EXOSC5","Exosome complex component RRP46","EXOS5_HUMAN"
-0.13728761672974,8.77380681037903,-1.59582378695084,0.137309460630852,0.331525248528501,-6.14140455991315,"WWOX_HUMAN",18,-1.63165606648228,0.128279510934739,0.316781399382141,0.0598351955413747,"Non-significant",0.499240327028427,"WWOX","WW domain-containing oxidoreductase","WWOX_HUMAN"
-0.388872087001803,6.25443955262502,-1.60045353677526,0.136277429441068,0.329915599960547,-6.13484602427598,"ANGL2_HUMAN",9,-1.63134091325572,0.12834648061665,0.316850500598881,-0.0695927143096924,"Non-significant",0.499145602387061,"ANGPTL2","Angiopoietin-related protein 2","ANGL2_HUMAN"
0.179651021957397,9.53814880053202,1.58867028663852,0.138917481679696,0.334216214804882,-6.15151434744474,"UBP48_HUMAN",24,1.63076376634491,0.128469202951195,0.31702016921512,-0.140752911567686,"Non-significant",0.498913106551385,"USP48","Ubiquitin carboxyl-terminal hydrolase 48","UBP48_HUMAN"
0.215002119541164,6.75880515575409,1.64606471578668,0.126467648479577,0.314986999446376,-6.06959289053832,"ZDHC6_HUMAN",6,1.63065085154028,0.12849322473171,0.31702016921512,-0.20650851726529,"Non-significant",0.498913106551385,"ZDHHC6","Palmitoyltransferase ZDHHC6","ZDHC6_HUMAN"
0.0914247035980083,16.8300938606262,2.17019264208234,0.0514560200085106,0.178405748553398,-5.24897971429333,"TBB5_HUMAN",5,1.62976219044755,0.128682417931889,0.317390595002266,-0.074847102165208,"Non-significant",0.498405946513542,"TUBB","Tubulin beta chain","TBB5_HUMAN"
