"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.162957906723022,9.71989262104034,-1.9878476733427,0.0837049382488591,0.142386136048478,-6.20989113056545,"BCL10_HUMAN",9,-1.90677581470835,0.0920983159814348,0.154047770742808,-1.30627512931823,"Non-significant",0.812344582066952,"BCL10","B-cell lymphoma/leukemia 10","BCL10_HUMAN"
-0.15168571472169,9.91382741928101,-1.86150461653974,0.101412205819983,0.166469479672939,-6.39478788725158,"T2FB_HUMAN",16,-1.90622496898104,0.0921771610619448,0.154128781641031,-1.24272406101227,"Non-significant",0.812116254592908,"GTF2F2","General transcription factor IIF subunit 2","T2FB_HUMAN"
0.0917892456054474,13.4048089981079,1.77044347837572,0.116345077854814,0.185721810291946,-6.52521523854754,"RBMX_HUMAN",28,1.90595483944631,0.0922158494716335,0.154128781641031,-0.553237676620466,"Non-significant",0.812116254592908,"RBMX","RNA-binding motif protein, X chromosome","RBMX_HUMAN"
-0.333939552307125,9.77128291130066,-1.86536562682532,0.100821286591517,0.165633512736095,-6.38920184242363,"CHD9_HUMAN",10,-1.90594578298897,0.0922171468211408,0.154128781641031,-0.281543612480163,"Non-significant",0.812116254592908,"CHD9","Chromodomain-helicase-DNA-binding protein 9","CHD9_HUMAN"
-0.0921685695648176,9.57862389087677,-1.7475657227029,0.12041182079661,0.191197947934186,-6.55756143896545,"PK3CB_HUMAN",34,-1.90581322139535,0.0922361384377021,0.154128781641031,-0.515191555023193,"Non-significant",0.812116254592908,"PIK3CB","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","PK3CB_HUMAN"
-0.0701491832732977,10.9565397500992,-1.66798704404869,0.135620837090966,0.210366559387517,-6.66862843726016,"IPO4_HUMAN",39,-1.90577422609447,0.0922417258625644,0.154128781641031,-0.0696632862091047,"Non-significant",0.812116254592908,"IPO4","Importin-4","IPO4_HUMAN"
-0.448420286178589,6.34836447238922,-1.88744190433461,0.0975054236543291,0.160837366849202,-6.35718007298828,"KCTD6_HUMAN",5,-1.90461590817455,0.0924078422541329,0.154374558791442,1.35557556152346,"Non-significant",0.811424270625188,"KCTD6","BTB/POZ domain-containing protein KCTD6","KCTD6_HUMAN"
-0.312958478927608,7.9594064950943,-1.94118631796195,0.089865679588524,0.150810780595922,-6.27866291305292,"TMUB2_HUMAN",5,-1.90334652986056,0.0925902136778645,0.154647384475544,0.358139038085948,"Non-significant",0.810657420746119,"TMUB2","Transmembrane and ubiquitin-like domain-containing protein 2","TMUB2_HUMAN"
-0.202592611312863,8.83009421825409,-1.95634088840641,0.0878181137213675,0.148094327546545,-6.25638640338327,"PEX26_HUMAN",8,-1.90301233258367,0.0926382848082998,0.154695831021721,0.466596126556396,"Non-significant",0.810521390170434,"PEX26","Peroxisome assembly protein 26","PEX26_HUMAN"
0.293255567550654,7.19837558269501,1.99444838850347,0.0828672544141323,0.141168360763441,-6.2001201522719,"MFSD9_HUMAN",4,1.90170995842563,0.0928258462421845,0.15497714329405,0.0293962955474854,"Non-significant",0.809732348753819,"MFSD9","Major facilitator superfamily domain-containing protein 9","MFSD9_HUMAN"
0.318814396858215,7.7407768368721,1.83972467107743,0.104808118837848,0.170937301758854,-6.42621656730929,"ZBT16_HUMAN",16,1.90043163843011,0.0930102955712335,0.1552531450864,0.43935036659235,"Non-significant",0.808959593213647,"ZBTB16","Zinc finger and BTB domain-containing protein 16","ZBT16_HUMAN"
0.281094908714294,6.45430797338486,1.86915556533975,0.100244452485724,0.164779391909114,-6.38371442118304,"GPTC1_HUMAN",10,1.89933554923332,0.0931687289155047,0.15548561629379,0.283774852752686,"Non-significant",0.80830978061249,"GPATCH1","G patch domain-containing protein 1","GPTC1_HUMAN"
0.0673434734344536,11.8838330507278,1.63772830525803,0.141859530031385,0.218332364695496,-6.71023343375371,"LMNB2_HUMAN",43,1.89902322194328,0.0932139210869338,0.155529047028456,-0.109796285629301,"Non-significant",0.808188489041657,"LMNB2","Lamin-B2","LMNB2_HUMAN"
-0.124216556549069,8.34386539459229,-1.87778934015049,0.0989421652518064,0.162876187635049,-6.37119823766669,"MTMRE_HUMAN",15,-1.89813816579091,0.0933420977248255,0.155668847350614,-0.0370807647705007,"Non-significant",0.807798290305338,"MTMR14","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14","MTMRE_HUMAN"
-0.114565372467025,10.8211889266968,-1.90638443157298,0.0947439663582349,0.157380302067868,-6.32959493099495,"TPC6B_HUMAN",14,-1.89812056311004,0.0933446487036637,0.155668847350614,0.0661795139312717,"Non-significant",0.807798290305338,"TRAPPC6B","Trafficking protein particle complex subunit 6B","TPC6B_HUMAN"
-0.0692443847656286,11.9647781848907,-2.30132105598894,0.051823898327521,0.0964757386157381,-5.73651913805115,"AAKB1_HUMAN",12,-1.89804731938593,0.0933552638905704,0.155668847350614,0.10175085067749,"Non-significant",0.807798290305338,"PRKAB1","5'-AMP-activated protein kinase subunit beta-1","AAKB1_HUMAN"
-0.146554946899418,10.2543559074402,-1.83366776195685,0.105771637955297,0.172059156048372,-6.43493152705724,"SNX17_HUMAN",19,-1.89758281124764,0.0934226116764799,0.155749141389554,-0.0638048648834211,"Non-significant",0.807574338831276,"SNX17","Sorting nexin-17","SNX17_HUMAN"
-0.284789562225341,7.32923567295074,-1.83942994750064,0.104854808343223,0.170979082575746,-6.42664088608569,"MARF1_HUMAN",15,-1.89633146999834,0.0936042707022599,0.156019936827884,0.0379347801208496,"Non-significant",0.806819902279464,"MARF1","Meiosis regulator and mRNA stability factor 1","MARF1_HUMAN"
0.0776028633117676,9.81486105918884,1.73661827511537,0.122404849161392,0.193700116963121,-6.57297609944538,"CPSF3_HUMAN",28,1.89619224794836,0.0936245025620988,0.156021608911249,0.410189628601049,"Non-significant",0.806815247921167,"CPSF3","Cleavage and polyadenylation specificity factor subunit 3","CPSF3_HUMAN"
0.468981862068171,6.0635911822319,1.9253917427187,0.0920488337705039,0.153838153906049,-6.30181757609638,"ARG35_HUMAN",2,1.89575126649449,0.0936886138414195,0.156062119402786,-1.18650960922241,"Non-significant",0.806702499440957,"ARHGEF35","Rho guanine nucleotide exchange factor 35","ARG35_HUMAN"
0.0742137432098389,9.84019577503204,1.80128455133776,0.111067852714041,0.179344190432185,-6.48133396351024,"SMRD2_HUMAN",21,1.89563098526545,0.0937061079655899,0.156062119402786,-0.205313920974699,"Non-significant",0.806702499440957,"SMARCD2","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2","SMRD2_HUMAN"
-0.0669009685516286,12.7497960329056,-1.62767709053506,0.143989911464356,0.220731936826333,-6.72397304711623,"DSG2_HUMAN",45,-1.89562820133283,0.0937065129073668,0.156062119402786,0.270682573318501,"Non-significant",0.806702499440957,"DSG2","Desmoglein-2","DSG2_HUMAN"
0.101090431213397,10.5000529289246,1.87623377943349,0.0991755960586544,0.163128073468462,-6.37345487092171,"NEK7_HUMAN",16,1.89441809671022,0.0938826887199343,0.156323442699271,-0.0978519916534513,"Non-significant",0.805975889085689,"NEK7","Serine/threonine-protein kinase Nek7","NEK7_HUMAN"
0.0928847789764493,13.1093930006027,1.94289955324879,0.089631904454146,0.150480710271248,-6.27614745838544,"GET3_HUMAN",14,1.89339277969299,0.0940322086765083,0.15654028338145,-0.24267005920415,"Non-significant",0.805373884321625,"GET3","ATPase GET3","GET3_HUMAN"
-0.30512142181396,7.26846647262573,-2.0181815143668,0.0799222605118698,0.137039218833352,-6.16490502104088,"AGRD1_HUMAN",3,-1.89319735941698,0.0940607321501488,0.156555647316166,-0.0300469398498233,"Non-significant",0.805331261780618,"ADGRD1","Adhesion G-protein coupled receptor D1","AGRD1_HUMAN"
0.355921745300292,6.36239588260651,1.83480142219331,0.105590657660829,0.171868123622861,-6.43330121088086,"RSBNL_HUMAN",14,1.89268426005674,0.0941356631742145,0.156626088975275,-0.0894442796707144,"Non-significant",0.805135896465097,"RSBN1L","Lysine-specific demethylase RSBN1L","RSBNL_HUMAN"
0.259366750717163,7.48810338973999,2.03407514229985,0.0780074180955341,0.134556162930945,-6.14125132069865,"S23A2_HUMAN",4,1.89257604747695,0.0941514733730001,0.156626088975275,0.797181129455572,"Non-significant",0.805135896465097,"SLC23A2","Solute carrier family 23 member 2","S23A2_HUMAN"
-0.464468836784365,8.44693523645401,-1.92374129764733,0.0922798950101715,0.154160812870606,-6.30423335286613,"RPAB4_HUMAN",2,-1.89251109728138,0.0941609640154535,0.156626088975275,0.12137746810915,"Non-significant",0.805135896465097,"POLR2K","DNA-directed RNA polymerases I, II, and III subunit RPABC4","RPAB4_HUMAN"
-0.0438673496246267,10.8352609872818,-1.34470933521268,0.217242242182611,0.306290799838351,-7.09189431601736,"UBP24_HUMAN",101,-1.89105243889698,0.0943743459814131,0.156932126901813,-0.0411934852600488,"Non-significant",0.804288139217973,"USP24","Ubiquitin carboxyl-terminal hydrolase 24","UBP24_HUMAN"
-0.131782412528988,8.1097007393837,-1.85303034116887,0.102720816923979,0.168175284205239,-6.40703305054885,"GCP4_HUMAN",16,-1.89098904096192,0.0943836306730154,0.156932126901813,0.0797524452209446,"Non-significant",0.804288139217973,"TUBGCP4","Gamma-tubulin complex component 4","GCP4_HUMAN"
0.0599670410156286,8.34628582000732,1.8335128987404,0.105796383646671,0.172064914193043,-6.43515420540956,"RBM33_HUMAN",19,1.89079021416292,0.0944127546992923,0.156948390008207,-0.251050949096655,"Non-significant",0.804243134975968,"RBM33","RNA-binding protein 33","RBM33_HUMAN"
0.298509001731873,7.31419056653977,2.02443935492224,0.079162905548223,0.13602876230798,-6.15559844061487,"IBP3_HUMAN",3,1.89038846280306,0.0944716291015425,0.157006731889976,-0.289341926574708,"Non-significant",0.804081726189549,"IGFBP3","Insulin-like growth factor-binding protein 3","IBP3_HUMAN"
-0.157710075378425,13.432300567627,-2.1010030085222,0.0704254343401463,0.123499454124907,-6.0410625610627,"SAA2_HUMAN",7,-1.890286678064,0.0944865506308543,0.157006731889976,0.000767230987550604,"Non-significant",0.804081726189549,"SAA2","Serum amyloid A-2 protein","SAA2_HUMAN"
0.111436367034873,10.7507658004761,1.81154323370945,0.109363364560372,0.177049948133052,-6.46666963913966,"RBP1_HUMAN",21,1.88947539137653,0.0946055645901904,0.157172307756922,-0.409273386001589,"Non-significant",0.803623970050953,"RALBP1","RalA-binding protein 1","RBP1_HUMAN"
-0.151294231414823,10.1513679027557,-1.78219377676965,0.114307093260709,0.183297975240591,-6.50853342821423,"PEX1_HUMAN",40,-1.88840055844006,0.0947634599663367,0.157402397987074,-1.91799509525299,"Non-significant",0.802988655556237,"PEX1","Peroxisomal ATPase PEX1","PEX1_HUMAN"
-0.038055658340447,12.2346264123917,-1.31257907081,0.227351317271389,0.317618558598494,-7.13105951273368,"FLII_HUMAN",57,-1.88790247831221,0.0948367140718542,0.157491833397262,-0.291294813156124,"Non-significant",0.802741961255073,"FLII","Protein flightless-1 homolog","FLII_HUMAN"
0.312116861343383,7.49517583847046,1.82527131286999,0.107121301267533,0.17380168735948,-6.44699423179039,"RPGF6_HUMAN",17,1.88716155062615,0.0949457841956704,0.157640698376032,-0.0178549289703351,"Non-significant",0.802331649801199,"RAPGEF6","Rap guanine nucleotide exchange factor 6","RPGF6_HUMAN"
-0.0654668807983523,12.9648153781891,-1.73748119428727,0.122246632088496,0.193591134109888,-6.57176257622201,"PGES2_HUMAN",24,-1.88584074725928,0.0951405124875191,0.157931693601418,-0.458218932151798,"Non-significant",0.80153070738876,"PTGES2","Prostaglandin E synthase 2","PGES2_HUMAN"
-0.217076301574709,8.59507727622986,-1.94907816924037,0.0887936948096977,0.149413529590603,-6.26706950582833,"HERP1_HUMAN",7,-1.8841974984005,0.0953833099260825,0.158302347461696,-0.457340478897097,"Non-significant",0.800512644947485,"HERPUD1","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein","HERP1_HUMAN"
0.230892181396486,7.39970362186432,1.88555361375218,0.0977849022072684,0.161232817823568,-6.35992445157479,"ERF_HUMAN",9,1.88400505225025,0.095411783239389,0.158317220696197,-0.674985051155093,"Non-significant",0.800471842897795,"ERF","ETS domain-containing transcription factor ERF","ERF_HUMAN"
-0.240591168403623,7.52966338396072,-1.83409729553214,0.105703031389905,0.171982032624361,-6.43431386104981,"MTEF4_HUMAN",14,-1.88327236840739,0.0955202612606409,0.158464812894876,0.104853630065925,"Non-significant",0.800067157812787,"MTERF4","Transcription termination factor 4, mitochondrial","MTEF4_HUMAN"
0.146380186080934,9.18102967739105,1.89574459253553,0.0962856544842359,0.159278654533148,-6.3451014252465,"RPR1A_HUMAN",12,1.8825306491693,0.0956301964972399,0.158614761729069,0.214941978454576,"Non-significant",0.79965639684725,"RPRD1A","Regulation of nuclear pre-mRNA domain-containing protein 1A","RPR1A_HUMAN"
-0.404212832450866,7.11232191324234,-1.89352717566408,0.0966099777867304,0.159587410374904,-6.34832916915575,"MFSD8_HUMAN",4,-1.88236263986772,0.0956551150042437,0.158623667104932,0.453732967376723,"Non-significant",0.799632014204756,"MFSD8","Major facilitator superfamily domain-containing protein 8","MFSD8_HUMAN"
0.0443341732024969,14.380682349205,1.58745306353079,0.152813646624903,0.231632715993735,-6.77854146569643,"PSD13_HUMAN",27,1.88193944910248,0.0957179084323581,0.158695363510452,0.10740661621095,"Non-significant",0.799435761532743,"PSMD13","26S proteasome non-ATPase regulatory subunit 13","PSD13_HUMAN"
-0.131413221359251,9.36113083362579,-2.7831386067529,0.0248843987530574,0.0530788673717948,-4.98860345438518,"TM2D3_HUMAN",5,-1.88148151427613,0.0957859013720875,0.158764269461004,0.137596607208277,"Non-significant",0.799247230636485,"TM2D3","TM2 domain-containing protein 3","TM2D3_HUMAN"
-0.454773187637329,8.29653918743134,-1.92623595276609,0.0919308608852707,0.153709730328371,-6.30058161839886,"DYR2_HUMAN",1,-1.88139600384516,0.0957986028199502,0.158764269461004,0.0120363235473757,"Non-significant",0.799247230636485,"DHFR2","Dihydrofolate reductase 2, mitochondrial","DYR2_HUMAN"
0.0677473545074747,12.9456859827042,1.58230729820707,0.153977541075601,0.232918301321295,-6.78547308382217,"LMO7_HUMAN",71,1.88118406228787,0.095830090849808,0.158784022290247,-0.0135715007781982,"Non-significant",0.79919320077724,"LMO7","LIM domain only protein 7","LMO7_HUMAN"
0.246377706527708,8.62147891521454,1.83606782258688,0.105388835585693,0.171677376418854,-6.43147953938031,"CHLE_HUMAN",13,1.88093896488818,0.0958665170936541,0.158811947672093,0.982903718948368,"Non-significant",0.799116828024317,"BCHE","Cholinesterase","CHLE_HUMAN"
0.0714616775512802,17.3665995597839,1.66191122918159,0.136852749740221,0.212115226626964,-6.67701130576071,"AATM_HUMAN",37,1.88045882479735,0.0959379134140263,0.158887382031671,0.335953712463379,"Non-significant",0.798910590719648,"GOT2","Aspartate aminotransferase, mitochondrial","AATM_HUMAN"
-0.30811715126038,6.67590951919556,-1.9521230951867,0.0883834070947701,0.14881572217617,-6.26259218294171,"R3HD1_HUMAN",4,-1.88036939806699,0.0959512166570359,0.158887382031671,0.327291250228873,"Non-significant",0.798910590719648,"R3HDM1","R3H domain-containing protein 1","R3HD1_HUMAN"
-0.054754018783548,11.7361789941788,-1.44652632974415,0.187747327194048,0.273443294114544,-6.96403356344039,"VP13C_HUMAN",153,-1.87951829474857,0.096077915754969,0.159064723206655,0.621510028839111,"Non-significant",0.798426125918644,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
-0.0955927371979257,12.6703530550003,-1.91809716482655,0.0930743068849688,0.155296098306526,-6.3124892987372,"CPSF5_HUMAN",14,-1.87781881231658,0.0963313843901752,0.159451826385533,-0.219985961914077,"Non-significant",0.797370501917315,"NUDT21","Cleavage and polyadenylation specificity factor subunit 5","CPSF5_HUMAN"
-0.471765041351319,6.96213841438294,-1.82767457630746,0.106733328653886,0.173345522157252,-6.44354380708025,"NDEL1_HUMAN",9,-1.87710930368919,0.0964373917130508,0.159590381454413,0.00990200042725142,"Non-significant",0.796993287215569,"NDEL1","Nuclear distribution protein nudE-like 1","NDEL1_HUMAN"
-0.205814599990843,7.4156152009964,-2.16806811649686,0.0635570425350309,0.113891749807694,-5.93981022979463,"GP180_HUMAN",4,-1.87699534716035,0.0964544282292878,0.159590381454413,0.0799424648284912,"Non-significant",0.796993287215569,"GPR180","Integral membrane protein GPR180","GP180_HUMAN"
0.183536052703854,8.28888368606567,1.8256562740707,0.107059064558695,0.173754148567101,-6.44644165308975,"GRL1A_HUMAN",16,1.87667766987749,0.096501936126007,0.159636434194989,-0.00972533226012473,"Non-significant",0.796867981631784,"POLR2M","DNA-directed RNA polymerase II subunit GRINL1A","GRL1A_HUMAN"
-0.081591129302975,15.2419548034668,-1.91586018344137,0.0933909837820577,0.155696413069163,-6.31575909744161,"RAB1B_HUMAN",15,-1.87507463585864,0.0967420054915308,0.160000944263816,-0.653700113296475,"Non-significant",0.795877454298109,"RAB1B","Ras-related protein Rab-1B","RAB1B_HUMAN"
-0.143718242645251,10.8424255847931,-1.91620574109157,0.093341997371696,0.155646725580341,-6.31525408254815,"SNAPN_HUMAN",11,-1.87400200216391,0.0969029591719399,0.160234483538031,-0.449299573898299,"Non-significant",0.795244015101351,"SNAPIN","SNARE-associated protein Snapin","SNAPN_HUMAN"
-0.054279565811175,11.2251530885697,-1.78138742093318,0.114445862552748,0.183478920701389,-6.50967966497103,"AB1IP_HUMAN",20,-1.86951863991502,0.097578465832231,0.161318596528672,0.102102756500245,"Non-significant",0.792315565008732,"APBB1IP","Amyloid beta A4 precursor protein-binding family B member 1-interacting protein","AB1IP_HUMAN"
0.344053268432616,7.66767406463623,1.86549503197231,0.100801538626615,0.165633512736095,-6.38901454625911,"NTCP5_HUMAN",6,1.86886654839538,0.0976770878871698,0.161448745389386,-0.173768520355202,"Non-significant",0.791965325515718,"SLC10A5","Sodium/bile acid cotransporter 5","NTCP5_HUMAN"
-0.223982214927672,6.92833393812179,-1.84518815736528,0.103946189520157,0.169770406957842,-6.41834595744666,"2A5B_HUMAN",11,-1.86809436855683,0.0977939944075654,0.161609057153358,-0.113063573837291,"Non-significant",0.791534303453141,"PPP2R5B","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform","2A5B_HUMAN"
0.0918936729431188,9.49867010116577,1.7541346716982,0.119230617764603,0.189544912331895,-6.5482920441622,"RABX5_HUMAN",25,1.86776603750673,0.0978437433170461,0.161658345199453,-0.0380980968475377,"Non-significant",0.791401871129603,"RABGEF1","Rab5 GDP/GTP exchange factor","RABX5_HUMAN"
-0.351629495620729,6.78331327438354,-1.86048436352314,0.101568906240682,0.16665927305094,-6.39626324723363,"KBTB2_HUMAN",6,-1.86671005808692,0.0980039088243914,0.161864249603588,-0.213147878646851,"Non-significant",0.79084906177393,"KBTBD2","Kelch repeat and BTB domain-containing protein 2","KBTB2_HUMAN"
-0.0741646289825457,14.4152899980545,-1.62339696803798,0.144906023343594,0.221846770039366,-6.72981137318718,"AT2A2_HUMAN",54,-1.86668136365304,0.098008264518416,0.161864249603588,-0.204400062561037,"Non-significant",0.79084906177393,"ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2","AT2A2_HUMAN"
0.126517772674575,10.5577902793884,2.04823961482821,0.0763387586575823,0.132155469969623,-6.12012473761506,"UB2G1_HUMAN",9,1.86636828935253,0.0980557998142536,0.161909800507296,-0.0336122512817258,"Non-significant",0.790726862318785,"UBE2G1","Ubiquitin-conjugating enzyme E2 G1","UB2G1_HUMAN"
-0.364262104034423,8.17541670799255,-1.95866992114187,0.0875074660523122,0.147708670594646,-6.25295771502384,"DYN3_HUMAN",2,-1.8654953931346,0.09818845061866,0.16207160589506,0.343614578247049,"Non-significant",0.790293064628535,"DNM3","Dynamin-3","DYN3_HUMAN"
-0.334702849388123,7.53100293874741,-1.80071668454772,0.1111629371317,0.179462011915363,-6.48214472567728,"SFSWA_HUMAN",20,-1.86546060339573,0.0981937410130782,0.16207160589506,-0.287342548370372,"Non-significant",0.790293064628535,"SFSWAP","Splicing factor, suppressor of white-apricot homolog","SFSWA_HUMAN"
-0.414606213569638,7.36587113142014,-1.80486611435158,0.110469927127948,0.178627538604259,-6.47621807621691,"NOG2_HUMAN",15,-1.86526876721298,0.0982229179513694,0.16208679199866,-0.958354473114011,"Non-significant",0.790252373157682,"GNL2","Nucleolar GTP-binding protein 2","NOG2_HUMAN"
-0.188816547393799,9.37246060371399,-2.2369542898871,0.0571937230736199,0.104449666671022,-5.83503243270627,"ATRAP_HUMAN",4,-1.86374057530363,0.0984556391334303,0.162390767664656,-0.296470642089846,"Non-significant",0.78943866515808,"AGTRAP","Type-1 angiotensin II receptor-associated protein","ATRAP_HUMAN"
-0.134782552719114,9.32846796512604,-1.81511315727082,0.10877606990765,0.176275021216431,-6.46155879853711,"THOC6_HUMAN",17,-1.8636960201025,0.0984624320772103,0.162390767664656,-0.344584703445424,"Non-significant",0.78943866515808,"THOC6","THO complex subunit 6","THOC6_HUMAN"
-0.0894486904144287,9.47063672542572,-1.69933828872596,0.129426459286785,0.202852287164956,-6.62514914488989,"BRD4_HUMAN",37,-1.86366497830736,0.0984671650123376,0.162390767664656,-0.44486951828003,"Non-significant",0.78943866515808,"BRD4","Bromodomain-containing protein 4","BRD4_HUMAN"
-0.304497599601739,7.24355417490005,-1.90188813270423,0.0953925494132712,0.158123625319567,-6.33615161288491,"BNIP2_HUMAN",5,-1.86346343746973,0.0984978991452221,0.162408444150443,-0.234984397888201,"Non-significant",0.789391394105902,"BNIP2","BCL2/adenovirus E1B 19 kDa protein-interacting protein 2","BNIP2_HUMAN"
0.318245530128483,7.43319112062454,1.85360480395939,0.102631599585534,0.168063127959036,-6.40620363023495,"FA20A_HUMAN",7,1.86261021633245,0.0986281126176827,0.162590106822405,0.669373035430901,"Non-significant",0.788905883607586,"FAM20A","Pseudokinase FAM20A","FA20A_HUMAN"
-0.408971309661865,7.06889975070953,-1.91776596891866,0.0931211270431896,0.155342274841373,-6.31297349236994,"NPAL2_HUMAN",2,-1.86121525192474,0.0988413554037243,0.162908543113106,0.234670400619525,"Non-significant",0.788056140187537,"NIPAL2","NIPA-like protein 2","NPAL2_HUMAN"
0.361380815505976,5.96055281162262,1.82943385372154,0.106450167358521,0.172989516913087,-6.44101684383751,"EXPH5_HUMAN",8,1.86074037165903,0.0989140482006826,0.162995245146291,0.0826520919799769,"Non-significant",0.787825064533757,"EXPH5","Exophilin-5","EXPH5_HUMAN"
0.0993068218231237,12.3524605035782,2.83457438248714,0.0230303280993148,0.0497471704328729,-4.90837673064835,"RFA2_HUMAN",7,1.85975077139899,0.0990656952148169,0.163201358797788,-0.0609290599822998,"Non-significant",0.787276229675757,"RPA2","Replication protein A 32 kDa subunit","RFA2_HUMAN"
0.0605762004852259,15.9120730161667,1.62455910351156,0.144656751451228,0.221544900202956,-6.72822689408194,"APMAP_HUMAN",32,1.85966169690222,0.0990793558587507,0.163201358797788,-1.0541331768036,"Non-significant",0.787276229675757,"APMAP","Adipocyte plasma membrane-associated protein","APMAP_HUMAN"
-0.27251708507538,7.28649717569351,-1.89361514600654,0.0965970911074707,0.159587410374904,-6.34820114259363,"DXO_HUMAN",6,-1.85910616137905,0.099164594211939,0.16330860918118,-0.155984640121451,"Non-significant",0.786990919847988,"DXO","Decapping and exoribonuclease protein","DXO_HUMAN"
-0.0587697029113521,16.1167061328888,-1.83676685931433,0.105277590036615,0.171530595493392,-6.43047379173835,"RSSA_HUMAN",18,-1.8587789303673,0.0992148352892798,0.163358192682065,-0.286891698837293,"Non-significant",0.786859080059737,"RPSA","Small ribosomal subunit protein uS2","RSSA_HUMAN"
0.0962891578674299,9.70152974128723,1.723830326855,0.12477218698053,0.196850384048225,-6.59092898775263,"MTMRC_HUMAN",31,1.858369414774,0.0992777438378616,0.163428608947131,0.76309370994567,"Non-significant",0.786671915855581,"MTMR12","Myotubularin-related protein 12","MTMRC_HUMAN"
-0.222964525222775,11.7045971155167,-2.41384634214988,0.0436241856155217,0.0839977793270866,-5.56315362950062,"JTB_HUMAN",1,-1.85741927471348,0.0994238471361149,0.163635922041062,-0.23661363124847,"Non-significant",0.786121352060072,"JTB","Protein JTB","JTB_HUMAN"
-0.586915612220763,6.34615176916123,-1.79658927170761,0.111856361096328,0.180443678865123,-6.48803446411541,"TTC28_HUMAN",13,-1.8571016333357,0.099472736372384,0.163683184531641,0.13348484039305,"Non-significant",0.785995934150821,"TTC28","Tetratricopeptide repeat protein 28","TTC28_HUMAN"
-0.391109228134161,6.82732772827149,-1.80982729747956,0.109646727654579,0.17747327911216,-6.46912481359853,"RIPL1_HUMAN",10,-1.85694623951599,0.0994966618479877,0.16368935811731,0.0535535812377752,"Non-significant",0.785979554315371,"RILPL1","RILP-like protein 1","RIPL1_HUMAN"
-0.127156019210799,12.5719350576401,-2.247635537427,0.056265584945079,0.103126034841737,-5.81872294571592,"PHP14_HUMAN",7,-1.85650127727921,0.0995652013896224,0.163744928204589,0.067524909973125,"Non-significant",0.785832142859062,"PHPT1","14 kDa phosphohistidine phosphatase","PHP14_HUMAN"
-0.0782008171081223,10.7690300941467,-1.78127536960203,0.114465158564263,0.183478920701389,-6.50983892927754,"BSDC1_HUMAN",20,-1.85645933402335,0.0995716644056319,0.163744928204589,-0.334244251251221,"Non-significant",0.785832142859062,"BSDC1","BSD domain-containing protein 1","BSDC1_HUMAN"
0.184262275695797,9.17761421203613,1.7609038271956,0.118024841565093,0.187885729734974,-6.5387246862287,"RELN_HUMAN",51,1.85626680823233,0.0996013357124512,0.163744928204589,-0.681966781616211,"Non-significant",0.785832142859062,"RELN","Reelin","RELN_HUMAN"
-0.650786161422727,6.56067979335785,-1.80002662918627,0.111278584934536,0.179612977552978,-6.4831298016531,"GLT10_HUMAN",9,-1.85620306345894,0.0996111616487371,0.163744928204589,-0.574009418487545,"Non-significant",0.785832142859062,"GALNT10","Polypeptide N-acetylgalactosaminyltransferase 10","GLT10_HUMAN"
0.494348764419555,6.79122114181519,1.87978961857473,0.0986427736600065,0.162449252177246,-6.36829544741936,"QCR10_HUMAN",1,1.85602708515329,0.0996382925879766,0.163746617832789,-0.151294231414823,"Non-significant",0.785827661545194,"UQCR11","Cytochrome b-c1 complex subunit 10","QCR10_HUMAN"
0.28697991371155,7.7917685508728,1.84433824297457,0.104079827596996,0.169954461888111,-6.41957091859525,"ASB13_HUMAN",8,1.85593461956147,0.0996525510054609,0.163746617832789,-0.545793652534488,"Non-significant",0.785827661545194,"ASB13","Ankyrin repeat and SOCS box protein 13","ASB13_HUMAN"
0.197180509567264,9.66994822025299,1.82041656405682,0.107909131145786,0.174915075609592,-6.45395887592475,"NKTR_HUMAN",13,1.85431662470162,0.0999023628209886,0.164123865545556,-0.305891275405884,"Non-significant",0.784828262815687,"NKTR","NK-tumor recognition protein","NKTR_HUMAN"
-0.445585250854494,7.48447477817535,-1.84637394347108,0.103760013717281,0.169534585441406,-6.41663655158868,"TAF9B_HUMAN",4,-1.85136699192304,0.100359301302512,0.164836960975825,-0.909111738204956,"Non-significant",0.782945400963733,"TAF9B","Transcription initiation factor TFIID subunit 9B","TAF9B_HUMAN"
-0.191787242889404,8.76988506317138,-1.7882903321279,0.113263052629705,0.182199922489577,-6.49986026047634,"MLKL_HUMAN",19,-1.85120549393239,0.100384376616726,0.164836960975825,-0.156059265136724,"Non-significant",0.782945400963733,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN"
