"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.161147594451926,10.8538465499878,-1.73543759305966,0.121352171597628,0.216667939852378,-6.67862505388472,"RTL8A_HUMAN",5,-1.48669383861082,0.173217533470043,0.284569157030964,-0.397271156311037,"Non-significant",0.545812172618337,"RTL8A","Retrotransposon Gag-like protein 8A","RTL8A_HUMAN"
-0.129673004150369,16.0888967514038,-1.47058081182748,0.180072494139095,0.292221643488923,-7.03871956521114,"TMEDA_HUMAN",14,-1.48633386173416,0.173310593562663,0.284653514339519,-0.832190275192261,"Non-significant",0.545683450008629,"TMED10","Transmembrane emp24 domain-containing protein 10","TMEDA_HUMAN"
-0.153752565383893,10.1328159570694,-1.4593143537447,0.183061876143038,0.29565367496509,-7.05332526069876,"LEO1_HUMAN",14,-1.48622383788643,0.173339045397038,0.284653514339519,-0.221454143524175,"Non-significant",0.545683450008629,"LEO1","RNA polymerase-associated protein LEO1","LEO1_HUMAN"
0.0849363803863223,11.5472108125687,1.76263701990845,0.116451558704645,0.209745275869797,-6.64003751389002,"COMD3_HUMAN",10,1.48586497724952,0.173431874361692,0.284748326299225,-0.564589738845839,"Non-significant",0.545538819948238,"COMMD3","COMM domain-containing protein 3","COMD3_HUMAN"
0.13143754005432,15.1608053445816,1.70143047047826,0.127750651574928,0.225488098081133,-6.72649012934141,"RS28_HUMAN",7,1.4846000246859,0.173759438796616,0.28522842128176,0.123874902725225,"Non-significant",0.544807201853644,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN"
0.22805213928223,8.63225221633911,1.45111082276356,0.185266173254529,0.298441479012756,-7.06391956450843,"RCCD1_HUMAN",12,1.48354770879907,0.174032356455317,0.285618636787711,0.281319737434385,"Non-significant",0.544213457995327,"RCCD1","RCC1 domain-containing protein 1","RCCD1_HUMAN"
-0.175915718078624,10.250563621521,-2.12508070262535,0.0667269373171454,0.137207898984115,-6.10466555997388,"YIPF5_HUMAN",2,-1.48296616100506,0.174183342985413,0.28580862385918,0.172317266464232,"Non-significant",0.543924671143546,"YIPF5","Protein YIPF5","YIPF5_HUMAN"
0.207769632339477,7.43015778064728,1.52066951384336,0.167302423183598,0.276756750603816,-6.97302271240316,"FOLR2_HUMAN",7,1.48243760161009,0.174320672536618,0.285976129592018,-0.312000989913949,"Non-significant",0.543670215888834,"FOLR2","Folate receptor beta","FOLR2_HUMAN"
0.144586086273195,9.38811159133911,1.63918836271179,0.140279934819146,0.241662715737272,-6.81293946871398,"MOT4_HUMAN",7,1.48162678382629,0.17453152387094,0.286264157001982,0.324651241302496,"Non-significant",0.543233026378489,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN"
-0.119387149810789,8.7235267162323,-1.39452173197056,0.201120070284471,0.317179446120155,-7.13604142033428,"DNLI4_HUMAN",31,-1.48148766838378,0.174567723148457,0.286265664031241,0.134141921997076,"Non-significant",0.543230740053944,"LIG4","DNA ligase 4","DNLI4_HUMAN"
-0.0526387691497803,12.1037148237228,-1.29742245072994,0.231084126142324,0.352115793336868,-7.25566176573416,"CLCC1_HUMAN",28,-1.48085718571061,0.174731864360423,0.286476934213068,-0.110158801078795,"Non-significant",0.542910339655577,"CLCC1","Chloride channel CLIC-like protein 1","CLCC1_HUMAN"
-0.0940139293670619,8.95873534679413,-1.3922160928598,0.201790492283803,0.317866055987338,-7.13894354608275,"P66A_HUMAN",25,-1.47931980821076,0.175132679689005,0.287027011887718,-0.129140377044624,"Non-significant",0.542077230228511,"GATAD2A","Transcriptional repressor p66-alpha","P66A_HUMAN"
0.160468578338619,10.1550092697144,1.40722379851593,0.197461417935555,0.313148805563675,-7.12000138331738,"RPC2_HUMAN",31,1.47923274423217,0.175155402713033,0.287027011887718,-0.104493141174276,"Non-significant",0.542077230228511,"POLR3B","DNA-directed RNA polymerase III subunit RPC2","RPC2_HUMAN"
0.280451059341427,6.74339604377747,1.47371863876614,0.179247681396608,0.291581645698958,-7.03464031656649,"STN1_HUMAN",7,1.47906954537326,0.175198003359264,0.287027011887718,-0.059749126434351,"Non-significant",0.542077230228511,"STN1","CST complex subunit STN1","STN1_HUMAN"
-0.141847372055048,8.97157752513886,-1.44804278119792,0.18609657874023,0.299600722202029,-7.06787285846812,"DUS12_HUMAN",15,-1.47902791312541,0.175208872304642,0.287027011887718,-0.188349485397341,"Non-significant",0.542077230228511,"DUSP12","Dual specificity protein phosphatase 12","DUS12_HUMAN"
0.215526819229101,15.585436463356,1.41258252757897,0.195935474171758,0.311363187902398,-7.11320829848558,"HSDL2_HUMAN",37,1.47883213327791,0.175259992594561,0.287052801758633,-0.0964150428772257,"Non-significant",0.542038209875004,"HSDL2","Hydroxysteroid dehydrogenase-like protein 2","HSDL2_HUMAN"
-0.261243939399716,6.75623351335525,-1.48074222458938,0.177413629719785,0.28929545650047,-7.02549161595343,"RNF34_HUMAN",7,-1.47843830056921,0.175362866544185,0.287163329796068,-0.108836650848374,"Non-significant",0.541871019457638,"RNF34","E3 ubiquitin-protein ligase RNF34","RNF34_HUMAN"
0.230486035346984,6.47532445192337,1.59136110653176,0.150665734821997,0.255098519176233,-6.87828701362907,"CRY1_HUMAN",4,1.47813974621092,0.175440888110398,0.287233124723117,0.420607566833525,"Non-significant",0.541765477191168,"CRY1","Cryptochrome-1","CRY1_HUMAN"
-0.112346291542054,8.00876921415329,-1.4188734626098,0.194157285430704,0.309324997837175,-7.10521386212459,"EMAL1_HUMAN",20,-1.4773939579986,0.175635919625462,0.287465003414836,-0.811797857284542,"Non-significant",0.541415019666361,"EML1","Echinoderm microtubule-associated protein-like 1","EMAL1_HUMAN"
-0.116047620773323,12.2488261461258,-1.79633193392818,0.110638373814293,0.201734778680713,-6.59187568428794,"RAP2B_HUMAN",7,-1.47732724433774,0.175653375268764,0.287465003414836,-0.0999219417572004,"Non-significant",0.541415019666361,"RAP2B","Ras-related protein Rap-2b","RAP2B_HUMAN"
0.2046082019806,11.342165350914,1.42795587319314,0.191615078545311,0.306056052621389,-7.09363493836586,"ALG2_HUMAN",17,1.47683725945606,0.175781626807179,0.287616882418522,-0.0471621751785278,"Non-significant",0.541185625500499,"ALG2","Alpha-1,3/1,6-mannosyltransferase ALG2","ALG2_HUMAN"
-0.0870277881622492,11.1605323553085,-1.40618154804291,0.197759414346243,0.313524792498127,-7.12132081560614,"PEPL1_HUMAN",21,-1.47543568799537,0.176148938426929,0.288072205681204,-0.0535395145416011,"Non-significant",0.540498642106908,"NPEPL1","Probable aminopeptidase NPEPL1","PEPL1_HUMAN"
-0.114008188247679,12.6905859708786,-1.39649638960765,0.200547436491822,0.316619524360656,-7.13355359614408,"TIM44_HUMAN",26,-1.47541465021393,0.176154456976122,0.288072205681204,0.0420651435852015,"Non-significant",0.540498642106908,"TIMM44","Mitochondrial import inner membrane translocase subunit TIM44","TIM44_HUMAN"
-0.443215012550351,6.10162645578384,-1.45279695990593,0.184811196315343,0.297767682069638,-7.06174484773735,"RWDD3_HUMAN",5,-1.47536906905463,0.176166414171818,0.288072205681204,-1.02606880664825,"Non-significant",0.540498642106908,"RWDD3","RWD domain-containing protein 3","RWDD3_HUMAN"
0.481585979461673,6.46142733097076,1.45472879429513,0.184291138498194,0.297165798444823,-7.05925144648359,"RED1_HUMAN",4,1.4744337882428,0.17641192214239,0.28840455196311,-0.128849744796751,"Non-significant",0.539997889317173,"ADARB1","Double-stranded RNA-specific editase 1","RED1_HUMAN"
0.0861098766326478,11.9257489442825,1.43146822476727,0.190639839090018,0.305098945636372,-7.08914545321152,"MIRO2_HUMAN",18,1.47432406490954,0.17644074389264,0.28840455196311,-0.608673691749571,"Non-significant",0.539997889317173,"RHOT2","Mitochondrial Rho GTPase 2","MIRO2_HUMAN"
0.868803381919864,8.33866542577743,1.42123327710898,0.19349392753924,0.308510459432775,-7.1022096017077,"K1C17_HUMAN",18,1.47403644562898,0.176516314440969,0.288469964828604,-0.576009273529055,"Non-significant",0.539899398412047,"KRT17","Keratin, type I cytoskeletal 17","K1C17_HUMAN"
-0.0956501960754768,14.5729947090149,-1.65497895324579,0.136998078220903,0.237420420052201,-6.7911541699476,"IF6_HUMAN",10,-1.47343770894589,0.17667372105432,0.28866906416326,-0.18877398967743,"Non-significant",0.539599755721194,"EIF6","Eukaryotic translation initiation factor 6","IF6_HUMAN"
-0.415438532829284,7.0613597035408,-1.45441139748462,0.184376493929957,0.297244361563217,-7.05966123901014,"PTK7_HUMAN",5,-1.47272680354968,0.176860777190178,0.288863723736819,-0.01826012134552,"Non-significant",0.539306994570247,"PTK7","Inactive tyrosine-protein kinase 7","PTK7_HUMAN"
-0.559918999671938,5.99318498373032,-1.4343609132474,0.189839942279473,0.303998676071767,-7.08544315522821,"PIAS1_HUMAN",6,-1.47271433472483,0.176864059591388,0.288863723736819,0.0013191699981796,"Non-significant",0.539306994570247,"PIAS1","E3 SUMO-protein ligase PIAS1","PIAS1_HUMAN"
0.233274102211004,7.73799282312393,1.43866066552959,0.188656428513749,0.30240186901631,-7.07993189179156,"GARE1_HUMAN",12,1.47208964822609,0.17702857617877,0.289074233671672,0.630689620971676,"Non-significant",0.538990616986931,"GAREM1","GRB2-associated and regulator of MAPK protein 1","GARE1_HUMAN"
0.227851748466491,8.0278257727623,1.64501825187257,0.139059931321067,0.239917559587315,-6.80490821552215,"AIRIM_HUMAN",3,1.47100671226909,0.177314096142035,0.289482208470115,-0.0856015682220495,"Non-significant",0.538378122785221,"AIRIM","AFG2-interacting ribosome maturation factor","AIRIM_HUMAN"
0.388887047767637,6.09949308633804,1.45674098399398,0.183750827747726,0.296412369054681,-7.05665229922291,"ALKL2_HUMAN",5,1.47009664580161,0.177554351982813,0.289800305975372,0.223893165588425,"Non-significant",0.537901160330181,"ALKAL2","ALK and LTK ligand 2","ALKL2_HUMAN"
0.0727248191833727,15.1504487991333,1.54353524673339,0.161747827120172,0.269214742410887,-6.94263073066773,"FAHD1_HUMAN",14,1.46999815749597,0.177580369892722,0.289800305975372,0.414911270141577,"Non-significant",0.537901160330181,"FAHD1","Oxaloacetate tautomerase FAHD1, mitochondrial","FAHD1_HUMAN"
-0.151114463806127,11.0149509906769,-1.38970836985171,0.202521888771726,0.318647005137441,-7.14209673346659,"IPO4_HUMAN",39,-1.46976284355294,0.177642546976542,0.289843480025672,-0.200911998748781,"Non-significant",0.537836464555658,"IPO4","Importin-4","IPO4_HUMAN"
0.0820255279541247,14.7363803386688,1.42781324793017,0.191654772530042,0.306059205728943,-7.0938171046508,"NDUBA_HUMAN",18,1.46956788572808,0.17769407526731,0.289869265524518,0.236335277557398,"Non-significant",0.537797829904426,"NDUFB10","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10","NDUBA_HUMAN"
-0.296735525131222,6.60700595378876,-1.48622664061854,0.175993144998869,0.287730884247597,-7.01833070754403,"GCNT4_HUMAN",5,-1.46928532956732,0.177768779575861,0.289932839694179,0.229912281036377,"Non-significant",0.537702590818754,"GCNT4","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4","GCNT4_HUMAN"
-0.109972476959229,9.26725721359253,-1.48509649314957,0.176285024917577,0.287918013724079,-7.01980754201776,"NAA30_HUMAN",13,-1.46843964843046,0.177992532304041,0.290239430690311,0.0315675735473615,"Non-significant",0.537243586495339,"NAA30","N-alpha-acetyltransferase 30","NAA30_HUMAN"
-0.240231990814213,7.26661765575409,-1.45408588481683,0.184464068282458,0.297296132042567,-7.06008145635109,"GOLI_HUMAN",9,-1.46804038572371,0.178098256488394,0.290353476621826,0.129548788070675,"Non-significant",0.537072969463152,"RNF130","E3 ubiquitin-protein ligase RNF130","GOLI_HUMAN"
0.49489915370941,8.01786893606186,1.46495031243989,0.18156099705538,0.294013557870937,-7.0460269101266,"G6PC1_HUMAN",2,1.4671539564197,0.178333179260976,0.290678066798625,0.381242513656625,"Non-significant",0.536587736814685,"G6PC1","Glucose-6-phosphatase catalytic subunit 1","G6PC1_HUMAN"
0.205880641937251,12.2137906551361,1.5317224423099,0.164596315760298,0.273171304168348,-6.95836238206807,"CISD3_HUMAN",6,1.4668162602486,0.178422747688961,0.290765650682512,0.170419335365295,"Non-significant",0.536456899739247,"CISD3","CDGSH iron-sulfur domain-containing protein 3, mitochondrial","CISD3_HUMAN"
0.137937545776367,9.01117992401123,1.40161704196196,0.199069124363938,0.315010855681418,-7.12709232165581,"MICA2_HUMAN",23,1.46554462393679,0.17876038381161,0.291257380370965,0.221940517425551,"Non-significant",0.535723060940091,"MICAL2","[F-actin]-monooxygenase MICAL2","MICA2_HUMAN"
0.117562532424976,11.6781688928604,1.37958722520212,0.205497333559097,0.322328506572301,-7.15478780990796,"MITOS_HUMAN",30,1.46412169716517,0.179138855682263,0.291741317395919,0.0688023567200009,"Non-significant",0.535002060263406,"ABCB8","Mitochondrial potassium channel ATP-binding subunit","MITOS_HUMAN"
-0.0911233425140239,11.0395525693893,-1.60343447721554,0.147979599594893,0.251456852589102,-6.86188314230502,"COMD8_HUMAN",11,-1.46410644753672,0.179142915611309,0.291741317395919,-0.5316321849823,"Non-significant",0.535002060263406,"COMMD8","COMM domain-containing protein 8","COMD8_HUMAN"
0.223688006401065,7.11471599340439,1.46928450461204,0.180414226998659,0.29249690689254,-7.04040334937435,"CINP_HUMAN",8,1.4640224944467,0.179165268003927,0.291741317395919,-0.105030536651626,"Non-significant",0.535002060263406,"CINP","Cyclin-dependent kinase 2-interacting protein","CINP_HUMAN"
-0.349457263946535,7.16696512699127,-1.44838404997671,0.186004047382554,0.299511180881532,-7.06743335975643,"FABPH_HUMAN",6,-1.46349162914951,0.179306666934516,0.291912980639378,0.0262603759766016,"Non-significant",0.534746592594341,"FABP3","Fatty acid-binding protein, heart","FABPH_HUMAN"
-0.230111122131349,8.4055495262146,-1.40045238434302,0.199404516644184,0.315304675251006,-7.12856314580697,"RIR1_HUMAN",29,-1.4609075246152,0.179996359461727,0.292934331119179,0.140301942825324,"Non-significant",0.533229727185293,"RRM1","Ribonucleoside-diphosphate reductase large subunit","RIR1_HUMAN"
-0.108836650848378,12.6220936775207,-1.63023822400388,0.142172075397289,0.243967132904156,-6.82524182460778,"PFD6_HUMAN",9,-1.46087059398768,0.180006233049079,0.292934331119179,0.658694267272949,"Non-significant",0.533229727185293,"PFDN6","Prefoldin subunit 6","PFD6_HUMAN"
-0.41779172420502,7.10456448793411,-1.42037435847071,0.193735143768125,0.308807983902709,-7.10330342652531,"DGAT2_HUMAN",9,-1.46052109416991,0.180099697132093,0.293027660423061,0.201326370239258,"Non-significant",0.533091382369064,"DGAT2","Diacylglycerol O-acyltransferase 2","DGAT2_HUMAN"
0.0831673145294474,13.7374857664108,1.37179664415093,0.207813469731009,0.32508164515084,-7.16451790267931,"PP1R7_HUMAN",24,1.46025224737826,0.180171621799691,0.293085914050259,0.0980640649795523,"Non-significant",0.533005053609491,"PPP1R7","Protein phosphatase 1 regulatory subunit 7","PP1R7_HUMAN"
0.34187340736389,6.22289752960205,1.47358468604217,0.179282823563237,0.291581645698958,-7.03481455928976,"CCD61_HUMAN",4,1.4597996801942,0.180292754236804,0.293224174759958,-0.215270876884462,"Non-significant",0.532800227304964,"CCDC61","Centrosomal protein CCDC61","CCD61_HUMAN"
-0.147806406021072,11.9926081895828,-1.41037161637984,0.196563792636993,0.312178237122052,-7.11601286715801,"RAB43_HUMAN",18,-1.45946207345324,0.180383163376361,0.293312422371902,-1.52499651908876,"Non-significant",0.53266954338384,"RAB43","Ras-related protein Rab-43","RAB43_HUMAN"
0.109389305114728,10.4880845546722,1.44303005880515,0.18746042259281,0.30084942973037,-7.07432149607586,"RT31_HUMAN",15,1.45918164129448,0.180458291767368,0.293375792306235,-0.0521175861358625,"Non-significant",0.53257572451304,"MRPS31","Small ribosomal subunit protein mS31","RT31_HUMAN"
0.220902442932129,6.90757894515991,1.41782041604757,0.194453947283198,0.309736813556316,-7.10655353115964,"PHLD_HUMAN",14,1.45823748331614,0.180711435821938,0.293679642547232,-0.0581502914428746,"Non-significant",0.53212615710615,"GPLD1","Phosphatidylinositol-glycan-specific phospholipase D","PHLD_HUMAN"
0.1669704914093,8.90480268001556,2.18882693141018,0.0604472582887186,0.127583670641922,-6.00731342165287,"IQCC_HUMAN",2,1.45821457654882,0.180717581370265,0.293679642547232,-0.0929107666015234,"Non-significant",0.53212615710615,"IQCC","IQ domain-containing protein C","IQCC_HUMAN"
0.0731325149536275,10.4597280025482,1.3036544055952,0.229052118169755,0.349676178142877,-7.24814907817363,"VPS41_HUMAN",38,1.457968658183,0.180783569207909,0.293728049770319,-0.306422233581543,"Non-significant",0.532054578234462,"VPS41","Vacuolar protein sorting-associated protein 41 homolog","VPS41_HUMAN"
0.279954791069029,7.42066186666489,1.4824983158269,0.176957686726487,0.288726054715205,-7.02320034263122,"ACOT2_HUMAN",5,1.45775618314865,0.180840600156002,0.293761887820981,-0.30486190319061,"Non-significant",0.532004549535223,"ACOT2","Acyl-coenzyme A thioesterase 2, mitochondrial","ACOT2_HUMAN"
-0.166831254959099,12.9468804597855,-1.76655310440905,0.11576147007297,0.208828860420428,-6.63446018128184,"GBG5_HUMAN",4,-1.45731108860736,0.18096012028735,0.293897200963083,0.10377085208893,"Non-significant",0.531804550069192,"GNG5","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5","GBG5_HUMAN"
0.0781331062317019,13.5325665473938,1.33632809409469,0.218646411417787,0.337601709275723,-7.2083838103509,"SNTB1_HUMAN",30,1.45715730374253,0.181001431872537,0.293905466922907,-0.15181291103363,"Non-significant",0.531792335559339,"SNTB1","Beta-1-syntrophin","SNTB1_HUMAN"
-0.216454386711123,8.00630384683609,-1.74099410357579,0.120335600081908,0.215212092293656,-6.67076368311534,"DC1I1_HUMAN",2,-1.45701976993684,0.181038384911213,0.293906653695395,-0.29687070846558,"Non-significant",0.531790581908045,"DYNC1I1","Cytoplasmic dynein 1 intermediate chain 1","DC1I1_HUMAN"
0.0954103469848491,10.1895155906677,1.40321171275209,0.198610699563864,0.314567092770095,-7.12507724988585,"STAP2_HUMAN",19,1.45593784292239,0.181329311684495,0.294320071015802,-0.0617460012435895,"Non-significant",0.531180120387016,"STAP2","Signal-transducing adaptor protein 2","STAP2_HUMAN"
-0.111392021179176,14.0176520347595,-1.38296101021224,0.204501295748884,0.321263022982855,-7.15056364424381,"HEXA_HUMAN",24,-1.45543612516304,0.181464361218326,0.294480365385099,0.0466811656951744,"Non-significant",0.530943656697515,"HEXA","Beta-hexosaminidase subunit alpha","HEXA_HUMAN"
-0.157458782196047,8.35236191749573,-1.52451225339478,0.166357092375091,0.275473764802345,-6.96793235301095,"RPA43_HUMAN",8,-1.45468367229762,0.181667067655783,0.294750367318342,0.188098907470705,"Non-significant",0.530545645014113,"POLR1F","DNA-directed RNA polymerase I subunit RPA43","RPA43_HUMAN"
-0.14133894443512,8.16466611623764,-1.42326572096808,0.192924193147305,0.30772300043193,-7.0996197443763,"KRIT1_HUMAN",15,-1.45431461772452,0.181766561417927,0.294852834735118,0.0358756780624372,"Non-significant",0.530394692529547,"KRIT1","Krev interaction trapped protein 1","KRIT1_HUMAN"
0.0834813117980993,13.4721581935882,1.36086132882309,0.211102743850252,0.328580023710136,-7.17811835273601,"AP2M1_HUMAN",25,1.45363601734476,0.18194963068973,0.295042489223292,-0.314738750457764,"Non-significant",0.530115436542342,"AP2M1","AP-2 complex subunit mu","AP2M1_HUMAN"
0.242234945297243,7.22008955478668,1.64858917516836,0.138317488072405,0.238890612647827,-6.79998202478228,"FHR4_HUMAN",2,1.45361167315371,0.181956201142883,0.295042489223292,0.508456945419274,"Non-significant",0.530115436542342,"CFHR4","Complement factor H-related protein 4","FHR4_HUMAN"
-0.112691402435326,11.8568599224091,-1.48681335377718,0.175841786397828,0.287541365343002,-7.01756376350466,"PAWR_HUMAN",12,-1.45332492831782,0.182033608720501,0.295102449484838,0.382775306701662,"Non-significant",0.530027185642928,"PAWR","PRKC apoptosis WT1 regulator protein","PAWR_HUMAN"
-0.0492672920227282,15.154130935669,-1.2623240633589,0.24281635312745,0.365870360125558,-7.29753293533272,"ODP2_HUMAN",28,-1.45320527345997,0.182065918427545,0.295102449484838,-0.489243745803832,"Non-significant",0.530027185642928,"DLAT","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial","ODP2_HUMAN"
0.0588793754577779,13.1549649238586,1.35461043420228,0.213003152335478,0.330966598630806,-7.18586239982881,"SGT1_HUMAN",22,1.45282349421691,0.182169041691579,0.295210625980721,0.333984851837155,"Non-significant",0.529868014322786,"SUGT1","Protein SGT1 homolog","SGT1_HUMAN"
0.0560028553009015,15.8028050661087,1.31461800683362,0.225514264373339,0.345771493031986,-7.23487606751797,"RACK1_HUMAN",25,1.45225097020669,0.182323783471321,0.295402391990076,-0.498966813087465,"Non-significant",0.529585992355536,"RACK1","Small ribosomal subunit protein RACK1","RACK1_HUMAN"
-0.209512710571325,10.4900779724121,-1.81193982867699,0.108039409911555,0.198153655520425,-6.56943653664016,"MGN2_HUMAN",1,-1.45015425100235,0.182891469073154,0.296263002607221,0.216105222702049,"Non-significant",0.528322579929872,"MAGOHB","Protein mago nashi homolog 2","MGN2_HUMAN"
0.186058044433594,8.24681663513184,1.38048161901471,0.20523287254455,0.321975933454463,-7.15366859312808,"PRP16_HUMAN",39,1.44999562960931,0.182934478705122,0.296273524992687,0.207558870315552,"Non-significant",0.528307155348493,"DHX38","Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16","PRP16_HUMAN"
0.083504915237425,9.38872563838959,1.43825107132743,0.188768888732578,0.302522370763606,-7.08045731034259,"KTI12_HUMAN",16,1.449105582161,0.183175976390163,0.296605442512429,0.220902442932127,"Non-significant",0.527820884219876,"KTI12","Protein KTI12 homolog","KTI12_HUMAN"
-0.0724010467529013,13.5961103439331,-1.51684239656477,0.1682487079177,0.277755852704826,-6.97808539327453,"ERF3A_HUMAN",14,-1.44749136121105,0.183614677793337,0.297256483562477,-0.373655438423155,"Non-significant",0.526868664060999,"GSPT1","Eukaryotic peptide chain release factor GTP-binding subunit ERF3A","ERF3A_HUMAN"
0.0695910453796511,15.2672462463379,1.31618501141052,0.225012439347527,0.345067271378914,-7.23297315824726,"ANXA7_HUMAN",29,1.44687801420362,0.183781609988406,0.297467381497293,0.0322693586349532,"Non-significant",0.526560649472867,"ANXA7","Annexin A7","ANXA7_HUMAN"
-0.180904865264925,11.4655833244324,-1.37635073337818,0.206456802154908,0.323460669222143,-7.15883414679586,"DCAF1_HUMAN",38,-1.44612347849069,0.183987151270062,0.297740675190522,-0.200976371765174,"Non-significant",0.526161831110394,"DCAF1","DDB1- and CUL4-associated factor 1","DCAF1_HUMAN"
0.194666743278503,7.22260457277298,1.83459802623432,0.104369099650948,0.193080454757819,-6.53671976352494,"S35C2_HUMAN",2,1.44425576914109,0.184496795516205,0.298505882117345,-0.1179201602936,"Non-significant",0.525047106591779,"SLC35C2","Solute carrier family 35 member C2","S35C2_HUMAN"
-0.1179201602936,12.594035744667,-1.71841119172512,0.124517381404893,0.221128043930685,-6.7026436391097,"PHP14_HUMAN",7,-1.44405757098909,0.184550950559306,0.298507647250043,-0.176583290100098,"Non-significant",0.525044538518015,"PHPT1","14 kDa phosphohistidine phosphatase","PHP14_HUMAN"
-0.255762100219725,10.6081686019897,-1.60247279017455,0.148191945718958,0.251764959707627,-6.86319208754298,"PLEK_HUMAN",2,-1.44380595046283,0.184619722607733,0.298507647250043,0.21205067634585,"Non-significant",0.525044538518015,"PLEK","Pleckstrin","PLEK_HUMAN"
-0.0485229492187749,11.7452237606049,-1.13376122531781,0.290121834148829,0.418640085527942,-7.4441713273038,"SF3B1_HUMAN",63,-1.44375253255944,0.184634325489485,0.298507647250043,0.0920782089233008,"Non-significant",0.525044538518015,"SF3B1","Splicing factor 3B subunit 1","SF3B1_HUMAN"
-0.194225311279299,6.62555742263794,-1.48913905594337,0.175242950766702,0.286851180657862,-7.01452196171095,"ASGL1_HUMAN",7,-1.44352573113063,0.184696337579101,0.298507647250043,0.35718274116515,"Non-significant",0.525044538518015,"ASRGL1","Isoaspartyl peptidase/L-asparaginase","ASGL1_HUMAN"
-0.0732955932617259,14.1476204395294,-1.55447931941294,0.159148634519674,0.265666308612309,-6.9279982717117,"CBR4_HUMAN",13,-1.4435211606545,0.184697587426884,0.298507647250043,-0.0469949245452899,"Non-significant",0.525044538518015,"CBR4","3-oxoacyl-[acyl-carrier-protein] reductase","CBR4_HUMAN"
0.541035175323485,6.38663566112518,1.4160589620218,0.194951070009603,0.310285010211439,-7.10879310387793,"MT21A_HUMAN",4,1.44338243781228,0.184735526260423,0.298507647250043,-0.318351030349731,"Non-significant",0.525044538518015,"METTL21A","Protein N-lysine methyltransferase METTL21A","MT21A_HUMAN"
-0.120737075805675,14.2824428081512,-1.55686818403335,0.158586334048888,0.264949990431849,-6.92479699666419,"RS15_HUMAN",9,-1.44330973964719,0.184755410955105,0.298507647250043,-0.0813639163970912,"Non-significant",0.525044538518015,"RPS15","Small ribosomal subunit protein uS19","RS15_HUMAN"
-0.200806617736813,6.68878817558289,-1.60421624447966,0.147807185770618,0.251269119074543,-6.86081879039842,"MFSD8_HUMAN",4,-1.44246942926562,0.184985392009676,0.298819723425544,-0.230370998382575,"Non-significant",0.524590740550807,"MFSD8","Major facilitator superfamily domain-containing protein 8","MFSD8_HUMAN"
-0.2432187795639,6.83132511377335,-1.39294988581872,0.201576912374439,0.317652955332336,-7.13802023048016,"NFRKB_HUMAN",17,-1.44199031974473,0.185116629587026,0.298972199934141,0.0399160385131747,"Non-significant",0.524369192867903,"NFRKB","Nuclear factor related to kappa-B-binding protein","NFRKB_HUMAN"
-0.125063419342046,9.20650506019592,-1.9587581933235,0.0862762705494207,0.167393033496942,-6.35469251237179,"ACYP1_HUMAN",5,-1.44183095598808,0.185160300521882,0.298983219588965,-0.29219460487365,"Non-significant",0.524353185737182,"ACYP1","Acylphosphatase-1","ACYP1_HUMAN"
0.0836007595062238,9.59239757061005,1.55319083034201,0.159452672985778,0.266049555543204,-6.92972386935606,"2A5G_HUMAN",12,1.4410352339356,0.185378489521047,0.299275977710659,-0.430504202842712,"Non-significant",0.523928141717778,"PPP2R5C","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform","2A5G_HUMAN"
-0.0807495117187518,10.8627569675446,-1.41395069230454,0.195547538670028,0.31099034276139,-7.11147145226223,"STAM1_HUMAN",17,-1.44054133095428,0.185514032047372,0.299435221013006,-0.431762337684633,"Non-significant",0.523697117179511,"STAM","Signal transducing adapter molecule 1","STAM1_HUMAN"
-0.0829341411590487,14.1399575471878,-1.39769520614771,0.200200485286815,0.316220895000431,-7.13204219908284,"LACB2_HUMAN",18,-1.43926007833235,0.185866052188934,0.299932266109811,-0.559918999671934,"Non-significant",0.522976811200554,"LACTB2","Endoribonuclease LACTB2","LACB2_HUMAN"
-0.0804998874664449,10.7824174165726,-1.36985357742416,0.208394663243802,0.325865156592832,-7.16693943341413,"RBP1_HUMAN",21,-1.43915152335054,0.185895904149155,0.299932266109811,0.0232316255569476,"Non-significant",0.522976811200554,"RALBP1","RalA-binding protein 1","RBP1_HUMAN"
0.169310927391052,8.03223687410355,1.5185768205643,0.167819263692322,0.277280145795078,-6.9757918856642,"ZFY21_HUMAN",7,1.43889115573492,0.185967520744315,0.299988163681784,0.249842762947084,"Non-significant",0.522895880443993,"ZFYVE21","Zinc finger FYVE domain-containing protein 21","ZFY21_HUMAN"
