"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.584487438201909,7.3136305809021,2.39259378442014,0.0458156821676923,0.108255225715974,-5.91921022260389,"CDK14_HUMAN",14,2.48457256199593,0.0374922169932663,0.0926909959425237,-0.0942714214324507,"Non-significant",1.03296245142617,"CDK14","Cyclin-dependent kinase 14","CDK14_HUMAN"
-0.137449502944936,9.85552155971527,-2.55973145663196,0.0355942752966222,0.0898885620158083,-5.66182878570139,"HLAE_HUMAN",13,-2.48295705002082,0.0375872739193456,0.092897697405291,-0.702839136123655,"Non-significant",1.03199505044736,"HLA-E","HLA class I histocompatibility antigen, alpha chain E","HLAE_HUMAN"
0.056685686111452,13.2956639528275,2.03455128390604,0.078830975540802,0.161664605524989,-6.46067782016057,"CTNB1_HUMAN",35,2.48238984102245,0.0376207063033181,0.0929520130770777,-0.0410754680633367,"Non-significant",1.03174120020301,"CTNNB1","Catenin beta-1","CTNB1_HUMAN"
0.153937339782676,11.7175922393799,3.54921634218207,0.00840932823248086,0.0310574826027991,-4.14599712804373,"ERG24_HUMAN",6,2.47980177541311,0.0377736335878617,0.0933014499031689,-1.82562756538391,"Non-significant",1.03011160727115,"TM7SF2","Delta(14)-sterol reductase TM7SF2","ERG24_HUMAN"
-0.0368194580078001,12.6018753051758,-1.5391775175189,0.164985787850316,0.2805311572962,-7.16077020476842,"OPLA_HUMAN",65,-2.47899869125377,0.0378212149302223,0.0933905471527157,-2.63326096534727,"Non-significant",1.02969708016363,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
-0.283474564552307,7.6974521279335,-2.38229032438413,0.0465360340789299,0.109574399453406,-5.93501344943229,"IREB2_HUMAN",20,-2.47818418625752,0.0378695347857223,0.0934692366685402,0.17020630836485,"Non-significant",1.0293313040311,"IREB2","Iron-responsive element-binding protein 2","IREB2_HUMAN"
-0.258201956748959,7.37237137556076,-2.42525040025231,0.0436064495739727,0.10418808358163,-5.86906467051268,"PCSK9_HUMAN",13,-2.47807323778839,0.0378761215388415,0.0934692366685402,-0.0265431404113752,"Non-significant",1.0293313040311,"PCSK9","Proprotein convertase subtilisin/kexin type 9","PCSK9_HUMAN"
-0.217287063598635,9.55350971221924,-2.38260264150926,0.046514030994184,0.109574399453406,-5.93453455857364,"AT2L1_HUMAN",20,-2.47653366261703,0.0379676420846039,0.0936666001442614,-0.0249497890472448,"Non-significant",1.0284152432522,"ETNPPL","Ethanolamine-phosphate phospho-lyase","AT2L1_HUMAN"
0.135253906250023,14.8044624328613,2.30395453799453,0.0524011919055737,0.120087659831206,-6.0548364719148,"MA2C1_HUMAN",35,2.47631964194473,0.0379803822851744,0.0936695507179042,-0.494300603866574,"Non-significant",1.02840156284033,"MAN2C1","Alpha-mannosidase 2C1","MA2C1_HUMAN"
-0.110202789306648,12.0738625526428,-3.12417253684426,0.0154166513088481,0.0482045120308259,-4.7903960695131,"PG12B_HUMAN",10,-2.47485512993756,0.0380676775473119,0.0938563158975657,-0.0581569671630682,"Non-significant",1.02753649696733,"PLA2G12B","Group XIIB secretory phospholipase A2-like protein","PG12B_HUMAN"
-0.164888143539429,9.62458741664887,-2.42799800442447,0.043425583092005,0.103880905757741,-5.86484183930625,"STK3_HUMAN",16,-2.47426811818789,0.038102724459362,0.0939047233774218,0.0546443462371755,"Non-significant",1.02731256231154,"STK3","Serine/threonine-protein kinase 3","STK3_HUMAN"
-0.168362379074102,14.8740230798721,-2.81315997937117,0.0243567717772527,0.0677514042511582,-5.26982324348803,"RL31_HUMAN",8,-2.47413866451703,0.0381104577374723,0.0939047233774218,-4.17713594436648,"Non-significant",1.02731256231154,"RPL31","Large ribosomal subunit protein eL31","RL31_HUMAN"
0.386147975921632,7.65007960796356,2.427398340549,0.0434649919555992,0.103941922996679,-5.86576351891407,"TGFB2_HUMAN",9,2.47302417934867,0.0381771002310861,0.0940403737932705,-3.32860660552977,"Non-significant",1.02668565330261,"TGFB2","Transforming growth factor beta-2 proprotein","TGFB2_HUMAN"
-0.132381439209023,10.8899991512299,-2.97710693671904,0.0191139652442083,0.0566948113142461,-5.01657182756794,"TM177_HUMAN",9,-2.47039064293185,0.0383350448750073,0.0944007751489557,-0.87407660484314,"Non-significant",1.02502443958401,"TMEM177","Transmembrane protein 177","TM177_HUMAN"
0.074182271957401,10.2623385190964,2.11115600141062,0.0701968611098368,0.148563027421882,-6.34649348712924,"OGT1_HUMAN",42,2.46987727104491,0.0383659107794779,0.0944481189516637,-0.0432076454162491,"Non-significant",1.02480668715504,"OGT","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit","OGT1_HUMAN"
-0.312375187873839,7.72540825605392,-2.68052603781285,0.0296879415644312,0.0785675009307876,-5.47506244456018,"PHLA2_HUMAN",4,-2.46919186771566,0.0384071589942125,0.0945209851619776,-0.0494229793548246,"Non-significant",1.02447176050369,"PHLDA2","Pleckstrin homology-like domain family A member 2","PHLA2_HUMAN"
-0.141561508178674,10.7765138149262,-2.35352870457579,0.0486081838763732,0.113563721270628,-5.97907736125792,"EI2BD_HUMAN",23,-2.46748442944596,0.0385101090128457,0.0947456108339085,-0.11170697212215,"Non-significant",1.02344089993262,"EIF2B4","Translation initiation factor eIF2B subunit delta","EI2BD_HUMAN"
0.0951900482177752,13.4153692722321,3.181233384492,0.0141926565017595,0.0453740011250106,-4.70300121946766,"MARCS_HUMAN",11,2.46670794982478,0.0385570189644692,0.0948096032577388,-0.0145428180694562,"Non-significant",1.02314767077781,"MARCKS","Myristoylated alanine-rich C-kinase substrate","MARCS_HUMAN"
-0.115775585174546,10.9184758663178,-2.35663229458284,0.0483801602338014,0.113193950443214,-5.97432623189177,"BORC6_HUMAN",22,-2.46666709695932,0.038559488630828,0.0948096032577388,0.2990732192993,"Non-significant",1.02314767077781,"BORCS6","BLOC-1-related complex subunit 6","BORC6_HUMAN"
0.0955243110656809,13.9920034408569,2.4178468157084,0.0440976274569121,0.105083156882639,-5.88044051818127,"AAAD_HUMAN",19,2.46627606508694,0.0385831356462696,0.0948390071595976,-0.373132705688475,"Non-significant",1.02301300116543,"AADAC","Arylacetamide deacetylase","AAAD_HUMAN"
-0.128706216812134,9.28795468807221,-2.33967658406991,0.0496392339225016,0.1155400872195,-6.00027148173587,"PROX1_HUMAN",24,-2.46515952606586,0.0386507371199609,0.0949764024807278,-0.493812322616577,"Non-significant",1.02238428466301,"PROX1","Prospero homeobox protein 1","PROX1_HUMAN"
-0.114454507827757,8.86542809009552,-2.33153162802412,0.0502557723260884,0.116502509648884,-6.0127245648946,"ERCC2_HUMAN",24,-2.4640120665924,0.0387203352436659,0.0951186194874675,-0.7298848628998,"Non-significant",1.02173446151516,"ERCC2","General transcription and DNA repair factor IIH helicase subunit XPD","ERCC2_HUMAN"
-0.167944192886354,9.57149875164032,-2.95692407945825,0.0196899811855697,0.0580961844871683,-5.04769807756437,"CCD12_HUMAN",7,-2.46195590526855,0.0388453663782769,0.0953735171079177,-0.301109552383449,"Non-significant",1.02057220150737,"CCDC12","Coiled-coil domain-containing protein 12","CCD12_HUMAN"
-0.0953531265258487,10.8061001300812,-2.32982586378139,0.0503858674463435,0.11664220498135,-6.01533170507323,"SNX7_HUMAN",23,-2.46191913727459,0.0388476058715391,0.0953735171079177,-0.292360544204724,"Non-significant",1.02057220150737,"SNX7","Sorting nexin-7","SNX7_HUMAN"
0.0684194564819514,14.9740524291992,2.86741723172813,0.0224725589642504,0.0641363352097458,-5.18592277748019,"CAZA2_HUMAN",15,2.46165622826467,0.0388636231323409,0.0953839800652794,0.00347757339477806,"Non-significant",1.02052455981864,"CAPZA2","F-actin-capping protein subunit alpha-2","CAZA2_HUMAN"
0.110612154006953,14.8379567861557,2.64310007448413,0.0314012917021213,0.0819524222808017,-5.53296364572084,"RS16_HUMAN",13,2.4606467724482,0.0389251843536422,0.0955061825961453,-0.0715181827545255,"Non-significant",1.01996851343742,"RPS16","Small ribosomal subunit protein uS9","RS16_HUMAN"
0.129139661788972,13.9361885786056,3.28297446900408,0.0122586426513462,0.0407483107222543,-4.54777927888186,"NDUA2_HUMAN",8,2.4604237657531,0.0389387975823875,0.0955107024133895,-0.1128556728363,"Non-significant",1.0199479609958,"NDUFA2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2","NDUA2_HUMAN"
-0.241364240646366,7.75145649909973,-2.46992743432295,0.0407583420671779,0.0994277008180629,-5.80033409771085,"ELF1_HUMAN",10,-2.45826569081122,0.0390707835799636,0.0957932958838348,0.753774762153625,"Non-significant",1.01866488405859,"ELF1","ETS-related transcription factor Elf-1","ELF1_HUMAN"
-0.133766651153605,10.1097295284271,-2.27928938994238,0.0543981338371259,0.123326755505571,-6.09243007710105,"DDX23_HUMAN",38,-2.45815410898104,0.0390776200857152,0.0957932958838348,-0.139346599578877,"Non-significant",1.01866488405859,"DDX23","Probable ATP-dependent RNA helicase DDX23","DDX23_HUMAN"
0.102730989456173,11.5065895318985,2.49673563135038,0.0391411439668965,0.0965224849119976,-5.75903146657692,"EKI2_HUMAN",16,2.45589489509988,0.0392162996675918,0.0961042148906191,-0.0745406150817498,"Non-significant",1.01725756484346,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN"
0.15867853164673,9.45005869865418,2.31905306524027,0.0512153741517051,0.118124373469851,-6.03179016474512,"ANO1_HUMAN",29,2.45492692306251,0.0392758694607778,0.0962211367164102,-0.050021529197692,"Non-significant",1.01672951682913,"ANO1","Anoctamin-1","ANO1_HUMAN"
0.11232018470765,11.4195176362991,3.04009908516598,0.0174273252636764,0.0528346224677677,-4.91954802094417,"TMX4_HUMAN",10,2.45443974587282,0.0393058852585915,0.0962508256398107,0.10464811325075,"Non-significant",1.01659553642439,"TMX4","Thioredoxin-related transmembrane protein 4","TMX4_HUMAN"
-0.190638542175295,9.68390202522278,-2.38413792562001,0.0464060217812112,0.109395252972907,-5.93218031022935,"RRP8_HUMAN",17,-2.45411604987188,0.0393258414985096,0.0962508256398107,0.156246781349182,"Non-significant",1.01659553642439,"RRP8","Ribosomal RNA-processing protein 8","RRP8_HUMAN"
-0.134299755096404,13.0045871734619,-2.92303878548277,0.0206983782943041,0.0604170378604291,-5.09999394131961,"UBC9_HUMAN",9,-2.45406805008334,0.0393288016118154,0.0962508256398107,0.384527444839479,"Non-significant",1.01659553642439,"UBE2I","SUMO-conjugating enzyme UBC9","UBC9_HUMAN"
-0.339007973670963,7.44492954015732,-2.44286142736328,0.0424603173412449,0.102232348637051,-5.84198850896555,"MMTA2_HUMAN",8,-2.45396046301823,0.0393354372469327,0.0962508256398107,0.720342159271226,"Non-significant",1.01659553642439,"MMTAG2","Multiple myeloma tumor-associated protein 2","MMTA2_HUMAN"
0.498780846595762,7.66068226099014,2.41821775835677,0.0440728845948461,0.105055048649407,-5.87987065204307,"IGHG1_HUMAN",6,2.45303166676553,0.0393927694713803,0.09636205350943,0.0266745090484495,"Non-significant",1.01609395360612,"IGHG1","Immunoglobulin heavy constant gamma 1","IGHG1_HUMAN"
-0.400720834732056,7.24209177494049,-2.36317361965651,0.0479031004931637,0.112239606526575,-5.96430946277589,"DEN6A_HUMAN",16,-2.452377608855,0.0394331933524041,0.0964318658412921,0.340645551681549,"Non-significant",1.01577943007837,"DENND6A","Protein DENND6A","DEN6A_HUMAN"
0.0999927520752255,11.159029006958,2.21248961482443,0.0601984942897587,0.132496094831565,-6.19386453996161,"ERBB2_HUMAN",39,2.45205875577586,0.0394529151478192,0.0964448492538872,-0.255925416946418,"Non-significant",1.01572096138813,"ERBB2","Receptor tyrosine-protein kinase erbB-2","ERBB2_HUMAN"
-0.0692124366760467,11.8319761753082,-2.45006119647723,0.0420006287218734,0.101366181275812,-5.83091287106066,"HDHD5_HUMAN",19,-2.45190748580005,0.0394622750213095,0.0964448492538872,0.8596283197403,"Non-significant",1.01572096138813,"HDHD5","Haloacid dehalogenase-like hydrolase domain-containing 5","HDHD5_HUMAN"
-0.144317865371697,11.0735207796097,-2.2978765217311,0.0528863248531569,0.120824123533166,-6.0641068137786,"MAP7_HUMAN",32,-2.45097070141394,0.0395202887103557,0.0965427412784686,-0.0803010463714759,"Non-significant",1.01528037378737,"MAP7","Ensconsin","MAP7_HUMAN"
-0.117075204849254,10.1380854845047,-2.49245078997943,0.0393951571058219,0.0968936965009515,-5.76563579011538,"CDK5_HUMAN",15,-2.4508765193968,0.0395261260200977,0.0965427412784686,0.0358417034149507,"Non-significant",1.01528037378737,"CDK5","Cyclin-dependent kinase 5","CDK5_HUMAN"
-0.372018337249756,14.0083618164062,-2.38760535463011,0.0461630183440162,0.108949020024243,-5.92686250567798,"DIXC1_HUMAN",11,-2.45047766844425,0.0395508560507337,0.0965740734263176,-0.325646638870223,"Non-significant",1.01513944997339,"DIXDC1","Dixin","DIXC1_HUMAN"
-0.230571269988999,10.4076859951019,-2.5517513889392,0.0360247162964231,0.0906089733506437,-5.67415188198359,"GPR39_HUMAN",8,-2.45011382722041,0.0395734289715705,0.0966001211417938,0.0897569656372097,"Non-significant",1.01502232895532,"GPR39","G-protein coupled receptor 39","GPR39_HUMAN"
-0.0949513912200999,9.13962638378143,-2.31712096538749,0.0513655964925868,0.118336300380707,-6.03474068998696,"PGM2L_HUMAN",23,-2.44840396579526,0.0396796838233648,0.0968196996132503,0.330218791961675,"Non-significant",1.01403626910796,"PGM2L1","Glucose 1,6-bisphosphate synthase","PGM2L_HUMAN"
-0.055591583251978,14.000515460968,-2.12877637281523,0.0683469319349399,0.145698945649782,-6.32007457745451,"NDUS2_HUMAN",27,-2.44828243703998,0.0396872468466441,0.0968196996132503,0.248765587806703,"Non-significant",1.01403626910796,"NDUFS2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial","NDUS2_HUMAN"
-0.213257074356079,9.37042701244354,-2.9287495022776,0.0205247112434764,0.0600135160466911,-5.09117738925438,"S29A1_HUMAN",5,-2.44735797994414,0.0397448255953343,0.0969310234086392,0.0561234951019003,"Non-significant",1.01353720190854,"SLC29A1","Equilibrative nucleoside transporter 1","S29A1_HUMAN"
0.475508451461794,7.12069952487945,2.40279468540146,0.0451136417551553,0.107001487635583,-5.9035554924842,"AUTS2_HUMAN",7,2.44613119762371,0.0398213643485321,0.0970885067079296,0.103182315826425,"Non-significant",1.01283217862709,"AUTS2","Autism susceptibility gene 2 protein","AUTS2_HUMAN"
-0.106255054473875,12.0075402259827,-3.14442369680406,0.0149699363736133,0.0473266863859686,-4.75935338326063,"STX7_HUMAN",10,-2.44512286722283,0.0398843851375086,0.0971846253992661,0.101040601730325,"Non-significant",1.01240243499544,"STX7","Syntaxin-7","STX7_HUMAN"
0.293855190277096,8.31126475334168,2.40370508004855,0.0450515202545492,0.106885390451875,-5.90215794741848,"HS3SB_HUMAN",11,2.44511715020336,0.039884742738422,0.0971846253992661,-0.296612024307249,"Non-significant",1.01240243499544,"HS3ST3B1","Heparan sulfate glucosamine 3-O-sulfotransferase 3B1","HS3SB_HUMAN"
0.244024753570558,9.24420571327209,2.47839907855391,0.0402400481907331,0.0984940425398518,-5.78728666302466,"LIME1_HUMAN",9,2.44184303908261,0.0400900708341375,0.0976556093510032,0.8397047519684,"Non-significant",1.01030280572768,"LIME1","Lck-interacting transmembrane adapter 1","LIME1_HUMAN"
-0.177698612213133,9.79925560951233,-2.83579034926769,0.0235515951615473,0.0662657413055981,-5.23482121950266,"DYN1_HUMAN",7,-2.44099893579054,0.0401431792350584,0.097737214819772,0.0994603633880509,"Non-significant",1.00994004105614,"DNM1","Dynamin-1","DYN1_HUMAN"
-0.283375382423404,8.09746891260147,-2.36545940638953,0.0477375224720641,0.111945832270743,-5.9608082819562,"MTEF3_HUMAN",15,-2.44074880664467,0.040158930206401,0.097737214819772,-0.183014869689943,"Non-significant",1.00994004105614,"MTERF3","Transcription termination factor 3, mitochondrial","MTEF3_HUMAN"
-0.129310607910156,9.09861755371094,-2.3343749624742,0.0500396703571113,0.116238730397252,-6.00837806558662,"RCC2_HUMAN",22,-2.4407364508166,0.0401597084309982,0.097737214819772,0.0343985557556152,"Non-significant",1.00994004105614,"RCC2","Protein RCC2","RCC2_HUMAN"
0.0439233779907262,14.0347423553467,1.64721090658786,0.140814885670639,0.249687933201829,-7.01525124783898,"COPA_HUMAN",81,2.43944110820505,0.0402413791692811,0.097891201813068,0.303025484085076,"Non-significant",1.00925633961403,"COPA","Coatomer subunit alpha","COPA_HUMAN"
0.294579386711121,6.36419767141342,2.49002444311195,0.0395397417652276,0.0971609523570734,-5.76937511772786,"STN1_HUMAN",7,2.43935031607401,0.0402471098408177,0.097891201813068,0.160179853439326,"Non-significant",1.00925633961403,"STN1","CST complex subunit STN1","STN1_HUMAN"
-0.0850610733032298,10.1179492473602,-2.21878413818437,0.0596264727172256,0.131670796835731,-6.18433183535356,"RABE2_HUMAN",29,-2.43897320537777,0.0402709213370245,0.0979197649771102,0.0818953514099121,"Non-significant",1.00912963757256,"RABEP2","Rab GTPase-binding effector protein 2","RABE2_HUMAN"
0.345158696174623,7.29601103067398,2.36528512875171,0.047750126385142,0.111945832270743,-5.96107524318664,"TRIM2_HUMAN",13,2.43821716210632,0.0403187021179214,0.0980065754897585,-0.15922522544861,"Non-significant",1.00874478550018,"TRIM2","Tripartite motif-containing protein 2","TRIM2_HUMAN"
-0.259663343429564,9.1276730298996,-2.39610938660385,0.0455724900905042,0.10783761580471,-5.91381600576523,"DHRS3_HUMAN",12,-2.43753121615967,0.0403621022594867,0.098082688749169,-0.129173040390015,"Non-significant",1.00840763731055,"DHRS3","Short-chain dehydrogenase/reductase 3","DHRS3_HUMAN"
-0.0745406150817445,11.3724193572998,-2.129547121372,0.0682671242611885,0.145653285894106,-6.31891772984983,"ITB5_HUMAN",35,-2.43724783163511,0.0403800458717209,0.0980969138332766,-0.221873998641968,"Non-significant",1.00834465547695,"ITGB5","Integrin beta-5","ITB5_HUMAN"
0.103536367416373,10.9256242513657,2.4726482621519,0.0405911437482212,0.0991440518883403,-5.79614414787014,"SIR5_HUMAN",16,2.43672860065552,0.0404129438844577,0.0981474488711434,0.254801988601685,"Non-significant",1.00812098445505,"SIRT5","NAD-dependent protein deacylase sirtuin-5, mitochondrial","SIR5_HUMAN"
0.0860249996184983,12.3287845849991,2.71021774180672,0.0283975855138538,0.0758952598351151,-5.42911574907279,"PPCT_HUMAN",14,2.43647984240392,0.0404287145486689,0.0981563703913524,-0.01333796977997,"Non-significant",1.00808150924755,"PCTP","Phosphatidylcholine transfer protein","PPCT_HUMAN"
0.206212043762198,14.370174407959,2.96406735047244,0.0194840576509384,0.0575513810628737,-5.03667962597823,"NDUA4_HUMAN",5,2.43581341615005,0.0404709948929653,0.0982126879731233,0.00623607635497514,"Non-significant",1.00783240263298,"NDUFA4","Cytochrome c oxidase subunit NDUFA4","NDUA4_HUMAN"
0.401213169097902,9.42791366577148,2.50514838271424,0.0386472804732379,0.0954654961970429,-5.74606178135561,"LAGE3_HUMAN",4,2.43573269910565,0.0404761188787435,0.0982126879731233,0.244143247604374,"Non-significant",1.00783240263298,"LAGE3","EKC/KEOPS complex subunit LAGE3","LAGE3_HUMAN"
-0.0803771018981507,13.0376191139221,-2.5719139541401,0.0349473147371674,0.0885579362202924,-5.64301142794894,"CRYM_HUMAN",16,-2.43530823109932,0.0405030752175367,0.0982487151913581,0.0748560428619385,"Non-significant",1.0076731202294,"CRYM","Ketimine reductase mu-crystallin","CRYM_HUMAN"
0.085533142089826,12.0975203514099,2.22616292933449,0.0589628319142248,0.130645663067182,-6.17315002519777,"SF3A3_HUMAN",28,2.43434469289516,0.0405643329576596,0.0983679012607441,-0.236512899398798,"Non-significant",1.00714659445016,"SF3A3","Splicing factor 3A subunit 3","SF3A3_HUMAN"
0.263875246047974,9.74729597568512,2.52309184879663,0.0376151104636144,0.0935686476810502,-5.71838658994399,"AKTS1_HUMAN",7,2.43289753753087,0.0406565123848979,0.0985619783361403,0.088647127151475,"Non-significant",1.00629058793283,"AKT1S1","Proline-rich AKT1 substrate 1","AKTS1_HUMAN"
-0.430738806724552,6.54612952470779,-2.3444924426762,0.0492782938248741,0.114864715913539,-5.99290522504548,"ACK1_HUMAN",15,-2.43198623905099,0.0407146675407668,0.0986734804139132,-0.0192254781723049,"Non-significant",1.00579955307974,"TNK2","Activated CDC42 kinase 1","ACK1_HUMAN"
-0.229891061782839,8.51980030536652,-2.59106117289152,0.0339548047902376,0.0867199515479974,-5.61342564007532,"CHAC2_HUMAN",7,-2.43176361060295,0.0407288874570633,0.098678469043479,-0.119548678398132,"Non-significant",1.0057775970332,"CHAC2","Glutathione-specific gamma-glutamylcyclotransferase 2","CHAC2_HUMAN"
0.0509691238402965,18.2079682350159,1.9227792338244,0.0933237111003795,0.182508698931906,-6.62503325328841,"EF1A1_HUMAN",37,2.43040883260103,0.0408155288612456,0.0988588660239245,0.116141796112066,"Non-significant",1.00498437548941,"EEF1A1","Elongation factor 1-alpha 1","EF1A1_HUMAN"
-0.235401630401611,9.0919144153595,-2.57360125881012,0.0348586662586451,0.0883885056320769,-5.64040475052727,"N6MT1_HUMAN",7,-2.42889497504425,0.0409125633125026,0.0990643207155016,-0.08112621307375,"Non-significant",1.00408273407637,"N6AMT1","Methyltransferase N6AMT1","N6MT1_HUMAN"
0.215043067932122,13.5899505615234,3.57059129394237,0.00816213921501926,0.0303935739287133,-4.11405379284571,"OSTC_HUMAN",3,2.42858625077396,0.0409323802474744,0.0990827366730333,0.590320110321048,"Non-significant",1.00400200667256,"OSTC","Oligosaccharyltransferase complex subunit OSTC","OSTC_HUMAN"
0.185469627380376,10.1901667118073,3.18175064614383,0.0141820433049071,0.0453579422057613,-4.70221003333131,"TM160_HUMAN",5,2.42752796415527,0.0410003847567383,0.0992177518390022,1.0656056404114,"Non-significant",1.00341061780555,"TMEM160","Transmembrane protein 160","TM160_HUMAN"
0.132591724395754,9.35822463035583,2.56395884586931,0.0353683945920196,0.0893737632262994,-5.65529969562289,"ARFP2_HUMAN",12,2.42648540983782,0.0410674895099713,0.0993505098043849,0.839686751365671,"Non-significant",1.00282990002208,"ARFIP2","Arfaptin-2","ARFP2_HUMAN"
-0.108615159988421,11.1253129243851,-2.44708633443396,0.042189949110512,0.101732317112242,-5.83548962926062,"DRS7B_HUMAN",16,-2.42553346837772,0.0411288584345688,0.0994434221632738,0.297233819961564,"Non-significant",1.00242393865993,"DHRS7B","Dehydrogenase/reductase SDR family member 7B","DRS7B_HUMAN"
0.0960841178893936,10.9599096775055,2.48318116652261,0.0399504564627014,0.0979329316430087,-5.77991971458648,"BCCIP_HUMAN",16,2.42550946130965,0.0411304072935601,0.0994434221632738,-0.1851134300232,"Non-significant",1.00242393865993,"BCCIP","BRCA2 and CDKN1A-interacting protein","BCCIP_HUMAN"
-0.0781369209289249,12.8615560531616,-2.30361281178716,0.0524283484061184,0.120102659222825,-6.0553577911054,"DNJB1_HUMAN",22,-2.4246743940107,0.0411843197003871,0.0995441078489547,0.453031301498401,"Non-significant",1.00198444135648,"DNAJB1","DnaJ homolog subfamily B member 1","DNJB1_HUMAN"
-0.280340313911441,7.94143778085709,-2.33277252611639,0.0501613447018862,0.116388090051789,-6.01082775195283,"PDE8A_HUMAN",19,-2.42388535466156,0.0412353258520081,0.0996029288496063,-0.40929687023163,"Non-significant",1.00172789084818,"PDE8A","High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A","PDE8A_HUMAN"
-0.368350267410284,9.3356157541275,-2.39734937429976,0.0454870266380672,0.107666783588471,-5.91191316623772,"PM34_HUMAN",8,-2.42383118722225,0.0412388297476919,0.0996029288496063,1.03830170631407,"Non-significant",1.00172789084818,"SLC25A17","Peroxisomal membrane protein PMP34","PM34_HUMAN"
0.134019851684599,10.57297539711,2.28057251249292,0.0542923867598393,0.123155836222906,-6.09047614312769,"DNJC2_HUMAN",28,2.42372836146014,0.0412454819983581,0.0996029288496063,-0.0760402679443253,"Non-significant",1.00172789084818,"DNAJC2","DnaJ homolog subfamily C member 2","DNJC2_HUMAN"
-0.124414682388304,9.86500895023346,-2.23869506863766,0.0578525943845707,0.128960426053958,-6.15414179545689,"SLTM_HUMAN",37,-2.4216077794709,0.0413829127497702,0.0999050741004569,0.456900119781475,"Non-significant",1.00041245373731,"SLTM","SAFB-like transcription modulator","SLTM_HUMAN"
0.277224779128996,12.9380918741226,2.53895499166275,0.0367261270866169,0.0920024066628,-5.69390704182763,"DNS2A_HUMAN",6,2.42107525294887,0.0414174970580574,0.0999588254399398,0.838552951812751,"Non-significant",1.00017885566633,"DNASE2","Deoxyribonuclease-2-alpha","DNS2A_HUMAN"
0.0823783874511967,11.2486197948456,2.19615299105968,0.0617088047396339,0.135070202767032,-6.21857899735355,"PBIP1_HUMAN",29,2.4202547965359,0.0414708375478014,0.100057798353512,0.619338274002079,"Non-significant",0.999749057453413,"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1","PBIP1_HUMAN"
0.263744473457336,7.56556743383408,2.3332736679685,0.0501232605098437,0.116366276331008,-6.01006167147034,"RBM34_HUMAN",18,2.42000249788063,0.0414872541763788,0.100067651720314,2.4395570755005,"Non-significant",0.99970629164994,"RBM34","RNA-binding protein 34","RBM34_HUMAN"
-0.110054969787551,11.087872505188,-2.68383362932218,0.0295412435840964,0.0782303036688507,-5.46994443637112,"RBBP4_HUMAN",12,-2.41859602252242,0.0415788909094764,0.100258876921097,1.19837212562556,"Non-significant",0.99887716457138,"RBBP4","Histone-binding protein RBBP4","RBBP4_HUMAN"
-0.0584793090820526,10.2916784286499,-1.97884308813917,0.0857564697165856,0.171766969953191,-6.54295572883981,"COG3_HUMAN",39,-2.41802066147026,0.041616436320313,0.100318546844973,0.184601306915289,"Non-significant",0.998618767400324,"COG3","Conserved oligomeric Golgi complex subunit 3","COG3_HUMAN"
0.0910024642944212,13.014838218689,3.18446761633196,0.0141264342532988,0.0452693078717481,-4.69805456900805,"TFAM_HUMAN",11,2.41783798288254,0.041628364213338,0.100318546844973,0.541425228118896,"Non-significant",0.998618767400324,"TFAM","Transcription factor A, mitochondrial","TFAM_HUMAN"
0.305037975311274,9.1482138633728,2.62606204838493,0.0322147948795924,0.0834581244102849,-5.55931488764379,"NDUF8_HUMAN",4,2.41731174582529,0.0416627437796885,0.100371586409855,-0.2684543132782,"Non-significant",0.99838921161187,"NDUFAF8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8","NDUF8_HUMAN"
-0.283851504325867,6.96666377782822,-2.58835230993131,0.0340934416796453,0.0868825960391464,-5.6176120374952,"CETN3_HUMAN",5,-2.41692727171435,0.0416878798888169,0.100402332270068,-0.219293355941772,"Non-significant",0.998256198742229,"CETN3","Centrin-3","CETN3_HUMAN"
0.358654260635378,8.02114307880401,2.52852560199734,0.0373081423924555,0.0929724408391841,-5.71000268921489,"CAP7_HUMAN",4,2.41620012583063,0.0417354608622854,0.100487100723022,0.755323171615602,"Non-significant",0.997889683958512,"AZU1","Azurocidin","CAP7_HUMAN"
0.437592267990119,6.80261015892029,2.30796386444501,0.0520836327177691,0.119684677392234,-6.04871908999768,"BLTP1_HUMAN",67,2.41494451503538,0.0418177506708325,0.100655363080135,-0.127257347106898,"Non-significant",0.997163080248184,"BLTP1","Bridge-like lipid transfer protein family member 1","BLTP1_HUMAN"
-0.275451898574827,8.0022109746933,-2.44602929848467,0.0422574280559684,0.101834502894603,-5.83711570951547,"MITD1_HUMAN",8,-2.41396322161447,0.0418821759142428,0.100780538365411,0.114508390426627,"Non-significant",0.996623325991137,"MITD1","MIT domain-containing protein 1","MITD1_HUMAN"
