"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBVHDV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.1496126651764,14.6703428030014,2.94706152777197,0.0199402179238622,0.038759663015362,-5.31291186816673,"SRSF3_HUMAN",6,2.20977641504655,0.0576957458241067,0.0951681198117547,0.1019382476807,"Non-significant",1.02150851073946,"SRSF3","Serine/arginine-rich splicing factor 3","SRSF3_HUMAN"
-0.247704744339,14.0002783536911,-2.99647335670932,0.0185414209232839,0.0366276441039203,-5.23662679174407,"MGST2_HUMAN",2,-2.20739054491146,0.0579118942561255,0.095498643190244,-0.252250075340271,"Non-significant",1.02000279866941,"MGST2","Microsomal glutathione S-transferase 2","MGST2_HUMAN"
-0.0456290245055975,15.2015790939331,-1.83992285549934,0.10563415014389,0.158509737485117,-6.99641547438058,"ODP2_HUMAN",28,-2.20727771494929,0.0579221359011214,0.095498643190244,0.323816061019899,"Non-significant",1.02000279866941,"DLAT","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial","ODP2_HUMAN"
-0.114750862121582,9.25372362136841,-2.69403482263727,0.0290481727406306,0.0532779282020097,-5.70460343203701,"KBRS1_HUMAN",9,-2.20717591108103,0.0579313782364837,0.095498643190244,-0.571001052856452,"Non-significant",1.02000279866941,"NKIRAS1","NF-kappa-B inhibitor-interacting Ras-like protein 1","KBRS1_HUMAN"
-0.136828660964975,13.9186319112778,-2.47608911325866,0.0403286702330988,0.0704084002114702,-6.04163609743619,"LYPA1_HUMAN",9,-2.20588046126781,0.05804911385977,0.0956733215044313,-0.253086328506424,"Non-significant",1.0192091483118,"LYPLA1","Acyl-protein thioesterase 1","LYPA1_HUMAN"
0.278473615646364,6.55198657512665,2.13840335929175,0.0672951284941867,0.107786265130519,-6.5568693868088,"NVL_HUMAN",14,2.205556597944,0.0580785847597979,0.0957024854709809,-0.252641201019284,"Non-significant",1.01907678309761,"NVL","Nuclear valosin-containing protein-like","NVL_HUMAN"
-0.497981309890745,6.99202179908753,-2.20061281861622,0.0612327948179941,0.099687284352131,-6.46301014119455,"RERE_HUMAN",4,-2.20407454002855,0.0582136376759531,0.0959055814701947,-0.24755692481995,"Non-significant",1.01815611721756,"RERE","Arginine-glutamic acid dipeptide repeats protein","RERE_HUMAN"
-0.598414659500122,7.20197105407715,-2.21361699498758,0.0600359978859044,0.0981153709388236,-6.44331522675238,"YIPF2_HUMAN",2,-2.20315836243925,0.0582972796921144,0.0960239140773842,-0.13603353500365,"Non-significant",1.01762059551781,"YIPF2","Protein YIPF2","YIPF2_HUMAN"
-0.127027750015261,7.98092746734619,-2.21170963196336,0.0602100631259497,0.0983174082292065,-6.44620546638207,"UBP3_HUMAN",14,-2.20268184381247,0.0583408301521088,0.0960761756121962,-0.0603606700897252,"Non-significant",1.01738429269483,"USP3","Ubiquitin carboxyl-terminal hydrolase 3","UBP3_HUMAN"
0.128038167953475,11.3358455896378,3.01924120207375,0.0179319438416936,0.0355880116242841,-5.20151407546361,"UBE2H_HUMAN",7,2.2024534435835,0.0583617157200609,0.0960910987959754,0.418295621871936,"Non-significant",1.01731684045666,"UBE2H","Ubiquitin-conjugating enzyme E2 H","UBE2H_HUMAN"
0.078341245651302,11.779962182045,2.39713595388879,0.0454473079476764,0.0778562967307685,-6.16314832412357,"CD14_HUMAN",14,2.2020852181201,0.0583954028546501,0.0961270891228968,-0.562233448028577,"Non-significant",1.01715420859819,"CD14","Monocyte differentiation antigen CD14","CD14_HUMAN"
0.157375335693352,10.2593319416046,2.59729895304674,0.0335894565481898,0.0602342262504718,-5.85438764769549,"LSM1_HUMAN",7,2.20165948577257,0.0584343749453571,0.0961717628960951,0.351385593414308,"Non-significant",1.01695242295744,"LSM1","U6 snRNA-associated Sm-like protein LSm1","LSM1_HUMAN"
0.219093799591064,9.00109720230103,2.12669866989673,0.0685006703877327,0.109479832495792,-6.57445837161116,"TLE4_HUMAN",17,2.20132377611568,0.0584651243525665,0.0962028883606617,0.125378608703599,"Non-significant",1.01681188866628,"TLE4","Transducin-like enhancer protein 4","TLE4_HUMAN"
0.041802644729648,10.9319757223129,1.6082464271265,0.149061070630664,0.21112222394831,-7.32006083705907,"WDR44_HUMAN",49,2.20097750686065,0.0584968577080609,0.0962356199581804,0.224498033523576,"Non-significant",1.01666415157928,"WDR44","WD repeat-containing protein 44","WDR44_HUMAN"
0.166328191757202,7.5411604642868,2.16599431060276,0.0645360195965111,0.104167672544359,-6.51531688780074,"ZHX1_HUMAN",14,2.19819314024486,0.0587526459592876,0.0966368657581725,0.0492382049560494,"Non-significant",1.01485716404997,"ZHX1","Zinc fingers and homeoboxes protein 1","ZHX1_HUMAN"
0.293900966644289,7.8205451965332,2.13865016639166,0.0672699359839809,0.107767153507158,-6.55649825056896,"FBX9_HUMAN",12,2.19531017923961,0.0590186550906162,0.0970547571674298,0.209158182144165,"Non-significant",1.01298317268231,"FBXO9","F-box only protein 9","FBX9_HUMAN"
0.413844108581543,6.13081133365631,2.22778274308301,0.0587588766753975,0.0964908851769965,-6.42183372666812,"MFSD6_HUMAN",4,2.19262127674792,0.0592678296479055,0.0974448010415795,1.22092843055726,"Non-significant",1.01124132677914,"MFSD6","Major facilitator superfamily domain-containing protein 6","MFSD6_HUMAN"
0.437038660049438,7.00821316242218,2.14086160094476,0.0670446237042559,0.107502597321155,-6.55317234585761,"XYLT2_HUMAN",8,2.19009342128568,0.0595030267520367,0.0978117108442156,0.525251388549821,"Non-significant",1.00960914469561,"XYLT2","Xylosyltransferase 2","XYLT2_HUMAN"
0.264355897903448,12.9427007436752,2.89309809458258,0.0215950347640052,0.0413921810205355,-5.39633328642204,"RL36L_HUMAN",1,2.18852207165881,0.0596496922699675,0.0980329725132509,-0.028501033782975,"Non-significant",1.00862782867358,"RPL36AL","Ribosomal protein eL42-like","RL36L_HUMAN"
0.416440129280092,8.12557142972946,2.09779209338163,0.0715703213609999,0.113951408639764,-6.61779391236825,"RPAP1_HUMAN",30,2.18773541877046,0.0597232501855648,0.098134018248703,0.45358097553253,"Non-significant",1.00818041793402,"RPAP1","RNA polymerase II-associated protein 1","RPAP1_HUMAN"
0.250961661338806,7.95591682195663,2.0869234631013,0.0727593169036879,0.115604099408851,-6.63404829445348,"RPGF2_HUMAN",31,2.18558439484853,0.0599248439820805,0.0984453622483057,0.359778165817263,"Non-significant",1.00680473861588,"RAPGEF2","Rap guanine nucleotide exchange factor 2","RPGF2_HUMAN"
0.298198699951174,7.29916322231293,2.10016169066126,0.0713136528960055,0.113595855955672,-6.61424719115072,"INP4A_HUMAN",19,2.18358786931313,0.0601125584898096,0.0987337839221266,1.01317811012268,"Non-significant",1.00553421855156,"INPP4A","Inositol polyphosphate-4-phosphatase type I A","INP4A_HUMAN"
-0.788379192352297,5.64334142208099,-2.10884640585693,0.0703806991489612,0.112219725717796,-6.6012394652509,"RAD17_HUMAN",8,-2.1831326746531,0.0601554372396476,0.0987842470088131,0.0874185562133984,"Non-significant",1.00531230624855,"RAD17","Cell cycle checkpoint protein RAD17","RAD17_HUMAN"
-0.156968355178851,12.8737789392471,-2.56231154495055,0.035406854668793,0.0629102553330302,-5.90850256263788,"SRP14_HUMAN",7,-2.17997472776195,0.0604537429354914,0.0992540543104523,0.552230834960957,"Non-significant",1.00325174422535,"SRP14","Signal recognition particle 14 kDa protein","SRP14_HUMAN"
0.209675788879373,13.4285373687744,3.69573521020281,0.006842435932691,0.0158203348008477,-4.17650705976911,"TM258_HUMAN",2,2.17963719219855,0.0604857132974119,0.0992727206166118,-0.304120063781724,"Non-significant",1.00317007590842,"TMEM258","Transmembrane protein 258","TM258_HUMAN"
-0.280635952949526,7.91004556417465,-2.21246690851453,0.0601408940903619,0.0982253629754444,-6.44505802244687,"RNLS_HUMAN",7,-2.17959677539389,0.0604895425733311,0.0992727206166118,-0.0693148374557504,"Non-significant",1.00317007590842,"RNLS","Renalase","RNLS_HUMAN"
-0.139412641525265,9.75461113452911,-2.22955648104697,0.0586008899268594,0.0963287686965183,-6.41914199643251,"BTD_HUMAN",12,-2.17931840873318,0.060515922813764,0.0992959629936322,-0.0274398326873744,"Non-significant",1.00306840795204,"BTD","Biotinidase","BTD_HUMAN"
0.598291158676147,6.85793519020081,2.13496430108061,0.067647140826521,0.108286057415233,-6.56203979558259,"NCAM1_HUMAN",5,2.17896299189306,0.0605496214202301,0.0993312017121942,0.53158950805665,"Non-significant",1.00291431038735,"NCAM1","Neural cell adhesion molecule 1","NCAM1_HUMAN"
0.0634696483611741,11.951211810112,1.99722743066299,0.0833429759092654,0.129870161220553,-6.76729333462149,"EI2BE_HUMAN",24,2.17873053568257,0.0605716715985656,0.0993473209044485,-0.379979372024545,"Non-significant",1.00284383999959,"EIF2B5","Translation initiation factor eIF2B subunit epsilon","EI2BE_HUMAN"
0.35497748851776,7.16615444421768,2.20949605155643,0.0604127056869274,0.0985626629583393,-6.44955906656809,"TMCO4_HUMAN",5,2.17235962541065,0.0611790880793442,0.100323335113162,-0.0498006343841251,"Non-significant",0.998598038742555,"TMCO4","Transmembrane and coiled-coil domain-containing protein 4","TMCO4_HUMAN"
0.118456602096575,10.9094840288162,2.08774045550476,0.0726692668218297,0.115506186477804,-6.63282722550553,"PRP31_HUMAN",20,2.17201842294131,0.0612117877739243,0.100344046003725,0.0249824523925772,"Non-significant",0.998508391631313,"PRPF31","U4/U6 small nuclear ribonucleoprotein Prp31","PRP31_HUMAN"
0.12294912338257,8.99560356140137,2.06616441589126,0.0750846802301432,0.118787852098574,-6.66503170140194,"INT9_HUMAN",23,2.17197018659746,0.0612164119707726,0.100344046003725,0.109952211380001,"Non-significant",0.998508391631313,"INTS9","Integrator complex subunit 9","INT9_HUMAN"
0.0892536640166988,15.4575928449631,2.87878476662803,0.0220576470092685,0.0421100533813308,-5.41847604429082,"TEBP_HUMAN",10,2.17133100290778,0.0612777200639209,0.100412664828595,0.0608329772949006,"Non-significant",0.998211507128348,"PTGES3","Prostaglandin E synthase 3","TEBP_HUMAN"
-0.173669099807737,9.05351865291596,-2.13373171077814,0.0677737492199574,0.108446005101515,-6.56389242746436,"MTG1_HUMAN",14,-2.17127614327123,0.0612829848098721,0.100412664828595,0.0956242084503263,"Non-significant",0.998211507128348,"MTG1","Mitochondrial ribosome-associated GTPase 1","MTG1_HUMAN"
-0.261432528495789,7.87796419858932,-2.07563279644333,0.074015116974786,0.117347026073759,-6.65091021683539,"DHX32_HUMAN",28,-2.17025664700551,0.0613809044657925,0.100552834225659,0.107470273971575,"Non-significant",0.997605683682685,"DHX32","Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32","DHX32_HUMAN"
-0.233301401138302,13.0118123292923,-3.08602184309336,0.0162628917276659,0.0328207156998351,-5.09868262583674,"H14_HUMAN",2,-2.16992891684808,0.061412414700686,0.100565181583352,0.0819988250732759,"Non-significant",0.997552357884921,"H1-4","Histone H1.4","H14_HUMAN"
0.368469595909121,7.05987757444382,2.23593660556624,0.0580361183476342,0.0956131226051536,-6.40945631208521,"ATF3_HUMAN",4,2.16992085387191,0.0614131901314356,0.100565181583352,0.0864794254302996,"Non-significant",0.997552357884921,"ATF3","Cyclic AMP-dependent transcription factor ATF-3","ATF3_HUMAN"
-0.241735935211178,7.31776368618011,-2.10239852037056,0.0710721998638933,0.113277852185499,-6.61089824457864,"FER_HUMAN",15,-2.169114883869,0.061490750354478,0.100671903330146,-0.600257158279451,"Non-significant",0.997091720422432,"FER","Tyrosine-protein kinase Fer","FER_HUMAN"
-0.162598967552185,7.9242759346962,-2.03674694838852,0.0785056443106513,0.123478879681181,-6.70879184743725,"CK5P2_HUMAN",49,-2.16839539762483,0.0615600695127647,0.100765092634489,0.723175644874569,"Non-significant",0.99668989151963,"CDK5RAP2","CDK5 regulatory subunit-associated protein 2","CK5P2_HUMAN"
0.504907608032225,8.12211060523987,2.22969967975538,0.0585881537789001,0.0963273165610199,-6.41892466688657,"TM35B_HUMAN",1,2.16799953120437,0.0615982422014016,0.100807272325975,-0.00644183158877532,"Non-significant",0.996508136371482,"TMEM35B","Transmembrane protein 35B","TM35B_HUMAN"
0.16217041015625,10.4781014919281,2.15431104983917,0.0656903628710985,0.105757840541485,-6.53292734428049,"RAB24_HUMAN",13,2.16698430456967,0.0616962452052792,0.10094732933024,-0.301376461982727,"Non-significant",0.995905166294211,"RAB24","Ras-related protein Rab-24","RAB24_HUMAN"
0.0456178188324241,15.2713183164597,1.66970750388796,0.136144405161341,0.195071505773311,-7.23607904735502,"TCPE_HUMAN",44,2.1658041799399,0.0618103592058284,0.101113685439969,-0.0626165866852251,"Non-significant",0.995190059949804,"CCT5","T-complex protein 1 subunit epsilon","TCPE_HUMAN"
-0.122202873229924,13.4038834571838,-3.74241750513239,0.0064171623196286,0.0149733787458001,-4.10748850452969,"COA3_HUMAN",6,-2.16417791005617,0.0619679543094278,0.101351089690626,-0.221248149871826,"Non-significant",0.994171577567108,"COA3","Cytochrome c oxidase assembly factor 3 homolog, mitochondrial","COA3_HUMAN"
0.109952211380001,12.1200984716415,2.98819527514352,0.0187683826848747,0.0369681643431838,-5.24939947238152,"PFD1_HUMAN",8,2.16337422635971,0.062045981880766,0.101458288681084,0.963154435157775,"Non-significant",0.993712467295868,"PFDN1","Prefoldin subunit 1","PFD1_HUMAN"
0.191594123840298,14.7988264560699,3.40046438883811,0.0103417177149865,0.0223946549079923,-4.6187200552468,"ATP68_HUMAN",3,2.16314570729221,0.0620681858503649,0.101474179522413,0.0485670566559016,"Non-significant",0.993644451519217,"ATP5MJ","ATP synthase subunit ATP5MJ, mitochondrial","ATP68_HUMAN"
0.118218660354616,8.58148610591888,2.01015638013133,0.0817291699004712,0.127757831079271,-6.74819176010056,"CBP_HUMAN",36,2.16291602245572,0.0620905109686278,0.101490261995583,0.430728316307064,"Non-significant",0.993575626366246,"CREBBP","CREB-binding protein","CBP_HUMAN"
-0.0770533084869509,15.5161997079849,-1.92266508192211,0.0932737528257774,0.143152529642274,-6.87669257732689,"HSDL2_HUMAN",37,-2.16167113656472,0.0622116500402914,0.101648766493683,0.933873057365417,"Non-significant",0.992897887151247,"HSDL2","Hydroxysteroid dehydrogenase-like protein 2","HSDL2_HUMAN"
0.724544048309329,5.5400732755661,2.08984223690069,0.0724381104378473,0.115183823816941,-6.62968534563982,"ATF6A_HUMAN",8,2.16166243938405,0.0622124971747976,0.101648766493683,0.35923969745636,"Non-significant",0.992897887151247,"ATF6","Cyclic AMP-dependent transcription factor ATF-6 alpha","ATF6A_HUMAN"
0.64654588699341,6.90349721908569,2.10925212748535,0.0703374108137157,0.112172711476269,-6.60063145195998,"DUS9_HUMAN",5,2.15946383327052,0.0624270131442197,0.101978760969462,-0.198137044906621,"Non-significant",0.991490268965864,"DUSP9","Dual specificity protein phosphatase 9","DUS9_HUMAN"
0.0502083301544296,15.461390376091,1.71247883027656,0.127779072282776,0.185075836828037,-7.1767875875489,"TCPQ_HUMAN",46,2.15925611667945,0.0624473174318795,0.10199142861111,1.96986961364746,"Non-significant",0.991436324937229,"CCT8","T-complex protein 1 subunit theta","TCPQ_HUMAN"
0.209965229034418,9.4913809299469,2.48475849358531,0.0398036388726452,0.0696263825049479,-6.02826777311249,"TM2D3_HUMAN",5,2.15902268058407,0.0624701435504944,0.102008209088782,-0.945466279983551,"Non-significant",0.99136487707629,"TM2D3","TM2 domain-containing protein 3","TM2D3_HUMAN"
0.457318305969238,9.50893378257751,2.14306199117772,0.0668211797139867,0.107196156244684,-6.54986223369286,"CAYP1_HUMAN",5,2.15774525565844,0.0625951995679587,0.102191881657051,0.0381114482879248,"Non-significant",0.990583604118996,"CAPS","Calcyphosin","CAYP1_HUMAN"
-0.0868713855743231,11.1931589841843,-2.47234438786907,0.0405576375577475,0.0707018276344517,-6.04740910769737,"CHP1_HUMAN",12,-2.1573733266965,0.0626316565301419,0.102230864153537,-0.476934432983452,"Non-significant",0.990417968115497,"CHP1","Calcineurin B homologous protein 1","CHP1_HUMAN"
0.488975286483768,7.31148731708527,2.15291644345585,0.0658295178821496,0.105897959585952,-6.53502798790132,"FGRL1_HUMAN",4,2.15688180462708,0.0626798681929002,0.102289013816004,-0.627910375595077,"Non-significant",0.990171008470646,"FGFRL1","Fibroblast growth factor receptor-like 1","FGRL1_HUMAN"
0.0732150077819718,14.5668761730194,2.50980022925992,0.0383259394441631,0.0673750616185839,-5.98962870404538,"PSB3_HUMAN",13,2.15620905704639,0.062745914777809,0.102376239590294,0.149119138717655,"Non-significant",0.989800826682414,"PSMB3","Proteasome subunit beta type-3","PSB3_HUMAN"
0.173730850219698,16.9235486984253,2.76966038465308,0.0259429746474637,0.0482688999450407,-5.5874409322621,"TBB5_HUMAN",5,2.15540354513694,0.0628250854300483,0.102484839279406,-0.501692771911621,"Non-significant",0.989340375625569,"TUBB","Tubulin beta chain","TBB5_HUMAN"
0.158139467239373,11.2780259847641,2.12671327759995,0.0684991525873545,0.109479832495792,-6.57443643488889,"LGAT1_HUMAN",14,2.15483756131989,0.0628807725252553,0.102555094985501,-0.324594020843501,"Non-significant",0.9890427588049,"LPGAT1","Acyl-CoA:lysophosphatidylglycerol acyltransferase 1","LGAT1_HUMAN"
0.0894062519073273,12.9929891824722,2.20698903842191,0.0606430331510724,0.0988459547570729,-6.45335636950455,"TADBP_HUMAN",15,2.15240239471674,0.0631209223054264,0.102926110669382,0.0431110858917254,"Non-significant",0.987474437859927,"TARDBP","TAR DNA-binding protein 43","TADBP_HUMAN"
-0.222259759902977,12.4636718034744,-2.56833605533165,0.0350868608172914,0.0624919828757675,-5.89918757583174,"CD99_HUMAN",4,-2.15171087840592,0.0631892820155266,0.103016909717189,-0.251591444015499,"Non-significant",0.987091482148143,"CD99","CD99 antigen","CD99_HUMAN"
0.0905971527099663,9.04620623588562,2.16067309273941,0.0650592511362192,0.104887231498523,-6.52334041656252,"EVL_HUMAN",16,2.14994912460243,0.0633637687791016,0.103262672755706,-0.339867830276475,"Non-significant",0.986056638265822,"EVL","Ena/VASP-like protein","EVL_HUMAN"
0.175095796585087,8.79810583591461,2.07611169820199,0.0739614200309593,0.117284772798362,-6.65019550248746,"COQ8B_HUMAN",18,2.14993225119499,0.0633654422336292,0.103262672755706,0.271088838577271,"Non-significant",0.986056638265822,"COQ8B","Atypical kinase COQ8B, mitochondrial","COQ8B_HUMAN"
-0.148396253585815,9.64348709583282,-2.21510600509793,0.0599004608460576,0.097930204243796,-6.44105855984188,"BAG1_HUMAN",11,-2.14845530210281,0.0635120900315633,0.103480905310047,-0.400464057922374,"Non-significant",0.985139780482765,"BAG1","BAG family molecular chaperone regulator 1","BAG1_HUMAN"
0.253241539001472,10.8592574596405,2.7877910544461,0.0252510836790542,0.0471651475660016,-5.55935506773178,"PP2AA_HUMAN",2,2.14778949761431,0.0635783074260175,0.103568030557475,-0.184942722320574,"Non-significant",0.98477428218868,"PPP2CA","Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform","PP2AA_HUMAN"
-0.384567260742189,8.40199398994446,-2.0721001097907,0.0744124084864855,0.11790790480984,-6.65618103662561,"WWP1_HUMAN",14,-2.14673669660259,0.0636831518704099,0.103718031112389,0.68216896057129,"Non-significant",0.984145736071033,"WWP1","NEDD4-like E3 ubiquitin-protein ligase WWP1","WWP1_HUMAN"
0.173309087753296,8.66880214214325,2.53446837924971,0.0369251136357564,0.0652278000844107,-5.9515339230124,"S35A1_HUMAN",6,2.14596919304718,0.063759691634659,0.103821882170882,0.153918981552101,"Non-significant",0.983711102128151,"SLC35A1","CMP-sialic acid transporter","S35A1_HUMAN"
0.406798362731939,9.73037362098694,2.14884350205228,0.0662375975797751,0.106428026004514,-6.54116107781365,"LAMA4_HUMAN",5,2.14514558131917,0.0638419273177896,0.103934964605704,-0.0746171474456752,"Non-significant",0.983238327506709,"LAMA4","Laminin subunit alpha-4","LAMA4_HUMAN"
0.707606911659242,7.18059462308884,2.08741934424345,0.0727046470461338,0.115539825292125,-6.63330717031245,"TGBR3_HUMAN",5,2.14336101309419,0.0640204697437439,0.104203288364456,-0.1009738445282,"Non-significant",0.982118575700564,"TGFBR3","Transforming growth factor beta receptor type 3","TGBR3_HUMAN"
0.137629985809351,10.675173997879,2.29489074957203,0.0530688944772635,0.0886335605048748,-6.31970974471962,"YIPF3_HUMAN",10,2.1432420558174,0.0640323885926043,0.104203288364456,-0.743526935577375,"Non-significant",0.982118575700564,"YIPF3","Protein YIPF3","YIPF3_HUMAN"
-0.0856053829193506,10.879354596138,-1.88900345231911,0.0981242581802966,0.149228167625192,-6.92562501764552,"PHLB2_HUMAN",65,-2.14272816708018,0.0640839023884087,0.104266241183303,-0.399150133132933,"Non-significant",0.981856282570862,"PHLDB2","Pleckstrin homology-like domain family B member 2","PHLB2_HUMAN"
0.141283750534075,12.3415645360946,2.22389128814844,0.0591069825634432,0.096925433271409,-6.42773767295584,"ZN207_HUMAN",11,2.14130585735199,0.0642266913532703,0.1044776462426,-0.19078278541565,"Non-significant",0.980976620098149,"ZNF207","BUB3-interacting and GLEBS motif-containing protein ZNF207","ZN207_HUMAN"
-0.148186922073364,9.7948716878891,-2.16923032849172,0.0642198726026493,0.103719178187943,-6.5104352919144,"NDUF6_HUMAN",12,-2.1408607940449,0.0642714364127358,0.104529510451532,0.481168746948242,"Non-significant",0.980761083553219,"NDUFAF6","NADH dehydrogenase (ubiquinone) complex I, assembly factor 6","NDUF6_HUMAN"
0.156728744506836,8.15242171287537,2.06932229491313,0.0747262804382412,0.118336025160091,-6.66032387216501,"UNK_HUMAN",18,2.14044101979839,0.0643136670417248,0.104577265315746,1.56975722312929,"Non-significant",0.980562719111926,"UNK","RING finger protein unkempt homolog","UNK_HUMAN"
0.490982770919799,7.00174677371979,2.11366996578356,0.0698677519701703,0.111467455881738,-6.59400897644631,"EXTL2_HUMAN",5,2.13881528702883,0.0644774781003673,0.104822657435824,0.188188076019289,"Non-significant",0.979544834376938,"EXTL2","Exostosin-like 2","EXTL2_HUMAN"
0.30359673500061,8.58204162120819,2.3631020071222,0.0478528710617608,0.0812409198075893,-6.21537531736401,"RAC2_HUMAN",3,2.13837579883835,0.0645218318004685,0.104857120986828,-0.0712800025939728,"Non-significant",0.979402070680073,"RAC2","Ras-related C3 botulinum toxin substrate 2","RAC2_HUMAN"
0.474729895591736,6.49393993616104,2.08336493541484,0.0731528284929761,0.116116575353951,-6.6393653627438,"DPYL3_HUMAN",8,2.13834955200344,0.0645244816113116,0.104857120986828,-0.0225791931152486,"Non-significant",0.979402070680073,"DPYSL3","Dihydropyrimidinase-related protein 3","DPYL3_HUMAN"
0.0633201599121058,9.10150265693665,1.76393766629789,0.11835443604212,0.173496843743562,-7.10459504599066,"SVIL_HUMAN",73,2.13798495790596,0.06456130111164,0.104883287702248,0.42864990234375,"Non-significant",0.979293707582603,"SVIL","Supervillin","SVIL_HUMAN"
-0.1270253658295,11.3151112794876,-3.35179247635367,0.0110831451882662,0.0237283248011167,-4.69247215586865,"COX19_HUMAN",6,-2.13793453788438,0.0645663945335727,0.104883287702248,-0.0815033912658727,"Non-significant",0.979293707582603,"COX19","Cytochrome c oxidase assembly protein COX19","COX19_HUMAN"
-0.271513462066652,6.97007286548615,-2.05122186904752,0.0768036330584545,0.121177077434685,-6.68728151156795,"DCP1B_HUMAN",22,-2.13745625602745,0.0646147301006332,0.10493324118371,0.345730662345887,"Non-significant",0.979086912418505,"DCP1B","mRNA-decapping enzyme 1B","DCP1B_HUMAN"
0.0690069198608523,15.5031704902649,2.29824653267295,0.0527993565994972,0.0882983665854739,-6.3145885220895,"HNRPC_HUMAN",15,2.13737476317429,0.0646229693767033,0.10493324118371,-0.0312464237213144,"Non-significant",0.979086912418505,"HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2","HNRPC_HUMAN"
0.104908943176259,10.1265590190887,1.97297900630695,0.0864539977029073,0.133958367842045,-6.80301660132576,"VPS51_HUMAN",35,2.13678149707964,0.0646829821960158,0.105009707612269,0.309823155403137,"Non-significant",0.978770550762796,"VPS51","Vacuolar protein sorting-associated protein 51 homolog","VPS51_HUMAN"
0.131510257720999,10.7608397006989,2.19502315169028,0.06175451053374,0.100415947800661,-6.47146813950857,"TEFM_HUMAN",12,2.13439321518581,0.0649251264599423,0.105381766075485,0.163734316825868,"Non-significant",0.977234527433276,"TEFM","Transcription elongation factor, mitochondrial","TEFM_HUMAN"
-0.1195800304413,12.824920296669,-2.08560710859621,0.0729046390153096,0.115789720789021,-6.63601543994807,"THEM6_HUMAN",17,-2.13401486389264,0.064963568433943,0.105412560905182,-0.0686764717101997,"Non-significant",0.977107635738464,"THEM6","Protein THEM6","THEM6_HUMAN"
-0.0982816219330012,10.7787877321243,-1.99130413345192,0.0840926871054057,0.130773300441185,-6.776032078648,"SELB_HUMAN",27,-2.13395118841303,0.0649700403068851,0.105412560905182,-0.034921407699585,"Non-significant",0.977107635738464,"EEFSEC","Selenocysteine-specific elongation factor","SELB_HUMAN"
-0.140836954116827,13.1248153448105,-2.26980089096243,0.0551284607130017,0.0915465877021996,-6.35795715367908,"HAP28_HUMAN",10,-2.13350166266688,0.0650157473739633,0.105465664452735,0.649983644485474,"Non-significant",0.97688890686667,"PDAP1","28 kDa heat- and acid-stable phosphoprotein","HAP28_HUMAN"
0.291186094284056,8.94380104541779,2.51083216007184,0.0382662631087151,0.0673138355594216,-5.98803571510363,"GMFG_HUMAN",2,2.12920988867008,0.0654537190738259,0.106154934127516,0.483285903930668,"Non-significant",0.974059814832398,"GMFG","Glia maturation factor gamma","GMFG_HUMAN"
0.216602325439457,8.25100421905518,2.04563206787504,0.0774565629573571,0.122073113840041,-6.69559329183694,"ZC11A_HUMAN",20,2.12848507624093,0.0655279705400911,0.106254153347829,-0.753353118896474,"Non-significant",0.973654084893749,"ZC3H11A","Zinc finger CCCH domain-containing protein 11A","ZC11A_HUMAN"
0.338660359382628,8.0926313996315,2.17163503853963,0.0639859395296425,0.103403008661246,-6.50680666714361,"TMUB2_HUMAN",5,2.12814676288668,0.0655626564071588,0.106289189830636,-0.438804626464846,"Non-significant",0.973510903262571,"TMUB2","Transmembrane and ubiquitin-like domain-containing protein 2","TMUB2_HUMAN"
0.363652825355526,7.51907593011856,2.30822935364175,0.0520056521511596,0.0871982535656022,-6.29934630275951,"TRAM2_HUMAN",2,2.12793928953658,0.0655839366937314,0.106302483747498,0.546707987785339,"Non-significant",0.973456588108584,"TRAM2","Translocating chain-associated membrane protein 2","TRAM2_HUMAN"
0.325390338897705,6.39373743534088,2.14662101681241,0.0664613329085488,0.106724215085512,-6.5445065696557,"ABT1_HUMAN",6,2.12601944204644,0.0657811745782735,0.10658062323087,0.263689398765568,"Non-significant",0.972321744547945,"ABT1","Activator of basal transcription 1","ABT1_HUMAN"
-0.237065315246579,7.84397327899933,-2.32876482904592,0.0504105322397682,0.0848387648607572,-6.26795741521704,"SL9A8_HUMAN",5,-2.1260137011968,0.0657817652425305,0.10658062323087,0.40376114845276,"Non-significant",0.972321744547945,"SLC9A8","Sodium/hydrogen exchanger 8","SL9A8_HUMAN"
-0.113646745681775,14.8584793806076,-2.15058025097554,0.0660632814304968,0.106210937326538,-6.53854619227486,"RS11_HUMAN",14,-2.12569040259501,0.0658150371640417,0.106613276267125,-0.0856053829193506,"Non-significant",0.972188710407595,"RPS11","Small ribosomal subunit protein uS17","RS11_HUMAN"
0.482505798339847,6.26785254478455,2.0403456699429,0.0780790671844138,0.122901047924783,-6.7034480320743,"ATR_HUMAN",22,2.12404224219879,0.0659849123165498,0.10686715472232,-0.151848316192629,"Non-significant",0.971155753301103,"ATR","Serine/threonine-protein kinase ATR","ATR_HUMAN"
