"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0877447128296254,10.8592183589935,2.46890594888304,0.0408588225162114,0.0736402678579608,-6.08562164838928,"PSME4_HUMAN",63,2.9052297621442,0.0194738180866512,0.0393648629683827,-0.0166302919387826,"Non-significant",1.40489125602633,"PSME4","Proteasome activator complex subunit 4","PSME4_HUMAN"
0.178470611572276,12.871922492981,4.72208664358255,0.00181228025811522,0.00563403908595666,-2.76269437973483,"GLRX5_HUMAN",5,2.90503626189723,0.0194796330279142,0.0393668100594013,0.420751810073851,"Non-significant",1.40486977519523,"GLRX5","Glutaredoxin-related protein 5, mitochondrial","GLRX5_HUMAN"
-0.0835981369018519,15.0392978191376,-2.68502182612529,0.0295214909359985,0.0561108871995061,-5.75180628389194,"GSHR_HUMAN",24,-2.90483208579296,0.0194857707433334,0.0393694083195735,-0.00361132621765492,"Non-significant",1.40484111214589,"GSR","Glutathione reductase, mitochondrial","GSHR_HUMAN"
-0.267239332199097,9.61144530773163,-2.82086023989257,0.0241094465716476,0.0475508141668324,-5.54160569577059,"MFAP1_HUMAN",15,-2.90428316468666,0.0195022817352156,0.0393929584265719,-0.51817727088928,"Up in BD",1.40458140228077,"MFAP1","Microfibrillar-associated protein 1","MFAP1_HUMAN"
-1.14390194416046,7.79174989461899,-2.83418690928101,0.0236372560910519,0.0467787063226329,-5.52099365100384,"APOL6_HUMAN",2,-2.90247222752988,0.0195568557396474,0.0394933617400446,-0.1603925228119,"Non-significant",1.40347589682788,"APOL6","Apolipoprotein L6","APOL6_HUMAN"
-0.107309103012049,10.9788693189621,-2.63697235670843,0.0317252206327142,0.0596704775646368,-5.82614476684017,"SHRM1_HUMAN",33,-2.90162233174699,0.0195825225285794,0.0395353540176396,-0.354301929473877,"Non-significant",1.40301436797767,"SHROOM1","Protein Shroom1","SHRM1_HUMAN"
0.119006156921397,12.8246333599091,2.87372230062267,0.0222923890795941,0.0446287799140948,-5.45986836625035,"THEM6_HUMAN",17,2.89883558938766,0.0196669269613211,0.039695881931383,-0.00180888175964178,"Non-significant",1.40125454480466,"THEM6","Protein THEM6","THEM6_HUMAN"
-0.238013505935669,9.01949203014374,-2.98795270034333,0.0188381220765386,0.0386772577249581,-5.28353856644986,"GRTP1_HUMAN",9,-2.89796513848795,0.0196933681992171,0.039739365722071,-0.399127125740053,"Non-significant",1.4007790689223,"GRTP1","Growth hormone-regulated TBC protein 1","GRTP1_HUMAN"
0.125317096710173,10.4421226978302,2.75869773294415,0.0264453805884926,0.05137127557937,-5.63778612384166,"KKCC2_HUMAN",22,2.89768066290158,0.0197020175467473,0.0397469344540794,0.221149206161498,"Non-significant",1.40069636137272,"CAMKK2","Calcium/calmodulin-dependent protein kinase kinase 2","KKCC2_HUMAN"
-0.123572111129775,14.5482589006424,-3.19109231103822,0.0140142964178744,0.0303030742137479,-4.97160126146619,"SPCS2_HUMAN",12,-2.8972413546431,0.0197153822384041,0.0397640098141712,0.170855760574339,"Non-significant",1.40050982768616,"SPCS2","Signal peptidase complex subunit 2","SPCS2_HUMAN"
-0.0281884670257462,15.8586868047714,-1.33592566104327,0.220892581018954,0.302552735041829,-7.70378952010839,"PLEC_HUMAN",383,-2.89525191258809,0.0197760229187683,0.0398764040663236,-0.197653770446776,"Non-significant",1.39928401195931,"PLEC","Plectin","PLEC_HUMAN"
-0.17508196830755,10.3877040147781,-2.71968206082672,0.0280306043304107,0.0538702803261376,-5.69816760457862,"EXOC6_HUMAN",33,-2.89436891187065,0.0198029997362836,0.0399208794683739,0.0146193504333496,"Non-significant",1.39879989964783,"EXOC6","Exocyst complex component 6","EXOC6_HUMAN"
-0.0791144371032786,16.5080335140228,-2.45093989663799,0.0419827935347927,0.0752814114345431,-6.11327692468486,"TKT_HUMAN",45,-2.89372415378439,0.0198227219986474,0.039942893202744,0.00630187988282493,"Non-significant",1.39856048086543,"TKT","Transketolase","TKT_HUMAN"
-0.281825542449951,9.35909461975098,-2.79245572544328,0.0251489770772852,0.0493253081955745,-5.58554844589465,"VRK2_HUMAN",17,-2.89361171275087,0.0198261634970579,0.039942893202744,-0.143619775772097,"Non-significant",1.39856048086543,"VRK2","Serine/threonine-protein kinase VRK2","VRK2_HUMAN"
-0.130852699279803,11.239711523056,-2.70830373245297,0.0285112401296883,0.0546257856935753,-5.71577691366008,"TF65_HUMAN",27,-2.89352924720813,0.0198286879246553,0.039942893202744,-0.304277181625366,"Non-significant",1.39856048086543,"RELA","Transcription factor p65","TF65_HUMAN"
-0.0944478511810516,10.4725359678268,-2.67851459330039,0.0298104270506205,0.0565540811523812,-5.76187560110304,"NUP88_HUMAN",25,-2.89313915522808,0.0198406338956067,0.0399570373365482,0.471865177154539,"Non-significant",1.39840672054837,"NUP88","Nuclear pore complex protein Nup88","NUP88_HUMAN"
-0.101847648620577,16.6618604660034,-2.90074380921555,0.0214193931156915,0.043168642757258,-5.41811492815253,"1433B_HUMAN",17,-2.89072620886765,0.0199146924658607,0.0400962319275418,-2.09700274467468,"Up in BD",1.39689643860094,"YWHAB","14-3-3 protein beta/alpha","1433B_HUMAN"
-0.376409530639652,8.54563522338867,-3.19771806240288,0.0138808905974052,0.0300854935507774,-4.96147275438857,"RAC2_HUMAN",3,-2.89031837318795,0.0199272380745574,0.0401115380146264,0.250346183776855,"Non-significant",1.3967306853517,"RAC2","Ras-related C3 botulinum toxin substrate 2","RAC2_HUMAN"
-0.164322614669778,11.2723668813705,-2.83928529661065,0.0234591700758143,0.0465056696787581,-5.51310903838495,"CLP1L_HUMAN",16,-2.88943683451275,0.0199543834266072,0.0401562170445167,0.423892498016336,"Non-significant",1.3962472070701,"CLPTM1L","Lipid scramblase CLPTM1L","CLP1L_HUMAN"
0.25910139083863,9.97146511077881,3.58014280857014,0.00807047955769251,0.0190249480334448,-4.3834490346087,"KCTD1_HUMAN",4,2.88881318556405,0.0199736106582062,0.0401849434368176,0.192170381546026,"Non-significant",1.39593663863623,"KCTD1","BTB/POZ domain-containing protein KCTD1","KCTD1_HUMAN"
-0.347372174263,7.93500429391861,-2.86193397308602,0.0226848191894069,0.0452358375283479,-5.47809015058531,"ANKY2_HUMAN",9,-2.88785655909687,0.0200031409351057,0.0402343791639682,-0.146662235260001,"Non-significant",1.39540269566033,"ANKMY2","Ankyrin repeat and MYND domain-containing protein 2","ANKY2_HUMAN"
0.240429401397709,9.35223293304443,2.81206663782749,0.0244263980375673,0.0480941018385879,-5.55520833962851,"TIRR_HUMAN",15,2.88740233077561,0.0200171784113966,0.0402458086067713,0.0478816032409757,"Non-significant",1.39527934246965,"NUDT16L1","Tudor-interacting repair regulator protein","TIRR_HUMAN"
-0.208343029022219,8.90318870544434,-2.77431135193132,0.0258373447402043,0.050454772000408,-5.61362403619007,"NELFD_HUMAN",20,-2.88735171253161,0.0200187433493873,0.0402458086067713,0.156469941139218,"Non-significant",1.39527934246965,"NELFCD","Negative elongation factor C/D","NELFD_HUMAN"
0.111287593841576,11.2266006469727,3.29962922699771,0.0119902671887395,0.026639930988344,-4.80612148442661,"RT07_HUMAN",12,2.8871519195592,0.0200249214815018,0.0402482568493697,-0.058458328247049,"Non-significant",1.395252924168,"MRPS7","Small ribosomal subunit protein uS7m","RT07_HUMAN"
-0.331178545951841,8.14764362573624,-2.80689995367185,0.0246146451184095,0.0484060180539928,-5.56320117902106,"RABL6_HUMAN",13,-2.88697725270914,0.0200303242636097,0.0402491458828452,-0.362920284271244,"Non-significant",1.39524333125395,"RABL6","Rab-like protein 6","RABL6_HUMAN"
0.0862398147583026,11.6405389308929,2.72463265760007,0.0278241140809648,0.0535495402402628,-5.69050587018845,"RT22_HUMAN",22,2.88650088950906,0.0200450667645164,0.0402687971595161,1.3172961473465,"Up in BM2",1.39503134269916,"MRPS22","Small ribosomal subunit protein mS22","RT22_HUMAN"
-0.162161350250246,8.85182332992554,-2.7356436417883,0.027370481018992,0.0528519949995482,-5.6734647965335,"KDM1A_HUMAN",25,-2.8862997917123,0.0200512937151578,0.0402713359417798,-0.717690229415895,"Up in BD",1.39500396307895,"KDM1A","Lysine-specific histone demethylase 1A","KDM1A_HUMAN"
-0.189935922622674,10.1190263032913,-3.6900736045414,0.00693142621681235,0.0168539383647634,-4.22008451488075,"AR6P4_HUMAN",6,-2.88594123993524,0.0200624011624253,0.0402836731086163,-0.219945311546327,"Non-significant",1.39487093687525,"ARL6IP4","ADP-ribosylation factor-like protein 6-interacting protein 4","AR6P4_HUMAN"
-0.111267805099487,9.67487299442291,-2.91971401465145,0.0208279410456486,0.0421861991124294,-5.38881624884853,"RAB12_HUMAN",16,-2.88532943599668,0.0200813687235294,0.0403117827369415,-0.0202901363372749,"Non-significant",1.39456799530524,"RAB12","Ras-related protein Rab-12","RAB12_HUMAN"
-0.711971282958985,5.83657824993134,-2.77321036394335,0.0258797400428268,0.0505143638940333,-5.61532775197064,"KDM3A_HUMAN",15,-2.88508118402159,0.0200890704921217,0.040317268853098,0.245931625366175,"Non-significant",1.39450889526795,"KDM3A","Lysine-specific demethylase 3A","KDM3A_HUMAN"
0.220394849777222,9.78996002674103,2.83276489969282,0.0236871778238124,0.046854646724138,-5.52319287318614,"5NT3B_HUMAN",14,2.8845698158513,0.0201049448123196,0.0403391499028589,-0.34481680393219,"Non-significant",1.39427325823995,"NT5C3B","7-methylguanosine phosphate-specific 5'-nucleotidase","5NT3B_HUMAN"
-0.103813171386726,17.1268262863159,-3.0103888493428,0.0182283476800458,0.0376790918884734,-5.24896936915777,"PPIB_HUMAN",15,-2.8826394441317,0.0201649861193255,0.0404496161612379,-0.0630578994750977,"Non-significant",1.39308559518514,"PPIB","Peptidyl-prolyl cis-trans isomerase B","PPIB_HUMAN"
0.367257595062256,8.487788438797,2.76633010876583,0.026146318711086,0.0509122222274423,-5.62597478620171,"RIN3_HUMAN",20,2.88153176746461,0.0201995224877724,0.0404986702154716,0.241481065750122,"Non-significant",1.39255923672519,"RIN3","Ras and Rab interactor 3","RIN3_HUMAN"
-0.176867246627805,7.39827811717987,-2.82167950553141,0.0240801365392196,0.0475161060017577,-5.54033845972928,"MADD_HUMAN",16,-2.88137327210563,0.0202044692345439,0.0404986702154716,-0.129896640777574,"Non-significant",1.39255923672519,"MADD","MAP kinase-activating death domain protein","MADD_HUMAN"
-0.169171333312978,12.3276207447052,-3.02256100791179,0.0179062492530633,0.0370641087855499,-5.23022516860916,"ZN207_HUMAN",11,-2.88134264020502,0.0202054254212995,0.0404986702154716,-0.0465903282165989,"Non-significant",1.39255923672519,"ZNF207","BUB3-interacting and GLEBS motif-containing protein ZNF207","ZN207_HUMAN"
0.178475856781004,8.88644576072693,2.99292308383522,0.0187012110635396,0.0384448002456449,-5.27587820789258,"UBQL4_HUMAN",11,2.88121515466199,0.0202094054353518,0.0404986702154716,-0.660333395004272,"Up in BD",1.39255923672519,"UBQLN4","Ubiquilin-4","UBQL4_HUMAN"
0.37318885326386,7.39695233106613,2.8630166846909,0.0226484768481465,0.0451855768738286,-5.47641639823844,"ANR16_HUMAN",8,2.87925732580515,0.0202706295401041,0.0406113303921986,0.668772459030157,"Up in BM2",1.39135278316382,"ANKRD16","Ankyrin repeat domain-containing protein 16","ANR16_HUMAN"
-0.140063524246216,9.17242515087128,-2.75627965281887,0.0265408687096284,0.0515197628492644,-5.64152825478123,"PDIP3_HUMAN",21,-2.87810194754063,0.0203068498770912,0.0406738533455241,0.0289866924285516,"Non-significant",1.39068468160514,"POLDIP3","Polymerase delta-interacting protein 3","PDIP3_HUMAN"
-0.358592748641969,7.53224325180054,-3.10217405747513,0.0159420447643412,0.0336459618177263,-5.10782849637631,"NEMP1_HUMAN",4,-2.87786286987189,0.0203143531597614,0.0406788404586141,-0.226392984390275,"Non-significant",1.39063143504139,"NEMP1","Nuclear envelope integral membrane protein 1","NEMP1_HUMAN"
-0.190347194671649,16.5232870578766,-3.21726753359731,0.0134950598621785,0.0294035756502998,-4.93160766859294,"TPM3_HUMAN",8,-2.87729186599151,0.0203322853184733,0.0407047034478392,0.20887780189514,"Non-significant",1.39035540494133,"TPM3","Tropomyosin alpha-3 chain","TPM3_HUMAN"
-0.4713728427887,8.33868324756622,-3.096828989845,0.0160665203076823,0.0338567221513242,-5.11603422291446,"S39A1_HUMAN",1,-2.87142315704033,0.0205175416767166,0.0410654497199997,-0.443360924720765,"Non-significant",1.3865234167221,"SLC39A1","Zinc transporter ZIP1","S39A1_HUMAN"
0.0662376880645787,14.1774245500565,2.31131382849241,0.0518606731350632,0.0898755877441056,-6.32733473479907,"SHOT1_HUMAN",49,2.86966250317651,0.0205734596650432,0.0411672137415932,-0.115358352661126,"Non-significant",1.38544852570593,"SHTN1","Shootin-1","SHOT1_HUMAN"
0.0558238029479732,15.0424184799194,2.04228038657967,0.0779602573113341,0.126168715311516,-6.73297015890781,"PRKDC_HUMAN",218,2.86897008403398,0.020595493904548,0.0412011433780824,0.19617319107056,"Non-significant",1.38509073163915,"PRKDC","DNA-dependent protein kinase catalytic subunit","PRKDC_HUMAN"
0.0943357944488508,10.0930186510086,2.65729454593375,0.030773128581487,0.0581412665135726,-5.79470806411757,"TRIP4_HUMAN",25,2.86878495435847,0.0206013892553747,0.0412027785107493,-0.138741612434385,"Non-significant",1.38507349631641,"TRIP4","Activating signal cointegrator 1","TRIP4_HUMAN"
-0.429221749305719,8.04802602529526,-2.97451472597433,0.0192135746359122,0.0393088614714553,-5.30425489562394,"MBTP2_HUMAN",4,-2.86809109719577,0.0206235002788805,0.0412368361909405,-0.0282237529754497,"Non-significant",1.38471466243616,"MBTPS2","Membrane-bound transcription factor site-2 protease","MBTP2_HUMAN"
-0.307770967483521,10.2447210550308,-2.8659739042939,0.0225495243031316,0.0450435352524888,-5.47184501886488,"EPCAM_HUMAN",9,-2.86723436638047,0.0206508354280571,0.0412762488665772,-0.149645209312438,"Non-significant",1.38429977772216,"EPCAM","Epithelial cell adhesion molecule","EPCAM_HUMAN"
-0.315829038619999,8.51420271396637,-2.99473878205431,0.0186514581377102,0.0383814180394067,-5.27308014352251,"CC115_HUMAN",6,-2.86715450078317,0.0206533855556203,0.0412762488665772,-0.21696996688843,"Non-significant",1.38429977772216,"CCDC115","Coiled-coil domain-containing protein 115","CC115_HUMAN"
-0.369877576828005,8.23881828784943,-2.74953415456172,0.0268091410363971,0.0519535157318668,-5.6519674985654,"RRP1B_HUMAN",21,-2.8660349939148,0.020689165967732,0.0413375751445894,0.0137643814086754,"Non-significant",1.38365500260498,"RRP1B","Ribosomal RNA processing protein 1 homolog B","RRP1B_HUMAN"
1.51049220561982,7.8888857960701,2.76177243010634,0.0263244784120372,0.0511854344201461,-5.63302788781918,"C10_HUMAN",5,2.86519568466192,0.0207160330532219,0.0413732219118358,-0.614179849624636,"Up in BD",1.3832806573968,"C12orf57","Protein C10","C10_HUMAN"
0.311655044555653,15.2974076271057,3.08914854416746,0.0162471813938285,0.0341616039983219,-5.12782832782858,"ATPD_HUMAN",5,2.86515910232765,0.0207172049085271,0.0413732219118358,-0.74101638793945,"Up in BD",1.3832806573968,"ATP5F1D","ATP synthase subunit delta, mitochondrial","ATPD_HUMAN"
-0.233249425888061,7.61642348766327,-2.76372479666956,0.0262480064093481,0.0510734589941128,-5.63000654240287,"RBM19_HUMAN",18,-2.8647789281096,0.0207293872262086,0.0413873641617758,-0.336338996887251,"Non-significant",1.38313223164339,"RBM19","Probable RNA-binding protein 19","RBM19_HUMAN"
0.249902963638306,8.02617180347443,3.06057241314475,0.0169384040699602,0.0353675271805602,-5.17174116163936,"EFMT2_HUMAN",7,2.86380983019907,0.0207604745509262,0.0414322350374227,0.25817441940308,"Non-significant",1.38266163831073,"EEF1AKMT2","EEF1A lysine methyltransferase 2","EFMT2_HUMAN"
-0.131821393966675,11.3559619188309,-3.20623905305898,0.0137113006224907,0.029794722348926,-4.9484519317433,"NDUF2_HUMAN",11,-2.86362181497977,0.0207665114003796,0.0414322350374227,0.240459918975834,"Non-significant",1.38266163831073,"NDUFAF2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2","NDUF2_HUMAN"
-0.0814752578735281,12.8169703483581,-2.77069457354568,0.0259768862761474,0.0506795997222072,-5.6192208334202,"GDIA_HUMAN",20,-2.86360098990712,0.0207671801697311,0.0414322350374227,0.78114366531371,"Up in BM2",1.38266163831073,"GDI1","Rab GDP dissociation inhibitor alpha","GDIA_HUMAN"
0.735525012016293,6.24712353944778,2.86544172341545,0.0225672984071348,0.045056855136686,-5.47266766686657,"OBRG_HUMAN",2,2.86327595306072,0.0207776211795177,0.0414428756761569,0.948193311691275,"Up in BM2",1.38255011699458,"LEPROT","Leptin receptor gene-related protein","OBRG_HUMAN"
0.350077152252198,7.13607144355774,2.89385231340117,0.0216385867414779,0.0435257765026303,-5.42876150302829,"PO2F1_HUMAN",7,2.86297843296118,0.0207871830385497,0.0414517579687374,0.00602769851682439,"Non-significant",1.38245704629749,"POU2F1","POU domain, class 2, transcription factor 1","PO2F1_HUMAN"
0.299819350242618,7.26978307962418,2.9485691066363,0.0199608903031729,0.0406839145742138,-5.3442757514483,"HHEX_HUMAN",7,2.85911541261653,0.0209117486135665,0.0416899086610513,0.262661576271057,"Non-significant",1.37996905637394,"HHEX","Hematopoietically-expressed homeobox protein HHEX","HHEX_HUMAN"
-0.121244430542053,10.3849656581879,-2.62552628956576,0.0322747988465046,0.0605357646418257,-5.84384730791432,"NLRX1_HUMAN",34,-2.85767804640045,0.0209582941363998,0.0417724388658187,0.0148334503174006,"Non-significant",1.37911016789872,"NLRX1","NLR family member X1","NLRX1_HUMAN"
-0.0685882568359251,15.1067626476288,-2.83848126659657,0.0234871615050261,0.0465384196463447,-5.51435242743375,"SC22B_HUMAN",19,-2.85509605340938,0.0210421746499714,0.0419293234552722,-0.106344938278227,"Non-significant",1.3774821450377,"SEC22B","Vesicle-trafficking protein SEC22b","SC22B_HUMAN"
0.443964004516603,6.84202015399933,2.75891002223657,0.0264370145090122,0.0513673217734974,-5.63745759445594,"AFAM_HUMAN",13,2.85470891964257,0.0210547812366511,0.0419441431264883,0.047731161117575,"Non-significant",1.37732867334368,"AFM","Afamin","AFAM_HUMAN"
0.312742352485656,7.24287122488022,2.77787931439213,0.0257004502286322,0.0502369195748305,-5.60810289617034,"TRIM2_HUMAN",13,2.85350995286368,0.0210938738127641,0.0420117064596877,-0.1522436141968,"Non-significant",1.376629677639,"TRIM2","Tripartite motif-containing protein 2","TRIM2_HUMAN"
0.0939438343048256,13.864897608757,2.62699628327678,0.0322036716780789,0.0604442729576527,-5.84157396910121,"NDUV1_HUMAN",26,2.85191639810268,0.0211459481340035,0.0421050854378661,0.0733848810195896,"Non-significant",1.37566544705691,"NDUFV1","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial","NDUV1_HUMAN"
0.398740649223329,8.46869760751724,2.78651531363847,0.025372220689702,0.0497150926530408,-5.59473990475212,"TEAD1_HUMAN",10,2.85034181407617,0.0211975329987987,0.0421974442473633,0.76999032497406,"Up in BM2",1.37471385195016,"TEAD1","Transcriptional enhancer factor TEF-1","TEAD1_HUMAN"
-0.0695748329162775,11.7346978187561,-2.29416669475943,0.0532258926745758,0.0918882751407463,-6.35349311913092,"SF3B1_HUMAN",63,-2.84995291159494,0.0212102938220806,0.0422124905745307,-0.190148591995237,"Non-significant",1.37455902332851,"SF3B1","Splicing factor 3B subunit 1","SF3B1_HUMAN"
-1.01618981361391,9.3584612607956,-2.77981138268196,0.0256266362654907,0.0501530455036642,-5.60511322475426,"KMT2C_HUMAN",3,-2.84854885201438,0.021256430469927,0.0422939374283932,0.238504886627194,"Non-significant",1.37372188156335,"KMT2C","Histone-lysine N-methyltransferase 2C","KMT2C_HUMAN"
0.113884449005127,11.9407458305359,2.72508093269809,0.0278054944957898,0.0535264015038763,-5.68981210078849,"UCHL5_HUMAN",21,2.84831475209741,0.0212641329461296,0.0422988905920312,0.169517517089876,"Non-significant",1.37367102307596,"UCHL5","Ubiquitin carboxyl-terminal hydrolase isozyme L5","UCHL5_HUMAN"
-0.145882606506376,14.4282155036926,-3.64738723172906,0.00735175617647294,0.0177114458479517,-4.2833549786299,"RL14_HUMAN",8,-2.84671089858212,0.0213169813623312,0.0423936242093028,0.0789802074432249,"Non-significant",1.37269945423101,"RPL14","Large ribosomal subunit protein eL14","RL14_HUMAN"
0.206168174743651,8.21179342269897,2.73419230509691,0.0274298318492218,0.0529414023845351,-5.67571094471213,"FAAH1_HUMAN",20,2.84562728109635,0.0213527643158616,0.042454381195516,-0.131181240081776,"Non-significant",1.37207748490519,"FAAH","Fatty-acid amide hydrolase 1","FAAH1_HUMAN"
-0.263180136680602,6.92055052518845,-2.8835021005343,0.0219722088733995,0.0440738058517152,-5.44475417148325,"TNIK_HUMAN",9,-2.84231861633504,0.0214624066316539,0.0426538256164871,-0.199542284011837,"Non-significant",1.37004201092974,"TNIK","TRAF2 and NCK-interacting protein kinase","TNIK_HUMAN"
0.127575874328597,15.3257839679718,3.08344202118818,0.0163827991092265,0.0344110877484504,-5.13659362030531,"DEST_HUMAN",12,2.8422829985302,0.0214635900902288,0.0426538256164871,0.415091037750249,"Non-significant",1.37004201092974,"DSTN","Destrin","DEST_HUMAN"
0.328867197036743,7.54837131500244,2.7338144870794,0.0274453042006256,0.0529460766247923,-5.67629567173957,"DGCR8_HUMAN",18,2.84138508988572,0.0214934468159583,0.0427027001627537,0.16965711116791,"Non-significant",1.36954466294433,"DGCR8","Microprocessor complex subunit DGCR8","DGCR8_HUMAN"
0.228824973106386,8.12626630067825,2.78347021496618,0.0254874555273783,0.0499288300698086,-5.5994516741303,"TNK1_HUMAN",14,2.84106844264899,0.0215039860083877,0.0427131805317155,0.0467165708541879,"Non-significant",1.36943808870089,"TNK1","Non-receptor tyrosine-protein kinase TNK1","TNK1_HUMAN"
-0.2702956199646,8.60634064674377,-2.75600632279465,0.026551684812051,0.0515284311324999,-5.64195125224988,"MCAF1_HUMAN",15,-2.83977699855818,0.0215470253450606,0.0427881947258497,-0.214982032775877,"Non-significant",1.36867603642191,"ATF7IP","Activating transcription factor 7-interacting protein 1","MCAF1_HUMAN"
0.124285459518477,14.1357663869858,3.00343054767958,0.018415210343811,0.0379530141553677,-5.25968797437279,"NDUV2_HUMAN",13,2.83888170174725,0.0215769146690879,0.0428300460571138,0.105087995529175,"Non-significant",1.3682514585864,"NDUFV2","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial","NDUV2_HUMAN"
-0.140622377395628,9.02119362354279,-2.81134164895641,0.0244527221339336,0.0481342521578692,-5.55632986860488,"EVL_HUMAN",16,-2.83882953208145,0.0215786576634805,0.0428300460571138,-0.165832161903382,"Non-significant",1.3682514585864,"EVL","Ena/VASP-like protein","EVL_HUMAN"
-0.261204481124874,8.27915751934052,-2.77935564665804,0.025644027598187,0.0501749794867831,-5.6058184246901,"WDR20_HUMAN",13,-2.83762140401387,0.021619062047826,0.042899747971646,0.00165200233459828,"Non-significant",1.36754525921026,"WDR20","WD repeat-containing protein 20","WDR20_HUMAN"
-0.0854272842406996,12.5728580951691,-2.45105560407194,0.0419754548333462,0.0752814114345431,-6.11309888323139,"SAFB1_HUMAN",45,-2.83718068627379,0.021633820757712,0.0429185382953729,0.0904510021209752,"Non-significant",1.3673550775044,"SAFB","Scaffold attachment factor B1","SAFB1_HUMAN"
-0.285195231437683,7.9010323882103,-2.72750945398898,0.0277048476596315,0.0533833136808952,-5.6860536164223,"KLD7A_HUMAN",19,-2.83670316287476,0.0216498237535581,0.0429297311468739,-0.203243494033812,"Non-significant",1.36724183133875,"KLHDC7A","Kelch domain-containing protein 7A","KLD7A_HUMAN"
0.363515615463257,8.69637954235077,3.15546569315773,0.0147552844287093,0.0315147085692411,-5.02611728474973,"CO040_HUMAN",3,2.8366965829168,0.0216500443496436,0.0429297311468739,-0.155175209045426,"Non-significant",1.36724183133875,"C15orf40","UPF0235 protein C15orf40","CO040_HUMAN"
-0.187046051025387,9.17787790298462,-2.7684070895006,0.0260655456458739,0.0507915075337705,-5.62276066647781,"UBIP1_HUMAN",16,-2.83483110929735,0.021712678882674,0.0430397506268596,0.330158233642575,"Non-significant",1.36613025364493,"UBP1","Upstream-binding protein 1","UBIP1_HUMAN"
-0.15656900405885,10.7821061611176,-2.78960341708712,0.0252559119936546,0.0495111065273045,-5.58996170192967,"WDR18_HUMAN",16,-2.83472826381595,0.0217161374249893,0.0430397506268596,-0.0394945144653498,"Non-significant",1.36613025364493,"WDR18","WD repeat-containing protein 18","WDR18_HUMAN"
0.172273874282837,9.41255271434784,2.89556580216262,0.0215838685124746,0.0434353941245583,-5.4261142175444,"NEK6_HUMAN",12,2.83294817670065,0.021776089324031,0.0431443780597811,-0.0584282875061,"Non-significant",1.36507578712567,"NEK6","Serine/threonine-protein kinase Nek6","NEK6_HUMAN"
-0.216898202896125,10.5346926450729,-2.7665221435138,0.0261388396418221,0.050909876345114,-5.62567761177511,"MCUR1_HUMAN",15,-2.83284519770734,0.0217795627967542,0.0431443780597811,-0.0208704471588153,"Non-significant",1.36507578712567,"MCUR1","Mitochondrial calcium uniporter regulator 1","MCUR1_HUMAN"
1.27503180503845,6.77894997596741,2.75670719510663,0.0265239593621119,0.0515115859895107,-5.64086660379799,"QCR10_HUMAN",1,2.83260589863393,0.0217876365429348,0.0431498371758293,-0.310238599777223,"Non-significant",1.3650208387384,"UQCR11","Cytochrome b-c1 complex subunit 10","QCR10_HUMAN"
-0.204119682312013,8.893639087677,-2.71504748093297,0.0282253534756971,0.0541675776021302,-5.70534021448356,"T11L1_HUMAN",21,-2.83190183281938,0.021811409042233,0.0431863770055341,-0.537369489669802,"Up in BD",1.36465322828643,"TCP11L1","T-complex protein 11-like protein 1","T11L1_HUMAN"
-0.413773775100708,8.90841925144196,-2.9488688493486,0.0199520847478836,0.0406761848352581,-5.34381324065026,"PLS3_HUMAN",4,-2.83166023038066,0.0218195728198908,0.0431920014297619,0.0796943902969405,"Non-significant",1.36459667116059,"PLSCR3","Phospholipid scramblase 3","PLS3_HUMAN"
-0.150707960128784,10.0729666948319,-3.13395908966098,0.0152225722714958,0.0323340186939573,-5.05907017100282,"M1IP1_HUMAN",10,-2.82664322997162,0.0219898124521302,0.0435121535438385,-1.18635082244873,"Up in BD",1.36138942167027,"MID1IP1","Mid1-interacting protein 1","M1IP1_HUMAN"
0.142022848129276,15.2513154745102,4.20687047248061,0.00347126690442596,0.00947707256477531,-3.47216669125145,"TIM13_HUMAN",7,2.82657810597689,0.0219920312648856,0.0435121535438385,0.482696056365965,"Non-significant",1.36138942167027,"TIMM13","Mitochondrial import inner membrane translocase subunit Tim13","TIM13_HUMAN"
0.166812181472778,8.9901567697525,2.61345675216551,0.0328649540500647,0.0614372954535684,-5.86251085866307,"DMXL1_HUMAN",76,2.82561392869958,0.0220249083930526,0.043566578913025,0.0164749622344758,"Non-significant",1.36084654191251,"DMXL1","DmX-like protein 1","DMXL1_HUMAN"
0.093995332717876,12.8321787118912,2.91532006581853,0.0209633963672073,0.0423970583558126,-5.39560141728983,"SKI8_HUMAN",16,2.82507586571086,0.0220432776491528,0.0435922873129969,-0.10427141189575,"Non-significant",1.36059034269713,"SKIC8","Superkiller complex protein 8","SKI8_HUMAN"
-0.220191955566397,10.350704908371,-2.81400925860906,0.0243560076086494,0.0479787923613938,-5.55220322525246,"RIMC1_HUMAN",12,-2.82467164759394,0.0220570878923533,0.0436089695805445,-0.157307624816875,"Non-significant",1.36042417498148,"RIMOC1","RAB7A-interacting MON1-CCZ1 complex subunit 1","RIMC1_HUMAN"
