"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.55000496025,10.213516234875,-5.20850584776147,0.00114473008242616,0.00257373429308351,-2.11591139021415,"MED18_HUMAN",7,-5.10549391983737,0.00108178100801384,0.00241481253086564,-0.55000496025,"Up in D1CM",2.6171165791861,"MED18","MED18_HUMAN"
0.437176585000001,7.5686953665,5.18145474551727,0.00118002196808683,0.00264040487629517,-2.1495013830649,"KLH42_HUMAN",9,5.10291980223981,0.00108508944793448,0.00242124105489269,0.437176585000001,"Non-significant",2.61596197074074,"KLHL42","KLH42_HUMAN"
-0.880918503000001,6.9351700545,-5.54219642885689,0.000793492659614895,0.00187927778249338,-1.70985270550249,"KC1G2_HUMAN",2,-5.10280648801394,0.00108523534290955,0.00242124105489269,-0.880918503000001,"Up in D1CM",2.61596197074074,"CSNK1G2","KC1G2_HUMAN"
-0.398544549749997,8.154482007125,-5.06868561048168,0.00134070557298184,0.00294675548231132,-2.29063096619803,"TM102_HUMAN",12,-5.10004143218431,0.00108880211626823,0.00242855597724925,-0.398544549749997,"Non-significant",2.61465188176052,"TMEM102","TM102_HUMAN"
0.178679465000002,13.07679224,5.03762000077117,0.00138912453783178,0.003035761143216,-2.32982279475396,"NFIA_HUMAN",17,5.09228644795044,0.00109887458052417,0.00245037403154451,0.178679465000002,"Non-significant",2.61076761872217,"NFIA","NFIA_HUMAN"
-1.5227433445,7.9141678215,-4.95979530467513,0.00151913862567594,0.00327740452414193,-2.42860260311792,"IPIL2_HUMAN",11,-5.09169075563577,0.0010996525143528,0.00245146020721496,-1.5227433445,"Up in D1CM",2.61057515194961,"ITPRIPL2","IPIL2_HUMAN"
0.276632070000002,11.3335334075,5.18400671281532,0.00117664158581356,0.00263493940670098,-2.14632819069734,"COMDA_HUMAN",12,5.08918287217101,0.00110293428708476,0.00245812615172858,0.276632070000002,"Non-significant",2.60939583276212,"COMMD10","COMDA_HUMAN"
-0.284790754249997,8.697525858875,-5.2473392185109,0.00109609469341246,0.00248560187537627,-2.06786894718377,"ALKB1_HUMAN",11,-5.08781927649654,0.00110472318237511,0.00246146225330155,-0.284790754249997,"Non-significant",2.60880681977688,"ALKBH1","ALKB1_HUMAN"
-0.284848212999997,8.7835326195,-4.97807538834479,0.00148743293967053,0.00321641155681962,-2.40532352354764,"TRUB2_HUMAN",17,-5.08596046929029,0.00110716688326663,0.00246625519531037,-0.284848212999997,"Non-significant",2.60796198687214,"TRUB2","TRUB2_HUMAN"
-0.278728008249999,9.401612520125,-4.91306086451302,0.00160364673667842,0.00343074577245239,-2.48833250187297,"TF2H1_HUMAN",22,-5.08538539799645,0.0011079241100908,0.00246728991385876,-0.278728008249999,"Non-significant",2.60777981662639,"GTF2H1","TF2H1_HUMAN"
-1.73835933225,8.957977593125,-4.93866842891391,0.00155671598953581,0.00334051911298303,-2.45556590137738,"GNL3L_HUMAN",30,-5.08200482779639,0.00111238701247001,0.00247650015971252,-1.73835933225,"Up in D1CM",2.60616163967334,"GNL3L","GNL3L_HUMAN"
-0.169364212500003,11.39173519625,-4.73144573413592,0.00198499009937517,0.00413123001176132,-2.72339676411284,"SAFB2_HUMAN",31,-5.08180794443607,0.00111264753883394,0.00247650015971252,-0.169364212500003,"Non-significant",2.60616163967334,"SAFB2","SAFB2_HUMAN"
-0.136051417499999,10.46931469625,-4.89618140684968,0.00163543563384353,0.0034890121381086,-2.50998177150812,"ARMD3_HUMAN",20,-5.0815297916748,0.00111301571944708,0.00247666565449299,-0.136051417499999,"Non-significant",2.60613261844827,"ARMH3","ARMD3_HUMAN"
-0.411465645,8.61498022075,-4.95592688817949,0.00152594351899734,0.00328787779182735,-2.43353496516372,"SMRD1_HUMAN",17,-5.08127757520076,0.00111334968492779,0.00247675494701935,-0.411465645,"Non-significant",2.60611696088369,"SMARCD1","SMRD1_HUMAN"
1.54007136825,7.540024578625,4.98874367207877,0.00146926801473486,0.00318448446803809,-2.39175965566693,"TIE1_HUMAN",5,5.07653102991804,0.00111965527933622,0.00249000850568554,1.54007136825,"Up in D3BM",2.60379916938379,"TIE1","TIE1_HUMAN"
0.0918834200000003,15.2355648275,4.17206288335476,0.00394705198761306,0.0075424396290162,-3.47692479428919,"SRBS2_HUMAN",41,5.07634873101563,0.00111989823763838,0.00249000850568554,0.0918834200000003,"Non-significant",2.60379916938379,"SORBS2","SRBS2_HUMAN"
0.445201395499998,10.11946487475,5.21218657735119,0.00114001915056902,0.00256451065389546,-2.11134881307252,"S23A1_HUMAN",8,5.07255416891161,0.00112496860860724,0.00250062246886879,0.445201395499998,"Non-significant",2.60195187086978,"SLC23A1","S23A1_HUMAN"
-0.492886305250003,10.258702634875,-5.15550108701563,0.00121501867684214,0.00270936307595302,-2.18182453700236,"STEEP_HUMAN",8,-5.07129647748133,0.00112665472490642,0.00250371017037601,-0.492886305250003,"Non-significant",2.60141594650456,"STEEP1","STEEP_HUMAN"
-0.263151647500004,13.80599641875,-4.86245930269435,0.00170104964903391,0.00360798880012754,-2.55335427521798,"LYRIC_HUMAN",26,-5.06822789583345,0.00113078026821556,0.00251221583573773,-0.263151647500004,"Non-significant",2.59994305114379,"MTDH","LYRIC_HUMAN"
0.118385554999998,13.6194802525,4.34591581513737,0.00317203509105429,0.00625136398936091,-3.23798213915412,"PSA_HUMAN",58,5.06260316005311,0.00113838560326298,0.00252844591565313,0.118385554999998,"Non-significant",2.5971463316437,"NPEPPS","PSA_HUMAN"
-0.219269752499999,13.94047713375,-6.51817452562088,0.000294289967602696,0.000811704887736626,-0.605874530312506,"RHOB_HUMAN",8,-5.06128794623639,0.00114017203258073,0.00253174659183956,-0.219269752499999,"Non-significant",2.59657976598222,"RHOB","RHOB_HUMAN"
-0.0994429574999991,15.59887003875,-4.34677421944363,0.00316864879313965,0.00624615076645793,-3.23681289844559,"PRS4_HUMAN",33,-5.05959730195318,0.00114247292905087,0.0025361876004661,-0.0994429574999991,"Non-significant",2.59581862506717,"PSMC1","PRS4_HUMAN"
0.508179187500001,9.400248766,5.00562959036615,0.00144101569436564,0.00313130221392316,-2.37032343434873,"GRTP1_HUMAN",11,5.05894200972587,0.00114336612636926,0.00253750212721603,0.508179187500001,"Up in D3BM",2.59559358500472,"GRTP1","GRTP1_HUMAN"
-0.223675727499998,14.53877544375,-5.42635742656559,0.000899638100248946,0.00209476506823159,-1.84908916348052,"NDUS7_HUMAN",11,-5.05868471408453,0.00114371704348409,0.00253761278218674,-0.223675727499998,"Non-significant",2.59557464677611,"NDUFS7","NDUS7_HUMAN"
0.30929184,17.0988545425,5.37489940546038,0.000951775999857123,0.00220096567977934,-1.91152587323183,"CYTB_HUMAN",9,5.05685268642036,0.00114621911066379,0.00254249496941713,0.30929184,"Non-significant",2.59473989769983,"CSTB","CYTB_HUMAN"
0.231325147499998,12.86440110125,5.8388254193309,0.000579870445910423,0.00144010842327017,-1.36148062126981,"WASC3_HUMAN",9,5.05424455719268,0.00114979151191795,0.00254974813311138,0.231325147499998,"Non-significant",2.59350271752772,"WASHC3","WASC3_HUMAN"
0.615551471749999,8.820600032875,5.16952882285928,0.00119596257962341,0.00267181780642611,-2.16434246944455,"ASB13_HUMAN",6,5.05377737297357,0.00115043271375804,0.00255049903847095,0.615551471749999,"Up in D3BM",2.59337483586024,"ASB13","ASB13_HUMAN"
0.1082801825,15.65846276375,4.53684993038075,0.00250800394979599,0.00507440357485127,-2.98048436637936,"ARP3_HUMAN",27,5.05262572765766,0.00115201500489409,0.00255333538686622,0.1082801825,"Non-significant",2.59289213580339,"ACTR3","ARP3_HUMAN"
0.159797192500003,11.10536479875,6.6825879966115,0.000251707614676503,0.000713957281307167,-0.431375382527566,"LST8_HUMAN",10,5.05193772145082,0.001152961424937,0.00255476126466719,0.159797192500003,"Non-significant",2.5926496772443,"MLST8","LST8_HUMAN"
-0.149376870000001,14.2935969825,-4.73635570069385,0.00197345173954347,0.00410991416355099,-2.71697997623113,"AHSA1_HUMAN",25,-5.04943853176337,0.00115640650132584,0.00256172152422483,-0.149376870000001,"Non-significant",2.5914680826576,"AHSA1","AHSA1_HUMAN"
-1.58072245125,7.120253145625,-4.97607138707674,0.00149087279065519,0.00322302301934666,-2.40787324571104,"GAB2_HUMAN",4,-5.0468776252792,0.00115994839114134,0.00256878193785339,-1.58072245125,"Up in D1CM",2.59027276113128,"GAB2","GAB2_HUMAN"
0.490548855000002,11.6587084525,6.41433574704074,0.000325317227011104,0.000882002133275802,-0.717715204817706,"UQCC3_HUMAN",3,5.04669371572738,0.00116020320766495,0.00256878193785339,0.490548855000002,"Non-significant",2.59027276113128,"UQCC3","UQCC3_HUMAN"
-1.59699177725,9.120108962125,-4.93100083766083,0.00157060713050837,0.00336775566091454,-2.46536734848465,"BUD23_HUMAN",7,-5.04498806878016,0.00116256940561934,0.0025733449369657,-1.59699177725,"Up in D1CM",2.5895019960748,"BUD23","BUD23_HUMAN"
0.25466418275,9.533954739625,4.81929199349998,0.00178932063157811,0.00377243211695144,-2.60911096895045,"C163A_HUMAN",29,5.04459680130614,0.0011631129478408,0.00257387215472567,0.25466418275,"Non-significant",2.58941302847906,"CD163","C163A_HUMAN"
-0.191701892500003,13.51701617125,-4.88195137296812,0.00166277616913602,0.00353838432962574,-2.52826436901449,"OFUT1_HUMAN",20,-5.04405676655359,0.00116386361381142,0.00257485732304894,-0.191701892500003,"Non-significant",2.589246830906,"POFUT1","OFUT1_HUMAN"
0.105829239999998,12.2170610425,4.51382366039952,0.00257932572074963,0.00519749856567024,-3.01126295373151,"PALS2_HUMAN",27,5.04275496467232,0.0011656753503172,0.0025781888028926,0.105829239999998,"Non-significant",2.58868528207492,"PALS2","PALS2_HUMAN"
-0.163197997500001,11.21625590375,-4.95124821511085,0.00153421878933318,0.00330401895127475,-2.43950326250867,"SEH1_HUMAN",18,-5.04201409278402,0.0011667078159548,0.00257979543039953,-0.163197997500001,"Non-significant",2.58841473084726,"SEH1L","SEH1_HUMAN"
0.119173527499997,13.72422194125,5.22802939903397,0.00111998595262979,0.0025288940784132,-2.09173178581362,"RAB32_HUMAN",16,5.04125765491298,0.00116776301088121,0.00258145146045573,0.119173527499997,"Non-significant",2.58813603666534,"RAB32","RAB32_HUMAN"
-1.541116118,8.678340018,-4.93877828077248,0.00155651796349352,0.00334051911298303,-2.45542553878555,"SMAD5_HUMAN",6,-5.04090600838787,0.00116825389810004,0.00258185949320536,-1.541116118,"Up in D1CM",2.58806739606881,"SMAD5","SMAD5_HUMAN"
-0.747066736999999,9.4144498115,-6.462518827629,0.000310486783547331,0.00084998151949349,-0.665660183056191,"UB2E1_HUMAN",1,-5.04050602704722,0.00116881253480897,0.00258237315216386,-0.747066736999999,"Up in D1CM",2.5879810021097,"UBE2E1","UB2E1_HUMAN"
-0.129729747499997,11.80219769375,-4.85292306440689,0.0017201280403322,0.00364387013117871,-2.5656488598806,"SMAD4_HUMAN",20,-5.04030096018936,0.00116909905666832,0.00258237315216386,-0.129729747499997,"Non-significant",2.5879810021097,"SMAD4","SMAD4_HUMAN"
-0.174452545000001,12.126307605,-4.64740730537475,0.00219446263180332,0.00450161244182773,-2.83375946601434,"GNPAT_HUMAN",42,-5.03828489635272,0.00117192003775299,0.00258792611952317,-0.174452545000001,"Non-significant",2.58704812612598,"GNPAT","GNPAT_HUMAN"
-0.489196061999998,10.023948074,-4.92354966813404,0.00158423754496422,0.0033935294196959,-2.47490012930297,"MECP2_HUMAN",15,-5.0376817078931,0.00117276550329313,0.00258911483165475,-0.489196061999998,"Non-significant",2.58684868743764,"MECP2","MECP2_HUMAN"
-0.113056182499996,15.23856615875,-5.11511143765915,0.0012717910898082,0.0028128908674871,-2.23231376453652,"HOGA1_HUMAN",17,-5.03666173564941,0.00117419668345544,0.00259113396106737,-0.113056182499996,"Non-significant",2.58651013350263,"HOGA1","HOGA1_HUMAN"
0.188164233750001,8.374844312625,4.97215041799547,0.00149762857139071,0.00323596801544535,-2.41286359872544,"ABTB2_HUMAN",17,5.03659178723988,0.00117429490227516,0.00259113396106737,0.188164233750001,"Non-significant",2.58651013350263,"ABTB2","ABTB2_HUMAN"
0.185848235000002,12.237935305,4.82528121144053,0.00177677683417958,0.00375161621625744,-2.601359198328,"BORC6_HUMAN",22,5.03181364128189,0.00118102560487914,0.00260530353926362,0.185848235000002,"Non-significant",2.58414167054198,"BORCS6","BORC6_HUMAN"
0.163404462499999,11.63190317375,4.86190498726534,0.00170215220443754,0.00360941910218969,-2.55406857173579,"STAM2_HUMAN",20,5.03158873383311,0.00118134346204178,0.00260532287847989,0.163404462499999,"Non-significant",2.58413844677798,"STAM2","STAM2_HUMAN"
-0.410517215500004,9.33071589475,-5.02413379535315,0.0014107439086212,0.00307424002217376,-2.34687906342858,"NFIX_HUMAN",11,-5.03054089578074,0.00118282558995056,0.00260790920682534,-0.410517215500004,"Non-significant",2.58370753244208,"NFIX","NFIX_HUMAN"
0.340005159500004,8.6939367055,4.88323565755638,0.00166028802770419,0.00353398176401984,-2.52661315284573,"FBLI1_HUMAN",20,5.03002450866516,0.00118355675167763,0.00260883887549444,0.340005159500004,"Non-significant",2.58355274253431,"FBLIM1","FBLI1_HUMAN"
-0.2028107625,11.33541822625,-4.6793536673018,0.00211209320882958,0.00435374639822177,-2.79168735760134,"LUZP1_HUMAN",53,-5.02956825882581,0.0011842031771568,0.00260958132817116,-0.2028107625,"Non-significant",2.58342916371537,"LUZP1","LUZP1_HUMAN"
-0.302796842500001,10.68499660375,-5.14284777677505,0.00123249655911274,0.00273963963522187,-2.19761730626332,"DNJB9_HUMAN",11,-5.02878754698669,0.00118531020794098,0.00261133814499072,-0.302796842500001,"Non-significant",2.58313688727511,"DNAJB9","DNJB9_HUMAN"
-0.240017654999999,14.85323441,-5.47136565767221,0.000856627611958291,0.00200681326881502,-1.79477414010213,"NDUC2_HUMAN",10,-5.02780090879738,0.00118671086405382,0.00261374075597325,-0.240017654999999,"Non-significant",2.58273749014248,"NDUFC2","NDUC2_HUMAN"
-0.695940137250001,7.523517429625,-4.99202506730468,0.00146373021007632,0.00317411421166279,-2.38759085928968,"ZBT11_HUMAN",8,-5.02556483783066,0.00118989198120901,0.0026200625678189,-0.695940137250001,"Up in D1CM",2.58168833748406,"ZBTB11","ZBT11_HUMAN"
-0.998797535249999,8.124260127625,-4.95032351287791,0.00153586019468178,0.00330670896065714,-2.44068321548838,"IN80C_HUMAN",7,-5.02280893265127,0.00119382552842603,0.00262803744557405,-0.998797535249999,"Up in D1CM",2.58036845102614,"INO80C","IN80C_HUMAN"
0.454181193999997,8.7430000305,5.96697475693215,0.000508110479102033,0.00128846667519586,-1.21453286130216,"PADC1_HUMAN",4,5.01610569020368,0.00120345293431942,0.00264834110677893,0.454181193999997,"Non-significant",2.57702607842753,"PRADC1","PADC1_HUMAN"
-0.146253107500002,15.16833233875,-4.64905859289491,0.00219011935712635,0.00449379650954674,-2.83158121187078,"COPE_HUMAN",28,-5.0159502721695,0.00120367715981375,0.00264834110677893,-0.146253107500002,"Non-significant",2.57702607842753,"COPE","COPE_HUMAN"
0.244834185,15.7866312275,5.65513544295226,0.000703250730817617,0.00169844514243967,-1.57583997975752,"FKB1A_HUMAN",9,5.01565927491584,0.0012040971122612,0.00264857373675618,0.244834185,"Non-significant",2.57698793172572,"FKBP1A","FKB1A_HUMAN"
-0.137018205,19.1318197225,-4.72241907194766,0.00200639719344997,0.00416857824589346,-2.73520260045784,"ADH1B_HUMAN",23,-5.01089706641528,0.00121099260806272,0.00266304635882094,-0.137018205,"Non-significant",2.57462127321375,"ADH1B","ADH1B_HUMAN"
-0.104699612500003,16.16000342375,-4.19619314641521,0.00382805989259697,0.00735004939287012,-3.44350752104928,"G6PE_HUMAN",55,-5.00972181686133,0.00121270098987051,0.00266610762744354,-0.104699612500003,"Non-significant",2.57412232264108,"H6PD","G6PE_HUMAN"
-0.200932982499999,11.70605731125,-5.32348110785386,0.00100724590904195,0.00231779300226988,-1.97427661477296,"DJC25_HUMAN",12,-5.00801716381902,0.00121518363653191,0.00267086906709974,-0.200932982499999,"Non-significant",2.57334740169404,"DNAJC25","DJC25_HUMAN"
-0.441265104999999,15.20707488,-5.01513145006153,0.00142538241697476,0.00310132896042339,-2.35827877837048,"RS15_HUMAN",10,-5.00367150030419,0.00122153792801806,0.00268413534808765,-0.441265104999999,"Non-significant",2.57119558856059,"RPS15","RS15_HUMAN"
-0.965109944499999,7.973796308,-5.04827039758639,0.00137231016330666,0.00300446814714593,-2.31637113841329,"CCNL1_HUMAN",4,-4.99939712431835,0.00122782360020799,0.00269724397345665,-0.965109944499999,"Up in D1CM",2.56907976858835,"CCNL1","CCNL1_HUMAN"
-1.154337764,7.12854796675,-4.89500635222251,0.00163767438290492,0.0034929041937008,-2.51149037994187,"RGS14_HUMAN",8,-4.99678863048004,0.00123167696274785,0.00270500393929172,-1.154337764,"Up in D1CM",2.56783209809478,"RGS14","RGS14_HUMAN"
-0.481329917499998,8.42579102525,-4.89442294330771,0.00163878716850541,0.00349439338308426,-2.51223946954053,"TTC5_HUMAN",14,-4.99631112690605,0.0012323837856395,0.0027058512448959,-0.481329917499998,"Non-significant",2.56769608257085,"TTC5","TTC5_HUMAN"
0.363936185750001,9.306707263125,4.88771063242555,0.00165165039853794,0.00351826161467685,-2.5208614684087,"PDK4_HUMAN",16,4.99534104170498,0.0012338211228614,0.00270830162619758,0.363936185750001,"Non-significant",2.56730296949264,"PDK4","PDK4_HUMAN"
-1.3479721545,6.583547473,-4.99203173944217,0.0014637189734713,0.00317411421166279,-2.38758238432861,"ARMX2_HUMAN",3,-4.99471752042123,0.00123474594181621,0.00270962602019496,-1.3479721545,"Up in D1CM",2.56709064586858,"ARMCX2","ARMX2_HUMAN"
0.236669542500001,11.39664268375,5.0126563372347,0.00142943653591627,0.00310854503643918,-2.36141502988106,"ATG5_HUMAN",14,4.99286564645785,0.00123749716864479,0.00271495669820588,0.236669542500001,"Non-significant",2.56623709273451,"ATG5","ATG5_HUMAN"
0.201637744750002,9.418121337875,4.66970845643012,0.0021365974222413,0.00440111917694817,-2.80437435977313,"KI13A_HUMAN",41,4.99213168113604,0.00123858944264438,0.00271664595681746,0.201637744750002,"Non-significant",2.56596695673092,"KIF13A","KI13A_HUMAN"
0.109492302500001,11.63128805125,5.44603291606633,0.000880547597105107,0.00205428610462191,-1.82531130515963,"GNPI1_HUMAN",15,4.99143980118577,0.00123962005544747,0.00271819912782694,0.109492302500001,"Non-significant",2.56571873121327,"GNPDA1","GNPI1_HUMAN"
0.126850602499998,11.34205436625,4.68057221975656,0.0021090194976457,0.00434856295148131,-2.7900854580873,"IF2M_HUMAN",23,4.98994366119319,0.00124185190215073,0.00272238483308934,0.126850602499998,"Non-significant",2.56505048344059,"MTIF2","IF2M_HUMAN"
-0.0906224225000027,15.47340416875,-4.043317327785,0.0046541904181312,0.00867732161787832,-3.6565795207949,"XRCC5_HUMAN",49,-4.98639984862541,0.00124715596184953,0.00273330150869207,-0.0906224225000027,"Non-significant",2.56331245892615,"XRCC5","XRCC5_HUMAN"
-0.176485777500002,11.52094590625,-4.61997367088282,0.00226802483514413,0.00463896659437755,-2.8700048427407,"PEX5_HUMAN",39,-4.98584870026338,0.00124798310419632,0.00273440332343925,-0.176485777500002,"Non-significant",2.56313742677429,"PEX5","PEX5_HUMAN"
-0.181695462499995,15.92881703125,-5.0343526124278,0.00139432854580693,0.00304555462881748,-2.33395277205222,"PXL2A_HUMAN",15,-4.98163950741808,0.00125432000354089,0.00274757362521989,-0.181695462499995,"Non-significant",2.56105066119808,"PRXL2A","PXL2A_HUMAN"
-0.237179042500003,10.98052751875,-4.82851303602055,0.00177004845373811,0.00373834588237498,-2.59717840957904,"DCP1A_HUMAN",20,-4.98078837116348,0.00125560567082403,0.00274945366705506,-0.237179042500003,"Non-significant",2.56075359451706,"DCP1A","DCP1A_HUMAN"
-0.123436457499999,18.85009169625,-4.33350992900403,0.00322142030572252,0.00633683821632092,-3.25489194335268,"PDIA1_HUMAN",56,-4.98063952360419,0.00125583065822304,0.00274945366705506,-0.123436457499999,"Non-significant",2.56075359451706,"P4HB","PDIA1_HUMAN"
0.0913252850000035,16.420484305,4.52933984063992,0.00253102464041255,0.00511484217071143,-2.99051458746672,"PBLD_HUMAN",23,4.98012090290459,0.00125661491432529,0.00275033829627932,0.0913252850000035,"Non-significant",2.56061388392564,"PBLD","PBLD_HUMAN"
-0.2684261795,9.91001093375,-4.72761864219468,0.00199403530121939,0.00414596042278694,-2.72840074004952,"NU188_HUMAN",47,-4.97994085499743,0.00125688730777885,0.00275033829627932,-0.2684261795,"Non-significant",2.56061388392564,"NUP188","NU188_HUMAN"
0.293835878249997,9.814067721375,4.78425526870587,0.00186468824584637,0.00391663524152481,-2.65456095922213,"RN214_HUMAN",27,4.97662881222711,0.00126190966192923,0.00276055655742725,0.293835878249997,"Non-significant",2.55900335074194,"RNF214","RN214_HUMAN"
-0.531404734999999,12.04624474,-5.31617967186049,0.00101540965010097,0.00233402998110202,-1.98321673237484,"ROMO1_HUMAN",5,-4.9764298924707,0.00126221200288583,0.00276055655742725,-0.531404734999999,"Up in D1CM",2.55900335074194,"ROMO1","ROMO1_HUMAN"
0.2315039625,13.17166233125,6.1077955920516,0.000440458908938243,0.00114024205879621,-1.05546772831716,"CSN8_HUMAN",8,4.97523866046616,0.0012640242384377,0.00276373183492177,0.2315039625,"Non-significant",2.55850409887516,"COPS8","CSN8_HUMAN"
-0.146672485000003,10.443678975,-4.57962693188744,0.00238119255536655,0.00483640290341798,-2.92350635636499,"LCAP_HUMAN",31,-4.97504468529296,0.00126431960558291,0.00276373183492177,-0.146672485000003,"Non-significant",2.55850409887516,"LNPEP","LCAP_HUMAN"
0.153425930000001,11.2031863925,5.23616395573952,0.00110985171663461,0.0025127424441346,-2.08167289373055,"ALG1_HUMAN",14,4.97403814549983,0.0012658534870372,0.00276636739492781,0.153425930000001,"Non-significant",2.55809014273932,"ALG1","ALG1_HUMAN"
-0.317378039999999,10.5633513925,-5.39936460550605,0.000926580607432454,0.00214859640716593,-1.88179585927983,"RM10_HUMAN",8,-4.97302637463047,0.00126739739962749,0.0027690235047849,-0.317378039999999,"Non-significant",2.55767335774122,"MRPL10","RM10_HUMAN"
-1.11756205575,6.734582066625,-4.90374003324521,0.00162111528561521,0.00346021290008878,-2.50028222178472,"GIMA4_HUMAN",6,-4.97187996257406,0.00126914926700195,0.00277213246218176,-1.11756205575,"Up in D1CM",2.55718602145556,"GIMAP4","GIMA4_HUMAN"
-0.197740552499994,16.67807483625,-4.72624408519454,0.00199729510302742,0.00415171403783432,-2.73019850276565,"RS3A_HUMAN",26,-4.97137372880588,0.0012699237044076,0.00277310541566105,-0.197740552499994,"Non-significant",2.55703362102086,"RPS3A","RS3A_HUMAN"
0.104120015749999,9.765703082125,4.14938427941766,0.00406257861892398,0.00772815959803888,-3.5084053907189,"P3C2A_HUMAN",60,4.97018189203107,0.00127174902810056,0.0027763720688577,0.104120015749999,"Non-significant",2.55652233338147,"PIK3C2A","P3C2A_HUMAN"
-0.313964607500001,11.38404524375,-6.76738207985921,0.000232476816150103,0.000669701668943685,-0.342595246987743,"RNAS6_HUMAN",5,-4.96842181162158,0.00127444989929551,0.00278154795472861,-0.313964607500001,"Non-significant",2.5557134482903,"RNASE6","RNAS6_HUMAN"
-0.138815644999998,11.821279645,-5.56035281024264,0.000778154072193768,0.00184762272521726,-1.6881932876377,"CUTC_HUMAN",13,-4.96094252933,0.00128599742080805,0.00280602440072251,-0.138815644999998,"Non-significant",2.5519085567385,"CUTC","CUTC_HUMAN"
-0.235113620000003,13.330549955,-6.65307024463032,0.000258815196807539,0.000729860586781781,-0.46247343569555,"PHF5A_HUMAN",7,-4.96059896362798,0.00128653061608599,0.00280646132582526,-0.235113620000003,"Non-significant",2.55184093815709,"PHF5A","PHF5A_HUMAN"
-0.136840345000003,15.8276920325,-4.41334787809252,0.0029177167424557,0.00580855796461009,-3.14645010992588,"NDUS1_HUMAN",51,-4.95869063299966,0.0012894966626644,0.00281220371787795,-0.136840345000003,"Non-significant",2.55095322193613,"NDUFS1","NDUS1_HUMAN"
-0.145812032499997,18.83359003125,-4.74848496301785,0.00194526383337227,0.00406360070669017,-2.70114310880049,"GSTA1_HUMAN",21,-4.95832773834591,0.00129006154522469,0.00281270790602661,-0.145812032499997,"Non-significant",2.55087536608841,"GSTA1","GSTA1_HUMAN"
-0.147655725,12.1229759475,-5.01521402055833,0.00142524738978593,0.00310132896042339,-2.35817416699025,"RAE1L_HUMAN",16,-4.95784795072114,0.0012908088006545,0.00281360935627536,-0.147655725,"Non-significant",2.55073620050146,"RAE1","RAE1L_HUMAN"
0.0983345475000004,14.21503174375,4.32180666309973,0.00326878189475535,0.00641503203513221,-3.27086396852462,"SNTB1_HUMAN",30,4.95669924707475,0.00129259980491,0.00281678483856939,0.0983345475000004,"Non-significant",2.55024632553492,"SNTB1","SNTB1_HUMAN"
0.201785324999999,11.9614657175,4.96784650589246,0.00150508315334197,0.00325040889047386,-2.41834384013805,"PPIH_HUMAN",15,4.95484887640205,0.00129549055411668,0.00282235458274736,0.201785324999999,"Non-significant",2.54938842514695,"PPIH","PPIH_HUMAN"
0.194619892499999,11.00047505125,5.74963725761035,0.000636472132035231,0.00156090299706865,-1.46500683923365,"COMD1_HUMAN",10,4.95456785312216,0.00129593020429904,0.00282258286615933,0.194619892499999,"Non-significant",2.54935329907972,"COMMD1","COMD1_HUMAN"
-1.9598739145,7.398496747,-4.8208433033999,0.00178606222018239,0.00376744706053989,-2.60710263753788,"SOCS6_HUMAN",10,-4.95144580589125,0.00130082556026559,0.00283251321298855,-1.9598739145,"Up in D1CM",2.5478280555812,"SOCS6","SOCS6_HUMAN"
0.614499807499996,15.57856261625,5.30303724219565,0.00103028988073615,0.00236075394546004,-1.99932726273504,"TYB4_HUMAN",4,4.94960797884518,0.00130371675378658,0.00283807554691816,0.614499807499996,"Up in D3BM",2.54697604821153,"TMSB4X","TYB4_HUMAN"
0.269747732500001,13.49398708375,5.04011992555116,0.00138515738976046,0.00302866190357742,-2.32666390668871,"EMC8_HUMAN",12,4.94922403313695,0.00130432165157168,0.00283865923085403,0.269747732500001,"Non-significant",2.54688673957783,"EMC8","EMC8_HUMAN"
-0.347906827999999,9.28821051125,-5.70452625995644,0.000667425054347182,0.00162218159835421,-1.51776666842055,"RCAN1_HUMAN",6,-4.94492483011346,0.00131111602687887,0.00285270960004182,-0.347906827999999,"Non-significant",2.54474243637605,"RCAN1","RCAN1_HUMAN"
-0.309496164999995,15.9944123025,-4.76780620416583,0.00190127454314111,0.00398454577924823,-2.67595921133694,"NB5R3_HUMAN",25,-4.94467676723718,0.00131150924423322,0.00285282875345594,-0.309496164999995,"Non-significant",2.5447242969238,"CYB5R3","NB5R3_HUMAN"
-0.240989924999999,11.1927958725,-4.71742382439565,0.00201835292005541,0.00418722539088039,-2.74174080958725,"EX3L4_HUMAN",29,-4.94412958709043,0.00131237706565109,0.00285397995004465,-0.240989924999999,"Non-significant",2.54454908224294,"EXOC3L4","EX3L4_HUMAN"
-0.287322762499997,11.61186730875,-4.94646300984329,0.00154273383371197,0.00331727129703016,-2.44561066296241,"RM47_HUMAN",13,-4.93998417848982,0.00131897214717798,0.00286700957128634,-0.287322762499997,"Non-significant",2.54257085719307,"MRPL47","RM47_HUMAN"
-0.363737344999999,11.16200292,-9.12621315534202,3.32064510051212e-05,0.000139599588789111,1.83833243108052,"TIM22_HUMAN",3,-4.93993607321286,0.00131904889280442,0.00286700957128634,-0.363737344999999,"Non-significant",2.54257085719307,"TIMM22","TIM22_HUMAN"
