"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D5BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D5BM_vs_D1CM"
0.126337766500001,10.01512157925,3.69865575666142,0.0072855367680776,0.0114335858160726,-4.25134295460673,"UBR3_HUMAN",54,-4.09300330313723,0.0037652093302216,0.0062945159548667,-0.126337766500001,"Non-significant",2.20103766130084,"UBR3","UBR3_HUMAN",0.126337766500001
0.121156217499998,13.46206378875,5.20087068379746,0.00114388500114205,0.00217132730875843,-2.22407649588773,"PBDC1_HUMAN",11,-4.092607144776,0.00376721790225205,0.00629662496491821,-0.121156217499998,"Non-significant",2.20089217306557,"PBDC1","PBDC1_HUMAN",0.121156217499998
0.269546270500001,9.53729116925,4.29318843347923,0.0033646730399012,0.0056733004707596,-3.41130688452947,"LRAT2_HUMAN",9,-4.09039592962898,0.00377845034839231,0.00631414710281498,-0.269546270500001,"Non-significant",2.1996853044209,"LRATD2","LRAT2_HUMAN",0.269546270500001
-1.04170227,11.205639365,-3.96827396206015,0.00509870617928305,0.00826639630413095,-3.8645424557538,"GSTP1_HUMAN",10,4.0870305313974,0.00379561535468999,0.00634157419716193,1.04170227,"Up in D5BM",2.19780292188495,"GSTP1","GSTP1_HUMAN",-1.04170227
0.245730874999996,16.3785560125,3.99854013759329,0.00490178427287928,0.00798707512779808,-3.82171415280669,"RHOA_HUMAN",16,-4.08658987690151,0.00379786912356261,0.00634408221215006,-0.245730874999996,"Non-significant",2.19763119768734,"RHOA","RHOA_HUMAN",0.245730874999996
0.110632895000004,15.4329073425,4.11156326956165,0.00423646215750087,0.00700316523349183,-3.66287421160286,"ISOC1_HUMAN",17,-4.08639658549905,0.00379885818730866,0.00634447704791455,-0.110632895000004,"Non-significant",2.19760416940299,"ISOC1","ISOC1_HUMAN",0.110632895000004
1.824356318,9.613500476,3.94834457320515,0.00523306570606857,0.00846956813295929,-3.89281042244151,"BAZ2A_HUMAN",22,-4.08212545789081,0.00382078460824584,0.00637983230247707,-1.824356318,"Up in D1CM",2.19519073680643,"BAZ2A","BAZ2A_HUMAN",1.824356318
0.257443189999998,10.3547469375,3.94032480089653,0.00528821582480834,0.00854078773468279,-3.90420061120481,"TFB1M_HUMAN",21,-4.08113984423611,0.00382586380461595,0.00638704813014613,-0.257443189999998,"Non-significant",2.19469981116656,"TFB1M","TFB1M_HUMAN",0.257443189999998
0.142478467499998,11.64278626625,3.80998455768613,0.00627900381909089,0.009991641153694,-4.09049970730848,"RM37_HUMAN",31,-4.07976326765528,0.00383296998921892,0.00639764436418341,-0.142478467499998,"Non-significant",2.19397990538437,"MRPL37","RM37_HUMAN",0.142478467499998
-0.355727194999993,16.529975415,-9.33384600416529,2.80363864604529e-05,9.13858682505284e-05,1.92034189826652,"ACTN2_HUMAN",2,4.07880359206611,0.00383793248513864,0.00640465906102427,0.355727194999993,"Non-significant",2.19350398408585,"ACTN2","ACTN2_HUMAN",-0.355727194999993
0.124120952499998,11.61820232875,3.7175019450359,0.00710354102451946,0.0111807678806109,-4.22400638623562,"SYAM_HUMAN",40,-4.07832252778042,0.00384042268940276,0.00640754609045444,-0.124120952499998,"Non-significant",2.19330826118616,"AARS2","SYAM_HUMAN",0.124120952499998
0.34022235875,8.028333663875,3.91118034887673,0.00549402003877778,0.00884098795472659,-3.94566503992524,"NCOR2_HUMAN",36,-4.07420740505691,0.00386179595005674,0.00644193114249521,-0.34022235875,"Non-significant",2.1909839216452,"NCOR2","NCOR2_HUMAN",0.34022235875
-0.0720005024999999,14.73905348875,-3.44221498660509,0.0103319653906301,0.0157057053701751,-4.62745994115384,"FUBP1_HUMAN",33,4.07238212135243,0.00387131731860757,0.00645653614533898,0.0720005024999999,"Non-significant",2.19000041333953,"FUBP1","FUBP1_HUMAN",-0.0720005024999999
-0.153542995000002,13.549735545,-4.26627533951926,0.00348044176131082,0.00584979434208156,-3.44829365568204,"CSN6_HUMAN",13,4.07156246293057,0.00387560122247971,0.0064624021175631,0.153542995000002,"Non-significant",2.18960602186692,"COPS6","CSN6_HUMAN",-0.153542995000002
-1.5461605785,7.430933535,-3.94457410953893,0.0052589160009537,0.00850487393937811,-3.89816441123707,"AMNLS_HUMAN",10,4.0710570338214,0.00387824537724778,0.00646512605959472,1.5461605785,"Up in D5BM",2.1894230026548,"AMN","AMNLS_HUMAN",-1.5461605785
0.262415885750002,9.636540174625,4.9987680020714,0.00143975330277525,0.00267129222740316,-2.47831259632662,"FWCH2_HUMAN",6,-4.07087786166755,0.00387918318547416,0.00646512605959472,-0.262415885750002,"Non-significant",2.1894230026548,"FLYWCH2","FWCH2_HUMAN",0.262415885750002
0.304721355249997,8.021031618375,3.92167989683037,0.00541889087350371,0.00872849122856842,-3.93071419407495,"CC186_HUMAN",24,-4.07081049735536,0.00387953584166925,0.00646512605959472,-0.304721355249997,"Non-significant",2.1894230026548,"CCDC186","CC186_HUMAN",0.304721355249997
-0.230710744999998,10.307170035,-4.17987673767745,0.00388254383401045,0.00645864653184806,-3.56771608821433,"NFIB_HUMAN",11,4.06628547704866,0.00390330414954034,0.00650344943199754,0.230710744999998,"Non-significant",2.18685623229196,"NFIB","NFIB_HUMAN",-0.230710744999998
0.792509913250001,7.497976243625,4.49900556975757,0.00260698976198391,0.00452332579328167,-3.13183281295763,"T2H2L_HUMAN",1,-4.06205035391633,0.00392569241547541,0.00653945876878305,-0.792509913250001,"Up in D1CM",2.18445819410045,"GTF2H2C","T2H2L_HUMAN",0.792509913250001
1.304970503,8.423599124,4.01242808105922,0.00481420949339922,0.00786261806236427,-3.80210308841323,"INAR2_HUMAN",3,-4.06172140834213,0.00392743713202958,0.00654107243348693,-1.304970503,"Up in D1CM",2.18435104162029,"IFNAR2","INAR2_HUMAN",1.304970503
-1.407291293,7.48607772575,-3.9643831225608,0.00512463960075904,0.00830045872305879,-3.87005709130527,"ACE_HUMAN",5,4.06137145409109,0.00392929419827048,0.00654287253994901,1.407291293,"Up in D5BM",2.18423154000058,"ACE","ACE_HUMAN",-1.407291293
1.0689613825,11.59517872375,3.93879700013278,0.00529879366271687,0.0085545933313619,-3.90637145760454,"S10A8_HUMAN",11,-4.06113700611214,0.00393053885026131,0.00654365237385987,-1.0689613825,"Up in D1CM",2.1841797802604,"S100A8","S10A8_HUMAN",1.0689613825
0.246441602749998,8.946112751875,3.92620067841372,0.00538688715072744,0.00868366801284077,-3.92428129573622,"TDRD3_HUMAN",20,-4.05958367997909,0.00393879601900754,0.00655610419514505,-0.246441602749998,"Non-significant",2.18335415287199,"TDRD3","TDRD3_HUMAN",0.246441602749998
-0.124082804999993,11.8683124775,-3.99898631151996,0.00489894396676173,0.00798399046709873,-3.82108371056454,"DJB12_HUMAN",18,4.0594198481916,0.00393966800839745,0.00655626093638343,0.124082804999993,"Non-significant",2.18334377002278,"DNAJB12","DJB12_HUMAN",-0.124082804999993
0.0870928775000017,13.38728594875,3.86423298096074,0.00584407476135694,0.00934010355773182,-4.0126925389774,"KTHY_HUMAN",21,-4.05865836905437,0.00394372369654626,0.00656171477263885,-0.0870928775000017,"Non-significant",2.1829826516338,"DTYMK","KTHY_HUMAN",0.0870928775000017
-0.435248375,7.86431121825,-3.9062393877517,0.00552976599127373,0.0088900243258528,-3.95270574700974,"SHAN2_HUMAN",38,4.0579350391788,0.00394758037937015,0.00656683540906079,0.435248375,"Non-significant",2.18264386871811,"SHANK2","SHAN2_HUMAN",-0.435248375
0.928191662000001,7.99313426025,3.9321758466849,0.00534490235450964,0.00862077725720661,-3.91578300162811,"ULK1_HUMAN",13,-4.0569686992344,0.00395273911731617,0.00657411957771467,-0.928191662000001,"Up in D1CM",2.18216240073061,"ULK1","ULK1_HUMAN",0.928191662000001
1.17116344,7.10363107925,4.02699354666025,0.00472418963981583,0.00773357826257674,-3.78156322314959,"MSTN1_HUMAN",3,-4.05557631607341,0.00396018507633968,0.00658520418395485,-1.17116344,"Up in D1CM",2.18143075455336,"MUSTN1","MSTN1_HUMAN",1.17116344
1.79356646525,6.945238470875,3.92618675355529,0.00538698541216566,0.00868366801284077,-3.92430110613307,"RB_HUMAN",11,-4.05512133224511,0.00396262145002296,0.00658795585843067,-1.79356646525,"Up in D1CM",2.18124931941488,"RB1","RB_HUMAN",1.79356646525
-0.191779852500002,10.68755137875,-4.43542827593399,0.00281887064425068,0.00485200340216233,-3.217522009362,"HAP40_HUMAN",10,4.05488569246749,0.0039638839043347,0.00658875516261827,0.191779852500002,"Non-significant",2.18119663048547,"F8A1","HAP40_HUMAN",-0.191779852500002
0.107582572500005,14.07104587375,4.4425855542909,0.00279409910735397,0.00481526505334014,-3.20784676383004,"DAZP1_HUMAN",14,-4.05264123635359,0.00397593052875935,0.00660747603054269,-0.107582572500005,"Non-significant",2.17996440365171,"DAZAP1","DAZP1_HUMAN",0.107582572500005
-0.0997555274999993,10.51391684875,-3.54656595413396,0.00895259070024792,0.0137854196222853,-4.47350610803448,"LIPA1_HUMAN",50,4.05180620409658,0.00398042247582537,0.00661363710797004,0.0997555274999993,"Non-significant",2.17955963862248,"PPFIA1","LIPA1_HUMAN",-0.0997555274999993
-0.110832689999999,10.1490852825,-3.76781582957646,0.00664132954701417,0.0105185582021388,-4.15124081778254,"PHAR4_HUMAN",26,4.05150839166119,0.00398202584574813,0.00661415344160117,0.110832689999999,"Non-significant",2.17952573411725,"PHACTR4","PHAR4_HUMAN",-0.110832689999999
-0.3477442265,9.6283148525,-3.97607381674303,0.00504714723446723,0.00818910568610669,-3.85349350828217,"UBIP1_HUMAN",13,4.05145699779196,0.00398230261194993,0.00661415344160117,0.3477442265,"Non-significant",2.17952573411725,"UBP1","UBIP1_HUMAN",-0.3477442265
1.37945830825,6.912077248125,3.94410951258347,0.00526211087599354,0.00850514526821659,-3.89882426087217,"WDR54_HUMAN",6,-4.04967607711565,0.00399190607894168,0.00662879754519294,-1.37945830825,"Up in D1CM",2.1785652448757,"WDR54","WDR54_HUMAN",1.37945830825
-0.18753767025,9.207849740875,-3.94741077064328,0.0052394549545442,0.00847828101590576,-3.8941362290571,"T11L1_HUMAN",18,4.04890369092712,0.00399607888693439,0.00663441972384676,0.18753767025,"Non-significant",2.17819705648485,"TCP11L1","T11L1_HUMAN",-0.18753767025
0.179070474999996,17.5224452025,3.87972976622286,0.0057259186138053,0.00917213378862883,-3.99053572170415,"HCDH_HUMAN",23,-4.04839579806613,0.00399882534169896,0.00663767207664051,-0.179070474999996,"Non-significant",2.17798420700776,"HADH","HCDH_HUMAN",0.179070474999996
0.244955539500005,8.35018539425,4.31904882248206,0.00325739404768845,0.00551226147921421,-3.37586273396477,"CNDP1_HUMAN",9,-4.04687294033152,0.00400707250350755,0.00665005200473816,-0.244955539500005,"Non-significant",2.17717495841381,"CNDP1","CNDP1_HUMAN",0.244955539500005
0.119760274999999,11.149606585,3.94281527807525,0.00527102202197658,0.00851628227395833,-3.90066256456408,"IKIP_HUMAN",19,-4.0414952672738,0.00403634312859414,0.00669731028167717,-0.119760274999999,"Non-significant",2.17409958003968,"IKBIP","IKIP_HUMAN",0.119760274999999
1.104592681,7.412857354,4.02507242596491,0.00473595718233168,0.0077483274630966,-3.78427070110346,"RYBP_HUMAN",3,-4.04097292648775,0.00403919851245995,0.00670072904182739,-1.104592681,"Up in D1CM",2.17387794332634,"RYBP","RYBP_HUMAN",1.104592681
-0.163549659999997,14.040028215,-4.66364948608187,0.00213529607823648,0.00380194563655583,-2.91260306448413,"TMX1_HUMAN",10,4.04057917294312,0.00404135241513521,0.00670298298055385,0.163549659999997,"Non-significant",2.17373188331565,"TMX1","TMX1_HUMAN",-0.163549659999997
0.484030724750001,9.799543142875,4.39117994414941,0.0029774689363804,0.00509275277287954,-3.2774984906259,"RM32_HUMAN",4,-4.039490728316,0.00404731286305596,0.0067115483223881,-0.484030724750001,"Non-significant",2.17317727859398,"MRPL32","RM32_HUMAN",0.484030724750001
-0.323358655500002,8.16165846575,-4.20260356692289,0.00377206647798196,0.00628976228346388,-3.53620163988945,"NAA80_HUMAN",8,4.03846215723064,0.00405295416733155,0.00671958117160456,0.323358655500002,"Non-significant",2.17265779547736,"NAA80","NAA80_HUMAN",-0.323358655500002
0.137889144999997,12.4577502025,3.66327854574387,0.00764093240694648,0.0119579315369758,-4.30277481823084,"ECM29_HUMAN",86,-4.03709134210128,0.00406048575601006,0.00673074423547863,-0.137889144999997,"Non-significant",2.17193691207744,"ECPAS","ECM29_HUMAN",0.137889144999997
0.165075060000001,10.6974271525,4.00121761475544,0.00488476653993064,0.00796242451461523,-3.81793128806628,"GPAT4_HUMAN",16,-4.03393428865004,0.00407788895249392,0.00675826307128809,-0.165075060000001,"Non-significant",2.17016490694036,"GPAT4","GPAT4_HUMAN",0.165075060000001
0.223488807500001,10.22873210875,4.09212857436307,0.00434347633631742,0.00715620837349874,-3.69006338179781,"UBQL4_HUMAN",12,-4.03297718929696,0.0040831808515724,0.00676570304657043,-0.223488807500001,"Non-significant",2.16968706774609,"UBQLN4","UBQL4_HUMAN",0.223488807500001
-0.0779693124999987,12.83904898125,-3.27115452645102,0.0131107698414855,0.0194561054566693,-4.88226737673318,"SC16A_HUMAN",82,4.03178704924548,0.00408977160834642,0.00677529184094968,0.0779693124999987,"Non-significant",2.16907199312008,"SEC16A","SC16A_HUMAN",-0.0779693124999987
0.368430614750004,9.621781826125,4.32664552343096,0.00322659609865449,0.0054635311081861,-3.36546861469462,"COPRS_HUMAN",6,-4.02917639609824,0.00410426917589642,0.00679797305632362,-0.368430614750004,"Non-significant",2.16762056106999,"COPRS","COPRS_HUMAN",0.368430614750004
0.292652607500003,10.36422252625,3.90840898850563,0.00551403873580809,0.00886981536338289,-3.94961374223425,"PSIP1_HUMAN",18,-4.02772910772544,0.00411233022123417,0.00680998652942688,-0.292652607500003,"Non-significant",2.16685374714762,"PSIP1","PSIP1_HUMAN",0.292652607500003
0.128927464999997,13.114961505,4.56909969835025,0.00239345502996058,0.00420038152145279,-3.03802717117156,"SAP18_HUMAN",12,-4.02693065235112,0.00411678474394047,0.00681602408302382,-0.128927464999997,"Non-significant",2.16646888374812,"SAP18","SAP18_HUMAN",0.128927464999997
-0.100214004999998,16.431135655,-3.81222110286865,0.00626039467591403,0.0099639098797733,-4.08728442296346,"COMT_HUMAN",22,4.02455886355024,0.00413004754392819,0.00683663997403195,0.100214004999998,"Non-significant",2.16515728998561,"COMT","COMT_HUMAN",-0.100214004999998
1.251945019,7.1479781865,3.98110602459743,0.00501418439111128,0.00814346054579518,-3.84636940795536,"CTR1_HUMAN",3,-4.02424615890792,0.00413179959745381,0.00683819729176088,-1.251945019,"Up in D1CM",2.16505837334243,"SLC7A1","CTR1_HUMAN",1.251945019
0.256577491750001,9.394188165625,3.99166799592284,0.00494575899168595,0.00804783832836311,-3.83142784224501,"GGA2_HUMAN",13,-4.01883159065411,0.00416226455162008,0.00688726499913734,-0.256577491750001,"Non-significant",2.16195320648049,"GGA2","GGA2_HUMAN",0.256577491750001
0.322034359,9.3643050195,4.17731019483021,0.00389524060328452,0.00647721109589371,-3.57127952385663,"SP1_HUMAN",8,-4.01521028460847,0.00418277510899837,0.00691984521957748,-0.322034359,"Non-significant",2.15990361956567,"SP1","SP1_HUMAN",0.322034359
0.152428624999997,12.725446225,3.78760793285601,0.00646852522318667,0.0102641564582531,-4.12270364783987,"BCS1_HUMAN",28,-4.01489291233045,0.00418457785591825,0.00692102626227117,-0.152428624999997,"Non-significant",2.15982950279828,"BCS1L","BCS1_HUMAN",0.152428624999997
-0.432613253750001,7.762188494125,-3.8859669277863,0.00567909740271005,0.00910736818892054,-3.98162685051968,"ASAP2_HUMAN",19,4.01479552667156,0.00418513119691496,0.00692102626227117,0.432613253750001,"Non-significant",2.15982950279828,"ASAP2","ASAP2_HUMAN",-0.432613253750001
-0.193874837500005,13.49373865125,-5.47872744560364,0.000841331749182393,0.00165074146039534,-1.88379847245382,"LTOR3_HUMAN",7,4.01442717052034,0.00418722489512779,0.00692313037289764,0.193874837500005,"Non-significant",2.15969748989703,"LAMTOR3","LTOR3_HUMAN",-0.193874837500005
-0.208100080500001,9.34048807625,-3.88188049582585,0.00570972629835656,0.00915048772451043,-3.987463146419,"HPS6_HUMAN",20,4.01398601875207,0.0041897338449004,0.00692592009779672,0.208100080500001,"Non-significant",2.1595225230791,"HPS6","HPS6_HUMAN",-0.208100080500001
0.12564373,16.3116455075,3.77948852274202,0.00653881900163094,0.0103698410846185,-4.13440461314348,"PSA1_HUMAN",25,-4.01323534532029,0.00419400686122602,0.00693162428103415,-0.12564373,"Non-significant",2.15916498564303,"PSMA1","PSA1_HUMAN",0.12564373
0.203310009999997,10.4261629575,3.87057778105133,0.00579538141663081,0.009269311188004,-4.00361716761191,"NELFB_HUMAN",21,-4.0129899696464,0.00419540461993997,0.00693257509144756,-0.203310009999997,"Non-significant",2.15910541758498,"NELFB","NELFB_HUMAN",0.203310009999997
0.13086938825,8.748549461375,3.71421045233904,0.00713496885379714,0.0112223647077171,-4.22877758354779,"PLCB3_HUMAN",33,-4.01049637005072,0.00420963773774544,0.00695473079017176,-0.13086938825,"Non-significant",2.15771967639885,"PLCB3","PLCB3_HUMAN",0.13086938825
0.2818646425,10.22380089625,3.92448132641529,0.00539903458755715,0.00869976343691822,-3.92672754971945,"PHF6_HUMAN",15,-4.00990506798169,0.00421302045075263,0.006958955394747,-0.2818646425,"Non-significant",2.15745594722065,"PHF6","PHF6_HUMAN",0.2818646425
0.33983588225,8.646218657375,3.90070355398898,0.00557011608765006,0.00895147921883743,-3.96059793607272,"K0930_HUMAN",16,-4.00951399543304,0.00421525930609743,0.00696128932035565,-0.33983588225,"Non-significant",2.15731031601326,"KIAA0930","K0930_HUMAN",0.33983588225
-1.46390736125,7.310401380125,-4.01535687611185,0.00479595948263427,0.00783736767722455,-3.79797067386351,"MZT2A_HUMAN",1,4.00814546163537,0.00422310416061078,0.00697287854452268,1.46390736125,"Up in D5BM",2.15658789938751,"MZT2A","MZT2A_HUMAN",-1.46390736125
0.171811580000002,11.421311855,4.33506007237613,0.00319285436267608,0.00541936557047859,-3.35396497673298,"DUT_HUMAN",11,-4.0072015125791,0.00422852435275386,0.00698046058937765,-0.171811580000002,"Non-significant",2.15611592052502,"DUT","DUT_HUMAN",0.171811580000002
-0.124245405000003,11.5791090725,-3.94419050203296,0.00526155378724874,0.00850514526821659,-3.89870923253343,"UBXN6_HUMAN",18,4.00593378258827,0.00423581553026535,0.00699112768838978,0.124245405000003,"Non-significant",2.15545276569295,"UBXN6","UBXN6_HUMAN",-0.124245405000003
-1.80269157875,8.251879394125,-3.87713439613943,0.00574552495185604,0.00920004365866159,-3.9942443220199,"PP13G_HUMAN",9,4.00177015547802,0.00425985773978419,0.0070294324370871,1.80269157875,"Up in D5BM",2.15307973890505,"PPP1R3G","PP13G_HUMAN",-1.80269157875
-1.958382845,7.6061080695,-3.87376085259046,0.00577111893471078,0.00923927094029955,-3.99906618844028,"NOXA1_HUMAN",10,4.00067147399605,0.00426622644573886,0.00703856385029024,1.958382845,"Up in D5BM",2.15251594533529,"NOXA1","NOXA1_HUMAN",-1.958382845
-0.127558945000004,10.300786135,-3.61218156104778,0.00818771258534201,0.0127379530051399,-4.3773252738262,"C170B_HUMAN",65,3.99755374239013,0.00428435498664114,0.00706708966387439,0.127558945000004,"Non-significant",2.15075939852837,"CEP170B","C170B_HUMAN",-0.127558945000004
-0.442593574999998,15.7163558025,-5.52069108389946,0.00080390462519768,0.00158691149550146,-1.83332395424817,"TBA1C_HUMAN",2,3.99709964005149,0.00428700236810566,0.00707007297217035,0.442593574999998,"Non-significant",2.15057610370701,"TUBA1C","TBA1C_HUMAN",-0.442593574999998
-0.180530309750001,9.409796118625,-8.08733676001052,7.26533232162783e-05,0.000201561352636096,0.850949012772713,"HEMK2_HUMAN",6,3.9940357837829,0.00430491063670958,0.00709757195867004,0.180530309750001,"Non-significant",2.14889019568905,"HEMK2","HEMK2_HUMAN",-0.180530309750001
-0.1117985275,14.25074207875,-4.31693700769689,0.00326601269693186,0.00552462793948197,-3.37875365011489,"UBE2K_HUMAN",14,3.99395895984463,0.00430536071001067,0.00709757195867004,0.1117985275,"Non-significant",2.14889019568905,"UBE2K","UBE2K_HUMAN",-0.1117985275
-0.307821750750001,8.590855121625,-4.50608321446122,0.0025845058746034,0.00448893468308923,-3.12232916389912,"LUR1L_HUMAN",6,3.99293319042501,0.00431137505351574,0.00710547004900155,0.307821750750001,"Non-significant",2.14840718685189,"LURAP1L","LUR1L_HUMAN",-0.307821750750001
0.094168664999998,15.439585925,3.50546694577436,0.00947064787059688,0.0145141983456838,-4.53399896132249,"SC23A_HUMAN",41,-3.99285436188208,0.00431183762019729,0.00710547004900155,-0.094168664999998,"Non-significant",2.14840718685189,"SEC23A","SC23A_HUMAN",0.094168664999998
0.2878370285,9.6712532045,4.23295613733664,0.0036298448608086,0.00607872112753673,-3.49422496285657,"TDRP_HUMAN",8,-3.99223212327617,0.00431549080375225,0.00711010007522043,-0.2878370285,"Non-significant",2.14812428649806,"TDRP","TDRP_HUMAN",0.2878370285
0.145591975,10.330574155,3.91048743135741,0.00549901785616861,0.00884734138378416,-3.94665223115851,"GL8D1_HUMAN",18,-3.99149908621821,0.00431979877604064,0.0071158068952993,-0.145591975,"Non-significant",2.14777584606364,"GLT8D1","GL8D1_HUMAN",0.145591975
0.718675374999998,8.96558296675,4.13921892521057,0.00408910960457992,0.00677819171229186,-3.6242733383041,"RL26L_HUMAN",3,-3.98891079997551,0.00433504700346083,0.0071395293458717,-0.718675374999998,"Up in D1CM",2.14633041696724,"RPL26L1","RL26L_HUMAN",0.718675374999998
0.308333877500001,11.84633898875,4.29825664945191,0.00334334701942128,0.00564072698692994,-3.40435299586646,"PP14B_HUMAN",7,-3.98874211788766,0.0043360427656031,0.00713977426670611,-0.308333877500001,"Non-significant",2.14631551879437,"PPP1R14B","PP14B_HUMAN",0.308333877500001
0.631198407500001,11.61447071875,4.23228191501867,0.00363293959271627,0.006081836708442,-3.49515599638167,"CX6A1_HUMAN",3,-3.98681383693535,0.00434744333140508,0.00715714840633075,-0.631198407500001,"Up in D1CM",2.14525997742315,"COX6A1","CX6A1_HUMAN",0.631198407500001
-0.172580242499995,11.59234881625,-3.74836145716511,0.00681606840628552,0.0107730434270731,-4.17933898831357,"MA2C1_HUMAN",37,3.98657622268764,0.00434885041462773,0.00715806681212598,0.172580242499995,"Non-significant",2.14520425229943,"MAN2C1","MA2C1_HUMAN",-0.172580242499995
0.649371147250001,9.166067838625,4.02154179658625,0.00475766688930782,0.00777931604461215,-3.78924779541064,"C10_HUMAN",5,-3.98472329484891,0.00435983979803601,0.00717475393550284,-0.649371147250001,"Up in D1CM",2.14419298884983,"C12orf57","C10_HUMAN",0.649371147250001
-2.0279551745,7.8785974385,-3.85200906102464,0.0059391444463218,0.00948305522599858,-4.03019190627337,"LAMA3_HUMAN",46,3.98324643554195,0.00436862025259498,0.00718780013841949,2.0279551745,"Up in D5BM",2.14340400724313,"LAMA3","LAMA3_HUMAN",-2.0279551745
1.6090990305,7.9311603905,3.88842706935726,0.00566074407928879,0.00907981195895818,-3.97811429532191,"CETN3_HUMAN",4,-3.98292479076915,0.00437053507527724,0.00718954725790629,-1.6090990305,"Up in D1CM",2.14329845726438,"CETN3","CETN3_HUMAN",1.6090990305
0.200418475000001,10.4929573525,3.91543384805677,0.00546344871395857,0.00879347130226405,-3.93960651474163,"ZBT16_HUMAN",16,-3.9817651674132,0.00437744609424238,0.00719951085431591,-0.200418475000001,"Non-significant",2.14269700919204,"ZBTB16","ZBT16_HUMAN",0.200418475000001
0.240028382499997,12.08797144875,5.11105050889107,0.00126613601916647,0.00237954526322278,-2.33635940676841,"F210A_HUMAN",6,-3.97822588374947,0.00439861223459423,0.00723291114424401,-0.240028382499997,"Non-significant",2.14068687014435,"FAM210A","F210A_HUMAN",0.240028382499997
-0.137751105000001,12.51815152,-3.78949016554898,0.00645234699135221,0.010246200601,-4.1199923330541,"IRGQ_HUMAN",23,3.97715504044261,0.00440503799316336,0.00724206460783577,0.137751105000001,"Non-significant",2.14013760507805,"IRGQ","IRGQ_HUMAN",-0.137751105000001
2.106895089,8.43242949275,3.86490894786178,0.00583886595472508,0.0093335484794951,-4.01172541172822,"DR9C7_HUMAN",4,-3.97428887468385,0.00442228675546318,0.00726900449723072,-2.106895089,"Up in D1CM",2.13852506245087,"SDR9C7","DR9C7_HUMAN",2.106895089
-0.135707614999998,10.584222675,-3.65293628327892,0.00774833581700936,0.0121192656525463,-4.31783907600152,"PAR10_HUMAN",44,3.97341543433059,0.00442755765295227,0.00727414512085817,0.135707614999998,"Non-significant",2.13821803892068,"PARP10","PAR10_HUMAN",-0.135707614999998
0.441697478500004,7.96066743125,4.03770053415864,0.00465918636840567,0.0076360649230588,-3.76648277124211,"KBTB2_HUMAN",7,-3.97336251974295,0.00442787719112608,0.00727414512085817,-0.441697478500004,"Non-significant",2.13821803892068,"KBTBD2","KBTB2_HUMAN",0.441697478500004
0.13821626,10.7798217525,4.60899311008168,0.00228056337896154,0.00402910683740659,-2.98495138668798,"THG1_HUMAN",11,-3.97334166120108,0.00442800315756594,0.00727414512085817,-0.13821626,"Non-significant",2.13821803892068,"THG1L","THG1_HUMAN",0.13821626
-0.360723495000002,17.8788352,-3.96049186527554,0.00515071941241028,0.00834109777660062,-3.87557433720505,"MGST1_HUMAN",10,3.97154883865063,0.00443884462342991,0.00729053416424215,0.360723495000002,"Non-significant",2.13724065054567,"MGST1","MGST1_HUMAN",-0.360723495000002
0.534522414000001,8.33168751,4.19596966537386,0.0038039551631447,0.00633666760279579,-3.54539320747741,"MED19_HUMAN",4,-3.96503785415256,0.00447845906055247,0.00735416548244628,-0.534522414000001,"Up in D1CM",2.13346660192097,"MED19","MED19_HUMAN",0.534522414000001
0.0917572949999972,17.05037856,3.38115554608771,0.0112436432440488,0.0169630694297632,-4.71808107625654,"GANAB_HUMAN",71,-3.9607717409125,0.00450462189349687,0.0073956871718514,-0.0917572949999972,"Non-significant",2.13102146722785,"GANAB","GANAB_HUMAN",0.0917572949999972
-0.138036966000001,9.24374186975,-4.94524830021641,0.00153164632601106,0.00282006266534451,-2.54660038088573,"CDK16_HUMAN",10,3.95738708159792,0.00452549633165173,0.0074285118947405,0.138036966000001,"Non-significant",2.12909817690302,"CDK16","CDK16_HUMAN",-0.138036966000001
-0.139705177500002,15.70800209125,-4.19687525006325,0.00379958476828677,0.00633189007747908,-3.54413811869431,"ERGI1_HUMAN",13,3.95624287039191,0.00453257668478562,0.00743770113319606,0.139705177500002,"Non-significant",2.12856127674493,"ERGIC1","ERGI1_HUMAN",-0.139705177500002
0.3113417625,8.75382518775,4.2452286367024,0.00357401414357314,0.00599629084716918,-3.47728896803913,"MEST_HUMAN",7,-3.95619724485456,0.00453285926221713,0.00743770113319606,-0.3113417625,"Non-significant",2.12856127674493,"MEST","MEST_HUMAN",0.3113417625
0.196422814999998,11.207122445,6.37388351378938,0.00033424254022293,0.000744931351543913,-0.856896773185763,"CHMP3_HUMAN",6,-3.95594975217333,0.00453439241579576,0.00743833404602501,-0.196422814999998,"Non-significant",2.1285243219319,"CHMP3","CHMP3_HUMAN",0.196422814999998
0.150726077500003,11.20452725875,3.6931585718043,0.00733956784063526,0.0115098078751097,-4.25932486176566,"ADA10_HUMAN",36,-3.95565418344164,0.0045362241211199,0.00743833404602501,-0.150726077500003,"Non-significant",2.1285243219319,"ADAM10","ADA10_HUMAN",0.150726077500003
