"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0537020455169142,19.3433731933716,-1.07510569031835,0.316345003593098,0.600195873664949,-5.95038821234607,"ABRX2_HUMAN",11,-1.0741360643769,0.310416835123708,0.596075451824457,0.0537020455169142,"Non-significant",0.224698763352044,"ABRAXAS2","BRISC complex subunit Abraxas 2","ABRX2_HUMAN"
0.0254528604421367,19.7143790488959,0.894311440152758,0.399489283181852,0.664039314196973,-6.12485100382074,"MFN2_HUMAN",40,1.07423857931992,0.310373284582699,0.596075451824457,-0.0254528604421367,"Non-significant",0.224698763352044,"MFN2","Mitofusin-2","MFN2_HUMAN"
-0.0352765495580734,19.7785842833852,-1.30075778399479,0.23263302176108,0.518333407948941,-5.70131764672148,"S30BP_HUMAN",11,-1.07430712344179,0.310344168208405,0.596075451824457,0.0352765495580805,"Non-significant",0.224698763352044,"SAP30BP","SAP30-binding protein","S30BP_HUMAN"
-0.0412290028835613,21.9696770640817,-0.986827666884364,0.355089851725212,0.629727545020428,-6.03862301197025,"DDI2_HUMAN",22,-1.07369171933719,0.310605657017738,0.596274043799242,0.0412290028835613,"Non-significant",0.224554095366837,"DDI2","Protein DDI1 homolog 2","DDI2_HUMAN"
-0.0466069179132731,20.0579915199368,-1.04865204550057,0.327588948537049,0.608405312320545,-5.97741395734586,"PTGR3_HUMAN",14,-1.07300870594749,0.310896072754987,0.59666750411636,0.0466069179132731,"Non-significant",0.224267614187492,"PTGR3","Prostaglandin reductase 3","PTGR3_HUMAN"
0.066316792067397,19.1311285244067,1.55165567544417,0.162651577890914,0.442052672960047,-5.39144549082825,"DYLT1_HUMAN",5,1.07268087821246,0.311035538863889,0.596718559138316,-0.0663167920673864,"Non-significant",0.224230454520549,"DYNLT1","Dynein light chain Tctex-type 1","DYLT1_HUMAN"
-0.0803232124841919,18.4344438121022,-1.0543714469687,0.325131573730187,0.606321754215856,-5.97161247641009,"PPHLN_HUMAN",8,-1.07234361143933,0.31117907101441,0.596718559138316,0.0803232124841919,"Non-significant",0.224230454520549,"PPHLN1","Periphilin-1","PPHLN_HUMAN"
0.0463504877002734,18.9468698314202,1.03433204129435,0.333805757265818,0.614294095210843,-5.99183758993758,"STX18_HUMAN",15,1.0723783565219,0.311164282028326,0.596718559138316,-0.0463504877002734,"Non-significant",0.224230454520549,"STX18","Syntaxin-18","STX18_HUMAN"
0.077290258617964,17.7586577527496,1.03883215170856,0.331842211113836,0.612294481500212,-5.98732067212942,"IFIT5_HUMAN",9,1.07194530607684,0.31134864552166,0.596879803138997,-0.0772902586179605,"Non-significant",0.224113116256063,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
0.0867634526109136,18.5109194994609,0.971901993549404,0.361988275117572,0.636946103042058,-6.05297841481261,"TAF5_HUMAN",19,1.07107951928458,0.311717491717711,0.597422873228949,-0.0867634526109136,"Non-significant",0.223718153799266,"TAF5","Transcription initiation factor TFIID subunit 5","TAF5_HUMAN"
-0.0889794857138924,22.335164484521,-1.10101516179274,0.305632450023835,0.589482255819452,-5.92344877713904,"SGMR2_HUMAN",6,-1.07074029548052,0.311862101253643,0.597536001908051,0.0889794857138924,"Non-significant",0.223635923084472,"TMEM97","Sigma intracellular receptor 2","SGMR2_HUMAN"
-0.0838475279731483,17.8849940988955,-1.47999103395083,0.180410358627879,0.463097472036709,-5.48298359968926,"MRNIP_HUMAN",4,-1.07002494327179,0.312167222333801,0.597956528486857,0.0838475279731554,"Non-significant",0.223330388126188,"MRNIP","MRN complex-interacting protein","MRNIP_HUMAN"
-0.0495046213947887,24.3643244789219,-0.914436336739745,0.389497573877284,0.655984733447285,-6.10666109440146,"AHNK_HUMAN",379,-1.06777008206721,0.313130501831611,0.598062699237986,0.0495046213947887,"Non-significant",0.223253283393409,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
-0.0199810858862079,21.9178327769791,-0.867833289416845,0.412918555360067,0.676759942141781,-6.14828851740639,"EFGM_HUMAN",37,-1.06859384591005,0.312778323475349,0.598062699237986,0.0199810858862186,"Non-significant",0.223253283393409,"GFM1","Elongation factor G, mitochondrial","EFGM_HUMAN"
0.0790861089785864,18.0904357242685,1.03028384730125,0.335579879071269,0.615773644067174,-5.99588849910205,"ERCC5_HUMAN",9,1.0676568388955,0.313178939838988,0.598062699237986,-0.0790861089785864,"Non-significant",0.223253283393409,"ERCC5","DNA excision repair protein ERCC-5","ERCC5_HUMAN"
-0.0196080817118442,20.291725616521,-0.782998843135628,0.45810801257718,0.714042571921611,-6.21947473135132,"CHD4_HUMAN",77,-1.06814626299746,0.312969637747959,0.598062699237986,0.0196080817118407,"Non-significant",0.223253283393409,"CHD4","Chromodomain-helicase-DNA-binding protein 4","CHD4_HUMAN"
-0.0405748823257319,21.2847699104166,-1.07397704325727,0.316818383602378,0.600604386182949,-5.95155124078143,"MBOA7_HUMAN",14,-1.06775591407467,0.313136561654161,0.598062699237986,0.0405748823257248,"Non-significant",0.223253283393409,"MBOAT7","Lysophospholipid acyltransferase 7","MBOA7_HUMAN"
0.0689024073764735,18.5080981455374,1.00148158278329,0.348415461012092,0.625054814808021,-6.02436735485925,"MDR1_HUMAN",13,1.06728927176396,0.313336200775215,0.598062699237986,-0.0689024073764699,"Non-significant",0.223253283393409,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.314121745722748,17.5174740484289,-1.02530744164676,0.337770876422865,0.617521932229495,-6.00085208290197,"NDUC1_HUMAN",2,-1.06888501977498,0.312653912922433,0.598062699237986,0.314121745722748,"Non-significant",0.223253283393409,"NDUFC1","NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","NDUC1_HUMAN"
0.096726603675755,17.4395115427504,1.74741606612196,0.122017030382461,0.392021530178074,-5.13121515388247,"PHLA3_HUMAN",3,1.0684361846137,0.312845703727234,0.598062699237986,-0.0967266036757515,"Non-significant",0.223253283393409,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
-0.131262102883301,17.5012621621415,-1.00065772347394,0.348788120694427,0.625221735221692,-6.02517303936727,"RPGF2_HUMAN",7,-1.06820390051752,0.31294499617838,0.598062699237986,0.131262102883298,"Non-significant",0.223253283393409,"RAPGEF2","Rap guanine nucleotide exchange factor 2","RPGF2_HUMAN"
-0.126266301939129,20.1013350048229,-1.02057710228392,0.339863862825327,0.618679518507078,-6.00555364898896,"RT21_HUMAN",6,-1.06735866766379,0.313306505581083,0.598062699237986,0.126266301939129,"Non-significant",0.223253283393409,"MRPS21","Small ribosomal subunit protein bS21m","RT21_HUMAN"
-0.0978928551538161,17.5969329267424,-1.70437723436442,0.130038096495628,0.403422345441742,-5.1895766657356,"SPP2B_HUMAN",3,-1.06901802467377,0.312597096303735,0.598062699237986,0.0978928551538161,"Non-significant",0.223253283393409,"SPPL2B","Signal peptide peptidase-like 2B","SPP2B_HUMAN"
-0.423717779227513,18.1113126095644,-0.994203320408235,0.351718306530265,0.627581266435054,-6.03146770821397,"TM14C_HUMAN",2,-1.06846178957158,0.312834760086729,0.598062699237986,0.423717779227513,"Non-significant",0.223253283393409,"TMEM14C","Transmembrane protein 14C","TM14C_HUMAN"
0.710597574023989,15.3295736500604,0.967500093107618,0.364042132182412,0.638474399719795,-6.05718011645719,"UBP20_HUMAN",3,1.0694850453329,0.312397658956975,0.598062699237986,-0.710597574023989,"Non-significant",0.223253283393409,"USP20","Ubiquitin carboxyl-terminal hydrolase 20","UBP20_HUMAN"
-0.026418784401443,20.5245938176843,-0.948921498763079,0.372808004240074,0.642226865434049,-6.07475148374224,"VATH_HUMAN",28,-1.06701534889904,0.313453436271515,0.598122954918754,0.026418784401443,"Non-significant",0.22320952980116,"ATP6V1H","V-type proton ATPase subunit H","VATH_HUMAN"
-0.0409028861484764,19.7606707219351,-0.992336283499561,0.352569429670844,0.628114160827656,-6.03328278831262,"DCMC_HUMAN",20,-1.06507549315207,0.314284637425368,0.59858158563234,0.0409028861484728,"Non-significant",0.22287664763828,"MLYCD","Malonyl-CoA decarboxylase, mitochondrial","DCMC_HUMAN"
0.86885644580568,16.7163941775164,0.962013529079586,0.366614443464849,0.638785011163748,-6.06239660150159,"FA5_HUMAN",3,1.06576142767932,0.313990530209867,0.59858158563234,-0.86885644580568,"Non-significant",0.22287664763828,"F5","Coagulation factor V","FA5_HUMAN"
0.0394063078448958,21.3077008508234,0.953381862891693,0.370689107110167,0.640834648309174,-6.07055698600865,"ICAL_HUMAN",28,1.06583710698623,0.313958094286996,0.59858158563234,-0.0394063078448958,"Non-significant",0.22287664763828,"CAST","Calpastatin","ICAL_HUMAN"
-0.0514917832670889,18.2721917917538,-0.995388868068106,0.351178673332721,0.626986335017977,-6.03031381097852,"MRPP3_HUMAN",17,-1.0648540187229,0.314379644015152,0.59858158563234,0.0514917832670889,"Non-significant",0.22287664763828,"PRORP","Mitochondrial ribonuclease P catalytic subunit","MRPP3_HUMAN"
0.116883096400137,19.171108900394,2.71533642994579,0.0286051016875917,0.223096071577553,-3.73008740090233,"RM33_HUMAN",2,1.06511231596891,0.314268843568645,0.59858158563234,-0.116883096400137,"Non-significant",0.22287664763828,"MRPL33","Large ribosomal subunit protein bL33m","RM33_HUMAN"
0.0605194977448136,23.0350892762454,1.20772857759856,0.264570181083367,0.549847484369041,-5.80782298872741,"S10AB_HUMAN",7,1.06507424522949,0.31428517268873,0.59858158563234,-0.0605194977448171,"Non-significant",0.22287664763828,"S100A11","Protein S100-A11","S10AB_HUMAN"
-0.254066502975775,16.9648898293407,-1.06127979644216,0.322182798810238,0.604184736417468,-5.96457425186383,"SO4C1_HUMAN",2,-1.06566914269161,0.314030086770839,0.59858158563234,0.254066502975775,"Non-significant",0.22287664763828,"SLCO4C1","Solute carrier organic anion transporter family member 4C1","SO4C1_HUMAN"
-0.1064394451588,16.0073757702737,-1.1919630418073,0.270332528044561,0.554906911613749,-5.82536134384782,"SYNJ2_HUMAN",4,-1.06498739736749,0.314322425505292,0.59858158563234,0.106439445158799,"Non-significant",0.22287664763828,"SYNJ2","Synaptojanin-2","SYNJ2_HUMAN"
-0.026900040548,19.836770247159,-0.933671418624313,0.380121304672599,0.648171526810111,-6.08897674973904,"ES8L3_HUMAN",30,-1.06411185834541,0.314698172144346,0.598598855804251,0.026900040548,"Non-significant",0.222864117630099,"EPS8L3","Epidermal growth factor receptor kinase substrate 8-like protein 3","ES8L3_HUMAN"
-0.0204904757782138,22.657129263627,-0.851354458482465,0.421438804157441,0.684617433836029,-6.16258680621561,"PRS7_HUMAN",41,-1.06413707800286,0.314687344032085,0.598598855804251,0.0204904757782209,"Non-significant",0.222864117630099,"PSMC2","26S proteasome regulatory subunit 7","PRS7_HUMAN"
0.0477035944130719,20.0528444460595,1.02061673587125,0.339846284695594,0.618679518507078,-6.00551432381515,"QKI_HUMAN",15,1.06383423944116,0.314817387355086,0.598598855804251,-0.0477035944130684,"Non-significant",0.222864117630099,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN"
-0.10299830261706,18.8078118000445,-1.10430077056626,0.304295043777177,0.5886344976148,-5.91999989499431,"RCOR3_HUMAN",5,-1.06383724410064,0.314816096907055,0.598598855804251,0.102998302617063,"Non-significant",0.222864117630099,"RCOR3","REST corepressor 3","RCOR3_HUMAN"
0.0770105428727881,20.5262837931694,1.08938153621868,0.310405954734901,0.59376832218057,-5.93560167019425,"UBQL1_HUMAN",7,1.06415419218979,0.314679996183779,0.598598855804251,-0.0770105428727916,"Non-significant",0.222864117630099,"UBQLN1","Ubiquilin-1","UBQL1_HUMAN"
0.0494030125795462,20.1269424144822,0.984487810286025,0.35616460311548,0.631152603794995,-6.0408845000557,"CSTFT_HUMAN",19,1.06334636508254,0.315026974760507,0.598671294985808,-0.0494030125795497,"Non-significant",0.222811564851027,"CSTF2T","Cleavage stimulation factor subunit 2 tau variant","CSTFT_HUMAN"
-0.076478786054885,22.5582922241252,-0.972508375429656,0.361706038784308,0.636770439433192,-6.05239846412007,"MGN2_HUMAN",17,-1.06341529421106,0.314997356777217,0.598671294985808,0.0764787860548815,"Non-significant",0.222811564851027,"MAGOH;MAGOHB","Protein mago nashi homolog","MGN2_HUMAN"
-0.299262120101833,22.5597233025915,-0.991862475275997,0.352785675404426,0.628114160827656,-6.03374299962589,"HBB_HUMAN",3,-1.06301358081941,0.315169998143019,0.598780116199879,0.299262120101833,"Non-significant",0.222732629785313,"HBB;HBD;cRAP-HBB","Hemoglobin subunit delta","HBB_HUMAN"
0.941931956220706,17.303246076651,0.961262885212078,0.366967441961873,0.638785011163748,-6.06310851619446,"M3K11_HUMAN",2,1.0623450924934,0.315457450759838,0.599163199457342,-0.941931956220703,"Non-significant",0.222454868812282,"MAP3K11","Mitogen-activated protein kinase kinase kinase 11","M3K11_HUMAN"
-0.197248694062939,17.4351995076565,-0.988294799656911,0.354417231432427,0.629333954695118,-6.03720293465796,"S2542_HUMAN",5,-1.06159063482974,0.315782112741827,0.599453700696965,0.197248694062935,"Non-significant",0.222244354363823,"SLC25A42","Mitochondrial coenzyme A transporter SLC25A42","S2542_HUMAN"
-0.263394663592969,16.3534352262987,-1.00180862317582,0.348267614672615,0.625054814808021,-6.02404739046597,"TGM1_HUMAN",3,-1.06159966657393,0.31577822463747,0.599453700696965,0.263394663592969,"Non-significant",0.222244354363823,"TGM1","Protein-glutamine gamma-glutamyltransferase K","TGM1_HUMAN"
-0.0233341975448198,22.7370673429908,-0.842657813255307,0.425985538390408,0.68816081190232,-6.17004245401773,"SRRM2_HUMAN",54,-1.06138141330487,0.315872191488248,0.599461712685771,0.0233341975448198,"Non-significant",0.222238549846693,"SRRM2","Serine/arginine repetitive matrix protein 2","SRRM2_HUMAN"
0.0712833947578702,18.8640978710448,1.03968898952506,0.331469373113157,0.612213753599648,-5.98645899317211,"NT5C_HUMAN",9,1.05974545928146,0.31657722048194,0.600473282641919,-0.0712833947578666,"Non-significant",0.22150631125744,"NT5C","5'(3')-deoxyribonucleotidase, cytosolic type","NT5C_HUMAN"
-0.376248173377817,16.3755941150625,-1.06605815983457,0.320155609985123,0.602027058690043,-5.95968648187776,"RPA12_HUMAN",1,-1.05987682098692,0.316520564362232,0.600473282641919,0.376248173377817,"Non-significant",0.22150631125744,"POLR1H","DNA-directed RNA polymerase I subunit RPA12","RPA12_HUMAN"
-0.0397523340326984,21.9760054654096,-1.04756010220605,0.328059768301215,0.608693410119342,-5.97851894062859,"DDRGK_HUMAN",15,-1.05892968609024,0.31692923679206,0.600651447144995,0.0397523340327055,"Non-significant",0.221377472246461,"DDRGK1","DDRGK domain-containing protein 1","DDRGK_HUMAN"
-0.0318708508823669,19.0943179725368,-1.08515943496501,0.312153076580507,0.59547890182653,-5.93998939706838,"EHD4_HUMAN",16,-1.05921589412452,0.316805700226349,0.600651447144995,0.0318708508823633,"Non-significant",0.221377472246461,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.0819053911345975,17.5060120286763,-0.961788773329093,0.366720110348988,0.638785011163748,-6.06260980602964,"HECD4_HUMAN",19,-1.05894177104268,0.316924019790863,0.600651447144995,0.0819053911345975,"Non-significant",0.221377472246461,"HECTD4","Probable E3 ubiquitin-protein ligase HECTD4","HECD4_HUMAN"
-0.335345884449293,15.2959026400362,-1.10032432316328,0.305914256878736,0.589699983856249,-5.92417301759545,"AKA7G_HUMAN",1,-1.0581772012542,0.31725420991486,0.600941099735635,0.335345884449287,"Non-significant",0.221168092578541,"AKAP7","A-kinase anchor protein 7 isoform gamma","AKA7G_HUMAN"
1.19416300580751,16.9462081408452,0.960840675148623,0.367166103857568,0.638968413370759,-6.0635087540784,"GRRE1_HUMAN",1,1.05835399118476,0.317177837245685,0.600941099735635,-1.19416300580751,"Non-significant",0.221168092578541,"GARRE1","Granule associated Rac and RHOG effector protein 1","GRRE1_HUMAN"
0.170480026376104,16.6591769115947,1.07562869579086,0.316125834404633,0.600044164119175,-5.94984897581107,"RC3H1_HUMAN",3,1.05702608889659,0.317751832020107,0.601720447834116,-0.170480026376097,"Non-significant",0.220605229939898,"RC3H1","Roquin-1","RC3H1_HUMAN"
-0.0249687236015816,22.7932835055513,-0.979847929322528,0.35830316902601,0.633174570017616,-6.04535687280812,"IPYR_HUMAN",24,-1.05673884538246,0.317876099811576,0.60179255121595,0.0249687236015852,"Non-significant",0.22055319211244,"PPA1","Inorganic pyrophosphatase","IPYR_HUMAN"
0.0422514050260432,18.9140016710116,1.19233711166302,0.27019460343576,0.554906911613749,-5.82494698839512,"RTF2_HUMAN",10,1.05601815111516,0.318188052008138,0.602219837115973,-0.0422514050260467,"Non-significant",0.220244942931345,"RTF2","Replication termination factor 2","RTF2_HUMAN"
-0.259743678581312,14.6876091888812,-1.24244185793086,0.252244325444654,0.538090400322204,-5.76867392347533,"ANKY2_HUMAN",1,-1.05421589706027,0.318969184873641,0.603044367394465,0.259743678581312,"Non-significant",0.219650734616465,"ANKMY2","Ankyrin repeat and MYND domain-containing protein 2","ANKY2_HUMAN"
-0.0354909316150298,18.7364753565748,-1.04935189911938,0.327287468447982,0.608405312320545,-5.97670530191954,"NOSIP_HUMAN",16,-1.05457718710384,0.318812476835398,0.603044367394465,0.0354909316150298,"Non-significant",0.219650734616465,"NOSIP","Nitric oxide synthase-interacting protein","NOSIP_HUMAN"
-0.213208296204222,22.49264112769,-0.958363448111242,0.368333349155382,0.639749087540157,-6.06585432851867,"SMD1_HUMAN",8,-1.05422062233367,0.318967134925092,0.603044367394465,0.213208296204218,"Non-significant",0.219650734616465,"SNRPD1","Small nuclear ribonucleoprotein Sm D1","SMD1_HUMAN"
-0.0908952519859554,17.4666178285153,-1.14620848411351,0.287648191132047,0.573460864670696,-5.87537843079493,"ZN598_HUMAN",5,-1.05475774596261,0.318734182315567,0.603044367394465,0.0908952519859518,"Non-significant",0.219650734616465,"ZNF598","E3 ubiquitin-protein ligase ZNF598","ZN598_HUMAN"
0.0827520409884741,18.0129544465214,1.00753824504356,0.345685253717017,0.623163812274861,-6.01842897391022,"BICD2_HUMAN",9,1.05295363896989,0.31951714757679,0.603498487169953,-0.0827520409884741,"Non-significant",0.219323814240311,"BICD2","Protein bicaudal D homolog 2","BICD2_HUMAN"
-0.0315890062511883,20.8880840383953,-1.01937604640255,0.34039688593563,0.61908076519994,-6.00674481810979,"CDK6_HUMAN",19,-1.05290086366695,0.319540073725467,0.603498487169953,0.0315890062511883,"Non-significant",0.219323814240311,"CDK6","Cyclin-dependent kinase 6","CDK6_HUMAN"
0.20296649598367,17.128723025172,1.11868602387402,0.298495011408402,0.583054895463725,-5.90481435781712,"HDAC3_HUMAN",2,1.05324188862433,0.319391951125678,0.603498487169953,-0.202966495983663,"Non-significant",0.219323814240311,"HDAC3","Histone deacetylase 3","HDAC3_HUMAN"
0.0539034457110397,17.9595036627514,1.04799522529408,0.327872089833461,0.608668686843186,-5.9780787225665,"UHRF2_HUMAN",11,1.05286620964749,0.319555128482858,0.603498487169953,-0.0539034457110361,"Non-significant",0.219323814240311,"UHRF2","E3 ubiquitin-protein ligase UHRF2","UHRF2_HUMAN"
-0.0580074912624511,18.3830076861891,-1.05292245212613,0.325752762870916,0.606717065108914,-5.97308445102083,"LPIN2_HUMAN",10,-1.05239266043031,0.319760907086072,0.60372381105326,0.0580074912624475,"Non-significant",0.219161695100461,"LPIN2","Phosphatidate phosphatase LPIN2","LPIN2_HUMAN"
-0.0804105655801806,20.0215663981177,-1.50537792834263,0.173927822510978,0.457559930961435,-5.45081082371505,"FOLR1_HUMAN",4,-1.05110484346909,0.320321035307648,0.604617861183563,0.0804105655801841,"Non-significant",0.218519027355217,"FOLR1","Folate receptor alpha","FOLR1_HUMAN"
-0.0561490366169117,18.6371050977412,-1.03625086661457,0.332967400433467,0.613453250277578,-5.98991337047195,"PHKG2_HUMAN",11,-1.05071095360134,0.320492505279272,0.604778019421588,0.0561490366169153,"Non-significant",0.218404001596443,"PHKG2","Phosphorylase b kinase gamma catalytic chain, liver/testis isoform","PHKG2_HUMAN"
0.397684693552012,15.5505658166522,1.03953718169859,0.331535405666037,0.612213753599648,-5.98661169692088,"ASM_HUMAN",1,1.04937560062134,0.321074340233499,0.605712251691513,-0.397684693552012,"Non-significant",0.217733641809365,"SMPD1","Sphingomyelin phosphodiesterase","ASM_HUMAN"
0.0729382031542443,18.2129789899785,1.02251956714451,0.339003180841886,0.618156231036315,-6.00362495990318,"MUL1_HUMAN",9,1.04868339247082,0.321376264430695,0.605790787865851,-0.0729382031542443,"Non-significant",0.217677335178546,"MUL1","Mitochondrial ubiquitin ligase activator of NFKB 1","MUL1_HUMAN"
0.517740941379195,16.3751859747923,0.995977959315941,0.35091076991918,0.626986335017977,-6.02974005946904,"SMIM8_HUMAN",1,1.04882058478553,0.321316407262933,0.605790787865851,-0.517740941379195,"Non-significant",0.217677335178546,"SMIM8","Small integral membrane protein 8","SMIM8_HUMAN"
-0.0302011152020434,20.3303719146204,-1.06273900273831,0.321562664285105,0.603535086569518,-5.96308332883397,"YTHD3_HUMAN",17,-1.04892106237881,0.321272574181114,0.605790787865851,0.0302011152020398,"Non-significant",0.217677335178546,"YTHDF3","YTH domain-containing family protein 3","YTHD3_HUMAN"
-0.047898826202605,18.6850917309246,-1.04893652171888,0.327466376649876,0.608405312320545,-5.97712594520895,"CCD25_HUMAN",12,-1.04746564218215,0.321907944151855,0.60646553320784,0.0478988262026014,"Non-significant",0.217193876022453,"CCDC25","Coiled-coil domain-containing protein 25","CCD25_HUMAN"
-0.0463173947233813,18.5129782162537,-0.962089657934118,0.366578657398256,0.638785011163748,-6.06232437654432,"NIPBL_HUMAN",21,-1.0476197348177,0.321840628908587,0.60646553320784,0.0463173947233919,"Non-significant",0.217193876022453,"NIPBL","Nipped-B-like protein","NIPBL_HUMAN"
-0.0657496336991557,18.6303635052366,-1.0047693303847,0.346931359444871,0.624137978807165,-6.02114715962522,"MTNA_HUMAN",11,-1.04707223344221,0.322079853257193,0.60662571768053,0.0657496336991592,"Non-significant",0.217079181875695,"MRI1","Methylthioribose-1-phosphate isomerase","MTNA_HUMAN"
1.03537234516754,17.1884775363529,0.946000109371708,0.374200740452003,0.643370720412275,-6.07749045726913,"SPB12_HUMAN",2,1.04687151940513,0.322167586955127,0.606627317184654,-1.03537234516754,"Non-significant",0.217078036762853,"SERPINB12","Serpin B12","SPB12_HUMAN"
0.0269097084046983,19.5562073287908,0.965482993759212,0.36498622971307,0.638785011163748,-6.05910057824026,"GGT7_HUMAN",24,1.04645299872764,0.322350584408748,0.606808244902097,-0.0269097084046983,"Non-significant",0.216948526944045,"GGT7","Glutathione hydrolase 7","GGT7_HUMAN"
0.029880285986664,21.0403893782365,0.909706956979172,0.391828930761699,0.657143592665607,-6.11096464709536,"ANXA2_HUMAN",33,1.04543334620225,0.32279675819347,0.607063655126781,-0.0298802859866676,"Non-significant",0.216765767539471,"ANXA2","Annexin A2","ANXA2_HUMAN"
0.149767423737387,17.7287836243224,1.34838071623976,0.217604123498681,0.504630247186533,-5.64490580237011,"ASAP3_HUMAN",2,1.04573743355328,0.322663648034501,0.607063655126781,-0.149767423737391,"Non-significant",0.216765767539471,"ASAP3","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3","ASAP3_HUMAN"
-0.142755888439172,15.7744925511912,-1.12848520506745,0.294595566327313,0.57939894199924,-5.89439104235108,"DHX40_HUMAN",3,-1.04540592048086,0.322808765496786,0.607063655126781,0.142755888439174,"Non-significant",0.216765767539471,"DHX40","Probable ATP-dependent RNA helicase DHX40","DHX40_HUMAN"
0.155047649538812,18.1280798123182,1.30066379009914,0.232663549199653,0.518333407948941,-5.70142776327837,"GLMP_HUMAN",2,1.04475569426748,0.323093542102938,0.607063655126781,-0.155047649538812,"Non-significant",0.216765767539471,"GLMP","Glycosylated lysosomal membrane protein","GLMP_HUMAN"
-0.0662797291966228,21.3150896168003,-2.73781238263659,0.0276680209535479,0.221395854707887,-3.69685047715468,"PLCA_HUMAN",4,-1.04522516500089,0.322887910904595,0.607063655126781,0.0662797291966193,"Non-significant",0.216765767539471,"AGPAT1","1-acyl-sn-glycerol-3-phosphate acyltransferase alpha","PLCA_HUMAN"
0.0357624880235576,21.2271606505962,0.91538295043251,0.389032171430007,0.655617335487402,-6.10579759120602,"PTPRA_HUMAN",34,1.04475261098258,0.323094892931985,0.607063655126781,-0.0357624880235576,"Non-significant",0.216765767539471,"PTPRA","Receptor-type tyrosine-protein phosphatase alpha","PTPRA_HUMAN"
-0.112471843102789,17.2522624176872,-1.05158818630252,0.326325595275132,0.607250881186293,-5.97443856679379,"TM165_HUMAN",5,-1.04486603532562,0.323045203023286,0.607063655126781,0.112471843102789,"Non-significant",0.216765767539471,"TMEM165","Putative divalent cation/proton antiporter TMEM165","TM165_HUMAN"
-0.0346684203438059,19.8035858918785,-0.941807850919094,0.376206168180919,0.645041110632291,-6.08140945706311,"CERT_HUMAN",26,-1.04392122699313,0.323459290925921,0.607421401087891,0.0346684203438059,"Non-significant",0.216509910786797,"CERT1","Ceramide transfer protein","CERT_HUMAN"
-0.16633781765545,18.4160955036678,-0.961346316177966,0.366928194935361,0.638785011163748,-6.06302941099431,"ZN318_HUMAN",7,-1.0440377059133,0.323408218991009,0.607421401087891,0.16633781765545,"Non-significant",0.216509910786797,"ZNF318","Zinc finger protein 318","ZN318_HUMAN"
0.0747517819499812,17.8671663925589,0.985365134195209,0.355761336070441,0.630598032100488,-6.04003703914939,"SCMC2_HUMAN",11,1.04337592979901,0.323698466553047,0.60755373468112,-0.0747517819499848,"Non-significant",0.216415305147809,"SLC25A25","Mitochondrial adenyl nucleotide antiporter SLC25A25","SCMC2_HUMAN"
-0.19368960245442,15.5386709697514,-1.02682735788988,0.337100511336241,0.617322988974377,-5.999337977098,"TNIP2_HUMAN",3,-1.04336378615964,0.32370379447347,0.60755373468112,0.19368960245442,"Non-significant",0.216415305147809,"TNIP2","TNFAIP3-interacting protein 2","TNIP2_HUMAN"
0.0490290561551383,18.282354993682,1.06090679312127,0.322341469944868,0.604184736417468,-5.96495512330285,"UAP1L_HUMAN",11,1.04309267571943,0.323822759340729,0.607613680654924,-0.0490290561551419,"Non-significant",0.216372456392439,"UAP1L1","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1","UAP1L_HUMAN"
-0.129452017019858,17.6727363428702,-1.06781217296488,0.319414025499399,0.601836709756688,-5.95788830773891,"KAPCB_HUMAN",4,-1.04249640531345,0.324084523688085,0.607778174695195,0.129452017019855,"Non-significant",0.216254899484159,"PRKACB","cAMP-dependent protein kinase catalytic subunit beta","KAPCB_HUMAN"
-0.0503031245557679,21.2866201500527,-0.950378458198334,0.37211487523546,0.641666104938004,-6.07338304714553,"KTHY_HUMAN",22,-1.04267040117933,0.324008122350957,0.607778174695195,0.0503031245557715,"Non-significant",0.216254899484159,"DTYMK","Thymidylate kinase","KTHY_HUMAN"
0.107666098134676,18.7438278632197,1.37539651229032,0.209459951315668,0.497093603020391,-5.61236874623244,"SNX11_HUMAN",3,1.04227926005374,0.32417989113856,0.607793770120684,-0.107666098134676,"Non-significant",0.216243755746823,"SNX11","Sorting nexin-11","SNX11_HUMAN"
-0.162502438846484,18.2277499207502,-1.07083251749197,0.318140242854301,0.601372390456241,-5.95478689856418,"UBP22_HUMAN",3,-1.04196045513341,0.324319945005774,0.607893115712836,0.162502438846484,"Non-significant",0.21617277489958,"USP22","Ubiquitin carboxyl-terminal hydrolase 22","UBP22_HUMAN"
