"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","M_vs_HBVM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.132747072128677,19.8614953774867,1.35866055471005,0.203687831052561,0.424383139876932,-5.10135809667484,"O15372",15,1.42119569531099,0.18374275548504,0.402912547007157,-0.13274707212868,"Non-significant",0.39478920813625,"EIF3H","Eukaryotic translation initiation factor 3 subunit H","O15372"
0.205221170915454,20.3731682470957,1.36958212306885,0.200361444361451,0.421810254057833,-5.08856580651999,"P08243",20,1.42041098919095,0.18396530333401,0.402912547007157,-0.205221170915454,"Non-significant",0.39478920813625,"ASNS","Asparagine synthetase [glutamine-hydrolyzing]","P08243"
0.149959947737667,19.228090089631,1.35257882748901,0.205560145186072,0.426167416195419,-5.10845184137949,"Q06278",29,1.42085389507453,0.183839664237157,0.402912547007157,-0.149959947737667,"Non-significant",0.39478920813625,"AOX1","Aldehyde oxidase","Q06278"
0.232174474005991,19.3261745341035,1.37731649754133,0.19803351492843,0.419943855549181,-5.07946548564621,"Q8WUA2",12,1.4204029957007,0.183967571515259,0.402912547007157,-0.232174474005991,"Non-significant",0.39478920813625,"PPIL4","Peptidyl-prolyl cis-trans isomerase-like 4","Q8WUA2"
0.225217997830747,17.0197125454002,1.43522654179374,0.181319607433212,0.408644845882942,-5.01026815512283,"Q9H2D1",3,1.42032637501616,0.183989314108626,0.402912547007157,-0.225217997830743,"Non-significant",0.39478920813625,"SLC25A32","Mitochondrial folate transporter/carrier","Q9H2D1"
-0.136118005465672,16.7819880816243,-1.68180707838189,0.123077317079723,0.372043207861037,-4.69661763273407,"Q9NY64",2,-1.42057448680394,0.183918915503682,0.402912547007157,0.136118005465679,"Non-significant",0.39478920813625,"SLC2A8","Solute carrier family 2, facilitated glucose transporter member 8","Q9NY64"
-0.144467030320602,17.2896269738651,-1.46034589249789,0.174453000707035,0.402690168011658,-4.9796869132951,"Q14457",4,-1.4192224902971,0.184302804320651,0.403467197567031,0.144467030320598,"Non-significant",0.394191768239859,"BECN1","Beclin-1","Q14457"
-0.144124389044045,22.1327229294477,-2.05392745947111,0.0666613840794002,0.366732945490616,-4.17729191962347,"P84090",1,-1.41849284622718,0.184510262859505,0.403525871873872,0.144124389044034,"Non-significant",0.394128615460237,"ERH","Enhancer of rudimentary homolog","P84090"
0.067296682353831,19.8036606537337,1.28496282972294,0.227360234432977,0.446393475222788,-5.18585294727199,"Q8TBC4",16,1.41874203138227,0.184439390214747,0.403525871873872,-0.067296682353831,"Non-significant",0.394128615460237,"UBA3","NEDD8-activating enzyme E1 catalytic subunit","Q8TBC4"
-0.114378534338801,19.9127826769784,-1.36247327918721,0.202521358952033,0.423646987853038,-5.09690006532885,"Q9Y5K5",11,-1.41856296189304,0.18449031839856,0.403525871873872,0.114378534338798,"Non-significant",0.394128615460237,"UCHL5","Ubiquitin carboxyl-terminal hydrolase isozyme L5","Q9Y5K5"
-0.0701421467374423,19.7175219690111,-1.30949087344677,0.219241029826777,0.439071769536531,-5.1580906324019,"O75569",13,-1.41666653654151,0.185030401652168,0.404135828380437,0.0701421467374459,"Non-significant",0.393472645775701,"PRKRA","Interferon-inducible double-stranded RNA-dependent protein kinase activator A","O75569"
0.125699147534451,20.3163586407213,1.41625734407593,0.186657048477315,0.412555675862929,-5.03313775777258,"Q7Z7H5",6,1.4170949975667,0.184908263279384,0.404135828380437,-0.125699147534455,"Non-significant",0.393472645775701,"TMED4","Transmembrane emp24 domain-containing protein 4","Q7Z7H5"
0.495450189665183,15.0865469162042,1.41274855982645,0.187658860354206,0.41268559708619,-5.0373465558575,"Q8WVZ9",1,1.4167762137419,0.184999130242385,0.404135828380437,-0.495450189665183,"Non-significant",0.393472645775701,"KBTBD6","Kelch repeat and BTB domain-containing protein 6","Q8WVZ9"
0.368312501517291,16.6975755285685,1.44144393472381,0.179598814259742,0.407653256440643,-5.00273012925563,"Q96QU8",1,1.41689635483037,0.18496488047961,0.404135828380437,-0.368312501517295,"Non-significant",0.393472645775701,"XPO6","Exportin-6","Q96QU8"
0.365675427791953,18.5190721242306,1.44137187780768,0.179618677155549,0.407653256440643,-5.00281761022797,"H0YLU7",1,1.41597429932064,0.185227877135428,0.404168234098117,-0.365675427791953,"Non-significant",0.393437823176059,"ETFA","Electron transfer flavoprotein subunit alpha, mitochondrial (Fragment)","H0YLU7"
0.134925786001649,20.7710826262584,1.43243522328331,0.182096737995481,0.408650449198834,-5.01364562891449,"P67812",5,1.415622208281,0.185328387053999,0.404168234098117,-0.134925786001649,"Non-significant",0.393437823176059,"SEC11A","Signal peptidase complex catalytic subunit SEC11A","P67812"
-0.164418666447734,17.8876904431558,-1.38895753669074,0.194572751404579,0.418162927248903,-5.06570479996954,"Q6H9L7",7,-1.41555768434365,0.18534681142867,0.404168234098117,0.164418666447727,"Non-significant",0.393437823176059,"ISM2","Isthmin-2","Q6H9L7"
0.184534842198538,17.1984997990548,1.39570724255025,0.192589642954278,0.415671793078339,-5.0576912623401,"Q75QN2",6,1.41632781443407,0.185127007107962,0.404168234098117,-0.184534842198545,"Non-significant",0.393437823176059,"INTS8","Integrator complex subunit 8","Q75QN2"
-0.158895001585467,20.14710145182,-1.3665370931237,0.20128424806383,0.422425852262989,-5.0921392715831,"Q9Y6I3",12,-1.41602297632098,0.185213985151285,0.404168234098117,0.158895001585471,"Non-significant",0.393437823176059,"EPN1","Epsin-1","Q9Y6I3"
-0.127348504812034,16.2741726323601,-1.38292206369705,0.196360607157448,0.418909049266419,-5.07284876150187,"P28340",8,-1.41509921993457,0.185477767481211,0.404322225078593,0.127348504812044,"Non-significant",0.393272385394739,"POLD1","DNA polymerase delta catalytic subunit","P28340"
0.195244419216728,18.7385381952665,1.35950984985333,0.203427509307598,0.424232706309929,-5.10036578056278,"Q96A65",28,1.41456916599053,0.185629269982059,0.404520890455212,-0.195244419216728,"Non-significant",0.393059045435756,"EXOC4","Exocyst complex component 4","Q96A65"
-0.111366804799726,21.5113412634036,-1.32214539871353,0.215146818842647,0.435256704773031,-5.14362590180118,"P30837",29,-1.41316530261195,0.186031034680217,0.404817840445029,0.111366804799726,"Non-significant",0.392740356256943,"ALDH1B1","Aldehyde dehydrogenase X, mitochondrial","P30837"
0.208402945094601,18.4750752853649,1.48083308161421,0.169019363385715,0.399279955718583,-4.9544995229936,"Q13627",2,1.41303768218906,0.186067594175599,0.404817840445029,-0.208402945094605,"Non-significant",0.392740356256943,"DYRK1A","Dual specificity tyrosine-phosphorylation-regulated kinase 1A","Q13627"
0.101779650797482,20.1261082133037,1.32377476407085,0.214624298693468,0.434500732793029,-5.14175653116357,"Q6UW02",20,1.41311788106399,0.186044618848785,0.404817840445029,-0.101779650797486,"Non-significant",0.392740356256943,"CYP20A1","Cytochrome P450 20A1","Q6UW02"
0.337223201894997,17.1357050642323,1.41360033460634,0.187415246093201,0.41268559708619,-5.0363254689359,"Q8TF68",2,1.41322989644394,0.186012532763961,0.404817840445029,-0.337223201895004,"Non-significant",0.392740356256943,"ZNF384","Zinc finger protein 384","Q8TF68"
0.243144629654022,18.9302499971511,1.5302328289707,0.156516318586359,0.389026650907711,-4.89288617605097,"Q9BUM1",1,1.41331823422817,0.185987232274828,0.404817840445029,-0.243144629654022,"Non-significant",0.392740356256943,"G6PC3","Glucose-6-phosphatase 3","Q9BUM1"
0.116338062220951,19.6875958069547,1.32903476537015,0.212944664318025,0.432886756828287,-5.13571100460055,"P57740",25,1.41212816035616,0.186328321400765,0.40525351564639,-0.116338062220958,"Non-significant",0.392273208881163,"NUP107","Nuclear pore complex protein Nup107","P57740"
-0.163902626186129,22.7426083982473,-1.43289965696772,0.181967237994989,0.408650449198834,-5.01308395847823,"O60888",4,-1.41122182294048,0.186588442974077,0.405556002714658,0.163902626186122,"Non-significant",0.391949166136929,"CUTA","Protein CutA","O60888"
0.13710818979904,18.1313575441433,1.37092349303146,0.199956069357826,0.421221509200501,-5.0869899777273,"Q9UK59",9,1.41126697156012,0.186575477922778,0.405556002714658,-0.13710818979904,"Non-significant",0.391949166136929,"DBR1","Lariat debranching enzyme","Q9UK59"
0.105859871967848,18.7675281758946,1.33816069950865,0.210056509372869,0.430638131619194,-5.1251835187796,"Q14146",14,1.41045193599261,0.186809643909675,0.405773557160043,-0.105859871967848,"Non-significant",0.39171625782918,"URB2","Unhealthy ribosome biogenesis protein 2 homolog","Q14146"
0.141067352976741,19.1544930389327,1.32836721524458,0.213157220241192,0.432955111441795,-5.13647915221286,"Q14980",63,1.41059275504461,0.186769167771136,0.405773557160043,-0.141067352976737,"Non-significant",0.39171625782918,"NUMA1","Nuclear mitotic apparatus protein 1","Q14980"
-0.0953808232998732,21.0327238400058,-1.27142191913405,0.231947390251304,0.450910231890257,-5.20102208338326,"Q86UP2",87,-1.40897764027623,0.187233851397293,0.406036905570635,0.0953808232998696,"Non-significant",0.391434490666028,"KTN1","Kinectin","Q86UP2"
0.14920177715242,19.641431261671,1.38480765079394,0.195800565672138,0.41833871783586,-5.07061906155055,"Q96A35",7,1.40914452749787,0.1871857911739,0.406036905570635,-0.149201777152417,"Non-significant",0.391434490666028,"MRPL24","39S ribosomal protein L24, mitochondrial","Q96A35"
-0.143834627238196,20.1654003616662,-1.50812418199827,0.162008873120264,0.39334110825322,-4.92061244411365,"Q96PE7",3,-1.4092359517345,0.187159467218638,0.406036905570635,0.143834627238192,"Non-significant",0.391434490666028,"MCEE","Methylmalonyl-CoA epimerase, mitochondrial","Q96PE7"
0.495577978382467,15.3178837491002,1.38918320265748,0.194506171265633,0.418162927248903,-5.06543729125616,"Q9UGU5",2,1.40928008742089,0.187146760265522,0.406036905570635,-0.495577978382469,"Non-significant",0.391434490666028,"HMGXB4","HMG domain-containing protein 4","Q9UGU5"
0.100217753354887,18.5525237166448,1.33365998995467,0.21147677765821,0.431518236019386,-5.13038156043962,"Q9UJA5",14,1.4098038519115,0.186996020682826,0.406036905570635,-0.100217753354887,"Non-significant",0.391434490666028,"TRMT6","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6","Q9UJA5"
0.165524983023921,19.8800673944971,1.35076907477792,0.206120068943171,0.426694649980904,-5.11055861780332,"O15143",20,1.40790706967979,0.187542402566651,0.406139243998143,-0.165524983023914,"Non-significant",0.391325043929351,"ARPC1B","Actin-related protein 2/3 complex subunit 1B","O15143"
-0.336686428236654,16.389152752461,-1.39272947623934,0.1934624117676,0.416599342562059,-5.0612297292055,"P22455",3,-1.40758644764314,0.187634893177966,0.406139243998143,0.336686428236654,"Non-significant",0.391325043929351,"FGFR4","Fibroblast growth factor receptor 4","P22455"
-0.0678843234489044,19.1627073071214,-1.31996897548082,0.215846422070534,0.435921300269635,-5.14612045353136,"P35269",11,-1.40755247801549,0.187644694734853,0.406139243998143,0.0678843234489115,"Non-significant",0.391325043929351,"GTF2F1","General transcription factor IIF subunit 1","P35269"
-0.149372431477353,21.0702699563636,-1.41417001048209,0.187252464498024,0.41268559708619,-5.03564233346477,"P60520",5,-1.40824864492578,0.187443909898845,0.406139243998143,0.149372431477349,"Non-significant",0.391325043929351,"GABARAPL2","Gamma-aminobutyric acid receptor-associated protein-like 2","P60520"
-0.181881626239022,18.3303088308773,-1.51172812132828,0.161102240099554,0.392715614413823,-4.91610934832532,"P98179",2,-1.40757682050122,0.187637670938401,0.406139243998143,0.181881626239019,"Non-significant",0.391325043929351,"RBM3","RNA-binding protein 3","P98179"
-0.0794596279574726,19.1877657873437,-1.34548786463223,0.20776133615128,0.428172430677344,-5.11669574467783,"Q9Y296",10,-1.40803223714229,0.18750630565906,0.406139243998143,0.0794596279574691,"Non-significant",0.391325043929351,"TRAPPC4","Trafficking protein particle complex subunit 4","Q9Y296"
0.26699226204294,19.2727783314385,1.37134927126642,0.199827539426841,0.421221509200501,-5.08648956328907,"Q9UPN6",8,1.40708658228792,0.187779167384822,0.406299063818435,-0.266992262042944,"Non-significant",0.391154178360165,"SCAF4","SR-related and CTD-associated factor 4","Q9UPN6"
-0.0902398548696048,19.1704248895585,-1.28264027012022,0.228141698660676,0.447403430706817,-5.18846279074293,"Q5JRA6",37,-1.40654401358484,0.18793587290384,0.406337199971105,0.0902398548696084,"Non-significant",0.391113416406963,"MIA3","Transport and Golgi organization protein 1 homolog","Q5JRA6"
-0.170709042714549,16.6806593715676,-1.53271116684762,0.155910860751235,0.388645412355372,-4.88976307369582,"Q96AH0",2,-1.40639577138521,0.187978707642206,0.406337199971105,0.170709042714545,"Non-significant",0.391113416406963,"NABP1","SOSS complex subunit B2","Q96AH0"
-0.0973343268663847,19.4047992748526,-1.33808132492212,0.210081488175368,0.430638131619194,-5.12527529439833,"Q9UH65",12,-1.40667633616389,0.187897645117879,0.406337199971105,0.0973343268663847,"Non-significant",0.391113416406963,"SWAP70","Switch-associated protein 70","Q9UH65"
0.396804836408817,15.7976306254833,1.42072922537748,0.185386859179632,0.412030390273389,-5.02776397066919,"Q7Z3B0",1,1.40615859783159,0.188047256331151,0.406354293671411,-0.396804836408824,"Non-significant",0.391095146990395,"SMIM15","Small integral membrane protein 15","Q7Z3B0"
0.277313890179474,15.9797828503258,1.48074268588021,0.169043013635819,0.399279955718583,-4.95461113502987,"Q9BT40",1,1.40574390080557,0.188167164152298,0.406482323334801,-0.27731389017948,"Non-significant",0.390958335789652,"INPP5K","Inositol polyphosphate 5-phosphatase K","Q9BT40"
0.061303502064856,25.7590495131857,1.17920072394189,0.265227223239619,0.476282068835976,-5.3012509893131,"P08238",53,1.40472292744274,0.188462649183585,0.406622803003801,-0.0613035020648667,"Non-significant",0.390808270210929,"HSP90AB1","Heat shock protein HSP 90-beta","P08238"
-0.136882607507673,17.6354387865728,-1.4531506274064,0.176396693731261,0.404794987828563,-4.98848088220914,"Q14320",4,-1.40470879710438,0.188466741461723,0.406622803003801,0.136882607507673,"Non-significant",0.390808270210929,"FAM50A","Protein FAM50A","Q14320"
0.406276673671142,15.5320650033622,1.39265131550962,0.193485365308674,0.416599342562059,-5.06132254064462,"Q5T3I0",2,1.40447107584616,0.188535599005045,0.406622803003801,-0.406276673671144,"Non-significant",0.390808270210929,"GPATCH4","G patch domain-containing protein 4","Q5T3I0"
0.0927046332042814,19.3192656572872,1.40065470193107,0.191146939952152,0.415362685752157,-5.05180130767938,"Q96SU4",7,1.40454238026065,0.188514942978598,0.406622803003801,-0.0927046332042814,"Non-significant",0.390808270210929,"OSBPL9","Oxysterol-binding protein-related protein 9","Q96SU4"
0.203676832006916,18.2562453658202,1.40511118404914,0.189855262934159,0.414160871529405,-5.04648424394761,"Q99643",4,1.40525800973928,0.18830773952455,0.406622803003801,-0.203676832006916,"Non-significant",0.390808270210929,"SDHC","Succinate dehydrogenase cytochrome b560 subunit, mitochondrial","Q99643"
0.250483590641256,17.7273037959993,1.36282534585253,0.202413930377778,0.423646987853038,-5.096487990294,"Q92619",11,1.40344201277409,0.18883391886938,0.407135164203256,-0.250483590641252,"Non-significant",0.390261386051178,"ARHGAP45","Rho GTPase-activating protein 45","Q92619"
0.245260474149418,18.6056886883311,1.38130482950646,0.196842021285562,0.419499354779029,-5.07475954004493,"Q14331",5,1.40278297115701,0.189025180613565,0.407145434648035,-0.245260474149429,"Non-significant",0.390250430620088,"FRG1","Protein FRG1","Q14331"
-0.270777715642343,17.220875109886,-1.40020452660319,0.191277833295235,0.415362685752157,-5.05233780387169,"Q8WUA8",3,-1.40283908414999,0.189008889591211,0.407145434648035,0.270777715642343,"Non-significant",0.390250430620088,"TSKU","Tsukushin","Q8WUA8"
0.18134538588205,17.997483429574,1.44552306903111,0.178477441767665,0.406518469505481,-4.9977733242042,"Q9H4B0",3,1.40258826458547,0.189081718045767,0.407145434648035,-0.181345385882057,"Non-significant",0.390250430620088,"OSGEPL1","Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial","Q9H4B0"
0.240991964979383,19.0675142111454,1.36737608862322,0.201029632530333,0.422122345718962,-5.09115520477705,"Q9H6W3",8,1.40276649852427,0.189029963260732,0.407145434648035,-0.240991964979379,"Non-significant",0.390250430620088,"RIOX1","Ribosomal oxygenase 1","Q9H6W3"
0.177280193136138,17.1364947375708,1.51242620400448,0.160927136608779,0.39259580511138,-4.91523634840587,"Q9NX08",2,1.40156863325576,0.189378023900928,0.407652469694867,-0.177280193136145,"Non-significant",0.389709922230902,"COMMD8","COMM domain-containing protein 8","Q9NX08"
0.113204797051676,18.0281893870972,1.60172884504909,0.139854989852459,0.380141108870225,-4.80160932807976,"Q96LA8",3,1.40108165357442,0.189519678777763,0.407695463078585,-0.113204797051679,"Non-significant",0.389664121441879,"PRMT6","Protein arginine N-methyltransferase 6","Q96LA8"
0.162030574919708,21.0975401872524,1.34372411506698,0.208311892852016,0.428724821937447,-5.11874173089441,"Q9P0Z9",20,1.40125889155261,0.189468112646522,0.407695463078585,-0.162030574919708,"Non-significant",0.389664121441879,"PIPOX","Peroxisomal sarcosine oxidase","Q9P0Z9"
-0.114664314655585,19.8198600155343,-1.34460733082911,0.208036043734606,0.4285427387229,-5.11771740864368,"P00738",11,-1.39935531122176,0.190022565007389,0.407991415608622,0.114664314655595,"Non-significant",0.389348974638127,"HP","Haptoglobin","P00738"
-0.166278511082602,18.6795451233348,-1.38283428623057,0.196386711001093,0.418909049266419,-5.07295250928908,"P27986",6,-1.39984278198273,0.189880450181294,0.407991415608622,0.166278511082588,"Non-significant",0.389348974638127,"PIK3R1","Phosphatidylinositol 3-kinase regulatory subunit alpha","P27986"
0.100132005844159,19.0560677584212,1.53456058871277,0.155460381777383,0.388645412355372,-4.88743054791991,"P49427",4,1.39957422459087,0.189958732995543,0.407991415608622,-0.100132005844163,"Non-significant",0.389348974638127,"CDC34","Ubiquitin-conjugating enzyme E2 R1","P49427"
0.109062530333386,20.4207797935403,1.31810475929931,0.216447167673206,0.436313956926759,-5.14825492362929,"P62495",20,1.3993781902895,0.190015892952175,0.407991415608622,-0.109062530333389,"Non-significant",0.389348974638127,"ETF1","Eukaryotic peptide chain release factor subunit 1","P62495"
0.10331903560186,18.6485297051431,1.35772178974794,0.203975901691397,0.424749073099456,-5.10245446645654,"Q86VN1",9,1.40021999990349,0.189770539419876,0.407991415608622,-0.10331903560186,"Non-significant",0.389348974638127,"VPS36","Vacuolar protein-sorting-associated protein 36","Q86VN1"
0.241477102974233,17.7776581183896,1.37891925510281,0.197553970526103,0.419857011257664,-5.07757542693457,"Q8NI51",5,1.39993033101493,0.189854936059254,0.407991415608622,-0.241477102974237,"Non-significant",0.389348974638127,"CTCF","Transcriptional repressor CTCF","Q8NI51"
0.103516764684919,18.3871445078709,1.41319268420634,0.187531803717933,0.41268559708619,-5.03681419995531,"Q10472",6,1.39759727718537,0.190535838376695,0.408962412864264,-0.103516764684922,"Non-significant",0.388316605527548,"GALNT1","Polypeptide N-acetylgalactosaminyltransferase 1","Q10472"
-0.255457727599978,20.8366013297492,-1.4907296799926,0.166447358210812,0.397492426005221,-4.94225479224169,"P60059",1,-1.39565540714117,0.191104141276868,0.410050864776271,0.255457727599968,"Non-significant",0.387162267861958,"SEC61G","Protein transport protein Sec61 subunit gamma","P60059"
-0.108653212194604,22.4723386063776,-1.32778124564674,0.213343945378422,0.432955111441795,-5.13715320857309,"P30085",13,-1.39334528835109,0.191782073137209,0.410061158931857,0.108653212194586,"Non-significant",0.387151365217349,"CMPK1","UMP-CMP kinase","P30085"
0.141208838609966,17.0406020522567,1.61047424636589,0.13792855391604,0.378572508262504,-4.79028086629641,"P43251",2,1.39408064301555,0.191566055286053,0.410061158931857,-0.141208838609966,"Non-significant",0.387151365217349,"BTD","Biotinidase","P43251"
0.117413655737121,19.2778767491688,1.33272242066811,0.211773646931047,0.431787187174469,-5.13146289820154,"P53582",13,1.39429534848581,0.191503022026503,0.410061158931857,-0.117413655737121,"Non-significant",0.387151365217349,"METAP1","Methionine aminopeptidase 1","P53582"
-0.109183666894438,20.3360041070205,-1.31595284299301,0.217142348629,0.437220816755688,-5.1507162279915,"Q08752",19,-1.39517368083458,0.191245342866915,0.410061158931857,0.109183666894438,"Non-significant",0.387151365217349,"PPID","Peptidyl-prolyl cis-trans isomerase D","Q08752"
0.221307056231172,17.8814745319573,1.38816261278948,0.194807438013843,0.418229442576601,-5.06664689055295,"Q149N8",4,1.39453822829628,0.191431738385629,0.410061158931857,-0.221307056231172,"Non-significant",0.387151365217349,"SHPRH","E3 ubiquitin-protein ligase SHPRH","Q149N8"
0.172886609471004,18.0947086065824,1.35220859214775,0.205674589460675,0.426167416195419,-5.1088829954011,"Q3MIT2",10,1.39407485277966,0.19156775542604,0.410061158931857,-0.172886609471007,"Non-significant",0.387151365217349,"PUS10","tRNA pseudouridine synthase Pus10","Q3MIT2"
0.163673297559519,18.4133100350042,1.3607750464115,0.203040225171958,0.424232706309929,-5.09888675655831,"Q8TD43",8,1.39445880692077,0.1914550455835,0.410061158931857,-0.163673297559523,"Non-significant",0.387151365217349,"TRPM4","Transient receptor potential cation channel subfamily M member 4","Q8TD43"
0.261957086238475,17.3376354976823,1.37816216133902,0.197780370525479,0.419938613083407,-5.07846841404703,"Q9BRS2",4,1.39338601614316,0.191770103577336,0.410061158931857,-0.261957086238478,"Non-significant",0.387151365217349,"RIOK1","Serine/threonine-protein kinase RIO1","Q9BRS2"
-0.215171192547693,17.2731202818201,-1.41130841419646,0.188071365874134,0.41268559708619,-5.03907206233593,"Q9BU02",3,-1.39371328402998,0.191673945083204,0.410061158931857,0.215171192547693,"Non-significant",0.387151365217349,"THTPA","Thiamine-triphosphatase","Q9BU02"
0.0641671728789852,19.879545068293,1.22661801908031,0.247666588145223,0.461317915214767,-5.25039784052134,"Q9H3U1",25,1.39502086650856,0.191290153507153,0.410061158931857,-0.0641671728789888,"Non-significant",0.387151365217349,"UNC45A","Protein unc-45 homolog A","Q9H3U1"
-0.115302255995108,18.2443878940273,-1.35277803903294,0.205498588528115,0.426167416195419,-5.10821981868014,"Q9UL15",9,-1.39389873334853,0.191619474013728,0.410061158931857,0.115302255995111,"Non-significant",0.387151365217349,"BAG5","BAG family molecular chaperone regulator 5","Q9UL15"
0.17765962512782,16.2476629963226,1.43799376037779,0.180551987716209,0.408110908996502,-5.00691571052568,"Q9NRM0",3,1.39296389904217,0.191894190799062,0.410170007191232,-0.177659625127824,"Non-significant",0.387036099666268,"SLC2A9","Solute carrier family 2, facilitated glucose transporter member 9","Q9NRM0"
0.0901306782134306,17.439057658619,1.31444469429451,0.21763066148777,0.437546673456209,-5.15243956191737,"P06681",13,1.39250283435899,0.192029804397711,0.410328992113859,-0.0901306782134377,"Non-significant",0.386867796534819,"C2","Complement C2","P06681"
0.242346687468324,19.1246136749133,1.36393297972739,0.202076262312537,0.423557408118959,-5.09519110133341,"P13051",6,1.39137393409858,0.192362189836024,0.410908203408096,-0.242346687468327,"Non-significant",0.38625518835773,"UNG","Uracil-DNA glycosylase","P13051"
-0.16048930505033,17.5139177427438,-1.45597763316918,0.175630812424621,0.403878542916056,-4.9850290007656,"O14638",3,-1.39089730887871,0.192502669223473,0.410946284315544,0.160489305050326,"Non-significant",0.386214941992396,"ENPP3","Ectonucleotide pyrophosphatase/phosphodiesterase family member 3","O14638"
0.114406628019772,23.8511192019461,1.29052132219136,0.225498914519541,0.445145292025265,-5.17959351524614,"Q14697",61,1.39090271925487,0.192501074098023,0.410946284315544,-0.114406628019783,"Non-significant",0.386214941992396,"GANAB","Neutral alpha-glucosidase AB","Q14697"
0.208975594390592,15.1176460430537,1.40881403989031,0.18878766130961,0.413298982187256,-5.04205799480154,"O60292",3,1.38830956512097,0.193266881158924,0.411336496159837,-0.208975594390594,"Non-significant",0.385802755655786,"SIPA1L3","Signal-induced proliferation-associated 1-like protein 3","O60292"
-0.140002348507917,19.0458162740939,-1.43073631321537,0.182571123380472,0.409145684963798,-5.01569924335512,"O75368",4,-1.38885007232646,0.193107048329155,0.411336496159837,0.140002348507913,"Non-significant",0.385802755655786,"SH3BGRL","SH3 domain-binding glutamic acid-rich-like protein","O75368"
0.441656546188177,18.2328289085494,1.3740368866934,0.199017831147811,0.420929044805319,-5.08332844725269,"P56277",2,1.39005227083964,0.192751945810912,0.411336496159837,-0.44165654618817,"Non-significant",0.385802755655786,"CMC4","Cx9C motif-containing protein 4","P56277"
0.0911728447523394,18.5506739635418,1.47098002203117,0.171614102836071,0.399632916588664,-4.96664031006179,"P62487",5,1.38819997142119,0.193299302552951,0.411336496159837,-0.091172844752343,"Non-significant",0.385802755655786,"POLR2G","DNA-directed RNA polymerase II subunit RPB7","P62487"
0.503765271395192,17.059308066534,1.36234160349922,0.202561550377725,0.423646987853038,-5.09705416635667,"Q86WW8",3,1.38938370316691,0.192949357910841,0.411336496159837,-0.503765271395181,"Non-significant",0.385802755655786,"COA5","Cytochrome c oxidase assembly factor 5","Q86WW8"
0.277316795670075,18.3012807513565,1.37097928270599,0.199939224135911,0.421221509200501,-5.08692441435277,"Q8IUX1",4,1.38860973883719,0.193178103375508,0.411336496159837,-0.277316795670075,"Non-significant",0.385802755655786,"TMEM126B","Complex I assembly factor TMEM126B, mitochondrial","Q8IUX1"
0.051373525970039,23.6123684992213,1.14182494617039,0.279754770714594,0.487678646867454,-5.34028449762598,"Q92841",33,1.38828726147462,0.193273478935181,0.411336496159837,-0.0513735259700425,"Non-significant",0.385802755655786,"DDX17","Probable ATP-dependent RNA helicase DDX17","Q92841"
-0.105762605595913,19.6049610300764,-1.35986532154763,0.203318634768956,0.424232706309929,-5.09995032446402,"Q99747",8,-1.3895521319463,0.192899608896529,0.411336496159837,0.105762605595913,"Non-significant",0.385802755655786,"NAPG","Gamma-soluble NSF attachment protein","Q99747"
0.370610176301568,17.8651374366718,1.35973662586628,0.203358046277126,0.424232706309929,-5.10010074540597,"Q9H7J1",5,1.38967675603431,0.192862805469219,0.411336496159837,-0.370610176301568,"Non-significant",0.385802755655786,"PPP1R3E","Protein phosphatase 1 regulatory subunit 3E","Q9H7J1"
0.201806215484758,19.6473992169141,1.34028171868441,0.209389951888328,0.4301416516259,-5.12272975818251,"Q9UI10",18,1.38889195852874,0.193094666843206,0.411336496159837,-0.201806215484744,"Non-significant",0.385802755655786,"EIF2B4","Translation initiation factor eIF-2B subunit delta","Q9UI10"
-0.0506532799235977,22.5440419616962,-1.14353090673495,0.27907833893259,0.487011482534167,-5.33852345917617,"Q4VXU2",30,-1.38681316902913,0.19370995896319,0.412043972399994,0.0506532799236048,"Non-significant",0.38505643456967,"PABPC1","Polyadenylate-binding protein 1","Q4VXU2"
0.24139041968423,18.3572127595088,1.35164406405133,0.205849194688203,0.426397358147032,-5.10954025854653,"Q9Y2H5",8,1.3866620688666,0.193754746609817,0.412043972399994,-0.241390419684237,"Non-significant",0.38505643456967,"PLEKHA6","Pleckstrin homology domain-containing family A member 6","Q9Y2H5"
-0.0640750896033957,21.946499603721,-1.18900106317029,0.261518607102306,0.473503427774264,-5.29086128637363,"Q16891",44,-1.38636311641749,0.193843384831427,0.412101688374173,0.0640750896033921,"Non-significant",0.384995606174066,"IMMT","MICOS complex subunit MIC60","Q16891"
-0.0947612496483572,19.0128472014302,-1.30395310972448,0.221052881984872,0.44129553838275,-5.16439040841376,"O95302",15,-1.38519736840382,0.194189349948735,0.412565548639993,0.0947612496483572,"Non-significant",0.384507040687228,"FKBP9","Peptidyl-prolyl cis-trans isomerase FKBP9","O95302"
-0.13611057871336,16.8807463891868,-1.37779091239454,0.197891468067654,0.419943855549181,-5.07890618129297,"Q9C075",6,-1.38537110477927,0.194137756439213,0.412565548639993,0.136110578713364,"Non-significant",0.384507040687228,"KRT23","Keratin, type I cytoskeletal 23","Q9C075"
