"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HF_vs_HMF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.234599621774404,17.6563875724663,-1.4205601322484,0.185659694437193,0.577712653248727,-6.07959423346079,"P14314",2,-1.39380738720128,0.191906409394127,0.57665994587549,0.2345996217744,"Non-significant",0.239080213127626,"PRKCSH","Glucosidase 2 subunit beta","P14314"
-0.252993752397202,16.6074002000161,-1.42288823644332,0.185001342380098,0.577712653248727,-6.07658897714435,"O43556",1,-1.38640790650815,0.194089592073509,0.577731373771237,0.252993752397199,"Non-significant",0.23827404740449,"SGCE","Epsilon-sarcoglycan","O43556"
0.32173774450855,16.5325381010355,1.38252652698192,0.196700591649556,0.592125518262583,-6.12822328304453,"Q99674",2,1.3862112433458,0.194147900484298,0.577731373771237,-0.32173774450855,"Non-significant",0.23827404740449,"CGREF1","Cell growth regulator with EF hand domain protein 1","Q99674"
-0.23297252212971,17.4276732206674,-1.42454863183925,0.184533025955132,0.577712653248727,-6.07444364795045,"Q9BRK3",1,-1.37579716267419,0.197256653222539,0.584146514132447,0.232972522129714,"Non-significant",0.233478210595163,"MXRA8","Matrix remodeling-associated protein 8","Q9BRK3"
0.0896967883957629,26.5518926960316,1.20021600055149,0.257529543336841,0.661581204593017,-6.34835013063265,"P08697",13,1.36866617716374,0.199409349494161,0.584870484401533,-0.08969678839577,"Non-significant",0.232940294835997,"SERPINF2","Alpha-2-antiplasmin","P08697"
-0.283309652364157,17.0884987406453,-1.37366604637174,0.19935105631696,0.592125518262583,-6.13942400813051,"P48506",2,-1.36894873868665,0.19932367727985,0.584870484401533,0.283309652364157,"Non-significant",0.232940294835997,"GCLC","Glutamate--cysteine ligase catalytic subunit","P48506"
0.143871563027577,16.6651563841074,1.57608025135332,0.145874094443654,0.50807284030659,-5.87197598767717,"P10253",1,1.36050501227929,0.201897128109547,0.586470474875199,-0.143871563027581,"Non-significant",0.231753847012292,"GAA","Lysosomal alpha-glucosidase","P10253"
0.0778602274203912,21.5514641300117,1.1680108398799,0.26971245532654,0.667978747361902,-6.38485811250648,"P10909",11,1.3574825478146,0.202825025568584,0.586470474875199,-0.0778602274203912,"Non-significant",0.231753847012292,"CLU","Clusterin","P10909"
0.111375393716841,19.199820179528,1.45236142874128,0.176837801277859,0.573969414052507,-6.03826355227496,"P20908",3,1.35982459792994,0.202105705765786,0.586470474875199,-0.111375393716845,"Non-significant",0.231753847012292,"COL5A1","Collagen alpha-1(V) chain","P20908"
0.412711135061105,16.6410450957431,1.32822182054974,0.213421411484786,0.611342641309223,-6.19609096362734,"P05109",1,1.33909811558452,0.20854594142987,0.597316515264913,-0.412711135061109,"Non-significant",0.223795477234743,"S100A8","Protein S100-A8","P05109"
-0.0950267555710376,20.7062611654773,-1.31258219258431,0.218451391250855,0.622840478310579,-6.21528530073946,"P18669",5,-1.33844233012096,0.208752463193743,0.597316515264913,0.0950267555710411,"Non-significant",0.223795477234743,"PGAM1","Phosphoglycerate mutase 1","P18669"
-0.186995736641315,18.6217115257863,-1.391031796236,0.194184444119746,0.592125518262583,-6.11742568002964,"Q9Y624",2,-1.33607542805288,0.209499267181006,0.597316515264913,0.186995736641315,"Non-significant",0.223795477234743,"F11R","Junctional adhesion molecule A","Q9Y624"
-0.103622814048489,26.3269863572685,-1.2056431662567,0.255520472204148,0.661581204593017,-6.34212454798767,"P02774",11,-1.3282793452505,0.21197476928182,0.598049178934692,0.103622814048485,"Non-significant",0.223263101527016,"GC","Vitamin D-binding protein","P02774"
-0.279090446720868,21.1860431361111,-1.32931511004581,0.213073422583167,0.611342641309223,-6.19474322345922,"Q16853",2,-1.32606258208611,0.212683068528161,0.598049178934692,0.279090446720875,"Non-significant",0.223263101527016,"AOC3","Membrane primary amine oxidase","Q16853"
-0.131859117643941,17.1853263521811,-1.58760053993256,0.143248876151536,0.505047732380778,-5.85606830770716,"Q9UKK9",1,-1.33062703799556,0.211226765871302,0.598049178934692,0.131859117643941,"Non-significant",0.223263101527016,"NUDT5","ADP-sugar pyrophosphatase","Q9UKK9"
-0.0524730947734753,19.9513369437534,-0.982671122040277,0.348789574365139,0.713251523586076,-6.57974448944044,"P07942",19,-1.32126403765956,0.214223004697376,0.599628775705441,0.0524730947734788,"Non-significant",0.222117533878766,"LAMB1","Laminin subunit beta-1","P07942"
-0.355120129603346,26.0415381614711,-1.30220478107764,0.221842896394811,0.628762149847236,-6.22793282676087,"P06858",2,-1.3137230431908,0.216661644024577,0.600966460574959,0.35512012960335,"Non-significant",0.221149764925167,"LPL","Lipoprotein lipase","P06858"
-0.16630638978571,16.8765937984504,-1.43918236702657,0.180449185524998,0.573969414052507,-6.05546466647523,"P17980",1,-1.31674087462728,0.215682989783773,0.600966460574959,0.166306389785714,"Non-significant",0.221149764925167,"PSMC3","26S proteasome regulatory subunit 6A","P17980"
-0.0575032243646341,21.6474747600279,-1.00300838921514,0.339349382752823,0.704540816004112,-6.55968009959008,"P98160",21,-1.2954452758367,0.222667399138474,0.614842863386867,0.0575032243646341,"Non-significant",0.211235863547864,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","P98160"
-0.299159416270516,16.5162048988774,-1.25018687779587,0.239503181981551,0.652181771702013,-6.29024408847921,"P49327",5,-1.28194795325559,0.227189497731705,0.624516422015852,0.299159416270516,"Non-significant",0.204456137118356,"FASN","Fatty acid synthase","P49327"
-0.174033681767664,17.9253327595448,-1.37273599641065,0.199631003467286,0.592125518262583,-6.14059686017636,"Q15084",1,-1.27828917393624,0.228428172579898,0.625118168711952,0.174033681767668,"Non-significant",0.20403787838615,"PDIA6","Protein disulfide-isomerase A6","Q15084"
-0.111954181087754,18.7047917442493,-1.28382660043052,0.227955852516288,0.63806820818486,-6.2501560269788,"P08865",4,-1.27489478152125,0.229582262186345,0.625484118756576,0.11195418108775,"Non-significant",0.203783712707482,"RPSA","40S ribosomal protein SA","P08865"
-0.264049084747754,17.7440676001528,-1.27209393292034,0.231930327629934,0.646242231077951,-6.26422496935342,"O95865",1,-1.25599102265203,0.236096662772451,0.629105634532827,0.264049084747754,"Non-significant",0.201276425074799,"DDAH2","N(G),N(G)-dimethylarginine dimethylaminohydrolase 2","O95865"
0.393457453515147,19.2521698287829,1.24750061347935,0.240445481899926,0.652181771702013,-6.29341194780102,"P04275",2,1.26383024858214,0.233377211092675,0.629105634532827,-0.393457453515143,"Non-significant",0.201276425074799,"VWF","von Willebrand factor","P04275"
0.176124940195738,15.9979063380279,1.33702464855097,0.210632909493595,0.611342641309223,-6.18521741299753,"P08709",1,1.25320539377698,0.237069170598831,0.629105634532827,-0.176124940195736,"Non-significant",0.201276425074799,"F7","Coagulation factor VII","P08709"
-0.0602204893334637,20.8245923914312,-1.02036461286503,0.331443630740915,0.704540816004112,-6.54229153908064,"P11142",13,-1.25619663116498,0.236025009833052,0.629105634532827,0.0602204893334637,"Non-significant",0.201276425074799,"HSPA8","Heat shock cognate 71 kDa protein","P11142"
0.546222329751348,16.0669982610186,1.23477000294406,0.244952218863559,0.659583316204978,-6.30835706358417,"P57721",1,1.25586951773336,0.236139014561713,0.629105634532827,-0.546222329751352,"Non-significant",0.201276425074799,"PCBP2","Poly(rC)-binding protein 2","P57721"
-0.319616030920066,16.9753146607979,-1.25535314483536,0.237699382799579,0.652181771702013,-6.2841376564401,"Q9Y625",2,-1.26337841663338,0.233533259206299,0.629105634532827,0.319616030920066,"Non-significant",0.201276425074799,"GPC6","Glypican-6","Q9Y625"
0.183027640032314,17.8885482061664,1.24980244872191,0.239637849284635,0.652181771702013,-6.29069774299377,"P10586",3,1.2483732162862,0.238763852473177,0.630871730888178,-0.183027640032314,"Non-significant",0.200058932721351,"PTPRF","Receptor-type tyrosine-protein phosphatase F","P10586"
-0.167284330505275,16.2822369449025,-1.33449840103779,0.211430031441829,0.611342641309223,-6.1883430442367,"P19623",1,-1.24018618160492,0.24165744889518,0.63577689344526,0.167284330505272,"Non-significant",0.196695260050647,"SRM","Spermidine synthase","P19623"
0.106475736381242,19.7614263266213,1.17832526653766,0.265761761647622,0.666343412036768,-6.37324717375875,"Q6EMK4",6,1.23060612427618,0.245079223388063,0.642023777508047,-0.106475736381235,"Non-significant",0.192448887430657,"VASN","Vasorin","Q6EMK4"
-0.346801638711984,22.7576783739395,-1.16381630942087,0.271332313365601,0.667978747361902,-6.38955772228213,"K1C10_HUMAN",42,-1.20257127356177,0.255316562427608,0.642069149558232,0.346801638711977,"Non-significant",0.192418196768601,"KRT10","Keratin, type I cytoskeletal 10","K1C10_HUMAN"
-0.109707808649858,19.810271001102,-1.5064883236935,0.162651108128633,0.557011895434928,-5.96656197866155,"O14617",1,-1.20385770034131,0.254839448466928,0.642069149558232,0.109707808649851,"Non-significant",0.192418196768601,"AP3D1","AP-3 complex subunit delta-1","O14617"
-0.176024069682338,19.1196129045755,-1.22391195552025,0.248849882232939,0.659583316204978,-6.32101477850843,"O14672",3,-1.22133928134373,0.248426084333058,0.642069149558232,0.176024069682335,"Non-significant",0.192418196768601,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","O14672"
-0.0785909144357895,20.8684156818358,-1.05781728436148,0.314854288606481,0.696771404028061,-6.50394924780723,"P0DMV9",14,-1.21220289049509,0.25176159885392,0.642069149558232,0.0785909144357895,"Non-significant",0.192418196768601,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A","P0DMV9"
-0.1867117228017,17.3534341541712,-1.19965829374024,0.257736714401515,0.661581204593017,-6.34898869511978,"P27348",3,-1.20188668563905,0.255570754473423,0.642069149558232,0.186711722801697,"Non-significant",0.192418196768601,"YWHAQ","14-3-3 protein theta","P27348"
-0.12828857622269,21.1364625462607,-1.17686057762803,0.266319960765103,0.666343412036768,-6.37490068003225,"P43251",6,-1.2221830974553,0.248119818153436,0.642069149558232,0.128288576222687,"Non-significant",0.192418196768601,"BTD","Biotinidase","P43251"
0.420930118640669,18.2011783255421,1.19332254298457,0.260099625296765,0.661581204593017,-6.35622741122944,"P51570",1,1.20775570586053,0.253398082164422,0.642069149558232,-0.420930118640669,"Non-significant",0.192418196768601,"GALK1","Galactokinase","P51570"
-0.386863662144968,17.3696164221266,-1.1941491308265,0.25979037202666,0.661581204593017,-6.35528464842915,"P52895",1,-1.20558868869256,0.254198575762282,0.642069149558232,0.386863662144968,"Non-significant",0.192418196768601,"AKR1C1;AKR1C2","Aldo-keto reductase family 1 member C2","P52895"
-0.102695229550896,19.4912609220856,-1.44944630149219,0.177631227437009,0.573969414052507,-6.04207714747785,"Q03154",2,-1.21112792216898,0.252156391887912,0.642069149558232,0.1026952295509,"Non-significant",0.192418196768601,"ACY1","Aminoacylase-1","Q03154"
0.259463382931727,17.660486890515,1.20807016031892,0.254626104098985,0.661581204593017,-6.33933372828336,"Q14289",2,1.20657990664147,0.253832171086505,0.642069149558232,-0.259463382931735,"Non-significant",0.192418196768601,"PTK2B","Protein-tyrosine kinase 2-beta","Q14289"
-0.0735699481991503,19.9333158000361,-1.02727197525021,0.328335822045545,0.704540816004112,-6.53530396012536,"P21333",17,-1.19838605029176,0.256873714913575,0.642708519355189,0.0735699481991539,"Non-significant",0.191985943306613,"FLNA","Filamin-A","P21333"
-0.177254880386101,18.5239094062046,-1.14908572404945,0.277081968530482,0.671814556758257,-6.40595984665613,"P05121",6,-1.18606730690708,0.261500870773935,0.650110394024325,0.177254880386094,"Non-significant",0.18701289036519,"SERPINE1","Plasminogen activator inhibitor 1","P05121"
0.133556034884389,24.7632497194185,1.12977944597416,0.284762109763446,0.676921381593054,-6.42721383764473,"P10809",7,1.18222442037069,0.262957774154385,0.650110394024325,-0.133556034884393,"Non-significant",0.18701289036519,"HSPD1","60 kDa heat shock protein, mitochondrial","P10809"
-0.212191526043725,19.0123868829562,-1.19802325063284,0.258344851796565,0.661581204593017,-6.35085951095901,"P81605",2,-1.1820773279462,0.263013666750461,0.650110394024325,0.212191526043725,"Non-significant",0.18701289036519,"DCD","Dermcidin","P81605"
-0.101812694532271,20.2114925334146,-1.08186371935229,0.304539667612109,0.686333883258172,-6.4787504045923,"P14618",11,-1.17705613680198,0.264927273336946,0.652210516287342,0.101812694532271,"Non-significant",0.18561220287943,"PKM","Pyruvate kinase PKM","P14618"
-0.370932594470442,24.3808210069711,-1.12037327540376,0.288563697346543,0.676921381593054,-6.43746808703849,"K2C1_HUMAN",52,-1.15598263184792,0.273078535932821,0.661235558819593,0.370932594470446,"Non-significant",0.179643799710556,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
-0.0990461803895002,18.930307240132,-1.23202578369387,0.245932605051589,0.659583316204978,-6.31156389854068,"P25789",3,-1.16231652952935,0.270608135044405,0.661235558819593,0.0990461803895002,"Non-significant",0.179643799710556,"PSMA4","Proteasome subunit alpha type-4","P25789"
-0.225095862228304,18.3792882620637,-1.1352445118295,0.282571373834526,0.676625985002205,-6.4212255857102,"P63244",3,-1.14763755406591,0.276360295068867,0.661235558819593,0.225095862228308,"Non-significant",0.179643799710556,"RACK1","Receptor of activated protein C kinase 1","P63244"
0.105157274338573,19.6104426309955,1.15018924323278,0.276647945290667,0.671814556758257,-6.40473664320934,"Q93088",4,1.14545734082396,0.27722273836319,0.661235558819593,-0.105157274338566,"Non-significant",0.179643799710556,"BHMT","Betaine--homocysteine S-methyltransferase 1","Q93088"
0.0563007139775316,20.0188255039987,1.06214388818298,0.312979070186189,0.695131050812078,-6.49944853930971,"Q99574",6,1.14959160951582,0.275589097561437,0.661235558819593,-0.056300713977528,"Non-significant",0.179643799710556,"SERPINI1","Neuroserpin","Q99574"
-0.130245793995915,19.1538042322592,-1.25160109010017,0.239008306601888,0.652181771702013,-6.28857433897692,"Q9BY67",2,-1.1553538034119,0.273324758780459,0.661235558819593,0.130245793995908,"Non-significant",0.179643799710556,"CADM1","Cell adhesion molecule 1","Q9BY67"
-0.152502983731427,18.6902691883447,-1.25300820830151,0.238516740007135,0.652181771702013,-6.28691160052692,"Q9GZX9",1,-1.15815292608319,0.272230075055023,0.661235558819593,0.152502983731431,"Non-significant",0.179643799710556,"TWSG1","Twisted gastrulation protein homolog 1","Q9GZX9"
0.328921755390944,17.4465324939104,1.14605076279502,0.278278404843507,0.671814556758257,-6.40931932755348,"Q9H3G5",1,1.15203067105727,0.27462884749103,0.661235558819593,-0.328921755390944,"Non-significant",0.179643799710556,"CPVL","Probable serine carboxypeptidase CPVL","Q9H3G5"
-0.212012329644644,18.258039403614,-1.16511088148406,0.270831552416052,0.667978747361902,-6.38810863754071,"B1AHL2",1,-1.13776752429369,0.280281435414933,0.661454604091154,0.212012329644647,"Non-significant",0.179499956267453,"FBLN1","Fibulin-1","B1AHL2"
-0.0985770243587396,18.6294065379068,-1.47400094788584,0.171042807450302,0.569832831342581,-6.00979954643389,"P47755",1,-1.13709118603523,0.28055170809739,0.661454604091154,0.0985770243587396,"Non-significant",0.179499956267453,"CAPZA1;CAPZA2","F-actin-capping protein subunit alpha-2","P47755"
-0.136586228701354,17.2555266545199,-1.22175460377431,0.24963022734022,0.659583316204978,-6.32351987176805,"Q96IY4",2,-1.14242727202354,0.278424853148023,0.661454604091154,0.136586228701351,"Non-significant",0.179499956267453,"CPB2","Carboxypeptidase B2","Q96IY4"
-0.409045144234558,23.3814370541575,-1.08960813529093,0.301273375615794,0.686333883258172,-6.47053946163624,"K1C9_HUMAN",28,-1.12291875038205,0.286261918290309,0.662183229856452,0.409045144234558,"Non-significant",0.179021822184114,"KRT9","Keratin, type I cytoskeletal 9","K1C9_HUMAN"
-0.30335906141844,21.9696324944687,-1.0859907004455,0.302795704542537,0.686333883258172,-6.47438056174873,"P04114",24,-1.12313260786703,0.286175088738706,0.662183229856452,0.303359061418433,"Non-significant",0.179021822184114,"APOB","Apolipoprotein B-100","P04114"
-0.168057656580871,16.4534741509541,-1.18539303928431,0.263081262104463,0.666343412036768,-6.365246459149,"P28072",1,-1.12385510809083,0.285881892940288,0.662183229856452,0.168057656580867,"Non-significant",0.179021822184114,"PSMB6","Proteasome subunit beta type-6","P28072"
0.646549713531538,16.8094028284453,1.100665033879,0.296656767570285,0.681263317335049,-6.45873668095198,"P31151",2,1.12511867231587,0.285369688775286,0.662183229856452,-0.646549713531535,"Non-significant",0.179021822184114,"S100A7","Protein S100-A7","P31151"
0.252536735292791,15.7975892867212,1.14133551271769,0.280145284721816,0.673447292292052,-6.41452523040633,"P50990",1,1.13191647417735,0.282626299754071,0.662183229856452,-0.252536735292791,"Non-significant",0.179021822184114,"CCT8","T-complex protein 1 subunit theta","P50990"
-0.173314897995073,18.3444442514708,-1.11851252567005,0.289320394742871,0.676921381593054,-6.43948872312147,"O95336",2,-1.0911298026509,0.29939649430296,0.672271249112507,0.173314897995066,"Non-significant",0.172455461731718,"PGLS","6-phosphogluconolactonase","O95336"
0.130068102356717,22.0054102789202,1.09411871859857,0.29938343093496,0.684783743146009,-6.46573590750664,"P02656",4,1.10271768610763,0.294556065688911,0.672271249112507,-0.130068102356713,"Non-significant",0.172455461731718,"APOC3","Apolipoprotein C-III","P02656"
0.191925700789898,20.3612778933147,1.11522203442709,0.290662288590758,0.677475220175417,-6.44305555901985,"P05155",2,1.09793876756085,0.296544964422525,0.672271249112507,-0.191925700789902,"Non-significant",0.172455461731718,"SERPING1","Plasma protease C1 inhibitor","P05155"
0.192408537326951,15.8888840126391,1.12781626650292,0.285552303257081,0.676921381593054,-6.42935950389497,"P08F94",1,1.09428454801152,0.298072719025256,0.672271249112507,-0.192408537326951,"Non-significant",0.172455461731718,"PKHD1","Fibrocystin","P08F94"
0.13306976719063,20.9493183348236,1.10603713161068,0.294433540486992,0.681263317335049,-6.45296848059333,"P16070",3,1.09114614968835,0.299389623287095,0.672271249112507,-0.133069767190634,"Non-significant",0.172455461731718,"CD44","CD44 antigen","P16070"
0.113526435787499,19.0568133155466,1.2078917296171,0.254691771673674,0.661581204593017,-6.33953904957947,"P58499",2,1.091760812623,0.299131354566557,0.672271249112507,-0.113526435787499,"Non-significant",0.172455461731718,"FAM3B","Protein FAM3B","P58499"
-0.331977117676892,15.5627719781767,-1.08188253082126,0.304531700909633,0.686333883258172,-6.47873051592958,"Q96FW1",2,-1.09527201133714,0.297659287631472,0.672271249112507,0.331977117676887,"Non-significant",0.172455461731718,"OTUB1","Ubiquitin thioesterase OTUB1","Q96FW1"
-0.23418353350711,15.7002713570017,-1.12080183806792,0.288389635209393,0.676921381593054,-6.43700233018784,"Q9H0N5",1,-1.10714993410905,0.292720618484325,0.672271249112507,0.23418353350711,"Non-significant",0.172455461731718,"PCBD2","Pterin-4-alpha-carbinolamine dehydratase 2","Q9H0N5"
-0.0794361074692702,19.5346540427947,-1.1808166723148,0.264814412278813,0.666343412036768,-6.37043102444282,"P23528",3,-1.07890034490414,0.304570635133955,0.681393428237644,0.0794361074692702,"Non-significant",0.166602059341506,"CFL1","Cofilin-1","P23528"
-0.0517776274467856,21.0777447997982,-0.920124215723009,0.379022582162976,0.7326440369555,-6.63930956959968,"P19022",8,-1.07399337775669,0.306665748417904,0.683086802867842,0.0517776274467856,"Non-significant",0.165524105086858,"CDH2","Cadherin-2","P19022"
-1.00837305448708,19.6967032231331,-1.04670087522213,0.319711364195436,0.700375976636051,-6.5154456056166,"Q9C0B1",1,-1.07191553302882,0.307556211405423,0.683086802867842,1.00837305448708,"Non-significant",0.165524105086858,"FTO","Alpha-ketoglutarate-dependent dioxygenase FTO","Q9C0B1"
-0.26773017071957,17.7266856740163,-1.04624733676125,0.319910723422666,0.700375976636051,-6.51591257923357,"P23141",4,-1.06925480039736,0.308699334224057,0.683150512199808,0.267730170719577,"Non-significant",0.16548360171159,"CES1","Liver carboxylesterase 1","P23141"
-0.320984977466271,22.9621541469223,-1.02892673112863,0.327594550555399,0.704540816004112,-6.53362432328078,"K22E_HUMAN",35,-1.06256276350472,0.311588640938524,0.68706416149394,0.320984977466274,"Non-significant",0.163002704451887,"KRT2","Keratin, type II cytoskeletal 2 epidermal","K22E_HUMAN"
0.0653377150152714,26.753668437189,0.892947620984932,0.392724777586006,0.742943559778133,-6.66416192501111,"P01009",45,1.04601324854593,0.318821589829376,0.68865437224876,-0.0653377150152608,"Non-significant",0.161998690845136,"SERPINA1","Alpha-1-antitrypsin","P01009"
0.13975283513463,21.9351721239123,1.10398786715104,0.295280098069175,0.681263317335049,-6.4551714368346,"P02748",2,1.05210134160772,0.316146258460722,0.68865437224876,-0.139752835134633,"Non-significant",0.161998690845136,"C9","Complement component C9","P02748"
-0.227088899720846,15.4839318714447,-1.06255721289775,0.312800373670973,0.695131050812078,-6.49901781575979,"P09382",1,-1.05131246404585,0.316491965087248,0.68865437224876,0.227088899720846,"Non-significant",0.161998690845136,"LGALS1","Galectin-1","P09382"
0.15548072058921,22.779746542205,1.03510412115986,0.324838378641009,0.704540816004112,-6.52733476552277,"P43652",4,1.05013248154595,0.317009594642985,0.68865437224876,-0.155480720589214,"Non-significant",0.161998690845136,"AFM","Afamin","P43652"
-0.297052628024097,20.932278037321,-1.01472575622189,0.333996939157282,0.704540816004112,-6.54796751847156,"P48668",8,-1.04549454001374,0.319050312754727,0.68865437224876,0.297052628024097,"Non-significant",0.161998690845136,"KRT6A","Keratin, type II cytoskeletal 6A","P48668"
-0.0541484808029153,21.3059847357776,-0.856877572306213,0.41144045942983,0.752389973796112,-6.69616285375648,"Q02818",22,-1.05517946204381,0.314800063441233,0.68865437224876,0.0541484808029153,"Non-significant",0.161998690845136,"NUCB1","Nucleobindin-1","Q02818"
-0.235551305063677,17.501250024368,-1.04880246821812,0.318788803619691,0.700375976636051,-6.51327963869652,"P56537",1,-1.04115209282275,0.320969931368895,0.6903669050145,0.235551305063677,"Non-significant",0.160920036113941,"EIF6","Eukaryotic translation initiation factor 6","P56537"
-0.296950833251579,18.340772571999,-1.00031158011609,0.340590221289702,0.704540816004112,-6.56236008562459,"CAH2_HUMAN",2,-1.01177928987748,0.334181664161413,0.699419298492308,0.296950833251579,"Non-significant",0.155262388736684,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
0.164250488391225,22.2221261274093,1.00170085241005,0.339950579745581,0.704540816004112,-6.56098021636305,"P19827",5,1.0264940004699,0.3275135039643,0.699419298492308,-0.164250488391225,"Non-significant",0.155262388736684,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","P19827"
0.205090339536557,17.711217616175,1.00892070345288,0.33664076702851,0.704540816004112,-6.55378405762653,"P25787",3,1.02065759889742,0.330146419922867,0.699419298492308,-0.205090339536554,"Non-significant",0.155262388736684,"PSMA2","Proteasome subunit alpha type-2","P25787"
-0.187501790164525,18.8491079600563,-1.00377452433044,0.338997484678264,0.704540816004112,-6.55891766840006,"P25788",3,-1.01286281396871,0.333687250598883,0.699419298492308,0.187501790164525,"Non-significant",0.155262388736684,"PSMA3","Proteasome subunit alpha type-3","P25788"
-0.125781343381178,19.4649453656753,-1.12051977619585,0.288504186376183,0.676921381593054,-6.43730888726522,"P78417",1,-1.01897689961837,0.330907522458917,0.699419298492308,0.125781343381178,"Non-significant",0.155262388736684,"GSTO1","Glutathione S-transferase omega-1","P78417"
-0.26837215495117,17.6387985648031,-1.01492934009425,0.333904500995258,0.704540816004112,-6.54776303903447,"Q6ISS4",1,-1.01660423597341,0.331984193776969,0.699419298492308,0.268372154951173,"Non-significant",0.155262388736684,"LAIR2","Leukocyte-associated immunoglobulin-like receptor 2","Q6ISS4"
0.0788842978959572,18.5750101423374,0.964655029917617,0.357311970739876,0.718138485454243,-6.59723568109115,"Q6PCB0",6,1.01150600259897,0.334306450992245,0.699419298492308,-0.0788842978959536,"Non-significant",0.155262388736684,"VWA1","von Willebrand factor A domain-containing protein 1","Q6PCB0"
-0.156406544351473,16.774803444962,-1.0734943588145,0.308099965512357,0.691814208275,-6.4875718642162,"Q96C23",1,-1.02173980164318,0.329657033744768,0.699419298492308,0.156406544351469,"Non-significant",0.155262388736684,"GALM","Galactose mutarotase","Q96C23"
-0.339298242655971,21.1594928905514,-0.974963259937079,0.352417346126617,0.715337195945748,-6.58726051899441,"P02533",23,-1.00541030695495,0.337098784062772,0.700479846205014,0.339298242655971,"Non-significant",0.15460435546438,"KRT14","Keratin, type I cytoskeletal 14","P02533"
-0.311571522951347,21.4698410428142,-0.975625365403006,0.352104641677248,0.715337195945748,-6.586616810005,"P13647",21,-1.00698184753474,0.336377248439131,0.700479846205014,0.31157152295135,"Non-significant",0.15460435546438,"KRT5","Keratin, type II cytoskeletal 5","P13647"
0.23703776489921,17.2813747463278,1.00022616803999,0.340629575296028,0.704540816004112,-6.56244486850462,"O15511",1,0.996173310267918,0.341362782622466,0.704563588375662,-0.237037764899206,"Non-significant",0.152079804776881,"ARPC5","Actin-related protein 2/3 complex subunit 5","O15511"
-0.0802735336854603,17.9050069293477,-1.06816270093823,0.310384555446343,0.694400483535066,-6.49316319494494,"Q76LX8",3,-0.996672798031072,0.341131199991134,0.704563588375662,0.0802735336854568,"Non-significant",0.152079804776881,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","Q76LX8"
-0.171345298685925,17.4690685896084,-1.02612777984601,0.328849114496464,0.704540816004112,-6.53646408090478,"Q00839",1,-0.993321871107722,0.342687033430795,0.704923327157977,0.171345298685925,"Non-significant",0.151858117622844,"HNRNPU","Heterogeneous nuclear ribonucleoprotein U","Q00839"
0.193906915715324,17.3916983061666,0.996172730833234,0.34250108184213,0.704540816004112,-6.56646163207312,"P04792",2,0.989328331169067,0.344548014586052,0.706381046626254,-0.193906915715328,"Non-significant",0.150960962114606,"HSPB1","Heat shock protein beta-1","P04792"
-0.121885228045802,18.2454977525006,-0.967851274802607,0.355789045263503,0.71742988403463,-6.59415210200155,"P55287",4,-0.977323271936397,0.350186806179884,0.710809643007512,0.121885228045802,"Non-significant",0.148246689087692,"CDH11","Cadherin-11","P55287"
-0.0964907222436828,18.5800666806571,-1.10048147323666,0.296732962036636,0.681263317335049,-6.45893338754327,"Q01105",2,-0.978485963302016,0.349637768380279,0.710809643007512,0.0964907222436828,"Non-significant",0.148246689087692,"SET;SETSIP","Protein SETSIP","Q01105"
0.181213861373827,17.8124432961968,1.00497819885961,0.338445163752824,0.704540816004112,-6.55771885298399,"Q9H173",1,0.98054461518377,0.348667183302745,0.710809643007512,-0.181213861373827,"Non-significant",0.148246689087692,"SIL1","Nucleotide exchange factor SIL1","Q9H173"
0.105605813114426,21.3721393345284,0.914512191767874,0.381824004641427,0.733724497947319,-6.6444933206639,"P00742",11,0.974804673077374,0.351378270030852,0.710874189864398,-0.105605813114423,"Non-significant",0.148207253675766,"F10","Coagulation factor X","P00742"
-0.217122521324271,18.4083257967423,-0.940217693233518,0.369112232309223,0.732251774775255,-6.62053076229056,"P06744",8,-0.971227912099151,0.353075369532719,0.711957899748542,0.217122521324274,"Non-significant",0.147545686766902,"GPI","Glucose-6-phosphate isomerase","P06744"
0.167385370470807,17.1150924434299,0.98208870224742,0.349062735849629,0.713251523586076,-6.58031411820905,"Q9HBI1",2,0.966120610590579,0.355508967103703,0.714514743719902,-0.167385370470804,"Non-significant",0.145988805291299,"PARVB","Beta-parvin","Q9HBI1"
-0.198059053340046,17.8574898590916,-0.931236720604061,0.373518583903642,0.7326440369555,-6.62896626579535,"P68104",6,-0.958458378839894,0.359182682436277,0.717195388708267,0.198059053340042,"Non-significant",0.144362511448104,"EEF1A1;EEF1A1P5","Elongation factor 1-alpha 1","P68104"
