"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HF_vs_MF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.459565825649609,17.5546448216834,-2.34838191188682,0.0406603341684385,0.1272423651994,-4.86795205093706,"P30101",1,-2.31669752586638,0.0418590161340854,0.128297884450972,0.459565825649609,"Non-significant",0.891780504800786,"PDIA3","Protein disulfide-isomerase A3","P30101"
-0.26676892076971,18.7007754380206,-2.27628909072769,0.0459787115738467,0.135803544655033,-4.98668370444951,"P0DP25",4,-2.29793415917166,0.0432418135983457,0.131223919484089,0.26676892076971,"Non-significant",0.881986994585959,"CALM1;CALM2;CALM3","Calmodulin-1","P0DP25"
-0.28094544900943,17.3523530764482,-2.45196117606059,0.0340565344777485,0.111639869705133,-4.69556439609369,"Q68D85",2,-2.29995254892813,0.0430909688239651,0.131223919484089,0.28094544900943,"Non-significant",0.881986994585959,"NCR3LG1","Natural cytotoxicity triggering receptor 3 ligand 1","Q68D85"
-0.221144841592228,17.9374229215312,-2.35955511871277,0.039891637735531,0.126702455605598,-4.84945372834615,"Q16651",3,-2.27470710998895,0.0450148478522767,0.135931535632737,0.221144841592235,"Non-significant",0.866679776803375,"PRSS8","Prostasin","Q16651"
-0.348687324761073,18.0910412804965,-2.35204471239622,0.0404067602902986,0.1272423651994,-4.86189067624658,"O43852",1,-2.26263863583112,0.0459636019195898,0.137166665347792,0.348687324761077,"Non-significant",0.862751419347171,"CALU","Calumenin","O43852"
1.02174136275735,16.439130601613,2.22575322551867,0.0501030648881577,0.142851994309026,-5.06921912967071,"P06702",1,2.26098417475092,0.0460951599700572,0.137166665347792,-1.02174136275735,"Non-significant",0.862751419347171,"S100A9","Protein S100-A9","P06702"
-0.432492549495304,16.3220507193041,-2.30304126498941,0.0439306168611409,0.132657478501869,-4.94275503687838,"P35754",1,-2.26521118351373,0.0457597591350567,0.137166665347792,0.432492549495301,"Non-significant",0.862751419347171,"GLRX","Glutaredoxin-1","P35754"
-0.609626165711816,17.8094255701834,-2.24055653335841,0.0488592448656465,0.141276967465289,-5.04510487234969,"Q6ISS4",1,-2.24837943702094,0.0471094367370585,0.13949563753725,0.609626165711823,"Non-significant",0.855439373918157,"LAIR2","Leukocyte-associated immunoglobulin-like receptor 2","Q6ISS4"
-0.208788847973999,19.5708730264735,-2.34315911558629,0.0410245935146151,0.127655207230757,-4.87659030609793,"Q96KP4",3,-2.24563705680567,0.0473329406325416,0.13949563753725,0.208788847974002,"Non-significant",0.855439373918157,"CNDP2","Cytosolic non-specific dipeptidase","Q96KP4"
0.107379694089762,26.8265192286304,1.82702843461447,0.0975328283173145,0.234340081584758,-5.69446783845445,"P01023",90,2.23982536378425,0.0478099722608877,0.140008068627064,-0.107379694089762,"Non-significant",0.853846935327216,"A2M","Alpha-2-macroglobulin","P01023"
0.277206681441541,16.8700985988123,2.3797172968953,0.0385402866901594,0.123780443274912,-4.81601122880539,"Q6V0I7",2,2.23796543713215,0.0479636124171017,0.140008068627064,-0.277206681441545,"Non-significant",0.853846935327216,"FAT4","Protocadherin Fat 4","Q6V0I7"
-0.114335379058481,24.7951923529222,-1.81709805577652,0.0991296197027213,0.235528902627008,-5.70932511729123,"P60709",31,-2.22294606203793,0.0492218139264715,0.142999866999654,0.114335379058474,"Non-significant",0.844664366460415,"ACTB;ACTG1","Actin, cytoplasmic 1","P60709"
0.290833886884098,21.9250273866565,2.18261597863281,0.0539042459048833,0.150882660911842,-5.13917878432442,"P02656",4,2.20979429735393,0.0503495515200601,0.145348631610477,-0.290833886884091,"Non-significant",0.83758905255414,"APOC3","Apolipoprotein C-III","P02656"
-0.281638218164357,18.266156391644,-2.36719672983198,0.039374101457406,0.125710021840572,-4.83678807823263,"P62857",1,-2.20800941166729,0.0505045000538853,0.145348631610477,0.28163821816436,"Non-significant",0.83758905255414,"RPS28","40S ribosomal protein S28","P62857"
-0.435772552765126,17.3805496592747,-2.21226084675118,0.0512633246950111,0.145483416842786,-5.09115126443706,"Q9NZV1",2,-2.19352803911625,0.051778666556803,0.148319264482805,0.43577255276513,"Non-significant",0.82880243686632,"CRIM1","Cysteine-rich motor neuron 1 protein","Q9NZV1"
-0.50342795437632,15.9086957540819,-2.17596693135962,0.0545143005893998,0.151279936752365,-5.14991978296666,"GSTA1_HUMAN",1,-2.16816331144495,0.0540849555277127,0.153499767516511,0.503427954376317,"Non-significant",0.813892277948181,"GSTA1;GSTA2","Glutathione S-transferase A1","GSTA1_HUMAN"
0.282599986714601,18.0831573097257,2.31455579181396,0.0430766344862703,0.131722045885197,-4.92379932695279,"Q9Y5C1",1,2.16813041535916,0.0540880094348555,0.153499767516511,-0.282599986714601,"Non-significant",0.813892277948181,"ANGPTL3","Angiopoietin-related protein 3","Q9Y5C1"
-0.372371698113323,17.8255086535909,-2.19103263339857,0.0531414211150208,0.14942977588765,-5.12556585220337,"P00390",1,-2.13739207972573,0.0570147073877709,0.161059979855777,0.372371698113319,"Non-significant",0.793012359562016,"GSR","Glutathione reductase, mitochondrial","P00390"
0.175379132276678,18.5650706513216,2.26940774227914,0.0465203380898995,0.135803544655033,-4.99795737470235,"P39059",3,2.13257408451292,0.057486915821603,0.161648988067168,-0.175379132276678,"Non-significant",0.791427009754686,"COL15A1","Collagen alpha-1(XV) chain","P39059"
0.121471886092216,22.0458145632234,1.79203999333645,0.103266365007822,0.243470314422288,-5.74663368410553,"GELS_HUMAN",23,2.12192931905924,0.0585434367126764,0.163123303203957,-0.121471886092213,"Non-significant",0.787483992791917,"GSN","Gelsolin","GELS_HUMAN"
0.320853888210014,18.420027680666,2.12678002344604,0.0592375162204967,0.162109810014127,-5.2290085837209,"P15291",3,2.12426584219128,0.0583099599121399,0.163123303203957,-0.320853888210014,"Non-significant",0.787483992791917,"B4GALT1","Beta-1,4-galactosyltransferase 1","P15291"
-0.136801548675372,20.7279368144417,-1.90474014148023,0.085833768188408,0.216527160080223,-5.57684432262683,"PPIA_HUMAN",8,-2.10739307253102,0.0600160563203632,0.16646987567594,0.136801548675365,"Non-significant",0.778664344808537,"PPIA","Peptidyl-prolyl cis-trans isomerase A","PPIA_HUMAN"
-0.12355277694191,19.7955688444581,-1.83596347787839,0.0961163744411515,0.231965895796952,-5.68106531014523,"O75787",10,-2.10248341684756,0.0605213383475682,0.166792606681657,0.123552776941906,"Non-significant",0.777823203989178,"ATP6AP2","Renin receptor","O75787"
0.525133667413748,16.5848338295668,2.09886800653264,0.0620893606776862,0.167384196030619,-5.27358853999705,"P05109",1,2.09907490412437,0.0608745007621207,0.166792606681657,-0.525133667413748,"Non-significant",0.777823203989178,"S100A8","Protein S100-A8","P05109"
-0.427684691811102,15.7699567275661,-2.12288064036649,0.0596282709276074,0.162453911460548,-5.23524991626312,"Q9NR45",1,-2.09836130761012,0.0609486849864456,0.166792606681657,0.4276846918111,"Non-significant",0.777823203989178,"NANS","Sialic acid synthase","Q9NR45"
0.118208892521931,20.4999502065941,1.83847341912983,0.0957219059275541,0.231965895796952,-5.67729458973157,"Q9NPH3",8,2.07840959523504,0.0630578700671828,0.171797663783036,-0.118208892521935,"Non-significant",0.764982746284955,"IL1RAP","Interleukin-1 receptor accessory protein","Q9NPH3"
0.157179404712647,22.7788972001432,2.08225618328876,0.0638482857007564,0.170912659976261,-5.3000125099266,"P43652",4,2.06505406435179,0.0645081611551295,0.174971251274754,-0.157179404712654,"Non-significant",0.757033302390223,"AFM","Afamin","P43652"
-0.11093698332218,21.2364232510725,-1.82256876949258,0.0982469836334141,0.234340081584758,-5.70114514637964,"P20827",7,-2.0370384187763,0.0676534321929591,0.182694070195083,0.110936983322176,"Non-significant",0.738275548560693,"EFNA1","Ephrin-A1","P20827"
0.0999161646309332,25.231771554524,1.72028527914662,0.116000861138931,0.254869275548977,-5.85197024675707,"P01024",140,2.03353014558821,0.0680573379723826,0.182978720074871,-0.0999161646309439,"Non-significant",0.737599414594344,"C3","Complement C3","P01024"
0.255880911519792,19.8050096492609,2.17569112484272,0.0545397488128427,0.151279936752365,-5.15036507564821,"P69891",1,2.02540564378645,0.0690014442165532,0.184706922728153,-0.255880911519792,"Non-significant",0.73351682710283,"HBE1;HBG1;HBG2","Hemoglobin subunit epsilon","P69891"
-0.235458144201541,19.1382468628314,-2.2079989684317,0.0516351745758869,0.145863419424049,-5.09806963736624,"P49721",1,-2.01839638575749,0.0698258437385447,0.186101053094469,0.235458144201544,"Non-significant",0.730251169309734,"PSMB2","Proteasome subunit beta type-2","P49721"
0.23234421064053,18.8032709988358,2.17133074805794,0.0549435933914722,0.151713615986362,-5.15740228696161,"P13497",2,2.01342452607486,0.0704162183170186,0.186862085836937,-0.232344210640534,"Non-significant",0.728478807674947,"BMP1","Bone morphogenetic protein 1","P13497"
0.291781879563054,16.737099763465,2.10413691607968,0.0615411806353547,0.166923644820674,-5.26519046063579,"Q08830",1,2.00769363792042,0.0711025409859018,0.18787007596706,-0.291781879563054,"Non-significant",0.726142389017725,"FGL1","Fibrinogen-like protein 1","Q08830"
-0.246404714127561,16.6041056808813,-2.16184587835451,0.0558319922386666,0.153475386736783,-5.17269248490317,"O43556",1,-2.00144568611565,0.0718579415056437,0.188243239927178,0.246404714127561,"Non-significant",0.725280610957481,"SGCE","Epsilon-sarcoglycan","O43556"
-0.42987997791111,17.3667689136217,-2.01028964983556,0.0720297337121826,0.190319942955034,-5.41350939609849,"Q9UKY3",2,-2.002390958719,0.0717431729368447,0.188243239927178,0.429879977911106,"Non-significant",0.725280610957481,"CES1P1","Putative inactive carboxylesterase 4","Q9UKY3"
-0.404611680892039,18.95766290542,-1.9765670913426,0.0761955526007956,0.19625157035415,-5.46611593285375,"P25788",3,-1.99538443176132,0.0725979611096452,0.189372553873245,0.404611680892035,"Non-significant",0.722682963902599,"PSMA3","Proteasome subunit alpha type-3","P25788"
0.319129343135819,16.1186056861072,2.03717271335291,0.0688637455738914,0.182742320505608,-5.37130372833442,"Q96DG6",1,1.97163128961162,0.0755673733197647,0.196283050190745,-0.319129343135819,"Non-significant",0.707117201808319,"CMBL","Carboxymethylenebutenolidase homolog","Q96DG6"
-0.399994812868814,15.612193015911,-1.97758578413062,0.0760664569329667,0.19625157035415,-5.46453242227309,"Q9UL46",2,-1.96388178692002,0.0765604765577329,0.198023511096583,0.39999481286881,"Non-significant",0.703283243408513,"PSME2","Proteasome activator complex subunit 2","Q9UL46"
-0.0885702363006153,25.5813099864043,-1.52998516659949,0.156899579393068,0.319533030458308,-6.11945728306504,"P02647",40,-1.9494091506763,0.0784478670161896,0.202052699499682,0.0885702363006224,"Non-significant",0.694535342845763,"APOA1","Apolipoprotein A-I","P02647"
-0.286771584903448,17.6487941072435,-2.00592965041093,0.0725559868022859,0.190651146106104,-5.42033229360636,"Q9Y287",2,-1.93738404942733,0.0800489799562418,0.205313910933792,0.286771584903452,"Non-significant",0.687581624243086,"ITM2B","Integral membrane protein 2B","Q9Y287"
0.162482734693882,19.1422292891905,2.30855316145614,0.0435197886792324,0.132067477526582,-4.93368467028795,"P01266",2,1.9275813284163,0.0813766433740541,0.205486228474844,-0.162482734693882,"Non-significant",0.687217278886675,"TG","Thyroglobulin","P01266"
0.0994945231441839,22.5517265394583,1.59623385562831,0.141402174292738,0.29889494083258,-6.02842303153294,"P05546",16,1.92662741974952,0.0815069267202273,0.205486228474844,-0.0994945231441839,"Non-significant",0.687217278886675,"SERPIND1","Heparin cofactor 2","P05546"
0.188751887982868,19.1611319323949,2.00155113800856,0.0730881228954884,0.190651146106104,-5.42717783747375,"P20908",3,1.9308957231396,0.0809254723413055,0.205486228474844,-0.188751887982871,"Non-significant",0.687217278886675,"COL5A1","Collagen alpha-1(V) chain","P20908"
0.293874232398425,15.7268270294053,2.00300801622931,0.0729106561126795,0.190651146106104,-5.42490080068092,"P29622",1,1.92454339431828,0.0817922344989589,0.205486228474844,-0.293874232398425,"Non-significant",0.687217278886675,"SERPINA4","Kallistatin","P29622"
-0.721807020619201,15.6318336234009,-1.90799299377712,0.0853737272238195,0.21625659003389,-5.57187019713222,"P42574",1,-1.93208885939484,0.0807636273292595,0.205486228474844,0.721807020619197,"Non-significant",0.687217278886675,"CASP3","Caspase-3","P42574"
0.0957080968105615,21.5986510566531,1.55190116319747,0.151615183385867,0.310836479650624,-6.08960167774415,"P07996",24,1.90827402314632,0.0840516463154214,0.209445769070542,-0.0957080968105579,"Non-significant",0.67892840822172,"THBS1","Thrombospondin-1","P07996"
0.137220309981288,26.5281309352388,1.71121395624968,0.11770855503345,0.257697657983947,-5.86512293877789,"P08697",13,1.909826370638,0.083833589928244,0.209445769070542,-0.137220309981291,"Non-significant",0.67892840822172,"SERPINF2","Alpha-2-antiplasmin","P08697"
-0.200675516442935,16.205132200831,-2.09726470333633,0.0622570908564128,0.167384196030619,-5.27614242320235,"Q9BTY2",2,-1.90278507005054,0.0848268976816626,0.210521814894167,0.200675516442935,"Non-significant",0.676702894615599,"FUCA2","Plasma alpha-L-fucosidase","Q9BTY2"
-0.2491630303752,18.8810141355553,-1.86962113175323,0.0909495448568551,0.223903899587358,-5.6302919180335,"P00995",4,-1.89290740054205,0.0862387179086528,0.211457336312017,0.2491630303752,"Non-significant",0.674777242819961,"SPINK1","Serine protease inhibitor Kazal-type 1","P00995"
-0.388204094188399,17.8619988941089,-1.85127566141243,0.0937330285847955,0.228917715229003,-5.65802224694312,"P11216",5,-1.89513682779237,0.0859181766093736,0.211457336312017,0.388204094188399,"Non-significant",0.674777242819961,"PYGL","Glycogen phosphorylase, liver form","P11216"
0.152124431359663,19.7974080879395,2.33423690922616,0.041654241403213,0.128959848384695,-4.89133437035318,"P11362",2,1.89712560166819,0.0856331670453854,0.211457336312017,-0.15212443135966,"Non-significant",0.674777242819961,"FGFR1","Fibroblast growth factor receptor 1","P11362"
0.452599535150849,17.5518393218228,1.8758287866928,0.0900251590593598,0.222521864933014,-5.6208788659962,"P15169",2,1.87884626564664,0.0882860185944892,0.215614858161043,-0.452599535150853,"Non-significant",0.666321314937,"CPN1","Carboxypeptidase N catalytic chain","P15169"
0.155071786938063,23.2391704920209,1.74161519420656,0.112073634111629,0.25142586810329,-5.82089591125105,"P02652",8,1.87201062367966,0.0892974271876926,0.21721953518276,-0.155071786938059,"Non-significant",0.663101119964554,"APOA2","Apolipoprotein A-II","P02652"
0.169613559251275,21.4690973718729,1.94680054885165,0.0800598662077164,0.205341832574603,-5.5122276829757,"M0R1Q1",3,1.86056820723085,0.0910144160888161,0.220521095108475,-0.169613559251275,"Non-significant",0.656549859479604,"C3","Complement C3 (Fragment)","M0R1Q1"
-0.344620855523328,19.203911297496,-1.83618153525521,0.0960820446095325,0.231965895796952,-5.6807378203383,"O14672",3,-1.84917752931662,0.0927538088787813,0.221237684212813,0.344620855523328,"Non-significant",0.6551408961207,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","O14672"
-0.293091303089128,16.8351120501732,-1.91695592828228,0.0841179886955225,0.21395986336247,-5.5581441186007,"O75326",1,-1.850478778485,0.0925535673438985,0.221237684212813,0.293091303089131,"Non-significant",0.6551408961207,"SEMA7A","Semaphorin-7A","O75326"
-0.316526770454853,15.5286508068117,-1.90016836555323,0.0864842441866869,0.217273941337865,-5.58382860358023,"P09382",1,-1.85023897391056,0.092590439529932,0.221237684212813,0.316526770454853,"Non-significant",0.6551408961207,"LGALS1","Galectin-1","P09382"
-0.203770315024766,17.9156479434556,-1.89351846761103,0.087438591219592,0.21847828340962,-5.59397359321875,"P25787",3,-1.85049831967618,0.0925505632992185,0.221237684212813,0.203770315024769,"Non-significant",0.6551408961207,"PSMA2","Proteasome subunit alpha type-2","P25787"
0.794954709442353,15.8029893205749,1.80025133239067,0.101893646892549,0.241161411371169,-5.73443692911942,"P58546",1,1.82775912736382,0.0961075008653386,0.228348441978498,-0.794954709442353,"Non-significant",0.641401947238278,"MTPN","Myotrophin","P58546"
0.138690409902011,20.0558432682091,2.3129998834199,0.0431910786670875,0.131722045885197,-4.92636239110949,"Q12907",2,1.82005180416146,0.0973412875065595,0.230386908268421,-0.138690409902015,"Non-significant",0.63754220332315,"LMAN2","Vesicular integral-membrane protein VIP36","Q12907"
0.30737305662263,21.2970600884393,1.85472934051398,0.0932030661522839,0.2285339182054,-5.65281192785124,"P02452",2,1.81665426908003,0.0978897589100569,0.230793931584096,-0.307373056622627,"Non-significant",0.636775614555253,"COL1A1","Collagen alpha-1(I) chain","P02452"
-0.762611442869137,24.5766604311704,-1.76845456936524,0.107303967709776,0.249156561386715,-5.78150651629394,"K2C1_HUMAN",52,-1.81432720420653,0.098267053266974,0.23079579943546,0.76261144286914,"Non-significant",0.636772099756349,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
0.241741436659986,17.641275759076,1.89127708423079,0.0877624599444127,0.21847828340962,-5.59738924972176,"P22792",2,1.80235655445028,0.100229002647775,0.234505261920176,-0.241741436659989,"Non-significant",0.629847407971252,"CPN2","Carboxypeptidase N subunit 2","P22792"
-0.218373599362643,17.5919756237931,-1.75252350384464,0.110112277004783,0.250009153040499,-5.80492526947847,"Q92673",5,-1.79723464168851,0.101079350691727,0.234703189295564,0.218373599362646,"Non-significant",0.629481008892871,"SORL1","Sortilin-related receptor","Q92673"
-0.695379279769874,15.4260876363509,-1.77405468172642,0.106332422817981,0.248785401478711,-5.77324800379533,"Q9NRX4",1,-1.79766661765722,0.101007379792936,0.234703189295564,0.69537927976987,"Non-significant",0.629481008892871,"PHPT1","14 kDa phosphohistidine phosphatase","Q9NRX4"
-0.175095451742436,18.7007189388723,-1.73765780840395,0.112793007713548,0.25142586810329,-5.82667671444224,"O14818",5,-1.78458920784963,0.103207034859803,0.23784177582353,0.175095451742436,"Non-significant",0.623711861171598,"PSMA7","Proteasome subunit alpha type-7","O14818"
-0.0998801094099839,20.3775328096663,-1.51415367219498,0.160816455400618,0.322556771746005,-6.14086030110554,"Q8NBP7",15,-1.78531912288582,0.103083119625727,0.23784177582353,0.0998801094099875,"Non-significant",0.623711861171598,"PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7"
0.423106429042605,20.9141802471484,1.77095472884407,0.106869225587884,0.249090628461494,-5.77782119972153,"Q03181",2,1.77308338609121,0.105178348236397,0.240575848764594,-0.423106429042598,"Non-significant",0.618747973316744,"PPARD","Peroxisome proliferator-activated receptor delta","Q03181"
-0.642301755291147,15.6622888490697,-1.75279457183265,0.110063938364865,0.250009153040499,-5.80452773150346,"Q8WUJ3",1,-1.77378691611115,0.10505683454141,0.240575848764594,0.642301755291147,"Non-significant",0.618747973316744,"CEMIP","Cell migration-inducing and hyaluronan-binding protein","Q8WUJ3"
-0.141415694746556,20.0176722523698,-1.88941170240738,0.0880328482906626,0.21847828340962,-5.60023046166265,"Q6H9L7",3,-1.76642496060263,0.106334736255513,0.242316703809031,0.141415694746563,"Non-significant",0.615616647265517,"ISM2","Isthmin-2","Q6H9L7"
-0.54477462320196,16.489637218521,-1.75020751115953,0.110526069288704,0.250009153040499,-5.80832049005074,"P17931",1,-1.76407873582165,0.106744957030864,0.242350587629331,0.544774623201963,"Non-significant",0.615555922902779,"LGALS3","Galectin-3","P17931"
-0.162933181996038,17.4056516449278,-2.0685471604677,0.0653354623976055,0.174133210651009,-5.32175690949134,"O75368",1,-1.75005460443082,0.109227079628169,0.247070848015011,0.162933181996035,"Non-significant",0.607178494149112,"SH3BGRL","SH3 domain-binding glutamic acid-rich-like protein","O75368"
0.154112058048973,28.5540794218491,1.73536417127057,0.113211863645514,0.251445189908334,-5.83002395644929,"HBB_HUMAN",4,1.73544859312245,0.111867689174912,0.250273333811025,-0.154112058048966,"Non-significant",0.601585421249427,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.101823011741708,22.641099850182,1.52694746253884,0.157644611320079,0.319987240858307,-6.12357476985271,"P05543",9,1.73665055375354,0.111648226433132,0.250273333811025,-0.101823011741704,"Non-significant",0.601585421249427,"SERPINA7","Thyroxine-binding globulin","P05543"
0.319303393597448,16.8368736243402,1.76367599442729,0.108139389969156,0.250009153040499,-5.78854272170593,"P49888",2,1.73917371236284,0.111188795864231,0.250273333811025,-0.319303393597448,"Non-significant",0.601585421249427,"SULT1E1","Sulfotransferase 1E1","P49888"
-0.312203131182841,17.6951893271705,-1.75265725430199,0.110088423320297,0.250009153040499,-5.80472912021893,"P14314",2,-1.72630880944618,0.113549293801198,0.253111698545942,0.312203131182834,"Non-significant",0.596687781761789,"PRKCSH","Glucosidase 2 subunit beta","P14314"
0.272166350445357,18.9735299532391,1.75961607633477,0.10885383119642,0.250009153040499,-5.79451290103577,"P22303",2,1.71303562780389,0.116032032549224,0.257708825915486,-0.272166350445367,"Non-significant",0.58887070763941,"ACHE","Acetylcholinesterase","P22303"
0.625806661638681,15.6109543235483,1.68411694303607,0.122945819747271,0.26820564948426,-5.90418384160296,"P50990",1,1.70477634405243,0.117601506805266,0.260251710005877,-0.625806661638677,"Non-significant",0.584606408239419,"CCT8","T-complex protein 1 subunit theta","P50990"
-0.89083821946498,15.9462316709433,-1.67308991800065,0.125136569611087,0.271756059224224,-5.91998033254459,"P01040",1,-1.70250303316078,0.118036833231006,0.260275463203622,0.890838219464984,"Non-significant",0.584566771950493,"CSTA","Cystatin-A","P01040"
-0.278141975875112,19.129789585403,-1.73974226947186,0.112413572844515,0.25142586810329,-5.82363268566118,"P07711",2,-1.6987987383374,0.118749290009774,0.260907938265203,0.278141975875112,"Non-significant",0.583512707054143,"CTSL","Procathepsin L","P07711"
0.313530199561225,17.3010909131307,1.72818943738116,0.11453122589791,0.253457189441946,-5.84047915458047,"P54802",1,1.69526140710543,0.119433238976226,0.261473483901524,-0.313530199561225,"Non-significant",0.582572346487491,"NAGLU","Alpha-N-acetylglucosaminidase","P54802"
-0.132491031954196,20.4301082591015,-1.51409355550278,0.160831490009064,0.322556771746005,-6.14094130958345,"O00468",32,-1.68534612451258,0.121369266849989,0.264766407754602,0.132491031954196,"Non-significant",0.577137116861708,"AGRN","Agrin","O00468"
-0.201603957950446,16.2356452347806,-1.82410822915097,0.0979999173814463,0.234340081584758,-5.69884108474691,"P28838",1,-1.67916491338456,0.122590386023848,0.265540306122328,0.20160395795045,"Non-significant",0.575869548413272,"LAP3","Cytosol aminopeptidase","P28838"
-0.156915970085304,17.5868129528461,-1.98360062051181,0.0753083983096076,0.195610373575379,-5.45517541000479,"Q86VP6",1,-1.68046152673492,0.122333327135547,0.265540306122328,0.156915970085304,"Non-significant",0.575869548413272,"CAND1","Cullin-associated NEDD8-dissociated protein 1","Q86VP6"
0.152186950464518,19.0263800691762,1.75182267269045,0.110237343512477,0.250009153040499,-5.80595293107009,"Q9UN70",3,1.67361374874471,0.123696403724167,0.266992589728571,-0.152186950464522,"Non-significant",0.573500792135991,"PCDHGC3","Protocadherin gamma-C3","Q9UN70"
0.151576896115099,20.5019244435558,1.54220852858661,0.153932711767111,0.314535841044131,-6.10283791283754,"O75882",12,1.66581398069846,0.125265518545638,0.269430746906935,-0.151576896115106,"Non-significant",0.569552844952799,"ATRN","Attractin","O75882"
-0.201997843111258,17.7487146197763,-1.66384775168858,0.126999686014099,0.27412256171353,-5.93317506430834,"P24821",3,-1.6413906683912,0.130294446322221,0.279267467117208,0.201997843111254,"Non-significant",0.553979653895865,"TNC","Tenascin","P24821"
0.066334782698501,20.9353813089975,1.44480033459815,0.178993189026377,0.340754114512948,-6.23294901970682,"Q04756",6,1.63607661117001,0.131412171541605,0.280681746184683,-0.0663347826984975,"Non-significant",0.551785830290532,"HGFAC","Hepatocyte growth factor activator","Q04756"
-0.500400340530014,18.4424973256382,-1.61041953257627,0.138265302640574,0.293530873658167,-6.00863042645335,"CAH2_HUMAN",2,-1.6262447426201,0.133502627328909,0.284156633863269,0.50040034053001,"Non-significant",0.546442200549812,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
0.116338594630776,20.0471417700603,1.57485817831852,0.146248091626686,0.305972969853783,-6.05805065636676,"P13796",5,1.62329695395634,0.134135111453259,0.284514959587708,-0.116338594630779,"Non-significant",0.545894893783532,"LCP1","Plastin-2","P13796"
-0.126493657095466,19.242900833985,-1.56531845236429,0.148457700697116,0.308972056233147,-6.07119567800727,"P39060",5,-1.6113714463616,0.136721061048229,0.289000035939876,0.126493657095455,"Non-significant",0.53910210323484,"COL18A1","Collagen alpha-1(XVIII) chain","P39060"
0.110515960851096,20.8366821759417,1.51335902102107,0.161015288995559,0.322556771746005,-6.1419309472543,"P13591",6,1.60738674931522,0.1375948914115,0.289847657853091,-0.110515960851099,"Non-significant",0.537830204644902,"NCAM1","Neural cell adhesion molecule 1","P13591"
-0.317146259673827,18.2462203352109,-1.61621755641048,0.137001089726337,0.292619052272629,-6.00051110172942,"P35613",2,-1.60216205930791,0.138748126038446,0.291276031717697,0.317146259673823,"Non-significant",0.535695250768861,"BSG","Basigin","P35613"
0.142028109456184,17.7938561077768,1.67147680551255,0.125459975139405,0.271756059224224,-5.92228628158811,"Q76LX8",3,1.59227143260924,0.140954650972484,0.29443420560675,-0.142028109456181,"Non-significant",0.531011737665627,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","Q76LX8"
-0.158745501067084,17.6273635753841,-1.78229399951746,0.104917624638384,0.246415723767546,-5.76107281622276,"Q9UBX5",2,-1.59112170866955,0.141213142656418,0.29443420560675,0.158745501067084,"Non-significant",0.531011737665627,"FBLN5","Fibulin-5","Q9UBX5"
0.0989648631739364,20.9864888743671,1.47682753231444,0.170389872908395,0.332640102206516,-6.19076626225905,"P08123",6,1.58027751017471,0.143671850740213,0.297536636836995,-0.0989648631739293,"Non-significant",0.526459550283335,"COL1A2","Collagen alpha-2(I) chain","P08123"
-0.198477369234823,17.7831795122824,-1.56432430242109,0.148689651857713,0.308972056233147,-6.07256276391189,"P62826",4,-1.58217946190232,0.143237915923698,0.297536636836995,0.198477369234823,"Non-significant",0.526459550283335,"RAN","GTP-binding nuclear protein Ran","P62826"
0.122620110684121,20.1326723449184,1.48613293941934,0.167958125485147,0.328940354384648,-6.17839874955944,"P55285",6,1.56520002553715,0.147152884586785,0.303719590073062,-0.122620110684117,"Non-significant",0.517527194956136,"CDH6","Cadherin-6","P55285"
0.358449252514461,18.6867136815112,1.55414356753694,0.151083404980577,0.310836479650624,-6.08653223471057,"Q07507",2,1.5536531105288,0.149868583540347,0.308286717148432,-0.358449252514465,"Non-significant",0.511045186896627,"DPT","Dermatopontin","Q07507"
-0.574644425898683,19.299742284084,-1.52074712182205,0.159174916851052,0.322027142012195,-6.13196329562598,"Q9H8M2",1,-1.5399175514678,0.153156019734033,0.313995451829304,0.574644425898683,"Non-significant",0.503076642562904,"BRD9","Bromodomain-containing protein 9","Q9H8M2"
0.100469576507127,22.3163930416363,1.40514610988318,0.190159247330832,0.35756938225092,-6.28433448703501,"P51884",7,1.53009579245941,0.155545144490522,0.317830578575632,-0.100469576507134,"Non-significant",0.497804321515676,"LUM","Lumican","P51884"
0.175372390933795,17.8923758307157,1.55390447349115,0.151140027125412,0.310836479650624,-6.08685963969205,"P10586",3,1.52462282643358,0.156890458805585,0.319514455972837,-0.175372390933795,"Non-significant",0.49550948803075,"PTPRF","Receptor-type tyrosine-protein phosphatase F","P10586"
0.124302018786967,17.440209107447,1.93820739196566,0.0812091480672102,0.207421699021666,-5.52548135896248,"P31146",1,1.52217382255887,0.157495719542831,0.319685020131641,-0.124302018786967,"Non-significant",0.495277713514323,"CORO1A","Coronin-1A","P31146"
