"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HMF_vs_OF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.203696307639394,17.9810174334364,1.43908981163096,0.180169793781593,0.531021695036453,-5.59416712612194,"P37802",3,1.43933315818747,0.178149324362212,0.53066520760829,-0.203696307639401,"Non-significant",0.275179385404456,"TAGLN2","Transgelin-2","P37802"
0.213450130360872,19.4118993214075,1.43385773487006,0.181621526197625,0.531021695036453,-5.60088328694491,"Q96KP4",3,1.43867661837705,0.178331211692182,0.53066520760829,-0.213450130360872,"Non-significant",0.275179385404456,"CNDP2","Cytosolic non-specific dipeptidase","Q96KP4"
-0.206549377980515,18.333105510207,-1.45018695310941,0.177123541151342,0.531021695036453,-5.57986939576283,"P35613",2,-1.41161060120038,0.18596783806926,0.542848974935507,0.206549377980512,"Non-significant",0.265320977915834,"BSG","Basigin","P35613"
0.132023452836101,20.2704940439381,1.37368083979748,0.199047549099132,0.543891558965948,-5.67695590282448,"P63104",5,1.4122318597859,0.185789500698103,0.542848974935507,-0.132023452836094,"Non-significant",0.265320977915834,"YWHAZ","14-3-3 protein zeta/delta","P63104"
-0.0970968193480992,22.3268952862558,-1.25227088534128,0.238490617648307,0.604110531481042,-5.82351978715127,"Q06033",14,-1.41600185538222,0.184710385505788,0.542848974935507,0.0970968193481028,"Non-significant",0.265320977915834,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","Q06033"
0.306822746559099,19.59273632325,1.42774403368308,0.183330534407033,0.531021695036453,-5.60871077730056,"Q9H8M2",1,1.41784753867968,0.184184014358516,0.542848974935507,-0.306822746559096,"Non-significant",0.265320977915834,"BRD9","Bromodomain-containing protein 9","Q9H8M2"
0.250889092987197,17.1047090203337,1.4026505232692,0.190489424240302,0.538110677692651,-5.64060616112647,"P48506",2,1.39515106726908,0.190745504479968,0.554156370835168,-0.250889092987201,"Non-significant",0.256367669552359,"GCLC","Glutamate--cysteine ligase catalytic subunit","P48506"
-0.102413994903578,18.6174876775862,-1.53974741407652,0.154122641416202,0.502538187170913,-5.46192687282805,"P07686",3,-1.38650272573762,0.193296915037479,0.556610356268356,0.102413994903571,"Non-significant",0.254448717462346,"HEXB","Beta-hexosaminidase subunit beta","P07686"
0.0920468184127898,19.4855107421857,1.59653887745657,0.140928685988612,0.477288864701763,-5.3848931904563,"P35858",3,1.38308112283121,0.194314218990911,0.556610356268356,-0.0920468184127863,"Non-significant",0.254448717462346,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","P35858"
0.130319106593234,16.9147750121654,1.57735806018081,0.145268973742209,0.482809944306306,-5.41109798181246,"Q6V0I7",2,1.38563709384273,0.193553860162321,0.556610356268356,-0.13031910659323,"Non-significant",0.254448717462346,"FAT4","Protocadherin Fat 4","Q6V0I7"
-0.0896124484907403,20.4007370237979,-1.20553250202929,0.255285147105902,0.613003339441447,-5.87732612843001,"Q8NBP7",15,-1.37892735838408,0.195555230810524,0.557559797613262,0.0896124484907439,"Non-significant",0.253708548224541,"PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7"
-0.122011965865372,21.6517656055421,-1.45376931394678,0.176149632729526,0.531021695036453,-5.57523856899066,"P33151",3,-1.37260521998273,0.197456806265842,0.559065396717252,0.122011965865369,"Non-significant",0.25253738751207,"CDH5","Cadherin-5","P33151"
0.13222652907567,19.4917507292884,1.3681753624668,0.200710081893923,0.543891558965948,-5.68380570384915,"Q93088",4,1.37111484201089,0.197907326407249,0.559065396717252,-0.132226529075663,"Non-significant",0.25253738751207,"BHMT","Betaine--homocysteine S-methyltransferase 1","Q93088"
-0.0615718909329317,22.0361990313189,-1.09663946418656,0.298075258774098,0.664436849558262,-5.9966562138832,"P07225",14,-1.36566352677811,0.199562498116676,0.560043914403283,0.0615718909329281,"Non-significant",0.251777917573674,"XII.01","Vitamin K-dependent protein S","P07225"
0.208743378937562,15.8355170560148,1.37989517661038,0.197184899902335,0.543891558965948,-5.66920168174259,"P07355",2,1.35208547852122,0.203735388110819,0.560043914403283,-0.208743378937562,"Non-significant",0.251777917573674,"ANXA2","Annexin A2","P07355"
0.0734640733473491,18.7454448314092,1.34025651212772,0.209321425347549,0.557887103208903,-5.71825074534229,"P60900",5,1.35909327533095,0.201572733442025,0.560043914403283,-0.0734640733473491,"Non-significant",0.251777917573674,"PSMA6","Proteasome subunit alpha type-6","P60900"
-0.131095868068282,17.9010147955511,-1.68610924327263,0.122148507777517,0.445696638497724,-5.26010767263419,"Q04446",1,-1.35483224188361,0.202885430305809,0.560043914403283,0.131095868068282,"Non-significant",0.251777917573674,"GBE1","1,4-alpha-glucan-branching enzyme","Q04446"
-0.290444240208231,16.8080214850113,-1.36830649062803,0.200670348756572,0.543891558965948,-5.68364277502661,"Q86SQ4",1,-1.35747579569792,0.202070195879545,0.560043914403283,0.290444240208227,"Non-significant",0.251777917573674,"ADGRG6","Adhesion G-protein coupled receptor G6","Q86SQ4"
-0.148424819939109,16.418890074003,-1.47641119912963,0.170100021349356,0.523976447674146,-5.54579954644857,"Q9BTY2",2,-1.3601673610179,0.201242957571437,0.560043914403283,0.148424819939112,"Non-significant",0.251777917573674,"FUCA2","Plasma alpha-L-fucosidase","Q9BTY2"
-0.218707152470468,15.5718748242916,-1.36587412544199,0.201408456582822,0.543891558965948,-5.6866632912564,"Q9UL46",2,-1.34587308258294,0.205668664384352,0.562834336016107,0.218707152470465,"Non-significant",0.249619416057013,"PSME2","Proteasome activator complex subunit 2","Q9UL46"
0.0609978903223443,19.947074545979,1.06368032024876,0.312066082834732,0.681343843345815,-6.03103825379302,"P07942",19,1.34144863811682,0.207054794909393,0.564109285686479,-0.0609978903223443,"Non-significant",0.248636751383971,"LAMB1","Laminin subunit beta-1","P07942"
0.156435939826089,18.6727028700455,1.34730574221627,0.207118508360209,0.555667645136288,-5.70959992007904,"P07602",3,1.32635354295151,0.211842252227976,0.574598675290926,-0.156435939826093,"Non-significant",0.240635379587552,"PSAP","Prosaposin","P07602"
-0.198120891013499,18.9643384665054,-1.34581675380926,0.207582203484845,0.555667645136288,-5.7114298243862,"C9JB55",2,-1.31488153208497,0.215541413911063,0.576973304486819,0.198120891013495,"Non-significant",0.238844280401066,"TF","Serotransferrin (Fragment)","C9JB55"
-0.241736566413039,18.4978105991486,-1.29890004287252,0.222641825558949,0.583245466101008,-5.76836316492274,"P49720",3,-1.3176427071757,0.214646247119325,0.576973304486819,0.241736566413032,"Non-significant",0.238844280401066,"PSMB3","Proteasome subunit beta type-3","P49720"
0.0745847600989933,20.7472342266138,1.17306754483836,0.26749927996861,0.626037687079433,-5.91380187471443,"PPIA_HUMAN",8,1.31706604951968,0.214832945095903,0.576973304486819,-0.0745847600989897,"Non-significant",0.238844280401066,"PPIA","Peptidyl-prolyl cis-trans isomerase A","PPIA_HUMAN"
-0.150647915802413,17.3265798689043,-1.48410342059006,0.168085948608127,0.523489567371462,-5.53573178369819,"Q9UKK9",1,-1.3044150336662,0.21896253146732,0.583582746910728,0.150647915802416,"Non-significant",0.233897556107281,"NUDT5","ADP-sugar pyrophosphatase","Q9UKK9"
-0.143972428430587,18.1640023253258,-1.33024761542136,0.212482799611833,0.563861282086811,-5.73047951647217,"Q14117",3,-1.30023867588586,0.220340004238512,0.584711786139427,0.143972428430587,"Non-significant",0.233058151923402,"DPYS","Dihydropyrimidinase","Q14117"
0.088672379558691,25.9156599614476,1.1581132935151,0.273279205560235,0.634360604481454,-5.93035023280911,"HBA_HUMAN",10,1.29023866936727,0.223667111164395,0.587401338458798,-0.0886723795586875,"Non-significant",0.231065068224169,"HBA1","Hemoglobin subunit alpha","HBA_HUMAN"
-0.121938762788616,18.0207279479735,-1.62062693310631,0.135640842497359,0.47243088892546,-5.35172029746998,"P00491",1,-1.28502335646302,0.225418513400611,0.587401338458798,0.121938762788616,"Non-significant",0.231065068224169,"PNP","Purine nucleoside phosphorylase","P00491"
-0.0800521011106312,29.7837036160066,-1.11325733044049,0.291206529866571,0.658429825624128,-5.97900878348001,"P02765",18,-1.29219244274152,0.223013863370852,0.587401338458798,0.0800521011106206,"Non-significant",0.231065068224169,"AHSG","Alpha-2-HS-glycoprotein","P02765"
0.0943586838730504,19.5271927545929,1.42661153536987,0.18364861231277,0.531021695036453,-5.61015831863633,"P23528",3,1.28287053867829,0.226144724104855,0.587401338458798,-0.0943586838730468,"Non-significant",0.231065068224169,"CFL1","Cofilin-1","P23528"
-0.144811742375119,17.3081329930591,-1.48092583259351,0.168915432339617,0.523489567371462,-5.53989473187851,"P62310",1,-1.28776201618458,0.224497429287219,0.587401338458798,0.144811742375111,"Non-significant",0.231065068224169,"LSM3","U6 snRNA-associated Sm-like protein LSm3","P62310"
-0.0931076884318145,19.3330436890187,-1.30001539547123,0.222273599935484,0.583245466101008,-5.76702620407968,"O75083",4,-1.27060932030984,0.230317202980872,0.595034439130763,0.0931076884318145,"Non-significant",0.225457897646888,"WDR1","WD repeat-containing protein 1","O75083"
0.120530630101662,18.2971814983356,1.43843776510865,0.180350172513444,0.531021695036453,-5.59500500061103,"Q06481",2,1.26854793910376,0.231024790396609,0.595034439130763,-0.120530630101666,"Non-significant",0.225457897646888,"APLP2","Amyloid-like protein 2","Q06481"
0.235936489093557,20.8691277972218,1.26506227037839,0.234053920139393,0.600314029478862,-5.80853372969146,"Q03181",2,1.26217559750003,0.233223308044281,0.595691199296434,-0.235936489093557,"Non-significant",0.224978816092575,"PPARD","Peroxisome proliferator-activated receptor delta","Q03181"
0.232018403102185,18.5859912624509,1.29389663454106,0.224299858249403,0.585088566412274,-5.77435066363313,"Q5C9Z4",1,1.26322657700899,0.232859547680966,0.595691199296434,-0.232018403102192,"Non-significant",0.224978816092575,"NOM1","Nucleolar MIF4G domain-containing protein 1","Q5C9Z4"
-0.560672544516168,15.474037325196,-1.22065638776393,0.24974956810029,0.609946156356485,-5.86008036964935,"P58546",1,-1.25164810773726,0.236892461802749,0.599198692158232,0.560672544516169,"Non-significant",0.222429143220945,"MTPN","Myotrophin","P58546"
-0.133682448049854,18.4346336924008,-1.36637210287577,0.201257158551867,0.543891558965948,-5.68604520074857,"Q8NBJ4",2,-1.25155702981771,0.236924407464888,0.599198692158232,0.13368244804985,"Non-significant",0.222429143220945,"GOLM1","Golgi membrane protein 1","Q8NBJ4"
0.335295517630328,20.2745104242329,1.24000871130076,0.242807727153303,0.604128299987136,-5.83778169581785,"Q9UPN3",1,1.24983516192029,0.237529008473818,0.599198692158232,-0.335295517630325,"Non-significant",0.222429143220945,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Q9UPN3"
0.17538202653602,18.7369163813902,1.28147993767136,0.228458450158125,0.590907299354138,-5.78913831545111,"Q9BXJ4",2,1.24144842095471,0.240491657594879,0.604186008629758,-0.17538202653602,"Non-significant",0.218829336072414,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","Q9BXJ4"
0.115179533083719,19.1613373627153,1.41592201689382,0.186674162230004,0.532578217471113,-5.62378406337654,"Q9BY67",2,1.23837423573513,0.241585044397,0.604455641695351,-0.115179533083722,"Non-significant",0.218635564569609,"CADM1","Cell adhesion molecule 1","Q9BY67"
-0.0709836743410222,20.3278952712643,-1.1532284418104,0.275188427415525,0.634360604481454,-5.9357207587169,"P12830",6,-1.2268043007865,0.245735925541835,0.612341960801402,0.0709836743410222,"Non-significant",0.213005979466582,"CDH1","Cadherin-1","P12830"
0.146351257387597,18.9718307711854,1.2405466485619,0.24261701734725,0.604128299987136,-5.83715818171205,"Q9UN70",3,1.22308310172793,0.247083036029662,0.613206077271996,-0.146351257387604,"Non-significant",0.212393549654887,"PCDHGC3","Protocadherin gamma-C3","Q9UN70"
0.130822423386956,20.592930262316,1.30475545722847,0.220714303997948,0.583180467029062,-5.76133527500028,"P00488",2,1.20136656215611,0.255062682933264,0.617997725842256,-0.130822423386963,"Non-significant",0.209013123060013,"F13A1","Coagulation factor XIII A chain","P00488"
-0.106931585671578,19.7447030414022,-1.20698608026269,0.254748877243047,0.613003339441447,-5.87567555513229,"P20774",4,-1.20245795697712,0.254656823405573,0.617997725842256,0.106931585671575,"Non-significant",0.209013123060013,"OGN","Mimecan","P20774"
-0.140617789213273,18.5680297690957,-1.22409714973652,0.24850377439086,0.609331254806389,-5.85613464841759,"P39059",3,-1.20382049206726,0.254150854382257,0.617997725842256,0.14061778921327,"Non-significant",0.209013123060013,"COL15A1","Collagen alpha-1(XV) chain","P39059"
0.118199829425677,20.328097471891,1.25266464953138,0.238353026467404,0.604110531481042,-5.82306011282896,"P55058",3,1.20402343746708,0.254075560245892,0.617997725842256,-0.118199829425674,"Non-significant",0.209013123060013,"PLTP","Phospholipid transfer protein","P55058"
-0.0537806566860084,21.3599493045221,-0.945763913074148,0.366187376295029,0.725100454266171,-6.14706552943422,"Q02818",22,-1.20672481803789,0.253075017106972,0.617997725842256,0.0537806566860048,"Non-significant",0.209013123060013,"NUCB1","Nucleobindin-1","Q02818"
-0.184421632680007,17.1465221599577,-1.20634103439537,0.254986743060404,0.613003339441447,-5.87640820314281,"Q86YZ3",3,-1.21228890365962,0.251024056694415,0.617997725842256,0.18442163268001,"Non-significant",0.209013123060013,"HRNR","Hornerin","Q86YZ3"
0.0950827573549482,19.5082805581019,1.21299503221259,0.252541565340482,0.613003339441447,-5.86883655213352,"P20618",4,1.19630572783529,0.256951381173591,0.620122821493746,-0.0950827573549446,"Non-significant",0.207522285639946,"PSMB1","Proteasome subunit beta type-1","P20618"
0.20110497373455,15.6861128243303,1.23673752477118,0.243970045305698,0.604128299987136,-5.84156900814401,"P23297",1,1.19329111361276,0.258081690033007,0.620408141138169,-0.201104973734552,"Non-significant",0.207322511909069,"S100A1","Protein S100-A1","P23297"
-0.13059277193728,17.9030768051256,-1.29017392807951,0.225540077367006,0.585830794177859,-5.77879489580788,"Q9NPG4",2,-1.19027494081727,0.259216519344777,0.620702056087298,0.130592771937284,"Non-significant",0.207116816003537,"PCDH12","Protocadherin-12","Q9NPG4"
0.139854898164607,18.4667877769486,1.19951505135093,0.257514793905686,0.613003339441447,-5.88414330657336,"Q15907",3,1.18132658642095,0.262606546176711,0.623945010877225,-0.139854898164604,"Non-significant",0.204853683594673,"RAB11A;RAB11B","Ras-related protein Rab-11A","Q15907"
-0.55145550180028,20.4766175012768,-1.15302278055592,0.275269038812507,0.634360604481454,-5.9359464874259,"Q9C0B1",1,-1.18314943792911,0.261913148116204,0.623945010877225,0.551455501800284,"Non-significant",0.204853683594673,"FTO","Alpha-ketoglutarate-dependent dioxygenase FTO","Q9C0B1"
-0.177895830850236,15.9196996900297,-1.23758356272538,0.243669000156955,0.604128299987136,-5.84059018570704,"GSTA1_HUMAN",1,-1.17281864257538,0.265862053291952,0.628965985389394,0.177895830850238,"Non-significant",0.201372840655095,"GSTA1;GSTA2","Glutathione S-transferase A1","GSTA1_HUMAN"
-0.1312105676074,20.0426052787462,-1.26183794748201,0.235165883240416,0.600652860109895,-5.81232166391139,"P53634",2,-1.17045558743838,0.266771869822582,0.628965985389394,0.1312105676074,"Non-significant",0.201372840655095,"CTSC","Dipeptidyl peptidase 1","P53634"
-0.0908093945343538,17.2445372774522,-1.27457788293664,0.230797312604855,0.59444854044864,-5.79731414115018,"P06748",3,-1.16607534778645,0.268464802236267,0.630532274984029,0.0908093945343467,"Non-significant",0.200292678339556,"NPM1","Nucleophosmin","P06748"
-0.153033822803177,17.1905853577676,-1.13121427271619,0.283922875967736,0.647006405086328,-5.95970749570371,"P46531",4,-1.15140703976901,0.274195365032721,0.639094139791096,0.153033822803177,"Non-significant",0.194435164720351,"NOTCH1","Neurogenic locus notch homolog protein 1","P46531"
0.0530825596003872,20.1310497050541,1.01959169341604,0.331553236644336,0.700834945044752,-6.07571752773941,"Q12860",7,1.15289813138555,0.27360850400841,0.639094139791096,-0.0530825596003801,"Non-significant",0.194435164720351,"CNTN1","Contactin-1","Q12860"
-0.296361652767329,15.9782551672717,-1.14020743543876,0.280328867951703,0.643601483349789,-5.9499514277562,"O43175",1,-1.14680773232445,0.276011737637651,0.640629829730886,0.296361652767331,"Non-significant",0.19339284309039,"PHGDH","D-3-phosphoglycerate dehydrogenase","O43175"
-0.0879220794505287,19.023791370052,-1.24838522450796,0.239851831264634,0.604128299987136,-5.82805020617488,"P25789",3,-1.13920558308396,0.279034526163371,0.640629829730886,0.0879220794505287,"Non-significant",0.19339284309039,"PSMA4","Proteasome subunit alpha type-4","P25789"
0.183873929495261,15.5942862714884,1.19254078110069,0.260118416562276,0.615647063137742,-5.89201254872948,"P78371",1,1.14228196020661,0.277808203440391,0.640629829730886,-0.183873929495267,"Non-significant",0.19339284309039,"CCT2","T-complex protein 1 subunit beta","P78371"
-0.418318906118685,16.6832759192738,-1.1109372010162,0.292158095546106,0.658429825624128,-5.98148509814404,"Q9BV57",2,-1.1392540557886,0.279015171148397,0.640629829730886,0.418318906118692,"Non-significant",0.19339284309039,"ADI1","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase","Q9BV57"
-0.0792501021640462,31.9305672953991,-0.986297367093682,0.346860406945931,0.715910536895137,-6.10843951958392,"ALBU_BOVIN",67,-1.12101349356074,0.28637239264321,0.655023420486148,0.0792501021640462,"Non-significant",0.183743171449354,"ALB","Albumin","ALBU_BOVIN"
-0.168962358976799,16.4683008269066,-1.17844044427865,0.265446403076755,0.625840942638658,-5.90781696194814,"O00410",1,-1.11630865151065,0.288294150896899,0.656389541545227,0.168962358976799,"Non-significant",0.182838347310263,"IPO5","Importin-5","O00410"
0.290690567305639,18.0927115094461,1.10729293821479,0.293657591412447,0.659384994636741,-5.98536655058159,"Q02413",1,1.11431562834665,0.289111217320084,0.656389541545227,-0.290690567305631,"Non-significant",0.182838347310263,"DSG1","Desmoglein-1","Q02413"
0.139690979452002,18.7146847062875,1.22781360084274,0.247163793351193,0.608479539454945,-5.85186357397969,"P30530",1,1.11122600626632,0.290381368894845,0.656840513404206,-0.139690979452006,"Non-significant",0.182540068121771,"AXL","Tyrosine-protein kinase receptor UFO","P30530"
-0.0515284385497417,22.4934606397276,-0.8823201619501,0.397969459489688,0.740072246913188,-6.20478484003431,"P05546",16,-1.09161994697251,0.298541510005377,0.65963577890937,0.0515284385497452,"Non-significant",0.180695796081656,"SERPIND1","Heparin cofactor 2","P05546"
0.0645236332225103,25.7755091606775,0.931190002375508,0.373322704985884,0.73000454745142,-6.16062316877387,"P08833",16,1.08657528210629,0.300669174688657,0.65963577890937,-0.0645236332225032,"Non-significant",0.180695796081656,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
-0.270414004176319,15.9278867460638,-1.07630732497161,0.306648032368648,0.673746393698857,-6.01796416291112,"P08F94",1,-1.0804255046316,0.303278520274927,0.65963577890937,0.27041400417632,"Non-significant",0.180695796081656,"PKHD1","Fibrocystin","P08F94"
-0.0471222269393934,20.9140160151151,-0.904068362483827,0.386864053947104,0.73000454745142,-6.1853811322627,"P11717",9,-1.0924539156777,0.298190879158386,0.65963577890937,0.0471222269393898,"Non-significant",0.180695796081656,"IGF2R","Cation-independent mannose-6-phosphate receptor","P11717"
0.123680104112402,18.9623245390717,1.03902134899175,0.322855862821549,0.689584125120592,-6.05621494529375,"P13611",7,1.09249177919886,0.298174967410806,0.65963577890937,-0.123680104112402,"Non-significant",0.180695796081656,"VCAN","Versican core protein","P13611"
-0.139308150910214,20.4048536466688,-1.03383323826769,0.325161312156422,0.692096820666273,-6.06145160021275,"P30041",6,-1.07605390818265,0.305143813695606,0.65963577890937,0.139308150910207,"Non-significant",0.180695796081656,"PRDX6","Peroxiredoxin-6","P30041"
0.117372877573363,22.7591517735629,1.00109303401557,0.339994979962197,0.704111225394686,-6.0940077355383,"P33908",14,1.0749735205546,0.305606135742677,0.65963577890937,-0.117372877573363,"Non-significant",0.180695796081656,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","P33908"
-0.104538166195329,19.5948776199587,-1.23550038768549,0.244410796732153,0.604128299987136,-5.84299942836045,"Q03154",2,-1.09246726155321,0.298185270620291,0.65963577890937,0.104538166195333,"Non-significant",0.180695796081656,"ACY1","Aminoacylase-1","Q03154"
-0.125279777469803,19.2441731296967,-1.04110973160979,0.321931319693196,0.689584125120592,-6.05410106913067,"Q15274",7,-1.09431199334754,0.297410805288509,0.65963577890937,0.125279777469796,"Non-significant",0.180695796081656,"QPRT","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","Q15274"
-0.116503308407754,17.643262828925,-1.17287680534884,0.267572388278649,0.626037687079433,-5.91401396059543,"Q15631",2,-1.07781451526296,0.304391546309202,0.65963577890937,0.116503308407754,"Non-significant",0.180695796081656,"TSN","Translin","Q15631"
0.191542873901923,18.1021384122452,1.13299336279009,0.283209044218816,0.647006405086328,-5.95778220813209,"Q16270",1,1.09858947666654,0.295620918809105,0.65963577890937,-0.191542873901923,"Non-significant",0.180695796081656,"IGFBP7","Insulin-like growth factor-binding protein 7","Q16270"
0.132259525467056,18.8609895532562,1.20310669712032,0.256182114575566,0.613003339441447,-5.88007738768986,"Q99435",1,1.0798670808725,0.303516308020888,0.65963577890937,-0.132259525467052,"Non-significant",0.180695796081656,"NELL2","Protein kinase C-binding protein NELL2","Q99435"
0.252906971007322,15.6909096382516,1.08647517215636,0.302337600768186,0.671496193010501,-6.00734760135983,"Q9H0N5",1,1.0853299381989,0.301196189660266,0.65963577890937,-0.252906971007318,"Non-significant",0.180695796081656,"PCBD2","Pterin-4-alpha-carbinolamine dehydratase 2","Q9H0N5"
-0.0881051568777522,24.279298674204,-1.07993836922804,0.30510337217787,0.67341566228144,-6.01418193040353,"P01042",4,-1.068866187514,0.308229577400902,0.660645912401234,0.0881051568777487,"Non-significant",0.180031247765963,"KNG1","Kininogen-1","P01042"
0.167069353323377,17.4015950546615,1.12390609270118,0.286869896781961,0.651300913804971,-5.96759168679882,"P02654",1,1.07072431966646,0.307429610062798,0.660645912401234,-0.167069353323381,"Non-significant",0.180031247765963,"APOC1","Apolipoprotein C-I","P02654"
0.0946022517201399,24.5189311709397,1.4155039842951,0.186793338917275,0.532578217471113,-5.62431554236726,"Q4VCS5",1,1.06507628002633,0.309866089651598,0.661839417966653,-0.0946022517201435,"Non-significant",0.1792473706068,"AMOT","Angiomotin","Q4VCS5"
0.292826631966239,17.416634937216,1.04844571197898,0.318699414318714,0.687896975272435,-6.0466485331437,"P52895",1,1.05847076822303,0.31273405164605,0.665645741871626,-0.292826631966243,"Non-significant",0.176756841825706,"AKR1C1;AKR1C2","Aldo-keto reductase family 1 member C2","P52895"
0.250628320804335,17.6804802557753,1.00566043426505,0.337896030802574,0.704111225394686,-6.08951717226071,"P15924",9,1.04700351048321,0.317760201099116,0.674003471535496,-0.250628320804335,"Non-significant",0.171337866573246,"DSP","Desmoplakin","P15924"
0.195859116320218,21.2468566909467,1.04469593369334,0.320348329513216,0.689029915760005,-6.05046313480839,"P02452",2,1.04269611539577,0.319663699789493,0.67434101086094,-0.195859116320225,"Non-significant",0.171120427378082,"COL1A1","Collagen alpha-1(I) chain","P02452"
-0.288053040344202,15.8727870571873,-1.023099092586,0.329970402289739,0.699902618005571,-6.07221898459158,"Q96FW1",2,-1.0416676100788,0.320119468451115,0.67434101086094,0.288053040344201,"Non-significant",0.171120427378082,"OTUB1","Ubiquitin thioesterase OTUB1","Q96FW1"
-0.0764008868328752,19.2741761784807,-0.943684704247774,0.367199316554613,0.725100454266171,-6.14901052478597,"O75462",9,-1.03556915757367,0.322831887423455,0.677725845858144,0.0764008868328716,"Non-significant",0.168945951722324,"CRLF1","Cytokine receptor-like factor 1","O75462"
0.128235796097851,19.233211463263,1.01059638984769,0.33563851525361,0.704111225394686,-6.08464551802637,"P26038",4,1.02633055461483,0.326973500162128,0.684077664161722,-0.128235796097851,"Non-significant",0.164894589504809,"MSN","Moesin","P26038"
0.131223440719648,17.3906660960176,1.00449049319604,0.338432761535453,0.704111225394686,-6.0906690210342,"Q92820",4,1.02120513635188,0.329288131413773,0.686576954274296,-0.131223440719648,"Non-significant",0.163310778247115,"GGH","Gamma-glutamyl hydrolase","Q92820"
-0.305649141786438,15.7503008921983,-1.00336737338308,0.338948605478185,0.704111225394686,-6.09177374318403,"P09382",1,-1.01690763990261,0.331238202263876,0.688301755890697,0.305649141786438,"Non-significant",0.16222112253886,"LGALS1","Galectin-1","P09382"
-0.127514324215056,19.0500097871701,-1.06256004654467,0.312550267531072,0.681343843345815,-6.03219226960632,"P22303",2,-1.01071183140633,0.334064660165289,0.691829853653116,0.12751432421506,"Non-significant",0.160000701360293,"ACHE","Acetylcholinesterase","P22303"
0.345332132816793,17.9768474796716,0.982573380340439,0.348604323830099,0.717095471502854,-6.11204411545728,"P78536",1,1.00097263530466,0.338543404458594,0.698399369793536,-0.34533213281679,"Non-significant",0.155896161191538,"ADAM17","Disintegrin and metalloproteinase domain-containing protein 17","P78536"
0.0636775899623991,21.9836523439527,0.979292362096745,0.350146115428459,0.717858089490453,-6.11521063943267,"Q06828",5,0.998871245705396,0.339515517452649,0.698399369793536,-0.0636775899624027,"Non-significant",0.155896161191538,"FMOD","Fibromodulin","Q06828"
-0.105969049065926,25.402228466924,-1.16589264673117,0.270260248463488,0.629922176076495,-5.92176173537099,"Q96JB1",1,-0.991127615137361,0.343115399339094,0.703443945802223,0.10596904906593,"Non-significant",0.152770503771081,"DNAH8","Dynein heavy chain 8, axonemal","Q96JB1"
0.0998310417316262,18.594457374778,0.950988508515213,0.363653449152038,0.725100454266171,-6.14216241504412,"P00533",5,0.978739587315243,0.348932156635586,0.712984706725381,-0.0998310417316262,"Non-significant",0.146919785514206,"EGFR","Epidermal growth factor receptor","P00533"
-0.1698169258432,21.8114571263418,-0.916695470214476,0.380517038700307,0.73000454745142,-6.17393135377018,"P00751",30,-0.965069556315314,0.355433520898509,0.720487411821132,0.169816925843204,"Non-significant",0.142373602670087,"CFB","Complement factor B","P00751"
0.0690638251330533,20.0321828249201,0.873274420176952,0.402653205209662,0.745566725243184,-6.21273651769198,"P12259",9,0.961167285623134,0.357305339630708,0.720487411821132,-0.0690638251330533,"Non-significant",0.142373602670087,"F5","Coagulation factor V","P12259"
-0.110938436126858,17.0435585936937,-1.0971276823318,0.297871696551042,0.664436849558262,-5.99614071027031,"P13942",1,-0.963253525599746,0.356303743548483,0.720487411821132,0.110938436126862,"Non-significant",0.142373602670087,"COL11A2","Collagen alpha-2(XI) chain","P13942"
-0.122211540988832,17.937960412284,-1.06050395607958,0.313440397754518,0.681343843345815,-6.03430776823757,"Q9Y617",1,-0.962673979736192,0.356581778419777,0.720487411821132,0.122211540988825,"Non-significant",0.142373602670087,"PSAT1","Phosphoserine aminotransferase","Q9Y617"
0.111460503729937,18.3127451802662,0.91763736862962,0.380046563233113,0.73000454745142,-6.17307189566238,"O60701",6,0.956355622236015,0.359623117006539,0.722656970202193,-0.111460503729937,"Non-significant",0.141067804089383,"UGDH","UDP-glucose 6-dehydrogenase","O60701"
0.137989839595761,17.3204637798253,1.01225944055242,0.334880425730953,0.704111225394686,-6.08299975841687,"Q13509",1,0.950723064197998,0.36234999930408,0.722656970202193,-0.137989839595761,"Non-significant",0.141067804089383,"TUBB","Tubulin beta chain","Q13509"
0.229032389554799,15.0549993950097,0.947841868024381,0.36517805137375,0.725100454266171,-6.14511813543289,"Q13813",1,0.949185764946485,0.363096813739438,0.722656970202193,-0.229032389554803,"Non-significant",0.141067804089383,"SPTAN1","Spectrin alpha chain, non-erythrocytic 1","Q13813"
