"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","OF_vs_HMF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.203696307639401,17.9810174334364,-1.43908981163101,0.18016979378158,0.531021695036454,-5.59416712612188,"P37802",3,-1.43933315818752,0.178149324362199,0.530665207608301,0.203696307639401,"Non-significant",0.275179385404447,"TAGLN2","Transgelin-2","P37802"
-0.213450130360869,19.4118993214075,-1.43385773487005,0.181621526197628,0.531021695036454,-5.60088328694493,"Q96KP4",3,-1.43867661837703,0.178331211692186,0.530665207608301,0.213450130360872,"Non-significant",0.275179385404447,"CNDP2","Cytosolic non-specific dipeptidase","Q96KP4"
0.206549377980501,18.333105510207,1.45018695310931,0.177123541151369,0.531021695036454,-5.57986939576296,"P35613",2,1.41161060120029,0.185967838069288,0.542848974935587,-0.206549377980512,"Non-significant",0.26532097791577,"BSG","Basigin","P35613"
-0.132023452836101,20.2704940439381,-1.37368083979748,0.19904754909913,0.543891558966007,-5.67695590282447,"P63104",5,-1.4122318597859,0.1857895006981,0.542848974935587,0.132023452836094,"Non-significant",0.26532097791577,"YWHAZ","14-3-3 protein zeta/delta","P63104"
0.0970968193481028,22.3268952862558,1.25227088534132,0.238490617648293,0.604110531481008,-5.82351978715123,"Q06033",14,1.41600185538227,0.184710385505776,0.542848974935587,-0.0970968193481028,"Non-significant",0.26532097791577,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","Q06033"
-0.306822746559092,19.59273632325,-1.42774403368305,0.183330534407041,0.531021695036454,-5.6087107773006,"Q9H8M2",1,-1.41784753867965,0.184184014358525,0.542848974935587,0.306822746559096,"Non-significant",0.26532097791577,"BRD9","Bromodomain-containing protein 9","Q9H8M2"
-0.250889092987201,17.1047090203337,-1.40265052326922,0.190489424240298,0.538110677692638,-5.64060616112645,"P48506",2,-1.3951510672691,0.190745504479963,0.554156370835154,0.250889092987201,"Non-significant",0.25636766955237,"GCLC","Glutamate--cysteine ligase catalytic subunit","P48506"
0.102413994903578,18.6174876775862,1.53974741407651,0.154122641416203,0.502538187170916,-5.46192687282806,"P07686",3,1.38650272573761,0.19329691503748,0.556610356268307,-0.102413994903571,"Non-significant",0.254448717462384,"HEXB","Beta-hexosaminidase subunit beta","P07686"
-0.0920468184127934,19.4855107421857,-1.59653887745664,0.140928685988597,0.477288864701711,-5.38489319045621,"P35858",3,-1.38308112283127,0.194314218990894,0.556610356268307,0.0920468184127863,"Non-significant",0.254448717462384,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","P35858"
-0.130319106593234,16.9147750121654,-1.57735806018081,0.145268973742209,0.482809944306291,-5.41109798181246,"Q6V0I7",2,-1.38563709384273,0.193553860162322,0.556610356268307,0.13031910659323,"Non-significant",0.254448717462384,"FAT4","Protocadherin Fat 4","Q6V0I7"
0.0896124484907368,20.4007370237979,1.20553250202921,0.255285147105929,0.613003339441503,-5.87732612843009,"Q8NBP7",15,1.378927358384,0.19555523081055,0.557559797613336,-0.0896124484907439,"Non-significant",0.253708548224484,"PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7"
0.122011965865372,21.6517656055421,1.45376931394678,0.176149632729526,0.531021695036454,-5.57523856899066,"P33151",3,1.37260521998273,0.197456806265842,0.559065396717316,-0.122011965865369,"Non-significant",0.25253738751202,"CDH5","Cadherin-5","P33151"
-0.132226529075663,19.4917507292884,-1.36817536246672,0.200710081893945,0.543891558966007,-5.68380570384924,"Q93088",4,-1.37111484201082,0.197907326407272,0.559065396717316,0.132226529075663,"Non-significant",0.25253738751202,"BHMT","Betaine--homocysteine S-methyltransferase 1","Q93088"
0.0615718909329246,22.0361990313189,1.09663946418644,0.298075258774149,0.664436849558375,-5.99665621388333,"P07225",14,1.36566352677796,0.199562498116722,0.560043914403305,-0.0615718909329281,"Non-significant",0.251777917573658,"XII.01","Vitamin K-dependent protein S","P07225"
-0.208743378937559,15.8355170560148,-1.37989517661036,0.197184899902343,0.543891558966007,-5.66920168174262,"P07355",2,-1.3520854785212,0.203735388110827,0.560043914403305,0.208743378937562,"Non-significant",0.251777917573658,"ANXA2","Annexin A2","P07355"
-0.0734640733473526,18.7454448314092,-1.34025651212779,0.209321425347525,0.557887103208839,-5.7182507453422,"P60900",5,-1.35909327533103,0.201572733442001,0.560043914403305,0.0734640733473491,"Non-significant",0.251777917573658,"PSMA6","Proteasome subunit alpha type-6","P60900"
0.131095868068279,17.9010147955511,1.68610924327257,0.122148507777529,0.44569663849777,-5.26010767263428,"Q04446",1,1.35483224188357,0.202885430305823,0.560043914403305,-0.131095868068282,"Non-significant",0.251777917573658,"GBE1","1,4-alpha-glucan-branching enzyme","Q04446"
0.290444240208231,16.8080214850113,1.36830649062803,0.200670348756574,0.543891558966007,-5.68364277502661,"Q86SQ4",1,1.35747579569792,0.202070195879545,0.560043914403305,-0.290444240208227,"Non-significant",0.251777917573658,"ADGRG6","Adhesion G-protein coupled receptor G6","Q86SQ4"
0.148424819939109,16.418890074003,1.47641119912963,0.170100021349355,0.523976447674143,-5.54579954644857,"Q9BTY2",2,1.3601673610179,0.201242957571436,0.560043914403305,-0.148424819939112,"Non-significant",0.251777917573658,"FUCA2","Plasma alpha-L-fucosidase","Q9BTY2"
0.218707152470458,15.5718748242916,1.36587412544192,0.201408456582844,0.543891558966007,-5.68666329125649,"Q9UL46",2,1.34587308258287,0.205668664384374,0.562834336016167,-0.218707152470465,"Non-significant",0.249619416056967,"PSME2","Proteasome activator complex subunit 2","Q9UL46"
-0.0609978903223407,19.947074545979,-1.06368032024869,0.312066082834761,0.681343843345874,-6.03103825379309,"P07942",19,-1.34144863811674,0.207054794909419,0.564109285686549,0.0609978903223443,"Non-significant",0.248636751383917,"LAMB1","Laminin subunit beta-1","P07942"
-0.156435939826096,18.6727028700455,-1.34730574221634,0.207118508360186,0.555667645136287,-5.70959992007895,"P07602",3,-1.32635354295159,0.211842252227953,0.574598675290864,0.156435939826093,"Non-significant",0.240635379587599,"PSAP","Prosaposin","P07602"
0.198120891013499,18.9643384665054,1.34581675380926,0.207582203484845,0.555667645136287,-5.7114298243862,"C9JB55",2,1.31488153208497,0.215541413911063,0.576973304486819,-0.198120891013495,"Non-significant",0.238844280401066,"TF","Serotransferrin (Fragment)","C9JB55"
0.241736566413024,18.4978105991486,1.29890004287244,0.222641825558975,0.583245466101076,-5.76836316492283,"P49720",3,1.31764270717562,0.214646247119351,0.576973304486819,-0.241736566413032,"Non-significant",0.238844280401066,"PSMB3","Proteasome subunit beta type-3","P49720"
-0.0745847600990039,20.7472342266138,-1.17306754483852,0.267499279968548,0.626037687079404,-5.91380187471425,"PPIA_HUMAN",8,-1.31706604951986,0.214832945095844,0.576973304486819,0.0745847600989897,"Non-significant",0.238844280401066,"PPIA","Peptidyl-prolyl cis-trans isomerase A","PPIA_HUMAN"
0.150647915802416,17.3265798689043,1.48410342059009,0.168085948608119,0.523489567371486,-5.53573178369814,"Q9UKK9",1,1.30441503366623,0.218962531467311,0.583582746910702,-0.150647915802416,"Non-significant",0.2338975561073,"NUDT5","ADP-sugar pyrophosphatase","Q9UKK9"
0.143972428430587,18.1640023253258,1.33024761542136,0.212482799611832,0.56386128208681,-5.73047951647217,"Q14117",3,1.30023867588586,0.220340004238511,0.584711786139426,-0.143972428430587,"Non-significant",0.233058151923403,"DPYS","Dihydropyrimidinase","Q14117"
-0.0886723795586946,25.9156599614476,-1.15811329351514,0.273279205560218,0.634360604481438,-5.93035023280906,"HBA_HUMAN",10,-1.29023866936732,0.223667111164378,0.587401338458799,0.0886723795586875,"Non-significant",0.231065068224168,"HBA1","Hemoglobin subunit alpha","HBA_HUMAN"
0.121938762788609,18.0207279479735,1.62062693310622,0.135640842497377,0.472430888925524,-5.3517202974701,"P00491",1,1.28502335646295,0.225418513400635,0.587401338458799,-0.121938762788616,"Non-significant",0.231065068224168,"PNP","Purine nucleoside phosphorylase","P00491"
0.0800521011106312,29.7837036160066,1.11325733044046,0.291206529866582,0.658429825624109,-5.97900878348004,"P02765",18,1.29219244274148,0.223013863370866,0.587401338458799,-0.0800521011106206,"Non-significant",0.231065068224168,"AHSG","Alpha-2-HS-glycoprotein","P02765"
-0.0943586838730504,19.5271927545929,-1.42661153536987,0.18364861231277,0.531021695036454,-5.61015831863634,"P23528",3,-1.28287053867829,0.226144724104856,0.587401338458799,0.0943586838730468,"Non-significant",0.231065068224168,"CFL1","Cofilin-1","P23528"
0.144811742375119,17.3081329930591,1.48092583259351,0.168915432339619,0.523489567371486,-5.53989473187852,"P62310",1,1.28776201618458,0.22449742928722,0.587401338458799,-0.144811742375111,"Non-significant",0.231065068224168,"LSM3","U6 snRNA-associated Sm-like protein LSm3","P62310"
0.0931076884318145,19.3330436890187,1.30001539547124,0.22227359993548,0.583245466101076,-5.76702620407966,"O75083",4,1.27060932030985,0.230317202980867,0.595034439130798,-0.0931076884318145,"Non-significant",0.225457897646863,"WDR1","WD repeat-containing protein 1","O75083"
-0.120530630101658,18.2971814983356,-1.43843776510861,0.180350172513457,0.531021695036454,-5.59500500061109,"Q06481",2,-1.26854793910372,0.231024790396623,0.595034439130798,0.120530630101666,"Non-significant",0.225457897646863,"APLP2","Amyloid-like protein 2","Q06481"
-0.235936489093554,20.8691277972218,-1.26506227037837,0.234053920139399,0.600314029478878,-5.80853372969148,"Q03181",2,-1.26217559750002,0.233223308044287,0.59569119929645,0.235936489093557,"Non-significant",0.224978816092564,"PPARD","Peroxisome proliferator-activated receptor delta","Q03181"
-0.232018403102192,18.5859912624509,-1.29389663454109,0.224299858249393,0.585088566412245,-5.77435066363309,"Q5C9Z4",1,-1.26322657700902,0.232859547680955,0.59569119929645,0.232018403102192,"Non-significant",0.224978816092564,"NOM1","Nucleolar MIF4G domain-containing protein 1","Q5C9Z4"
0.560672544516168,15.474037325196,1.22065638776393,0.24974956810029,0.609946156356485,-5.86008036964935,"P58546",1,1.25164810773726,0.236892461802749,0.59919869215822,-0.560672544516169,"Non-significant",0.222429143220953,"MTPN","Myotrophin","P58546"
0.133682448049846,18.4346336924008,1.36637210287571,0.201257158551884,0.543891558966007,-5.68604520074864,"Q8NBJ4",2,1.25155702981766,0.236924407464908,0.59919869215822,-0.13368244804985,"Non-significant",0.222429143220953,"GOLM1","Golgi membrane protein 1","Q8NBJ4"
-0.335295517630332,20.2745104242329,-1.24000871130078,0.242807727153299,0.604128299987059,-5.83778169581784,"Q9UPN3",1,-1.2498351619203,0.237529008473813,0.59919869215822,0.335295517630325,"Non-significant",0.222429143220953,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Q9UPN3"
-0.175382026536024,18.7369163813902,-1.28147993767139,0.228458450158116,0.590907299354115,-5.78913831545108,"Q9BXJ4",2,-1.24144842095474,0.24049165759487,0.604186008629735,0.17538202653602,"Non-significant",0.218829336072431,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","Q9BXJ4"
-0.115179533083722,19.1613373627153,-1.41592201689386,0.186674162229992,0.532578217471089,-5.62378406337649,"Q9BY67",2,-1.23837423573517,0.241585044396986,0.604455641695317,0.115179533083722,"Non-significant",0.218635564569633,"CADM1","Cell adhesion molecule 1","Q9BY67"
0.0709836743410222,20.3278952712643,1.15322844181042,0.275188427415519,0.634360604481438,-5.93572075871688,"P12830",6,1.22680430078652,0.245735925541828,0.612341960801385,-0.0709836743410222,"Non-significant",0.213005979466594,"CDH1","Cadherin-1","P12830"
-0.146351257387604,18.9718307711854,-1.24054664856195,0.24261701734723,0.604128299987059,-5.83715818171198,"Q9UN70",3,-1.22308310172799,0.247083036029642,0.613206077271945,0.146351257387604,"Non-significant",0.212393549654923,"PCDHGC3","Protocadherin gamma-C3","Q9UN70"
-0.130822423386963,20.592930262316,-1.30475545722854,0.220714303997924,0.583180467028998,-5.76133527500019,"P00488",2,-1.20136656215618,0.255062682933239,0.617997725842195,0.130822423386963,"Non-significant",0.209013123060056,"F13A1","Coagulation factor XIII A chain","P00488"
0.106931585671578,19.7447030414022,1.20698608026267,0.254748877243054,0.613003339441503,-5.87567555513231,"P20774",4,1.2024579569771,0.254656823405579,0.617997725842195,-0.106931585671575,"Non-significant",0.209013123060056,"OGN","Mimecan","P20774"
0.14061778921327,18.5680297690957,1.22409714973649,0.248503774390871,0.609331254806416,-5.85613464841763,"P39059",3,1.20382049206722,0.254150854382269,0.617997725842195,-0.14061778921327,"Non-significant",0.209013123060056,"COL15A1","Collagen alpha-1(XV) chain","P39059"
-0.118199829425677,20.328097471891,-1.25266464953137,0.238353026467408,0.604110531481008,-5.82306011282898,"P55058",3,-1.20402343746707,0.254075560245895,0.617997725842195,0.118199829425674,"Non-significant",0.209013123060056,"PLTP","Phospholipid transfer protein","P55058"
0.0537806566860084,21.3599493045221,0.945763913074144,0.36618737629503,0.725100454266156,-6.14706552943423,"Q02818",22,1.20672481803788,0.253075017106975,0.617997725842195,-0.0537806566860048,"Non-significant",0.209013123060056,"NUCB1","Nucleobindin-1","Q02818"
0.184421632680007,17.1465221599577,1.20634103439536,0.254986743060406,0.613003339441503,-5.87640820314281,"Q86YZ3",3,1.21228890365962,0.251024056694417,0.617997725842195,-0.18442163268001,"Non-significant",0.209013123060056,"HRNR","Hornerin","Q86YZ3"
-0.0950827573549518,19.5082805581019,-1.21299503221265,0.25254156534046,0.613003339441503,-5.86883655213345,"P20618",4,-1.19630572783535,0.25695138117357,0.620122821493694,0.0950827573549446,"Non-significant",0.207522285639982,"PSMB1","Proteasome subunit beta type-1","P20618"
-0.201104973734553,15.6861128243303,-1.23673752477121,0.24397004530569,0.604128299987059,-5.84156900814398,"P23297",1,-1.19329111361278,0.258081690032999,0.620408141138149,0.201104973734552,"Non-significant",0.207322511909083,"S100A1","Protein S100-A1","P23297"
0.130592771937284,17.9030768051256,1.29017392807954,0.225540077366995,0.585830794177831,-5.77879489580784,"Q9NPG4",2,1.1902749408173,0.259216519344765,0.620702056087269,-0.130592771937284,"Non-significant",0.207116816003557,"PCDH12","Protocadherin-12","Q9NPG4"
-0.139854898164614,18.4667877769486,-1.19951505135098,0.257514793905668,0.613003339441503,-5.8841433065733,"Q15907",3,-1.181326586421,0.262606546176693,0.62394501087718,0.139854898164604,"Non-significant",0.204853683594704,"RAB11A;RAB11B","Ras-related protein Rab-11A","Q15907"
0.551455501800287,20.4766175012768,1.15302278055594,0.2752690388125,0.634360604481438,-5.93594648742588,"Q9C0B1",1,1.18314943792913,0.261913148116197,0.62394501087718,-0.551455501800284,"Non-significant",0.204853683594704,"FTO","Alpha-ketoglutarate-dependent dioxygenase FTO","Q9C0B1"
0.177895830850233,15.9196996900297,1.23758356272535,0.243669000156965,0.604128299987059,-5.84059018570707,"GSTA1_HUMAN",1,1.17281864257536,0.265862053291962,0.628965985389424,-0.177895830850238,"Non-significant",0.201372840655075,"GSTA1;GSTA2","Glutathione S-transferase A1","GSTA1_HUMAN"
0.131210567607397,20.0426052787462,1.26183794748198,0.235165883240428,0.600652860109927,-5.81232166391143,"P53634",2,1.17045558743835,0.266771869822594,0.628965985389424,-0.1312105676074,"Non-significant",0.201372840655075,"CTSC","Dipeptidyl peptidase 1","P53634"
0.0908093945343467,17.2445372774522,1.27457788293653,0.230797312604891,0.594448540448732,-5.79731414115031,"P06748",3,1.16607534778636,0.268464802236304,0.630532274984116,-0.0908093945343467,"Non-significant",0.200292678339496,"NPM1","Nucleophosmin","P06748"
0.153033822803177,17.1905853577676,1.1312142727162,0.283922875967734,0.647006405086323,-5.9597074957037,"P46531",4,1.15140703976902,0.274195365032719,0.639094139791091,-0.153033822803177,"Non-significant",0.194435164720354,"NOTCH1","Neurogenic locus notch homolog protein 1","P46531"
-0.0530825596003801,20.1310497050541,-1.01959169341592,0.331553236644392,0.700834945044869,-6.07571752773953,"Q12860",7,-1.15289813138541,0.273608504008463,0.639094139791091,0.0530825596003801,"Non-significant",0.194435164720354,"CNTN1","Contactin-1","Q12860"
0.296361652767322,15.9782551672717,1.14020743543873,0.280328867951713,0.643601483349813,-5.94995142775623,"O43175",1,1.14680773232442,0.276011737637661,0.640629829730891,-0.296361652767331,"Non-significant",0.193392843090386,"PHGDH","D-3-phosphoglycerate dehydrogenase","O43175"
0.0879220794505287,19.023791370052,1.24838522450795,0.239851831264636,0.604128299987059,-5.82805020617488,"P25789",3,1.13920558308395,0.279034526163374,0.640629829730891,-0.0879220794505287,"Non-significant",0.193392843090386,"PSMA4","Proteasome subunit alpha type-4","P25789"
-0.183873929495267,15.5942862714884,-1.19254078110072,0.260118416562263,0.615647063137712,-5.89201254872944,"P78371",1,-1.14228196020664,0.277808203440378,0.640629829730891,0.183873929495267,"Non-significant",0.193392843090386,"CCT2","T-complex protein 1 subunit beta","P78371"
0.418318906118692,16.6832759192738,1.11093720101623,0.292158095546097,0.658429825624109,-5.98148509814402,"Q9BV57",2,1.13925405578862,0.279015171148388,0.640629829730891,-0.418318906118692,"Non-significant",0.193392843090386,"ADI1","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase","Q9BV57"
0.0792501021640319,31.9305672953991,0.986297367093503,0.346860406946014,0.715910536895309,-6.10843951958409,"ALBU_BOVIN",67,1.12101349356054,0.286372392643293,0.655023420486338,-0.0792501021640462,"Non-significant",0.183743171449228,"ALB","Albumin","ALBU_BOVIN"
0.168962358976799,16.4683008269066,1.17844044427865,0.265446403076756,0.62584094263866,-5.90781696194815,"O00410",1,1.11630865151065,0.2882941508969,0.65638954154524,-0.168962358976799,"Non-significant",0.182838347310255,"IPO5","Importin-5","O00410"
-0.290690567305635,18.0927115094461,-1.10729293821478,0.293657591412453,0.659384994636753,-5.9853665505816,"Q02413",1,-1.11431562834664,0.289111217320089,0.65638954154524,0.290690567305631,"Non-significant",0.182838347310255,"DSG1","Desmoglein-1","Q02413"
-0.139690979452009,18.7146847062875,-1.2278136008428,0.247163793351172,0.608479539454892,-5.85186357397962,"P30530",1,-1.11122600626638,0.290381368894822,0.656840513404155,0.139690979452006,"Non-significant",0.182540068121805,"AXL","Tyrosine-protein kinase receptor UFO","P30530"
0.0515284385497381,22.4934606397276,0.88232016195004,0.397969459489719,0.74007224691321,-6.20478484003437,"P05546",16,1.09161994697244,0.298541510005408,0.65963577890937,-0.0515284385497452,"Non-significant",0.180695796081657,"SERPIND1","Heparin cofactor 2","P05546"
-0.0645236332224997,25.7755091606775,-0.931190002375356,0.373322704985959,0.730004547451317,-6.16062316877401,"P08833",16,-1.08657528210611,0.300669174688732,0.65963577890937,0.0645236332225032,"Non-significant",0.180695796081657,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
0.270414004176319,15.9278867460638,1.07630732497161,0.306648032368648,0.673746393698858,-6.01796416291112,"P08F94",1,1.08042550463159,0.303278520274927,0.65963577890937,-0.27041400417632,"Non-significant",0.180695796081657,"PKHD1","Fibrocystin","P08F94"
0.0471222269393827,20.9140160151151,0.904068362483611,0.386864053947213,0.730004547451317,-6.18538113226289,"P11717",9,1.09245391567743,0.298190879158498,0.65963577890937,-0.0471222269393898,"Non-significant",0.180695796081657,"IGF2R","Cation-independent mannose-6-phosphate receptor","P11717"
-0.123680104112406,18.9623245390717,-1.03902134899177,0.32285586282154,0.689584125120572,-6.05621494529373,"P13611",7,-1.09249177919888,0.298174967410796,0.65963577890937,0.123680104112402,"Non-significant",0.180695796081657,"VCAN","Versican core protein","P13611"
0.13930815091021,20.4048536466688,1.03383323826766,0.325161312156435,0.692096820666301,-6.06145160021278,"P30041",6,1.07605390818262,0.305143813695619,0.65963577890937,-0.139308150910207,"Non-significant",0.180695796081657,"PRDX6","Peroxiredoxin-6","P30041"
-0.117372877573363,22.7591517735629,-1.00109303401557,0.339994979962197,0.704111225394685,-6.0940077355383,"P33908",14,-1.0749735205546,0.305606135742677,0.65963577890937,0.117372877573363,"Non-significant",0.180695796081657,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","P33908"
0.104538166195336,19.5948776199587,1.23550038768557,0.244410796732122,0.604128299987059,-5.84299942836035,"Q03154",2,1.09246726155329,0.298185270620259,0.65963577890937,-0.104538166195333,"Non-significant",0.180695796081657,"ACY1","Aminoacylase-1","Q03154"
0.125279777469789,19.2441731296967,1.04110973160967,0.321931319693249,0.689584125120572,-6.0541010691308,"Q15274",7,1.09431199334742,0.297410805288561,0.65963577890937,-0.125279777469796,"Non-significant",0.180695796081657,"QPRT","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","Q15274"
0.116503308407758,17.643262828925,1.17287680534887,0.267572388278636,0.626037687079404,-5.91401396059539,"Q15631",2,1.07781451526299,0.304391546309189,0.65963577890937,-0.116503308407754,"Non-significant",0.180695796081657,"TSN","Translin","Q15631"
-0.191542873901927,18.1021384122452,-1.13299336279011,0.283209044218808,0.647006405086323,-5.95778220813207,"Q16270",1,-1.09858947666656,0.295620918809097,0.65963577890937,0.191542873901923,"Non-significant",0.180695796081657,"IGFBP7","Insulin-like growth factor-binding protein 7","Q16270"
-0.132259525467052,18.8609895532562,-1.20310669712029,0.256182114575578,0.613003339441503,-5.8800773876899,"Q99435",1,-1.07986708087248,0.3035163080209,0.65963577890937,0.132259525467052,"Non-significant",0.180695796081657,"NELL2","Protein kinase C-binding protein NELL2","Q99435"
-0.252906971007318,15.6909096382516,-1.08647517215635,0.302337600768192,0.671496193010514,-6.00734760135984,"Q9H0N5",1,-1.08532993819889,0.301196189660271,0.65963577890937,0.252906971007318,"Non-significant",0.180695796081657,"PCBD2","Pterin-4-alpha-carbinolamine dehydratase 2","Q9H0N5"
0.0881051568777451,24.279298674204,1.07993836922794,0.305103372177911,0.673415662281443,-6.01418193040364,"P01042",4,1.06886618751391,0.308229577400943,0.660645912401323,-0.0881051568777487,"Non-significant",0.180031247765905,"KNG1","Kininogen-1","P01042"
-0.167069353323381,17.4015950546615,-1.12390609270121,0.28686989678195,0.651300913804946,-5.96759168679879,"P02654",1,-1.07072431966649,0.307429610062786,0.660645912401323,0.167069353323381,"Non-significant",0.180031247765905,"APOC1","Apolipoprotein C-I","P02654"
-0.0946022517201435,24.5189311709397,-1.41550398429513,0.186793338917266,0.532578217471089,-5.62431554236722,"Q4VCS5",1,-1.06507628002636,0.309866089651584,0.661839417966624,0.0946022517201435,"Non-significant",0.179247370606819,"AMOT","Angiomotin","Q4VCS5"
-0.292826631966243,17.416634937216,-1.048445711979,0.318699414318708,0.687896975272422,-6.04664853314368,"P52895",1,-1.05847076822304,0.312734051646043,0.665645741871613,0.292826631966243,"Non-significant",0.176756841825715,"AKR1C1;AKR1C2","Aldo-keto reductase family 1 member C2","P52895"
-0.250628320804335,17.6804802557753,-1.00566043426505,0.337896030802574,0.704111225394685,-6.08951717226071,"P15924",9,-1.04700351048321,0.317760201099116,0.674003471535496,0.250628320804335,"Non-significant",0.171337866573246,"DSP","Desmoplakin","P15924"
-0.195859116320218,21.2468566909467,-1.04469593369335,0.320348329513212,0.689029915759997,-6.05046313480838,"P02452",2,-1.04269611539578,0.319663699789489,0.674341010860943,0.195859116320225,"Non-significant",0.17112042737808,"COL1A1","Collagen alpha-1(I) chain","P02452"
0.288053040344202,15.8727870571873,1.023099092586,0.32997040228974,0.699902618005572,-6.07221898459158,"Q96FW1",2,1.0416676100788,0.320119468451116,0.674341010860943,-0.288053040344201,"Non-significant",0.17112042737808,"OTUB1","Ubiquitin thioesterase OTUB1","Q96FW1"
0.0764008868328645,19.2741761784807,0.943684704247632,0.367199316554683,0.725100454266156,-6.1490105247861,"O75462",9,1.03556915757351,0.322831887423525,0.677725845858291,-0.0764008868328716,"Non-significant",0.16894595172223,"CRLF1","Cytokine receptor-like factor 1","O75462"
-0.128235796097851,19.233211463263,-1.01059638984769,0.335638515253609,0.704111225394685,-6.08464551802637,"P26038",4,-1.02633055461483,0.326973500162127,0.68407766416172,0.128235796097851,"Non-significant",0.16489458950481,"MSN","Moesin","P26038"
-0.131223440719648,17.3906660960176,-1.00449049319604,0.33843276153545,0.704111225394685,-6.09066902103419,"Q92820",4,-1.02120513635189,0.329288131413771,0.686576954274291,0.131223440719648,"Non-significant",0.163310778247118,"GGH","Gamma-glutamyl hydrolase","Q92820"
0.305649141786436,15.7503008921983,1.00336737338308,0.338948605478189,0.704111225394685,-6.09177374318403,"P09382",1,1.0169076399026,0.331238202263879,0.688301755890705,-0.305649141786438,"Non-significant",0.162221122538855,"LGALS1","Galectin-1","P09382"
0.12751432421506,19.0500097871701,1.0625600465447,0.312550267531058,0.681343843345874,-6.03219226960628,"P22303",2,1.01071183140636,0.334064660165275,0.691829853653086,-0.12751432421506,"Non-significant",0.160000701360312,"ACHE","Acetylcholinesterase","P22303"
-0.345332132816793,17.9768474796716,-0.98257338034044,0.348604323830098,0.717095471502853,-6.11204411545727,"P78536",1,-1.00097263530466,0.338543404458593,0.698399369793374,0.34533213281679,"Non-significant",0.155896161191639,"ADAM17","Disintegrin and metalloproteinase domain-containing protein 17","P78536"
-0.0636775899624098,21.9836523439527,-0.97929236209691,0.350146115428381,0.717858089490293,-6.11521063943251,"Q06828",5,-0.998871245705566,0.33951551745257,0.698399369793374,0.0636775899624027,"Non-significant",0.155896161191639,"FMOD","Fibromodulin","Q06828"
0.105969049065926,25.402228466924,1.16589264673117,0.270260248463488,0.629922176076494,-5.92176173537099,"Q96JB1",1,0.991127615137362,0.343115399339094,0.703443945802222,-0.10596904906593,"Non-significant",0.152770503771081,"DNAH8","Dynein heavy chain 8, axonemal","Q96JB1"
-0.0998310417316333,18.594457374778,-0.950988508515294,0.363653449151999,0.725100454266156,-6.14216241504405,"P00533",5,-0.978739587315327,0.348932156635546,0.712984706725299,0.0998310417316262,"Non-significant",0.146919785514256,"EGFR","Epidermal growth factor receptor","P00533"
0.16981692584319,21.8114571263418,0.916695470214413,0.380517038700338,0.730004547451317,-6.17393135377024,"P00751",30,0.965069556315247,0.355433520898541,0.720487411821169,-0.169816925843204,"Non-significant",0.142373602670064,"CFB","Complement factor B","P00751"
-0.0690638251330498,20.0321828249201,-0.873274420176915,0.40265320520968,0.745566725243203,-6.21273651769201,"P12259",9,-0.961167285623095,0.357305339630727,0.720487411821169,0.0690638251330533,"Non-significant",0.142373602670064,"F5","Coagulation factor V","P12259"
0.110938436126862,17.0435585936937,1.09712768233182,0.297871696551031,0.664436849558375,-5.99614071027029,"P13942",1,0.963253525599771,0.356303743548471,0.720487411821169,-0.110938436126862,"Non-significant",0.142373602670064,"COL11A2","Collagen alpha-2(XI) chain","P13942"
0.122211540988825,17.937960412284,1.06050395607952,0.313440397754546,0.681343843345874,-6.03430776823763,"Q9Y617",1,0.962673979736135,0.356581778419804,0.720487411821169,-0.122211540988825,"Non-significant",0.142373602670064,"PSAT1","Phosphoserine aminotransferase","Q9Y617"
-0.111460503729944,18.3127451802662,-0.91763736862968,0.380046563233083,0.730004547451317,-6.17307189566232,"O60701",6,-0.956355622236078,0.359623117006509,0.722656970202179,0.111460503729937,"Non-significant",0.141067804089392,"UGDH","UDP-glucose 6-dehydrogenase","O60701"
-0.137989839595772,17.3204637798253,-1.0122594405525,0.334880425730916,0.704111225394685,-6.08299975841679,"Q13509",1,-0.950723064198073,0.362349999304043,0.722656970202179,0.137989839595761,"Non-significant",0.141067804089392,"TUBB","Tubulin beta chain","Q13509"
-0.229032389554803,15.0549993950097,-0.947841868024395,0.365178051373743,0.725100454266156,-6.14511813543288,"Q13813",1,-0.949185764946499,0.363096813739431,0.722656970202179,0.229032389554803,"Non-significant",0.141067804089392,"SPTAN1","Spectrin alpha chain, non-erythrocytic 1","Q13813"
