"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HF_vs_OF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-1.55982855628737,19.9724309740333,-1.5704018201694,0.146996380292524,0.423942945083657,-5.95570827103115,"Q9C0B1",1,-1.61108363811791,0.136239548287055,0.405411859708566,1.55982855628736,"Non-significant",0.392103550831342,"FTO","Alpha-ketoglutarate-dependent dioxygenase FTO","Q9C0B1"
-0.207676588590644,18.7178559907744,-1.75615017938928,0.109188401928874,0.360175126578448,-5.69119903054095,"Q9GZX9",1,-1.62347734906007,0.133551738064949,0.405411859708566,0.207676588590651,"Non-significant",0.392103550831342,"TWSG1","Twisted gastrulation protein homolog 1","Q9GZX9"
-0.672126161319568,18.8891348719645,-1.59186765458635,0.142099616515686,0.420807076928093,-5.92601840046109,"Q9H299",1,-1.62091793794981,0.134102921162771,0.405411859708566,0.672126161319564,"Non-significant",0.392103550831342,"SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3","Q9H299"
-0.351665828561114,15.8328146911743,-1.6162188662192,0.136719859810586,0.41060363226543,-5.89204744926198,"GSTA1_HUMAN",1,-1.60590396255483,0.137376940293996,0.406531798526005,0.351665828561117,"Non-significant",0.390905478644912,"GSTA1;GSTA2","Glutathione S-transferase A1","GSTA1_HUMAN"
-0.573680682494491,15.2787597077185,-1.5693963852642,0.147229343922873,0.423942945083657,-5.95709294681206,"O76061",2,-1.59777636514921,0.139178540315611,0.406531798526005,0.573680682494491,"Non-significant",0.390905478644912,"STC2","Stanniocalcin-2","O76061"
-0.20977605012402,19.2958866006342,-1.71986454045314,0.115799661941602,0.37558303053017,-5.74416539509569,"P01619",1,-1.59910790567441,0.138881966770691,0.406531798526005,0.209776050124017,"Non-significant",0.390905478644912,"IGKV3-20;IGKV3D-20","Immunoglobulin kappa variable 3D-20","P01619"
0.157062983583369,22.2549207952781,1.47137232876232,0.171553289805631,0.457122091057298,-6.08943297905589,"P02675",24,1.59737232510096,0.139268642235662,0.406531798526005,-0.157062983583373,"Non-significant",0.390905478644912,"FGB","Fibrinogen beta chain","P02675"
-0.079070106491919,21.2204898126574,-1.41057733184018,0.188323564737688,0.470629798931604,-6.16874013403629,"P20827",7,-1.58809359331484,0.141351997397779,0.410657698601129,0.079070106491919,"Non-significant",0.386520031040372,"EFNA1","Ephrin-A1","P20827"
-0.139251365299678,26.3448006328941,-1.45782499529235,0.175174901461119,0.457122091057298,-6.10729508757345,"P02774",11,-1.58209536782586,0.142713315006725,0.412656896693975,0.139251365299682,"Non-significant",0.38441089217318,"GC","Vitamin D-binding protein","P02774"
-0.602979235110457,15.6426275889794,-1.55164984582047,0.151395107712916,0.427673737456302,-5.98144439254688,"Q8WUJ3",1,-1.57738436828139,0.143790549092209,0.41381974926537,0.602979235110457,"Non-significant",0.383188786767667,"CEMIP","Cell migration-inducing and hyaluronan-binding protein","Q8WUJ3"
0.279543339490962,14.9495559237527,1.613486201791,0.137314428408504,0.41060363226543,-5.89587479256282,"Q5R3I4",1,1.57390058073412,0.144591745356006,0.414181027585194,-0.279543339490964,"Non-significant",0.382809798739939,"TTC38","Tetratricopeptide repeat protein 38","Q5R3I4"
-0.190068135276821,18.5588382504379,-1.66744980185066,0.125989744437481,0.396060068411158,-5.81960110446005,"Q15293",2,-1.56844981664778,0.145853153970475,0.415851085506518,0.190068135276817,"Non-significant",0.381062160529336,"RCN1","Reticulocalbin-1","Q15293"
0.0711138915529581,23.3136664549916,1.22064754159171,0.249864023553808,0.5126322309157,-6.40145519037096,"P02649",27,1.55917336073579,0.148022054139978,0.420081107350956,-0.0711138915529581,"Non-significant",0.376666849901499,"APOE","Apolipoprotein E","P02649"
-0.23665495898026,18.0350250976061,-1.61713278875894,0.13652152125132,0.41060363226543,-5.89076656960712,"O43852",1,-1.54702592929001,0.150904787862361,0.425676374900435,0.236654958980264,"Non-significant",0.370920452559751,"CALU","Calumenin","O43852"
-0.127875939459216,20.9558781260969,-1.46855458090445,0.172301198628533,0.457122091057298,-6.09315697861522,"P13591",6,-1.53822086550289,0.153024820753224,0.425676374900435,0.127875939459209,"Non-significant",0.370920452559751,"NCAM1","Neural cell adhesion molecule 1","P13591"
-0.114247533177625,23.8700968709053,-1.36751317047353,0.201029965690173,0.481372535031546,-6.22355893035873,"P51654",20,-1.53841732589177,0.152977236810184,0.425676374900435,0.114247533177622,"Non-significant",0.370920452559751,"GPC3","Glypican-3","P51654"
0.226804165882935,18.7626274510636,1.58415884050927,0.14384130626138,0.423916926626087,-5.93670849639384,"Q9BXJ4",2,1.53640309338237,0.153465707753664,0.425676374900435,-0.226804165882939,"Non-significant",0.370920452559751,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","Q9BXJ4"
-0.269032791050222,15.5467120050017,-1.55751497159031,0.150007030696371,0.427673737456302,-5.97341507930095,"Q9UL46",2,-1.53707396646405,0.153302864032643,0.425676374900435,0.269032791050218,"Non-significant",0.370920452559751,"PSME2","Proteasome activator complex subunit 2","Q9UL46"
-0.276079457240431,16.8152038764952,-1.56905692973606,0.147308070640814,0.423942945083657,-5.95756032052226,"Q86SQ4",1,-1.53287062764584,0.154325641080347,0.426133414334473,0.276079457240428,"Non-significant",0.37045441019731,"ADGRG6","Adhesion G-protein coupled receptor G6","Q86SQ4"
0.0979510323133894,18.1538361430879,1.57832494770356,0.14517189577563,0.423942945083657,-5.94477786195663,"P78509",4,1.51756511296348,0.158100101746776,0.434598037537102,-0.0979510323133859,"Non-significant",0.361912239103235,"RELN","Reelin","P78509"
-0.417837726815613,17.8199122350137,-1.50469380247674,0.162919383421814,0.451898561255981,-6.04504834727462,"Q9H3G5",1,-1.51423202086438,0.158932598680995,0.434936084783257,0.417837726815609,"Non-significant",0.361574559287674,"CPVL","Probable serine carboxypeptidase CPVL","Q9H3G5"
-0.27264608378556,15.366026264848,-1.5449406524999,0.152996757839357,0.428251198883679,-5.99060642714089,"P78371",1,-1.50974141966877,0.160060201800081,0.436075127570889,0.272646083785558,"Non-significant",0.360438683486547,"CCT2","T-complex protein 1 subunit beta","P78371"
-0.0779752462447618,26.825324917819,-1.22346657033959,0.248843140106927,0.5126322309157,-6.3981787558293,"P01009",45,-1.49519708800451,0.163759923394883,0.436455795830709,0.0779752462447725,"Non-significant",0.360059735002932,"SERPINA1","Alpha-1-antitrypsin","P01009"
0.192946523679826,20.0088378055357,1.45839148042187,0.17502215519639,0.457122091057298,-6.10655032794268,"P13796",5,1.49670385175949,0.163373243956255,0.436455795830709,-0.192946523679826,"Non-significant",0.360059735002932,"LCP1","Plastin-2","P13796"
0.174418738193999,19.3727787129701,1.6071852013969,0.138694150882041,0.412716089760638,-5.90468537313523,"P35916",2,1.4992706190925,0.162716349893156,0.436455795830709,-0.174418738193999,"Non-significant",0.360059735002932,"FLT4","Vascular endothelial growth factor receptor 3","P35916"
0.374573908994687,20.9384465071723,1.4868755224489,0.167488236271276,0.456044682900831,-6.06886152689229,"Q03181",2,1.49854242224692,0.162902480074541,0.436455795830709,-0.37457390899468,"Non-significant",0.360059735002932,"PPARD","Peroxisome proliferator-activated receptor delta","Q03181"
-0.443565293805221,20.2116677380441,-1.48153949199899,0.168877884206344,0.456044682900831,-6.07595761609912,"Q9HA92",1,-1.49521870128251,0.16375437122543,0.436455795830709,0.443565293805218,"Non-significant",0.360059735002932,"RSAD1","Radical S-adenosyl methionine domain-containing protein 1, mitochondrial","Q9HA92"
0.159086480664261,16.9291586992009,1.63048796622596,0.133652251116948,0.409644149673446,-5.87200077334101,"Q6V0I7",2,1.49023881974219,0.165037933434098,0.437957806039404,-0.159086480664261,"Non-significant",0.358567728507196,"FAT4","Protocadherin Fat 4","Q6V0I7"
0.204874427690633,17.632628081271,1.48280341314078,0.168547826572435,0.456044682900831,-6.07427827479956,"ANXA5_HUMAN",2,1.43234506041081,0.18060530373725,0.444690469820409,-0.204874427690637,"Non-significant",0.351942177834083,"ANXA5","Annexin A5","ANXA5_HUMAN"
0.132896375478925,28.5646872631341,1.44481224917357,0.178715308201691,0.464205440371341,-6.12435095488493,"HBB_HUMAN",4,1.43885822022939,0.178793632875407,0.444690469820409,-0.132896375478921,"Non-significant",0.351942177834083,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.146412061760746,18.5024180920885,-1.35724927098391,0.204162781417652,0.486306716316903,-6.23645296197251,"O75874",8,-1.43824191306941,0.17896439727234,0.444690469820409,0.146412061760746,"Non-significant",0.351942177834083,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874"
0.153115422296057,18.3984719802743,1.41877016593315,0.185984997679044,0.470629798931604,-6.15818162369915,"P00338",4,1.4248263387099,0.182716048762432,0.444690469820409,-0.153115422296061,"Non-significant",0.351942177834083,"LDHA","L-lactate dehydrogenase A chain","P00338"
-0.122898402527767,23.3781555867538,-1.3290944303911,0.212966970362515,0.491031349417453,-6.2714762785056,"P02652",8,-1.42479618990943,0.18272455444556,0.444690469820409,0.12289840252777,"Non-significant",0.351942177834083,"APOA2","Apolipoprotein A-II","P02652"
0.12828063178786,19.0240282705774,1.69823359322805,0.119911293575035,0.381407108769368,-5.77545372710193,"P04066",2,1.45394948008729,0.174655292120003,0.444690469820409,-0.12828063178786,"Non-significant",0.351942177834083,"FUCA1","Tissue alpha-L-fucosidase","P04066"
0.0822489420279382,22.5603493300164,1.22015123155361,0.250044106107332,0.5126322309157,-6.40203144961302,"P05546",16,1.4401370474495,0.178439741910922,0.444690469820409,-0.0822489420279382,"Non-significant",0.351942177834083,"SERPIND1","Heparin cofactor 2","P05546"
0.194221081135979,18.9484726825076,1.3982940670466,0.191876506179783,0.470629798931604,-6.18449333607787,"P06681",8,1.46345123180567,0.172091890220939,0.444690469820409,-0.194221081135982,"Non-significant",0.351942177834083,"C2","Complement C2","P06681"
-0.224515161215162,19.1029761780731,-1.45783941517967,0.175171011881416,0.457122091057298,-6.10727613204137,"P07711",2,-1.42449646269972,0.182809132780984,0.444690469820409,0.224515161215159,"Non-significant",0.351942177834083,"CTSL","Procathepsin L","P07711"
-0.0707144166648419,20.8298393550969,-1.20339268628475,0.256186344809598,0.516907917956053,-6.42138711120254,"P11142",13,-1.47438505835895,0.169182056582528,0.444690469820409,0.0707144166648419,"Non-significant",0.351942177834083,"HSPA8","Heat shock cognate 71 kDa protein","P11142"
-0.22979625855605,16.3134929089278,-1.4868624042297,0.16749164044418,0.456044682900831,-6.06887899209407,"P19623",1,-1.43231307110029,0.180614240101732,0.444690469820409,0.229796258556043,"Non-significant",0.351942177834083,"SRM","Spermidine synthase","P19623"
-0.222628629355789,17.7952551423429,-1.40212602308752,0.190762057431328,0.470629798931604,-6.17958881907167,"P62826",4,-1.42544375797076,0.182541934163363,0.444690469820409,0.222628629355789,"Non-significant",0.351942177834083,"RAN","GTP-binding nuclear protein Ran","P62826"
-0.153418501006435,19.4787639444879,-1.63159082348518,0.13341772783267,0.409644149673446,-5.87044709393667,"P78417",1,-1.43104236768003,0.180969521056067,0.444690469820409,0.153418501006438,"Non-significant",0.351942177834083,"GSTO1","Glutathione S-transferase omega-1","P78417"
-0.160033784956955,18.6118382120137,-1.55447581546417,0.150724894599503,0.427673737456302,-5.97757797579906,"Q01105",2,-1.43611877682531,0.17955373179574,0.444690469820409,0.160033784956951,"Non-significant",0.351942177834083,"SET;SETSIP","Protein SETSIP","Q01105"
0.0687931080910822,20.9341521463012,1.31771625662825,0.216613635861443,0.495300272868116,-6.28548434547566,"Q04756",6,1.43077213113824,0.181045154052224,0.444690469820409,-0.0687931080910822,"Non-significant",0.351942177834083,"HGFAC","Hepatocyte growth factor activator","Q04756"
-0.0635638519132371,24.1947251226347,-1.12165211653155,0.287887770479203,0.54805963758929,-6.51287586543146,"Q08380",25,-1.45284746834421,0.174954695791323,0.444690469820409,0.0635638519132264,"Non-significant",0.351942177834083,"LGALS3BP","Galectin-3-binding protein","Q08380"
-0.133757827037918,19.1144049142546,-1.63373532188094,0.132962748864844,0.409644149673446,-5.86742422912781,"Q15262",2,-1.43167965057218,0.180791266492076,0.444690469820409,0.133757827037918,"Non-significant",0.351942177834083,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","Q15262"
-0.143790051164721,19.9841941555602,-1.42821799015454,0.183318963711851,0.470629798931604,-6.14595523783409,"Q15493",4,-1.42953569514455,0.181391546569922,0.444690469820409,0.143790051164721,"Non-significant",0.351942177834083,"RGN","Regucalcin","Q15493"
0.508958891000407,15.9481373660653,1.43710735283588,0.180840380564431,0.46774326281011,-6.13440251642769,"Q8WVV4",1,1.45776998712866,0.173620691573098,0.444690469820409,-0.508958891000407,"Non-significant",0.351942177834083,"POF1B","Protein POF1B","Q8WVV4"
0.18951987713276,16.3501224524395,1.54788786615762,0.152291364378871,0.42823213928554,-5.98658473494357,"Q9UM47",1,1.44019717240602,0.178423118165298,0.444690469820409,-0.189519877132764,"Non-significant",0.351942177834083,"NOTCH3","Neurogenic locus notch homolog protein 3","Q9UM47"
-0.246651028116137,16.9388321593959,-1.48993316172761,0.166696412226135,0.456044682900831,-6.06478799344662,"Q9Y625",2,-1.46533609060412,0.171587233454117,0.444690469820409,0.246651028116133,"Non-significant",0.351942177834083,"GPC6","Glypican-6","Q9Y625"
-0.135647659439464,16.4849581766752,-1.69733906214737,0.120084130493455,0.381407108769368,-5.77674293139928,"O00410",1,-1.41662557044709,0.185042083144703,0.447258389339451,0.135647659439464,"Non-significant",0.349441504512049,"IPO5","Importin-5","O00410"
0.186264536175226,18.1313250349954,1.52153382894737,0.158701300000665,0.442199531365489,-6.02237805276091,"Q9Y5C1",1,1.41563746502862,0.185324030819283,0.447258389339451,-0.186264536175223,"Non-significant",0.349441504512049,"ANGPTL3","Angiopoietin-related protein 3","Q9Y5C1"
-0.272475763469238,21.1827357944853,-1.41921714294801,0.185858126783117,0.470629798931604,-6.15760440911438,"Q16853",2,-1.41107924341218,0.186629391660008,0.448642419951312,0.272475763469245,"Non-significant",0.348099665483774,"AOC3","Membrane primary amine oxidase","Q16853"
-0.31238605559739,17.8121801632955,-1.40349092294259,0.190366431621404,0.470629798931604,-6.17783970366376,"Q9NPG4",2,-1.4069892188037,0.187807279928741,0.449710400766867,0.312386055597393,"Non-significant",0.347067068083773,"PCDH12","Protocadherin-12","Q9NPG4"
0.436592017272634,18.4059335021834,1.38028798587242,0.197187316528491,0.477146985425311,-6.20741761565568,"Q03692",1,1.39560972607121,0.191117527351736,0.454223642066401,-0.436592017272634,"Non-significant",0.342730264762338,"COL10A1","Collagen alpha-1(X) chain","Q03692"
0.120358536592075,21.2056140597796,1.31474493930158,0.217574420442964,0.495300272868116,-6.28912846091862,"Q96PD5",7,1.39541682865662,0.191174061424358,0.454223642066401,-0.120358536592075,"Non-significant",0.342730264762338,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","Q96PD5"
0.186519902679365,18.0465893213487,1.48761629239362,0.167296103899689,0.456044682900831,-6.06787512832354,"Q96JD6",1,1.38994342215237,0.192784074656193,0.45628045468821,-0.186519902679368,"Non-significant",0.340768134345596,"AKR1E2","1,5-anhydro-D-fructose reductase","Q96JD6"
0.0852395377884356,22.4180634648241,1.19830923913689,0.258073216773466,0.516907917956053,-6.42721880070251,"Q06033",14,1.38390727438005,0.194572822161051,0.458694326764759,-0.0852395377884321,"Non-significant",0.338476631287238,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","Q06033"
-0.174298883161743,17.2990297935243,-1.45777239826639,0.175189089463879,0.457122091057298,-6.10736422748263,"Q68D85",2,-1.38146497511912,0.195300520857426,0.458694326764759,0.174298883161747,"Non-significant",0.338476631287238,"NCR3LG1","Natural cytotoxicity triggering receptor 3 ligand 1","Q68D85"
-0.295734042417752,21.9658199849683,-1.30922696783554,0.219368041758984,0.495300272868116,-6.29588043763576,"P04114",24,-1.36128932012168,0.201399672216588,0.460680978184567,0.295734042417742,"Non-significant",0.336599719677054,"APOB","Apolipoprotein B-100","P04114"
-0.0529707837796494,24.7670997333082,-1.00962875988587,0.336174913071627,0.588451632473774,-6.63001235171513,"P06727",48,-1.37353665110112,0.197678565312659,0.460680978184567,0.0529707837796494,"Non-significant",0.336599719677054,"APOA4","Apolipoprotein A-IV","P06727"
0.132321910960343,19.1134930499571,1.32933103742476,0.212891683813299,0.491031349417453,-6.27118408580145,"P39060",5,1.36288508178288,0.200911541634278,0.460680978184567,-0.132321910960354,"Non-significant",0.336599719677054,"COL18A1","Collagen alpha-1(XVIII) chain","P39060"
-0.0725075559314377,24.7742784413586,-1.123668905101,0.287070268024292,0.54805963758929,-6.51067814341236,"P60709",31,-1.3697545544468,0.19882149301807,0.460680978184567,0.072507555931427,"Non-significant",0.336599719677054,"ACTB;ACTG1","Actin, cytoplasmic 1","P60709"
-0.120271218956749,18.6485771852571,-1.32875830058243,0.213073962389955,0.491031349417453,-6.27189131199804,"P60900",5,-1.36163958727806,0.201292443625425,0.460680978184567,0.120271218956749,"Non-significant",0.336599719677054,"PSMA6","Proteasome subunit alpha type-6","P60900"
0.0820343320940324,21.1647255462802,1.24600561073872,0.240801401804036,0.511113945328188,-6.37178226127386,"Q12805",7,1.36568663117118,0.200056959776604,0.460680978184567,-0.0820343320940289,"Non-significant",0.336599719677054,"EFEMP1","EGF-containing fibulin-like extracellular matrix protein 1","Q12805"
-0.385123941257994,19.2239788500584,-1.33532678555651,0.210991264816589,0.491031349417453,-6.26376761833061,"Q9BTM1",3,-1.36126532984022,0.201407018194884,0.460680978184567,0.385123941257994,"Non-significant",0.336599719677054,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
-0.199335095713668,16.4629479789207,-1.42754643079079,0.183507385083487,0.470629798931604,-6.1468260774755,"Q969H8",1,-1.35678739247834,0.202782111782739,0.462101987073677,0.199335095713664,"Non-significant",0.33526216397799,"MYDGF","Myeloid-derived growth factor","Q969H8"
0.2526736607545,22.1779145412277,1.31474781897077,0.217573487585728,0.495300272868116,-6.28912493201578,"P19827",5,1.35021747096105,0.204813770173623,0.463287236591996,-0.252673660754503,"Non-significant",0.334149664299372,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","P19827"
-0.126949056877457,18.2480296669164,-1.35557650776181,0.20467721502408,0.486306716316903,-6.23854802521537,"P55287",4,-1.35144162897195,0.204433936804877,0.463287236591996,0.126949056877454,"Non-significant",0.334149664299372,"CDH11","Cadherin-11","P55287"
0.0799251431709926,19.3396633111715,1.12920680622184,0.284834781068999,0.54734708713259,-6.50462765716416,"O15230",30,1.33129392746633,0.210760388718702,0.466411979366657,-0.0799251431709891,"Non-significant",0.331230303647791,"LAMA5","Laminin subunit alpha-5","O15230"
0.306797482871939,18.2147495732871,1.34143341648579,0.209070257451208,0.491031349417453,-6.25619004257873,"P04180",1,1.33700732696861,0.208950086506745,0.466411979366657,-0.306797482871939,"Non-significant",0.331230303647791,"LCAT","Phosphatidylcholine-sterol acyltransferase","P04180"
-0.0966037159807023,25.6949454860759,-1.18541171861983,0.262910358581083,0.519039389594491,-6.44193144874266,"P08833",16,-1.33353158580096,0.2100498407642,0.466411979366657,0.0966037159807058,"Non-significant",0.331230303647791,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
0.127876998520758,22.7935484032392,1.3338953020808,0.211443700124967,0.491031349417453,-6.26554041980048,"P43652",4,1.33161810658492,0.210657325509305,0.466411979366657,-0.127876998520769,"Non-significant",0.331230303647791,"AFM","Afamin","P43652"
-0.129494727322001,19.2126349334025,-1.28308409682832,0.228032650295741,0.502513821591351,-6.32759462399505,"P55786",6,-1.33731149251761,0.20885407345138,0.466411979366657,0.129494727321998,"Non-significant",0.331230303647791,"NPEPPS","Puromycin-sensitive aminopeptidase","P55786"
0.142364269099161,19.7746468910944,1.3801838259757,0.197218395540061,0.477146985425311,-6.20754963866374,"Q6YHK3",3,1.33649691334987,0.209111286157633,0.466411979366657,-0.142364269099161,"Non-significant",0.331230303647791,"CD109","CD109 antigen","Q6YHK3"
0.065192342865128,19.863934654504,1.07217298560322,0.308514226688823,0.566225212455834,-6.56582224291152,"P21333",17,1.31893540123392,0.214720628806729,0.472208691841112,-0.0651923428651244,"Non-significant",0.325866023221097,"FLNA","Filamin-A","P21333"
0.118682048070717,19.1652934699952,1.63594346880075,0.132495712454742,0.409644149673446,-5.86430924064679,"P40189",1,1.31831688734921,0.214920432338777,0.472208691841112,-0.118682048070717,"Non-significant",0.325866023221097,"IL6ST","Interleukin-6 receptor subunit beta","P40189"
-0.0707683311137579,22.4646507804246,-1.11647333254672,0.289995275392916,0.548663900666228,-6.51850518075685,"P32119",11,-1.31154767014228,0.217117182083483,0.475331545061341,0.0707683311137579,"Non-significant",0.323003363084853,"PRDX2","Peroxiredoxin-2","P32119"
-0.102679186568594,21.6417338370062,-1.18973740142109,0.261280047449731,0.518332262416456,-6.43701035055018,"P10909",11,-1.30823366107414,0.218199367699963,0.475645810271901,0.102679186568594,"Non-significant",0.322716324385133,"CLU","Clusterin","P10909"
-0.151674879865432,16.5604211924362,-1.40098672198477,0.19109282576771,0.470629798931604,-6.18104795355695,"Q9NQW7",2,-1.30636176424452,0.218812591348574,0.475645810271901,0.151674879865432,"Non-significant",0.322716324385133,"XPNPEP1","Xaa-Pro aminopeptidase 1","Q9NQW7"
0.0617627506628438,22.2533803736585,1.05947846609733,0.313984171894091,0.571134413564029,-6.57910120277419,"P02763",12,1.29266957877583,0.22334124705884,0.481485594195012,-0.0617627506628367,"Non-significant",0.317416702215887,"ORM1","Alpha-1-acid glycoprotein 1","P02763"
-0.184076633208615,18.3918028526845,-1.23661432534907,0.244126168879523,0.5126322309157,-6.38282394006287,"P06744",8,-1.29112931595743,0.223855455702412,0.481485594195012,0.184076633208623,"Non-significant",0.317416702215887,"GPI","Glucose-6-phosphate isomerase","P06744"
0.181205178189771,16.8375346841136,1.37207905798794,0.199649375945363,0.479941440998068,-6.21780160135545,"Q9HCL0",1,1.29309475556881,0.223199474437786,0.481485594195012,-0.181205178189771,"Non-significant",0.317416702215887,"PCDH18","Protocadherin-18","Q9HCL0"
-0.209291197459525,17.1624566704394,-1.26387944026387,0.23457524673882,0.502513821591351,-6.35059881184204,"P46531",4,-1.28600107353512,0.225574477218588,0.481801932177681,0.209291197459514,"Non-significant",0.317131462676359,"NOTCH1","Neurogenic locus notch homolog protein 1","P46531"
-0.50782323491487,16.6385237548757,-1.26233895537346,0.235106636446566,0.502513821591351,-6.35243318897886,"Q9BV57",2,-1.2872403781249,0.225158068401173,0.481801932177681,0.507823234914877,"Non-significant",0.317131462676359,"ADI1","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase","Q9BV57"
0.182191311450023,17.4091560337248,1.34806039729317,0.207002106117771,0.489931625676422,-6.2479395613449,"P02654",1,1.27503870356904,0.229285302631244,0.48229012683743,-0.182191311450016,"Non-significant",0.316691628610799,"APOC1","Apolipoprotein C-I","P02654"
0.133359845817161,17.2242177945157,1.40841487858122,0.18894497177097,0.470629798931604,-6.17152017137058,"P09104",2,1.27903684385798,0.227926185513362,0.48229012683743,-0.133359845817157,"Non-significant",0.316691628610799,"ENO2","Gamma-enolase","P09104"
-0.246868112775761,22.7766886347438,-1.29441447381506,0.224243404295966,0.501683236618347,-6.3139056971279,"Q00536",1,-1.27371451681526,0.229736895655024,0.48229012683743,0.246868112775761,"Non-significant",0.316691628610799,"CDK16","Cyclin-dependent kinase 16","Q00536"
0.338593663849256,19.4863899021367,1.27520043029348,0.230700109494643,0.502513821591351,-6.33706832907293,"Q12794",1,1.28082560235406,0.227320249903645,0.48229012683743,-0.338593663849256,"Non-significant",0.316691628610799,"HYAL1","Hyaluronidase-1","Q12794"
0.207351030125924,17.3424084913607,1.27068625452476,0.232238969792158,0.502513821591351,-6.3424739902313,"Q86YZ3",3,1.27406104926876,0.229618646326244,0.48229012683743,-0.207351030125924,"Non-significant",0.316691628610799,"HRNR","Hornerin","Q86YZ3"
-0.230124810036493,17.966153067796,-1.26915954361628,0.232761314964456,0.502513821591351,-6.34429906823144,"NEDD8_HUMAN",2,-1.2570291181133,0.235489405309737,0.48413224679836,0.230124810036493,"Non-significant",0.315035989162103,"NEDD8","NEDD8","NEDD8_HUMAN"
-0.250456044041997,20.2795858582866,-1.22350031443163,0.248830940408508,0.5126322309157,-6.39813950261339,"O00391",7,-1.26523157628998,0.232647064522466,0.48413224679836,0.250456044041997,"Non-significant",0.315035989162103,"QSOX1","Sulfhydryl oxidase 1","O00391"
0.0560066221867146,26.5066093271919,0.982804798520762,0.348588039220432,0.59356796678368,-6.65657903432595,"P02760",19,1.25515486981977,0.236142808797243,0.48413224679836,-0.0560066221867217,"Non-significant",0.315035989162103,"AMBP","Protein AMBP","P02760"
-0.121096272528998,18.7093627899699,-1.26249462140755,0.235052894920135,0.502513821591351,-6.35224789891485,"P08865",4,-1.26037694139767,0.234325926238882,0.48413224679836,0.121096272528995,"Non-significant",0.315035989162103,"RPSA","40S ribosomal protein SA","P08865"
0.10417572402778,17.4502722548266,1.652085586116,0.129125807053441,0.403847549611018,-5.84146423619087,"P31146",1,1.25540154463275,0.236056728843304,0.48413224679836,-0.104175724027776,"Non-significant",0.315035989162103,"CORO1A","Coronin-1A","P31146"
-0.349622944434945,17.1672049007931,-1.24553926754624,0.240965628384741,0.511113945328188,-6.37233200381568,"P52758",2,-1.25999190040636,0.234459503106366,0.48413224679836,0.349622944434948,"Non-significant",0.315035989162103,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","P52758"
0.196248979889862,17.2730728998474,1.28671637033778,0.226812209524735,0.502513821591351,-6.32321564483114,"Q99988",2,1.25610890151528,0.235810029542474,0.48413224679836,-0.196248979889866,"Non-significant",0.315035989162103,"GDF15","Growth/differentiation factor 15","Q99988"
-0.303786724721917,17.2813982307108,-1.22295983394957,0.249026401460568,0.5126322309157,-6.39876812648761,"D6R904",3,-1.24328414414155,0.240315331403316,0.486182502145983,0.303786724721917,"Non-significant",0.31320067560003,"TPM3","Tropomyosin alpha-3 chain","D6R904"
0.123222609360223,19.1938965717063,1.30022807444601,0.222319370861246,0.499200638600526,-6.30684855477995,"P20908",3,1.24624872302405,0.239267756363586,0.486182502145983,-0.123222609360226,"Non-significant",0.31320067560003,"COL5A1","Collagen alpha-1(V) chain","P20908"
-0.115755525308554,17.8212915169624,-1.31019263257121,0.2190532709277,0.495300272868116,-6.29470026874138,"P37802",3,-1.24368115088637,0.240174829395377,0.486182502145983,0.11575552530855,"Non-significant",0.31320067560003,"TAGLN2","Transgelin-2","P37802"
0.124262710005155,24.5337614000822,1.46064125491446,0.174416659399234,0.457122091057298,-6.10359068574872,"Q4VCS5",1,1.24421652227837,0.239985464599326,0.486182502145983,-0.124262710005151,"Non-significant",0.31320067560003,"AMOT","Angiomotin","Q4VCS5"
-0.127118775217742,16.7960397811535,-1.28331468399098,0.227955013186898,0.502513821591351,-6.32731689807325,"P10646",3,-1.23686283629821,0.24259706951839,0.489184222417016,0.127118775217745,"Non-significant",0.310527558642552,"TFPI","Tissue factor pathway inhibitor","P10646"
-0.129698138537826,17.5218734341812,-1.22922447677808,0.246768421051934,0.5126322309157,-6.39146921104454,"P30740",4,-1.23319281800514,0.243908979959009,0.490217064638926,0.129698138537822,"Non-significant",0.309611574867849,"SERPINB1","Leukocyte elastase inhibitor","P30740"
-0.206956145686092,17.8148846007617,-1.26363322893394,0.2346601113576,0.502513821591351,-6.35089210418322,"Q6Q788",1,-1.22543557833322,0.246700697964287,0.49420760735983,0.206956145686085,"Non-significant",0.306090573768079,"APOA5","Apolipoprotein A-V","Q6Q788"
