"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","OF_vs_HF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.207676588590644,18.7178559907744,1.75615017938928,0.109188401928873,0.360175126578478,-5.69119903054095,"Q9GZX9",1,1.62347734906008,0.133551738064948,0.405411859708564,-0.207676588590651,"Non-significant",0.392103550831345,"TWSG1","Twisted gastrulation protein homolog 1","Q9GZX9"
0.672126161319557,18.8891348719645,1.59186765458632,0.142099616515691,0.420807076928109,-5.92601840046113,"Q9H299",1,1.62091793794979,0.134102921162776,0.405411859708564,-0.672126161319564,"Non-significant",0.392103550831345,"SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3","Q9H299"
0.351665828561117,15.8328146911743,1.61621886621922,0.136719859810582,0.410603632265416,-5.89204744926197,"GSTA1_HUMAN",1,1.60590396255485,0.137376940293993,0.406531798525976,-0.351665828561117,"Non-significant",0.390905478644943,"GSTA1;GSTA2","Glutathione S-transferase A1","GSTA1_HUMAN"
0.573680682494485,15.2787597077185,1.56939638526419,0.147229343922876,0.423942945083684,-5.95709294681209,"O76061",2,1.5977763651492,0.139178540315615,0.406531798525976,-0.573680682494491,"Non-significant",0.390905478644943,"STC2","Stanniocalcin-2","O76061"
0.209776050124024,19.2958866006342,1.71986454045317,0.115799661941597,0.375583030530154,-5.74416539509566,"P01619",1,1.59910790567444,0.138881966770685,0.406531798525976,-0.209776050124017,"Non-significant",0.390905478644943,"IGKV3-20;IGKV3D-20","Immunoglobulin kappa variable 3D-20","P01619"
-0.157062983583373,22.2549207952781,-1.47137232876236,0.17155328980562,0.457122091057298,-6.08943297905584,"P02675",24,-1.597372325101,0.139268642235652,0.406531798525976,0.157062983583373,"Non-significant",0.390905478644943,"FGB","Fibrinogen beta chain","P02675"
0.0790701064919119,21.2204898126574,1.41057733184005,0.188323564737725,0.470629798931524,-6.16874013403646,"P20827",7,1.5880935933147,0.141351997397811,0.410657698601223,-0.079070106491919,"Non-significant",0.386520031040273,"EFNA1","Ephrin-A1","P20827"
0.139251365299675,26.3448006328941,1.4578249952923,0.175174901461132,0.457122091057298,-6.10729508757352,"P02774",11,1.5820953678258,0.142713315006738,0.41265689669401,-0.139251365299682,"Non-significant",0.384410892173143,"GC","Vitamin D-binding protein","P02774"
0.602979235110464,15.6426275889794,1.55164984582049,0.151395107712912,0.427673737456289,-5.98144439254686,"Q8WUJ3",1,1.57738436828141,0.143790549092204,0.413819749265357,-0.602979235110457,"Non-significant",0.383188786767681,"CEMIP","Cell migration-inducing and hyaluronan-binding protein","Q8WUJ3"
-0.279543339490965,14.9495559237527,-1.61348620179102,0.1373144284085,0.410603632265416,-5.8958747925628,"Q5R3I4",1,-1.57390058073414,0.144591745356001,0.414181027585181,0.279543339490964,"Non-significant",0.382809798739953,"TTC38","Tetratricopeptide repeat protein 38","Q5R3I4"
0.190068135276828,18.5588382504379,1.66744980185072,0.125989744437468,0.396060068411118,-5.81960110445997,"Q15293",2,1.56844981664784,0.145853153970462,0.415851085506479,-0.190068135276817,"Non-significant",0.381062160529377,"RCN1","Reticulocalbin-1","Q15293"
-0.0711138915529688,23.3136664549916,-1.2206475415919,0.24986402355374,0.512632230915713,-6.40145519037074,"P02649",27,-1.55917336073604,0.14802205413992,0.420081107350792,0.0711138915529581,"Non-significant",0.376666849901668,"APOE","Apolipoprotein E","P02649"
0.23665495898026,18.0350250976061,1.61713278875894,0.136521521251321,0.410603632265416,-5.89076656960713,"O43852",1,1.54702592929001,0.150904787862362,0.425676374900386,-0.236654958980264,"Non-significant",0.3709204525598,"CALU","Calumenin","O43852"
0.127875939459205,20.9558781260969,1.46855458090433,0.172301198628567,0.457122091057298,-6.0931569786154,"P13591",6,1.53822086550276,0.153024820753255,0.425676374900386,-0.127875939459209,"Non-significant",0.3709204525598,"NCAM1","Neural cell adhesion molecule 1","P13591"
0.114247533177618,23.8700968709053,1.36751317047344,0.2010299656902,0.481372535031611,-6.22355893035885,"P51654",20,1.53841732589167,0.152977236810209,0.425676374900386,-0.114247533177622,"Non-significant",0.3709204525598,"GPC3","Glypican-3","P51654"
-0.226804165882946,18.7626274510636,-1.58415884050935,0.143841306261363,0.423916926626037,-5.93670849639375,"Q9BXJ4",2,-1.53640309338244,0.153465707753647,0.425676374900386,0.226804165882939,"Non-significant",0.3709204525598,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","Q9BXJ4"
0.269032791050217,15.5467120050017,1.55751497159027,0.150007030696378,0.427673737456289,-5.97341507930101,"Q9UL46",2,1.53707396646401,0.153302864032651,0.425676374900386,-0.269032791050218,"Non-significant",0.3709204525598,"PSME2","Proteasome activator complex subunit 2","Q9UL46"
0.276079457240424,16.8152038764952,1.56905692973602,0.147308070640823,0.423942945083684,-5.95756032052232,"Q86SQ4",1,1.5328706276458,0.154325641080357,0.426133414334499,-0.276079457240428,"Non-significant",0.370454410197283,"ADGRG6","Adhesion G-protein coupled receptor G6","Q86SQ4"
-0.0979510323133823,18.1538361430879,-1.57832494770343,0.145171895775659,0.423942945083684,-5.94477786195681,"P78509",4,-1.51756511296336,0.158100101746806,0.434598037537184,0.0979510323133859,"Non-significant",0.361912239103152,"RELN","Reelin","P78509"
0.417837726815613,17.8199122350137,1.50469380247674,0.162919383421814,0.451898561255981,-6.04504834727462,"Q9H3G5",1,1.51423202086438,0.158932598680994,0.434936084783257,-0.417837726815609,"Non-significant",0.361574559287674,"CPVL","Probable serine carboxypeptidase CPVL","Q9H3G5"
0.27264608378556,15.366026264848,1.54494065249989,0.152996757839359,0.428251198883686,-5.99060642714091,"P78371",1,1.50974141966877,0.160060201800084,0.436075127570894,-0.272646083785558,"Non-significant",0.360438683486542,"CCT2","T-complex protein 1 subunit beta","P78371"
0.0779752462447689,26.825324917819,1.2234665703397,0.248843140106885,0.512632230915713,-6.39817875582918,"P01009",45,1.49519708800466,0.163759923394846,0.436455795830612,-0.0779752462447725,"Non-significant",0.36005973500303,"SERPINA1","Alpha-1-antitrypsin","P01009"
-0.192946523679822,20.0088378055357,-1.45839148042184,0.175022155196398,0.457122091057298,-6.10655032794273,"P13796",5,-1.49670385175946,0.163373243956263,0.436455795830612,0.192946523679826,"Non-significant",0.36005973500303,"LCP1","Plastin-2","P13796"
-0.174418738194003,19.3727787129701,-1.60718520139693,0.138694150882034,0.412716089760617,-5.90468537313519,"P35916",2,-1.49927061909253,0.162716349893148,0.436455795830612,0.174418738193999,"Non-significant",0.36005973500303,"FLT4","Vascular endothelial growth factor receptor 3","P35916"
-0.374573908994694,20.9384465071723,-1.48687552244893,0.167488236271266,0.45604468290085,-6.06886152689226,"Q03181",2,-1.49854242224696,0.162902480074532,0.436455795830612,0.37457390899468,"Non-significant",0.36005973500303,"PPARD","Peroxisome proliferator-activated receptor delta","Q03181"
0.443565293805214,20.2116677380441,1.48153949199896,0.168877884206351,0.45604468290085,-6.07595761609916,"Q9HA92",1,1.49521870128249,0.163754371225437,0.436455795830612,-0.443565293805218,"Non-significant",0.36005973500303,"RSAD1","Radical S-adenosyl methionine domain-containing protein 1, mitochondrial","Q9HA92"
-0.159086480664261,16.9291586992009,-1.63048796622595,0.13365225111695,0.409644149673453,-5.87200077334103,"Q6V0I7",2,-1.49023881974218,0.1650379334341,0.437957806039409,0.159086480664261,"Non-significant",0.358567728507191,"FAT4","Protocadherin Fat 4","Q6V0I7"
-0.204874427690637,17.632628081271,-1.4828034131408,0.168547826572427,0.45604468290085,-6.07427827479953,"ANXA5_HUMAN",2,-1.43234506041084,0.180605303737243,0.444690469820426,0.204874427690637,"Non-significant",0.351942177834067,"ANXA5","Annexin A5","ANXA5_HUMAN"
-0.132896375478932,28.5646872631341,-1.44481224917366,0.178715308201665,0.464205440371274,-6.12435095488481,"HBB_HUMAN",4,-1.43885822022948,0.178793632875382,0.444690469820426,0.132896375478921,"Non-significant",0.351942177834067,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.146412061760749,18.5024180920885,1.35724927098395,0.204162781417642,0.486306716316934,-6.23645296197248,"O75874",8,1.43824191306945,0.17896439727233,0.444690469820426,-0.146412061760746,"Non-significant",0.351942177834067,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874"
-0.153115422296057,18.3984719802743,-1.41877016593316,0.185984997679041,0.470629798931524,-6.15818162369914,"P00338",4,-1.42482633870991,0.182716048762429,0.444690469820426,0.153115422296061,"Non-significant",0.351942177834067,"LDHA","L-lactate dehydrogenase A chain","P00338"
0.12289840252776,23.3781555867538,1.32909443039102,0.212966970362541,0.491031349417456,-6.27147627850571,"P02652",8,1.42479618990934,0.182724554445585,0.444690469820426,-0.12289840252777,"Non-significant",0.351942177834067,"APOA2","Apolipoprotein A-II","P02652"
-0.12828063178787,19.0240282705774,-1.69823359322818,0.119911293575008,0.381407108769369,-5.77545372710174,"P04066",2,-1.45394948008741,0.17465529211997,0.444690469820426,0.12828063178786,"Non-significant",0.351942177834067,"FUCA1","Tissue alpha-L-fucosidase","P04066"
-0.0822489420279382,22.5603493300164,-1.2201512315536,0.250044106107338,0.512632230915713,-6.40203144961304,"P05546",16,-1.44013704744948,0.178439741910929,0.444690469820426,0.0822489420279382,"Non-significant",0.351942177834067,"SERPIND1","Heparin cofactor 2","P05546"
-0.194221081135986,18.9484726825076,-1.39829406704665,0.191876506179767,0.470629798931524,-6.18449333607781,"P06681",8,-1.46345123180573,0.172091890220924,0.444690469820426,0.194221081135982,"Non-significant",0.351942177834067,"C2","Complement C2","P06681"
0.224515161215159,19.1029761780731,1.45783941517964,0.175171011881422,0.457122091057298,-6.10727613204141,"P07711",2,1.4244964626997,0.182809132780991,0.444690469820426,-0.224515161215159,"Non-significant",0.351942177834067,"CTSL","Procathepsin L","P07711"
0.0707144166648348,20.8298393550969,1.20339268628462,0.256186344809646,0.516907917956072,-6.4213871112027,"P11142",13,1.47438505835878,0.169182056582571,0.444690469820426,-0.0707144166648419,"Non-significant",0.351942177834067,"HSPA8","Heat shock cognate 71 kDa protein","P11142"
0.229796258556046,16.3134929089278,1.48686240422967,0.167491640444186,0.45604468290085,-6.0688789920941,"P19623",1,1.43231307110026,0.180614240101739,0.444690469820426,-0.229796258556043,"Non-significant",0.351942177834067,"SRM","Spermidine synthase","P19623"
0.222628629355793,17.7952551423429,1.40212602308755,0.190762057431321,0.470629798931524,-6.17958881907165,"P62826",4,1.42544375797079,0.182541934163356,0.444690469820426,-0.222628629355789,"Non-significant",0.351942177834067,"RAN","GTP-binding nuclear protein Ran","P62826"
0.153418501006431,19.4787639444879,1.63159082348512,0.133417727832682,0.409644149673453,-5.87044709393676,"P78417",1,1.43104236767999,0.18096952105608,0.444690469820426,-0.153418501006438,"Non-significant",0.351942177834067,"GSTO1","Glutathione S-transferase omega-1","P78417"
0.160033784956944,18.6118382120137,1.55447581546405,0.150724894599531,0.427673737456289,-5.97757797579923,"Q01105",2,1.4361187768252,0.17955373179577,0.444690469820426,-0.160033784956951,"Non-significant",0.351942177834067,"SET;SETSIP","Protein SETSIP","Q01105"
-0.0687931080910786,20.9341521463012,-1.31771625662818,0.216613635861466,0.495300272868088,-6.28548434547575,"Q04756",6,-1.43077213113816,0.181045154052245,0.444690469820426,0.0687931080910822,"Non-significant",0.351942177834067,"HGFAC","Hepatocyte growth factor activator","Q04756"
0.06356385191323,24.1947251226347,1.12165211653143,0.287887770479255,0.548059637589389,-6.5128758654316,"Q08380",25,1.45284746834404,0.174954695791369,0.444690469820426,-0.0635638519132264,"Non-significant",0.351942177834067,"LGALS3BP","Galectin-3-binding protein","Q08380"
0.133757827037908,19.1144049142546,1.6337353218808,0.132962748864873,0.409644149673453,-5.86742422912801,"Q15262",2,1.43167965057206,0.180791266492109,0.444690469820426,-0.133757827037918,"Non-significant",0.351942177834067,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","Q15262"
0.143790051164721,19.9841941555602,1.42821799015455,0.183318963711849,0.470629798931524,-6.14595523783409,"Q15493",4,1.42953569514456,0.18139154656992,0.444690469820426,-0.143790051164721,"Non-significant",0.351942177834067,"RGN","Regucalcin","Q15493"
-0.508958891000411,15.9481373660653,-1.43710735283589,0.180840380564428,0.467743262810102,-6.13440251642769,"Q8WVV4",1,-1.45776998712867,0.173620691573095,0.444690469820426,0.508958891000407,"Non-significant",0.351942177834067,"POF1B","Protein POF1B","Q8WVV4"
-0.189519877132771,16.3501224524395,-1.54788786615772,0.152291364378847,0.428232139285475,-5.98658473494345,"Q9UM47",1,-1.44019717240611,0.178423118165273,0.444690469820426,0.189519877132764,"Non-significant",0.351942177834067,"NOTCH3","Neurogenic locus notch homolog protein 3","Q9UM47"
0.246651028116123,16.9388321593959,1.48993316172753,0.166696412226156,0.45604468290085,-6.06478799344673,"Q9Y625",2,1.46533609060404,0.171587233454138,0.444690469820426,-0.246651028116133,"Non-significant",0.351942177834067,"GPC6","Glypican-6","Q9Y625"
0.135647659439464,16.4849581766752,1.69733906214737,0.120084130493456,0.381407108769369,-5.77674293139929,"O00410",1,1.41662557044709,0.185042083144703,0.447258389339451,-0.135647659439464,"Non-significant",0.349441504512049,"IPO5","Importin-5","O00410"
-0.186264536175226,18.1313250349954,-1.52153382894737,0.158701300000665,0.442199531365488,-6.02237805276092,"Q9Y5C1",1,-1.41563746502862,0.185324030819283,0.447258389339451,0.186264536175223,"Non-significant",0.349441504512049,"ANGPTL3","Angiopoietin-related protein 3","Q9Y5C1"
0.272475763469245,21.1827357944853,1.41921714294805,0.185858126783105,0.470629798931524,-6.15760440911433,"Q16853",2,1.41107924341222,0.186629391659996,0.448642419951285,-0.272475763469245,"Non-significant",0.3480996654838,"AOC3","Membrane primary amine oxidase","Q16853"
0.312386055597393,17.8121801632955,1.4034909229426,0.1903664316214,0.470629798931524,-6.17783970366374,"Q9NPG4",2,1.40698921880371,0.187807279928736,0.449710400766857,-0.312386055597393,"Non-significant",0.347067068083783,"PCDH12","Protocadherin-12","Q9NPG4"
-0.436592017272638,18.4059335021834,-1.38028798587244,0.197187316528488,0.477146985425267,-6.20741761565568,"Q03692",1,-1.39560972607122,0.191117527351732,0.454223642066398,0.436592017272634,"Non-significant",0.34273026476234,"COL10A1","Collagen alpha-1(X) chain","Q03692"
-0.120358536592075,21.2056140597796,-1.31474493930158,0.217574420442963,0.495300272868088,-6.28912846091862,"Q96PD5",7,-1.39541682865662,0.191174061424357,0.454223642066398,0.120358536592075,"Non-significant",0.34273026476234,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","Q96PD5"
-0.186519902679368,18.0465893213487,-1.48761629239364,0.167296103899684,0.45604468290085,-6.06787512832352,"Q96JD6",1,-1.38994342215239,0.192784074656187,0.456280454688195,0.186519902679368,"Non-significant",0.34076813434561,"AKR1E2","1,5-anhydro-D-fructose reductase","Q96JD6"
-0.0852395377884392,22.4180634648241,-1.19830923913692,0.258073216773457,0.516907917956072,-6.42721880070249,"Q06033",14,-1.38390727438007,0.194572822161045,0.458694326764783,0.0852395377884321,"Non-significant",0.338476631287215,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","Q06033"
0.17429888316174,17.2990297935243,1.45777239826636,0.175189089463889,0.457122091057298,-6.10736422748268,"Q68D85",2,1.38146497511909,0.195300520857436,0.458694326764783,-0.174298883161747,"Non-significant",0.338476631287215,"NCR3LG1","Natural cytotoxicity triggering receptor 3 ligand 1","Q68D85"
0.295734042417745,21.9658199849683,1.30922696783551,0.219368041758995,0.495300272868088,-6.29588043763581,"P04114",24,1.36128932012164,0.201399672216599,0.460680978184569,-0.295734042417742,"Non-significant",0.336599719677053,"APOB","Apolipoprotein B-100","P04114"
0.0529707837796423,24.7670997333082,1.00962875988576,0.336174913071681,0.588451632473724,-6.63001235171525,"P06727",48,1.37353665110098,0.197678565312702,0.460680978184569,-0.0529707837796494,"Non-significant",0.336599719677053,"APOA4","Apolipoprotein A-IV","P06727"
-0.132321910960346,19.1134930499571,-1.3293310374248,0.212891683813285,0.491031349417456,-6.2711840858014,"P39060",5,-1.36288508178293,0.200911541634265,0.460680978184569,0.132321910960354,"Non-significant",0.336599719677053,"COL18A1","Collagen alpha-1(XVIII) chain","P39060"
0.0725075559314412,24.7742784413586,1.12366890510104,0.287070268024274,0.548059637589389,-6.51067814341232,"P60709",31,1.36975455444685,0.198821493018055,0.460680978184569,-0.072507555931427,"Non-significant",0.336599719677053,"ACTB;ACTG1","Actin, cytoplasmic 1","P60709"
0.120271218956749,18.6485771852571,1.32875830058242,0.213073962389957,0.491031349417456,-6.27189131199806,"P60900",5,1.36163958727806,0.201292443625426,0.460680978184569,-0.120271218956749,"Non-significant",0.336599719677053,"PSMA6","Proteasome subunit alpha type-6","P60900"
-0.0820343320940289,21.1647255462802,-1.24600561073868,0.240801401804049,0.5111139453282,-6.37178226127391,"Q12805",7,-1.36568663117114,0.200056959776615,0.460680978184569,0.0820343320940289,"Non-significant",0.336599719677053,"EFEMP1","EGF-containing fibulin-like extracellular matrix protein 1","Q12805"
0.385123941257994,19.2239788500584,1.3353267855565,0.210991264816589,0.491031349417456,-6.26376761833062,"Q9BTM1",3,1.36126532984022,0.201407018194885,0.460680978184569,-0.385123941257994,"Non-significant",0.336599719677053,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
0.199335095713664,16.4629479789207,1.42754643079076,0.183507385083494,0.470629798931524,-6.14682607747554,"Q969H8",1,1.35678739247832,0.202782111782746,0.462101987073693,-0.199335095713664,"Non-significant",0.335262163977974,"MYDGF","Myeloid-derived growth factor","Q969H8"
-0.252673660754503,22.1779145412277,-1.31474781897079,0.217573487585722,0.495300272868088,-6.28912493201576,"P19827",5,-1.35021747096107,0.204813770173617,0.463287236591983,0.252673660754503,"Non-significant",0.334149664299384,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","P19827"
0.126949056877454,18.2480296669164,1.35557650776177,0.204677215024093,0.486306716316934,-6.23854802521543,"P55287",4,1.35144162897191,0.20443393680489,0.463287236591983,-0.126949056877454,"Non-significant",0.334149664299384,"CDH11","Cadherin-11","P55287"
-0.0799251431709926,19.3396633111715,-1.12920680622183,0.284834781069001,0.547347087132595,-6.50462765716417,"O15230",30,-1.33129392746632,0.210760388718705,0.466411979366664,0.0799251431709891,"Non-significant",0.331230303647785,"LAMA5","Laminin subunit alpha-5","O15230"
-0.306797482871932,18.2147495732871,-1.34143341648576,0.209070257451217,0.491031349417456,-6.25619004257877,"P04180",1,-1.33700732696858,0.208950086506754,0.466411979366664,0.306797482871939,"Non-significant",0.331230303647785,"LCAT","Phosphatidylcholine-sterol acyltransferase","P04180"
0.0966037159807129,25.6949454860759,1.18541171861994,0.262910358581041,0.519039389594492,-6.44193144874254,"P08833",16,1.33353158580108,0.210049840764161,0.466411979366664,-0.0966037159807058,"Non-significant",0.331230303647785,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
-0.127876998520762,22.7935484032392,-1.33389530208083,0.211443700124957,0.491031349417456,-6.26554041980045,"P43652",4,-1.33161810658495,0.210657325509295,0.466411979366664,0.127876998520769,"Non-significant",0.331230303647785,"AFM","Afamin","P43652"
0.129494727322001,19.2126349334025,1.28308409682831,0.228032650295746,0.502513821591399,-6.32759462399507,"P55786",6,1.33731149251759,0.208854073451385,0.466411979366664,-0.129494727321998,"Non-significant",0.331230303647785,"NPEPPS","Puromycin-sensitive aminopeptidase","P55786"
-0.142364269099165,19.7746468910944,-1.38018382597572,0.197218395540054,0.477146985425267,-6.20754963866372,"Q6YHK3",3,-1.33649691334989,0.209111286157625,0.466411979366664,0.142364269099161,"Non-significant",0.331230303647785,"CD109","CD109 antigen","Q6YHK3"
-0.0651923428651244,19.863934654504,-1.07217298560318,0.308514226688844,0.566225212455872,-6.56582224291158,"P21333",17,-1.31893540123386,0.214720628806746,0.472208691841087,0.0651923428651244,"Non-significant",0.32586602322112,"FLNA","Filamin-A","P21333"
-0.11868204807072,19.1652934699952,-1.63594346880079,0.132495712454733,0.409644149673453,-5.86430924064674,"P40189",1,-1.31831688734925,0.214920432338765,0.472208691841087,0.118682048070717,"Non-significant",0.32586602322112,"IL6ST","Interleukin-6 receptor subunit beta","P40189"
0.0707683311137544,22.4646507804246,1.11647333254668,0.289995275392935,0.548663900666262,-6.5185051807569,"P32119",11,1.31154767014223,0.217117182083499,0.475331545061374,-0.0707683311137579,"Non-significant",0.323003363084822,"PRDX2","Peroxiredoxin-2","P32119"
0.102679186568594,21.6417338370062,1.18973740142111,0.261280047449723,0.518332262416441,-6.43701035055016,"P10909",11,1.30823366107416,0.218199367699955,0.475645810271899,-0.102679186568594,"Non-significant",0.322716324385135,"CLU","Clusterin","P10909"
0.151674879865432,16.5604211924362,1.40098672198477,0.191092825767709,0.470629798931524,-6.18104795355696,"Q9NQW7",2,1.30636176424452,0.218812591348573,0.475645810271899,-0.151674879865432,"Non-significant",0.322716324385135,"XPNPEP1","Xaa-Pro aminopeptidase 1","Q9NQW7"
-0.0617627506628367,22.2533803736585,-1.05947846609721,0.313984171894145,0.571134413564127,-6.57910120277433,"P02763",12,-1.29266957877567,0.223341247058892,0.481485594195014,0.0617627506628367,"Non-significant",0.317416702215886,"ORM1","Alpha-1-acid glycoprotein 1","P02763"
0.184076633208615,18.3918028526845,1.23661432534907,0.244126168879524,0.512632230915713,-6.38282394006288,"P06744",8,1.29112931595743,0.223855455702412,0.481485594195014,-0.184076633208623,"Non-significant",0.317416702215886,"GPI","Glucose-6-phosphate isomerase","P06744"
-0.181205178189774,16.8375346841136,-1.37207905798797,0.199649375945356,0.479941440998051,-6.21780160135543,"Q9HCL0",1,-1.29309475556883,0.223199474437779,0.481485594195014,0.181205178189771,"Non-significant",0.317416702215886,"PCDH18","Protocadherin-18","Q9HCL0"
0.209291197459514,17.1624566704394,1.2638794402638,0.234575246738842,0.502513821591399,-6.35059881184212,"P46531",4,1.28600107353506,0.22557447721861,0.481801932177728,-0.209291197459514,"Non-significant",0.317131462676317,"NOTCH1","Neurogenic locus notch homolog protein 1","P46531"
0.50782323491487,16.6385237548757,1.26233895537345,0.235106636446566,0.502513821591399,-6.35243318897887,"Q9BV57",2,1.2872403781249,0.225158068401174,0.481801932177728,-0.507823234914877,"Non-significant",0.317131462676317,"ADI1","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase","Q9BV57"
-0.182191311450019,17.4091560337248,-1.34806039729314,0.207002106117781,0.489931625676446,-6.24793956134495,"P02654",1,-1.27503870356901,0.229285302631254,0.482290126837441,0.182191311450016,"Non-significant",0.316691628610789,"APOC1","Apolipoprotein C-I","P02654"
-0.133359845817164,17.2242177945157,-1.40841487858126,0.188944971770959,0.470629798931524,-6.17152017137054,"P09104",2,-1.27903684385801,0.22792618551335,0.482290126837441,0.133359845817157,"Non-significant",0.316691628610789,"ENO2","Gamma-enolase","P09104"
0.246868112775758,22.7766886347438,1.29441447381504,0.224243404295971,0.501683236618358,-6.31390569712793,"Q00536",1,1.27371451681524,0.229736895655029,0.482290126837441,-0.246868112775761,"Non-significant",0.316691628610789,"CDK16","Cyclin-dependent kinase 16","Q00536"
-0.338593663849256,19.4863899021367,-1.27520043029347,0.230700109494643,0.502513821591399,-6.33706832907294,"Q12794",1,-1.28082560235406,0.227320249903645,0.482290126837441,0.338593663849256,"Non-significant",0.316691628610789,"HYAL1","Hyaluronidase-1","Q12794"
-0.207351030125928,17.3424084913607,-1.27068625452478,0.232238969792151,0.502513821591399,-6.34247399023129,"Q86YZ3",3,-1.27406104926878,0.229618646326236,0.482290126837441,0.207351030125924,"Non-significant",0.316691628610789,"HRNR","Hornerin","Q86YZ3"
0.230124810036493,17.966153067796,1.26915954361629,0.232761314964453,0.502513821591399,-6.34429906823144,"NEDD8_HUMAN",2,1.25702911811331,0.235489405309735,0.484132246798246,-0.230124810036493,"Non-significant",0.315035989162206,"NEDD8","NEDD8","NEDD8_HUMAN"
0.250456044041997,20.2795858582866,1.22350031443163,0.248830940408509,0.512632230915713,-6.3981395026134,"O00391",7,1.26523157628998,0.232647064522467,0.484132246798246,-0.250456044041997,"Non-significant",0.315035989162206,"QSOX1","Sulfhydryl oxidase 1","O00391"
-0.0560066221867217,26.5066093271919,-0.982804798520886,0.348588039220374,0.593567966783581,-6.65657903432584,"P02760",19,-1.25515486981993,0.236142808797187,0.484132246798246,0.0560066221867217,"Non-significant",0.315035989162206,"AMBP","Protein AMBP","P02760"
0.121096272528998,18.7093627899699,1.26249462140756,0.235052894920133,0.502513821591399,-6.35224789891485,"P08865",4,1.26037694139768,0.234325926238881,0.484132246798246,-0.121096272528995,"Non-significant",0.315035989162206,"RPSA","40S ribosomal protein SA","P08865"
-0.10417572402778,17.4502722548266,-1.652085586116,0.129125807053441,0.403847549611017,-5.84146423619087,"P31146",1,-1.25540154463275,0.236056728843303,0.484132246798246,0.104175724027776,"Non-significant",0.315035989162206,"CORO1A","Coronin-1A","P31146"
0.349622944434941,17.1672049007931,1.24553926754622,0.240965628384747,0.5111139453282,-6.37233200381571,"P52758",2,1.25999190040635,0.234459503106372,0.484132246798246,-0.349622944434948,"Non-significant",0.315035989162206,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","P52758"
-0.196248979889866,17.2730728998474,-1.2867163703378,0.226812209524727,0.502513821591399,-6.32321564483112,"Q99988",2,-1.2561089015153,0.235810029542466,0.484132246798246,0.196248979889866,"Non-significant",0.315035989162206,"GDF15","Growth/differentiation factor 15","Q99988"
0.30378672472192,17.2813982307108,1.22295983394958,0.249026401460564,0.512632230915713,-6.39876812648761,"D6R904",3,1.24328414414156,0.240315331403312,0.486182502145975,-0.303786724721917,"Non-significant",0.313200675600037,"TPM3","Tropomyosin alpha-3 chain","D6R904"
-0.123222609360226,19.1938965717063,-1.30022807444605,0.222319370861231,0.499200638600492,-6.3068485547799,"P20908",3,-1.24624872302409,0.239267756363571,0.486182502145975,0.123222609360226,"Non-significant",0.313200675600037,"COL5A1","Collagen alpha-1(V) chain","P20908"
0.115755525308554,17.8212915169624,1.31019263257121,0.2190532709277,0.495300272868088,-6.29470026874139,"P37802",3,1.24368115088637,0.240174829395377,0.486182502145975,-0.11575552530855,"Non-significant",0.313200675600037,"TAGLN2","Transgelin-2","P37802"
-0.124262710005155,24.5337614000822,-1.46064125491446,0.174416659399233,0.457122091057298,-6.10359068574872,"Q4VCS5",1,-1.24421652227837,0.239985464599325,0.486182502145975,0.124262710005151,"Non-significant",0.313200675600037,"AMOT","Angiomotin","Q4VCS5"
0.127118775217745,16.7960397811535,1.28331468399101,0.227955013186886,0.502513821591399,-6.32731689807322,"P10646",3,1.23686283629824,0.242597069518378,0.489184222416992,-0.127118775217745,"Non-significant",0.310527558642573,"TFPI","Tissue factor pathway inhibitor","P10646"
0.129698138537826,17.5218734341812,1.22922447677808,0.246768421051935,0.512632230915713,-6.39146921104455,"P30740",4,1.23319281800513,0.243908979959009,0.490217064638927,-0.129698138537822,"Non-significant",0.309611574867848,"SERPINB1","Leukocyte elastase inhibitor","P30740"
0.206956145686085,17.8148846007617,1.26363322893391,0.234660111357612,0.502513821591399,-6.35089210418327,"Q6Q788",1,1.22543557833318,0.2467006979643,0.494207607359856,-0.206956145686085,"Non-significant",0.306090573768057,"APOA5","Apolipoprotein A-V","Q6Q788"
-0.375430407578083,17.8847649436146,-1.19828789561178,0.258081162420266,0.516907917956072,-6.4272432468112,"Q9UK55",3,-1.2230473497735,0.247565328180052,0.494324254639648,0.375430407578079,"Non-significant",0.305988079812879,"SERPINA10","Protein Z-dependent protease inhibitor","Q9UK55"
