"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0389461517334198,16.2122764587402,-0.880385513779522,0.406274005355322,0.913838418274534,-5.40960407833608,"A6NK58",2,-0.516009540947116,0.618561319205476,0.954513177911794,0.0389461517334233,"Non-significant",0.0202180714035059,"LIPT2","Putative lipoyltransferase 2, mitochondrial","A6NK58"
0.0555419921874964,18.1977424621582,0.873703058694689,0.409677504624486,0.913838418274534,-5.41502340075458,"NQO2_HUMAN",1,0.511769435670541,0.62140632377319,0.954513177911794,-0.0555419921875,"Non-significant",0.0202180714035059,"NQO2_HUMAN","NQO2_HUMAN","NQO2_HUMAN"
-0.0105347633361674,20.3413693904877,-0.412340945424122,0.691749335205456,0.965074507977771,-5.70108287978671,"O15027;A0A3F2YNX0;X6RGP5;A0A3F2YNZ0;F1T0I1",42,-0.515556415726663,0.618865034806584,0.954513177911794,0.0105347633361745,"Non-significant",0.0202180714035059,"SEC16A","Protein transport protein Sec16A","O15027;A0A3F2YNX0;X6RGP5;A0A3F2YNZ0;F1T0I1"
-0.0147695541381765,19.3500037193298,-0.58118535999379,0.578344371580791,0.953623638274549,-5.61778317798736,"O15212",8,-0.511968821745729,0.621272390651297,0.954513177911794,0.0147695541381765,"Non-significant",0.0202180714035059,"PFDN6","Prefoldin subunit 6","O15212"
-0.172476768493672,14.3341982364655,-0.491960711030717,0.636975196269425,0.96262853265794,-5.66508534524792,"O75448;F5GY88;B9TX62;A0A0B4J1W0",1,-0.51546511773836,0.618926238266289,0.954513177911794,0.172476768493675,"Non-significant",0.0202180714035059,"MED24","Mediator of RNA polymerase II transcription subunit 24","O75448;F5GY88;B9TX62;A0A0B4J1W0"
-0.0193519592285156,24.1817283630371,-0.456914432723468,0.660816237889006,0.962917566105569,-5.68166517659387,"P04792;A0A6Q8PGY2;A0A6Q8PH65;A0A6Q8PGK1;A0A6Q8PFE7;A0A6Q8PFK8;A0A6Q8PHJ6;A0A6Q8PHA6;A0A6Q8PF43",25,-0.511421350745924,0.621640177433562,0.954513177911794,0.0193519592285227,"Non-significant",0.0202180714035059,"HSPB1","Heat shock protein beta-1","P04792;A0A6Q8PGY2;A0A6Q8PH65;A0A6Q8PGK1;A0A6Q8PFE7;A0A6Q8PFK8;A0A6Q8PHJ6;A0A6Q8PHA6;A0A6Q8PF43"
0.0290107727050781,19.1237688064575,0.467333096702345,0.653683256252886,0.962917566105569,-5.67685607277054,"P07225;A0A3B3IRK9;A0A3B3IUA6;G5E9F8;A0A3B3ISJ1;A0A0S2Z4L3",21,0.513326759250814,0.620360620021012,0.954513177911794,-0.0290107727050781,"Non-significant",0.0202180714035059,"PROS1","Vitamin K-dependent protein S","P07225;A0A3B3IRK9;A0A3B3IUA6;G5E9F8;A0A3B3ISJ1;A0A0S2Z4L3"
0.0194907188415421,20.2252485752106,0.551559697471354,0.597469987059073,0.954406787438187,-5.6342882019382,"P09496;C9J8P9",7,0.512782804355338,0.620725769516633,0.954513177911794,-0.0194907188415527,"Non-significant",0.0202180714035059,"CLTA","Clathrin light chain A","P09496;C9J8P9"
-0.0149621963501332,18.9809994697571,-0.509667365366125,0.625098634237499,0.962605099137984,-5.65627510040528,"P09661;H0YKK0",11,-0.515487589772556,0.618911173393117,0.954513177911794,0.0149621963501261,"Non-significant",0.0202180714035059,"SNRPA1","U2 small nuclear ribonucleoprotein A'","P09661;H0YKK0"
0.0366330146789835,20.4674651622772,0.496898876182087,0.633651366305355,0.962605099137984,-5.66265737298702,"P18827",6,0.511641492683087,0.621492274389466,0.954513177911794,-0.0366330146789728,"Non-significant",0.0202180714035059,"SDC1","Syndecan-1","P18827"
-0.0128502845764622,25.96839594841,-0.43116086914558,0.678607965009729,0.963054417409017,-5.6931140989613,"P21549",37,-0.513614873736241,0.620167257349256,0.954513177911794,0.012850284576448,"Non-significant",0.0202180714035059,"AGXT","Serine--pyruvate aminotransferase","P21549"
0.0299491882323935,20.1995010375976,0.479204234850534,0.645602432006501,0.962917566105569,-5.67125276597628,"P35503",11,0.513023765534408,0.620564001972174,0.954513177911794,-0.0299491882324006,"Non-significant",0.0202180714035059,"UGT1A3","UDP-glucuronosyltransferase 1A3","P35503"
-0.0607337951660263,16.5953593254089,-0.734081347415785,0.485455658861515,0.935682862676241,-5.52048934057095,"P35610",1,-0.510719740672617,0.622111676481561,0.954513177911794,0.0607337951660263,"Non-significant",0.0202180714035059,"SOAT1","Sterol O-acyltransferase 1","P35610"
0.0210819244384837,17.8321747779846,0.519593239829097,0.618491931972438,0.962605099137984,-5.65121017660119,"P46937",8,0.51505742268696,0.619199582911681,0.954513177911794,-0.021081924438473,"Non-significant",0.0202180714035059,"YAP1","Transcriptional coactivator YAP1","P46937"
0.0130853652953995,21.2491722106933,0.431983930752352,0.678035900903724,0.963054417409017,-5.69275790607403,"P48643;E9PCA1;E7ENZ3;B7ZAR1",42,0.516950628100598,0.617930783332188,0.954513177911794,-0.0130853652953995,"Non-significant",0.0202180714035059,"CCT5","T-complex protein 1 subunit epsilon","P48643;E9PCA1;E7ENZ3;B7ZAR1"
0.0744998455047572,15.912943482399,0.52556377065386,0.614535813601831,0.962413116671133,-5.64812013715151,"P49247",2,0.514323881314266,0.619691551872929,0.954513177911794,-0.0744998455047501,"Non-significant",0.0202180714035059,"RPIA","Ribose-5-phosphate isomerase","P49247"
-0.00915288925168056,20.3076560497284,-0.42572992538029,0.682388330744318,0.963537326775089,-5.69544829705168,"P61106;X6RFL8",24,-0.51546290211053,0.618927723596079,0.954513177911794,0.00915288925167346,"Non-significant",0.0202180714035059,"RAB14","Ras-related protein Rab-14","P61106;X6RFL8"
0.0153946876525985,24.0324676036835,0.454991150185019,0.662137111262977,0.962917566105569,-5.68254179670332,"Q02338;E9PCG9",23,0.514077368854398,0.619856927054944,0.954513177911794,-0.0153946876525985,"Non-significant",0.0202180714035059,"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","Q02338;E9PCG9"
0.0139770507812749,17.9413514137268,0.482082466164019,0.643650750866049,0.962737806097105,-5.66987442273339,"Q0IIM8;H0Y552;J3KN75",14,0.512554711206548,0.620878918116636,0.954513177911794,-0.0139770507812749,"Non-significant",0.0202180714035059,"TBC1D8B","TBC1 domain family member 8B","Q0IIM8;H0Y552;J3KN75"
0.00951194763180752,18.7952675819397,0.396095994359388,0.703184193062058,0.965074507977771,-5.70768921766854,"Q5JRA6;A0A0A0MRH6",56,0.518876687913045,0.616641341744989,0.954513177911794,-0.00951194763180041,"Non-significant",0.0202180714035059,"MIA3","Transport and Golgi organization protein 1 homolog","Q5JRA6;A0A0A0MRH6"
0.013396263122555,18.1598210334778,0.447641940110968,0.667196133616539,0.962917566105569,-5.68585945701576,"Q6JQN1;F8VXK4;F8W1I9",26,0.517704879057029,0.617425668458157,0.954513177911794,-0.0133962631225515,"Non-significant",0.0202180714035059,"ACAD10","Acyl-CoA dehydrogenase family member 10","Q6JQN1;F8VXK4;F8W1I9"
-0.0394659042358292,17.6727848052979,-0.505017818595782,0.628206057960573,0.962605099137984,-5.65861654133007,"Q7L7X3;Q9UL54",5,-0.512175653324782,0.621133471801967,0.954513177911794,0.0394659042358256,"Non-significant",0.0202180714035059,"TAOK1","Serine/threonine-protein kinase TAO1","Q7L7X3;Q9UL54"
0.0186381340026713,16.8029096126557,0.611121933491969,0.559377731987521,0.94749251493785,-5.60031365190681,"Q7Z4G4",6,0.511106873049966,0.621851491488655,0.954513177911794,-0.0186381340026749,"Non-significant",0.0202180714035059,"TRMT11","tRNA (guanine(10)-N2)-methyltransferase homolog","Q7Z4G4"
0.0854461193084752,15.5161508321762,0.567672684453335,0.587024513586894,0.953623638274549,-5.62540868582891,"Q8N3Z3;A0A087WUP3;F8WBY6",1,0.515571915272662,0.618854644680497,0.954513177911794,-0.0854461193084752,"Non-significant",0.0202180714035059,"GTPBP8","GTP-binding protein 8","Q8N3Z3;A0A087WUP3;F8WBY6"
-0.0393567085266504,17.3467352390289,-0.855166487693655,0.419225850578065,0.916635466153026,-5.42988375520293,"Q8WTS1;A0A2U3TZT9;H7BZY9;C9J1D1",2,-0.515344682439283,0.61900697927647,0.954513177911794,0.0393567085266504,"Non-significant",0.0202180714035059,"ABHD5","1-acylglycerol-3-phosphate O-acyltransferase ABHD5","Q8WTS1;A0A2U3TZT9;H7BZY9;C9J1D1"
0.123233795166076,15.1844863891602,0.508620322541933,0.625797700844782,0.962605099137984,-5.65680410939623,"Q92870;O00213;A0A075B7G8;A0A087WYH9;V9GY97;A0A087X0V7;G5E9Y1;H0YAJ5;J3KPL8",1,0.512377278343828,0.620998065266591,0.954513177911794,-0.123233795166074,"Non-significant",0.0202180714035059,"APBB2","Amyloid-beta A4 precursor protein-binding family B member 2","Q92870;O00213;A0A075B7G8;A0A087WYH9;V9GY97;A0A087X0V7;G5E9Y1;H0YAJ5;J3KPL8"
-0.0178198814392054,17.6985189914704,-0.640412039519947,0.541179844483042,0.944153511241366,-5.58246343609464,"Q96BJ3",6,-0.514754793729534,0.619402524708543,0.954513177911794,0.0178198814391983,"Non-significant",0.0202180714035059,"AIDA","Axin interactor, dorsalization-associated protein","Q96BJ3"
-0.0254554748535476,19.1237607002258,-0.688276472791262,0.512227071484895,0.938160110528444,-5.55171170470629,"Q96E11",4,-0.516622075511789,0.618150878539158,0.954513177911794,0.0254554748535512,"Non-significant",0.0202180714035059,"MRRF","Ribosome-recycling factor, mitochondrial","Q96E11"
-0.0725481510162247,16.2948168516159,-0.504976682912857,0.628233585943886,0.962605099137984,-5.65863716787388,"Q96JM3",3,-0.51782793049814,0.617343282263473,0.954513177911794,0.0725481510162247,"Non-significant",0.0202180714035059,"CHAMP1","Chromosome alignment-maintaining phosphoprotein 1","Q96JM3"
-0.00998544692989611,19.6760847568512,-0.410056927297261,0.693352004926072,0.965074507977771,-5.70202699509734,"Q96JQ2",36,-0.512600837193379,0.620847946179784,0.954513177911794,0.00998544692990322,"Non-significant",0.0202180714035059,"CLMN","Calmin","Q96JQ2"
0.0712058544158971,15.4061390161514,0.535134581781171,0.608222450205215,0.958436096436792,-5.64309898341035,"Q99717;Q15797",2,0.51700681429702,0.617893148615346,0.954513177911794,-0.0712058544158989,"Non-significant",0.0202180714035059,"SMAD1","Mothers against decapentaplegic homolog 1","Q99717;Q15797"
0.0212550163269292,18.8704898357391,0.508481759277637,0.625890244337155,0.962605099137984,-5.65687404175237,"Q9BY43;H0YIN6",9,0.517676535883402,0.617444645766368,0.954513177911794,-0.0212550163269256,"Non-significant",0.0202180714035059,"CHMP4A","Charged multivesicular body protein 4a","Q9BY43;H0YIN6"
-0.100183963775596,15.0937879085541,-0.530196132432809,0.61147571189351,0.961176665405849,-5.6457002615808,"Q9C035;E7EQQ5",1,-0.5108285647503,0.622038532072411,0.954513177911794,0.100183963775601,"Non-significant",0.0202180714035059,"TRIM5","Tripartite motif-containing protein 5","Q9C035;E7EQQ5"
-0.00959062576292524,18.6928608417511,-0.496724899208209,0.633768316801332,0.962605099137984,-5.66274329630841,"Q9NZW5;B8ZZG1",14,-0.513105242882091,0.620509307635485,0.954513177911794,0.00959062576292524,"Non-significant",0.0202180714035059,"MPP6","MAGUK p55 subfamily member 6","Q9NZW5;B8ZZG1"
0.0187520980834961,19.1666059494018,0.457343732003209,0.660521578104014,0.962917566105569,-5.68146903008974,"Q9UDY2;A0A3B3IS03;A0A3B3IRV6;A0A2R8YDH4;A0A3B3IRI3;A0A3B3ISF1;A0A3B3ITE1;A0A3B3IU51;A0A3B3ISZ5;A0A1B0GTW1;A0A3B3IT83",32,0.518564155120603,0.616850478946202,0.954513177911794,-0.0187520980834996,"Non-significant",0.0202180714035059,"TJP2","Tight junction protein ZO-2","Q9UDY2;A0A3B3IS03;A0A3B3IRV6;A0A2R8YDH4;A0A3B3IRI3;A0A3B3ISF1;A0A3B3ITE1;A0A3B3IU51;A0A3B3ISZ5;A0A1B0GTW1;A0A3B3IT83"
0.0119252204894735,19.5652415752411,0.436744824407675,0.674731296955961,0.962917566105569,-5.6906849481301,"Q9UGP8",26,0.511694651931528,0.62145656188346,0.954513177911794,-0.0119252204894771,"Non-significant",0.0202180714035059,"SEC63","Translocation protein SEC63 homolog","Q9UGP8"
0.0149641036987482,20.4022831916809,0.518787689720103,0.619026728292422,0.962605099137984,-5.65162459371827,"Q9Y5Y2;H3BNF0;H3BNS4",10,0.510520012003844,0.62224593243617,0.954513177911794,-0.0149641036987518,"Non-significant",0.0202180714035059,"NUBP2","Cytosolic Fe-S cluster assembly factor NUBP2","Q9Y5Y2;H3BNF0;H3BNS4"
-0.0993447303771759,23.0267693996429,-0.497552693333381,0.633211957778585,0.962605099137984,-5.66233421736084,"TRYP_PIG",2,-0.512021027702877,0.621237324913187,0.954513177911794,0.0993447303771759,"Non-significant",0.0202180714035059,"TRYP_PIG","TRYP_PIG","TRYP_PIG"
0.0686907768249334,16.3158323764801,0.499640417964602,0.631809919625871,0.962605099137984,-5.66129969588206,"O15397;F5H2I3",3,0.509694344468886,0.622801096394601,0.955127017417503,-0.0686907768249263,"Non-significant",0.0199388699917032,"IPO8","Importin-8","O15397;F5H2I3"
-0.0151062011718466,18.2714586257934,-0.490900834420542,0.637689748996753,0.96262853265794,-5.6656035185355,"O00273",12,-0.508792049538534,0.623408072280382,0.955284800895491,0.0151062011718466,"Non-significant",0.0198671320623998,"DFFA","DNA fragmentation factor subunit alpha","O00273"
0.0472087860107422,17.3777256011963,0.479339172942311,0.645510866366394,0.962917566105569,-5.67118831832618,"P16989",6,0.50553685294256,0.625600354109825,0.955284800895491,-0.0472087860107493,"Non-significant",0.0198671320623998,"YBX3","Y-box-binding protein 3","P16989"
-0.0197997093200719,17.5424425601959,-0.457971437296699,0.660090852562891,0.962917566105569,-5.68118192038178,"P35658;A0A494BZU9;A0A494C1F2",21,-0.507593923282321,0.62421452054049,0.955284800895491,0.0197997093200755,"Non-significant",0.0198671320623998,"NUP214","Nuclear pore complex protein Nup214","P35658;A0A494BZU9;A0A494C1F2"
-0.027771472930926,19.2845814228058,-0.481211720439559,0.644240875587264,0.962737806097105,-5.67029222338407,"P52294",9,-0.505341185234042,0.625732255388853,0.955284800895491,0.027771472930926,"Non-significant",0.0198671320623998,"KPNA1","Importin subunit alpha-5","P52294"
0.049389839172342,18.267707824707,0.618573185930132,0.554714249058993,0.946005583481884,-5.59584326731989,"P54105;E9PJF4;E9PMI6;E9PQ83;J3KN38",2,0.508873874972105,0.623353015684641,0.955284800895491,-0.0493898391723491,"Non-significant",0.0198671320623998,"CLNS1A","Methylosome subunit pICln","P54105;E9PJF4;E9PMI6;E9PQ83;J3KN38"
-0.0239276885986222,21.2826194763184,-0.533653739356863,0.609196990328253,0.95863410209045,-5.64388132905778,"P62873;B3KVK2",6,-0.505543673128204,0.625595756818862,0.955284800895491,0.0239276885986257,"Non-significant",0.0198671320623998,"GNB1","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1","P62873;B3KVK2"
0.0254206657409455,20.0386836528778,0.458697300719592,0.659592942183756,0.962917566105569,-5.68084945217682,"Q15233;C9J4X2;C9IZL7;C9JYS8",25,0.507557662530547,0.624238935613875,0.955284800895491,-0.025420665740949,"Non-significant",0.0198671320623998,"NONO","Non-POU domain-containing octamer-binding protein","Q15233;C9J4X2;C9IZL7;C9JYS8"
0.055303573608402,17.6056365966797,0.844740958064186,0.424665404984929,0.917619231816028,-5.43812930028113,"Q5JYT7;A0A087X0C1;A0A087WWV7",1,0.505167247979748,0.625849519833674,0.955284800895491,-0.055303573608402,"Non-significant",0.0198671320623998,"KIAA1755","Uncharacterized protein KIAA1755","Q5JYT7;A0A087X0C1;A0A087WWV7"
-0.0249462127685725,18.886935710907,-0.456807479927347,0.660889657417271,0.962917566105569,-5.68171401629826,"Q5VZ89;R4GMN2",30,-0.5080544301991,0.62390449453069,0.955284800895491,0.024946212768576,"Non-significant",0.0198671320623998,"DENND4C","DENN domain-containing protein 4C","Q5VZ89;R4GMN2"
0.0147795677185272,17.8515188694,0.457447399235881,0.660450433198509,0.962917566105569,-5.68142163865817,"Q7Z460;O75122;E3W994;E7EW49;J3KR49;F8WA11;H0Y5T1;E7ERI8;A0A0U1RQI6",19,0.508806335636424,0.623398459639145,0.955284800895491,-0.0147795677185236,"Non-significant",0.0198671320623998,"CLASP1","CLIP-associating protein 1","Q7Z460;O75122;E3W994;E7EW49;J3KR49;F8WA11;H0Y5T1;E7ERI8;A0A0U1RQI6"
0.0310516357421804,16.5885338783264,0.574661376817967,0.58252604462934,0.953623638274549,-5.62148511342166,"Q86YL5",4,0.508040344951771,0.623913975946232,0.955284800895491,-0.0310516357421733,"Non-significant",0.0198671320623998,"TDRP","Testis development-related protein","Q86YL5"
0.124769210815478,14.347160577774,0.481296158433814,0.644183638063297,0.962737806097105,-5.67025173927675,"Q92738;X6RAB3",2,0.50649062306602,0.624957611711708,0.955284800895491,-0.124769210815474,"Non-significant",0.0198671320623998,"USP6NL","USP6 N-terminal-like protein","Q92738;X6RAB3"
-0.0155963897705256,20.0849165916443,-0.455862121620308,0.661538786467462,0.962917566105569,-5.68214524415967,"Q96I24",19,-0.505877690087705,0.625370626589622,0.955284800895491,0.015596389770522,"Non-significant",0.0198671320623998,"FUBP3","Far upstream element-binding protein 3","Q96I24"
-0.0292210578918279,19.1804163455963,-0.486786511835058,0.640467430501144,0.96262853265794,-5.66760514463462,"Q99729;D6RD18;D6RBZ0;D6R9P3",8,-0.506772565935395,0.624767675687743,0.955284800895491,0.0292210578918244,"Non-significant",0.0198671320623998,"HNRNPAB","Heterogeneous nuclear ribonucleoprotein A/B","Q99729;D6RD18;D6RBZ0;D6R9P3"
0.0147180557251012,20.0185327529907,0.445161736656997,0.668907615944435,0.962917566105569,-5.68696760884808,"Q9H7Z7;X6RJ95;A6NHH0",24,0.505720617944425,0.625476489404214,0.955284800895491,-0.0147180557251012,"Non-significant",0.0198671320623998,"PTGES2","Prostaglandin E synthase 2","Q9H7Z7;X6RJ95;A6NHH0"
0.0407557487487722,16.8306834697723,0.479786985722405,0.645207038450055,0.962917566105569,-5.67097431743421,"Q9UQ53;H0YC13;H0YB89;H0YB84",7,0.506546230037881,0.624920148723576,0.955284800895491,-0.0407557487487757,"Non-significant",0.0198671320623998,"MGAT4B","Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B","Q9UQ53;H0YC13;H0YB89;H0YB84"
0.0314960479736328,17.3998146057129,0.476324913283053,0.647557819455985,0.962917566105569,-5.67262391423257,"Q9Y217",10,0.508082604600826,0.623885529289855,0.955284800895491,-0.0314960479736257,"Non-significant",0.0198671320623998,"MTMR6","Myotubularin-related protein 6","Q9Y217"
-0.0221738815307759,17.1474957466126,-0.485530156069095,0.641316849781479,0.96262853265794,-5.66821323462643,"Q9Y3P9",10,-0.506610386489224,0.624876927281973,0.955284800895491,0.0221738815307759,"Non-significant",0.0198671320623998,"RABGAP1","Rab GTPase-activating protein 1","Q9Y3P9"
0.0176959037780584,18.3710749149323,0.460510676517855,0.658349845862317,0.962917566105569,-5.68001670779087,"Q9Y5L0;E9PFH4;C9J7E5",18,0.50682997492141,0.624729004661227,0.955284800895491,-0.0176959037780478,"Non-significant",0.0198671320623998,"TNPO3","Transportin-3","Q9Y5L0;E9PFH4;C9J7E5"
-0.162169218063326,14.8261753320694,-0.482396587976518,0.643437930044565,0.962737806097105,-5.66972352794791,"C9JI87",1,-0.503796409468904,0.626774097299867,0.955985640485589,0.162169218063324,"Non-significant",0.0195486310551842,"VDAC1","Voltage-dependent anion-selective channel protein 1 (Fragment)","C9JI87"
-0.0426077842712473,21.6755015850067,-0.472509852068757,0.650153230690629,0.962917566105569,-5.67442876190241,"O00483",8,-0.504219264095196,0.626488824433489,0.955985640485589,0.0426077842712509,"Non-significant",0.0195486310551842,"NDUFA4","Cytochrome c oxidase subunit NDUFA4","O00483"
-0.0128645896911941,18.0044095516205,-0.436555380147959,0.67486264824712,0.962917566105569,-5.69076784512314,"Q92878;A0A494C122;A0A494C0Y7;E7ESD9;E7EN38;A0A1W2PQ90;A0A494C1B7;A0A494BZX5",25,-0.503852127862148,0.626736503913359,0.955985640485589,0.0128645896912012,"Non-significant",0.0195486310551842,"RAD50","DNA repair protein RAD50","Q92878;A0A494C122;A0A494C0Y7;E7ESD9;E7EN38;A0A1W2PQ90;A0A494C1B7;A0A494BZX5"
-0.014172077178948,22.4471247196198,-0.449760575971795,0.66573581509694,0.962917566105569,-5.68490825844898,"P07910;G3V2D6;G3V555;B2R5W2;G3V5V7;G3V575;G3V2Q1;G3V4W0;G3V576;B4DY08;G3V4C1",19,-0.500804600421738,0.628794356036391,0.956595969020271,0.0141720771789515,"Non-significant",0.0192714535246249,"HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2","P07910;G3V2D6;G3V555;B2R5W2;G3V5V7;G3V575;G3V2Q1;G3V4W0;G3V576;B4DY08;G3V4C1"
0.0233321189880797,18.8072640895843,0.47000890079793,0.651857445829163,0.962917566105569,-5.67560455155837,"P37198",12,0.501992199659885,0.627992020558486,0.956595969020271,-0.0233321189880762,"Non-significant",0.0192714535246249,"NUP62","Nuclear pore glycoprotein p62","P37198"
-0.0133581161498952,21.5971393585205,-0.448869440727032,0.666349863664129,0.962917566105569,-5.68530886476888,"Q15165;A0A0J9YXF2;A0A0J9YYJ1",19,-0.50117734723525,0.628542474657629,0.956595969020271,0.0133581161499023,"Non-significant",0.0192714535246249,"PON2","Serum paraoxonase/arylesterase 2","Q15165;A0A0J9YXF2;A0A0J9YYJ1"
-0.0231132507324503,17.8737754821777,-0.49623477687908,0.634097845650929,0.962605099137984,-5.66298520633697,"Q5T4D3;Q6ZXV5;F8VRY4;F8W044",8,-0.502426760630553,0.627698562898001,0.956595969020271,0.0231132507324503,"Non-significant",0.0192714535246249,"TMTC3","Protein O-mannosyl-transferase TMTC3","Q5T4D3;Q6ZXV5;F8VRY4;F8W044"
-0.0195407867431747,19.5664715766907,-0.577882454956728,0.580459292580085,0.953623638274549,-5.61966209107288,"Q5VW32",6,-0.502946376887746,0.627347758718297,0.956595969020271,0.0195407867431747,"Non-significant",0.0192714535246249,"BROX","BRO1 domain-containing protein BROX","Q5VW32"
-0.0105595588684189,18.2188193798065,-0.435094542771757,0.67587592412668,0.963054417409017,-5.69140593620947,"Q7RTP6;A0A5F9ZHV5",21,-0.501867337113579,0.62807635266554,0.956595969020271,0.0105595588684224,"Non-significant",0.0192714535246249,"MICAL3","[F-actin]-monooxygenase MICAL3","Q7RTP6;A0A5F9ZHV5"
0.0370745658874263,19.7794196605682,0.598447858922815,0.567362755951505,0.949508229813463,-5.60780593347509,"Q86V88;E9PL57",3,0.501369458277429,0.628412676688146,0.956595969020271,-0.0370745658874228,"Non-significant",0.0192714535246249,"MDP1","Magnesium-dependent phosphatase 1","Q86V88;E9PL57"
-0.0478105545043768,19.9387097358704,-1.60755710096454,0.149562065949619,0.849331693302849,-4.66245007565387,"Q8IYM0",1,-0.500688820948157,0.628872603672403,0.956595969020271,0.0478105545043768,"Non-significant",0.0192714535246249,"FAM186B","Protein FAM186B","Q8IYM0"
-0.0826380252837975,15.8896437883377,-0.498119052605841,0.632831453609126,0.962605099137984,-5.66205396949796,"Q8N5C8;F6SS63",2,-0.500675065428811,0.628881900438351,0.956595969020271,0.0826380252837993,"Non-significant",0.0192714535246249,"TAB3","TGF-beta-activated kinase 1 and MAP3K7-binding protein 3","Q8N5C8;F6SS63"
0.217536449432348,15.5852427482605,0.465494271022111,0.654939422851661,0.962917566105569,-5.6777122410633,"Q96T66;A0A2R8YEU0;A0A2R8YGL3;A0A2R8Y594;A0A2R8YE08;D6RGH7;D6R975;D6REC8;A0A2R8YFG2;D6RHV4",2,0.501577772866908,0.628271946244464,0.956595969020271,-0.21753644943235,"Non-significant",0.0192714535246249,"NMNAT3","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3","Q96T66;A0A2R8YEU0;A0A2R8YGL3;A0A2R8Y594;A0A2R8YE08;D6RGH7;D6R975;D6REC8;A0A2R8YFG2;D6RHV4"
0.0779094696045028,16.2698969841003,0.472672407743058,0.65004253755565,0.962917566105569,-5.67435213628757,"Q9P0J1",4,0.501117666023097,0.628582800447013,0.956595969020271,-0.0779094696045028,"Non-significant",0.0192714535246249,"PDP1","[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial","Q9P0J1"
-0.100015878677375,15.2573856115341,-0.514276236142339,0.622026353136934,0.962605099137984,-5.65393454188009,"A0A2R8Y7L2",1,-0.498537424095674,0.630327482315695,0.956879270121833,0.100015878677375,"Non-significant",0.0191428538923875,"HSD17B4","Peroxisomal multifunctional enzyme type 2","A0A2R8Y7L2"
-0.294235706329376,15.8626527786255,-0.462908475280721,0.656707877003632,0.962917566105569,-5.67891084610328,"O95562;Q5TIH2",1,-0.498158188406351,0.630584115290011,0.956879270121833,0.294235706329376,"Non-significant",0.0191428538923875,"SFT2D2","Vesicle transport protein SFT2B","O95562;Q5TIH2"
-0.0370020866393723,19.8409430980682,-0.466840223084691,0.654019839041203,0.962917566105569,-5.67708586813412,"P02766;A0A087WT59",9,-0.498588049830892,0.630293227296968,0.956879270121833,0.0370020866393759,"Non-significant",0.0191428538923875,"TTR","Transthyretin","P02766;A0A087WT59"
-0.00785446166989701,22.5141048431396,-0.370075118508976,0.721670220393397,0.968092814200898,-5.71774188899346,"P04424;A0A5F9ZHM8;A0A5F9ZHC6",40,-0.496064224088386,0.632002068846226,0.956879270121833,0.00785446166989701,"Non-significant",0.0191428538923875,"ASL","Argininosuccinate lyase","P04424;A0A5F9ZHM8;A0A5F9ZHC6"
0.0323247909545685,22.4093632698059,0.451884978738953,0.664273064284387,0.962917566105569,-5.68395022375123,"P13716",21,0.495331361371246,0.63249871320136,0.956879270121833,-0.0323247909545756,"Non-significant",0.0191428538923875,"ALAD","Delta-aminolevulinic acid dehydratase","P13716"
-0.0464463233947967,17.1494705677033,-0.493174829086278,0.636157159363903,0.962605099137984,-5.66449048519191,"P41223",4,-0.496532991711141,0.631684498254075,0.956879270121833,0.0464463233947967,"Non-significant",0.0191428538923875,"BUD31","Protein BUD31 homolog","P41223"
0.0800986289978489,20.0826818943024,0.465521008220505,0.654921149223546,0.962917566105569,-5.67769981474028,"P56378;A0A0A0MTQ5;G3V556",4,0.494611050592032,0.63298704177134,0.956879270121833,-0.0800986289978489,"Non-significant",0.0191428538923875,"ATP5MPL","ATP synthase subunit ATP5MPL, mitochondrial","P56378;A0A0A0MTQ5;G3V556"
-0.0152349472045721,20.3883981704712,-0.592097033696307,0.57138875947063,0.951587019605664,-5.61150714051801,"Q15043;E5RJG5;E5RFZ8;E5RIP4;E5RJ40;E5RGA7",7,-0.494207217268786,0.633260899635968,0.956879270121833,0.0152349472045756,"Non-significant",0.0191428538923875,"SLC39A14","Metal cation symporter ZIP14","Q15043;E5RJG5;E5RFZ8;E5RIP4;E5RJ40;E5RGA7"
0.0263528823852184,17.5567531585693,0.536098601377833,0.607588483570075,0.958436096436792,-5.64258861093788,"Q3SXM5",5,0.495621811388324,0.632301858464908,0.956879270121833,-0.0263528823852219,"Non-significant",0.0191428538923875,"HSDL1","Inactive hydroxysteroid dehydrogenase-like protein 1","Q3SXM5"
0.0182075500488175,19.454788684845,0.721626191817191,0.492643426990531,0.936640856838831,-5.52915004452633,"Q5SRD1;O14925",5,0.499772532369895,0.629492035292419,0.956879270121833,-0.0182075500488246,"Non-significant",0.0191428538923875,"TIMM23","Mitochondrial import inner membrane translocase subunit Tim23","Q5SRD1;O14925"
