"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BF_vs_CFM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.26775640586318,15.283843916273,-1.47906796142453,0.178145086148965,0.404474517153078,-5.40068953721641,"NDKB_HUMAN",1,-1.31696370262631,0.221111331267677,0.439469414000065,0.26775640586318,"Non-significant",0.357071345375712,"NME2","Nucleoside diphosphate kinase B","NDKB_HUMAN"
-0.44266649810862,15.024388019618,-1.3082706059094,0.227836422964191,0.464230082471639,-5.6092580719472,"PARVB_HUMAN",1,-1.31032741584062,0.223251739171366,0.441537075927283,0.44266649810862,"Non-significant",0.35503282278953,"PARVB","Beta-parvin","PARVB_HUMAN"
0.332469164835409,22.640134910174,1.22110104337693,0.257499388982818,0.490531339715738,-5.7095076904881,"RET4_HUMAN",12,1.3101414964906,0.223311954299628,0.441537075927283,-0.332469164835402,"Non-significant",0.35503282278953,"RBP4;cRAP-RBP4","Retinol-binding protein 4","RET4_HUMAN"
-0.190637035625972,18.0640228467415,-1.2916710905878,0.23325053009378,0.469748167335037,-5.62869229993488,"RAN_HUMAN",5,-1.30210051468531,0.225929353368838,0.445696997100344,0.190637035625969,"Non-significant",0.350960291978763,"RAN","GTP-binding nuclear protein Ran","RAN_HUMAN"
-0.160220286550384,18.0077207496888,-1.30245283185043,0.229721623775475,0.466925405412598,-5.61608727292998,"CATH_HUMAN",5,-1.28645691832289,0.23109526469262,0.452982892263556,0.160220286550388,"Non-significant",0.343918199611525,"CTSH","Pro-cathepsin H","CATH_HUMAN"
-0.199855815887496,18.0484898383558,-1.5810413664825,0.153297274473845,0.381518772297007,-5.26944344489384,"CO8B_HUMAN",2,-1.28142567886285,0.232777564315375,0.452982892263556,0.199855815887492,"Non-significant",0.343918199611525,"C8B","Complement component C8 beta chain","CO8B_HUMAN"
-0.510707805168121,15.8012332074834,-1.25302326392967,0.246280401212778,0.483645674779844,-5.67331981237896,"ETFA_HUMAN",2,-1.28453324915633,0.231737280117225,0.452982892263556,0.510707805168124,"Non-significant",0.343918199611525,"ETFA","Electron transfer flavoprotein subunit alpha, mitochondrial","ETFA_HUMAN"
-0.0856038963922394,19.9206127157439,-1.03256160273194,0.332610370047282,0.556000659838521,-5.90976568009782,"FA5_HUMAN",12,-1.27838976642382,0.233797621813448,0.452982892263556,0.0856038963922323,"Non-significant",0.343918199611525,"F5","Coagulation factor V","FA5_HUMAN"
-0.439196365227474,14.5668892881833,-1.27253646143361,0.239626816072345,0.477118397422765,-5.65089723662796,"GNA1_HUMAN",2,-1.2884107336502,0.230444710816672,0.452982892263556,0.439196365227472,"Non-significant",0.343918199611525,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1_HUMAN"
-0.35154586610696,17.0298235104046,-1.20353128284681,0.263853780112208,0.497880611168254,-5.72915784096002,"GRP75_HUMAN",8,-1.27917713476706,0.233532710938729,0.452982892263556,0.351545866106964,"Non-significant",0.343918199611525,"HSPA9","Stress-70 protein, mitochondrial","GRP75_HUMAN"
0.138304508896702,17.8554828899124,1.21763253331375,0.258743661708853,0.491443103639572,-5.7134021068506,"IF4A1_HUMAN",7,1.28439362074494,0.231783938391471,0.452982892263556,-0.138304508896709,"Non-significant",0.343918199611525,"EIF4A1","Eukaryotic initiation factor 4A-I","IF4A1_HUMAN"
-0.240417445718476,16.0482063693699,-1.49402569871048,0.174287332029316,0.404474517153078,-5.3817301774882,"NECT1_HUMAN",1,-1.28124207326572,0.232839149555458,0.452982892263556,0.240417445718474,"Non-significant",0.343918199611525,"NECTIN1","Nectin-1","NECT1_HUMAN"
0.341197870853252,15.2122838581001,1.32021264582154,0.224008104062606,0.459739875525569,-5.59517988356796,"RAB5C_HUMAN",1,1.27474839528488,0.235026025752207,0.454348753569968,-0.341197870853252,"Non-significant",0.342610659024311,"RAB5C","Ras-related protein Rab-5C","RAB5C_HUMAN"
-0.255139945143423,17.0289507743969,-1.25717380942566,0.244852275581293,0.483026761828551,-5.66856938495549,"GNPI1_HUMAN",4,-1.26973684178897,0.236725442836573,0.456617076404767,0.255139945143423,"Non-significant",0.340447850949845,"GNPDA1","Glucosamine-6-phosphate isomerase 1","GNPI1_HUMAN"
0.156429054145654,18.8109032817021,1.23328923245388,0.253166517675219,0.489713326417603,-5.69576410047399,"RAP1B_HUMAN",6,1.26799226758193,0.237319421422896,0.456747799989077,-0.156429054145658,"Non-significant",0.340323535830717,"RAP1B","Ras-related protein Rap-1b","RAP1B_HUMAN"
0.416499764022124,23.5328422442899,1.18153366780386,0.271991832798643,0.50338786965719,-5.75348641839953,"ANT3_HUMAN",33,1.26538506624938,0.238209409272321,0.457446387717643,-0.41649976402212,"Non-significant",0.339659797516089,"SERPINC1;cRAP-SERPINC1","Antithrombin-III","ANT3_HUMAN"
-0.0563053753248361,23.0823639918052,-0.812555089993126,0.440449678082238,0.643620068308725,-6.11047255649475,"GPC3_HUMAN",26,-1.25969511285542,0.240161345996638,0.460176707119387,0.0563053753248326,"Non-significant",0.337075367904522,"GPC3","Glypican-3","GPC3_HUMAN"
0.0830804785588448,19.4928660986329,0.968940293711047,0.361515570176837,0.582180918206854,-5.97169643164263,"CERU_HUMAN",21,1.25628065626445,0.24133903001308,0.461414709364215,-0.0830804785588484,"Non-significant",0.335908564791332,"CP","Ceruloplasmin","CERU_HUMAN"
0.469290447967854,16.5729315179443,1.22830835520709,0.254929802375248,0.490420525445559,-5.70139163595521,"H2AY_HUMAN",2,1.25368519774762,0.242237429570778,0.46211448102733,-0.469290447967861,"Non-significant",0.335250422020739,"MACROH2A1","Core histone macro-H2A.1","H2AY_HUMAN"
0.136971609997214,17.4116930767555,1.28803047754426,0.234452485486658,0.469987892384339,-5.63293346834609,"VGFR3_HUMAN",5,1.24494779824475,0.24528217642182,0.466896774416973,-0.136971609997211,"Non-significant",0.330779126407058,"FLT4","Vascular endothelial growth factor receptor 3","VGFR3_HUMAN"
-0.115028164218113,20.3886657577058,-1.55093775127293,0.160285000999933,0.389317831181874,-5.30866319608528,"APOC2_HUMAN",4,-1.24133554054142,0.246550150402024,0.468283436649796,0.115028164218106,"Non-significant",0.329491203095157,"APOC2","Apolipoprotein C-II","APOC2_HUMAN"
-0.148081843133845,17.494413954123,-1.53967657392442,0.162972329618167,0.394007619130728,-5.32323491767517,"GDIR1_HUMAN",3,-1.23171934014905,0.249951979638418,0.473708118616041,0.148081843133841,"Non-significant",0.324489172080291,"ARHGDIA","Rho GDP-dissociation inhibitor 1","GDIR1_HUMAN"
-0.324387550027575,15.7840250707733,-1.27740100214695,0.237991954825028,0.475983909650055,-5.64527238128055,"MTPN_HUMAN",1,-1.22969197091414,0.250674087508162,0.474041629536133,0.324387550027575,"Non-significant",0.324183517642479,"MTPN","Myotrophin","MTPN_HUMAN"
0.308782328401502,16.5860769896124,1.22054509274295,0.257698491832231,0.490531339715738,-5.71013240840122,"KPRP_HUMAN",3,1.22800626326672,0.251275806547974,0.474146521920959,-0.308782328401502,"Non-significant",0.32408743083937,"KPRP","Keratinocyte proline-rich protein","KPRP_HUMAN"
0.271412957457947,18.3213792399176,1.23662094931897,0.251992748382199,0.489328200437916,-5.69199137187568,"FGL2_HUMAN",3,1.22456183270612,0.252508994543907,0.475439928989395,-0.271412957457947,"Non-significant",0.322904347615058,"FGL2","Fibroleukin","FGL2_HUMAN"
0.419992613871942,15.4721788215465,1.17074489517312,0.276057923708072,0.505540346237916,-5.76530543819872,"2AAA_HUMAN",4,1.22095369674001,0.253806111421446,0.476847845700898,-0.419992613871941,"Non-significant",0.321620175076994,"PPP2R1A","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform","2AAA_HUMAN"
0.336373753887511,15.9388682453111,1.25462792941855,0.245727437308181,0.483645674779844,-5.67148444480457,"H11_HUMAN",1,1.21875681769257,0.254598554786863,0.477303554114465,-0.336373753887511,"Non-significant",0.321205331762913,"H1-1;H1-2;H1-3;H1-4;H1-6","Histone H1.4","H11_HUMAN"
-0.417505240874899,16.8917266418634,-1.19813813672993,0.26583014978341,0.499438463229437,-5.73515083050432,"AN32A_HUMAN",2,-1.21408656478027,0.256289905563313,0.479395456482375,0.417505240874899,"Non-significant",0.319306086351559,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","AN32A_HUMAN"
0.0963091353225884,25.4898963183271,0.997742985557351,0.348201627167618,0.569188347234449,-5.94403365932244,"IBP1_HUMAN",16,1.21111376350482,0.257371293457128,0.479395456482375,-0.0963091353225778,"Non-significant",0.319306086351559,"IGFBP1","Insulin-like growth factor-binding protein 1","IBP1_HUMAN"
0.179309956941847,17.1504859045797,1.16722993784695,0.277393343396928,0.505834920312044,-5.76913981121127,"UBA1_HUMAN",6,1.21137816344476,0.25727496444772,0.479395456482375,-0.17930995694185,"Non-significant",0.319306086351559,"UBA1","Ubiquitin-like modifier-activating enzyme 1","UBA1_HUMAN"
-0.416375032093665,17.0052100095243,-1.18548649047401,0.27051444355506,0.503202535213552,-5.7491374165947,"EHD3_HUMAN",2,-1.20207121570908,0.260683526076539,0.482469112556832,0.416375032093665,"Non-significant",0.31653048475647,"EHD3","EH domain-containing protein 3","EHD3_HUMAN"
0.247415405270157,15.5272107554269,1.34375329477046,0.216622968773568,0.449650638044026,-5.56719534268305,"MMP2_HUMAN",1,1.20237586255733,0.260571373164807,0.482469112556832,-0.247415405270159,"Non-significant",0.31653048475647,"MMP2","72 kDa type IV collagenase","MMP2_HUMAN"
0.322801793773642,16.7769667106632,1.24409556952251,0.249375981965211,0.485436609258346,-5.68350280090358,"RL14_HUMAN",1,1.20205646888987,0.260688955978288,0.482469112556832,-0.322801793773642,"Non-significant",0.31653048475647,"RPL14","Large ribosomal subunit protein eL14","RL14_HUMAN"
0.263675657723201,16.2828795037574,1.27081323879209,0.240208225430585,0.477118397422765,-5.65288646134619,"TENA_HUMAN",2,1.19803259337548,0.262174023240196,0.484185217388278,-0.263675657723201,"Non-significant",0.314988474094415,"TNC","Tenascin","TENA_HUMAN"
-0.0778705240452311,20.0259724876886,-0.949072442164444,0.370920443122888,0.588912727624377,-5.99040908880089,"DAG1_HUMAN",13,-1.19569901331252,0.263038410036378,0.484750190895065,0.0778705240452311,"Non-significant",0.314482011223662,"DAG1","Dystroglycan 1","DAG1_HUMAN"
-0.0999183496319915,18.6650932535795,-1.02300173979969,0.336836480691802,0.559032629522914,-5.91926329279499,"CAD13_HUMAN",11,-1.19194301567857,0.264434537917435,0.486290633288843,0.0999183496319915,"Non-significant",0.313104095535968,"CDH13","Cadherin-13","CAD13_HUMAN"
0.328393850884359,16.0549494722727,1.1692009359932,0.276643863351746,0.505540346237916,-5.76699068842651,"CASPE_HUMAN",3,1.18740953271922,0.266127662544026,0.487339263899186,-0.328393850884359,"Non-significant",0.312168597016386,"CASP14","Caspase-14","CASPE_HUMAN"
0.275074965329962,15.2115237386465,1.162029194973,0.279378911503511,0.507462331251568,-5.77479843797231,"PRDX5_HUMAN",4,1.1881026182035,0.26586824775123,0.487339263899186,-0.27507496532996,"Non-significant",0.312168597016386,"PRDX5","Peroxiredoxin-5, mitochondrial","PRDX5_HUMAN"
0.101835009152879,24.5714942469644,0.971444309051012,0.360343064719984,0.582180918206854,-5.9693164985576,"A1AT_HUMAN",46,1.18435903424979,0.267271870618815,0.488404176204488,-0.101835009152875,"Non-significant",0.311220631183318,"SERPINA1","Alpha-1-antitrypsin","A1AT_HUMAN"
0.321196228019183,22.5774293436906,1.09534051510852,0.305875826835033,0.532064564514647,-5.84576582900724,"ALBU_HUMAN",57,1.17907554829365,0.269263061916953,0.491009112907385,-0.321196228019176,"Non-significant",0.308910447492785,"ALB;cRAP-ALB","Albumin","ALBU_HUMAN"
0.179082112395754,24.330289100631,1.12701415578658,0.293049965256133,0.519117081310864,-5.81243282110589,"APOA2_HUMAN",6,1.17119373627261,0.272255734624758,0.494389074590566,-0.179082112395751,"Non-significant",0.305931135203741,"APOA2","Apolipoprotein A-II","APOA2_HUMAN"
0.614147527096648,14.792031705368,1.13213024267538,0.29101938973108,0.518444764706121,-5.80698488727596,"FIGL1_HUMAN",1,1.17266446510255,0.271695282768978,0.494389074590566,-0.61414752709665,"Non-significant",0.305931135203741,"FIGNL1;VPS4A;VPS4B","Vacuolar protein sorting-associated protein 4B","FIGL1_HUMAN"
-0.483929899811088,15.3680122051056,-1.13556765485518,0.289661465839383,0.518108596191684,-5.80331465922443,"OLFL3_HUMAN",2,-1.16730569457763,0.273741838975971,0.494446648325126,0.483929899811086,"Non-significant",0.305880562687659,"OLFML3","Olfactomedin-like protein 3","OLFL3_HUMAN"
0.144990798652419,17.3699397042984,1.4221286913621,0.193534324042338,0.424211599163508,-5.47188314141735,"PTPRM_HUMAN",3,1.16560266577867,0.274394830237501,0.494446648325126,-0.144990798652415,"Non-significant",0.305880562687659,"PTPRM","Receptor-type tyrosine-protein phosphatase mu","PTPRM_HUMAN"
0.269825004694498,14.8629785373746,1.22314699388175,0.256767773852004,0.490531339715738,-5.70720702630156,"TCPQ_HUMAN",2,1.16720535382207,0.273780277887007,0.494446648325126,-0.269825004694495,"Non-significant",0.305880562687659,"CCT8","T-complex protein 1 subunit theta","TCPQ_HUMAN"
0.261420962134961,15.8486342552461,1.14232523810418,0.287006859893206,0.516850527774487,-5.79607639954098,"THIL_HUMAN",4,1.16515679743188,0.274565995959344,0.494446648325126,-0.261420962134961,"Non-significant",0.305880562687659,"ACAT1","Acetyl-CoA acetyltransferase, mitochondrial","THIL_HUMAN"
0.511828346778401,17.1424519918747,1.13041207890933,0.291700060217141,0.518444764706121,-5.80881645654164,"NEDD8_HUMAN",1,1.15975993631803,0.276644624108643,0.495108316961447,-0.511828346778401,"Non-significant",0.3052997782128,"NEDD8;cRAP-NEDD8","NEDD8","NEDD8_HUMAN"
-0.259201053977009,18.6873823159637,-1.2270404873697,0.255380273619116,0.490420525445559,-5.70282168099726,"SH3L3_HUMAN",2,-1.16103573027388,0.276152109140984,0.495108316961447,0.259201053977012,"Non-significant",0.3052997782128,"SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3","SH3L3_HUMAN"
-0.0962305205167802,19.5887669735512,-0.962624507010542,0.364485680813964,0.583041328237636,-5.97767793213875,"TBB5_HUMAN",17,-1.16070804978564,0.276278541628163,0.495108316961447,0.0962305205167766,"Non-significant",0.3052997782128,"TUBB","Tubulin beta chain","TBB5_HUMAN"
0.0685510219819463,17.9790248552119,0.937826810207023,0.376324025062573,0.590685811490621,-6.00086538502143,"GDIB_HUMAN",10,1.15491497393772,0.278521422792768,0.497145282000258,-0.0685510219819534,"Non-significant",0.303516677763842,"GDI2","Rab GDP dissociation inhibitor beta","GDIB_HUMAN"
0.405092387177643,21.0627790783573,1.0804173719126,0.312071813685542,0.5373001483476,-5.86123150956542,"K2C6A_HUMAN",16,1.15386810652812,0.278928286099223,0.497145282000258,-0.405092387177639,"Non-significant",0.303516677763842,"KRT6A","Keratin, type II cytoskeletal 6A","K2C6A_HUMAN"
-0.260893674845821,16.1857904369612,-1.1245279673008,0.294040845509856,0.519811515076487,-5.8150739176944,"CRIM1_HUMAN",4,-1.14813936504864,0.281163182004484,0.500101725368632,0.260893674845828,"Non-significant",0.300941647118432,"CRIM1","Cysteine-rich motor neuron 1 protein","CRIM1_HUMAN"
-0.179562013934056,20.8206110963608,-1.17040869122958,0.2761854281302,0.505540346237916,-5.76567254038689,"PZP_HUMAN",4,-1.14360045568447,0.282944040087295,0.502240136596671,0.179562013934056,"Non-significant",0.299088583526853,"PZP","Pregnancy zone protein","PZP_HUMAN"
-0.156826809245644,16.9305952510528,-1.79308618905407,0.111484997335402,0.326620420471135,-4.98333685593285,"CK054_HUMAN",1,-1.13902158248093,0.284749682158196,0.503386403489437,0.156826809245644,"Non-significant",0.298098518960988,"C11orf54","Ester hydrolase C11orf54","CK054_HUMAN"
-0.167134615978217,21.4397736423154,-1.09839709218543,0.304618899082756,0.530942177517736,-5.84257906477215,"H2B1C_HUMAN",6,-1.13949722365323,0.284561690708748,0.503386403489437,0.167134615978217,"Non-significant",0.298098518960988,"H2BC10;H2BC12;H2BC12L;H2BC13;H2BC14;H2BC15;H2BC18;H2BC5;H2BC9","Histone H2B type 1-K","H2B1C_HUMAN"
-0.21041081945236,15.4822667566064,-1.32010067645059,0.224043741183543,0.459739875525569,-5.59531225415844,"ACY1_HUMAN",1,-1.12834280058295,0.288996411203495,0.508821267595606,0.210410819452358,"Non-significant",0.293434744438295,"ACY1","Aminoacylase-1","ACY1_HUMAN"
0.441967461088465,15.6192851068475,1.08782790035252,0.308982695708572,0.53639395975008,-5.85357093781004,"ANXA2_HUMAN",3,1.12897066085186,0.288745341001936,0.508821267595606,-0.441967461088471,"Non-significant",0.293434744438295,"ANXA2","Annexin A2","ANXA2_HUMAN"
-0.110249397851511,21.3480833132597,-1.34434755538981,0.216439284925737,0.449650638044026,-5.56648494880762,"APOC3_HUMAN",4,-1.12069216409543,0.292069685325948,0.512154518914996,0.110249397851504,"Non-significant",0.290598991000845,"APOC3","Apolipoprotein C-III","APOC3_HUMAN"
-0.545395136902354,15.6395753294795,-1.08235117229507,0.311263351659926,0.5373001483476,-5.85923615780475,"MEGF8_HUMAN",2,-1.12202072336824,0.291534152882942,0.512154518914996,0.545395136902357,"Non-significant",0.290598991000845,"MEGF8","Multiple epidermal growth factor-like domains protein 8","MEGF8_HUMAN"
0.237062634419825,16.0903573581566,1.2312600512247,0.253883636967651,0.489713326417603,-5.6980585595614,"ASPH_HUMAN",1,1.11547740940381,0.294179234989625,0.513012816616649,-0.237062634419821,"Non-significant",0.289871784758833,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN"
0.316467945057902,16.6031411778055,1.07740226492833,0.313335647672739,0.5373001483476,-5.86433735956251,"IF5A1_HUMAN",4,1.11510033936654,0.294332238104944,0.513012816616649,-0.316467945057894,"Non-significant",0.289871784758833,"EIF5A","Eukaryotic translation initiation factor 5A-1","IF5A1_HUMAN"
-0.34507925516909,16.3141490248028,-1.11284731260903,0.298732319454919,0.527031815623719,-5.82742641742339,"TPP1_HUMAN",2,-1.11522441429981,0.294281885484191,0.513012816616649,0.345079255169093,"Non-significant",0.289871784758833,"TPP1","Tripeptidyl-peptidase 1","TPP1_HUMAN"
0.158462630326976,19.9062751482091,1.66069226624502,0.136129671894217,0.35845917027465,-5.16389605330234,"PLTP_HUMAN",1,1.11346014198901,0.294998509096223,0.513143699189421,-0.158462630326976,"Non-significant",0.289760999359988,"PLTP","Phospholipid transfer protein","PLTP_HUMAN"
0.0678708989144141,17.4818261141273,0.873907357328605,0.408142258737983,0.616117357538382,-6.05839512071133,"ATRN_HUMAN",12,1.11064658201422,0.296144185406214,0.514106305865188,-0.0678708989144141,"Non-significant",0.288947069181674,"ATRN","Attractin","ATRN_HUMAN"
-0.10700595865206,17.0789369135062,-1.0196569502481,0.338324856278833,0.560431250477151,-5.92257049634444,"TXND5_HUMAN",8,-1.10752813088898,0.297418104905829,0.515287255605309,0.107005958652056,"Non-significant",0.287950598638739,"TXNDC5","Thioredoxin domain-containing protein 5","TXND5_HUMAN"
-0.104699894577195,20.2294153972468,-1.18229411277157,0.271707098553103,0.50338786965719,-5.75265053330617,"EFNA1_HUMAN",5,-1.10259132352825,0.299443651445411,0.516733776251722,0.104699894577191,"Non-significant",0.286733149911048,"EFNA1","Ephrin-A1","EFNA1_HUMAN"
0.153187987642749,16.7200720413706,1.10107740355573,0.30352008760624,0.530942177517736,-5.83977928923387,"RACK1_HUMAN",5,1.10343274503553,0.299097656431485,0.516733776251722,-0.153187987642752,"Non-significant",0.286733149911048,"RACK1","Small ribosomal subunit protein RACK1","RACK1_HUMAN"
-0.158658993259706,17.3002537584147,-1.60335802155009,0.148297385384513,0.374461601246044,-5.24012517050552,"RAB15_HUMAN",1,-1.09836879882799,0.301184713267278,0.518707006182535,0.158658993259703,"Non-significant",0.285077885945368,"RAB15","Ras-related protein Rab-15","RAB15_HUMAN"
0.574462691378429,14.9102991062717,1.05101560736306,0.324568878845928,0.548104643654213,-5.89124409865555,"UBP5_HUMAN",2,1.09304509338687,0.303391119844967,0.520974110939064,-0.574462691378431,"Non-significant",0.2831838578054,"USP5","Ubiquitin carboxyl-terminal hydrolase 5","UBP5_HUMAN"
-0.0545968378335893,24.5052375547702,-0.817910485310981,0.43756084573784,0.642644355499907,-6.10605262530461,"VTDB_HUMAN",11,-1.09229863465247,0.303701497851574,0.520974110939064,0.0545968378335822,"Non-significant",0.2831838578054,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.319148852980717,15.8759797639552,1.06660890517889,0.317893007031097,0.541041431574494,-5.87540313543737,"PRG4_HUMAN",3,1.08848867269607,0.305289551461728,0.522144353916639,-0.319148852980714,"Non-significant",0.282209413774376,"PRG4","Proteoglycan 4","PRG4_HUMAN"
-0.384391034358426,15.2757781404593,-1.08054905614988,0.312016707945864,0.5373001483476,-5.86109571695389,"SIAS_HUMAN",1,-1.08777728232653,0.305586787776097,0.522144353916639,0.384391034358426,"Non-significant",0.282209413774376,"NANS","Sialic acid synthase","SIAS_HUMAN"
0.237878281286559,15.7307309442893,1.18490265406841,0.27073223956766,0.503202535213552,-5.74978039808454,"ECHB_HUMAN",1,1.08524675832765,0.306645933840026,0.522924696607353,-0.237878281286561,"Non-significant",0.281560846892819,"HADHB","Trifunctional enzyme subunit beta, mitochondrial","ECHB_HUMAN"
-0.127342856297862,20.0137555382449,-1.37155760093794,0.208171751302904,0.442862761496962,-5.53375265949956,"CH10_HUMAN",3,-1.08039090350915,0.308686356592604,0.525372073573295,0.127342856297858,"Non-significant",0.279533016086215,"HSPE1","10 kDa heat shock protein, mitochondrial","CH10_HUMAN"
-0.359733595752681,14.9733470059756,-1.04797018697864,0.325885404303474,0.549259283369739,-5.89431759927106,"SORT_HUMAN",3,-1.07887325413125,0.309326234025878,0.525430863276834,0.359733595752683,"Non-significant",0.279484420782622,"SORT1","Sortilin","SORT_HUMAN"
-0.0576366653701541,20.5662538832516,-0.824038071773637,0.434271564508466,0.639979147696687,-6.10096553761622,"TBB1_HUMAN",11,-1.07267476778477,0.31195037824458,0.528853375617765,0.0576366653701577,"Non-significant",0.27666471924397,"TUBB1","Tubulin beta-1 chain","TBB1_HUMAN"
0.148643146935751,17.3785106648497,1.4623469735107,0.182547586483758,0.40732983307944,-5.42175922291552,"RS18_HUMAN",2,1.07010940011388,0.313041474868931,0.529668616347431,-0.148643146935751,"Non-significant",0.275995758895469,"RPS18","Small ribosomal subunit protein uS13","RS18_HUMAN"
-0.0409975725341738,27.0783767550332,-0.63837460269794,0.54142594511245,0.719690230256672,-6.24045784595816,"A2MG_HUMAN",108,-1.06727370204414,0.314250987108923,0.530680655273434,0.0409975725341667,"Non-significant",0.275166743275315,"A2M","Alpha-2-macroglobulin","A2MG_HUMAN"
0.321627203534309,14.7486749096143,1.05903326409968,0.321122744051133,0.544403402024186,-5.88312074467804,"RS9_HUMAN",2,1.05892596894632,0.317832547021803,0.535686700611505,-0.321627203534309,"Non-significant",0.271089135637096,"RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN"
0.135004075934269,18.4656460872671,1.60391817938305,0.148173825458952,0.374461601246044,-5.2393866608013,"ATS13_HUMAN",2,1.05414610759403,0.319897462577515,0.538122088211788,-0.135004075934265,"Non-significant",0.269119181171095,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN"
0.0564692523747148,20.2845128558052,0.732230704611012,0.485341056512833,0.674041659285023,-6.17379084934496,"TSP1_HUMAN",37,1.04455398714067,0.324072419656504,0.544090638804343,-0.0564692523747148,"Non-significant",0.264328746159142,"THBS1","Thrombospondin-1","TSP1_HUMAN"
-0.55579959823638,14.745959540247,-1.00439017470729,0.345182664437227,0.566386678131405,-5.93756089602388,"ROBO1_HUMAN",1,-1.04125027993595,0.325519991074373,0.54546593098949,0.555799598236376,"Non-significant",0.263232369631692,"ROBO1","Roundabout homolog 1","ROBO1_HUMAN"
0.17493329581081,16.8826951413096,1.0415076557275,0.328692927928849,0.551065254349459,-5.90081760521759,"ADHX_HUMAN",4,1.03049762342447,0.330265704162881,0.547357755613398,-0.174933295810806,"Non-significant",0.261728723937139,"ADH5","Alcohol dehydrogenase class-3","ADHX_HUMAN"
0.0724861693350789,18.5907365470712,0.871121381292544,0.409571844652821,0.617134026570741,-6.0608276295315,"CADH1_HUMAN",10,1.03220987997003,0.329506481789679,0.547357755613398,-0.0724861693350825,"Non-significant",0.261728723937139,"CDH1","Cadherin-1","CADH1_HUMAN"
-0.051763787466939,21.4228596933196,-0.718512688674792,0.493297625529969,0.68290644172251,-6.18403568459285,"CBPE_HUMAN",19,-1.03296636686136,0.329171476255756,0.547357755613398,0.0517637874669354,"Non-significant",0.261728723937139,"CPE","Carboxypeptidase E","CBPE_HUMAN"
0.484089941458496,18.7960152179273,1.00051229274475,0.346941446449115,0.568198444373267,-5.9413410278152,"IGF2_HUMAN",2,1.03531321926508,0.328133840810065,0.547357755613398,-0.484089941458503,"Non-significant",0.261728723937139,"IGF2;cRAP-IGF2","Insulin-like growth factor II","IGF2_HUMAN"
-0.243862402440744,15.6880722516296,-1.07370795354472,0.314889688084541,0.538039860742878,-5.86813415420743,"TEBP_HUMAN",2,-1.03012171471778,0.330432562144493,0.547357755613398,0.243862402440744,"Non-significant",0.261728723937139,"PTGES3","Prostaglandin E synthase 3","TEBP_HUMAN"
-0.0923863785350072,18.28870971964,-0.886407481235343,0.40177195899424,0.612896415478033,-6.04740294385189,"TERA_HUMAN",12,-1.03046064655447,0.330282114571164,0.547357755613398,0.0923863785350179,"Non-significant",0.261728723937139,"VCP","Transitional endoplasmic reticulum ATPase","TERA_HUMAN"
0.345561722067544,19.369480356014,0.9632092446326,0.364209930637384,0.583041328237636,-5.97712542902578,"AMY1A_HUMAN",8,1.02266521800013,0.333755624527926,0.548674019110303,-0.345561722067544,"Non-significant",0.260685604090729,"AMY1A;AMY1B;AMY1C;AMY2B;cRAP-AMY1A","Alpha-amylase 1B","AMY1A_HUMAN"
0.233629876818039,16.4865781494068,1.07772966351044,0.313198217542793,0.5373001483476,-5.86400041611023,"NR3L1_HUMAN",2,1.02500459262159,0.332710335492485,0.548674019110303,-0.233629876818043,"Non-significant",0.260685604090729,"NCR3LG1","Natural cytotoxicity triggering receptor 3 ligand 1","NR3L1_HUMAN"
0.274775721252093,15.340150131843,1.06163529511988,0.320010525365233,0.543579522538205,-5.88047455003001,"PLOD2_HUMAN",1,1.02533168671989,0.332564380455064,0.548674019110303,-0.274775721252093,"Non-significant",0.260685604090729,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.0809852548903045,19.4991877316607,-0.869471814571447,0.410419980799345,0.617134026570741,-6.06226491174746,"PRDX6_HUMAN",11,-1.0237871362307,0.333254013488282,0.548674019110303,0.080985254890301,"Non-significant",0.260685604090729,"PRDX6","Peroxiredoxin-6","PRDX6_HUMAN"
-0.126751871553768,17.2407238111295,-1.02781377361618,0.334704076655769,0.556557736661318,-5.91449094138947,"6PGD_HUMAN",5,-1.01552208772988,0.336962775590278,0.551257310652048,0.126751871553765,"Non-significant",0.258645637968929,"PGD","6-phosphogluconate dehydrogenase, decarboxylating","6PGD_HUMAN"
0.316575824255001,23.6545411780211,0.945092489928815,0.37282619332281,0.588912727624377,-5.99412094789379,"K2C1_HUMAN",40,1.01351661417123,0.337867383948029,0.551257310652048,-0.316575824254993,"Non-significant",0.258645637968929,"KRT1;cRAP-KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
